train_loss,step,epoch,val_loss,val_acc,train_acc,test_acc
2.301250696182251,49,0,,,,
2.07112455368042,99,0,,,,
2.0597383975982666,149,0,,,,
1.9450427293777466,199,0,,,,
2.0580694675445557,249,0,,,,
2.0169436931610107,299,0,,,,
,311,0,1.918684959411621,0.34139999747276306,,
,311,0,,,0.26715245842933655,0.4260999858379364
1.9115246534347534,349,1,,,,
1.9393714666366577,399,1,,,,
1.9237877130508423,449,1,,,,
1.9044255018234253,499,1,,,,
1.8724008798599243,549,1,,,,
1.7415493726730347,599,1,,,,
,623,1,1.8723536729812622,0.37549999356269836,,
,623,1,,,0.3610025942325592,0.498199999332428
1.8607765436172485,649,2,,,,
1.7005746364593506,699,2,,,,
1.796938180923462,749,2,,,,
1.8268224000930786,799,2,,,,
1.715739130973816,849,2,,,,
2.0097908973693848,899,2,,,,
,935,2,1.7556344270706177,0.4318000078201294,,
,935,2,,,0.4048227071762085,0.5677000284194946
1.6565443277359009,949,3,,,,
1.7375454902648926,999,3,,,,
1.8106797933578491,1049,3,,,,
1.8251564502716064,1099,3,,,,
1.7118250131607056,1149,3,,,,
1.702325701713562,1199,3,,,,
,1247,3,1.7890238761901855,0.4207000136375427,,
,1247,3,,,0.4373748004436493,0.5497000217437744
1.686832070350647,1249,4,,,,
1.7807778120040894,1299,4,,,,
1.7192462682724,1349,4,,,,
1.7811849117279053,1399,4,,,,
1.6965669393539429,1449,4,,,,
1.6275581121444702,1499,4,,,,
1.717821478843689,1549,4,,,,
,1559,4,1.70371675491333,0.45750001072883606,,
,1559,4,,,0.4608123004436493,0.6069999933242798
1.641001582145691,1599,5,,,,
1.685368299484253,1649,5,,,,
1.6596508026123047,1699,5,,,,
1.7034673690795898,1749,5,,,,
1.6742442846298218,1799,5,,,,
1.6724002361297607,1849,5,,,,
,1871,5,1.718075156211853,0.44510000944137573,,
,1871,5,,,0.4855518937110901,0.5741000175476074
1.6296042203903198,1899,6,,,,
1.5063302516937256,1949,6,,,,
1.5942251682281494,1999,6,,,,
1.7127189636230469,2049,6,,,,
1.5445669889450073,2099,6,,,,
1.694562554359436,2149,6,,,,
,2183,6,1.6131470203399658,0.49470001459121704,,
,2183,6,,,0.5001252293586731,0.6796000003814697
1.4970911741256714,2199,7,,,,
1.558099627494812,2249,7,,,,
1.6628899574279785,2299,7,,,,
1.6456356048583984,2349,7,,,,
1.5780102014541626,2399,7,,,,
1.6328874826431274,2449,7,,,,
,2495,7,1.5660609006881714,0.5202999711036682,,
,2495,7,,,0.5134715437889099,0.7171000242233276
1.57373046875,2499,8,,,,
1.6545168161392212,2549,8,,,,
1.641544222831726,2599,8,,,,
1.541323184967041,2649,8,,,,
1.604958415031433,2699,8,,,,
1.512961745262146,2749,8,,,,
1.483246088027954,2799,8,,,,
,2807,8,1.5739223957061768,0.517300009727478,,
,2807,8,,,0.5243139266967773,0.7107999920845032
1.5466099977493286,2849,9,,,,
1.5975652933120728,2899,9,,,,
1.5039935111999512,2949,9,,,,
1.5770570039749146,2999,9,,,,
1.5633060932159424,3049,9,,,,
1.5253791809082031,3099,9,,,,
,3119,9,1.551436185836792,0.5135999917984009,,
,3119,9,,,0.5328776240348816,0.7167999744415283
1.5067226886749268,3149,10,,,,
1.468165397644043,3199,10,,,,
1.5070418119430542,3249,10,,,,
1.4952898025512695,3299,10,,,,
1.4507572650909424,3349,10,,,,
1.5479779243469238,3399,10,,,,
,3431,10,1.5964000225067139,0.4986000061035156,,
,3431,10,,,0.5370593070983887,0.6777999997138977
1.3653435707092285,3449,11,,,,
1.3731969594955444,3499,11,,,,
1.5651819705963135,3549,11,,,,
1.4243606328964233,3599,11,,,,
1.621425747871399,3649,11,,,,
1.5688793659210205,3699,11,,,,
,3743,11,1.5309832096099854,0.5320000052452087,,
,3743,11,,,0.5438451766967773,0.7366999983787537
1.3815120458602905,3749,12,,,,
1.3829859495162964,3799,12,,,,
1.4596092700958252,3849,12,,,,
1.5967446565628052,3899,12,,,,
1.4447240829467773,3949,12,,,,
1.425567388534546,3999,12,,,,
1.393559455871582,4049,12,,,,
,4055,12,1.5722486972808838,0.515500009059906,,
,4055,12,,,0.5490034222602844,0.7304999828338623
1.51271390914917,4099,13,,,,
1.6129136085510254,4149,13,,,,
1.5078349113464355,4199,13,,,,
1.6033540964126587,4249,13,,,,
1.466254472732544,4299,13,,,,
1.4347457885742188,4349,13,,,,
,4367,13,1.5345077514648438,0.526199996471405,,
,4367,13,,,0.5542868375778198,0.730400025844574
1.3964401483535767,4399,14,,,,
1.3815232515335083,4449,14,,,,
1.5521183013916016,4499,14,,,,
1.3794094324111938,4549,14,,,,
1.4178881645202637,4599,14,,,,
1.4179941415786743,4649,14,,,,
,4679,14,1.5397566556930542,0.5266000032424927,,
,4679,14,,,0.5602213740348816,0.7257000207901001
1.3709056377410889,4699,15,,,,
1.615895390510559,4749,15,,,,
1.4537867307662964,4799,15,,,,
1.5029702186584473,4849,15,,,,
1.531836986541748,4899,15,,,,
1.5013278722763062,4949,15,,,,
,4991,15,1.5340601205825806,0.5220999717712402,,
,4991,15,,,0.5650540590286255,0.729200005531311
1.4906930923461914,4999,16,,,,
1.5357993841171265,5049,16,,,,
1.1867327690124512,5099,16,,,,
1.3500773906707764,5149,16,,,,
1.5604277849197388,5199,16,,,,
1.616716742515564,5249,16,,,,
1.3832732439041138,5299,16,,,,
,5303,16,1.5126475095748901,0.5360999703407288,,
,5303,16,,,0.5680589079856873,0.7350999712944031
1.4493427276611328,5349,17,,,,
1.4562387466430664,5399,17,,,,
1.3639552593231201,5449,17,,,,
1.4418184757232666,5499,17,,,,
1.4282385110855103,5549,17,,,,
1.4069803953170776,5599,17,,,,
,5615,17,1.511771321296692,0.5353999733924866,,
,5615,17,,,0.5710136294364929,0.754800021648407
1.5594221353530884,5649,18,,,,
1.3613526821136475,5699,18,,,,
1.4101017713546753,5749,18,,,,
1.4261634349822998,5799,18,,,,
1.478417158126831,5849,18,,,,
1.3769142627716064,5899,18,,,,
,5927,18,1.5008485317230225,0.5390999913215637,,
,5927,18,,,0.5756210088729858,0.7603999972343445
1.4178754091262817,5949,19,,,,
1.301631212234497,5999,19,,,,
1.6599112749099731,6049,19,,,,
1.2577136754989624,6099,19,,,,
1.4545446634292603,6149,19,,,,
1.460567593574524,6199,19,,,,
,6239,19,1.499586582183838,0.5407000184059143,,
,6239,19,,,0.5792518258094788,0.7635999917984009
1.3564211130142212,6249,20,,,,
1.4439356327056885,6299,20,,,,
1.376417875289917,6349,20,,,,
1.4102319478988647,6399,20,,,,
1.449510931968689,6449,20,,,,
1.4182850122451782,6499,20,,,,
1.369446873664856,6549,20,,,,
,6551,20,1.5052766799926758,0.5281999707221985,,
,6551,20,,,0.5831330418586731,0.7293999791145325
1.421410322189331,6599,21,,,,
1.5216506719589233,6649,21,,,,
1.4954289197921753,6699,21,,,,
1.5133872032165527,6749,21,,,,
1.2743878364562988,6799,21,,,,
1.501838207244873,6849,21,,,,
,6863,21,1.501500129699707,0.5400000214576721,,
,6863,21,,,0.5861878991127014,0.7530999779701233
1.2804757356643677,6899,22,,,,
1.2582610845565796,6949,22,,,,
1.3829350471496582,6999,22,,,,
1.4914997816085815,7049,22,,,,
1.4477348327636719,7099,22,,,,
1.371334195137024,7149,22,,,,
,7175,22,1.5033117532730103,0.5310999751091003,,
,7175,22,,,0.5902944803237915,0.7245000004768372
1.4589377641677856,7199,23,,,,
1.371336579322815,7249,23,,,,
1.3669471740722656,7299,23,,,,
1.4098045825958252,7349,23,,,,
1.445523977279663,7399,23,,,,
1.218756079673767,7449,23,,,,
,7487,23,1.497448205947876,0.5360999703407288,,
,7487,23,,,0.5913461446762085,0.7414000034332275
1.3163046836853027,7499,24,,,,
1.370571494102478,7549,24,,,,
1.3670923709869385,7599,24,,,,
1.5785988569259644,7649,24,,,,
1.3715673685073853,7699,24,,,,
1.5602850914001465,7749,24,,,,
1.371863842010498,7799,24,,,,
,7799,24,1.5048905611038208,0.5368000268936157,,
,7799,24,,,0.5969050526618958,0.7448999881744385
1.1706072092056274,7849,25,,,,
1.4192160367965698,7899,25,,,,
1.1720736026763916,7949,25,,,,
1.3540284633636475,7999,25,,,,
1.411141276359558,8049,25,,,,
1.347977638244629,8099,25,,,,
,8111,25,1.4952006340026855,0.5349000096321106,,
,8111,25,,,0.5999850034713745,0.7325000166893005
1.4574289321899414,8149,26,,,,
1.3272278308868408,8199,26,,,,
1.5415135622024536,8249,26,,,,
1.2114579677581787,8299,26,,,,
1.3861831426620483,8349,26,,,,
1.3813506364822388,8399,26,,,,
,8423,26,1.473967432975769,0.5490999817848206,,
,8423,26,,,0.6027894616127014,0.7745000123977661
1.405123233795166,8449,27,,,,
1.391787052154541,8499,27,,,,
1.2486292123794556,8549,27,,,,
1.246259331703186,8599,27,,,,
1.2477545738220215,8649,27,,,,
1.483776330947876,8699,27,,,,
,8735,27,1.4989746809005737,0.5364999771118164,,
,8735,27,,,0.6079977750778198,0.7534999847412109
1.297631025314331,8749,28,,,,
1.4293197393417358,8799,28,,,,
1.5950909852981567,8849,28,,,,
1.492659568786621,8899,28,,,,
1.3204708099365234,8949,28,,,,
1.4068820476531982,8999,28,,,,
,9047,28,1.4776257276535034,0.5446000099182129,,
,9047,28,,,0.607496976852417,0.7473000288009644
1.261300802230835,9049,29,,,,
1.3046656847000122,9099,29,,,,
1.3531715869903564,9149,29,,,,
1.4529914855957031,9199,29,,,,
1.398034691810608,9249,29,,,,
1.3170086145401,9299,29,,,,
1.3476691246032715,9349,29,,,,
,9359,29,1.469832181930542,0.545799970626831,,
,9359,29,,,0.6109775900840759,0.7627999782562256
1.2199043035507202,9399,30,,,,
1.0663042068481445,9449,30,,,,
1.2275434732437134,9499,30,,,,
1.1907659769058228,9549,30,,,,
1.3032368421554565,9599,30,,,,
1.2171472311019897,9649,30,,,,
,9671,30,1.4369853734970093,0.5658000111579895,,
,9671,30,,,0.6416265964508057,0.7918000221252441
1.336442470550537,9699,31,,,,
1.3464454412460327,9749,31,,,,
1.2168761491775513,9799,31,,,,
1.1797908544540405,9849,31,,,,
1.1663204431533813,9899,31,,,,
1.2133084535598755,9949,31,,,,
,9983,31,1.4401463270187378,0.5647000074386597,,
,9983,31,,,0.6544972062110901,0.788100004196167
1.1576582193374634,9999,32,,,,
1.3669549226760864,10049,32,,,,
1.1507837772369385,10099,32,,,,
1.4591295719146729,10149,32,,,,
1.1688430309295654,10199,32,,,,
1.2689764499664307,10249,32,,,,
,10295,32,1.4411121606826782,0.5647000074386597,,
,10295,32,,,0.6558243036270142,0.7865999937057495
1.2451484203338623,10299,33,,,,
1.2033772468566895,10349,33,,,,
1.155099868774414,10399,33,,,,
1.4638773202896118,10449,33,,,,
1.2838352918624878,10499,33,,,,
1.1755510568618774,10549,33,,,,
1.2778011560440063,10599,33,,,,
,10607,33,1.4508329629898071,0.5654000043869019,,
,10607,33,,,0.6640374660491943,0.7907000184059143
1.1924726963043213,10649,34,,,,
1.4093066453933716,10699,34,,,,
1.2237989902496338,10749,34,,,,
1.1949796676635742,10799,34,,,,
1.2248642444610596,10849,34,,,,
1.2422165870666504,10899,34,,,,
,10919,34,1.4525630474090576,0.5625,,
,10919,34,,,0.6664413213729858,0.789900004863739
1.2308048009872437,10949,35,,,,
