step,train_loss,epoch,train_acc,test_acc
4099,0.9537246227264404,10,,
4149,1.3205054998397827,10,,
4199,1.2080425024032593,10,,
4249,0.9555675983428955,10,,
4289,,10,0.6518429517745972,0.6740000247955322
4299,0.9434021711349487,11,,
4349,0.6549006104469299,11,,
4399,1.2215640544891357,11,,
4449,1.045470952987671,11,,
4499,1.0506808757781982,11,,
4549,1.0242919921875,11,,
4599,0.6641285419464111,11,,
4649,0.9150105714797974,11,,
4679,,11,0.6568108797073364,0.7623000144958496
4699,0.07846421003341675,12,,
4749,0.6651138067245483,12,,
4799,0.9696393013000488,12,,
4849,0.47718995809555054,12,,
4899,0.3675552010536194,12,,
4949,0.6930742263793945,12,,
4999,0.6153322458267212,12,,
5049,0.24295687675476074,12,,
5069,,12,0.6484375,0.616599977016449
5099,0.3334599733352661,13,,
5149,0.0701298713684082,13,,
5199,-0.23626017570495605,13,,
5249,-0.13098645210266113,13,,
5299,0.6524741649627686,13,,
5349,-0.08428943157196045,13,,
5399,-0.15082228183746338,13,,
5449,0.4341799020767212,13,,
5459,,13,0.6496194005012512,0.7479000091552734
5499,-0.28105127811431885,14,,
5549,-0.684970498085022,14,,
5599,-0.4233168363571167,14,,
5649,-0.5546753406524658,14,,
5699,-0.6472076177597046,14,,
5749,-0.47904253005981445,14,,
5799,-0.0401914119720459,14,,
5849,-0.3976879119873047,14,,
5849,,14,0.6511818766593933,0.7110000252723694
5899,-0.9764629602432251,15,,
5949,-0.9741592407226562,15,,
5999,-1.110160231590271,15,,
6049,-0.8112452030181885,15,,
6099,-1.3142054080963135,15,,
6149,-0.8968870639801025,15,,
6199,-1.0894392728805542,15,,
6239,,15,0.6625000238418579,0.705299973487854
6249,-1.5692853927612305,16,,
6299,-1.5428500175476074,16,,
6349,-1.2560222148895264,16,,
6399,-1.3119447231292725,16,,
6449,-1.7757657766342163,16,,
6499,-1.1248173713684082,16,,
6549,-1.1420536041259766,16,,
6599,-1.5777854919433594,16,,
6629,,16,0.666286051273346,0.7494000196456909
6649,-2.2865970134735107,17,,
6699,-2.5822343826293945,17,,
6749,-1.5108776092529297,17,,
6799,-1.7830171585083008,17,,
6849,-1.6792757511138916,17,,
6899,-2.5571892261505127,17,,
6949,-2.22641658782959,17,,
6999,-2.083949565887451,17,,
7019,,17,0.6715344786643982,0.7099000215530396
7049,-2.609227418899536,18,,
7099,-3.002133369445801,18,,
7149,-2.361966371536255,18,,
7199,-2.0316851139068604,18,,
7249,-2.618299961090088,18,,
7299,-3.186875343322754,18,,
7349,-2.6725285053253174,18,,
7399,-2.6637282371520996,18,,
7409,,18,0.6775240302085876,0.7387999892234802
7449,-3.3755292892456055,19,,
7499,-3.4249837398529053,19,,
7549,-2.412200450897217,19,,
7599,-3.20811128616333,19,,
7649,-2.838686943054199,19,,
7699,-3.1003577709198,19,,
7749,-3.1231508255004883,19,,
7799,-3.0479373931884766,19,,
7799,,19,0.6809094548225403,0.7218999862670898
7849,-4.257530212402344,20,,
7899,-4.469351291656494,20,,
7949,-3.427156925201416,20,,
7999,-3.591583251953125,20,,
8049,-3.737579584121704,20,,
8099,-4.34096097946167,20,,
8149,-3.7414207458496094,20,,
8189,,20,0.6871193647384644,0.7458999752998352
8199,-4.825631618499756,21,,
8249,-4.9656291007995605,21,,
8299,-4.166472434997559,21,,
8349,-4.624268054962158,21,,
8399,-5.094371795654297,21,,
8449,-4.52872371673584,21,,
8499,-4.353695869445801,21,,
8549,-4.50714111328125,21,,
8579,,21,0.6872996687889099,0.751800000667572
8599,-5.905338287353516,22,,
8649,-5.03170919418335,22,,
8699,-4.82442569732666,22,,
8749,-4.8376898765563965,22,,
8799,-5.183613300323486,22,,
8849,-5.924767971038818,22,,
8899,-5.324766159057617,22,,
8949,-4.961600303649902,22,,
8969,,22,0.692187488079071,0.7580000162124634
8999,-5.752184867858887,23,,
9049,-6.693900108337402,23,,
9099,-5.379434585571289,23,,
9149,-6.105962753295898,23,,
9199,-6.165710926055908,23,,
9249,-6.301968097686768,23,,
9299,-6.101568698883057,23,,
9349,-5.554612159729004,23,,
9359,,23,0.6974959969520569,0.7736999988555908
9399,-5.970528602600098,24,,
9449,-6.8279571533203125,24,,
9499,-6.13689661026001,24,,
9549,-6.388617515563965,24,,
9599,-6.176789283752441,24,,
9649,-5.752296447753906,24,,
9699,-6.456301689147949,24,,
9749,-6.080831527709961,24,,
9749,,24,0.697696328163147,0.7427999973297119
9799,-6.682102203369141,25,,
9849,-7.544081211090088,25,,
9899,-7.428455829620361,25,,
9949,-7.109264850616455,25,,
9999,-6.644419193267822,25,,
10049,-7.190444469451904,25,,
10099,-7.512091636657715,25,,
10139,,25,0.6986778974533081,0.732200026512146
10149,-8.080409049987793,26,,
10199,-7.656929969787598,26,,
10249,-8.334941864013672,26,,
10299,-7.449673175811768,26,,
10349,-7.289114475250244,26,,
10399,-7.193530082702637,26,,
10449,-7.949032783508301,26,,
10499,-8.02927017211914,26,,
10529,,26,0.7012820243835449,0.7803000211715698
10549,-8.468877792358398,27,,
10599,-8.697092056274414,27,,
10649,-8.889163970947266,27,,
10699,-7.959883689880371,27,,
10749,-7.737642288208008,27,,
10799,-9.23746109008789,27,,
10849,-9.046056747436523,27,,
10899,-8.118697166442871,27,,
10919,,27,0.7071714997291565,0.7735999822616577
10949,-9.184163093566895,28,,
10999,-8.560410499572754,28,,
11049,-7.947079658508301,28,,
11099,-9.83470344543457,28,,
11149,-9.187438011169434,28,,
11199,-8.586936950683594,28,,
11249,-9.34499454498291,28,,
11299,-7.802996635437012,28,,
11309,,28,0.7062700390815735,0.7912999987602234
11349,-9.713601112365723,29,,
11399,-9.829000473022461,29,,
11449,-10.264413833618164,29,,
11499,-10.102164268493652,29,,
11549,-9.81620979309082,29,,
11599,-9.56277847290039,29,,
11649,-9.520788192749023,29,,
11699,-9.557244300842285,29,,
11699,,29,0.7058894038200378,0.7540000081062317
11749,-10.759171485900879,30,,
11799,-10.114635467529297,30,,
11849,-10.537654876708984,30,,
11899,-10.775912284851074,30,,
11949,-11.115358352661133,30,,
11999,-9.561105728149414,30,,
12049,-10.482597351074219,30,,
12089,,30,0.7048878073692322,0.7458000183105469
12099,-10.584612846374512,31,,
12149,-11.658478736877441,31,,
12199,-11.39259147644043,31,,
12249,-10.980088233947754,31,,
12299,-11.208443641662598,31,,
12349,-10.766806602478027,31,,
12399,-11.37735366821289,31,,
12449,-10.924548149108887,31,,
12479,,31,0.7103164792060852,0.7300000190734863
12499,-11.927395820617676,32,,
12549,-11.588197708129883,32,,
12599,-11.734428405761719,32,,
12649,-11.978145599365234,32,,
12699,-11.935812950134277,32,,
12749,-11.456052780151367,32,,
12799,-11.5321044921875,32,,
12849,-11.579521179199219,32,,
12869,,32,0.7104166746139526,0.777999997138977
12899,-11.943273544311523,33,,
12949,-12.01113224029541,33,,
12999,-12.03911304473877,33,,
13049,-12.218345642089844,33,,
13099,-12.103717803955078,33,,
13149,-12.28116226196289,33,,
13199,-11.418581008911133,33,,
13249,-12.20075511932373,33,,
13259,,33,0.7114783525466919,0.7856000065803528
13299,-13.412332534790039,34,,
13349,-13.283001899719238,34,,
13399,-13.093994140625,34,,
13449,-12.196106910705566,34,,
13499,-13.409053802490234,34,,
13549,-13.019819259643555,34,,
13599,-12.743277549743652,34,,
13649,-12.437185287475586,34,,
13649,,34,0.7110376358032227,0.761900007724762
13699,-13.391145706176758,35,,
13749,-13.279739379882812,35,,
13799,-14.43465805053711,35,,
13849,-14.168418884277344,35,,
13899,-13.720487594604492,35,,
13949,-13.67831039428711,35,,
13999,-13.512153625488281,35,,
14039,,35,0.7112179398536682,0.7972000241279602
14049,-14.73354721069336,36,,
14099,-13.752252578735352,36,,
14149,-14.607217788696289,36,,
14199,-14.294004440307617,36,,
14249,-14.09738540649414,36,,
14299,-15.101137161254883,36,,
14349,-14.3333101272583,36,,
14399,-13.840129852294922,36,,
14429,,36,0.7123798131942749,0.7893000245094299
14449,-15.04568099975586,37,,
14499,-14.340482711791992,37,,
14549,-14.849483489990234,37,,
14599,-15.197237014770508,37,,
14649,-14.63756275177002,37,,
14699,-14.550544738769531,37,,
14749,-14.707149505615234,37,,
14799,-14.81588363647461,37,,
14819,,37,0.7104166746139526,0.7721999883651733
14849,-14.767637252807617,38,,
14899,-16.00007438659668,38,,
14949,-15.605764389038086,38,,
14999,-16.760290145874023,38,,
15049,-15.210607528686523,38,,
15099,-15.307198524475098,38,,
15149,-14.335539817810059,38,,
15199,-15.220478057861328,38,,
15209,,38,0.714062511920929,0.7724999785423279
15249,-15.663909912109375,39,,
15299,-15.93793773651123,39,,
15349,-16.78969383239746,39,,
15399,-15.481409072875977,39,,
15449,-16.391395568847656,39,,
15499,-16.296737670898438,39,,
15549,-16.339298248291016,39,,
15599,-16.56212043762207,39,,
15599,,39,0.7124999761581421,0.7792999744415283
15649,-16.981637954711914,40,,
15699,-16.625890731811523,40,,
15749,-16.780412673950195,40,,
15799,-16.745433807373047,40,,
15849,-16.201953887939453,40,,
15899,-16.948436737060547,40,,
15949,-16.66333770751953,40,,
15989,,40,0.7098557949066162,0.7545999884605408
15999,-16.81462860107422,41,,
16049,-17.138288497924805,41,,
16099,-17.19921875,41,,
16149,-17.365816116333008,41,,
16199,-17.03162384033203,41,,
16249,-17.970233917236328,41,,
16299,-17.00232696533203,41,,
16349,-16.414535522460938,41,,
16379,,41,0.7122195363044739,0.785099983215332
16399,-17.2531795501709,42,,
16449,-16.892805099487305,42,,
16499,-17.313976287841797,42,,
16549,-16.41094207763672,42,,
16599,-16.897403717041016,42,,
16649,-16.026830673217773,42,,
16699,-16.407337188720703,42,,
16749,-16.08587646484375,42,,
16769,,42,0.7153044939041138,0.7609999775886536
16799,-18.111387252807617,43,,
16849,-17.186471939086914,43,,
16899,-16.135025024414062,43,,
16949,-17.28943634033203,43,,
16999,-16.904203414916992,43,,
17049,-17.750797271728516,43,,
17099,-16.661273956298828,43,,
17149,-17.72214126586914,43,,
17159,,43,0.713942289352417,0.7876999974250793
17199,-17.062538146972656,44,,
17249,-16.783336639404297,44,,
17299,-17.077529907226562,44,,
17349,-16.62456703186035,44,,
17399,-17.070425033569336,44,,
17449,-16.336437225341797,44,,
17499,-16.885211944580078,44,,
17549,-16.884950637817383,44,,
17549,,44,0.7157251834869385,0.7849000096321106
17599,-16.561033248901367,45,,
17649,-16.445693969726562,45,,
17699,-16.414989471435547,45,,
17749,-16.55176544189453,45,,
17799,-16.97663116455078,45,,
17849,-16.762514114379883,45,,
17899,-16.797889709472656,45,,
17939,,45,0.7145232558250427,0.7365000247955322
17949,-17.16522216796875,46,,
17999,-16.804100036621094,46,,
18049,-17.20878028869629,46,,
18099,-17.164989471435547,46,,
18149,-17.699010848999023,46,,
18199,-16.774324417114258,46,,
18249,-17.85721206665039,46,,
18299,-16.088972091674805,46,,
18329,,46,0.7141225934028625,0.715499997138977
18349,-16.572404861450195,47,,
18399,-16.34730339050293,47,,
18449,-16.685226440429688,47,,
18499,-16.328372955322266,47,,
18549,-16.787403106689453,47,,
18599,-16.813844680786133,47,,
18649,-17.174989700317383,47,,
18699,-16.7481746673584,47,,
18719,,47,0.7146033644676208,0.7839000225067139
18749,-16.91087532043457,48,,
18799,-16.84308624267578,48,,
18849,-16.993648529052734,48,,
18899,-16.658397674560547,48,,
18949,-17.062114715576172,48,,
18999,-16.064786911010742,48,,
19049,-17.670242309570312,48,,
19099,-16.17172622680664,48,,
19109,,48,0.7157852649688721,0.7886999845504761
19149,-17.381725311279297,49,,
19199,-17.581750869750977,49,,
19249,-17.23935890197754,49,,
19299,-16.422719955444336,49,,
19349,-17.663806915283203,49,,
19399,-16.660573959350586,49,,
19449,-16.70676040649414,49,,
19499,-16.893815994262695,49,,
19499,,49,0.7184495329856873,0.7281000018119812
19549,-16.311073303222656,50,,
19599,-16.58104133605957,50,,
19649,-16.99030113220215,50,,
19699,-16.696666717529297,50,,
19749,-17.489282608032227,50,,
19799,-17.37102699279785,50,,
19849,-17.146394729614258,50,,
19889,,50,0.7145833373069763,0.7904000282287598
19899,-16.49869728088379,51,,
19949,-16.411128997802734,51,,
19999,-17.162696838378906,51,,
20049,-16.55767059326172,51,,
20099,-16.56867218017578,51,,
20149,-17.508316040039062,51,,
20199,-16.279884338378906,51,,
20249,-17.235090255737305,51,,
20279,,51,0.7134014368057251,0.7924000024795532
20299,-17.18051528930664,52,,
20349,-16.25918960571289,52,,
20399,-16.600614547729492,52,,
20449,-17.440990447998047,52,,
20499,-16.796611785888672,52,,
20549,-16.671911239624023,52,,
20599,-16.623130798339844,52,,
20649,-16.24420928955078,52,,
20669,,52,0.716366171836853,0.7703999876976013
20699,-16.79449462890625,53,,
20749,-17.18094253540039,53,,
20799,-16.207029342651367,53,,
20849,-17.059852600097656,53,,
20899,-17.167510986328125,53,,
20949,-16.544593811035156,53,,
20999,-17.49197006225586,53,,
21049,-16.955127716064453,53,,
21059,,53,0.7177884578704834,0.7432000041007996
21099,-17.517223358154297,54,,
21149,-16.509307861328125,54,,
21199,-16.425264358520508,54,,
21249,-16.32693099975586,54,,
21299,-16.918636322021484,54,,
21349,-17.009654998779297,54,,
21399,-17.318225860595703,54,,
21449,-16.436256408691406,54,,
21449,,54,0.715624988079071,0.7807999849319458
21499,-17.144981384277344,55,,
21549,-16.84512710571289,55,,
21599,-17.123559951782227,55,,
21649,-16.751541137695312,55,,
21699,-16.047256469726562,55,,
21749,-16.315610885620117,55,,
21799,-16.521839141845703,55,,
21839,,55,0.7158854007720947,0.6527000069618225
21849,-16.975034713745117,56,,
21899,-17.747915267944336,56,,
21949,-17.51920509338379,56,,
21999,-17.43979263305664,56,,
22049,-17.460603713989258,56,,
22099,-17.235328674316406,56,,
22149,-16.51204490661621,56,,
22199,-16.358659744262695,56,,
22229,,56,0.716526448726654,0.7623999714851379
22249,-17.516027450561523,57,,
22299,-17.41388511657715,57,,
22349,-16.885438919067383,57,,
22399,-17.728225708007812,57,,
22449,-17.11957359313965,57,,
22499,-17.567760467529297,57,,
22549,-17.252948760986328,57,,
22599,-17.080551147460938,57,,
22619,,57,0.7178685665130615,0.8167999982833862
22649,-17.204496383666992,58,,
22699,-17.648845672607422,58,,
22749,-17.05034637451172,58,,
22799,-17.686264038085938,58,,
22849,-18.416845321655273,58,,
22899,-16.67376136779785,58,,
22949,-16.67945098876953,58,,
22999,-17.006099700927734,58,,
23009,,58,0.7179086804389954,0.7694000005722046
23049,-17.315597534179688,59,,
23099,-16.69504737854004,59,,
23149,-17.622705459594727,59,,
23199,-16.911060333251953,59,,
23249,-16.47745132446289,59,,
23299,-16.396806716918945,59,,
23349,-16.452640533447266,59,,
23399,-16.103824615478516,59,,
23399,,59,0.7146233916282654,0.7972999811172485
23449,-17.329923629760742,60,,
23499,-17.279926300048828,60,,
23549,-17.87451934814453,60,,
23599,-17.660911560058594,60,,
23649,-17.255918502807617,60,,
23699,-18.44634246826172,60,,
23749,-17.667049407958984,60,,
23789,,60,0.7617588043212891,0.8853999972343445
23799,-18.104509353637695,61,,
23849,-18.156455993652344,61,,
23899,-17.949777603149414,61,,
23949,-18.462982177734375,61,,
23999,-17.080965042114258,61,,
24049,-18.0290470123291,61,,
24099,-17.854206085205078,61,,
24149,-17.38973045349121,61,,
24179,,61,0.7786858677864075,0.8914999961853027
24199,-17.84054946899414,62,,
24249,-17.47464370727539,62,,
24299,-17.79921531677246,62,,
24349,-17.676929473876953,62,,
24399,-18.842443466186523,62,,
24449,-18.121171951293945,62,,
24499,-17.465158462524414,62,,
24549,-17.651092529296875,62,,
24569,,62,0.7877404093742371,0.8919000029563904
24599,-18.034561157226562,63,,
24649,-18.3334903717041,63,,
24699,-17.898727416992188,63,,
24749,-18.294281005859375,63,,
24799,-17.989253997802734,63,,
24849,-17.51690673828125,63,,
24899,-17.585182189941406,63,,
24949,-17.08024024963379,63,,
24959,,63,0.7933292984962463,0.8952000141143799
24999,-17.994434356689453,64,,
25049,-17.67877197265625,64,,
25099,-17.291349411010742,64,,
25149,-18.290990829467773,64,,
25199,-17.728303909301758,64,,
25249,-17.788728713989258,64,,
25299,-18.395849227905273,64,,
25349,-18.012351989746094,64,,
25349,,64,0.7973757982254028,0.8967000246047974
25399,2.591697931289673,65,,
25449,2.323972702026367,65,,
25499,2.27043080329895,65,,
25549,2.3962559700012207,65,,
25599,2.255615711212158,65,,
25649,2.2173023223876953,65,,
25699,2.2096595764160156,65,,
25739,,65,0.17610175907611847,0.26989999413490295
25749,2.145585536956787,66,,
25799,2.334825277328491,66,,
25849,2.4420976638793945,66,,
25899,2.4640109539031982,66,,
25949,2.620258331298828,66,,
25999,2.131586790084839,66,,
26049,2.0583908557891846,66,,
26099,2.03163743019104,66,,
26129,,66,0.2219751626253128,0.31040000915527344
26149,1.9873096942901611,67,,
26199,1.9123382568359375,67,,
26249,1.9401386976242065,67,,
26299,1.9018754959106445,67,,
26349,1.8799859285354614,67,,
26399,1.9191423654556274,67,,
26449,1.797263503074646,67,,
26499,1.7657793760299683,67,,
26519,,67,0.3059294819831848,0.3824000060558319
26549,1.9061734676361084,68,,
26599,1.8348121643066406,68,,
26649,1.9026380777359009,68,,
26699,1.8549269437789917,68,,
26749,1.71071457862854,68,,
26799,1.7450764179229736,68,,
26849,1.7708414793014526,68,,
26899,1.6851210594177246,68,,
26909,,68,0.3665063977241516,0.43849998712539673
26949,1.7684367895126343,69,,
26999,1.6935977935791016,69,,
27049,1.7372219562530518,69,,
27099,1.6244233846664429,69,,
27149,1.7603445053100586,69,,
27199,1.5559566020965576,69,,
27249,1.4939370155334473,69,,
27299,1.6013691425323486,69,,
27299,,69,0.41909053921699524,0.4787999987602234
27349,1.584412932395935,70,,
27399,1.5546327829360962,70,,
27449,1.4851458072662354,70,,
27499,1.6385791301727295,70,,
27549,1.518234372138977,70,,
27599,1.4519422054290771,70,,
27649,1.617964744567871,70,,
27689,,70,0.47798478603363037,0.5770000219345093
27699,1.4502155780792236,71,,
27749,1.5307248830795288,71,,
27799,1.404308795928955,71,,
27849,1.427237868309021,71,,
27899,1.5141606330871582,71,,
27949,1.5279028415679932,71,,
27999,1.3295788764953613,71,,
28049,1.3777409791946411,71,,
28079,,71,0.5487179756164551,0.6406000256538391
28099,1.2844072580337524,72,,
28149,1.3538193702697754,72,,
28199,1.3209998607635498,72,,
28249,1.280271291732788,72,,
28299,1.3891239166259766,72,,
28349,1.2015516757965088,72,,
28399,1.3598639965057373,72,,
28449,1.3345353603363037,72,,
28469,,72,0.5934295058250427,0.699400007724762
28499,1.3085105419158936,73,,
28549,1.2646766901016235,73,,
28599,1.394927740097046,73,,
28649,1.1569430828094482,73,,
28699,1.2352688312530518,73,,
28749,1.214308738708496,73,,
28799,1.4824169874191284,73,,
28849,1.029584288597107,73,,
28859,,73,0.6400641202926636,0.7357000112533569
28899,1.0033156871795654,74,,
28949,1.2824575901031494,74,,
28999,1.1420860290527344,74,,
29049,1.2224006652832031,74,,
29099,1.2046469449996948,74,,
29149,1.1134649515151978,74,,
29199,1.3544518947601318,74,,
29249,1.0179849863052368,74,,
29249,,74,0.6600761413574219,0.7457000017166138
29299,1.0706849098205566,75,,
29349,1.3162617683410645,75,,
29399,1.145016074180603,75,,
29449,1.1026774644851685,75,,
29499,1.237724781036377,75,,
29549,1.1882268190383911,75,,
29599,0.9742692708969116,75,,
29639,,75,0.6725360751152039,0.7627999782562256
29649,1.0003353357315063,76,,
29699,1.1063405275344849,76,,
29749,1.0974665880203247,76,,
29799,0.9807316064834595,76,,
29849,1.1371990442276,76,,
29899,1.0003268718719482,76,,
29949,1.0725566148757935,76,,
29999,1.0370274782180786,76,,
30029,,76,0.6818309426307678,0.7616999745368958
30049,0.7723808288574219,77,,
30099,0.660228967666626,77,,
30149,1.0068590641021729,77,,
30199,0.8096021413803101,77,,
30249,0.7009016275405884,77,,
30299,0.969102144241333,77,,
30349,0.8530785441398621,77,,
30399,0.920267641544342,77,,
30419,,77,0.6861779093742371,0.7160000205039978
30449,0.7556139230728149,78,,
30499,0.9195795059204102,78,,
30549,0.5595420598983765,78,,
30599,0.5237874984741211,78,,
30649,0.9230025410652161,78,,
30699,0.731259286403656,78,,
30749,0.9482403993606567,78,,
30799,0.4649527668952942,78,,
30809,,78,0.689022421836853,0.7287999987602234
30849,0.41560161113739014,79,,
30899,0.6992504596710205,79,,
30949,0.47429734468460083,79,,
30999,0.6590138673782349,79,,
31049,0.444402813911438,79,,
31099,0.5459967851638794,79,,
31149,0.3474127948284149,79,,
31199,0.44609466195106506,79,,
31199,,79,0.6887820363044739,0.7807000279426575
31249,0.4638998210430145,80,,
31299,0.6557644605636597,80,,
31349,0.32929664850234985,80,,
31399,0.31212157011032104,80,,
31449,0.16210141777992249,80,,
31499,0.586370050907135,80,,
31549,0.8541122674942017,80,,
31589,,80,0.6926282048225403,0.7832000255584717
31599,-0.03253699839115143,81,,
31649,0.23487474024295807,81,,
31699,0.018958821892738342,81,,
31749,0.205781489610672,81,,
31799,0.13001099228858948,81,,
31849,0.28909507393836975,81,,
31899,0.20103590190410614,81,,
31949,-0.07708027958869934,81,,
31979,,81,0.6933894157409668,0.7807000279426575
31999,0.12092186510562897,82,,
32049,-0.029149755835533142,82,,
32099,-0.37275367975234985,82,,
32149,-0.15756851434707642,82,,
32199,0.05081172287464142,82,,
32249,-0.0782904177904129,82,,
32299,0.1121222972869873,82,,
32349,-0.026204273104667664,82,,
32369,,82,0.6960336565971375,0.7459999918937683
32399,-0.271742045879364,83,,
32449,-0.5301234126091003,83,,
32499,-0.3160942494869232,83,,
32549,-0.1960439682006836,83,,
32599,-0.08445414900779724,83,,
32649,-0.5990409851074219,83,,
32699,-0.3819791078567505,83,,
32749,-0.30938586592674255,83,,
32759,,83,0.6984174847602844,0.7937999963760376
32799,-0.6503840684890747,84,,
32849,-0.7682923078536987,84,,
32899,-0.772863507270813,84,,
32949,-0.41620418429374695,84,,
32999,-0.4762273132801056,84,,
33049,-0.7339283227920532,84,,
33099,-0.9039516448974609,84,,
33149,-0.1331537961959839,84,,
33149,,84,0.701442301273346,0.7953000068664551
33199,-0.7405869364738464,85,,
33249,-0.8172814249992371,85,,
33299,-1.0948457717895508,85,,
33349,-0.8785346746444702,85,,
33399,-1.2826623916625977,85,,
33449,-0.569136917591095,85,,
33499,-0.9578601121902466,85,,
33539,,85,0.7030248641967773,0.766700029373169
33549,-1.4775208234786987,86,,
33599,-1.2161141633987427,86,,
33649,-1.650123119354248,86,,
33699,-0.9325272440910339,86,,
33749,-1.0822417736053467,86,,
33799,-1.1190664768218994,86,,
33849,-1.2916605472564697,86,,
33899,-1.0929336547851562,86,,
33929,,86,0.7034454941749573,0.7766000032424927
33949,-1.2135076522827148,87,,
33999,-1.575681447982788,87,,
34049,-1.5917394161224365,87,,
34099,-1.5329372882843018,87,,
34149,-1.0890355110168457,87,,
34199,-0.7042588591575623,87,,
34249,-1.2714858055114746,87,,
34299,-1.3832299709320068,87,,
34319,,87,0.704607367515564,0.6863999962806702
34349,-1.3641324043273926,88,,
34399,-1.9436838626861572,88,,
34449,-1.7916439771652222,88,,
34499,-1.3009477853775024,88,,
34549,-1.4210083484649658,88,,
34599,-1.8041408061981201,88,,
34649,-1.7379355430603027,88,,
34699,-1.7656581401824951,88,,
34709,,88,0.7075120210647583,0.7674999833106995
34749,-1.8756471872329712,89,,
34799,-1.9900696277618408,89,,
34849,-1.620458722114563,89,,
34899,-1.9572230577468872,89,,
34949,-2.291536331176758,89,,
34999,-1.8067861795425415,89,,
35049,-2.4730441570281982,89,,
35099,-2.3998711109161377,89,,
35099,,89,0.7080929279327393,0.748199999332428
35149,-2.3024632930755615,90,,
35199,-2.7957375049591064,90,,
35249,-2.1539483070373535,90,,
35299,-1.9518425464630127,90,,
35349,-2.3237953186035156,90,,
35399,-2.982530117034912,90,,
35449,-2.0399043560028076,90,,
35489,,90,0.7083934545516968,0.7498000264167786
35499,-2.43192720413208,91,,
35549,-2.5026206970214844,91,,
35599,-2.7468812465667725,91,,
35649,-2.065887212753296,91,,
35699,-2.095517635345459,91,,
35749,-1.9957197904586792,91,,
35799,-3.0023598670959473,91,,
35849,-2.6251816749572754,91,,
35879,,91,0.7123597860336304,0.7839000225067139
35899,-2.8460288047790527,92,,
35949,-3.0076258182525635,92,,
35999,-3.181229829788208,92,,
36049,-2.741765260696411,92,,
36099,-3.049616575241089,92,,
36149,-2.6666252613067627,92,,
36199,-2.724538564682007,92,,
36249,-3.4814400672912598,92,,
36269,,92,0.7130408883094788,0.7839000225067139
36299,-3.427926778793335,93,,
36349,-3.051102876663208,93,,
36399,-3.1211860179901123,93,,
36449,-2.934394121170044,93,,
36499,-3.1119391918182373,93,,
36549,-3.0367703437805176,93,,
36599,-3.052522659301758,93,,
