epoch,train_loss,step,val_acc,val_loss,train_acc,test_acc
0,3.5456628799438477,49,,,,
0,3.127781867980957,99,,,,
0,2.5829129219055176,149,,,,
0,2.722277879714966,199,,,,
0,2.3296008110046387,249,,,,
0,2.480545997619629,299,,,,
0,,311,0.49720001220703125,1.406783938407898,,
0,,311,,,0.3695162236690521,0.5210999846458435
1,2.528008460998535,349,,,,
1,2.2084555625915527,399,,,,
1,2.2027549743652344,449,,,,
1,2.1312084197998047,499,,,,
1,2.313830614089966,549,,,,
1,1.9354288578033447,599,,,,
1,,623,0.5461000204086304,1.2905794382095337,,
1,,623,,,0.5284705758094788,0.5636000037193298
2,1.7380259037017822,649,,,,
2,1.6931328773498535,699,,,,
2,1.6639328002929688,749,,,,
2,1.8519351482391357,799,,,,
2,1.8353919982910156,849,,,,
2,1.7092161178588867,899,,,,
2,,935,0.6201000213623047,1.1397420167922974,,
2,,935,,,0.6153596043586731,0.6499999761581421
3,1.5381031036376953,949,,,,
3,1.82583487033844,999,,,,
3,1.6050498485565186,1049,,,,
3,1.5735924243927002,1099,,,,
3,1.6710472106933594,1149,,,,
3,1.4272736310958862,1199,,,,
3,,1247,0.6827999949455261,0.9962345957756042,,
3,,1247,,,0.6783102750778198,0.7134000062942505
4,1.5098791122436523,1249,,,,
4,1.5476136207580566,1299,,,,
4,1.745816707611084,1349,,,,
4,1.4360138177871704,1399,,,,
4,1.8712104558944702,1449,,,,
4,1.481062889099121,1499,,,,
4,1.3811208009719849,1549,,,,
4,,1559,0.7037000060081482,0.9462218880653381,,
4,,1559,,,0.7146434187889099,0.7287999987602234
5,1.6369520425796509,1599,,,,
5,1.140816569328308,1649,,,,
5,1.4329023361206055,1699,,,,
5,1.318643569946289,1749,,,,
5,1.294009804725647,1799,,,,
5,1.2768234014511108,1849,,,,
5,,1871,0.7163000106811523,0.9183712601661682,,
5,,1871,,,0.7366035580635071,0.7523000240325928
6,1.1358133554458618,1899,,,,
6,1.3127827644348145,1949,,,,
6,1.3206400871276855,1999,,,,
6,1.2652338743209839,2049,,,,
6,1.2484245300292969,2099,,,,
6,1.118882179260254,2149,,,,
6,,2183,0.7461000084877014,0.8238500952720642,,
6,,2183,,,0.7562350034713745,0.7832000255584717
7,1.120783805847168,2199,,,,
7,1.0928846597671509,2249,,,,
7,1.2583847045898438,2299,,,,
7,1.1977689266204834,2349,,,,
7,0.9323599934577942,2399,,,,
7,1.2995784282684326,2449,,,,
7,,2495,0.7044000029563904,1.0412638187408447,,
7,,2495,,,0.7702574133872986,0.7329000234603882
8,0.9263266921043396,2499,,,,
8,0.9167147874832153,2549,,,,
8,0.9708964228630066,2599,,,,
8,1.0812329053878784,2649,,,,
8,0.7900197505950928,2699,,,,
8,0.7624415159225464,2749,,,,
8,0.9019970893859863,2799,,,,
8,,2807,0.7608000040054321,0.8056938052177429,,
8,,2807,,,0.7831029891967773,0.8052999973297119
9,0.9085463881492615,2849,,,,
9,0.8575739860534668,2899,,,,
9,0.9565722942352295,2949,,,,
9,1.3022329807281494,2999,,,,
9,0.7280485033988953,3049,,,,
9,1.1016031503677368,3099,,,,
9,,3119,0.767300009727478,0.808696448802948,,
9,,3119,,,0.7921424508094788,0.805400013923645
10,0.7511584162712097,3149,,,,
10,0.8819940090179443,3199,,,,
10,0.8764662742614746,3249,,,,
10,0.8487350940704346,3299,,,,
10,0.924522876739502,3349,,,,
10,0.8774312734603882,3399,,,,
10,,3431,0.7717000246047974,0.8214675784111023,,
10,,3431,,,0.7994290590286255,0.8119000196456909
11,0.7112489938735962,3449,,,,
11,0.756360650062561,3499,,,,
11,0.8774988651275635,3549,,,,
11,0.795046865940094,3599,,,,
11,1.0046794414520264,3649,,,,
11,0.7567145824432373,3699,,,,
11,,3743,0.760699987411499,0.9169588088989258,,
11,,3743,,,0.8058643937110901,0.7979999780654907
12,0.5256043672561646,3749,,,,
12,0.7059983015060425,3799,,,,
12,0.8136070966720581,3849,,,,
12,0.7166833281517029,3899,,,,
12,0.5045618414878845,3949,,,,
12,0.868720531463623,3999,,,,
12,0.5911396145820618,4049,,,,
12,,4055,0.7942000031471252,0.806329071521759,,
12,,4055,,,0.8149038553237915,0.8307999968528748
13,0.7306110858917236,4099,,,,
13,0.6810365915298462,4149,,,,
13,0.7724096775054932,4199,,,,
13,0.6018426418304443,4249,,,,
13,0.7598005533218384,4299,,,,
13,0.919744610786438,4349,,,,
13,,4367,0.7929999828338623,0.8400488495826721,,
13,,4367,,,0.8205628991127014,0.8385999798774719
14,0.706990659236908,4399,,,,
14,0.4737027883529663,4449,,,,
14,0.5436716079711914,4499,,,,
14,0.6848549842834473,4549,,,,
14,0.5065038204193115,4599,,,,
14,0.7299621105194092,4649,,,,
14,,4679,0.7962999939918518,0.8729603290557861,,
14,,4679,,,0.8246194124221802,0.8406000137329102
15,0.48317384719848633,4699,,,,
15,0.5816900730133057,4749,,,,
15,0.5660029649734497,4799,,,,
15,0.46964022517204285,4849,,,,
15,0.4726676046848297,4899,,,,
15,0.4703792631626129,4949,,,,
15,,4991,0.7947999835014343,0.8807876110076904,,
15,,4991,,,0.8313050866127014,0.8331999778747559
16,0.6206637620925903,4999,,,,
16,0.4319291412830353,5049,,,,
16,0.6263284683227539,5099,,,,
16,0.667737603187561,5149,,,,
16,0.49671676754951477,5199,,,,
16,0.4678705930709839,5249,,,,
16,0.7090204954147339,5299,,,,
16,,5303,0.8044000267982483,0.8857427835464478,,
16,,5303,,,0.8327073454856873,0.8495000004768372
17,0.3842726945877075,5349,,,,
17,0.6747325658798218,5399,,,,
17,0.6072365045547485,5449,,,,
17,0.5330214500427246,5499,,,,
17,0.5598586797714233,5549,,,,
17,0.49105167388916016,5599,,,,
17,,5615,0.8090999722480774,0.8775109648704529,,
17,,5615,,,0.8381159901618958,0.8562999963760376
18,0.5267743468284607,5649,,,,
18,0.6612818837165833,5699,,,,
18,0.4119689166545868,5749,,,,
18,0.3926692306995392,5799,,,,
18,0.5325161218643188,5849,,,,
18,0.44663190841674805,5899,,,,
18,,5927,0.7912999987602234,1.0243301391601562,,
18,,5927,,,0.8422726392745972,0.8321999907493591
19,0.5391296148300171,5949,,,,
19,0.44704142212867737,5999,,,,
19,0.511184811592102,6049,,,,
19,0.5394653081893921,6099,,,,
19,0.42536941170692444,6149,,,,
19,0.5390980243682861,6199,,,,
19,,6239,0.8051000237464905,0.9622966647148132,,
19,,6239,,,0.8442507982254028,0.8522999882698059
20,0.3398663401603699,6249,,,,
20,0.5139715075492859,6299,,,,
20,0.3843141198158264,6349,,,,
20,0.4307733476161957,6399,,,,
20,0.33432215452194214,6449,,,,
20,0.4314793348312378,6499,,,,
20,0.6068530678749084,6549,,,,
20,,6551,0.7983999848365784,1.0160328149795532,,
20,,6551,,,0.8486077785491943,0.8440999984741211
21,0.2818526327610016,6599,,,,
21,0.4990323483943939,6649,,,,
21,0.5624338984489441,6699,,,,
21,0.4035853147506714,6749,,,,
21,0.539176344871521,6799,,,,
21,0.6677250862121582,6849,,,,
21,,6863,0.7915999889373779,1.05109441280365,,
21,,6863,,,0.8469801545143127,0.8357999920845032
22,0.45199596881866455,6899,,,,
22,0.31662797927856445,6949,,,,
22,0.3118153512477875,6999,,,,
22,0.41292333602905273,7049,,,,
22,0.6251583099365234,7099,,,,
22,0.5873497724533081,7149,,,,
22,,7175,0.8027999997138977,1.0214159488677979,,
22,,7175,,,0.8514372706413269,0.8464000225067139
23,0.2642005681991577,7199,,,,
23,0.6215068101882935,7249,,,,
23,0.3846985697746277,7299,,,,
23,0.4049156904220581,7349,,,,
23,0.430666983127594,7399,,,,
23,0.4690062999725342,7449,,,,
23,,7487,0.8037999868392944,1.0542882680892944,,
23,,7487,,,0.8517127633094788,0.8511000275611877
24,0.4993898868560791,7499,,,,
24,0.5133025646209717,7549,,,,
24,0.3649011254310608,7599,,,,
24,0.3906647264957428,7649,,,,
24,0.31937718391418457,7699,,,,
24,0.3453952670097351,7749,,,,
24,0.2393236756324768,7799,,,,
24,,7799,0.8241000175476074,0.9348844885826111,,
24,,7799,,,0.8546925187110901,0.8682000041007996
25,0.25334542989730835,7849,,,,
25,0.6512399911880493,7899,,,,
25,0.5796657800674438,7949,,,,
25,0.46708714962005615,7999,,,,
25,0.4050455391407013,8049,,,,
25,0.38165098428726196,8099,,,,
25,,8111,0.8154000043869019,0.9843372106552124,,
25,,8111,,,0.8562950491905212,0.8585000038146973
26,0.4696063995361328,8149,,,,
26,0.35863378643989563,8199,,,,
26,0.4675070643424988,8249,,,,
26,0.24552075564861298,8299,,,,
26,0.2506391406059265,8349,,,,
26,0.3741157650947571,8399,,,,
26,,8423,0.8101000189781189,1.0664877891540527,,
26,,8423,,,0.8589242696762085,0.8574000000953674
27,0.36610686779022217,8449,,,,
27,0.4169088900089264,8499,,,,
27,0.2603610157966614,8549,,,,
27,0.3578408658504486,8599,,,,
27,0.4142003059387207,8649,,,,
27,0.49466967582702637,8699,,,,
27,,8735,0.8162999749183655,1.0272486209869385,,
27,,8735,,,0.8584234714508057,0.8658999800682068
28,0.33885657787323,8749,,,,
28,0.3852473497390747,8799,,,,
28,0.3403278887271881,8849,,,,
28,0.33505314588546753,8899,,,,
28,0.48447030782699585,8949,,,,
28,0.4195680022239685,8999,,,,
28,,9047,0.8248000144958496,0.9777718782424927,,
28,,9047,,,0.8598006963729858,0.8691999912261963
29,0.34423863887786865,9049,,,,
29,0.3808683753013611,9099,,,,
29,0.3289327025413513,9149,,,,
29,0.31996750831604004,9199,,,,
29,0.39443379640579224,9249,,,,
29,0.47920337319374084,9299,,,,
29,0.28377699851989746,9349,,,,
29,,9359,0.8101999759674072,1.049729347229004,,
29,,9359,,,0.8621293902397156,0.8555999994277954
30,0.4650472402572632,9399,,,,
30,0.4116210341453552,9449,,,,
30,0.33624255657196045,9499,,,,
30,0.42192432284355164,9549,,,,
30,0.3854588270187378,9599,,,,
30,0.25050798058509827,9649,,,,
30,,9671,0.8220000267028809,0.9950260519981384,,
30,,9671,,,0.8643579483032227,0.8637999892234802
31,0.28825631737709045,9699,,,,
31,0.41263294219970703,9749,,,,
31,0.27973127365112305,9799,,,,
31,0.43146228790283203,9849,,,,
31,0.3028586506843567,9899,,,,
31,0.35017791390419006,9949,,,,
31,,9983,0.8162000179290771,1.064712643623352,,
31,,9983,,,0.8639072775840759,0.8662999868392944
32,0.3330841064453125,9999,,,,
32,0.4664435386657715,10049,,,,
32,0.4062982201576233,10099,,,,
32,0.3004760444164276,10149,,,,
32,0.3281348943710327,10199,,,,
32,0.45383980870246887,10249,,,,
32,,10295,0.8191999793052673,1.0853593349456787,,
32,,10295,,,0.8645833134651184,0.8604999780654907
33,0.37885987758636475,10299,,,,
33,0.5000242590904236,10349,,,,
33,0.4094637632369995,10399,,,,
33,0.4045722484588623,10449,,,,
33,0.352660208940506,10499,,,,
33,0.3547508716583252,10549,,,,
33,0.3071722090244293,10599,,,,
33,,10607,0.8003000020980835,1.2260138988494873,,
33,,10607,,,0.8646835088729858,0.8496999740600586
34,0.24316798150539398,10649,,,,
34,0.31130051612854004,10699,,,,
34,0.3229183554649353,10749,,,,
34,0.2874625325202942,10799,,,,
34,0.31882017850875854,10849,,,,
34,0.3292502164840698,10899,,,,
34,,10919,0.8341000080108643,1.0155686140060425,,
34,,10919,,,0.8678886294364929,0.8826000094413757
35,0.4184480309486389,10949,,,,
35,0.3653799295425415,10999,,,,
35,0.4321961998939514,11049,,,,
35,0.2740873396396637,11099,,,,
35,0.3194108009338379,11149,,,,
35,0.372283935546875,11199,,,,
35,,11231,0.8184000253677368,1.055776834487915,,
35,,11231,,,0.8650340437889099,0.8651999831199646
36,0.3170928657054901,11249,,,,
36,0.26396238803863525,11299,,,,
36,0.31323957443237305,11349,,,,
36,0.338156521320343,11399,,,,
36,0.3407154679298401,11449,,,,
36,0.3402285575866699,11499,,,,
36,,11543,0.8208000063896179,1.0916470289230347,,
36,,11543,,,0.8681890964508057,0.8648999929428101
37,0.6574935913085938,11549,,,,
37,0.2888781428337097,11599,,,,
37,0.31779545545578003,11649,,,,
37,0.30669745802879333,11699,,,,
37,0.3489862382411957,11749,,,,
37,0.4626152515411377,11799,,,,
37,0.29775378108024597,11849,,,,
37,,11855,0.8205000162124634,1.0974310636520386,,
37,,11855,,,0.8657852411270142,0.8644999861717224
38,0.28014272451400757,11899,,,,
38,0.28401198983192444,11949,,,,
38,0.3012620508670807,11999,,,,
38,0.3358723521232605,12049,,,,
38,0.31123536825180054,12099,,,,
38,0.37738674879074097,12149,,,,
38,,12167,0.7993000149726868,1.260803461074829,,
38,,12167,,,0.8673878312110901,0.843999981880188
39,0.3203655481338501,12199,,,,
39,0.3414384126663208,12249,,,,
39,0.30011409521102905,12299,,,,
39,0.3366217315196991,12349,,,,
39,0.29464006423950195,12399,,,,
39,0.4437685012817383,12449,,,,
39,,12479,0.8245000243186951,1.0745042562484741,,
39,,12479,,,0.8690153956413269,0.8701000213623047
40,0.25482869148254395,12499,,,,
40,0.31119999289512634,12549,,,,
40,0.1779068261384964,12599,,,,
40,0.1933300942182541,12649,,,,
40,0.22225156426429749,12699,,,,
40,0.24707777798175812,12749,,,,
40,,12791,0.8493000268936157,1.0139358043670654,,
40,,12791,,,0.8879206776618958,0.9017000198364258
41,0.17701192200183868,12799,,,,
41,0.28382498025894165,12849,,,,
41,0.2213985025882721,12899,,,,
41,0.20346984267234802,12949,,,,
41,0.24212245643138885,12999,,,,
41,0.18597234785556793,13049,,,,
41,0.21757157146930695,13099,,,,
41,,13103,0.8518000245094299,1.0237070322036743,,
41,,13103,,,0.8933293223381042,0.9074000120162964
42,0.2772687077522278,13149,,,,
42,0.21514025330543518,13199,,,,
42,0.21824496984481812,13249,,,,
42,0.24845100939273834,13299,,,,
42,0.21158751845359802,13349,,,,
42,0.3269386887550354,13399,,,,
42,,13415,0.8543999791145325,1.0251972675323486,,
42,,13415,,,0.896409273147583,0.90829998254776
43,0.2481052428483963,13449,,,,
43,0.2082388550043106,13499,,,,
43,0.15990568697452545,13549,,,,
43,0.20715893805027008,13599,,,,
43,0.22829416394233704,13649,,,,
43,0.23458562791347504,13699,,,,
43,,13727,0.8565999865531921,1.0470154285430908,,
43,,13727,,,0.8987630009651184,0.9089999794960022
44,0.23434852063655853,13749,,,,
44,0.30558329820632935,13799,,,,
44,0.2149871587753296,13849,,,,
44,0.24533560872077942,13899,,,,
44,0.20649714767932892,13949,,,,
44,0.13599812984466553,13999,,,,
44,,14039,0.85589998960495,1.0477674007415771,,
44,,14039,,,0.9002403616905212,0.9103999733924866
45,0.22933511435985565,14049,,,,
45,0.17575037479400635,14099,,,,
45,0.17195479571819305,14149,,,,
45,0.25054407119750977,14199,,,,
45,0.1505552977323532,14249,,,,
45,0.23927289247512817,14299,,,,
45,0.1798591911792755,14349,,,,
45,,14351,0.8553000092506409,1.0609517097473145,,
45,,14351,,,0.9007912874221802,0.907800018787384
46,0.21053990721702576,14399,,,,
46,0.1302734762430191,14449,,,,
46,0.2027570605278015,14499,,,,
46,0.11847703903913498,14549,,,,
46,0.12354478240013123,14599,,,,
46,0.17409604787826538,14649,,,,
46,,14663,0.8592000007629395,1.0641673803329468,,
46,,14663,,,0.9022185206413269,0.9100000262260437
47,0.1642426699399948,14699,,,,
47,0.11996354162693024,14749,,,,
47,0.2625161409378052,14799,,,,
47,0.16529153287410736,14849,,,,
47,0.16467392444610596,14899,,,,
47,0.20676730573177338,14949,,,,
47,,14975,0.8589000105857849,1.0734447240829468,,
47,,14975,,,0.9037209749221802,0.9107999801635742
48,0.14284412562847137,14999,,,,
48,0.1821679174900055,15049,,,,
48,0.13258971273899078,15099,,,,
48,0.14337009191513062,15149,,,,
48,0.20819269120693207,15199,,,,
48,0.21573308110237122,15249,,,,
48,,15287,0.857200026512146,1.0681636333465576,,
48,,15287,,,0.904221773147583,0.9101999998092651
49,0.2025448977947235,15299,,,,
49,0.16874785721302032,15349,,,,
49,0.17920254170894623,15399,,,,
49,0.13718517124652863,15449,,,,
49,0.20359402894973755,15499,,,,
49,0.2049649953842163,15549,,,,
49,0.24327720701694489,15599,,,,
49,,15599,0.8561000227928162,1.0896505117416382,,
49,,15599,,,0.9058994650840759,0.9096999764442444
50,0.20789597928524017,15649,,,,
