epoch,train_loss2,step,train_loss1,train_acc1,test_acc,train_acc2
26,0.15650732815265656,10199,0.15171828866004944,,,
26,0.19308452308177948,10249,0.20659978687763214,,,
26,0.17702743411064148,10299,0.18090927600860596,,,
26,0.2526404559612274,10349,0.23641446232795715,,,
26,0.16966603696346283,10399,0.16875356435775757,,,
26,0.15084759891033173,10449,0.16721564531326294,,,
26,0.17169050872325897,10499,0.19688305258750916,,,
26,,10529,,0.7292267680168152,0.8302000164985657,0.7365785241127014
27,0.13946235179901123,10549,0.15019617974758148,,,
27,0.13968664407730103,10599,0.15243230760097504,,,
27,0.21841652691364288,10649,0.2217007875442505,,,
27,0.16919349133968353,10699,0.16449713706970215,,,
27,0.18414467573165894,10749,0.19104856252670288,,,
27,0.15960246324539185,10799,0.14783146977424622,,,
27,0.227741539478302,10849,0.23172222077846527,,,
27,0.14575286209583282,10899,0.13797567784786224,,,
27,,10919,,0.7359775900840759,0.8198999762535095,0.7372395992279053
28,0.13936153054237366,10949,0.1290121227502823,,,
28,0.15467368066310883,10999,0.1530158966779709,,,
28,0.13825538754463196,11049,0.14565476775169373,,,
28,0.14198727905750275,11099,0.12619686126708984,,,
28,0.1359523981809616,11149,0.13350239396095276,,,
28,0.16633853316307068,11199,0.18987968564033508,,,
28,0.16054965555667877,11249,0.16140636801719666,,,
28,0.14538931846618652,11299,0.1384069323539734,,,
28,,11309,,0.738441526889801,0.8348000049591064,0.7392828464508057
29,0.14988082647323608,11349,0.1415329873561859,,,
29,0.14130619168281555,11399,0.14199474453926086,,,
29,0.14131587743759155,11449,0.15601332485675812,,,
29,0.20075182616710663,11499,0.1929170936346054,,,
29,0.16343414783477783,11549,0.14967003464698792,,,
29,0.24008849263191223,11599,0.23190434277057648,,,
29,0.2036302089691162,11649,0.21589362621307373,,,
29,0.20168383419513702,11699,0.21550028026103973,,,
29,,11699,,0.7405248284339905,0.8357999920845032,0.7382411956787109
30,0.11950600892305374,11749,0.14123208820819855,,,
30,0.23334868252277374,11799,0.260067343711853,,,
30,0.18306706845760345,11849,0.19026826322078705,,,
30,0.10370490700006485,11899,0.09620263427495956,,,
30,0.16039307415485382,11949,0.1562797874212265,,,
30,0.1480199545621872,11999,0.1390514224767685,,,
30,0.20787915587425232,12049,0.20907163619995117,,,
30,,12089,,0.7436298131942749,0.8285999894142151,0.7467147707939148
31,0.15977928042411804,12099,0.173512801527977,,,
31,0.1761750429868698,12149,0.18146678805351257,,,
31,0.09788573533296585,12199,0.10105109214782715,,,
31,0.22582685947418213,12249,0.290362149477005,,,
31,0.16445285081863403,12299,0.17604641616344452,,,
31,0.11308155953884125,12349,0.11548100411891937,,,
31,0.13261140882968903,12399,0.13677974045276642,,,
31,0.13896721601486206,12449,0.13388963043689728,,,
31,,12479,,0.7487379908561707,0.8400999903678894,0.7455929517745972
32,0.1785624623298645,12499,0.1850064992904663,,,
32,0.1528128981590271,12549,0.15877869725227356,,,
32,0.15302330255508423,12599,0.1600261926651001,,,
32,0.22410525381565094,12649,0.21343405544757843,,,
32,0.19448032975196838,12699,0.20453093945980072,,,
32,0.14219145476818085,12749,0.12645021080970764,,,
32,0.24610915780067444,12799,0.260891318321228,,,
32,0.17110735177993774,12849,0.17627130448818207,,,
32,,12869,,0.7510817050933838,0.8489000201225281,0.7485376596450806
33,0.2405773103237152,12899,0.26350972056388855,,,
33,0.1523609757423401,12949,0.16093485057353973,,,
33,0.288900762796402,12999,0.28206345438957214,,,
33,0.1484806090593338,13049,0.14138807356357574,,,
33,0.13037224113941193,13099,0.137491375207901,,,
33,0.13064570724964142,13149,0.14180155098438263,,,
33,0.1194247379899025,13199,0.13689032196998596,,,
33,0.16324862837791443,13249,0.16990143060684204,,,
33,,13259,,0.7519230842590332,0.847000002861023,0.7556290030479431
34,0.15661399066448212,13299,0.16533547639846802,,,
34,0.30665338039398193,13349,0.2727084457874298,,,
34,0.27273252606391907,13399,0.26695767045021057,,,
34,0.12899664044380188,13449,0.1265774369239807,,,
34,0.18252718448638916,13499,0.17861460149288177,,,
34,0.17243364453315735,13549,0.16229724884033203,,,
34,0.28919103741645813,13599,0.3779947757720947,,,
34,0.19246982038021088,13649,0.2224164456129074,,,
34,,13649,,0.7520432472229004,0.8597000241279602,0.7526242136955261
35,0.2376132756471634,13699,0.2036651372909546,,,
35,0.14745073020458221,13749,0.16585193574428558,,,
35,0.15356209874153137,13799,0.147619366645813,,,
35,0.16422022879123688,13849,0.17321167886257172,,,
35,0.4378676116466522,13899,0.3782281279563904,,,
35,0.23419415950775146,13949,0.2522697448730469,,,
35,0.24221917986869812,13999,0.19623559713363647,,,
35,,14039,,0.7550480961799622,0.8438000082969666,0.7551081776618958
36,0.24613751471042633,14049,0.26236942410469055,,,
36,0.32170337438583374,14099,0.23769301176071167,,,
36,0.15770328044891357,14149,0.1810430884361267,,,
36,0.16622117161750793,14199,0.15966060757637024,,,
36,0.2727909982204437,14249,0.27100715041160583,,,
36,0.2580028474330902,14299,0.23452255129814148,,,
36,0.1284821480512619,14349,0.11848296970129013,,,
36,0.1991317719221115,14399,0.20317979156970978,,,
36,,14429,,0.7558093070983887,0.8647000193595886,0.7579326629638672
37,0.23674631118774414,14449,0.24968956410884857,,,
37,0.18159952759742737,14499,0.15144722163677216,,,
37,0.13709498941898346,14549,0.14525143802165985,,,
37,0.22886119782924652,14599,0.2562043070793152,,,
37,0.1303672194480896,14649,0.11586460471153259,,,
37,0.22237984836101532,14699,0.22539465129375458,,,
37,0.16914492845535278,14749,0.16806286573410034,,,
37,0.14939017593860626,14799,0.1532318890094757,,,
37,,14819,,0.7568109035491943,0.8443999886512756,0.7602764368057251
38,0.2143383026123047,14849,0.2466505616903305,,,
38,0.33718428015708923,14899,0.34771090745925903,,,
38,0.23418603837490082,14949,0.26366785168647766,,,
38,0.26097846031188965,14999,0.23645174503326416,,,
38,0.16580311954021454,15049,0.1651601493358612,,,
38,0.17038865387439728,15099,0.19060103595256805,,,
38,0.17302587628364563,15149,0.1578916311264038,,,
38,0.22834420204162598,15199,0.23870478570461273,,,
38,,15209,,0.7590945363044739,0.8479999899864197,0.7588341236114502
39,0.20880962908267975,15249,0.2329874038696289,,,
39,0.21191595494747162,15299,0.2095802277326584,,,
39,0.1613319218158722,15349,0.17544899880886078,,,
39,0.2640843987464905,15399,0.3221520781517029,,,
39,0.2628285586833954,15449,0.27717190980911255,,,
39,0.1425396203994751,15499,0.13543424010276794,,,
39,0.3163881301879883,15549,0.32984909415245056,,,
39,0.215541273355484,15599,0.2176772505044937,,,
39,,15599,,0.7606169581413269,0.8597999811172485,0.760937511920929
40,0.12404173612594604,15649,0.13599634170532227,,,
40,0.13523449003696442,15699,0.13250693678855896,,,
40,0.25443610548973083,15749,0.2358967363834381,,,
40,0.3561192750930786,15799,0.40015727281570435,,,
40,0.25344178080558777,15849,0.23971949517726898,,,
40,0.2561725378036499,15899,0.2691490650177002,,,
40,0.19603027403354645,15949,0.2002096027135849,,,
40,,15989,,0.7660657167434692,0.8574000000953674,0.7630007863044739
41,0.27315324544906616,15999,0.2967415750026703,,,
41,0.18011847138404846,16049,0.17871740460395813,,,
41,0.5667353868484497,16099,0.47098788619041443,,,
41,0.19619540870189667,16149,0.18579329550266266,,,
41,0.5357867479324341,16199,0.5123401284217834,,,
41,0.1842540204524994,16249,0.18095242977142334,,,
41,0.23222894966602325,16299,0.21445269882678986,,,
41,0.34058210253715515,16349,0.3614761233329773,,,
41,,16379,,0.763982355594635,0.8162999749183655,0.7556690573692322
42,0.06843890249729156,16399,0.056463420391082764,,,
42,0.07082957774400711,16449,0.059635914862155914,,,
42,0.11098390072584152,16499,0.0983453243970871,,,
42,0.1580565720796585,16549,0.13624034821987152,,,
42,0.2673286497592926,16599,0.2716897428035736,,,
42,0.23719848692417145,16649,0.20330919325351715,,,
42,0.2686116397380829,16699,0.2192469984292984,,,
42,0.20118863880634308,16749,0.20977123081684113,,,
42,,16769,,0.76171875,0.8514999747276306,0.7034254670143127
43,0.2252393364906311,16799,0.22785073518753052,,,
43,0.24983514845371246,16849,0.24132312834262848,,,
43,0.23195433616638184,16899,0.2604239881038666,,,
43,0.22353045642375946,16949,0.22352130711078644,,,
43,0.29860106110572815,16999,0.2891302704811096,,,
43,0.1770225167274475,17049,0.17300806939601898,,,
43,0.0693875327706337,17099,0.06816233694553375,,,
43,0.08899828046560287,17149,0.08774621784687042,,,
43,,17159,,0.743870198726654,0.8091999888420105,0.7406049966812134
44,0.11168808490037918,17199,0.10488562285900116,,,
44,0.13604004681110382,17249,0.13467873632907867,,,
44,0.16805203258991241,17299,0.15168438851833344,,,
44,0.25594034790992737,17349,0.2496674805879593,,,
44,0.2527947425842285,17399,0.26754051446914673,,,
44,0.20082567632198334,17449,0.24576301872730255,,,
44,0.15323618054389954,17499,0.1608193963766098,,,
44,0.3207123279571533,17549,0.31183508038520813,,,
44,,17549,,0.7586337924003601,0.8622999787330627,0.7562500238418579
45,0.16737285256385803,17599,0.15669257938861847,,,
45,0.19092722237110138,17649,0.18807452917099,,,
45,0.2392599731683731,17699,0.26502540707588196,,,
45,0.17889085412025452,17749,0.16405773162841797,,,
45,0.17620263993740082,17799,0.17142844200134277,,,
45,0.2876926064491272,17849,0.288906455039978,,,
45,0.4130530059337616,17899,0.39747709035873413,,,
45,,17939,,0.7696113586425781,0.8650000095367432,0.7695713043212891
46,0.31562238931655884,17949,0.3429609537124634,,,
46,0.23771055042743683,17999,0.22044415771961212,,,
46,0.27042868733406067,18049,0.2689536511898041,,,
46,0.32079532742500305,18099,0.3628643751144409,,,
46,0.1951306313276291,18149,0.223915234208107,,,
46,0.21246643364429474,18199,0.17488543689250946,,,
46,0.2947371006011963,18249,0.2871161103248596,,,
46,0.13229243457317352,18299,0.1252741813659668,,,
46,,18329,,0.7699118852615356,0.8693000078201294,0.7673477530479431
47,0.1853877305984497,18349,0.17955069243907928,,,
47,0.17113743722438812,18399,0.15508225560188293,,,
47,0.1401802897453308,18449,0.13958483934402466,,,
47,0.25468674302101135,18499,0.2550329566001892,,,
47,0.34228217601776123,18549,0.31892094016075134,,,
47,0.2650717794895172,18599,0.2252151519060135,,,
47,0.2718714475631714,18649,0.2941663861274719,,,
47,0.28225088119506836,18699,0.24003392457962036,,,
47,,18719,,0.7728966474533081,0.8615999817848206,0.7688902020454407
48,0.10631018131971359,18749,0.11554458737373352,,,
48,0.16382111608982086,18799,0.1666971892118454,,,
48,0.28089281916618347,18849,0.2633266746997833,,,
48,0.29653167724609375,18899,0.3608386218547821,,,
48,0.19357441365718842,18949,0.21327248215675354,,,
48,0.18738149106502533,18999,0.1837834268808365,,,
48,0.27364975214004517,19049,0.24517841637134552,,,
48,0.21044619381427765,19099,0.20718105137348175,,,
48,,19109,,0.7711137533187866,0.8684999942779541,0.7716346383094788
49,0.1805751919746399,19149,0.16010959446430206,,,
49,0.15990018844604492,19199,0.172214537858963,,,
49,0.37044602632522583,19249,0.34444695711135864,,,
49,0.14607128500938416,19299,0.18719103932380676,,,
49,0.20647092163562775,19349,0.19488665461540222,,,
49,0.21960540115833282,19399,0.24845623970031738,,,
49,0.2641122341156006,19449,0.25460192561149597,,,
49,0.22141556441783905,19499,0.23203948140144348,,,
49,,19499,,0.770432710647583,0.8458999991416931,0.7714543342590332
50,0.2592878043651581,19549,0.2409268468618393,,,
50,0.3415989577770233,19599,0.29225802421569824,,,
50,0.22472108900547028,19649,0.22821927070617676,,,
50,0.2284572869539261,19699,0.2573529779911041,,,
50,0.18658891320228577,19749,0.15922963619232178,,,
50,0.3545230031013489,19799,0.27862709760665894,,,
50,0.35894089937210083,19849,0.36028987169265747,,,
50,,19889,,0.7730769515037537,0.8592000007629395,0.7727964520454407
51,0.14749154448509216,19899,0.15957887470722198,,,
51,0.26093506813049316,19949,0.23939183354377747,,,
51,0.20107057690620422,19999,0.20026996731758118,,,
51,0.2818582355976105,20049,0.2601378262042999,,,
51,0.1959591656923294,20099,0.20548482239246368,,,
51,0.2085718959569931,20149,0.21508006751537323,,,
51,0.16595788300037384,20199,0.1621464192867279,,,
51,0.2971251606941223,20249,0.26313480734825134,,,
51,,20279,,0.7754607200622559,0.850600004196167,0.7736578583717346
52,0.28201907873153687,20299,0.27461323142051697,,,
52,0.20583222806453705,20349,0.20409393310546875,,,
52,0.22094598412513733,20399,0.19863370060920715,,,
52,0.12414305657148361,20449,0.12810786068439484,,,
52,0.34750521183013916,20499,0.3561527729034424,,,
52,0.16352960467338562,20549,0.17217332124710083,,,
52,0.12823840975761414,20599,0.12658119201660156,,,
52,0.5550755262374878,20649,0.46279177069664,,,
52,,20669,,0.7763221263885498,0.8646000027656555,0.7711939215660095
53,0.3333325684070587,20699,0.35528141260147095,,,
53,0.1731213927268982,20749,0.15893127024173737,,,
53,0.40804967284202576,20799,0.45811906456947327,,,
53,0.1574999839067459,20849,0.15477214753627777,,,
53,0.17179788649082184,20899,0.18446700274944305,,,
53,0.1915581226348877,20949,0.17497383058071136,,,
53,0.28029847145080566,20999,0.290882408618927,,,
53,0.22840377688407898,21049,0.2604721486568451,,,
53,,21059,,0.7760817408561707,0.8564000129699707,0.776762843132019
54,0.17069688439369202,21099,0.17896722257137299,,,
54,0.15834146738052368,21149,0.1385902613401413,,,
54,0.18335449695587158,21199,0.1913090944290161,,,
54,0.1844545602798462,21249,0.1767977625131607,,,
54,0.23407509922981262,21299,0.276937872171402,,,
54,0.25194770097732544,21349,0.25595489144325256,,,
54,0.2325335592031479,21399,0.22876673936843872,,,
54,0.31169694662094116,21449,0.3511035144329071,,,
54,,21449,,0.7755609154701233,0.8690999746322632,0.7775240540504456
55,0.40359124541282654,21499,0.373834490776062,,,
55,0.42098888754844666,21549,0.3647722899913788,,,
55,0.33712828159332275,21599,0.3420904278755188,,,
55,0.1848025768995285,21649,0.21412689983844757,,,
55,0.2740403413772583,21699,0.30630597472190857,,,
55,0.18578773736953735,21749,0.2138100117444992,,,
55,0.30736061930656433,21799,0.262725293636322,,,
55,,21839,,0.7802083492279053,0.8496000170707703,0.7801883220672607
56,0.17130440473556519,21849,0.1861373335123062,,,
56,0.12389282137155533,21899,0.138168603181839,,,
56,0.327161967754364,21949,0.3418426513671875,,,
56,0.226480171084404,21999,0.21402525901794434,,,
56,0.21397364139556885,22049,0.17867141962051392,,,
56,0.24647274613380432,22099,0.2761894762516022,,,
56,0.19254663586616516,22149,0.17254680395126343,,,
56,0.30858534574508667,22199,0.2486489713191986,,,
56,,22229,,0.7807091474533081,0.8651999831199646,0.7813501358032227
57,0.16893784701824188,22249,0.16924916207790375,,,
57,0.16673704981803894,22299,0.17556124925613403,,,
57,0.33749979734420776,22349,0.3251318335533142,,,
57,0.25116434693336487,22399,0.24364812672138214,,,
57,0.23837228119373322,22449,0.254258394241333,,,
57,0.22384949028491974,22499,0.23564815521240234,,,
57,0.2657187283039093,22549,0.2531055510044098,,,
57,0.25122642517089844,22599,0.23405560851097107,,,
57,,22619,,0.7786858677864075,0.8708000183105469,0.7728766202926636
58,0.11225748062133789,22649,0.12005504220724106,,,
58,0.24830441176891327,22699,0.27384069561958313,,,
58,0.41106900572776794,22749,0.4185698628425598,,,
58,0.5192534923553467,22799,0.5998693704605103,,,
58,0.31277480721473694,22849,0.26721614599227905,,,
