epoch,step,train_loss,test_acc,train_acc
0,49,2.2383272647857666,,
0,99,2.110870599746704,,
0,149,1.8936294317245483,,
0,199,1.95767343044281,,
0,249,1.8111865520477295,,
0,299,1.9349302053451538,,
0,349,1.8365983963012695,,
0,389,,0.33480000495910645,0.24823717772960663
1,399,1.7464817762374878,,
1,449,1.7696027755737305,,
1,499,1.8291263580322266,,
1,549,1.7388029098510742,,
1,599,1.7725335359573364,,
1,649,1.6668798923492432,,
1,699,1.6842399835586548,,
1,749,1.3610804080963135,,
1,779,,0.4122999906539917,0.3697315752506256
2,799,1.6657907962799072,,
2,849,1.5237622261047363,,
2,899,1.6120166778564453,,
2,949,1.5643140077590942,,
2,999,1.6016758680343628,,
2,1049,1.2332724332809448,,
2,1099,1.536036491394043,,
2,1149,1.300972580909729,,
2,1169,,0.4323999881744385,0.4496193826198578
3,1199,1.2993898391723633,,
3,1249,1.3902283906936646,,
3,1299,1.275368571281433,,
3,1349,1.108923077583313,,
3,1399,1.2781918048858643,,
3,1449,1.1008713245391846,,
3,1499,1.0797491073608398,,
3,1549,1.1556429862976074,,
3,1559,,0.5446000099182129,0.5344551205635071
4,1599,1.1387399435043335,,
4,1649,1.0189712047576904,,
4,1699,0.9536216259002686,,
4,1749,0.9911413788795471,,
4,1799,0.9971141815185547,,
4,1849,1.1166330575942993,,
4,1899,1.1611824035644531,,
4,1949,0.8796461820602417,,
4,1949,,0.6306999921798706,0.6157852411270142
5,1999,0.8976023197174072,,
5,2049,1.0798848867416382,,
5,2099,0.701115608215332,,
5,2149,1.0219359397888184,,
5,2199,0.9930003881454468,,
5,2249,0.7202796339988708,,
5,2299,0.8346529603004456,,
5,2339,,0.6920999884605408,0.6747195720672607
6,2349,0.6833255290985107,,
6,2399,0.9447463750839233,,
6,2449,0.9414461851119995,,
6,2499,0.8670445680618286,,
6,2549,0.8061419129371643,,
6,2599,0.8842636346817017,,
6,2649,0.7938386797904968,,
6,2699,0.7425166368484497,,
6,2729,,0.7300999760627747,0.7198718190193176
7,2749,0.6355201005935669,,
7,2799,0.6489198803901672,,
7,2849,0.8031171560287476,,
7,2899,0.5833758115768433,,
7,2949,0.5001139044761658,,
7,2999,0.5714783668518066,,
7,3049,0.6859316229820251,,
7,3099,0.6723960041999817,,
7,3119,,0.7656999826431274,0.7606370449066162
8,3149,0.7610000371932983,,
8,3199,0.5351553559303284,,
8,3249,0.6178719997406006,,
8,3299,0.5704149007797241,,
8,3349,0.7283258438110352,,
8,3399,0.5776978135108948,,
8,3449,0.4712526500225067,,
8,3499,0.6303495168685913,,
8,3509,,0.7426000237464905,0.7859975695610046
9,3549,0.5916951894760132,,
9,3599,0.8228699564933777,,
9,3649,0.6216323971748352,,
9,3699,0.7662357091903687,,
9,3749,0.5697119832038879,,
9,3799,0.6832294464111328,,
9,3849,0.4896581768989563,,
9,3899,0.5823580026626587,,
9,3899,,0.6962000131607056,0.8000600934028625
10,3949,0.5853933095932007,,
10,3999,0.6143940687179565,,
10,4049,0.4291209876537323,,
10,4099,0.5547724962234497,,
10,4149,0.6583722233772278,,
10,4199,0.48226696252822876,,
10,4249,0.651680588722229,,
10,4289,,0.7894999980926514,0.8134615421295166
11,4299,0.7335667610168457,,
11,4349,0.5255584716796875,,
11,4399,0.5109971165657043,,
11,4449,0.5130680203437805,,
11,4499,0.5303030014038086,,
11,4549,0.5447323322296143,,
11,4599,0.5988715887069702,,
11,4649,0.5309808254241943,,
11,4679,,0.7919999957084656,0.8211337924003601
12,4699,0.417986124753952,,
12,4749,0.5478882193565369,,
12,4799,0.5487971901893616,,
12,4849,0.37224823236465454,,
12,4899,0.5110062956809998,,
12,4949,0.5058441758155823,,
12,4999,0.5132681131362915,,
12,5049,0.60308837890625,,
12,5069,,0.7893999814987183,0.8284254670143127
13,5099,0.3244059681892395,,
13,5149,0.43453606963157654,,
13,5199,0.42410385608673096,,
13,5249,0.3613415062427521,,
13,5299,0.4605589210987091,,
13,5349,0.4423678517341614,,
13,5399,0.5999879837036133,,
13,5449,0.34479886293411255,,
13,5459,,0.7689999938011169,0.8349559307098389
14,5499,0.49236583709716797,,
14,5549,0.46723079681396484,,
14,5599,0.37134137749671936,,
14,5649,0.4206429719924927,,
14,5699,0.3477543592453003,,
14,5749,0.4046504497528076,,
14,5799,0.44024983048439026,,
14,5849,0.49102699756622314,,
14,5849,,0.7853000164031982,0.8394230604171753
15,5899,0.4645545482635498,,
15,5949,0.4795193374156952,,
15,5999,0.46186363697052,,
15,6049,0.473957896232605,,
15,6099,0.46828487515449524,,
15,6149,0.5656008124351501,,
15,6199,0.44911953806877136,,
15,6239,,0.7717000246047974,0.8475360870361328
16,6249,0.3793329894542694,,
16,6299,0.3904116749763489,,
16,6349,0.33447426557540894,,
16,6399,0.35681286454200745,,
16,6449,0.2993946671485901,,
16,6499,0.43097245693206787,,
16,6549,0.4325370788574219,,
16,6599,0.4416545331478119,,
16,6629,,0.8134999871253967,0.8505609035491943
17,6649,0.37747952342033386,,
17,6699,0.43763020634651184,,
17,6749,0.5118049383163452,,
17,6799,0.42717528343200684,,
17,6849,0.43710365891456604,,
17,6899,0.4237968325614929,,
17,6949,0.48828721046447754,,
17,6999,0.51364666223526,,
17,7019,,0.8047000169754028,0.8513821959495544
18,7049,0.37381282448768616,,
18,7099,0.49009817838668823,,
18,7149,0.5197769403457642,,
18,7199,0.5390970706939697,,
18,7249,0.3047412037849426,,
18,7299,0.4824526607990265,,
18,7349,0.5128133296966553,,
18,7399,0.45066598057746887,,
18,7409,,0.8059999942779541,0.8560296297073364
19,7449,0.36283475160598755,,
19,7499,0.3164878189563751,,
19,7549,0.5356429219245911,,
19,7599,0.2933182120323181,,
19,7649,0.46057558059692383,,
19,7699,0.46226736903190613,,
19,7749,0.3751598298549652,,
19,7799,0.42805758118629456,,
19,7799,,0.8277000188827515,0.8587740659713745
20,7849,0.6525378823280334,,
20,7899,0.5343919992446899,,
20,7949,0.25172632932662964,,
20,7999,0.5101329684257507,,
20,8049,0.4627513289451599,,
20,8099,0.26192706823349,,
20,8149,0.36311691999435425,,
20,8189,,0.8116999864578247,0.8652043342590332
21,8199,0.5700456500053406,,
21,8249,0.2869991362094879,,
21,8299,0.29935064911842346,,
21,8349,0.302047997713089,,
21,8399,0.38432613015174866,,
21,8449,0.33378711342811584,,
21,8499,0.3830244541168213,,
21,8549,0.3227165639400482,,
21,8579,,0.826200008392334,0.8659455180168152
22,8599,0.3810577690601349,,
22,8649,0.33322790265083313,,
22,8699,0.4392722249031067,,
22,8749,0.389970988035202,,
22,8799,0.44968751072883606,,
22,8849,0.487366259098053,,
22,8899,0.43595263361930847,,
22,8949,0.47575172781944275,,
22,8969,,0.8402000069618225,0.869611382484436
23,8999,0.3775418698787689,,
23,9049,0.28819483518600464,,
23,9099,0.44624605774879456,,
23,9149,0.3667483925819397,,
23,9199,0.28021183609962463,,
23,9249,0.4721847176551819,,
23,9299,0.30063021183013916,,
23,9349,0.3382914066314697,,
23,9359,,0.821399986743927,0.8716946840286255
24,9399,0.338530570268631,,
24,9449,0.3920624554157257,,
24,9499,0.4884859025478363,,
24,9549,0.356155127286911,,
24,9599,0.2994173467159271,,
24,9649,0.29033026099205017,,
24,9699,0.34278154373168945,,
24,9749,0.27223649621009827,,
24,9749,,0.8230999708175659,0.8732371926307678
25,9799,0.36243733763694763,,
25,9849,0.3480413258075714,,
25,9899,0.3201187551021576,,
25,9949,0.22984863817691803,,
25,9999,0.4024384617805481,,
25,10049,0.4227435290813446,,
25,10099,0.38596436381340027,,
25,10139,,0.8374000191688538,0.8729367256164551
26,10149,0.2804204523563385,,
26,10199,0.26634371280670166,,
26,10249,0.29727646708488464,,
26,10299,0.3809688687324524,,
26,10349,0.3461701571941376,,
26,10399,0.3631700575351715,,
26,10449,0.381963312625885,,
26,10499,0.2671894133090973,,
26,10529,,0.8319000005722046,0.8754807710647583
27,10549,0.3164782226085663,,
27,10599,0.28304192423820496,,
27,10649,0.4514114260673523,,
27,10699,0.2529436945915222,,
27,10749,0.35023587942123413,,
27,10799,0.4039483070373535,,
27,10849,0.4877496361732483,,
27,10899,0.2568639814853668,,
27,10919,,0.8461999893188477,0.8776442408561707
28,10949,0.4672545790672302,,
