train_loss,epoch,step,test_acc,train_acc
2.7274882793426514,0,49,,
2.4277777671813965,0,99,,
2.5106358528137207,0,149,,
2.6349732875823975,0,199,,
2.3966174125671387,0,249,,
2.4977734088897705,0,299,,
2.1166372299194336,0,349,,
,0,389,0.13030000030994415,0.15825320780277252
2.2807421684265137,1,399,,
2.0116043090820312,1,449,,
2.1264641284942627,1,499,,
1.9828574657440186,1,549,,
1.9224193096160889,1,599,,
1.935918927192688,1,649,,
2.05549693107605,1,699,,
2.113170862197876,1,749,,
,1,779,0.30219998955726624,0.24018429219722748
2.053685426712036,2,799,,
2.09063720703125,2,849,,
2.0198326110839844,2,899,,
2.0789339542388916,2,949,,
1.9669270515441895,2,999,,
2.0258069038391113,2,1049,,
2.0574793815612793,2,1099,,
1.8214191198349,2,1149,,
,2,1169,0.3675999939441681,0.30506810545921326
1.960334062576294,3,1199,,
2.0079007148742676,3,1249,,
1.6884026527404785,3,1299,,
1.8443433046340942,3,1349,,
1.661919355392456,3,1399,,
1.681353211402893,3,1449,,
1.6820695400238037,3,1499,,
1.9001975059509277,3,1549,,
,3,1559,0.4115000069141388,0.36887019872665405
1.7930551767349243,4,1599,,
1.600529670715332,4,1649,,
1.6852675676345825,4,1699,,
1.7767210006713867,4,1749,,
1.739951729774475,4,1799,,
1.6776341199874878,4,1849,,
1.4624977111816406,4,1899,,
1.6679564714431763,4,1949,,
,4,1949,0.47099998593330383,0.4235777258872986
1.4908815622329712,5,1999,,
1.5122097730636597,5,2049,,
1.3155314922332764,5,2099,,
1.4658740758895874,5,2149,,
1.2766391038894653,5,2199,,
1.4129265546798706,5,2249,,
1.3659323453903198,5,2299,,
,5,2339,0.5393999814987183,0.4926081597805023
1.32108473777771,6,2349,,
1.3422373533248901,6,2399,,
1.3157624006271362,6,2449,,
1.2480283975601196,6,2499,,
1.1751285791397095,6,2549,,
1.2580050230026245,6,2599,,
1.2051080465316772,6,2649,,
1.1173914670944214,6,2699,,
,6,2729,0.6265000104904175,0.5688902139663696
1.1684352159500122,7,2749,,
1.1611467599868774,7,2799,,
1.0042577981948853,7,2849,,
1.0967332124710083,7,2899,,
1.0656970739364624,7,2949,,
1.147294282913208,7,2999,,
1.0759823322296143,7,3049,,
0.9220729470252991,7,3099,,
,7,3119,0.6518999934196472,0.6332131624221802
0.9226283431053162,8,3149,,
0.7954039573669434,8,3199,,
1.007867693901062,8,3249,,
1.0187270641326904,8,3299,,
1.0859326124191284,8,3349,,
0.9059336185455322,8,3399,,
0.770338773727417,8,3449,,
1.0202643871307373,8,3499,,
,8,3509,0.7016000151634216,0.685116171836853
0.9220519065856934,9,3549,,
0.7536165118217468,9,3599,,
0.8219447135925293,9,3649,,
1.0185602903366089,9,3699,,
0.7555664777755737,9,3749,,
0.7705487012863159,9,3799,,
0.8258728981018066,9,3849,,
0.8623781204223633,9,3899,,
,9,3899,0.7208999991416931,0.7140224575996399
0.9057936668395996,10,3949,,
0.9902570247650146,10,3999,,
0.8689473867416382,10,4049,,
1.023291826248169,10,4099,,
0.8057984113693237,10,4149,,
0.9781932830810547,10,4199,,
0.6511701345443726,10,4249,,
,10,4289,0.7556999921798706,0.7338742017745972
0.3836444616317749,11,4299,,
0.5402138829231262,11,4349,,
0.5113641023635864,11,4399,,
0.5499809384346008,11,4449,,
0.34464117884635925,11,4499,,
0.36738190054893494,11,4549,,
0.4264785051345825,11,4599,,
0.275440514087677,11,4649,,
,11,4679,0.7325000166893005,0.7300881147384644
-0.14040535688400269,12,4699,,
-0.027668774127960205,12,4749,,
0.1457015872001648,12,4799,,
-0.07404869794845581,12,4849,,
-0.24770158529281616,12,4899,,
0.22729641199111938,12,4949,,
-0.11156898736953735,12,4999,,
-0.015836775302886963,12,5049,,
,12,5069,0.7246999740600586,0.728786051273346
-0.5263628959655762,13,5099,,
-0.28581714630126953,13,5149,,
-0.3615671396255493,13,5199,,
-0.5771801471710205,13,5249,,
-0.4058399200439453,13,5299,,
-0.794669508934021,13,5349,,
-0.5470990538597107,13,5399,,
-0.4511603116989136,13,5449,,
,13,5459,0.754800021648407,0.7368789911270142
-1.4890635013580322,14,5499,,
-0.9634084701538086,14,5549,,
-0.6073617935180664,14,5599,,
-0.9267843961715698,14,5649,,
-1.2357265949249268,14,5699,,
-0.7961233854293823,14,5749,,
-1.0711885690689087,14,5799,,
-1.2963802814483643,14,5849,,
,14,5849,0.7192999720573425,0.742928683757782
-1.6680139303207397,15,5899,,
-1.9157540798187256,15,5949,,
-1.5771336555480957,15,5999,,
-1.6450937986373901,15,6049,,
-1.7512569427490234,15,6099,,
-1.9407720565795898,15,6149,,
-1.4333789348602295,15,6199,,
,15,6239,0.7534999847412109,0.7487379908561707
-2.337688446044922,16,6249,,
-2.305086374282837,16,6299,,
-2.777395248413086,16,6349,,
-2.7731094360351562,16,6399,,
-2.0045435428619385,16,6449,,
-2.8658063411712646,16,6499,,
-2.19140625,16,6549,,
-2.589674472808838,16,6599,,
,16,6629,0.7289999723434448,0.7568709850311279
-3.491320848464966,17,6649,,
-3.124608039855957,17,6699,,
-3.069159984588623,17,6749,,
-3.132751941680908,17,6799,,
-3.2321999073028564,17,6849,,
-2.728067398071289,17,6899,,
-3.4751782417297363,17,6949,,
-2.841848611831665,17,6999,,
,17,7019,0.7373999953269958,0.760857343673706
-4.058289051055908,18,7049,,
-3.531766414642334,18,7099,,
-3.4691741466522217,18,7149,,
-3.902073860168457,18,7199,,
-3.3440749645233154,18,7249,,
-3.593593120574951,18,7299,,
-3.95967435836792,18,7349,,
-3.26300048828125,18,7399,,
,18,7409,0.7967000007629395,0.768008828163147
-3.5234198570251465,19,7449,,
-4.378510475158691,19,7499,,
-4.029389381408691,19,7549,,
-4.87831974029541,19,7599,,
-3.3654768466949463,19,7649,,
-4.269985198974609,19,7699,,
