step,epoch,train_loss,val_acc,val_loss,test_acc,train_acc
11799,41,0.1433165818452835,,,,
11816,41,,0.7303000092506409,2.059504985809326,,
11816,41,,,,0.8307999968528748,0.9505208134651184
11849,42,0.11232127994298935,,,,
11899,42,0.1222473755478859,,,,
11949,42,0.13273504376411438,,,,
11999,42,0.12016013264656067,,,,
12049,42,0.1400107443332672,,,,
12054,42,,0.7339000105857849,1.9118582010269165,,
12054,42,,,,0.8381999731063843,0.9481683373451233
12099,43,0.11791455000638962,,,,
12149,43,0.17601439356803894,,,,
12199,43,0.22782957553863525,,,,
12249,43,0.07853545248508453,,,,
12293,43,,0.7269999980926514,1.8644732236862183,,
12293,43,,,,0.833299994468689,0.9490716457366943
12299,44,0.08636297285556793,,,,
12349,44,0.11302357912063599,,,,
12399,44,0.1690923571586609,,,,
12449,44,0.16946391761302948,,,,
12499,44,0.17097897827625275,,,,
12531,44,,0.7365000247955322,1.8547810316085815,,
12531,44,,,,0.8334000110626221,0.9520089030265808
12549,45,0.17821688950061798,,,,
12599,45,0.07904398441314697,,,,
12649,45,0.05921681597828865,,,,
12699,45,0.2159830629825592,,,,
12749,45,0.146601140499115,,,,
12771,45,,0.7379000186920166,1.909542441368103,,
12771,45,,,,0.8432000279426575,0.9510742425918579
12799,46,0.14847660064697266,,,,
12849,46,0.03645023703575134,,,,
12899,46,0.1770837903022766,,,,
12949,46,0.28052109479904175,,,,
12999,46,0.2039925754070282,,,,
13013,46,,0.7240999937057495,1.964261770248413,,
13013,46,,,,0.8215000033378601,0.94892817735672
13049,47,0.14638638496398926,,,,
13099,47,0.20563140511512756,,,,
13149,47,0.15039755403995514,,,,
13199,47,0.14605365693569183,,,,
13249,47,0.20780152082443237,,,,
13251,47,,0.7379000186920166,1.8916618824005127,,
13251,47,,,,0.84579998254776,0.9491531252861023
13299,48,0.07683515548706055,,,,
13349,48,0.1952040046453476,,,,
13399,48,0.2289937138557434,,,,
13449,48,0.19323617219924927,,,,
13493,48,,0.7264000177383423,1.9570709466934204,,
13493,48,,,,0.8248999714851379,0.9500904083251953
13499,49,0.14471538364887238,,,,
13549,49,0.25152990221977234,,,,
13599,49,0.12683898210525513,,,,
13649,49,0.10009042173624039,,,,
13699,49,0.08915488421916962,,,,
13733,49,,0.7465000152587891,1.9179953336715698,,
13733,49,,,,0.8500000238418579,0.9537435173988342
13749,50,0.17799131572246552,,,,
13799,50,0.06255757063627243,,,,
13849,50,0.18244965374469757,,,,
13899,50,0.07523591816425323,,,,
13949,50,0.20193344354629517,,,,
13977,50,,0.7404000163078308,1.9344357252120972,,
13977,50,,,,0.8507999777793884,0.9530609846115112
13999,51,0.13122203946113586,,,,
14049,51,0.24125568568706512,,,,
14099,51,0.14512887597084045,,,,
14149,51,0.1302535980939865,,,,
14199,51,0.05620184913277626,,,,
14220,51,,0.7202000021934509,2.1267611980438232,,
14220,51,,,,0.8296999931335449,0.9533821940422058
14249,52,0.05761782079935074,,,,
14299,52,0.09471003711223602,,,,
14349,52,0.13068188726902008,,,,
14399,52,0.09439072012901306,,,,
14449,52,0.12433274835348129,,,,
14459,52,,0.7469000220298767,1.8734259605407715,,
14459,52,,,,0.8555999994277954,0.9554131627082825
14499,53,0.1690686196088791,,,,
14549,53,0.1350553035736084,,,,
14599,53,0.08863049000501633,,,,
14649,53,0.16652721166610718,,,,
14699,53,0.15316344797611237,,,,
14704,53,,0.7422999739646912,1.9474117755889893,,
14704,53,,,,0.8464999794960022,0.9560267925262451
14749,54,0.1026637926697731,,,,
14799,54,0.16708706319332123,,,,
14849,54,0.23419466614723206,,,,
14899,54,0.2606205940246582,,,,
14948,54,,0.7307000160217285,1.8759671449661255,,
14948,54,,,,0.838100016117096,0.9527407884597778
14949,55,0.0420895554125309,,,,
14999,55,0.1187448501586914,,,,
15049,55,0.14223361015319824,,,,
15099,55,0.2603161334991455,,,,
15149,55,0.14559705555438995,,,,
15190,55,,0.7433000206947327,1.9248517751693726,,
15190,55,,,,0.8474000096321106,0.9577414989471436
15199,56,0.15412183105945587,,,,
15249,56,0.15166427195072174,,,,
15299,56,0.22860755026340485,,,,
15349,56,0.12582500278949738,,,,
15399,56,0.17309606075286865,,,,
15435,56,,0.7348999977111816,1.9297429323196411,,
15435,56,,,,0.8389999866485596,0.9498405456542969
15449,57,0.07137329876422882,,,,
15499,57,0.06413255631923676,,,,
15549,57,0.09029747545719147,,,,
15599,57,0.05763033777475357,,,,
15649,57,0.07466495037078857,,,,
15677,57,,0.7409999966621399,1.8290663957595825,,
15677,57,,,,0.847000002861023,0.9553847908973694
15699,58,0.10188440978527069,,,,
15749,58,0.1673663705587387,,,,
15799,58,0.12570050358772278,,,,
15849,58,0.14091496169567108,,,,
15899,58,0.08504917472600937,,,,
15922,58,,0.741599977016449,1.9211697578430176,,
15922,58,,,,0.8460999727249146,0.957812488079071
15949,59,0.10821101814508438,,,,
15999,59,0.08595690876245499,,,,
16049,59,0.06304609030485153,,,,
16099,59,0.10276184231042862,,,,
16149,59,0.19055190682411194,,,,
16166,59,,0.7365999817848206,2.0181009769439697,,
16166,59,,,,0.8409000039100647,0.9578957557678223
16199,60,0.11789236962795258,,,,
16249,60,0.15670278668403625,,,,
16299,60,0.10430166870355606,,,,
16349,60,0.111429862678051,,,,
16399,60,0.1309095174074173,,,,
16409,60,,0.7400000095367432,1.9361134767532349,,
16409,60,,,,0.8421000242233276,0.9571115970611572
16449,61,0.18632757663726807,,,,
16499,61,0.07769753038883209,,,,
16549,61,0.11926334351301193,,,,
16599,61,0.1774115264415741,,,,
16649,61,0.1283804029226303,,,,
16651,61,,0.7419000267982483,2.081541061401367,,
16651,61,,,,0.8431000113487244,0.9617123007774353
16699,62,0.1783580631017685,,,,
16749,62,0.17378976941108704,,,,
16799,62,0.12759685516357422,,,,
16849,62,0.13670121133327484,,,,
16895,62,,0.7459999918937683,1.8957841396331787,,
16895,62,,,,0.8499000072479248,0.9569672346115112
16899,63,0.10981039702892303,,,,
16949,63,0.11977722495794296,,,,
16999,63,0.16112007200717926,,,,
17049,63,0.21238282322883606,,,,
17099,63,0.16755421459674835,,,,
17141,63,,0.7391999959945679,1.9577771425247192,,
17141,63,,,,0.8472999930381775,0.9563643336296082
17149,64,0.08709055930376053,,,,
17199,64,0.08051425963640213,,,,
17249,64,0.20174217224121094,,,,
17299,64,0.21320414543151855,,,,
17349,64,0.16353455185890198,,,,
17385,64,,0.7422999739646912,1.8930054903030396,,
17385,64,,,,0.8482000231742859,0.9563588500022888
17399,65,0.16071327030658722,,,,
17449,65,0.07956978678703308,,,,
17499,65,0.16397032141685486,,,,
17549,65,0.1527571827173233,,,,
17599,65,0.172310471534729,,,,
17629,65,,0.7526999711990356,1.8501285314559937,,
17629,65,,,,0.8623999953269958,0.954789936542511
17649,66,0.147545725107193,,,,
17699,66,0.11528230458498001,,,,
17749,66,0.09712015092372894,,,,
17799,66,0.16347233951091766,,,,
17849,66,0.13078466057777405,,,,
17878,66,,0.7418000102043152,1.8417482376098633,,
17878,66,,,,0.8481000065803528,0.9578626751899719
17899,67,0.0874897837638855,,,,
17949,67,0.10818249732255936,,,,
17999,67,0.07690893113613129,,,,
18049,67,0.11778378486633301,,,,
18099,67,0.18302156031131744,,,,
18123,67,,0.7483999729156494,1.9138844013214111,,
18123,67,,,,0.8532000184059143,0.9567602276802063
18149,68,0.07963692396879196,,,,
18199,68,0.08619644492864609,,,,
18249,68,0.1173592284321785,,,,
18299,68,0.11531589925289154,,,,
18349,68,0.13524921238422394,,,,
18370,68,,0.7494999766349792,1.8758872747421265,,
18370,68,,,,0.8589000105857849,0.9578694105148315
18399,69,0.07660048454999924,,,,
18449,69,0.09635109454393387,,,,
18499,69,0.10193616896867752,,,,
18549,69,0.21100088953971863,,,,
18599,69,0.09342393279075623,,,,
18619,69,,0.7491999864578247,1.8376764059066772,,
18619,69,,,,0.859000027179718,0.9578313231468201
18649,70,0.07627194374799728,,,,
18699,70,0.27397480607032776,,,,
18749,70,0.08323165774345398,,,,
18799,70,0.1257670372724533,,,,
18849,70,0.09206807613372803,,,,
18868,70,,0.746999979019165,1.923401117324829,,
18868,70,,,,0.8529000282287598,0.9592432379722595
18899,71,0.03201262652873993,,,,
18949,71,0.1604931503534317,,,,
18999,71,0.1209787130355835,,,,
19049,71,0.1626659482717514,,,,
19099,71,0.102497898042202,,,,
19116,71,,0.7541000247001648,1.8768466711044312,,
19116,71,,,,0.8623999953269958,0.9586063623428345
19149,72,0.15974308550357819,,,,
19199,72,0.05850766599178314,,,,
19249,72,0.07337971031665802,,,,
19299,72,0.056276414543390274,,,,
19349,72,0.15749844908714294,,,,
19366,72,,0.743399977684021,1.949605107307434,,
19366,72,,,,0.8551999926567078,0.957687497138977
19399,73,0.0967181921005249,,,,
19449,73,0.1316598504781723,,,,
19499,73,0.14135153591632843,,,,
19549,73,0.1410459727048874,,,,
19599,73,0.11493085324764252,,,,
19615,73,,0.741599977016449,1.9417284727096558,,
19615,73,,,,0.8341000080108643,0.9591491222381592
19649,74,0.11012323200702667,,,,
19699,74,0.15945568680763245,,,,
19749,74,0.1055079996585846,,,,
19799,74,0.14791837334632874,,,,
19849,74,0.18185436725616455,,,,
19861,74,,0.7423999905586243,1.9334146976470947,,
19861,74,,,,0.8492000102996826,0.9585556387901306
19899,75,0.10674344748258591,,,,
19949,75,0.17068542540073395,,,,
19999,75,0.1484421193599701,,,,
20049,75,0.18554900586605072,,,,
20099,75,0.14476267993450165,,,,
20109,75,,0.7379999756813049,1.8417556285858154,,
20109,75,,,,0.8413000106811523,0.9626386165618896
20149,76,0.13912075757980347,,,,
20199,76,0.14679758250713348,,,,
20249,76,0.14768807590007782,,,,
20299,76,0.10937165468931198,,,,
20349,76,0.0847841426730156,,,,
20355,76,,0.7477999925613403,1.8972556591033936,,
20355,76,,,,0.855400025844574,0.9599847793579102
20399,77,0.16047629714012146,,,,
20449,77,0.0802343487739563,,,,
20499,77,0.0766732320189476,,,,
20549,77,0.07445280998945236,,,,
20599,77,0.10846265405416489,,,,
20603,77,,0.7332000136375427,1.9678984880447388,,
20603,77,,,,0.8381999731063843,0.9596773982048035
20649,78,0.14812242984771729,,,,
20699,78,0.08531729876995087,,,,
20749,78,0.07797081023454666,,,,
20799,78,0.1049441248178482,,,,
20849,78,0.15617403388023376,,,,
20849,78,,0.7476999759674072,1.9483293294906616,,
20849,78,,,,0.8608999848365784,0.959571897983551
20899,79,0.048023056238889694,,,,
20949,79,0.0626167356967926,,,,
20999,79,0.1037270799279213,,,,
21049,79,0.1523694396018982,,,,
21098,79,,0.7498000264167786,1.9334242343902588,,
21098,79,,,,0.8651999831199646,0.9641692042350769
21099,80,0.07838050276041031,,,,
21149,80,0.114471934735775,,,,
21199,80,0.10992056131362915,,,,
21249,80,0.14635688066482544,,,,
21299,80,0.07505924999713898,,,,
21349,80,0.14264102280139923,,,,
21349,80,,0.7383999824523926,1.963620901107788,,
21349,80,,,,0.8439000248908997,0.9596924781799316
21399,81,0.10852877795696259,,,,
21449,81,0.10989419370889664,,,,
21499,81,0.13176041841506958,,,,
21549,81,0.10045260936021805,,,,
21596,81,,0.7520999908447266,1.844011664390564,,
21596,81,,,,0.8565999865531921,0.9642902612686157
21599,82,0.05257349833846092,,,,
21649,82,0.08788448572158813,,,,
21699,82,0.07620949298143387,,,,
21749,82,0.09302667528390884,,,,
21799,82,0.13390587270259857,,,,
21846,82,,0.7552000284194946,1.8771560192108154,,
21846,82,,,,0.8636000156402588,0.9627812504768372
21849,83,0.03529936447739601,,,,
21899,83,0.2063022404909134,,,,
21949,83,0.06878132373094559,,,,
21999,83,0.08148666471242905,,,,
22049,83,0.08521199226379395,,,,
22098,83,,0.7512000203132629,1.7851734161376953,,
22098,83,,,,0.8585000038146973,0.960565447807312
22099,84,0.06130655109882355,,,,
22149,84,0.14638306200504303,,,,
22199,84,0.07763208448886871,,,,
22249,84,0.1290142983198166,,,,
22299,84,0.13155581057071686,,,,
22348,84,,0.7519999742507935,1.866066575050354,,
22348,84,,,,0.8623999953269958,0.9599062204360962
22349,85,0.11789289861917496,,,,
22399,85,0.04327133670449257,,,,
22449,85,0.21064521372318268,,,,
22499,85,0.1121383085846901,,,,
22549,85,0.10766777396202087,,,,
22599,85,0.1254820078611374,,,,
22599,85,,0.7440000176429749,1.9377655982971191,,
22599,85,,,,0.8536999821662903,0.9623692631721497
22649,86,0.0979333370923996,,,,
22699,86,0.05833720788359642,,,,
22749,86,0.0963078960776329,,,,
22799,86,0.09604354947805405,,,,
22847,86,,0.7524999976158142,1.9116501808166504,,
22847,86,,,,0.8629000186920166,0.9610635042190552
22849,87,0.09970875829458237,,,,
22899,87,0.08141415566205978,,,,
22949,87,0.12766268849372864,,,,
22999,87,0.10314533859491348,,,,
23049,87,0.2082350254058838,,,,
23097,87,,0.7559000253677368,1.8137017488479614,,
23097,87,,,,0.8611000180244446,0.9612500071525574
23099,88,0.12313086539506912,,,,
23149,88,0.11768513917922974,,,,
23199,88,0.13764768838882446,,,,
23249,88,0.188376784324646,,,,
23299,88,0.06764407455921173,,,,
23349,88,0.05498461797833443,,,,
23350,88,,0.7494000196456909,1.9208972454071045,,
23350,88,,,,0.8618000149726868,0.9602890610694885
23399,89,0.044294532388448715,,,,
23449,89,0.16238340735435486,,,,
23499,89,0.05876203253865242,,,,
23549,89,0.06811018288135529,,,,
23599,89,0.0590839721262455,,,,
23600,89,,0.7559999823570251,1.8908796310424805,,
23600,89,,,,0.8652999997138977,0.961312472820282
23649,90,0.037949077785015106,,,,
23699,90,0.1074652224779129,,,,
23749,90,0.09179333597421646,,,,
23799,90,0.07942602783441544,,,,
23849,90,0.06411480903625488,,,,
23852,90,,0.7447999715805054,1.8881667852401733,,
23852,90,,,,0.8540999889373779,0.9618675708770752
23899,91,0.07869745790958405,,,,
23949,91,0.07061059027910233,,,,
23999,91,0.1494225710630417,,,,
24049,91,0.14956505596637726,,,,
24099,91,0.14837992191314697,,,,
24103,91,,0.7502999901771545,1.9297734498977661,,
24103,91,,,,0.859000027179718,0.9637387990951538
24149,92,0.033412687480449677,,,,
24199,92,0.09383856505155563,,,,
24249,92,0.1052064299583435,,,,
24299,92,0.06632842868566513,,,,
24349,92,0.1925327628850937,,,,
24352,92,,0.7409999966621399,1.9184421300888062,,
24352,92,,,,0.8468999862670898,0.9620670080184937
24399,93,0.172614187002182,,,,
24449,93,0.16217321157455444,,,,
24499,93,0.14098535478115082,,,,
24549,93,0.13306649029254913,,,,
24599,93,0.11396755278110504,,,,
24602,93,,0.7585999965667725,1.8891947269439697,,
24602,93,,,,0.873199999332428,0.9607499837875366
24649,94,0.05673537775874138,,,,
24699,94,0.18057121336460114,,,,
24749,94,0.08641106635332108,,,,
24799,94,0.12514036893844604,,,,
24849,94,0.10037000477313995,,,,
24856,94,,0.7560999989509583,1.910796880722046,,
24856,94,,,,0.8636999726295471,0.9623830914497375
24899,95,0.14337994158267975,,,,
24949,95,0.13496604561805725,,,,
24999,95,0.07996660470962524,,,,
25049,95,0.20299316942691803,,,,
25099,95,0.10691051930189133,,,,
25110,95,,0.7577999830245972,1.877027988433838,,
25110,95,,,,0.8654000163078308,0.9617372155189514
25149,96,0.09078562259674072,,,,
25199,96,0.16105501353740692,,,,
25249,96,0.10574714094400406,,,,
25299,96,0.19114495813846588,,,,
25349,96,0.08453501760959625,,,,
25363,96,,0.7524999976158142,1.855851173400879,,
