train_loss,step,epoch,val_acc,val_loss,test_acc,train_acc
4.722532749176025,49,0,,,,
2.3958568572998047,99,0,,,,
2.239034652709961,149,0,,,,
2.0471622943878174,199,0,,,,
2.0613996982574463,249,0,,,,
2.2091691493988037,299,0,,,,
,311,0,0.20239999890327454,2.0537023544311523,,
,311,0,,,0.21696993708610535,0.17049778997898102
1.9678981304168701,349,1,,,,
2.0699713230133057,399,1,,,,
1.9911012649536133,449,1,,,,
1.917481541633606,499,1,,,,
1.9151582717895508,549,1,,,,
1.863243818283081,599,1,,,,
,623,1,0.24799999594688416,1.932094693183899,,
,623,1,,,0.23299050331115723,0.22265625
1.9015247821807861,649,2,,,,
1.9621573686599731,699,2,,,,
1.944901704788208,749,2,,,,
1.9919036626815796,799,2,,,,
1.8876392841339111,849,2,,,,
1.9350917339324951,899,2,,,,
,935,2,0.2775999903678894,1.8311522006988525,,
,935,2,,,0.29380932450294495,0.2591145932674408
1.8007936477661133,949,3,,,,
1.9348236322402954,999,3,,,,
1.7190290689468384,1049,3,,,,
1.8757236003875732,1099,3,,,,
1.8655811548233032,1149,3,,,,
1.7178282737731934,1199,3,,,,
,1247,3,0.36160001158714294,1.7028437852859497,,
,1247,3,,,0.3765822649002075,0.3132762312889099
1.5851590633392334,1249,4,,,,
1.7100328207015991,1299,4,,,,
1.6672329902648926,1349,4,,,,
1.67808997631073,1399,4,,,,
1.585226058959961,1449,4,,,,
1.7298190593719482,1499,4,,,,
1.5088608264923096,1549,4,,,,
,1559,4,0.4081999957561493,1.5906966924667358,,
,1559,4,,,0.4244461953639984,0.37104368209838867
1.5266807079315186,1599,5,,,,
1.4383728504180908,1649,5,,,,
1.4504894018173218,1699,5,,,,
1.4947456121444702,1749,5,,,,
1.606557846069336,1799,5,,,,
1.4967314004898071,1849,5,,,,
,1871,5,0.4352000057697296,1.5892624855041504,,
,1871,5,,,0.48645174503326416,0.4237529933452606
1.4958138465881348,1899,6,,,,
1.5553858280181885,1949,6,,,,
1.5789557695388794,1999,6,,,,
1.482507348060608,2049,6,,,,
1.340010643005371,2099,6,,,,
1.5507806539535522,2149,6,,,,
,2183,6,0.4846999943256378,1.4499844312667847,,
,2183,6,,,0.508999228477478,0.47075319290161133
1.4763143062591553,2199,7,,,,
1.2281708717346191,2249,7,,,,
1.3791416883468628,2299,7,,,,
1.3810594081878662,2349,7,,,,
1.3284125328063965,2399,7,,,,
1.2733867168426514,2449,7,,,,
,2495,7,0.54339998960495,1.313860297203064,,
,2495,7,,,0.5695213675498962,0.513671875
1.2863547801971436,2499,8,,,,
1.2003288269042969,2549,8,,,,
1.2738943099975586,2599,8,,,,
1.2165571451187134,2649,8,,,,
1.3051378726959229,2699,8,,,,
1.1571731567382812,2749,8,,,,
1.3187980651855469,2799,8,,,,
,2807,8,0.5644000172615051,1.2707475423812866,,
