train_loss2,train_loss1,epoch,step,train_acc2,train_acc1,test_acc
0.008308972232043743,0.008137579075992107,11,4499,,,
0.00858501996845007,0.008735580369830132,11,4549,,,
0.007767025846987963,0.008121799677610397,11,4599,,,
0.007666619028896093,0.008257444947957993,11,4649,,,
,,11,4679,0.5440905690193176,0.5447515845298767,0.7541999816894531
0.010167382657527924,0.01055828109383583,12,4699,,,
0.009777328930795193,0.009723044000566006,12,4749,,,
0.009645379148423672,0.00880678091198206,12,4799,,,
0.008257485926151276,0.008000951260328293,12,4849,,,
0.008494770154356956,0.00810198299586773,12,4899,,,
0.00929586123675108,0.008450035005807877,12,4949,,,
0.006568779703229666,0.007382938172668219,12,4999,,,
0.006665508262813091,0.006356705445796251,12,5049,,,
,,12,5069,0.5489382743835449,0.5513421297073364,0.7372000217437744
0.00671198358759284,0.006642889231443405,13,5099,,,
0.006901097483932972,0.0070529840886592865,13,5149,,,
0.007001969031989574,0.006660337559878826,13,5199,,,
0.009041394107043743,0.009454810060560703,13,5249,,,
0.007021529600024223,0.007427106145769358,13,5299,,,
0.008478978648781776,0.008904377929866314,13,5349,,,
0.007518568076193333,0.007380440831184387,13,5399,,,
0.00670802453532815,0.006809845566749573,13,5449,,,
,,13,5459,0.5556290149688721,0.5549479126930237,0.781499981880188
0.007652835920453072,0.0070150685496628284,14,5499,,,
0.0080890953540802,0.007583851460367441,14,5549,,,
0.008134245872497559,0.008316397666931152,14,5599,,,
0.007383357267826796,0.007640997413545847,14,5649,,,
0.007461216300725937,0.007839065976440907,14,5699,,,
0.007508100941777229,0.0075670816004276276,14,5749,,,
0.00828139204531908,0.008503480814397335,14,5799,,,
0.011691927909851074,0.011073137633502483,14,5849,,,
,,14,5849,0.5624799728393555,0.5616987347602844,0.785099983215332
0.00827324204146862,0.007562498562037945,15,5899,,,
0.0071169715374708176,0.006861446425318718,15,5949,,,
0.0071845692582428455,0.007132184691727161,15,5999,,,
0.006781487260013819,0.007356955204159021,15,6049,,,
0.00672928337007761,0.006887877359986305,15,6099,,,
0.0077636707574129105,0.007010305766016245,15,6149,,,
0.008393974043428898,0.008308004587888718,15,6199,,,
,,15,6239,0.5657652020454407,0.5661858916282654,0.7616000175476074
0.007506366819143295,0.006884322501718998,16,6249,,,
0.008174820803105831,0.00868868175894022,16,6299,,,
0.009581930004060268,0.009452728554606438,16,6349,,,
0.00723470700904727,0.0072285570204257965,16,6399,,,
0.007423435803502798,0.007387265097349882,16,6449,,,
0.005702495109289885,0.005744746886193752,16,6499,,,
0.006923256441950798,0.006841051857918501,16,6549,,,
0.0073668211698532104,0.007514473982155323,16,6599,,,
,,16,6629,0.5698717832565308,0.5689904093742371,0.7918999791145325
0.006451456807553768,0.005919056944549084,17,6649,,,
0.00867827981710434,0.007807728368788958,17,6699,,,
0.0063977912068367004,0.006444917060434818,17,6749,,,
0.00546272424980998,0.005330710206180811,17,6799,,,
0.005105385556817055,0.005339660216122866,17,6849,,,
0.006877829786390066,0.006844623479992151,17,6899,,,
0.006319032050669193,0.006213425658643246,17,6949,,,
0.008701451122760773,0.008260520175099373,17,6999,,,
,,17,7019,0.5727163553237915,0.5730969309806824,0.7919999957084656
0.007096586748957634,0.007028707303106785,18,7049,,,
0.008802417665719986,0.008736886084079742,18,7099,,,
0.008278876543045044,0.007901841774582863,18,7149,,,
0.005637709517031908,0.005616580136120319,18,7199,,,
0.005301843397319317,0.005381238646805286,18,7249,,,
0.0056473673321306705,0.005428943317383528,18,7299,,,
0.007172010838985443,0.007870633155107498,18,7349,,,
0.007090033032000065,0.007247210945934057,18,7399,,,
,,18,7409,0.5768429636955261,0.5763221383094788,0.7892000079154968
0.005879869218915701,0.006121052894741297,19,7449,,,
0.006670990027487278,0.006716232281178236,19,7499,,,
0.008511346764862537,0.008565480820834637,19,7549,,,
0.008674919605255127,0.007107531186193228,19,7599,,,
0.006649314891546965,0.006828059908002615,19,7649,,,
0.005209872033447027,0.004991431720554829,19,7699,,,
0.005450577940791845,0.005764671601355076,19,7749,,,
0.005683031398802996,0.005971870850771666,19,7799,,,
,,19,7799,0.5808293223381042,0.5802484154701233,0.755299985408783
0.0711870789527893,0.07318104058504105,20,7849,,,
0.06253860890865326,0.06501454859972,20,7899,,,
0.09957480430603027,0.1000092476606369,20,7949,,,
0.07801482826471329,0.08128784596920013,20,7999,,,
0.059485018253326416,0.05727683752775192,20,8049,,,
0.0895332396030426,0.09036855399608612,20,8099,,,
0.07286274433135986,0.07825080305337906,20,8149,,,
,,20,8189,0.504487156867981,0.5043469667434692,0.7303000092506409
0.08820435404777527,0.0928819328546524,21,8199,,,
0.08595044910907745,0.08689077198505402,21,8249,,,
0.08973550796508789,0.0893186405301094,21,8299,,,
0.07216956466436386,0.06769829243421555,21,8349,,,
0.09367331117391586,0.09456245601177216,21,8399,,,
0.08742012083530426,0.08475729823112488,21,8449,,,
0.09127573668956757,0.09717223793268204,21,8499,,,
0.08119884133338928,0.08475075662136078,21,8549,,,
,,21,8579,0.5233373641967773,0.5233573913574219,0.7168999910354614
0.11155162006616592,0.11664006859064102,22,8599,,,
0.09609850496053696,0.09085004776716232,22,8649,,,
0.10892229527235031,0.1078372374176979,22,8699,,,
0.10635960102081299,0.09935521334409714,22,8749,,,
0.10784484446048737,0.10726314038038254,22,8799,,,
0.08178888261318207,0.07865860313177109,22,8849,,,
0.10742388665676117,0.10840775817632675,22,8899,,,
0.11042330414056778,0.10143827646970749,22,8949,,,
,,22,8969,0.531991183757782,0.532111406326294,0.6685000061988831
0.102573923766613,0.1049748882651329,23,8999,,,
0.131498783826828,0.13685886561870575,23,9049,,,
0.07374352216720581,0.07414189726114273,23,9099,,,
0.08778823912143707,0.08655223250389099,23,9149,,,
0.10009216517210007,0.09906584024429321,23,9199,,,
0.12300921976566315,0.12291407585144043,23,9249,,,
0.08388374745845795,0.07890581339597702,23,9299,,,
0.1321241557598114,0.1281595081090927,23,9349,,,
,,23,9359,0.5439903736114502,0.5390625,0.7483000159263611
0.10076615959405899,0.10187052935361862,24,9399,,,
0.1609405130147934,0.15850375592708588,24,9449,,,
0.11260359734296799,0.123410664498806,24,9499,,,
0.13391168415546417,0.13511040806770325,24,9549,,,
0.12587854266166687,0.12360639870166779,24,9599,,,
0.11550760269165039,0.11345818638801575,24,9649,,,
0.1332436501979828,0.12716394662857056,24,9699,,,
0.08752462267875671,0.08453299850225449,24,9749,,,
,,24,9749,0.5479567050933838,0.5484976172447205,0.7346000075340271
0.13991890847682953,0.13023141026496887,25,9799,,,
0.10232901573181152,0.10534732788801193,25,9849,,,
0.1025347113609314,0.09870637953281403,25,9899,,,
0.09836877137422562,0.10961493104696274,25,9949,,,
0.11627214401960373,0.12172640860080719,25,9999,,,
0.1313515156507492,0.11888594180345535,25,10049,,,
0.12349343299865723,0.13263928890228271,25,10099,,,
,,25,10139,0.5519831776618958,0.5491786599159241,0.7634000182151794
0.25880110263824463,0.2612026035785675,26,10149,,,
0.135298490524292,0.14855164289474487,26,10199,,,
0.16007015109062195,0.17657355964183807,26,10249,,,
0.16011278331279755,0.1720007210969925,26,10299,,,
0.12903498113155365,0.13487568497657776,26,10349,,,
0.13255107402801514,0.12946945428848267,26,10399,,,
0.16586795449256897,0.15350238978862762,26,10449,,,
0.1743200719356537,0.17927561700344086,26,10499,,,
,,26,10529,0.5544471144676208,0.5521033406257629,0.7361999750137329
0.17282098531723022,0.16710931062698364,27,10549,,,
0.08614100515842438,0.08827809989452362,27,10599,,,
0.1049390584230423,0.10024110227823257,27,10649,,,
0.10340043902397156,0.09153594076633453,27,10699,,,
0.1404312551021576,0.1497061848640442,27,10749,,,
0.1364891082048416,0.15219508111476898,27,10799,,,
0.10441463440656662,0.10476949065923691,27,10849,,,
0.10164635628461838,0.10198806971311569,27,10899,,,
,,27,10919,0.5572115182876587,0.5569310784339905,0.7368999719619751
0.12213796377182007,0.13476034998893738,28,10949,,,
0.12653082609176636,0.1298472285270691,28,10999,,,
0.08884113281965256,0.08912524580955505,28,11049,,,
0.1339145302772522,0.14478065073490143,28,11099,,,
0.20098890364170074,0.1791190803050995,28,11149,,,
0.08727271854877472,0.08813492953777313,28,11199,,,
0.14721828699111938,0.14598232507705688,28,11249,,,
0.13938654959201813,0.14206953346729279,28,11299,,,
,,28,11309,0.5574719309806824,0.5589944124221802,0.7639999985694885
0.14001555740833282,0.14346112310886383,29,11349,,,
0.1128079891204834,0.11431998759508133,29,11399,,,
0.1712563931941986,0.17012053728103638,29,11449,,,
0.11661980301141739,0.11394176632165909,29,11499,,,
0.1282917857170105,0.12388551980257034,29,11549,,,
0.1393052488565445,0.12982459366321564,29,11599,,,
0.133480966091156,0.12496712058782578,29,11649,,,
0.12171979993581772,0.11501509696245193,29,11699,,,
,,29,11699,0.5607371926307678,0.5601762533187866,0.7813000082969666
0.13440440595149994,0.12657198309898376,30,11749,,,
0.10701067000627518,0.1050805002450943,30,11799,,,
0.10888450592756271,0.1222781240940094,30,11849,,,
0.13712891936302185,0.14423546195030212,30,11899,,,
0.12615913152694702,0.13177895545959473,30,11949,,,
0.12336206436157227,0.13578011095523834,30,11999,,,
0.12206394970417023,0.12315786629915237,30,12049,,,
,,30,12089,0.5671073794364929,0.5651442408561707,0.8026999831199646
0.140497088432312,0.12366039305925369,31,12099,,,
0.1549868881702423,0.1471068561077118,31,12149,,,
0.192058727145195,0.1789587289094925,31,12199,,,
0.13669396936893463,0.13077375292778015,31,12249,,,
0.11582896113395691,0.13726966083049774,31,12299,,,
0.23807813227176666,0.2837620675563812,31,12349,,,
0.12066847085952759,0.13434810936450958,31,12399,,,
0.2817820608615875,0.27477240562438965,31,12449,,,
,,31,12479,0.5696914792060852,0.5659855604171753,0.7703999876976013
0.1326044201850891,0.13065823912620544,32,12499,,,
0.13670557737350464,0.1403297781944275,32,12549,,,
0.16538169980049133,0.17061446607112885,32,12599,,,
0.13928617537021637,0.13152140378952026,32,12649,,,
0.158469557762146,0.1812659502029419,32,12699,,,
0.13937866687774658,0.1371179074048996,32,12749,,,
0.10483613610267639,0.12239910662174225,32,12799,,,
0.1185896024107933,0.10623043775558472,32,12849,,,
,,32,12869,0.5698918104171753,0.5718749761581421,0.7990999817848206
0.1384262889623642,0.14353501796722412,33,12899,,,
0.12920710444450378,0.134986013174057,33,12949,,,
0.24509122967720032,0.23682188987731934,33,12999,,,
0.13305717706680298,0.13162632286548615,33,13049,,,
0.1748272180557251,0.1730383038520813,33,13099,,,
0.18394756317138672,0.16338010132312775,33,13149,,,
0.10104110091924667,0.11059635877609253,33,13199,,,
0.1355440318584442,0.1292123943567276,33,13249,,,
,,33,13259,0.5729567408561707,0.5699719786643982,0.7419999837875366
0.15596367418766022,0.1723681092262268,34,13299,,,
0.1664958894252777,0.1831929087638855,34,13349,,,
0.15226247906684875,0.15733280777931213,34,13399,,,
0.11698876321315765,0.12769164144992828,34,13449,,,
0.15033528208732605,0.15842901170253754,34,13499,,,
0.16687558591365814,0.18862873315811157,34,13549,,,
0.13658590614795685,0.1239626556634903,34,13599,,,
0.16503822803497314,0.15487442910671234,34,13649,,,
,,34,13649,0.573637843132019,0.5730368494987488,0.7928000092506409
0.11200980097055435,0.11517550051212311,35,13699,,,
0.10861684381961823,0.1088661178946495,35,13749,,,
0.13207502663135529,0.13509592413902283,35,13799,,,
0.12037570029497147,0.12554898858070374,35,13849,,,
0.09965767711400986,0.10061287879943848,35,13899,,,
0.16996119916439056,0.15901678800582886,35,13949,,,
0.15364724397659302,0.14048562943935394,35,13999,,,
,,35,14039,0.5742788314819336,0.5753205418586731,0.7759000062942505
0.17903798818588257,0.1814112514257431,36,14049,,,
0.1316884309053421,0.140508234500885,36,14099,,,
0.1988673210144043,0.19815616309642792,36,14149,,,
0.12011180073022842,0.12084165215492249,36,14199,,,
0.11871176213026047,0.13263355195522308,36,14249,,,
0.127447709441185,0.13657315075397491,36,14299,,,
0.16988816857337952,0.17521105706691742,36,14349,,,
0.11931923031806946,0.12525737285614014,36,14399,,,
,,36,14429,0.5781850814819336,0.5763822197914124,0.7990999817848206
0.15428011119365692,0.17566834390163422,37,14449,,,
0.16751840710639954,0.15928064286708832,37,14499,,,
0.12145115435123444,0.11810384690761566,37,14549,,,
0.17242789268493652,0.1714511513710022,37,14599,,,
0.10632799565792084,0.12091461569070816,37,14649,,,
0.19387048482894897,0.188921719789505,37,14699,,,
0.16788266599178314,0.16445274651050568,37,14749,,,
0.27045318484306335,0.24659892916679382,37,14799,,,
,,37,14819,0.581169843673706,0.5766826868057251,0.7738000154495239
0.16796837747097015,0.1760334074497223,38,14849,,,
0.1426488161087036,0.1678895652294159,38,14899,,,
0.1418103724718094,0.1331636756658554,38,14949,,,
0.09903936833143234,0.10851490497589111,38,14999,,,
0.11328521370887756,0.11025019735097885,38,15049,,,
0.14249645173549652,0.1681075543165207,38,15099,,,
0.15595249831676483,0.16587887704372406,38,15149,,,
0.169232577085495,0.14598336815834045,38,15199,,,
,,38,15209,0.5776242017745972,0.577383816242218,0.7883999943733215
0.12364732474088669,0.1248069629073143,39,15249,,,
0.11155370622873306,0.1166691780090332,39,15299,,,
0.12668612599372864,0.1306576430797577,39,15349,,,
0.11393801122903824,0.12153034657239914,39,15399,,,
0.21850807964801788,0.220672607421875,39,15449,,,
0.13151589035987854,0.1330912709236145,39,15499,,,
0.10071633011102676,0.09928406029939651,39,15549,,,
0.13279417157173157,0.14392316341400146,39,15599,,,
,,39,15599,0.5819311141967773,0.5786458253860474,0.807200014591217
0.14101819694042206,0.15811116993427277,40,15649,,,
0.1469787061214447,0.1327182799577713,40,15699,,,
0.18311946094036102,0.18325547873973846,40,15749,,,
0.12920239567756653,0.15634071826934814,40,15799,,,
0.1614183485507965,0.1529562920331955,40,15849,,,
0.1475590169429779,0.12918658554553986,40,15899,,,
0.14974592626094818,0.16935938596725464,40,15949,,,
,,40,15989,0.5872796177864075,0.5814903974533081,0.8075000047683716
0.18228934705257416,0.17602048814296722,41,15999,,,
0.18837155401706696,0.18470148742198944,41,16049,,,
0.1497553139925003,0.14554572105407715,41,16099,,,
0.1337205022573471,0.13532797992229462,41,16149,,,
0.17902396619319916,0.17853516340255737,41,16199,,,
0.1386832892894745,0.13114678859710693,41,16249,,,
0.1693567931652069,0.178989976644516,41,16299,,,
0.12959647178649902,0.1223207637667656,41,16349,,,
,,41,16379,0.5837540030479431,0.5835736989974976,0.7886000275611877
0.16638065874576569,0.17105475068092346,42,16399,,,
0.14581719040870667,0.15766260027885437,42,16449,,,
0.18651919066905975,0.1891070157289505,42,16499,,,
0.17686580121517181,0.17769208550453186,42,16549,,,
0.166131392121315,0.1801929473876953,42,16599,,,
0.09385866671800613,0.09157418459653854,42,16649,,,
0.10081807523965836,0.10313480347394943,42,16699,,,
0.26254794001579285,0.26867419481277466,42,16749,,,
,,42,16769,0.5867387652397156,0.5848758220672607,0.7996000051498413
0.10361462086439133,0.11217309534549713,43,16799,,,
0.1655275523662567,0.1828441321849823,43,16849,,,
0.1311502754688263,0.13442155718803406,43,16899,,,
0.1950075924396515,0.1911211907863617,43,16949,,,
0.1521410048007965,0.1510753184556961,43,16999,,,
0.09884819388389587,0.09590980410575867,43,17049,,,
0.144132599234581,0.14536632597446442,43,17099,,,
0.24726642668247223,0.2545957863330841,43,17149,,,
,,43,17159,0.5890825390815735,0.5856570601463318,0.7994999885559082
0.17929285764694214,0.16250865161418915,44,17199,,,
0.24698345363140106,0.24072358012199402,44,17249,,,
0.15006768703460693,0.16023489832878113,44,17299,,,
0.13180558383464813,0.14772693812847137,44,17349,,,
0.10633499175310135,0.1032700389623642,44,17399,,,
0.17017453908920288,0.17147746682167053,44,17449,,,
0.2454216480255127,0.2505597472190857,44,17499,,,
0.13553321361541748,0.12663748860359192,44,17549,,,
,,44,17549,0.5866186022758484,0.5867387652397156,0.8026000261306763
0.12731048464775085,0.13190686702728271,45,17599,,,
0.15457841753959656,0.18277505040168762,45,17649,,,
0.17428255081176758,0.1738738715648651,45,17699,,,
0.16497471928596497,0.18021784722805023,45,17749,,,
0.14215803146362305,0.15232805907726288,45,17799,,,
0.17719458043575287,0.1699981987476349,45,17849,,,
0.1428467035293579,0.15009456872940063,45,17899,,,
,,45,17939,0.5868589878082275,0.5854767560958862,0.8162000179290771
0.16506510972976685,0.16115562617778778,46,17949,,,
0.22210876643657684,0.2004726231098175,46,17999,,,
0.1650477945804596,0.16030173003673553,46,18049,,,
0.12585419416427612,0.13088543713092804,46,18099,,,
0.12410414218902588,0.1363518387079239,46,18149,,,
0.1632179468870163,0.152691051363945,46,18199,,,
0.17218494415283203,0.16175007820129395,46,18249,,,
0.1214822381734848,0.1324867606163025,46,18299,,,
,,46,18329,0.5897235870361328,0.5912660360336304,0.8052999973297119
0.1413874477148056,0.14766107499599457,47,18349,,,
0.22839106619358063,0.2297828197479248,47,18399,,,
0.16501285135746002,0.1823471486568451,47,18449,,,
0.3344390392303467,0.3597038984298706,47,18499,,,
0.1285826861858368,0.13301290571689606,47,18549,,,
0.12523451447486877,0.13545070588588715,47,18599,,,
0.1252874881029129,0.1392204463481903,47,18649,,,
0.08218775689601898,0.08780421316623688,47,18699,,,
,,47,18719,0.5936899185180664,0.5909254550933838,0.8073999881744385
0.18664927780628204,0.19578401744365692,48,18749,,,
0.14937958121299744,0.1580837517976761,48,18799,,,
0.16747508943080902,0.16566884517669678,48,18849,,,
0.13702401518821716,0.16305895149707794,48,18899,,,
0.18085990846157074,0.17879585921764374,48,18949,,,
0.14140349626541138,0.12344439327716827,48,18999,,,
0.21245551109313965,0.2159159630537033,48,19049,,,
0.12651683390140533,0.13341431319713593,48,19099,,,
,,48,19109,0.5906450152397156,0.5895432829856873,0.7831000089645386
0.17834794521331787,0.15909530222415924,49,19149,,,
0.17435170710086823,0.18823084235191345,49,19199,,,
0.17582184076309204,0.17313949763774872,49,19249,,,
0.15826743841171265,0.14161503314971924,49,19299,,,
0.12723349034786224,0.13101691007614136,49,19349,,,
0.1556858867406845,0.14521369338035583,49,19399,,,
0.11965789645910263,0.13553009927272797,49,19449,,,
0.24223709106445312,0.26653340458869934,49,19499,,,
,,49,19499,0.5949118733406067,0.5940704941749573,0.7861999869346619
0.10438580811023712,0.10378872603178024,50,19549,,,
0.13232575356960297,0.1386524736881256,50,19599,,,
0.11334346234798431,0.10589654743671417,50,19649,,,
0.17827875912189484,0.18646688759326935,50,19699,,,
0.12904052436351776,0.12180016934871674,50,19749,,,
0.1416815221309662,0.1463126838207245,50,19799,,,
0.19043006002902985,0.18038445711135864,50,19849,,,
,,50,19889,0.5968349575996399,0.596754789352417,0.8095999956130981
0.12388638406991959,0.14138412475585938,51,19899,,,
0.12968528270721436,0.13583144545555115,51,19949,,,
0.13788563013076782,0.1308348923921585,51,19999,,,
0.1488211452960968,0.1409282088279724,51,20049,,,
0.1903279572725296,0.19982537627220154,51,20099,,,
0.1414760947227478,0.15003004670143127,51,20149,,,
0.07720031589269638,0.07956518232822418,51,20199,,,
0.1765284538269043,0.17391860485076904,51,20249,,,
,,51,20279,0.5982972979545593,0.5904446840286255,0.8021000027656555
0.1816979944705963,0.18524421751499176,52,20299,,,
0.1948729008436203,0.1933113932609558,52,20349,,,
0.1328098326921463,0.13784898817539215,52,20399,,,
0.23331481218338013,0.2168365716934204,52,20449,,,
0.15992212295532227,0.1832437515258789,52,20499,,,
0.2654021084308624,0.24536827206611633,52,20549,,,
0.13663680851459503,0.12752537429332733,52,20599,,,
0.29752588272094727,0.2640325129032135,52,20649,,,
,,52,20669,0.5975561141967773,0.5931089520454407,0.7861999869346619
0.250957190990448,0.2384229302406311,53,20699,,,
0.11688215285539627,0.12334035336971283,53,20749,,,
0.2466760277748108,0.262725830078125,53,20799,,,
0.12619571387767792,0.12950372695922852,53,20849,,,
0.16224980354309082,0.18453744053840637,53,20899,,,
0.15434780716896057,0.14775772392749786,53,20949,,,
0.24517318606376648,0.2519242763519287,53,20999,,,
0.2579229474067688,0.30286478996276855,53,21049,,,
,,53,21059,0.5999799966812134,0.5968149304389954,0.7709000110626221
0.15719573199748993,0.1571798026561737,54,21099,,,
0.19689340889453888,0.19944743812084198,54,21149,,,
0.16402670741081238,0.17128072679042816,54,21199,,,
0.12499146163463593,0.12315593659877777,54,21249,,,
0.2329224795103073,0.22845326364040375,54,21299,,,
0.18793417513370514,0.2127538025379181,54,21349,,,
0.14674870669841766,0.1353468894958496,54,21399,,,
0.2045806497335434,0.2153937816619873,54,21449,,,
,,54,21449,0.5990985631942749,0.5984575152397156,0.8130999803543091
0.12863914668560028,0.13183364272117615,55,21499,,,
0.10392968356609344,0.11151856184005737,55,21549,,,
0.3158826231956482,0.28236109018325806,55,21599,,,
0.18298764526844025,0.1898401528596878,55,21649,,,
0.12690937519073486,0.14392778277397156,55,21699,,,
0.2017752081155777,0.19202379882335663,55,21749,,,
0.13451404869556427,0.1367182433605194,55,21799,,,
,,55,21839,0.6022436022758484,0.6012219786643982,0.8065999746322632
0.11519209295511246,0.10715954005718231,56,21849,,,
0.17115193605422974,0.15649071335792542,56,21899,,,
0.11251199245452881,0.13808168470859528,56,21949,,,
0.11105955392122269,0.11207590252161026,56,21999,,,
0.16664686799049377,0.1697852611541748,56,22049,,,
0.1362384557723999,0.15781919658184052,56,22099,,,
0.10942436754703522,0.11242356896400452,56,22149,,,
0.17236199975013733,0.16974908113479614,56,22199,,,
,,56,22229,0.6065104007720947,0.6016826629638672,0.8076000213623047
0.21360523998737335,0.2203223556280136,57,22249,,,
0.11682751774787903,0.10813844949007034,57,22299,,,
0.24447759985923767,0.24951456487178802,57,22349,,,
0.15904918313026428,0.1585928052663803,57,22399,,,
0.14850905537605286,0.1553417444229126,57,22449,,,
0.19461923837661743,0.20317256450653076,57,22499,,,
0.15623947978019714,0.15550421178340912,57,22549,,,
0.10595668107271194,0.11484004557132721,57,22599,,,
,,57,22619,0.604687511920929,0.6027043461799622,0.8087999820709229
0.19369672238826752,0.18641680479049683,58,22649,,,
0.11188109964132309,0.10774967819452286,58,22699,,,
0.12198678404092789,0.1238747239112854,58,22749,,,
0.1358291357755661,0.13649882376194,58,22799,,,
0.22767601907253265,0.2360999882221222,58,22849,,,
0.11911293119192123,0.1156328096985817,58,22899,,,
0.12707576155662537,0.11726889759302139,58,22949,,,
0.1623663455247879,0.1496472954750061,58,22999,,,
,,58,23009,0.6074318885803223,0.6052684187889099,0.8104000091552734
