epoch,step,train_loss2,train_loss1,val_acc1,val_acc2,train_acc2,test_acc,train_acc1
5,1871,,,,,0.5224108695983887,0.5591376423835754,0.5154747366905212
6,1899,0.009152395650744438,0.01011174637824297,,,,,
6,1949,0.00956010539084673,0.008711567148566246,,,,,
6,1999,0.008147169835865498,0.008653955534100533,,,,,
6,2049,0.008045538328588009,0.008141664788126945,,,,,
6,2099,0.008567600511014462,0.008779148571193218,,,,,
6,2149,0.00992701668292284,0.009412933140993118,,,,,
6,2183,,,0.5676000118255615,0.5666999816894531,,,
6,2183,,,,,0.5477263331413269,0.5928599834442139,0.5396885275840759
7,2199,0.008573872037231922,0.008150755427777767,,,,,
7,2249,0.0104959262534976,0.009854788891971111,,,,,
7,2299,0.006486587692052126,0.007538073696196079,,,,,
7,2349,0.0074714296497404575,0.00769517058506608,,,,,
7,2399,0.01000337116420269,0.009311792440712452,,,,,
7,2449,0.0077238441444933414,0.008077580481767654,,,,,
7,2495,,,0.5820000171661377,0.595300018787384,,,
7,2495,,,,,0.5626752972602844,0.5988923907279968,0.5555639266967773
8,2499,0.0074369534850120544,0.008667422458529472,,,,,
8,2549,0.008139858953654766,0.009013528935611248,,,,,
8,2599,0.009484611451625824,0.009053201414644718,,,,,
8,2649,0.006984674837440252,0.007310773245990276,,,,,
8,2699,0.006062537431716919,0.007281677331775427,,,,,
8,2749,0.007002349477261305,0.008018975146114826,,,,,
8,2799,0.006569872610270977,0.006900521460920572,,,,,
8,2807,,,0.5879999995231628,0.5760999917984009,,,
8,2807,,,,,0.5831079483032227,0.6208465099334717,0.5766226053237915
9,2849,0.0071637434884905815,0.008061984553933144,,,,,
9,2899,0.005855359602719545,0.006172290071845055,,,,,
9,2949,0.005904137156903744,0.0065497830510139465,,,,,
9,2999,0.006828149314969778,0.007355943787842989,,,,,
9,3049,0.006202538963407278,0.006462197285145521,,,,,
9,3099,0.006266826763749123,0.00699274055659771,,,,,
9,3119,,,0.5813000202178955,0.5892000198364258,,,
9,3119,,,,,0.5892177224159241,0.6119462251663208,0.5837089419364929
10,3149,0.006452319677919149,0.005180037580430508,,,,,
10,3199,0.006683608517050743,0.006099849473685026,,,,,
10,3249,0.006086417473852634,0.005953425541520119,,,,,
10,3299,0.006792623084038496,0.006704668048769236,,,,,
10,3349,0.006305283401161432,0.006429233122617006,,,,,
10,3399,0.007251238450407982,0.007401200942695141,,,,,
10,3431,,,0.5516999959945679,0.5939000248908997,,,
10,3431,,,,,0.6077223420143127,0.618967592716217,0.6039913892745972
11,3449,0.007918789982795715,0.007531048730015755,,,,,
11,3499,0.00636855186894536,0.005240310449153185,,,,,
11,3549,0.008497589267790318,0.009258006699383259,,,,,
11,3599,0.004938558209687471,0.00564948795363307,,,,,
11,3649,0.008061514236032963,0.007246498018503189,,,,,
11,3699,0.005658593960106373,0.004478401504456997,,,,,
11,3743,,,0.5570999979972839,0.5849000215530396,,,
11,3743,,,,,0.6151843070983887,0.6306368708610535,0.6084485054016113
12,3749,0.005910306703299284,0.006071228999644518,,,,,
12,3799,0.0068652015179395676,0.006827080622315407,,,,,
12,3849,0.005808438174426556,0.0051481532864272594,,,,,
12,3899,0.005679173395037651,0.005108322948217392,,,,,
12,3949,0.007488850969821215,0.007719098590314388,,,,,
12,3999,0.0068337260745465755,0.007853563874959946,,,,,
12,4049,0.005613185930997133,0.006488388869911432,,,,,
12,4055,,,0.6161999702453613,0.6230000257492065,,,
12,4055,,,,,0.6247245669364929,0.6527887582778931,0.6199418902397156
13,4099,0.005150844808667898,0.005265093874186277,,,,,
13,4149,0.0064566354267299175,0.00665884418413043,,,,,
13,4199,0.007456723600625992,0.006385337561368942,,,,,
13,4249,0.005914940964430571,0.005293460562825203,,,,,
13,4299,0.007736499886959791,0.006317072082310915,,,,,
13,4349,0.005474334582686424,0.005685112439095974,,,,,
13,4367,,,0.6151999831199646,0.6197999715805054,,,
13,4367,,,,,0.6321864724159241,0.6567444801330566,0.6294070482254028
14,4399,0.006771479267627001,0.006435508839786053,,,,,
14,4449,0.007087744772434235,0.007099593058228493,,,,,
14,4499,0.006596917286515236,0.006450999062508345,,,,,
14,4549,0.005194766912609339,0.006082028150558472,,,,,
14,4599,0.005023150239139795,0.006051852833479643,,,,,
14,4649,0.0058510457165539265,0.006470879539847374,,,,,
14,4679,,,0.6159999966621399,0.5860000252723694,,,
14,4679,,,,,0.6357922554016113,0.6725672483444214,0.6344401240348816
15,4699,0.005685677286237478,0.0070942905731499195,,,,,
15,4749,0.006842437665909529,0.006999394856393337,,,,,
15,4799,0.008824143558740616,0.007135006599128246,,,,,
15,4849,0.006328179035335779,0.005629400722682476,,,,,
15,4899,0.005843170452862978,0.005307510029524565,,,,,
15,4949,0.005785656627267599,0.006758452393114567,,,,,
15,4991,,,0.6183000206947327,0.6290000081062317,,,
15,4991,,,,,0.6447566151618958,0.6713805198669434,0.644456148147583
16,4999,0.005090947262942791,0.005407768301665783,,,,,
16,5049,0.004758145660161972,0.005442675668746233,,,,,
16,5099,0.005663357675075531,0.006571675650775433,,,,,
16,5149,0.005266211926937103,0.00579298660159111,,,,,
16,5199,0.005884731188416481,0.005715633742511272,,,,,
16,5249,0.0061944881454110146,0.005900349467992783,,,,,
16,5299,0.005824741441756487,0.005389387719333172,,,,,
16,5303,,,0.603600025177002,0.6502000093460083,,,
16,5303,,,,,0.6512670516967773,0.6867088675498962,0.6509414911270142
17,5349,0.0068525224924087524,0.006275882478803396,,,,,
17,5399,0.005915872287005186,0.006238163914531469,,,,,
17,5449,0.006858834531158209,0.006079795304685831,,,,,
17,5499,0.004430876579135656,0.0052861361764371395,,,,,
17,5549,0.006171995773911476,0.006251808721572161,,,,,
17,5599,0.0054413797333836555,0.004854570608586073,,,,,
17,5615,,,0.6675999760627747,0.6722000241279602,,,
17,5615,,,,,0.6529948115348816,0.7033227682113647,0.6540965437889099
18,5649,0.006155988201498985,0.006657057907432318,,,,,
18,5699,0.0057351007126271725,0.005616214592009783,,,,,
18,5749,0.008212773129343987,0.008170194923877716,,,,,
18,5799,0.00634603388607502,0.0056122601963579655,,,,,
18,5849,0.005860581528395414,0.005835788324475288,,,,,
18,5899,0.00794494990259409,0.008207233622670174,,,,,
18,5927,,,0.6294999718666077,0.6298999786376953,,,
18,5927,,,,,0.6610827445983887,0.6723694801330566,0.6626852750778198
19,5949,0.005286404862999916,0.004704297985881567,,,,,
19,5999,0.0058975303545594215,0.005715328734368086,,,,,
19,6049,0.0070435586385428905,0.00779127748683095,,,,,
19,6099,0.006640229374170303,0.005965975113213062,,,,,
19,6149,0.005837704055011272,0.005927614402025938,,,,,
19,6199,0.006503674201667309,0.00771546084433794,,,,,
19,6239,,,0.6342999935150146,0.6560999751091003,,,
19,6239,,,,,0.6590294241905212,0.6893789768218994,0.6632111668586731
20,6249,0.03473376855254173,0.03595247492194176,,,,,
20,6299,0.04697834327816963,0.04518085718154907,,,,,
20,6349,0.041793301701545715,0.042545877397060394,,,,,
20,6399,0.06187049299478531,0.061362750828266144,,,,,
20,6449,0.05532872676849365,0.05840742588043213,,,,,
20,6499,0.057192686945199966,0.05662341043353081,,,,,
20,6549,0.04909611493349075,0.04819490760564804,,,,,
20,6551,,,0.4323999881744385,0.5354999899864197,,,
20,6551,,,,,0.5262670516967773,0.5253164768218994,0.5269932150840759
21,6599,0.07684805244207382,0.07631324976682663,,,,,
21,6649,0.05840583145618439,0.05897488072514534,,,,,
21,6699,0.0685429573059082,0.06923919171094894,,,,,
21,6749,0.057215407490730286,0.056440263986587524,,,,,
21,6799,0.07494932413101196,0.0737207755446434,,,,,
21,6849,0.05724071338772774,0.06145530194044113,,,,,
21,6863,,,0.578499972820282,0.578499972820282,,,
21,6863,,,,,0.5652794241905212,0.6236155033111572,0.5613731741905212
22,6899,0.06692157685756683,0.06796277314424515,,,,,
22,6949,0.06422362476587296,0.06413054466247559,,,,,
22,6999,0.09061887860298157,0.08767037838697433,,,,,
22,7049,0.05998992919921875,0.05893591418862343,,,,,
22,7099,0.06294751912355423,0.06416153907775879,,,,,
22,7149,0.07542422413825989,0.0751168355345726,,,,,
22,7175,,,0.5468000173568726,0.5652999877929688,,,
22,7175,,,,,0.5708132982254028,0.6158030033111572,0.5718148946762085
23,7199,0.0748925730586052,0.0740317776799202,,,,,
23,7249,0.06592272967100143,0.06518476456403732,,,,,
23,7299,0.059662893414497375,0.05934162810444832,,,,,
23,7349,0.06795407086610794,0.0647922083735466,,,,,
23,7399,0.07588668912649155,0.07739939540624619,,,,,
23,7449,0.07241060584783554,0.07298409938812256,,,,,
23,7487,,,0.6028000116348267,0.5687999725341797,,,
23,7487,,,,,0.5794020295143127,0.6364715099334717,0.5797776579856873
24,7499,0.05881017819046974,0.05938541889190674,,,,,
24,7549,0.06594806909561157,0.06261440366506577,,,,,
24,7599,0.07948898524045944,0.07583288848400116,,,,,
24,7649,0.06316748261451721,0.06429921835660934,,,,,
24,7699,0.0709678903222084,0.07163386046886444,,,,,
24,7749,0.06128571555018425,0.059498634189367294,,,,,
24,7799,0.06250352412462234,0.061057623475790024,,,,,
24,7799,,,0.5623999834060669,0.5831999778747559,,,
24,7799,,,,,0.5819060206413269,0.6070016026496887,0.5793018937110901
25,7849,0.05185921490192413,0.05316028743982315,,,,,
25,7899,0.0639197900891304,0.064877949655056,,,,,
25,7949,0.06856576353311539,0.07116712629795074,,,,,
25,7999,0.0719081237912178,0.06875578314065933,,,,,
25,8049,0.057793181389570236,0.05654897540807724,,,,,
25,8099,0.0540744923055172,0.05295674875378609,,,,,
25,8111,,,0.5683000087738037,0.5773000121116638,,,
25,8111,,,,,0.5846604704856873,0.6123417615890503,0.5827824473381042
26,8149,0.06565979868173599,0.06638521701097488,,,,,
26,8199,0.06664696335792542,0.06641069799661636,,,,,
26,8249,0.07726815342903137,0.07538137584924698,,,,,
26,8299,0.07089301198720932,0.07523748278617859,,,,,
26,8349,0.0674523189663887,0.06552381813526154,,,,,
26,8399,0.06809110194444656,0.06551491469144821,,,,,
26,8423,,,0.5655999779701233,0.5467000007629395,,,
26,8423,,,,,0.5854867696762085,0.616594135761261,0.5866135954856873
27,8449,0.07417967170476913,0.0763876661658287,,,,,
27,8499,0.07936840504407883,0.07629846036434174,,,,,
27,8549,0.06556929647922516,0.06716505438089371,,,,,
27,8599,0.06989815086126328,0.07154211401939392,,,,,
27,8649,0.06160203367471695,0.058776386082172394,,,,,
27,8699,0.06565781682729721,0.06415201723575592,,,,,
27,8735,,,0.5507000088691711,0.5145000219345093,,,
27,8735,,,,,0.5889673233032227,0.6146162748336792,0.5856620669364929
28,8749,0.06602773070335388,0.06682516634464264,,,,,
28,8799,0.08126841485500336,0.08426838368177414,,,,,
28,8849,0.05673526972532272,0.055415548384189606,,,,,
28,8899,0.07900840789079666,0.08062004297971725,,,,,
28,8949,0.051034677773714066,0.05106176808476448,,,,,
28,8999,0.057489000260829926,0.05376903712749481,,,,,
28,9047,,,0.5702999830245972,0.5898000001907349,,,
28,9047,,,,,0.5894430875778198,0.6158030033111572,0.5941506624221802
29,9049,0.07256831973791122,0.07434779405593872,,,,,
29,9099,0.07325772196054459,0.0744767040014267,,,,,
29,9149,0.05828583240509033,0.060849811881780624,,,,,
29,9199,0.09120593965053558,0.0922643393278122,,,,,
29,9249,0.060781750828027725,0.057468727231025696,,,,,
29,9299,0.0825006365776062,0.0818016529083252,,,,,
29,9349,0.09033539891242981,0.0831083357334137,,,,,
29,9359,,,0.6190000176429749,0.58160001039505,,,
29,9359,,,,,0.594801664352417,0.6507120132446289,0.5906700491905212
30,9399,0.059995874762535095,0.06386642903089523,,,,,
30,9449,0.05741778761148453,0.05703429877758026,,,,,
30,9499,0.07531902939081192,0.07661381363868713,,,,,
30,9549,0.07973026484251022,0.0823034718632698,,,,,
30,9599,0.0835600271821022,0.08333919197320938,,,,,
30,9649,0.07814811170101166,0.07567686587572098,,,,,
30,9671,,,0.5931000113487244,0.5814999938011169,,,
30,9671,,,,,0.5886668562889099,0.6221321225166321,0.5933994650840759
31,9699,0.052338529378175735,0.05532452091574669,,,,,
31,9749,0.060395002365112305,0.06398569792509079,,,,,
31,9799,0.07524891197681427,0.07146916538476944,,,,,
31,9849,0.06741424649953842,0.06661317497491837,,,,,
31,9899,0.059474699199199677,0.06053556129336357,,,,,
31,9949,0.0578131265938282,0.06059832125902176,,,,,
31,9983,,,0.555400013923645,0.5449000000953674,,,
31,9983,,,,,0.5922476053237915,0.6120451092720032,0.5916215777397156
32,9999,0.09711559861898422,0.0950997844338417,,,,,
32,10049,0.058461111038923264,0.05806722864508629,,,,,
32,10099,0.08299471437931061,0.08340175449848175,,,,,
32,10149,0.0687798410654068,0.06973806768655777,,,,,
32,10199,0.064557284116745,0.06468737870454788,,,,,
32,10249,0.07048090547323227,0.07281088083982468,,,,,
32,10295,,,0.550000011920929,0.5637000203132629,,,
32,10295,,,,,0.5974809527397156,0.6066060066223145,0.5945011973381042
33,10299,0.05150832608342171,0.05262831598520279,,,,,
33,10349,0.06609443575143814,0.07070242613554001,,,,,
33,10399,0.06111158803105354,0.0605381615459919,,,,,
33,10449,0.06907015293836594,0.06783810257911682,,,,,
33,10499,0.07041659206151962,0.07095137238502502,,,,,
33,10549,0.07588455826044083,0.07728499174118042,,,,,
33,10599,0.0659787505865097,0.06663306802511215,,,,,
33,10607,,,0.5655999779701233,0.5353999733924866,,,
33,10607,,,,,0.5984324812889099,0.6118472814559937,0.5969300866127014
34,10649,0.06026405468583107,0.06396815180778503,,,,,
34,10699,0.07714881002902985,0.07736722379922867,,,,,
34,10749,0.06631802022457123,0.06483431160449982,,,,,
34,10799,0.05889134481549263,0.05974571034312248,,,,,
34,10849,0.07796231657266617,0.07468916475772858,,,,,
34,10899,0.07572612911462784,0.0766666904091835,,,,,
34,10919,,,0.545199990272522,0.5949000120162964,,,
34,10919,,,,,0.5929237008094788,0.6138251423835754,0.5973307490348816
35,10949,0.06206284463405609,0.06193843483924866,,,,,
35,10999,0.08198200911283493,0.08347588777542114,,,,,
35,11049,0.05691998451948166,0.05482964217662811,,,,,
35,11099,0.09684300422668457,0.09374808520078659,,,,,
35,11149,0.06986875087022781,0.07030587643384933,,,,,
35,11199,0.06833521276712418,0.06846971809864044,,,,,
35,11231,,,0.5817999839782715,0.6074000000953674,,,
35,11231,,,,,0.5958283543586731,0.6275712251663208,0.5933743715286255
36,11249,0.08942869305610657,0.08992358297109604,,,,,
36,11299,0.07268193364143372,0.06961153447628021,,,,,
36,11349,0.06559954583644867,0.06657157838344574,,,,,
36,11399,0.06524976342916489,0.06447609513998032,,,,,
36,11449,0.05843765288591385,0.05853130295872688,,,,,
36,11499,0.06652557849884033,0.0661119893193245,,,,,
36,11543,,,0.583299994468689,0.5511999726295471,,,
36,11543,,,,,0.5940755009651184,0.628757894039154,0.5956530570983887
37,11549,0.06800098717212677,0.06758840382099152,,,,,
37,11599,0.0727234035730362,0.07096537202596664,,,,,
37,11649,0.0727517306804657,0.07389627397060394,,,,,
37,11699,0.07640448957681656,0.07714171707630157,,,,,
37,11749,0.07136525958776474,0.07219584286212921,,,,,
37,11799,0.08962299674749374,0.0882926806807518,,,,,
37,11849,0.07423925399780273,0.07393153011798859,,,,,
37,11855,,,0.5264999866485596,0.5389999747276306,,,
37,11855,,,,,0.5988081097602844,0.6068037748336792,0.5995092391967773
38,11899,0.07687023282051086,0.0749972015619278,,,,,
38,11949,0.06821364164352417,0.0733286440372467,,,,,
38,11999,0.061301399022340775,0.0624457523226738,,,,,
38,12049,0.06264551728963852,0.06620411574840546,,,,,
38,12099,0.08975356817245483,0.08684582263231277,,,,,
38,12149,0.07441114634275436,0.0701250284910202,,,,,
38,12167,,,0.6068999767303467,0.5978000164031982,,,
38,12167,,,,,0.6020632982254028,0.6379548907279968,0.5960536599159241
39,12199,0.07769831269979477,0.07833991944789886,,,,,
39,12249,0.07600592821836472,0.07698595523834229,,,,,
39,12299,0.06586293876171112,0.06684286892414093,,,,,
39,12349,0.06347896158695221,0.064799964427948,,,,,
39,12399,0.07449027895927429,0.07389175146818161,,,,,
39,12449,0.07085200399160385,0.06871432065963745,,,,,
39,12479,,,0.527899980545044,0.5299000144004822,,,
39,12479,,,,,0.5994591116905212,0.6258900165557861,0.600510835647583
40,12499,0.07312700897455215,0.07382041215896606,,,,,
40,12549,0.06204749643802643,0.06337820738554001,,,,,
40,12599,0.06731522083282471,0.06827209889888763,,,,,
40,12649,0.07314898818731308,0.07583030313253403,,,,,
40,12699,0.06298363953828812,0.06520242244005203,,,,,
40,12749,0.06774353235960007,0.06506732851266861,,,,,
40,12791,,,0.569599986076355,0.5802000164985657,,,
40,12791,,,,,0.6022385954856873,0.615407407283783,0.5979066491127014
41,12799,0.05746176466345787,0.061082083731889725,,,,,
41,12849,0.0709647387266159,0.07271123677492142,,,,,
41,12899,0.08651178330183029,0.08095741271972656,,,,,
41,12949,0.06481858342885971,0.06677262485027313,,,,,
41,12999,0.07283106446266174,0.07476714998483658,,,,,
41,13049,0.0780550017952919,0.07562205940485,,,,,
41,13099,0.08437850326299667,0.07760392874479294,,,,,
41,13103,,,0.5680999755859375,0.579200029373169,,,
41,13103,,,,,0.5959785580635071,0.6171875,0.5992337465286255
42,13149,0.08239205181598663,0.08298788219690323,,,,,
42,13199,0.08443816751241684,0.0843709334731102,,,,,
42,13249,0.07411284744739532,0.07395896315574646,,,,,
42,13299,0.12994657456874847,0.1263398379087448,,,,,
42,13349,0.07042478770017624,0.07110103219747543,,,,,
42,13399,0.07603968679904938,0.0736229419708252,,,,,
42,13415,,,0.5357000231742859,0.5752999782562256,,,
42,13415,,,,,0.6029397249221802,0.5894976258277893,0.5993840098381042
43,13449,0.06369658559560776,0.061908796429634094,,,,,
43,13499,0.0629604309797287,0.06532775610685349,,,,,
43,13549,0.07707592099905014,0.0803862139582634,,,,,
43,13599,0.08033671975135803,0.083426833152771,,,,,
43,13649,0.04635423794388771,0.04479820653796196,,,,,
43,13699,0.06488499045372009,0.06630982458591461,,,,,
43,13727,,,0.5479000210762024,0.5540000200271606,,,
43,13727,,,,,0.5984324812889099,0.6110561490058899,0.5980318784713745
44,13749,0.06035463139414787,0.060168612748384476,,,,,
44,13799,0.07035049051046371,0.0692240297794342,,,,,
44,13849,0.06684279441833496,0.06598048657178879,,,,,
44,13899,0.08892174810171127,0.08536296337842941,,,,,
44,13949,0.07170981168746948,0.07222793996334076,,,,,
44,13999,0.06580400466918945,0.06729704886674881,,,,,
44,14039,,,0.5684999823570251,0.5497999787330627,,,
44,14039,,,,,0.6014122366905212,0.609375,0.6002854704856873
45,14049,0.0654272735118866,0.06506649404764175,,,,,
45,14099,0.09299218654632568,0.09334061294794083,,,,,
45,14149,0.0850459635257721,0.08323962241411209,,,,,
45,14199,0.06538145989179611,0.0667075514793396,,,,,
45,14249,0.0737486481666565,0.0711607113480568,,,,,
45,14299,0.07407470792531967,0.08054672926664352,,,,,
45,14349,0.059286948293447495,0.059274449944496155,,,,,
45,14351,,,0.552299976348877,0.5909000039100647,,,
45,14351,,,,,0.5985827445983887,0.6008702516555786,0.5985075831413269
46,14399,0.08187102526426315,0.07913016527891159,,,,,
46,14449,0.056125152856111526,0.05639944598078728,,,,,
46,14499,0.06310051679611206,0.06279853731393814,,,,,
46,14549,0.07775452733039856,0.076886847615242,,,,,
46,14599,0.06833373755216599,0.06889228522777557,,,,,
46,14649,0.058560822159051895,0.05872400477528572,,,,,
46,14663,,,0.5677000284194946,0.588699996471405,,,
46,14663,,,,,0.6025390625,0.6256922483444214,0.5994340777397156
47,14699,0.06333325058221817,0.06455826759338379,,,,,
47,14749,0.06258802115917206,0.060558389872312546,,,,,
47,14799,0.0796121209859848,0.07773834466934204,,,,,
47,14849,0.06519107520580292,0.06640810519456863,,,,,
47,14899,0.06973739713430405,0.06893892586231232,,,,,
47,14949,0.08748262375593185,0.08866827189922333,,,,,
47,14975,,,0.555400013923645,0.5490999817848206,,,
47,14975,,,,,0.6064953804016113,0.6243077516555786,0.6066706776618958
48,14999,0.08366908133029938,0.08734504133462906,,,,,
48,15049,0.06700143963098526,0.07094939053058624,,,,,
48,15099,0.05950063839554787,0.06057487428188324,,,,,
48,15149,0.05909913033246994,0.060386884957551956,,,,,
48,15199,0.06036914885044098,0.05788760632276535,,,,,
48,15249,0.06594014167785645,0.06521368026733398,,,,,
48,15287,,,0.5605999827384949,0.5246999859809875,,,
48,15287,,,,,0.6036157608032227,0.652492105960846,0.6043419241905212
49,15299,0.05050218105316162,0.04931735619902611,,,,,
49,15349,0.063998743891716,0.06763409078121185,,,,,
49,15399,0.07482899725437164,0.07872592657804489,,,,,
49,15449,0.06422760337591171,0.06461318582296371,,,,,
49,15499,0.0836268961429596,0.08389832079410553,,,,,
49,15549,0.08776899427175522,0.0855603963136673,,,,,
49,15599,0.07684575766324997,0.07658892869949341,,,,,
49,15599,,,0.5637999773025513,0.6122999787330627,,,
49,15599,,,,,0.6048427224159241,0.636570394039154,0.6026893258094788
50,15649,0.08394680172204971,0.08463797718286514,,,,,
50,15699,0.07768522948026657,0.07934531569480896,,,,,
50,15749,0.07485046982765198,0.07477143406867981,,,,,
50,15799,0.07743465155363083,0.07633830606937408,,,,,
50,15849,0.06745470315217972,0.06586247682571411,,,,,
50,15899,0.06814958155155182,0.06527642905712128,,,,,
50,15911,,,0.5860000252723694,0.5936999917030334,,,
50,15911,,,,,0.6028895974159241,0.6205498576164246,0.6048928499221802
51,15949,0.07475067675113678,0.0742526650428772,,,,,
51,15999,0.06486471742391586,0.06457386910915375,,,,,
51,16049,0.10470550507307053,0.10261910408735275,,,,,
51,16099,0.06092841550707817,0.0626211166381836,,,,,
51,16149,0.0571327731013298,0.05734584107995033,,,,,
51,16199,0.07762639969587326,0.07283572107553482,,,,,
51,16223,,,0.5705000162124634,0.5368000268936157,,,
51,16223,,,,,0.5943008661270142,0.6180775165557861,0.5949519276618958
52,16249,0.055549100041389465,0.05501822382211685,,,,,
52,16299,0.06902717798948288,0.06694412976503372,,,,,
52,16349,0.06200416013598442,0.06633228808641434,,,,,
52,16399,0.06822267174720764,0.07305404543876648,,,,,
52,16449,0.06641856580972672,0.06628652662038803,,,,,
52,16499,0.0655708983540535,0.06784879416227341,,,,,
52,16535,,,0.6194000244140625,0.5839999914169312,,,
52,16535,,,,,0.6045923233032227,0.6439873576164246,0.6011618375778198
53,16549,0.07812461256980896,0.0723850205540657,,,,,
53,16599,0.06127547472715378,0.06247918680310249,,,,,
53,16649,0.08175484091043472,0.08119650930166245,,,,,
53,16699,0.07877091318368912,0.08072658628225327,,,,,
53,16749,0.09359057992696762,0.09152881056070328,,,,,
53,16799,0.08118414878845215,0.07913776487112045,,,,,
53,16847,,,0.5192999839782715,0.616100013256073,,,
53,16847,,,,,0.5955027937889099,0.645272970199585,0.6011117696762085
54,16849,0.07120267301797867,0.07099451869726181,,,,,
54,16899,0.07408827543258667,0.07432734221220016,,,,,
54,16949,0.06572765856981277,0.0689869150519371,,,,,
54,16999,0.06556376069784164,0.06674467772245407,,,,,
54,17049,0.06150781735777855,0.059539660811424255,,,,,
54,17099,0.08047262579202652,0.07843288034200668,,,,,
54,17149,0.0647701770067215,0.06412548571825027,,,,,
54,17159,,,0.5428000092506409,0.6161999702453613,,,
54,17159,,,,,0.6041165590286255,0.6066060066223145,0.6031399965286255
55,17199,0.05156203359365463,0.052359938621520996,,,,,
55,17249,0.07472251355648041,0.07600667327642441,,,,,
55,17299,0.08885274827480316,0.08880042284727097,,,,,
55,17349,0.05670022964477539,0.05814892053604126,,,,,
55,17399,0.07000380009412766,0.06827952712774277,,,,,
55,17449,0.07657365500926971,0.0719083696603775,,,,,
55,17471,,,0.5898000001907349,0.5870000123977661,,,
55,17471,,,,,0.6055939793586731,0.6445807218551636,0.6030148267745972
56,17499,0.08236216008663177,0.08464760333299637,,,,,
56,17549,0.07249466329813004,0.07326091080904007,,,,,
56,17599,0.08476418256759644,0.0825730413198471,,,,,
56,17649,0.06829480826854706,0.06779424846172333,,,,,
56,17699,0.06934961676597595,0.06967546790838242,,,,,
56,17749,0.0670018345117569,0.06569687277078629,,,,,
56,17783,,,0.5831999778747559,0.5882999897003174,,,
56,17783,,,,,0.6029897928237915,0.6286590099334717,0.6045172214508057
57,17799,0.07083973288536072,0.07139571756124496,,,,,
57,17849,0.058948975056409836,0.06028245389461517,,,,,
57,17899,0.07482811063528061,0.07207265496253967,,,,,
57,17949,0.07083461433649063,0.07407520711421967,,,,,
57,17999,0.0767030417919159,0.07654397189617157,,,,,
57,18049,0.07383298128843307,0.07459171861410141,,,,,
57,18095,,,0.6060000061988831,0.5401999950408936,,,
57,18095,,,,,0.6081981062889099,0.6510087251663208,0.6081730723381042
58,18099,0.06687501072883606,0.06480401754379272,,,,,
58,18149,0.08487961441278458,0.08679810166358948,,,,,
58,18199,0.05929403752088547,0.05800171196460724,,,,,
58,18249,0.07854949682950974,0.07636861503124237,,,,,
