train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
2.456333637237549,0,49,,,,
2.2172999382019043,0,99,,,,
2.262716054916382,0,149,,,,
2.111517906188965,0,199,,,,
2.148235559463501,0,249,,,,
2.063652992248535,0,299,,,,
,0,311,1.9479573965072632,0.2773999869823456,,
,0,311,,,0.19881810247898102,0.30676424503326416
1.9316672086715698,1,349,,,,
1.9037216901779175,1,399,,,,
1.8021513223648071,1,449,,,,
1.730204463005066,1,499,,,,
1.7994279861450195,1,549,,,,
1.7013098001480103,1,599,,,,
,1,623,1.7325347661972046,0.3711000084877014,,
,1,623,,,0.32602164149284363,0.4166336953639984
1.7382484674453735,2,649,,,,
1.62223482131958,2,699,,,,
1.7537462711334229,2,749,,,,
1.6640543937683105,2,799,,,,
1.703665018081665,2,849,,,,
1.7317874431610107,2,899,,,,
,2,935,1.6068083047866821,0.4092999994754791,,
,2,935,,,0.39370492100715637,0.43997231125831604
1.711953043937683,3,949,,,,
1.7416274547576904,3,999,,,,
1.4956861734390259,3,1049,,,,
1.4820939302444458,3,1099,,,,
1.596773624420166,3,1149,,,,
1.5125348567962646,3,1199,,,,
,3,1247,1.528489589691162,0.45350000262260437,,
,3,1247,,,0.4359475076198578,0.4917919337749481
1.5348480939865112,4,1249,,,,
1.6703712940216064,4,1299,,,,
1.470445990562439,4,1349,,,,
1.4128060340881348,4,1399,,,,
1.5728836059570312,4,1449,,,,
1.4336941242218018,4,1499,,,,
1.3337981700897217,4,1549,,,,
,4,1559,1.4103217124938965,0.5115000009536743,,
,4,1559,,,0.48114484548568726,0.5416337251663208
1.241828203201294,5,1599,,,,
1.4662772417068481,5,1649,,,,
1.410217046737671,5,1699,,,,
1.4771040678024292,5,1749,,,,
1.3768856525421143,5,1799,,,,
1.2742482423782349,5,1849,,,,
,5,1871,1.3022537231445312,0.5491999983787537,,
,5,1871,,,0.5186799168586731,0.5788172483444214
1.3136392831802368,6,1899,,,,
1.2393239736557007,6,1949,,,,
1.2798916101455688,6,1999,,,,
1.393345594406128,6,2049,,,,
1.2455350160598755,6,2099,,,,
1.3531537055969238,6,2149,,,,
,6,2183,1.4270410537719727,0.5117999911308289,,
,6,2183,,,0.5445212125778198,0.5784216523170471
1.0772215127944946,7,2199,,,,
1.1247611045837402,7,2249,,,,
1.2662482261657715,7,2299,,,,
1.1687026023864746,7,2349,,,,
1.3436298370361328,7,2399,,,,
1.3495413064956665,7,2449,,,,
