epoch,train_loss1,step,train_loss2,val_acc2,val_acc1,train_acc1,test_acc,train_acc2
49,0.05231469124555588,15549,0.05135856941342354,,,,,
49,0.07629458606243134,15599,0.07416673749685287,,,,,
49,0.12792864441871643,15649,0.13337242603302002,,,,,
49,,15649,,0.6331999897956848,0.6238999962806702,,,
49,,15649,,,,0.6362500190734863,0.6371637582778931,0.630774974822998
50,0.05547203868627548,15699,0.057766303420066833,,,,,
50,0.08981058746576309,15749,0.09181297570466995,,,,,
50,0.06915950775146484,15799,0.06684783846139908,,,,,
50,0.059851109981536865,15849,0.062483664602041245,,,,,
50,0.06917504966259003,15899,0.07050701975822449,,,,,
50,0.05655619874596596,15949,0.05914055183529854,,,,,
50,,15962,,0.6195999979972839,0.6506999731063843,,,
50,,15962,,,,0.63714998960495,0.6517998576164246,0.6354249715805054
51,0.05994419381022453,15999,0.05998906120657921,,,,,
51,0.0689103826880455,16049,0.06857042014598846,,,,,
51,0.08824685961008072,16099,0.08249549567699432,,,,,
51,0.06766857206821442,16149,0.07069884985685349,,,,,
51,0.09178103506565094,16199,0.08670759201049805,,,,,
51,0.08110558241605759,16249,0.07678721845149994,,,,,
51,,16275,,0.6151000261306763,0.6328999996185303,,,
51,,16275,,,,0.636900007724762,0.644382894039154,0.6368499994277954
52,0.07771234959363937,16299,0.07446955889463425,,,,,
52,0.08049718290567398,16349,0.07708727568387985,,,,,
52,0.06755002588033676,16399,0.07005198299884796,,,,,
52,0.06185736134648323,16449,0.05687791481614113,,,,,
52,0.07361262291669846,16499,0.07656320184469223,,,,,
52,0.05688393861055374,16549,0.05990125611424446,,,,,
52,,16588,,0.6193000078201294,0.5716000199317932,,,
52,,16588,,,,0.6346499919891357,0.6272745132446289,0.6351249814033508
53,0.05032838135957718,16599,0.050723105669021606,,,,,
53,0.06938135623931885,16649,0.07162673771381378,,,,,
53,0.0851956456899643,16699,0.08465912938117981,,,,,
53,0.0755021870136261,16749,0.07494093477725983,,,,,
53,0.06629817932844162,16799,0.06350821256637573,,,,,
53,0.08902083337306976,16849,0.08806096017360687,,,,,
53,0.051230449229478836,16899,0.05356193706393242,,,,,
53,,16901,,0.5853000283241272,0.6265000104904175,,,
53,,16901,,,,0.6389250159263611,0.6329113841056824,0.6367999911308289
54,0.0667487159371376,16949,0.06584246456623077,,,,,
54,0.0843595489859581,16999,0.08488652855157852,,,,,
54,0.07388120889663696,17049,0.06950312107801437,,,,,
54,0.06487718969583511,17099,0.06800876557826996,,,,,
54,0.06896764039993286,17149,0.07059604674577713,,,,,
54,0.054901473224163055,17199,0.056005191057920456,,,,,
54,,17214,,0.640999972820282,0.597100019454956,,,
54,,17214,,,,0.6346250176429749,0.6308346390724182,0.6333000063896179
55,0.06790249794721603,17249,0.06508982181549072,,,,,
55,0.07722369581460953,17299,0.07623942941427231,,,,,
55,0.07538089901208878,17349,0.07346615195274353,,,,,
55,0.06791293621063232,17399,0.06777288764715195,,,,,
55,0.06403245031833649,17449,0.06534375250339508,,,,,
55,0.07545234262943268,17499,0.07358111441135406,,,,,
55,,17527,,0.6108999848365784,0.6416000127792358,,,
55,,17527,,,,0.642300009727478,0.641811728477478,0.6389250159263611
56,0.06244005262851715,17549,0.06312420219182968,,,,,
56,0.05379635840654373,17599,0.049573320895433426,,,,,
56,0.08063598722219467,17649,0.07562502473592758,,,,,
56,0.045519132167100906,17699,0.04670526459813118,,,,,
56,0.07810049504041672,17749,0.0812249407172203,,,,,
56,0.07555492967367172,17799,0.07512392103672028,,,,,
56,,17840,,0.5802000164985657,0.5654000043869019,,,
56,,17840,,,,0.6323500275611877,0.6211432218551636,0.6348249912261963
57,0.05709792673587799,17849,0.056167494505643845,,,,,
57,0.11018499732017517,17899,0.10458297282457352,,,,,
57,0.09897992014884949,17949,0.09216298162937164,,,,,
57,0.06627918034791946,17999,0.06298989057540894,,,,,
57,0.07838797569274902,18049,0.07576101273298264,,,,,
57,0.06400809437036514,18099,0.06230646371841431,,,,,
57,0.06215358525514603,18149,0.05703923478722572,,,,,
57,,18153,,0.6172999739646912,0.6617000102996826,,,
57,,18153,,,,0.6367250084877014,0.6578322649002075,0.633525013923645
58,0.07906001061201096,18199,0.08092202991247177,,,,,
58,0.06893112510442734,18249,0.06897255033254623,,,,,
