train_loss,step,epoch,val_acc,val_loss,train_acc,test_acc
2.1511318683624268,49,0,,,,
1.9177733659744263,99,0,,,,
1.887351632118225,149,0,,,,
1.7529149055480957,199,0,,,,
1.7725828886032104,249,0,,,,
1.9186729192733765,299,0,,,,
,311,0,0.4097000062465668,1.8258999586105347,,
,311,0,,,0.35081130266189575,0.43479999899864197
1.6730692386627197,349,1,,,,
1.6330686807632446,399,1,,,,
1.5470417737960815,449,1,,,,
1.496243953704834,499,1,,,,
1.5368512868881226,549,1,,,,
1.5704829692840576,599,1,,,,
,623,1,0.5058000087738037,1.6263487339019775,,
,623,1,,,0.5124198794364929,0.5273000001907349
1.5123401880264282,649,2,,,,
1.3322899341583252,699,2,,,,
1.495748519897461,749,2,,,,
1.4595296382904053,799,2,,,,
1.364646077156067,849,2,,,,
1.464914083480835,899,2,,,,
,935,2,0.6093999743461609,1.3961902856826782,,
,935,2,,,0.5995843410491943,0.6233999729156494
1.4918452501296997,949,3,,,,
1.2217432260513306,999,3,,,,
1.3976811170578003,1049,3,,,,
1.2031084299087524,1099,3,,,,
1.246565818786621,1149,3,,,,
1.2684653997421265,1199,3,,,,
,1247,3,0.6751999855041504,1.254313588142395,,
,1247,3,,,0.656174898147583,0.7105000019073486
1.260840654373169,1249,4,,,,
1.2862006425857544,1299,4,,,,
1.2803757190704346,1349,4,,,,
1.2788302898406982,1399,4,,,,
1.2018238306045532,1449,4,,,,
1.1439790725708008,1499,4,,,,
1.3050891160964966,1549,4,,,,
,1559,4,0.6789000034332275,1.235428810119629,,
,1559,4,,,0.694260835647583,0.6991999745368958
1.0815632343292236,1599,5,,,,
1.178968906402588,1649,5,,,,
1.2238420248031616,1699,5,,,,
1.0809447765350342,1749,5,,,,
1.1128991842269897,1799,5,,,,
1.1877021789550781,1849,5,,,,
,1871,5,0.7045999765396118,1.1723878383636475,,
,1871,5,,,0.7201772928237915,0.7372000217437744
1.0902146100997925,1899,6,,,,
1.1497982740402222,1949,6,,,,
1.063550353050232,1999,6,,,,
1.1565500497817993,2049,6,,,,
1.1380046606063843,2099,6,,,,
1.1035479307174683,2149,6,,,,
,2183,6,0.6722999811172485,1.21248197555542,,
,2183,6,,,0.7365284562110901,0.6955000162124634
1.0570271015167236,2199,7,,,,
1.051729440689087,2249,7,,,,
1.0594512224197388,2299,7,,,,
1.026113748550415,2349,7,,,,
1.0122954845428467,2399,7,,,,
1.0453373193740845,2449,7,,,,
,2495,7,0.7249000072479248,1.0712010860443115,,
,2495,7,,,0.7568109035491943,0.7616000175476074
0.9551718235015869,2499,8,,,,
1.0525795221328735,2549,8,,,,
1.071669578552246,2599,8,,,,
0.9083092212677002,2649,8,,,,
1.060707449913025,2699,8,,,,
0.8961029052734375,2749,8,,,,
1.1588054895401,2799,8,,,,
,2807,8,0.7599999904632568,1.0020248889923096,,
,2807,8,,,0.7636969089508057,0.7925999760627747
0.8500425219535828,2849,9,,,,
1.0386507511138916,2899,9,,,,
0.9691647291183472,2949,9,,,,
0.9457775354385376,2999,9,,,,
0.9499186873435974,3049,9,,,,
0.9453358054161072,3099,9,,,,
,3119,9,0.7477999925613403,1.0089954137802124,,
,3119,9,,,0.7789713740348816,0.7858999967575073
0.9466114640235901,3149,10,,,,
0.8823519945144653,3199,10,,,,
0.9204086661338806,3249,10,,,,
0.8736566305160522,3299,10,,,,
0.9098064303398132,3349,10,,,,
0.8610008955001831,3399,10,,,,
,3431,10,0.7523000240325928,0.9870544075965881,,
,3431,10,,,0.7861328125,0.7907999753952026
0.7947096228599548,3449,11,,,,
0.9159511923789978,3499,11,,,,
0.774921178817749,3549,11,,,,
0.7812228798866272,3599,11,,,,
0.9674128890037537,3649,11,,,,
0.9144867658615112,3699,11,,,,
,3743,11,0.7425000071525574,0.9961783289909363,,
,3743,11,,,0.7964493036270142,0.7782999873161316
0.829678475856781,3749,12,,,,
0.7554728984832764,3799,12,,,,
0.8206781148910522,3849,12,,,,
0.8609464764595032,3899,12,,,,
0.9175578355789185,3949,12,,,,
0.6731253862380981,3999,12,,,,
0.8805477619171143,4049,12,,,,
,4055,12,0.7741000056266785,0.9096835255622864,,
,4055,12,,,0.8055388331413269,0.8127999901771545
0.8974473476409912,4099,13,,,,
0.7206331491470337,4149,13,,,,
0.7446245551109314,4199,13,,,,
0.8226290345191956,4249,13,,,,
0.8300715684890747,4299,13,,,,
0.7712725400924683,4349,13,,,,
,4367,13,0.7860999703407288,0.8782041072845459,,
,4367,13,,,0.8126252293586731,0.8187999725341797
0.8849416375160217,4399,14,,,,
0.7415304183959961,4449,14,,,,
0.7548350095748901,4499,14,,,,
0.7948810458183289,4549,14,,,,
0.7619029879570007,4599,14,,,,
0.8092218041419983,4649,14,,,,
,4679,14,0.7807000279426575,0.8907354474067688,,
,4679,14,,,0.8190855383872986,0.8206999897956848
0.7210728526115417,4699,15,,,,
0.8915218710899353,4749,15,,,,
0.7762256860733032,4799,15,,,,
0.7551774382591248,4849,15,,,,
0.7487255930900574,4899,15,,,,
0.7261512875556946,4949,15,,,,
,4991,15,0.7675999999046326,0.900627076625824,,
,4991,15,,,0.822340726852417,0.805400013923645
0.700164258480072,4999,16,,,,
0.804916262626648,5049,16,,,,
0.7980054616928101,5099,16,,,,
0.7870291471481323,5149,16,,,,
0.841474711894989,5199,16,,,,
0.8201260566711426,5249,16,,,,
0.8697806596755981,5299,16,,,,
,5303,16,0.7939000129699707,0.8330532908439636,,
,5303,16,,,0.8316556215286255,0.8402000069618225
0.8642987012863159,5349,17,,,,
0.6581435203552246,5399,17,,,,
0.6234118938446045,5449,17,,,,
0.728583037853241,5499,17,,,,
0.760880172252655,5549,17,,,,
0.7369167804718018,5599,17,,,,
,5615,17,0.7906000018119812,0.8304598927497864,,
,5615,17,,,0.8356370329856873,0.8327999711036682
0.7526117563247681,5649,18,,,,
0.7342144846916199,5699,18,,,,
0.7153750658035278,5749,18,,,,
0.6932702660560608,5799,18,,,,
0.7755187749862671,5849,18,,,,
0.7779626846313477,5899,18,,,,
,5927,18,0.786899983882904,0.8266322016716003,,
,5927,18,,,0.8376652598381042,0.8370000123977661
0.6466452479362488,5949,19,,,,
0.7305649518966675,5999,19,,,,
0.7881963849067688,6049,19,,,,
0.6450344920158386,6099,19,,,,
0.7514265179634094,6149,19,,,,
0.6011613607406616,6199,19,,,,
,6239,19,0.7972000241279602,0.8056268095970154,,
,6239,19,,,0.8427984714508057,0.8295999765396118
0.736716628074646,6249,20,,,,
0.6486481428146362,6299,20,,,,
0.5450664162635803,6349,20,,,,
0.6363264918327332,6399,20,,,,
0.6985176801681519,6449,20,,,,
0.7795259952545166,6499,20,,,,
0.6693302392959595,6549,20,,,,
,6551,20,0.8119000196456909,0.7594430446624756,,
,6551,20,,,0.8478565812110901,0.8531000018119812
0.5290282964706421,6599,21,,,,
0.6686475872993469,6649,21,,,,
0.7595973014831543,6699,21,,,,
0.577316403388977,6749,21,,,,
0.8040611147880554,6799,21,,,,
0.7009351253509521,6849,21,,,,
,6863,21,0.814300000667572,0.7426956295967102,,
,6863,21,,,0.8515374660491943,0.8571000099182129
0.6398288607597351,6899,22,,,,
0.4959697425365448,6949,22,,,,
0.7898237705230713,6999,22,,,,
0.5344799160957336,7049,22,,,,
0.6226032972335815,7099,22,,,,
0.5825850963592529,7149,22,,,,
,7175,22,0.800599992275238,0.7741896510124207,,
,7175,22,,,0.856370210647583,0.838699996471405
0.7457405924797058,7199,23,,,,
0.5900917053222656,7249,23,,,,
0.8698849081993103,7299,23,,,,
0.5998542308807373,7349,23,,,,
0.6758065819740295,7399,23,,,,
0.5149508714675903,7449,23,,,,
,7487,23,0.8151000142097473,0.7273633480072021,,
,7487,23,,,0.8583483695983887,0.8614000082015991
0.6536065340042114,7499,24,,,,
0.6540641188621521,7549,24,,,,
0.6546700596809387,7599,24,,,,
0.665233314037323,7649,24,,,,
0.5686241388320923,7699,24,,,,
0.682924211025238,7749,24,,,,
0.6399147510528564,7799,24,,,,
,7799,24,0.8119000196456909,0.7345793843269348,,
,7799,24,,,0.8640825152397156,0.862500011920929
0.442426472902298,7849,25,,,,
0.5134572982788086,7899,25,,,,
0.610278844833374,7949,25,,,,
0.6027834415435791,7999,25,,,,
0.4079589247703552,8049,25,,,,
0.6645669937133789,8099,25,,,,
,8111,25,0.8072999715805054,0.7473927736282349,,
,8111,25,,,0.8666616678237915,0.8468000292778015
0.7373351454734802,8149,26,,,,
0.5026077032089233,8199,26,,,,
0.5209650993347168,8249,26,,,,
0.5144447088241577,8299,26,,,,
0.625870943069458,8349,26,,,,
0.5757855772972107,8399,26,,,,
