epoch,step,train_loss,val_loss,val_acc,test_acc,train_acc
16,4999,0.9513193368911743,,,,
16,5049,0.8118981122970581,,,,
16,5099,0.9269448518753052,,,,
16,5149,0.8837997913360596,,,,
16,5199,0.6435540914535522,,,,
16,5249,0.6755691766738892,,,,
16,5299,1.0146608352661133,,,,
16,5303,,1.386904001235962,0.7232000231742859,,
16,5303,,,,0.828499972820282,0.741135835647583
17,5349,0.645455002784729,,,,
17,5399,0.7459641098976135,,,,
17,5449,0.6841362714767456,,,,
17,5499,0.7461547255516052,,,,
17,5549,0.6568336486816406,,,,
17,5599,0.7920201420783997,,,,
17,5615,,1.4865975379943848,0.7182999849319458,,
17,5615,,,,0.819100022315979,0.7455679178237915
18,5649,0.6703731417655945,,,,
18,5699,0.7836848497390747,,,,
18,5749,0.6260671615600586,,,,
18,5799,0.5233144164085388,,,,
18,5849,0.8224967122077942,,,,
18,5899,0.6481013298034668,,,,
18,5927,,1.524410605430603,0.7287999987602234,,
18,5927,,,,0.8258000016212463,0.7484725713729858
19,5949,0.8603367805480957,,,,
19,5999,0.7702293395996094,,,,
19,6049,0.7074263691902161,,,,
19,6099,0.8378146886825562,,,,
19,6149,0.5443115234375,,,,
19,6199,0.8048895001411438,,,,
19,6239,,1.5978081226348877,0.7159000039100647,,
19,6239,,,,0.8203999996185303,0.7526792883872986
20,6249,0.5191535949707031,,,,
20,6299,0.7507426738739014,,,,
20,6349,0.676156759262085,,,,
20,6399,0.5143630504608154,,,,
20,6449,0.4415169954299927,,,,
20,6499,0.674355149269104,,,,
20,6549,0.7640228271484375,,,,
20,6551,,1.5686426162719727,0.732200026512146,,
20,6551,,,,0.8357999920845032,0.7577874660491943
21,6599,0.7350727319717407,,,,
21,6649,0.6018491983413696,,,,
21,6699,0.5531169176101685,,,,
21,6749,0.5163763165473938,,,,
21,6799,0.7423977255821228,,,,
21,6849,0.7327167391777039,,,,
21,6863,,1.615028738975525,0.7272999882698059,,
21,6863,,,,0.8361999988555908,0.7572866678237915
22,6899,0.5182150602340698,,,,
22,6949,0.6506136655807495,,,,
22,6999,0.4664664566516876,,,,
22,7049,0.6241863965988159,,,,
22,7099,0.688038170337677,,,,
22,7149,0.6416860818862915,,,,
22,7175,,1.5922508239746094,0.7267000079154968,,
22,7175,,,,0.8295999765396118,0.7619441151618958
23,7199,0.42257699370384216,,,,
23,7249,0.7249696254730225,,,,
23,7299,0.578348696231842,,,,
23,7349,0.5314885973930359,,,,
23,7399,0.5685275793075562,,,,
23,7449,0.4805828034877777,,,,
23,7487,,1.7778081893920898,0.7364000082015991,,
23,7487,,,,0.8411999940872192,0.7643730044364929
24,7499,0.6582369208335876,,,,
24,7549,0.5999009609222412,,,,
24,7599,0.5166499614715576,,,,
24,7649,0.4690765142440796,,,,
24,7699,0.7037585973739624,,,,
24,7749,0.5621152520179749,,,,
24,7799,0.5217253565788269,,,,
24,7799,,1.6593822240829468,0.7365000247955322,,
24,7799,,,,0.8442000150680542,0.7658253312110901
25,7849,0.48879364132881165,,,,
25,7899,0.7188122272491455,,,,
25,7949,0.6999579071998596,,,,
25,7999,0.6378931403160095,,,,
25,8049,0.7068459987640381,,,,
25,8099,0.45965906977653503,,,,
25,8111,,1.756852388381958,0.7317000031471252,,
25,8111,,,,0.8363000154495239,0.7682041525840759
26,8149,0.6159451007843018,,,,
26,8199,0.5470588207244873,,,,
26,8249,0.7171638011932373,,,,
26,8299,0.48432496190071106,,,,
26,8349,0.4738942086696625,,,,
26,8399,0.746281087398529,,,,
26,8423,,1.8364603519439697,0.7121999859809875,,
26,8423,,,,0.8237000107765198,0.7693058848381042
27,8449,0.463784784078598,,,,
27,8499,0.5617979764938354,,,,
27,8549,0.5768647193908691,,,,
27,8599,0.638221263885498,,,,
27,8649,0.520265519618988,,,,
27,8699,0.692417323589325,,,,
27,8735,,1.7239069938659668,0.734499990940094,,
27,8735,,,,0.8410000205039978,0.7714593410491943
28,8749,0.5184403657913208,,,,
28,8799,0.606322705745697,,,,
28,8849,0.5247527956962585,,,,
28,8899,0.40998679399490356,,,,
28,8949,0.4945506155490875,,,,
28,8999,0.5630666017532349,,,,
28,9047,,1.7260011434555054,0.7394999861717224,,
28,9047,,,,0.8458999991416931,0.7726612687110901
29,9049,0.478915274143219,,,,
29,9099,0.6708427667617798,,,,
29,9149,0.6367320418357849,,,,
29,9199,0.595668375492096,,,,
29,9249,0.5065313577651978,,,,
29,9299,0.5814297795295715,,,,
29,9349,0.407831609249115,,,,
29,9359,,1.747436761856079,0.7293999791145325,,
29,9359,,,,0.8349000215530396,0.7727864384651184
30,9399,0.6800593137741089,,,,
30,9449,0.6498069167137146,,,,
30,9499,0.5970520377159119,,,,
30,9549,0.50164395570755,,,,
30,9599,0.6102796792984009,,,,
30,9649,0.40947383642196655,,,,
30,9671,,1.9313820600509644,0.7351999878883362,,
30,9671,,,,0.84579998254776,0.7755909562110901
31,9699,0.5931572914123535,,,,
31,9749,0.5944511890411377,,,,
31,9799,0.4932039976119995,,,,
31,9849,0.6897451877593994,,,,
31,9899,0.6460164785385132,,,,
31,9949,0.5227436423301697,,,,
31,9983,,1.8125079870224,0.7422999739646912,,
31,9983,,,,0.8513000011444092,0.7749398946762085
32,9999,0.44114261865615845,,,,
32,10049,0.6007755398750305,,,,
32,10099,0.5102720260620117,,,,
32,10149,0.4872981309890747,,,,
32,10199,0.4903720021247864,,,,
32,10249,0.6248366832733154,,,,
32,10295,,1.907393217086792,0.7426000237464905,,
32,10295,,,,0.8529999852180481,0.7772936820983887
33,10299,0.5545216798782349,,,,
33,10349,0.501440703868866,,,,
33,10399,0.577558696269989,,,,
33,10449,0.4542645215988159,,,,
33,10499,0.5401350259780884,,,,
33,10549,0.6403549909591675,,,,
33,10599,0.6096788644790649,,,,
33,10607,,1.870423436164856,0.7314000129699707,,
33,10607,,,,0.842199981212616,0.7756660580635071
34,10649,0.3780398964881897,,,,
34,10699,0.5535106062889099,,,,
34,10749,0.5449233055114746,,,,
34,10799,0.46285489201545715,,,,
34,10849,0.4263156056404114,,,,
34,10899,0.5365725755691528,,,,
34,10919,,1.9587554931640625,0.7222999930381775,,
34,10919,,,,0.8144999742507935,0.7792468070983887
35,10949,0.5193846225738525,,,,
35,10999,0.44483640789985657,,,,
35,11049,0.5476442575454712,,,,
35,11099,0.39079397916793823,,,,
35,11149,0.5256320834159851,,,,
35,11199,0.44189560413360596,,,,
35,11231,,1.9766095876693726,0.7391999959945679,,
35,11231,,,,0.8508999943733215,0.7807742357254028
36,11249,0.49175190925598145,,,,
36,11299,0.5574499368667603,,,,
36,11349,0.5588527917861938,,,,
36,11399,0.56766676902771,,,,
36,11449,0.5610438585281372,,,,
36,11499,0.5877483487129211,,,,
36,11543,,1.935455322265625,0.7305999994277954,,
36,11543,,,,0.8373000025749207,0.7795973420143127
37,11549,0.5258493423461914,,,,
37,11599,0.45245689153671265,,,,
37,11649,0.5344882011413574,,,,
37,11699,0.6186584830284119,,,,
37,11749,0.4160214364528656,,,,
37,11799,0.49963638186454773,,,,
37,11849,0.4613467752933502,,,,
37,11855,,1.9446443319320679,0.7365000247955322,,
37,11855,,,,0.843500018119812,0.7799980044364929
38,11899,0.4940602779388428,,,,
38,11949,0.4249002933502197,,,,
38,11999,0.4807623028755188,,,,
38,12049,0.5839623212814331,,,,
38,12099,0.3759479224681854,,,,
38,12149,0.6450302600860596,,,,
38,12167,,1.8803222179412842,0.7414000034332275,,
38,12167,,,,0.8514000177383423,0.7804988026618958
39,12199,0.4639649987220764,,,,
39,12249,0.4333930015563965,,,,
39,12299,0.41422343254089355,,,,
39,12349,0.503791332244873,,,,
39,12399,0.5048065185546875,,,,
39,12449,0.47493505477905273,,,,
39,12479,,1.872998595237732,0.7519000172615051,,
39,12479,,,,0.8646000027656555,0.7835035920143127
40,12499,0.29616475105285645,,,,
40,12549,0.42029786109924316,,,,
40,12599,0.37008342146873474,,,,
40,12649,0.30431750416755676,,,,
40,12699,0.39055609703063965,,,,
40,12749,0.3592151999473572,,,,
40,12791,,1.882482647895813,0.7688999772071838,,
40,12791,,,,0.8860999941825867,0.8013321161270142
41,12799,0.36910149455070496,,,,
41,12849,0.37643885612487793,,,,
41,12899,0.43301963806152344,,,,
41,12949,0.3665170967578888,,,,
41,12999,0.41245079040527344,,,,
41,13049,0.3781958818435669,,,,
41,13099,0.3759584426879883,,,,
41,13103,,1.9046099185943604,0.7723000049591064,,
41,13103,,,,0.8888000249862671,0.8078675866127014
42,13149,0.5227541923522949,,,,
42,13199,0.3773682117462158,,,,
42,13249,0.33408868312835693,,,,
42,13299,0.4162297248840332,,,,
42,13349,0.34741270542144775,,,,
42,13399,0.41979554295539856,,,,
42,13415,,1.917808175086975,0.770799994468689,,
42,13415,,,,0.8873999714851379,0.8119992017745972
43,13449,0.4448975622653961,,,,
43,13499,0.36439988017082214,,,,
43,13549,0.3116699755191803,,,,
43,13599,0.35244864225387573,,,,
43,13649,0.32556474208831787,,,,
43,13699,0.25239434838294983,,,,
43,13727,,1.9352954626083374,0.7735999822616577,,
43,13727,,,,0.8912000060081482,0.8119240999221802
44,13749,0.39710670709609985,,,,
44,13799,0.3665369153022766,,,,
44,13849,0.4604661464691162,,,,
44,13899,0.36649155616760254,,,,
44,13949,0.4106692969799042,,,,
44,13999,0.3451896905899048,,,,
44,14039,,1.9385368824005127,0.7749999761581421,,
44,14039,,,,0.8931000232696533,0.8146033883094788
45,14049,0.4050200879573822,,,,
45,14099,0.3718746304512024,,,,
45,14149,0.3511962890625,,,,
45,14199,0.310334175825119,,,,
45,14249,0.35544151067733765,,,,
45,14299,0.4252498745918274,,,,
45,14349,0.22500279545783997,,,,
45,14351,,1.9546868801116943,0.774399995803833,,
45,14351,,,,0.8938999772071838,0.8149539232254028
46,14399,0.34665635228157043,,,,
46,14449,0.2491091638803482,,,,
46,14499,0.36595845222473145,,,,
46,14549,0.31756916642189026,,,,
46,14599,0.3264061212539673,,,,
46,14649,0.39580580592155457,,,,
46,14663,,1.9791064262390137,0.7735999822616577,,
46,14663,,,,0.892300009727478,0.8167067170143127
47,14699,0.3789268732070923,,,,
47,14749,0.322821706533432,,,,
47,14799,0.3908354938030243,,,,
47,14849,0.2914993166923523,,,,
47,14899,0.31732916831970215,,,,
47,14949,0.3445310592651367,,,,
47,14975,,1.9875237941741943,0.7734000086784363,,
47,14975,,,,0.8928999900817871,0.8190855383872986
48,14999,0.22169575095176697,,,,
48,15049,0.33065304160118103,,,,
48,15099,0.3379207253456116,,,,
48,15149,0.28140580654144287,,,,
48,15199,0.42175406217575073,,,,
48,15249,0.34144413471221924,,,,
48,15287,,1.9814391136169434,0.7741000056266785,,
48,15287,,,,0.8953999876976013,0.8197616338729858
49,15299,0.34342122077941895,,,,
49,15349,0.38616234064102173,,,,
49,15399,0.3289647102355957,,,,
49,15449,0.2928819954395294,,,,
49,15499,0.37060123682022095,,,,
49,15549,0.3616674542427063,,,,
49,15599,0.3974759876728058,,,,
49,15599,,2.0241737365722656,0.7728000283241272,,
49,15599,,,,0.8902000188827515,0.8198367357254028
50,15649,0.38072454929351807,,,,
50,15699,0.2917645573616028,,,,
50,15749,0.41177481412887573,,,,
50,15799,0.40079328417778015,,,,
50,15849,0.36511948704719543,,,,
50,15899,0.3833814263343811,,,,
50,15911,,1.9994312524795532,0.772599995136261,,
50,15911,,,,0.8925999999046326,0.8213391304016113
51,15949,0.3476932644844055,,,,
51,15999,0.3631271719932556,,,,
51,16049,0.3083038628101349,,,,
51,16099,0.34839606285095215,,,,
51,16149,0.3974164128303528,,,,
51,16199,0.3013002276420593,,,,
51,16223,,2.009819507598877,0.7724999785423279,,
51,16223,,,,0.8931000232696533,0.8230168223381042
52,16249,0.29961860179901123,,,,
52,16299,0.38444462418556213,,,,
52,16349,0.39815038442611694,,,,
52,16399,0.3202514052391052,,,,
52,16449,0.30894553661346436,,,,
52,16499,0.320563405752182,,,,
52,16535,,2.0229880809783936,0.7738999724388123,,
52,16535,,,,0.8927000164985657,0.8238180875778198
53,16549,0.306545615196228,,,,
53,16599,0.45476818084716797,,,,
53,16649,0.3233947157859802,,,,
53,16699,0.29502105712890625,,,,
53,16749,0.3444206118583679,,,,
53,16799,0.330718994140625,,,,
53,16847,,2.0131049156188965,0.7746999859809875,,
53,16847,,,,0.8937000036239624,0.824293851852417
54,16849,0.3342592716217041,,,,
54,16899,0.33764946460723877,,,,
54,16949,0.2803962826728821,,,,
54,16999,0.41555553674697876,,,,
54,17049,0.4640945792198181,,,,
54,17099,0.33114105463027954,,,,
54,17149,0.3472725749015808,,,,
54,17159,,2.033529281616211,0.7739999890327454,,
54,17159,,,,0.8935999870300293,0.8255458474159241
55,17199,0.32976481318473816,,,,
55,17249,0.23704299330711365,,,,
55,17299,0.27777594327926636,,,,
55,17349,0.24955680966377258,,,,
55,17399,0.3146073818206787,,,,
55,17449,0.3025273084640503,,,,
55,17471,,2.027557373046875,0.7741000056266785,,
55,17471,,,,0.8928999900817871,0.8252453804016113
56,17499,0.3706444203853607,,,,
56,17549,0.3440028429031372,,,,
56,17599,0.4406849145889282,,,,
56,17649,0.30180102586746216,,,,
56,17699,0.3308701813220978,,,,
56,17749,0.39640146493911743,,,,
56,17783,,2.033203601837158,0.7728999853134155,,
56,17783,,,,0.8916000127792358,0.8266226053237915
57,17799,0.25350329279899597,,,,
57,17849,0.3493025302886963,,,,
57,17899,0.3411177694797516,,,,
57,17949,0.47947853803634644,,,,
57,17999,0.3708455562591553,,,,
57,18049,0.3552111089229584,,,,
57,18095,,2.036255359649658,0.7728999853134155,,
57,18095,,,,0.8912000060081482,0.8274739384651184
58,18099,0.29860445857048035,,,,
58,18149,0.38870465755462646,,,,
58,18199,0.3265264630317688,,,,
58,18249,0.35704177618026733,,,,
58,18299,0.3326258361339569,,,,
58,18349,0.4448910057544708,,,,
58,18399,0.35521724820137024,,,,
58,18407,,2.0259809494018555,0.7748000025749207,,
58,18407,,,,0.894599974155426,0.8285256624221802
59,18449,0.2781667709350586,,,,
59,18499,0.4115537405014038,,,,
59,18549,0.40024125576019287,,,,
59,18599,0.3390422463417053,,,,
59,18649,0.4344319999217987,,,,
59,18699,0.46520093083381653,,,,
59,18719,,2.037752628326416,0.7731999754905701,,
59,18719,,,,0.892799973487854,0.8284004330635071
60,18749,0.27635014057159424,,,,
60,18799,0.2950522005558014,,,,
60,18849,0.28506267070770264,,,,
60,18899,0.4986984133720398,,,,
60,18949,0.43210557103157043,,,,
60,18999,0.3387244939804077,,,,
60,19031,,2.0451159477233887,0.7734000086784363,,
60,19031,,,,0.8930000066757202,0.8295022249221802
61,19049,0.27723491191864014,,,,
61,19099,0.41235625743865967,,,,
61,19149,0.3112117052078247,,,,
61,19199,0.3926554024219513,,,,
61,19249,0.24693846702575684,,,,
61,19299,0.4122602939605713,,,,
61,19343,,2.0471246242523193,0.7735999822616577,,
61,19343,,,,0.8942999839782715,0.8308293223381042
62,19349,0.3028559684753418,,,,
62,19399,0.2035636305809021,,,,
62,19449,0.3281348943710327,,,,
62,19499,0.331487774848938,,,,
62,19549,0.3419096767902374,,,,
62,19599,0.2935274541378021,,,,
62,19649,0.3092005252838135,,,,
62,19655,,2.0482840538024902,0.7742000222206116,,
62,19655,,,,0.8952999711036682,0.8315304517745972
63,19699,0.37716221809387207,,,,
63,19749,0.3145490884780884,,,,
63,19799,0.2852085828781128,,,,
63,19849,0.3543919324874878,,,,
63,19899,0.33068445324897766,,,,
63,19949,0.25816449522972107,,,,
63,19967,,2.047250509262085,0.7749000191688538,,
63,19967,,,,0.8935999870300293,0.8322315812110901
64,19999,0.24426491558551788,,,,
64,20049,0.255996435880661,,,,
64,20099,0.298881471157074,,,,
64,20149,0.4475589394569397,,,,
64,20199,0.28865379095077515,,,,
64,20249,0.3250795006752014,,,,
64,20279,,2.054995536804199,0.7738000154495239,,
64,20279,,,,0.8924000263214111,0.8321313858032227
65,20299,0.34878939390182495,,,,
65,20349,0.3310374915599823,,,,
65,20399,0.2957419157028198,,,,
65,20449,0.2884022891521454,,,,
65,20499,0.2965777516365051,,,,
65,20549,0.3106854557991028,,,,
65,20591,,2.05741810798645,0.7745000123977661,,
65,20591,,,,0.8913999795913696,0.8335086107254028
66,20599,0.34612393379211426,,,,
66,20649,0.24589189887046814,,,,
66,20699,0.27277684211730957,,,,
66,20749,0.28687676787376404,,,,
66,20799,0.3538198173046112,,,,
66,20849,0.2852230370044708,,,,
66,20899,0.24233585596084595,,,,
66,20903,,2.0667293071746826,0.7730000019073486,,
66,20903,,,,0.8937000036239624,0.8328325152397156
67,20949,0.220993310213089,,,,
67,20999,0.3573867380619049,,,,
67,21049,0.35703927278518677,,,,
67,21099,0.3065272569656372,,,,
67,21149,0.29530835151672363,,,,
67,21199,0.3511057198047638,,,,
67,21215,,2.0511043071746826,0.7718999981880188,,
67,21215,,,,0.8939999938011169,0.8342848420143127
68,21249,0.372952938079834,,,,
68,21299,0.30848824977874756,,,,
68,21349,0.246598482131958,,,,
68,21399,0.35709720849990845,,,,
68,21449,0.3027774691581726,,,,
68,21499,0.23521548509597778,,,,
68,21527,,2.078174114227295,0.7746999859809875,,
68,21527,,,,0.892300009727478,0.8348357081413269
69,21549,0.29472583532333374,,,,
69,21599,0.37665343284606934,,,,
69,21649,0.37075966596603394,,,,
69,21699,0.22989784181118011,,,,
69,21749,0.31953296065330505,,,,
69,21799,0.3459460735321045,,,,
69,21839,,2.048551082611084,0.7731999754905701,,
69,21839,,,,0.8924000263214111,0.8360627293586731
70,21849,0.29671889543533325,,,,
70,21899,0.22904226183891296,,,,
70,21949,0.2589064836502075,,,,
70,21999,0.27675774693489075,,,,
70,22049,0.21054744720458984,,,,
70,22099,0.19798874855041504,,,,
70,22149,0.24751025438308716,,,,
70,22151,,2.0633552074432373,0.7742000222206116,,
70,22151,,,,0.8949999809265137,0.8367888331413269
71,22199,0.2304510772228241,,,,
71,22249,0.24644805490970612,,,,
71,22299,0.3050493001937866,,,,
71,22349,0.25711214542388916,,,,
71,22399,0.2567579746246338,,,,
71,22449,0.29221901297569275,,,,
71,22463,,2.0587809085845947,0.7714999914169312,,
71,22463,,,,0.8921999931335449,0.8370141983032227
72,22499,0.22086629271507263,,,,
72,22549,0.257507860660553,,,,
72,22599,0.3401629328727722,,,,
72,22649,0.2050033062696457,,,,
72,22699,0.2485877126455307,,,,
72,22749,0.21145012974739075,,,,
72,22775,,2.057138204574585,0.7714999914169312,,
72,22775,,,,0.8934000134468079,0.8370893597602844
73,22799,0.21966461837291718,,,,
73,22849,0.20337343215942383,,,,
73,22899,0.1867707371711731,,,,
73,22949,0.2220032513141632,,,,
73,22999,0.16720831394195557,,,,
73,23049,0.17729756236076355,,,,
73,23087,,2.0505881309509277,0.7742000222206116,,
73,23087,,,,0.8931000232696533,0.8377653956413269
74,23099,0.1970413625240326,,,,
74,23149,0.2945401072502136,,,,
74,23199,0.2438509613275528,,,,
74,23249,0.22147437930107117,,,,
74,23299,0.20821087062358856,,,,
74,23349,0.1786099374294281,,,,
74,23399,0.18226028978824615,,,,
74,23399,,2.053740978240967,0.7739999890327454,,
74,23399,,,,0.8949000239372253,0.8390424847602844
75,23449,0.23768046498298645,,,,
75,23499,0.2215156853199005,,,,
75,23549,0.2470015585422516,,,,
75,23599,0.22162401676177979,,,,
75,23649,0.22024774551391602,,,,
75,23699,0.1532341092824936,,,,
75,23711,,2.067993640899658,0.7736999988555908,,
75,23711,,,,0.891700029373169,0.8388421535491943
76,23749,0.11755777895450592,,,,
76,23799,0.2035577893257141,,,,
76,23849,0.21087631583213806,,,,
76,23899,0.2335539162158966,,,,
76,23949,0.20911842584609985,,,,
76,23999,0.28836166858673096,,,,
76,24023,,2.0540008544921875,0.7731999754905701,,
76,24023,,,,0.8912000060081482,0.8392177224159241
77,24049,0.18722687661647797,,,,
77,24099,0.19513565301895142,,,,
77,24149,0.1466074287891388,,,,
77,24199,0.21295911073684692,,,,
77,24249,0.19347377121448517,,,,
77,24299,0.22902950644493103,,,,
77,24335,,2.0598978996276855,0.7730000019073486,,
77,24335,,,,0.8920000195503235,0.8407201766967773
78,24349,0.22454068064689636,,,,
78,24399,0.23751309514045715,,,,
78,24449,0.14728567004203796,,,,
78,24499,0.16875144839286804,,,,
78,24549,0.15124011039733887,,,,
78,24599,0.15678662061691284,,,,
78,24647,,2.0612010955810547,0.7717999815940857,,
78,24647,,,,0.8906000256538391,0.8405198454856873
79,24649,0.14804527163505554,,,,
79,24699,0.18346169590950012,,,,
79,24749,0.2585204839706421,,,,
79,24799,0.1840677261352539,,,,
79,24849,0.1460709124803543,,,,
79,24899,0.1412704586982727,,,,
79,24949,0.15492495894432068,,,,
79,24959,,2.0541534423828125,0.7741000056266785,,
79,24959,,,,0.8901000022888184,0.8412710428237915
80,24999,0.1791759878396988,,,,
80,25049,0.14730040729045868,,,,
80,25099,0.08696659654378891,,,,
80,25149,0.1312783658504486,,,,
80,25199,0.17799615859985352,,,,
80,25249,0.11491565406322479,,,,
80,25271,,2.0511858463287354,0.7734000086784363,,
80,25271,,,,0.8921999931335449,0.8430989384651184
81,25299,0.14454014599323273,,,,
81,25349,0.15457478165626526,,,,
81,25399,0.1788124144077301,,,,
81,25449,0.15219701826572418,,,,
81,25499,0.13912169635295868,,,,
81,25549,0.10085636377334595,,,,
81,25583,,2.059392213821411,0.7736999988555908,,
81,25583,,,,0.8920999765396118,0.8437750339508057
82,25599,0.15392906963825226,,,,
82,25649,0.1113978773355484,,,,
82,25699,0.17769193649291992,,,,
82,25749,0.19669818878173828,,,,
82,25799,0.15475502610206604,,,,
82,25849,0.13528034090995789,,,,
82,25895,,2.066070556640625,0.7745000123977661,,
82,25895,,,,0.8924999833106995,0.8426231741905212
83,25899,0.16366411745548248,,,,
83,25949,0.21843445301055908,,,,
83,25999,0.12956145405769348,,,,
83,26049,0.19617237150669098,,,,
83,26099,0.10136891156435013,,,,
83,26149,0.16663920879364014,,,,
83,26199,0.15999901294708252,,,,
83,26207,,2.058014154434204,0.7738999724388123,,
83,26207,,,,0.8924999833106995,0.84375
84,26249,0.12313227355480194,,,,
84,26299,0.20488841831684113,,,,
84,26349,0.20309507846832275,,,,
84,26399,0.14107465744018555,,,,
84,26449,0.14593802392482758,,,,
84,26499,0.06532019376754761,,,,
84,26519,,2.0541186332702637,0.7735999822616577,,
84,26519,,,,0.892300009727478,0.8424980044364929
85,26549,0.07901155203580856,,,,
85,26599,0.1897078901529312,,,,
85,26649,0.1282428354024887,,,,
85,26699,0.16458401083946228,,,,
85,26749,0.09414499998092651,,,,
85,26799,0.1473839282989502,,,,
