step,epoch,train_loss,val_acc,val_loss,train_acc,test_acc
49,0,2.1673130989074707,,,,
99,0,2.071805238723755,,,,
149,0,2.0215976238250732,,,,
199,0,1.979406476020813,,,,
249,0,1.8523210287094116,,,,
299,0,1.708531379699707,,,,
311,0,,0.3160000145435333,1.8408015966415405,,
311,0,,,,0.24063502252101898,0.32679998874664307
349,1,1.829731822013855,,,,
399,1,1.8820761442184448,,,,
449,1,1.7413959503173828,,,,
499,1,1.867028832435608,,,,
549,1,1.532437801361084,,,,
599,1,1.7260258197784424,,,,
623,1,,0.3978999853134155,1.6477956771850586,,
623,1,,,,0.3497345745563507,0.4129999876022339
649,2,1.6712062358856201,,,,
699,2,1.6054651737213135,,,,
749,2,1.6998014450073242,,,,
799,2,1.5757488012313843,,,,
849,2,1.5101535320281982,,,,
899,2,1.4881072044372559,,,,
935,2,,0.41990000009536743,1.6620362997055054,,
935,2,,,,0.42290163040161133,0.4334000051021576
949,3,1.6715551614761353,,,,
999,3,1.502537727355957,,,,
1049,3,1.5841457843780518,,,,
1099,3,1.675157070159912,,,,
1149,3,1.4948089122772217,,,,
1199,3,1.4140429496765137,,,,
1247,3,,0.5275999903678894,1.3630039691925049,,
1247,3,,,,0.4770132303237915,0.5367000102996826
1249,4,1.3968238830566406,,,,
1299,4,1.4568054676055908,,,,
1349,4,1.2219997644424438,,,,
1399,4,1.2864223718643188,,,,
1449,4,1.233343243598938,,,,
1499,4,1.1933279037475586,,,,
1549,4,1.360266923904419,,,,
1559,4,,0.5547000169754028,1.2814711332321167,,
1559,4,,,,0.5277944803237915,0.5810999870300293
1599,5,1.1632014513015747,,,,
1649,5,1.382264256477356,,,,
1699,5,1.1675941944122314,,,,
1749,5,1.1998586654663086,,,,
1799,5,1.2884418964385986,,,,
1849,5,1.1944581270217896,,,,
1871,5,,0.5949000120162964,1.206574559211731,,
1871,5,,,,0.5781750679016113,0.6305999755859375
1899,6,1.193412184715271,,,,
1949,6,1.075888752937317,,,,
1999,6,1.0586225986480713,,,,
2049,6,1.035029649734497,,,,
2099,6,1.0175888538360596,,,,
2149,6,1.0484364032745361,,,,
2183,6,,0.6309000253677368,1.0931196212768555,,
2183,6,,,,0.6211187839508057,0.6654000282287598
2199,7,0.8822761178016663,,,,
2249,7,1.1302452087402344,,,,
2299,7,1.2415680885314941,,,,
2349,7,0.9889125823974609,,,,
2399,7,1.0599195957183838,,,,
2449,7,0.8476772904396057,,,,
2495,7,,0.6413000226020813,1.1436738967895508,,
2495,7,,,,0.6531700491905212,0.6721000075340271
2499,8,1.2348802089691162,,,,
2549,8,1.0371407270431519,,,,
2599,8,0.9131025671958923,,,,
2649,8,1.0833784341812134,,,,
2699,8,0.8349919319152832,,,,
2749,8,0.9801294803619385,,,,
2799,8,1.026790738105774,,,,
2807,8,,0.6863999962806702,0.9784180521965027,,
2807,8,,,,0.6744791865348816,0.7149999737739563
2849,9,0.6595015525817871,,,,
2899,9,0.8106837272644043,,,,
2949,9,0.8074914216995239,,,,
2999,9,0.80772864818573,,,,
3049,9,0.735801637172699,,,,
3099,9,0.8785969018936157,,,,
3119,9,,0.6919999718666077,0.9493247270584106,,
3119,9,,,,0.7049278616905212,0.7215999960899353
3149,10,0.9528265595436096,,,,
3199,10,0.9974876642227173,,,,
3249,10,0.8827481269836426,,,,
3299,10,0.6411237716674805,,,,
3349,10,0.8377795219421387,,,,
3399,10,0.6460520029067993,,,,
3431,10,,0.7192999720573425,0.8724020719528198,,
3431,10,,,,0.7237329483032227,0.7560999989509583
3449,11,0.8918049335479736,,,,
3499,11,0.9691725373268127,,,,
3549,11,0.817602276802063,,,,
3599,11,0.6927387714385986,,,,
3649,11,0.561091959476471,,,,
3699,11,0.9323300719261169,,,,
3743,11,,0.7394999861717224,0.8244972825050354,,
3743,11,,,,0.7442658543586731,0.7749000191688538
3749,12,0.6368871927261353,,,,
3799,12,0.7884136438369751,,,,
3849,12,0.6565230488777161,,,,
3899,12,0.7194907069206238,,,,
3949,12,0.6126601696014404,,,,
3999,12,0.673136830329895,,,,
4049,12,0.7200307250022888,,,,
4055,12,,0.7322999835014343,0.8590211868286133,,
4055,12,,,,0.7599158883094788,0.767799973487854
4099,13,0.8139028549194336,,,,
4149,13,0.842134952545166,,,,
4199,13,0.5633897185325623,,,,
4249,13,0.663875937461853,,,,
4299,13,0.6141087412834167,,,,
4349,13,0.649857223033905,,,,
4367,13,,0.7562000155448914,0.7668823003768921,,
4367,13,,,,0.7708583474159241,0.7900999784469604
4399,14,0.5510662794113159,,,,
4449,14,0.5666767954826355,,,,
4499,14,0.7238124012947083,,,,
