epoch,train_loss,step,val_acc,val_loss,test_acc
8,-1.2104792594909668,3149,,,
8,-1.2359918355941772,3199,,,
8,-1.2320045232772827,3249,,,
8,-1.1901777982711792,3299,,,
8,-1.237215518951416,3349,,,
8,-1.1757228374481201,3399,,,
8,-1.1947296857833862,3449,,,
8,-1.2340738773345947,3499,,,
8,,3509,0.8073999881744385,1.1373908519744873,
8,,3509,,,0.8514000177383423
9,-1.2999725341796875,3549,,,
9,-1.2772231101989746,3599,,,
9,-1.301645278930664,3649,,,
9,-1.2620375156402588,3699,,,
9,-1.2441571950912476,3749,,,
9,-1.2727584838867188,3799,,,
9,-1.3114838600158691,3849,,,
9,-1.2460155487060547,3899,,,
9,,3899,0.8001000285148621,1.152085781097412,
9,,3899,,,0.8432000279426575
10,1.8683083057403564,3949,,,
10,2.3922812938690186,3999,,,
10,2.199348211288452,4049,,,
10,2.1090002059936523,4099,,,
10,2.2892353534698486,4149,,,
10,2.310999870300293,4199,,,
10,,4211,,,0.8587999939918518
11,2.347299814224243,4249,,,
11,2.120710849761963,4299,,,
11,2.0923399925231934,4349,,,
11,1.9755065441131592,4399,,,
11,1.7781187295913696,4449,,,
11,1.8155348300933838,4499,,,
11,,4523,0.817799985408783,0.73329097032547,
11,,4523,,,0.8657000064849854
12,2.1644344329833984,4549,,,
12,1.8985202312469482,4599,,,
12,2.056267261505127,4649,,,
12,2.0502865314483643,4699,,,
12,1.974073886871338,4749,,,
12,2.197199583053589,4799,,,
12,,4835,0.8136000037193298,0.7760967016220093,
12,,4835,,,0.8623999953269958
13,1.8014731407165527,4849,,,
13,1.6433160305023193,4899,,,
13,2.121622085571289,4949,,,
13,1.930887222290039,4999,,,
13,1.7668917179107666,5049,,,
13,1.7782599925994873,5099,,,
13,,5147,0.8166999816894531,0.7687405943870544,
13,,5147,,,0.8661999702453613
14,2.145400047302246,5149,,,
14,1.7841087579727173,5199,,,
14,1.609371542930603,5249,,,
14,2.0511276721954346,5299,,,
14,1.6494450569152832,5349,,,
14,2.1453983783721924,5399,,,
14,1.810161828994751,5449,,,
14,,5459,0.8233000040054321,0.7226606607437134,
14,,5459,,,0.8723000288009644
15,2.0069847106933594,5499,,,
15,1.8553106784820557,5549,,,
15,2.020878553390503,5599,,,
15,1.5631273984909058,5649,,,
15,2.047637462615967,5699,,,
15,1.646737813949585,5749,,,
15,,5771,0.8259000182151794,0.7372881174087524,
15,,5771,,,0.8726000189781189
16,2.1571755409240723,5799,,,
16,1.7482056617736816,5849,,,
16,1.8560376167297363,5899,,,
16,1.7216615676879883,5949,,,
16,1.9024498462677002,5999,,,
16,2.020293712615967,6049,,,
16,,6083,0.8259000182151794,0.7332446575164795,
16,,6083,,,0.8722000122070312
17,2.0176239013671875,6099,,,
17,1.7854889631271362,6149,,,
17,1.8317549228668213,6199,,,
17,1.9810197353363037,6249,,,
17,2.061842203140259,6299,,,
17,2.0224673748016357,6349,,,
17,,6395,0.8271999955177307,0.7279102802276611,
17,,6395,,,0.8761000037193298
18,1.7783000469207764,6399,,,
18,1.9966285228729248,6449,,,
18,2.1364986896514893,6499,,,
18,1.8260538578033447,6549,,,
18,1.622986078262329,6599,,,
18,2.028938055038452,6649,,,
18,2.0008437633514404,6699,,,
18,,6707,0.8248999714851379,0.7298117876052856,
18,,6707,,,0.8801000118255615
19,1.514583945274353,6749,,,
19,1.9496660232543945,6799,,,
19,1.8857637643814087,6849,,,
19,1.0763740539550781,6899,,,
19,1.764564037322998,6949,,,
19,1.6014175415039062,6999,,,
19,,7019,0.830299973487854,0.7029371857643127,
19,,7019,,,0.8865000009536743
20,1.8803706169128418,7049,,,
20,1.8725190162658691,7099,,,
20,1.9649242162704468,7149,,,
20,1.7697300910949707,7199,,,
20,1.9722115993499756,7249,,,
20,1.7783321142196655,7299,,,
20,,7331,0.8328999876976013,0.7121327519416809,
20,,7331,,,0.8837000131607056
21,1.473789930343628,7349,,,
21,2.00093936920166,7399,,,
21,1.7534798383712769,7449,,,
21,2.100639581680298,7499,,,
21,1.9251489639282227,7549,,,
21,1.8033270835876465,7599,,,
21,,7643,0.8342000246047974,0.6973832845687866,
21,,7643,,,0.885699987411499
22,1.3547792434692383,7649,,,
22,1.7063069343566895,7699,,,
22,1.91861891746521,7749,,,
22,2.0164618492126465,7799,,,
22,1.996999979019165,7849,,,
22,1.5054941177368164,7899,,,
22,1.9869096279144287,7949,,,
22,,7955,0.8384000062942505,0.6794738173484802,
22,,7955,,,0.88919997215271
23,1.7926476001739502,7999,,,
23,2.1078996658325195,8049,,,
23,2.0226778984069824,8099,,,
23,1.6701864004135132,8149,,,
23,1.9143033027648926,8199,,,
23,1.924108624458313,8249,,,
23,,8267,0.8402000069618225,0.6913294196128845,
23,,8267,,,0.8912000060081482
24,1.9570400714874268,8299,,,
24,2.0816779136657715,8349,,,
24,1.9240097999572754,8399,,,
24,1.3513784408569336,8449,,,
24,1.8681902885437012,8499,,,
24,1.8342363834381104,8549,,,
24,,8579,0.8398000001907349,0.6736418604850769,
24,,8579,,,0.8862000107765198
25,1.5349485874176025,8599,,,
25,1.9720851182937622,8649,,,
25,1.5778329372406006,8699,,,
25,1.985274314880371,8749,,,
25,1.944946527481079,8799,,,
25,1.8420590162277222,8849,,,
25,,8891,0.8414000272750854,0.6802382469177246,
25,,8891,,,0.8925999999046326
26,1.7194392681121826,8899,,,
26,1.875219702720642,8949,,,
26,1.8859716653823853,8999,,,
26,1.8461652994155884,9049,,,
26,1.8591134548187256,9099,,,
26,1.9806665182113647,9149,,,
26,1.8452571630477905,9199,,,
26,,9203,0.8442000150680542,0.6719219088554382,
26,,9203,,,0.8988999724388123
27,1.9201465845108032,9249,,,
27,1.8474078178405762,9299,,,
27,1.8597970008850098,9349,,,
27,2.0978121757507324,9399,,,
27,1.9166295528411865,9449,,,
27,1.9087326526641846,9499,,,
27,,9515,0.8440999984741211,0.6695714592933655,
27,,9515,,,0.8992999792098999
28,1.7082374095916748,9549,,,
28,1.9751918315887451,9599,,,
28,1.3775429725646973,9649,,,
28,1.9169909954071045,9699,,,
28,1.8717488050460815,9749,,,
28,1.5619449615478516,9799,,,
28,,9827,0.8425999879837036,0.6815335750579834,
28,,9827,,,0.9010000228881836
29,2.0177042484283447,9849,,,
29,1.4199343919754028,9899,,,
29,1.9805607795715332,9949,,,
29,1.9531075954437256,9999,,,
29,1.7418982982635498,10049,,,
29,1.7999260425567627,10099,,,
29,,10139,0.8428999781608582,0.6627217531204224,
29,,10139,,,0.8986999988555908
30,1.7204430103302002,10149,,,
30,1.7970625162124634,10199,,,
30,1.7709858417510986,10249,,,
30,1.9435216188430786,10299,,,
30,1.910590648651123,10349,,,
30,1.717146635055542,10399,,,
30,1.7765295505523682,10449,,,
30,,10451,0.84579998254776,0.6593731641769409,
30,,10451,,,0.9014000296592712
31,1.5713162422180176,10499,,,
31,1.7497482299804688,10549,,,
31,1.8352975845336914,10599,,,
31,1.7613950967788696,10649,,,
31,1.5130712985992432,10699,,,
31,1.849199652671814,10749,,,
31,,10763,0.8454999923706055,0.6712526082992554,
31,,10763,,,0.9017000198364258
32,1.8780853748321533,10799,,,
32,1.8302555084228516,10849,,,
32,1.7751537561416626,10899,,,
32,1.5724917650222778,10949,,,
32,1.6684372425079346,10999,,,
32,1.8297237157821655,11049,,,
32,,11075,0.8511999845504761,0.6322252154350281,
32,,11075,,,0.909500002861023
33,1.8904188871383667,11099,,,
33,1.9599523544311523,11149,,,
33,1.6610503196716309,11199,,,
33,1.6834455728530884,11249,,,
33,1.5081427097320557,11299,,,
33,1.382784128189087,11349,,,
33,,11387,0.8478000164031982,0.6438981890678406,
33,,11387,,,0.9057000279426575
34,1.9367705583572388,11399,,,
34,1.2662755250930786,11449,,,
34,1.8444136381149292,11499,,,
34,1.1716095209121704,11549,,,
34,1.8946309089660645,11599,,,
34,1.7676448822021484,11649,,,
34,1.9094558954238892,11699,,,
34,,11699,0.8529999852180481,0.6322547197341919,
34,,11699,,,0.9068999886512756
35,1.850778579711914,11749,,,
35,1.8020424842834473,11799,,,
35,1.6961429119110107,11849,,,
35,1.325427770614624,11899,,,
35,1.585801601409912,11949,,,
35,1.684333324432373,11999,,,
35,,12011,0.8513000011444092,0.6521652340888977,
35,,12011,,,0.9081000089645386
36,1.7181932926177979,12049,,,
36,0.9863447546958923,12099,,,
36,1.7400898933410645,12149,,,
36,1.8642902374267578,12199,,,
36,1.5617921352386475,12249,,,
36,1.0530245304107666,12299,,,
36,,12323,0.8539000153541565,0.6324439644813538,
36,,12323,,,0.907800018787384
37,1.92301344871521,12349,,,
37,1.7531944513320923,12399,,,
37,1.9932334423065186,12449,,,
37,1.724015474319458,12499,,,
37,1.8548988103866577,12549,,,
37,1.9628641605377197,12599,,,
37,,12635,0.8557999730110168,0.6053534150123596,
37,,12635,,,0.9068999886512756
38,1.7756534814834595,12649,,,
38,1.9302213191986084,12699,,,
38,1.783818006515503,12749,,,
38,1.7770211696624756,12799,,,
38,1.7836467027664185,12849,,,
38,1.8749381303787231,12899,,,
38,,12947,0.8565999865531921,0.6148653030395508,
38,,12947,,,0.9143999814987183
39,1.765716791152954,12949,,,
39,1.8757537603378296,12999,,,
39,1.6022746562957764,13049,,,
39,2.012615203857422,13099,,,
39,1.768999457359314,13149,,,
39,1.8993065357208252,13199,,,
39,1.6152644157409668,13249,,,
39,,13259,0.8547000288963318,0.6193400621414185,
39,,13259,,,0.9077000021934509
40,1.593540906906128,13299,,,
40,1.7396469116210938,13349,,,
40,1.6567373275756836,13399,,,
40,1.8790016174316406,13449,,,
40,1.883415937423706,13499,,,
40,1.5480453968048096,13549,,,
40,,13571,0.8586999773979187,0.6155961751937866,
40,,13571,,,0.9136999845504761
41,1.9035375118255615,13599,,,
41,1.7599573135375977,13649,,,
41,1.69375741481781,13699,,,
41,1.4321391582489014,13749,,,
41,1.527350664138794,13799,,,
41,1.577576994895935,13849,,,
41,,13883,0.8583999872207642,0.6123520731925964,
41,,13883,,,0.9097999930381775
42,1.8878309726715088,13899,,,
42,1.8703140020370483,13949,,,
42,1.8127820491790771,13999,,,
42,1.8001868724822998,14049,,,
42,1.9307341575622559,14099,,,
42,1.7805366516113281,14149,,,
42,,14195,0.8501999974250793,0.6265320181846619,
42,,14195,,,0.9061999917030334
43,1.8232545852661133,14199,,,
43,1.8964368104934692,14249,,,
43,1.7909867763519287,14299,,,
43,1.4691593647003174,14349,,,
43,1.8759264945983887,14399,,,
43,1.7662444114685059,14449,,,
43,1.7743438482284546,14499,,,
43,,14507,0.8568999767303467,0.6038922071456909,
43,,14507,,,0.9139999747276306
44,1.7559990882873535,14549,,,
44,1.7865417003631592,14599,,,
44,1.5042102336883545,14649,,,
44,1.789219856262207,14699,,,
44,1.4813599586486816,14749,,,
44,1.820220947265625,14799,,,
44,,14819,0.8600999712944031,0.5956467986106873,
44,,14819,,,0.91839998960495
45,1.5517621040344238,14849,,,
45,1.6455299854278564,14899,,,
45,1.7805111408233643,14949,,,
45,1.8644931316375732,14999,,,
45,1.7932558059692383,15049,,,
45,1.7224252223968506,15099,,,
45,,15131,0.8596000075340271,0.6052660942077637,
45,,15131,,,0.9133999943733215
46,1.713510274887085,15149,,,
46,1.776721715927124,15199,,,
46,1.6956862211227417,15249,,,
46,1.8988455533981323,15299,,,
46,1.7903082370758057,15349,,,
46,1.8163942098617554,15399,,,
46,,15443,0.8592000007629395,0.591755747795105,
46,,15443,,,0.9157999753952026
47,1.5421152114868164,15449,,,
47,1.831540584564209,15499,,,
47,1.747936725616455,15549,,,
47,1.68864905834198,15599,,,
47,1.7821418046951294,15649,,,
47,1.6735295057296753,15699,,,
47,1.6218054294586182,15749,,,
47,,15755,0.8585000038146973,0.5993572473526001,
47,,15755,,,0.9150999784469604
48,1.6839100122451782,15799,,,
48,1.867539644241333,15849,,,
48,1.6598273515701294,15899,,,
48,1.8797650337219238,15949,,,
48,1.8137621879577637,15999,,,
48,1.7439639568328857,16049,,,
48,,16067,0.8610000014305115,0.5960698127746582,
48,,16067,,,0.9157000184059143
49,1.9438960552215576,16099,,,
49,1.7416353225708008,16149,,,
49,1.878760576248169,16199,,,
49,1.9229786396026611,16249,,,
49,1.8874874114990234,16299,,,
49,1.3715324401855469,16349,,,
49,,16379,0.8618000149726868,0.5944082140922546,
49,,16379,,,0.9175999760627747
50,1.814713478088379,16399,,,
50,1.7047626972198486,16449,,,
50,1.6690869331359863,16499,,,
50,1.762023687362671,16549,,,
50,1.5589350461959839,16599,,,
50,1.9219272136688232,16649,,,
50,,16691,0.8604000210762024,0.5967432260513306,
50,,16691,,,0.9200000166893005
51,1.4159886837005615,16699,,,
51,1.8353614807128906,16749,,,
51,1.9625623226165771,16799,,,
51,1.6052727699279785,16849,,,
51,1.699520468711853,16899,,,
51,1.688784122467041,16949,,,
51,1.5718607902526855,16999,,,
51,,17003,0.8618000149726868,0.5907161831855774,
51,,17003,,,0.9186000227928162
52,1.8825801610946655,17049,,,
52,1.7174965143203735,17099,,,
52,1.7557077407836914,17149,,,
52,1.7305893898010254,17199,,,
52,1.8386943340301514,17249,,,
52,1.8338818550109863,17299,,,
52,,17315,0.8636999726295471,0.5878546833992004,
52,,17315,,,0.916700005531311
53,1.5086119174957275,17349,,,
53,1.7290387153625488,17399,,,
53,1.5440540313720703,17449,,,
53,1.6291782855987549,17499,,,
53,1.8354806900024414,17549,,,
53,1.6414470672607422,17599,,,
53,,17627,0.8622999787330627,0.5924842953681946,
53,,17627,,,0.9200000166893005
54,1.4759211540222168,17649,,,
54,1.1075048446655273,17699,,,
54,1.6481248140335083,17749,,,
54,1.4193494319915771,17799,,,
54,1.4429970979690552,17849,,,
54,1.820633053779602,17899,,,
54,,17939,0.8626999855041504,0.576804518699646,
54,,17939,,,0.9189000129699707
55,1.8082523345947266,17949,,,
55,1.6198298931121826,17999,,,
55,1.3828859329223633,18049,,,
55,1.800400733947754,18099,,,
55,1.5789134502410889,18149,,,
55,1.4722106456756592,18199,,,
55,1.8204677104949951,18249,,,
55,,18251,0.8614000082015991,0.5934757590293884,
55,,18251,,,0.91839998960495
56,1.6856517791748047,18299,,,
56,1.5202407836914062,18349,,,
56,1.465840458869934,18399,,,
56,1.306330680847168,18449,,,
56,1.679068684577942,18499,,,
56,1.584364414215088,18549,,,
56,,18563,0.8659999966621399,0.5838498473167419,
56,,18563,,,0.9217000007629395
57,1.708067536354065,18599,,,
57,1.1381906270980835,18649,,,
57,1.5241868495941162,18699,,,
57,1.7634127140045166,18749,,,
57,1.7592244148254395,18799,,,
57,1.4479992389678955,18849,,,
57,,18875,0.8621000051498413,0.5900896191596985,
57,,18875,,,0.9140999913215637
58,1.8949477672576904,18899,,,
58,1.8593032360076904,18949,,,
58,1.8120498657226562,18999,,,
58,1.4598262310028076,19049,,,
58,1.6108460426330566,19099,,,
58,1.1969305276870728,19149,,,
58,,19187,0.8621000051498413,0.585318922996521,
58,,19187,,,0.9168999791145325
59,1.6775341033935547,19199,,,
59,1.5867960453033447,19249,,,
59,1.6793098449707031,19299,,,
59,1.707562804222107,19349,,,
59,1.608461856842041,19399,,,
59,1.7332017421722412,19449,,,
59,1.5737252235412598,19499,,,
59,,19499,0.8628000020980835,0.5843963623046875,
59,,19499,,,0.923799991607666
60,1.7234654426574707,19549,,,
60,1.597024917602539,19599,,,
60,1.8386011123657227,19649,,,
60,1.7828598022460938,19699,,,
60,1.7111197710037231,19749,,,
60,1.7753760814666748,19799,,,
60,,19811,0.8652999997138977,0.5799234509468079,
60,,19811,,,0.9182999730110168
61,1.6183613538742065,19849,,,
61,1.926870346069336,19899,,,
61,1.6865432262420654,19949,,,
61,1.8736546039581299,19999,,,
61,1.700575828552246,20049,,,
61,1.8492332696914673,20099,,,
61,,20123,0.8669999837875366,0.5748175382614136,
61,,20123,,,0.9225999712944031
62,1.6921018362045288,20149,,,
62,1.614518404006958,20199,,,
62,1.6653368473052979,20249,,,
62,1.4698481559753418,20299,,,
62,1.6280165910720825,20349,,,
62,1.8095306158065796,20399,,,
62,,20435,0.8636000156402588,0.5917255878448486,
62,,20435,,,0.9182000160217285
63,1.5025031566619873,20449,,,
63,1.4049320220947266,20499,,,
63,1.7984859943389893,20549,,,
63,1.515359878540039,20599,,,
63,1.6783689260482788,20649,,,
63,1.899895191192627,20699,,,
63,,20747,0.8640000224113464,0.5790439248085022,
63,,20747,,,0.9190999865531921
64,1.7140491008758545,20749,,,
64,1.7300899028778076,20799,,,
64,1.7741248607635498,20849,,,
64,1.6170580387115479,20899,,,
64,1.8319636583328247,20949,,,
64,1.3115220069885254,20999,,,
64,1.7696185111999512,21049,,,
64,,21059,0.8644999861717224,0.5806676149368286,
64,,21059,,,0.9215999841690063
65,1.5416052341461182,21099,,,
65,1.5796442031860352,21149,,,
65,1.583572268486023,21199,,,
65,1.788758635520935,21249,,,
65,1.8524081707000732,21299,,,
65,1.8115489482879639,21349,,,
65,,21371,0.8628000020980835,0.5883673429489136,
65,,21371,,,0.9221000075340271
66,1.7988784313201904,21399,,,
66,1.5909795761108398,21449,,,
66,1.6655631065368652,21499,,,
66,1.522831678390503,21549,,,
66,1.8100906610488892,21599,,,
66,1.3887662887573242,21649,,,
66,,21683,0.866599977016449,0.5726224780082703,
66,,21683,,,0.9196000099182129
67,1.7706365585327148,21699,,,
67,1.7921069860458374,21749,,,
67,1.837690830230713,21799,,,
67,1.7936828136444092,21849,,,
67,1.776862621307373,21899,,,
67,1.8429455757141113,21949,,,
67,,21995,0.8652999997138977,0.5750110149383545,
67,,21995,,,0.9229000210762024
68,1.7829840183258057,21999,,,
68,1.7770733833312988,22049,,,
68,1.6280632019042969,22099,,,
68,1.428187608718872,22149,,,
68,1.3294034004211426,22199,,,
68,1.7603826522827148,22249,,,
68,1.535327434539795,22299,,,
68,,22307,0.8616999983787537,0.5925154089927673,
68,,22307,,,0.920799970626831
69,1.7003976106643677,22349,,,
69,1.812070608139038,22399,,,
69,1.5137503147125244,22449,,,
69,1.522628903388977,22499,,,
69,1.3999903202056885,22549,,,
69,1.4838889837265015,22599,,,
69,,22619,0.8615000247955322,0.5838435888290405,
69,,22619,,,0.9211999773979187
70,1.6676547527313232,22649,,,
70,1.7698392868041992,22699,,,
70,1.713996410369873,22749,,,
70,1.8626246452331543,22799,,,
70,1.7975294589996338,22849,,,
70,1.806429147720337,22899,,,
70,,22931,0.8662999868392944,0.5714468359947205,
70,,22931,,,0.9215999841690063
71,1.3792335987091064,22949,,,
71,1.6042470932006836,22999,,,
71,1.6814289093017578,23049,,,
71,1.7548058032989502,23099,,,
71,1.6742126941680908,23149,,,
71,1.850851058959961,23199,,,
71,,23243,0.8648999929428101,0.5740649104118347,
71,,23243,,,0.9235000014305115
72,1.6635488271713257,23249,,,
72,1.21120023727417,23299,,,
72,1.2297930717468262,23349,,,
72,1.714503288269043,23399,,,
72,1.963603138923645,23449,,,
72,1.771317481994629,23499,,,
72,1.2328782081604004,23549,,,
72,,23555,0.8680999875068665,0.5770671963691711,
72,,23555,,,0.9269999861717224
73,1.7124773263931274,23599,,,
73,1.7297041416168213,23649,,,
73,1.6876370906829834,23699,,,
73,1.7045083045959473,23749,,,
73,1.4556586742401123,23799,,,
73,1.8754767179489136,23849,,,
73,,23867,0.8658000230789185,0.5756750702857971,
73,,23867,,,0.9233999848365784
74,1.8090970516204834,23899,,,
74,1.3282129764556885,23949,,,
74,1.857478141784668,23999,,,
74,1.6596910953521729,24049,,,
74,1.755608081817627,24099,,,
74,1.6232935190200806,24149,,,
74,,24179,0.8658999800682068,0.5848802328109741,
74,,24179,,,0.9223999977111816
75,1.3337690830230713,24199,,,
75,1.7823207378387451,24249,,,
75,1.5962580442428589,24299,,,
75,1.7372093200683594,24349,,,
75,1.7972636222839355,24399,,,
75,1.5054550170898438,24449,,,
75,,24491,0.8697999715805054,0.566767156124115,
75,,24491,,,0.927299976348877
76,1.6604845523834229,24499,,,
76,1.6154894828796387,24549,,,
76,1.7233988046646118,24599,,,
76,1.7811603546142578,24649,,,
76,1.6866947412490845,24699,,,
76,1.7480589151382446,24749,,,
76,1.6123926639556885,24799,,,
76,,24803,0.8648999929428101,0.5808154940605164,
76,,24803,,,0.9259999990463257
77,1.7457835674285889,24849,,,
77,1.518696665763855,24899,,,
77,1.5630693435668945,24949,,,
77,1.7989648580551147,24999,,,
77,1.6136888265609741,25049,,,
77,1.3806140422821045,25099,,,
77,,25115,0.8671000003814697,0.5841885805130005,
77,,25115,,,0.9204000234603882
78,1.6432604789733887,25149,,,
78,1.6948224306106567,25199,,,
78,1.3674426078796387,25249,,,
78,1.830179214477539,25299,,,
78,1.6462197303771973,25349,,,
78,1.7884306907653809,25399,,,
78,,25427,0.8664000034332275,0.5717002749443054,
78,,25427,,,0.921500027179718
79,1.917421579360962,25449,,,
79,1.6215081214904785,25499,,,
79,1.6450705528259277,25549,,,
79,1.7156000137329102,25599,,,
79,1.3808025121688843,25649,,,
79,1.7684431076049805,25699,,,
79,,25739,0.8657000064849854,0.577907919883728,
79,,25739,,,0.9258999824523926
80,1.6620879173278809,25749,,,
80,1.6830346584320068,25799,,,
80,1.4199819564819336,25849,,,
80,1.6526625156402588,25899,,,
80,1.8618199825286865,25949,,,
80,1.8554131984710693,25999,,,
80,1.6733675003051758,26049,,,
80,,26051,0.8689000010490417,0.5682393312454224,
80,,26051,,,0.9279999732971191
81,1.783574104309082,26099,,,
81,1.6412773132324219,26149,,,
81,1.5113840103149414,26199,,,
81,1.6201659440994263,26249,,,
81,1.6334679126739502,26299,,,
81,1.7515442371368408,26349,,,
81,,26363,0.8657000064849854,0.5790411829948425,
81,,26363,,,0.9235000014305115
82,1.343613862991333,26399,,,
82,1.6049610376358032,26449,,,
82,1.4543507099151611,26499,,,
82,1.6657097339630127,26549,,,
82,1.8654239177703857,26599,,,
82,1.8174537420272827,26649,,,
82,,26675,0.866100013256073,0.5724946856498718,
82,,26675,,,0.9251999855041504
83,1.8809007406234741,26699,,,
83,1.6154340505599976,26749,,,
83,1.4670796394348145,26799,,,
83,1.8128430843353271,26849,,,
83,1.7308337688446045,26899,,,
83,1.736588716506958,26949,,,
83,,26987,0.8652999997138977,0.5899061560630798,
83,,26987,,,0.9218999743461609
84,1.6444308757781982,26999,,,
84,1.5808130502700806,27049,,,
84,1.7144869565963745,27099,,,
84,1.8382925987243652,27149,,,
84,1.8334524631500244,27199,,,
84,1.80218505859375,27249,,,
84,1.7185755968093872,27299,,,
84,,27299,0.8689000010490417,0.566209077835083,
84,,27299,,,0.9272000193595886
85,1.5235730409622192,27349,,,
85,1.621051549911499,27399,,,
85,1.5189626216888428,27449,,,
85,1.2764703035354614,27499,,,
85,1.4546335935592651,27549,,,
85,1.7736496925354004,27599,,,
85,,27611,0.8661999702453613,0.5797338485717773,
85,,27611,,,0.9258999824523926
86,1.6826272010803223,27649,,,
86,1.4995830059051514,27699,,,
86,1.7298285961151123,27749,,,
86,1.6262683868408203,27799,,,
86,1.689312219619751,27849,,,
86,1.6276764869689941,27899,,,
86,,27923,0.8640000224113464,0.5784772634506226,
86,,27923,,,0.9212999939918518
87,1.1477465629577637,27949,,,
87,1.7801713943481445,27999,,,
87,1.7448952198028564,28049,,,
87,1.484021544456482,28099,,,
87,1.6908283233642578,28149,,,
87,1.6720798015594482,28199,,,
87,,28235,0.8683000206947327,0.5626566410064697,
87,,28235,,,0.9297000169754028
88,1.7170066833496094,28249,,,
88,1.691041111946106,28299,,,
88,1.4364707469940186,28349,,,
88,1.5957080125808716,28399,,,
88,1.6539101600646973,28449,,,
88,1.7930142879486084,28499,,,
88,,28547,0.8683000206947327,0.5655806660652161,
88,,28547,,,0.929099977016449
89,1.7533429861068726,28549,,,
89,1.6039128303527832,28599,,,
89,1.7801671028137207,28649,,,
89,1.2081873416900635,28699,,,
89,1.8486562967300415,28749,,,
89,1.7387170791625977,28799,,,
89,1.4570786952972412,28849,,,
89,,28859,0.8690999746322632,0.5628081560134888,
89,,28859,,,0.9276999831199646
90,1.6954293251037598,28899,,,
90,1.5468974113464355,28949,,,
90,1.7820801734924316,28999,,,
90,1.7821033000946045,29049,,,
90,1.8340237140655518,29099,,,
90,1.4295282363891602,29149,,,
90,,29171,0.8669000267982483,0.5645847320556641,
90,,29171,,,0.9269000291824341
91,1.697098731994629,29199,,,
91,1.6424864530563354,29249,,,
91,1.7781343460083008,29299,,,
91,1.4458677768707275,29349,,,
91,1.5578964948654175,29399,,,
91,1.7864620685577393,29449,,,
91,,29483,0.8672000169754028,0.5689782500267029,
91,,29483,,,0.9261000156402588
92,1.5221209526062012,29499,,,
92,1.4741703271865845,29549,,,
92,1.7733538150787354,29599,,,
92,1.6741318702697754,29649,,,
92,1.7139956951141357,29699,,,
92,1.6282321214675903,29749,,,
92,,29795,0.8664000034332275,0.5631176829338074,
92,,29795,,,0.930400013923645
93,1.633704423904419,29799,,,
93,1.740752935409546,29849,,,
