train_loss,epoch,step,val_acc,val_loss,train_acc,test_acc,mix_match_loss
,77,37699,,,,,nan
,77,37749,,,,,nan
,77,37799,,,,,nan
,77,37849,,,,,nan
,77,37886,0.10790000110864639,nan,,,
,77,37886,,,,0.1002769023180008,
,78,37899,,,,,nan
,78,37949,,,,,nan
,78,37999,,,,,nan
,78,38049,,,,,nan
,78,38099,,,,,nan
,78,38149,,,,,nan
,78,38199,,,,,nan
,78,38249,,,,,nan
,78,38299,,,,,nan
,78,38349,,,,,nan
,78,38399,,,,,nan
,78,38444,0.10790000110864639,nan,,,
,78,38444,,,,0.1002769023180008,
,79,38449,,,,,nan
,79,38499,,,,,nan
,79,38549,,,,,nan
,79,38599,,,,,nan
,79,38649,,,,,nan
,79,38699,,,,,nan
,79,38749,,,,,nan
,79,38799,,,,,nan
,79,38849,,,,,nan
,79,38899,,,,,nan
,79,38949,,,,,nan
,79,38999,,,,,nan
,79,39002,0.10790000110864639,nan,,,
,79,39002,,,,0.1002769023180008,
,80,39049,,,,,nan
,80,39099,,,,,nan
,80,39149,,,,,nan
,80,39199,,,,,nan
,80,39249,,,,,nan
,80,39299,,,,,nan
,80,39349,,,,,nan
,80,39399,,,,,nan
,80,39449,,,,,nan
,80,39499,,,,,nan
,80,39549,,,,,nan
,80,39560,0.10790000110864639,nan,,,
,80,39560,,,,0.1002769023180008,
,81,39599,,,,,nan
,81,39649,,,,,nan
,81,39699,,,,,nan
,81,39749,,,,,nan
,81,39799,,,,,nan
,81,39849,,,,,nan
,81,39899,,,,,nan
,81,39949,,,,,nan
,81,39999,,,,,nan
,81,40049,,,,,nan
,81,40099,,,,,nan
,81,40118,0.10790000110864639,nan,,,
,81,40118,,,,0.1002769023180008,
,82,40149,,,,,nan
,82,40199,,,,,nan
,82,40249,,,,,nan
,82,40299,,,,,nan
,82,40349,,,,,nan
,82,40399,,,,,nan
,82,40449,,,,,nan
,82,40499,,,,,nan
,82,40549,,,,,nan
,82,40599,,,,,nan
,82,40649,,,,,nan
,82,40676,0.10790000110864639,nan,,,
,82,40676,,,,0.1002769023180008,
,83,40699,,,,,nan
,83,40749,,,,,nan
,83,40799,,,,,nan
,83,40849,,,,,nan
,83,40899,,,,,nan
,83,40949,,,,,nan
,83,40999,,,,,nan
,83,41049,,,,,nan
,83,41099,,,,,nan
,83,41149,,,,,nan
,83,41199,,,,,nan
,83,41234,0.10790000110864639,nan,,,
,83,41234,,,,0.1002769023180008,
,84,41249,,,,,nan
,84,41299,,,,,nan
,84,41349,,,,,nan
,84,41399,,,,,nan
,84,41449,,,,,nan
,84,41499,,,,,nan
,84,41549,,,,,nan
,84,41599,,,,,nan
,84,41649,,,,,nan
,84,41699,,,,,nan
,84,41749,,,,,nan
,84,41792,0.10790000110864639,nan,,,
,84,41792,,,,0.1002769023180008,
,85,41799,,,,,nan
,85,41849,,,,,nan
,85,41899,,,,,nan
,85,41949,,,,,nan
,85,41999,,,,,nan
,85,42049,,,,,nan
,85,42099,,,,,nan
,85,42149,,,,,nan
,85,42199,,,,,nan
,85,42249,,,,,nan
,85,42299,,,,,nan
,85,42349,,,,,nan
,85,42350,0.10790000110864639,nan,,,
,85,42350,,,,0.1002769023180008,
,86,42399,,,,,nan
,86,42449,,,,,nan
,86,42499,,,,,nan
,86,42549,,,,,nan
,86,42599,,,,,nan
,86,42649,,,,,nan
,86,42699,,,,,nan
,86,42749,,,,,nan
,86,42799,,,,,nan
,86,42849,,,,,nan
,86,42899,,,,,nan
,86,42908,0.10790000110864639,nan,,,
,86,42908,,,,0.1002769023180008,
,87,42949,,,,,nan
,87,42999,,,,,nan
,87,43049,,,,,nan
,87,43099,,,,,nan
,87,43149,,,,,nan
,87,43199,,,,,nan
,87,43249,,,,,nan
,87,43299,,,,,nan
,87,43349,,,,,nan
,87,43399,,,,,nan
,87,43449,,,,,nan
,87,43466,0.10790000110864639,nan,,,
,87,43466,,,,0.1002769023180008,
,88,43499,,,,,nan
,88,43549,,,,,nan
,88,43599,,,,,nan
,88,43649,,,,,nan
,88,43699,,,,,nan
,88,43749,,,,,nan
,88,43799,,,,,nan
,88,43849,,,,,nan
,88,43899,,,,,nan
,88,43949,,,,,nan
,88,43999,,,,,nan
,88,44024,0.10790000110864639,nan,,,
,88,44024,,,,0.1002769023180008,
,89,44049,,,,,nan
,89,44099,,,,,nan
,89,44149,,,,,nan
,89,44199,,,,,nan
,89,44249,,,,,nan
,89,44299,,,,,nan
,89,44349,,,,,nan
,89,44399,,,,,nan
,89,44449,,,,,nan
,89,44499,,,,,nan
,89,44549,,,,,nan
,89,44582,0.10790000110864639,nan,,,
,89,44582,,,,0.1002769023180008,
,90,44599,,,,,nan
,90,44649,,,,,nan
,90,44699,,,,,nan
,90,44749,,,,,nan
,90,44799,,,,,nan
,90,44849,,,,,nan
,90,44899,,,,,nan
,90,44949,,,,,nan
,90,44999,,,,,nan
,90,45049,,,,,nan
,90,45099,,,,,nan
,90,45140,0.10790000110864639,nan,,,
,90,45140,,,,0.1002769023180008,
,91,45149,,,,,nan
,91,45199,,,,,nan
,91,45249,,,,,nan
,91,45299,,,,,nan
,91,45349,,,,,nan
,91,45399,,,,,nan
,91,45449,,,,,nan
,91,45499,,,,,nan
,91,45549,,,,,nan
,91,45599,,,,,nan
,91,45649,,,,,nan
,91,45698,0.10790000110864639,nan,,,
,91,45698,,,,0.1002769023180008,
,92,45699,,,,,nan
,92,45749,,,,,nan
,92,45799,,,,,nan
,92,45849,,,,,nan
,92,45899,,,,,nan
,92,45949,,,,,nan
,92,45999,,,,,nan
,92,46049,,,,,nan
,92,46099,,,,,nan
,92,46149,,,,,nan
,92,46199,,,,,nan
,92,46249,,,,,nan
,92,46256,0.10790000110864639,nan,,,
,92,46256,,,,0.1002769023180008,
,93,46299,,,,,nan
,93,46349,,,,,nan
,93,46399,,,,,nan
,93,46449,,,,,nan
,93,46499,,,,,nan
,93,46549,,,,,nan
,93,46599,,,,,nan
,93,46649,,,,,nan
,93,46699,,,,,nan
,93,46749,,,,,nan
,93,46799,,,,,nan
,93,46814,0.10790000110864639,nan,,,
,93,46814,,,,0.1002769023180008,
,94,46849,,,,,nan
,94,46899,,,,,nan
,94,46949,,,,,nan
,94,46999,,,,,nan
,94,47049,,,,,nan
,94,47099,,,,,nan
,94,47149,,,,,nan
,94,47199,,,,,nan
,94,47249,,,,,nan
,94,47299,,,,,nan
,94,47349,,,,,nan
,94,47372,0.10790000110864639,nan,,,
,94,47372,,,,0.1002769023180008,
,95,47399,,,,,nan
,95,47449,,,,,nan
,95,47499,,,,,nan
,95,47549,,,,,nan
,95,47599,,,,,nan
,95,47649,,,,,nan
,95,47699,,,,,nan
,95,47749,,,,,nan
,95,47799,,,,,nan
,95,47849,,,,,nan
,95,47899,,,,,nan
,95,47930,0.10790000110864639,nan,,,
,95,47930,,,,0.1002769023180008,
,96,47949,,,,,nan
,96,47999,,,,,nan
,96,48049,,,,,nan
,96,48099,,,,,nan
,96,48149,,,,,nan
,96,48199,,,,,nan
,96,48249,,,,,nan
,96,48299,,,,,nan
,96,48349,,,,,nan
,96,48399,,,,,nan
,96,48449,,,,,nan
,96,48488,0.10790000110864639,nan,,,
,96,48488,,,,0.1002769023180008,
,97,48499,,,,,nan
,97,48549,,,,,nan
,97,48599,,,,,nan
,97,48649,,,,,nan
,97,48699,,,,,nan
,97,48749,,,,,nan
,97,48799,,,,,nan
,97,48849,,,,,nan
,97,48899,,,,,nan
,97,48949,,,,,nan
,97,48999,,,,,nan
,97,49046,0.10790000110864639,nan,,,
,97,49046,,,,0.1002769023180008,
,98,49049,,,,,nan
,98,49099,,,,,nan
,98,49149,,,,,nan
,98,49199,,,,,nan
,98,49249,,,,,nan
,98,49299,,,,,nan
,98,49349,,,,,nan
,98,49399,,,,,nan
,98,49449,,,,,nan
,98,49499,,,,,nan
,98,49549,,,,,nan
,98,49599,,,,,nan
,98,49604,0.10790000110864639,nan,,,
,98,49604,,,,0.1002769023180008,
,99,49649,,,,,nan
,99,49699,,,,,nan
,99,49749,,,,,nan
,99,49799,,,,,nan
,99,49849,,,,,nan
,99,49899,,,,,nan
,99,49949,,,,,nan
,99,49999,,,,,nan
,99,50049,,,,,nan
,99,50099,,,,,nan
,99,50149,,,,,nan
,99,50162,0.10790000110864639,nan,,,
,99,50162,,,,0.1002769023180008,
