step,train_loss,epoch,val_loss,val_acc,train_acc,test_acc
5303,,16,0.7868889570236206,0.8233000040054321,,
5303,,16,,,0.7957732081413269,0.8761000037193298
5349,0.8813621997833252,17,,,,
5399,0.9261400699615479,17,,,,
5449,0.9364549517631531,17,,,,
5499,1.085410475730896,17,,,,
5549,0.8236207962036133,17,,,,
5599,1.0271931886672974,17,,,,
5615,,17,0.7914053797721863,0.8270999789237976,,
5615,,17,,,0.7999299168586731,0.8694999814033508
5649,1.1016688346862793,18,,,,
5699,0.8692609071731567,18,,,,
5749,1.0361919403076172,18,,,,
5799,0.904571533203125,18,,,,
5849,1.06036376953125,18,,,,
5899,1.0138124227523804,18,,,,
5927,,18,0.817194402217865,0.8234999775886536,,
5927,,18,,,0.8067783713340759,0.8623999953269958
5949,1.0219058990478516,19,,,,
5999,0.898277997970581,19,,,,
6049,0.9516288042068481,19,,,,
6099,0.97625732421875,19,,,,
6149,1.0604444742202759,19,,,,
6199,0.8677495718002319,19,,,,
6239,,19,0.8459157943725586,0.7998999953269958,,
6239,,19,,,0.8081930875778198,0.8393999934196472
6249,0.9815897941589355,20,,,,
6299,0.920479416847229,20,,,,
6349,1.04915452003479,20,,,,
6399,1.1562381982803345,20,,,,
6449,0.8853977918624878,20,,,,
6499,1.0378800630569458,20,,,,
6549,0.9002997875213623,20,,,,
6551,,20,0.9010539054870605,0.8274000287055969,,
6551,,20,,,0.8094701766967773,0.8680999875068665
6599,0.9473699331283569,21,,,,
6649,0.828738808631897,21,,,,
6699,0.8756709098815918,21,,,,
6749,0.7392373085021973,21,,,,
6799,1.0303754806518555,21,,,,
6849,0.7366105318069458,21,,,,
6863,,21,0.897217869758606,0.8119999766349792,,
6863,,21,,,0.8136393427848816,0.8540999889373779
6899,1.0615153312683105,22,,,,
6949,0.8683074712753296,22,,,,
6999,0.9071049690246582,22,,,,
7049,0.8948566317558289,22,,,,
7099,0.8191521763801575,22,,,,
7149,1.1372963190078735,22,,,,
7175,,22,0.8410205245018005,0.8327000141143799,,
7175,,22,,,0.8136143088340759,0.8751999735832214
7199,0.9860929250717163,23,,,,
7249,0.8142405152320862,23,,,,
7299,1.2135982513427734,23,,,,
7349,0.8428402543067932,23,,,,
7399,0.9027925729751587,23,,,,
7449,0.9458404779434204,23,,,,
7487,,23,0.8124297261238098,0.8414000272750854,,
7487,,23,,,0.8181465268135071,0.8942000269889832
7499,0.7807187438011169,24,,,,
7549,0.9992800951004028,24,,,,
7599,1.0204501152038574,24,,,,
7649,1.014570713043213,24,,,,
7699,0.8671261072158813,24,,,,
7749,0.8844233751296997,24,,,,
7799,0.939887523651123,24,,,,
7799,,24,0.8631758689880371,0.8357999920845032,,
7799,,24,,,0.8201246857643127,0.8877999782562256
7849,0.7417636513710022,25,,,,
7899,0.9533606171607971,25,,,,
7949,0.8000488877296448,25,,,,
7999,0.8076232075691223,25,,,,
8049,1.114798665046692,25,,,,
8099,0.8427958488464355,25,,,,
8111,,25,0.8497278094291687,0.8321999907493591,,
8111,,25,,,0.8222155570983887,0.8730000257492065
8149,0.8238956928253174,26,,,,
8199,0.8903758525848389,26,,,,
8249,0.8951143622398376,26,,,,
8299,0.6676706075668335,26,,,,
8349,0.828176736831665,26,,,,
8399,0.8045341372489929,26,,,,
8423,,26,0.8859902620315552,0.833899974822998,,
8423,,26,,,0.8234550356864929,0.8844000101089478
8449,1.0833008289337158,27,,,,
8499,0.8504370450973511,27,,,,
8549,0.8635627031326294,27,,,,
8599,0.9629643559455872,27,,,,
8649,0.9121454954147339,27,,,,
8699,0.8993397951126099,27,,,,
8735,,27,0.8550593852996826,0.8274000287055969,,
8735,,27,,,0.8264723420143127,0.8730000257492065
8749,0.9735833406448364,28,,,,
8799,0.9506169557571411,28,,,,
8849,1.0092225074768066,28,,,,
8899,0.8551576137542725,28,,,,
8949,0.6597610116004944,28,,,,
8999,0.9055494070053101,28,,,,
9047,,28,0.889141321182251,0.8445000052452087,,
9047,,28,,,0.8253580927848816,0.8930000066757202
9049,0.8467193841934204,29,,,,
9099,0.8652837872505188,29,,,,
9149,0.9818843603134155,29,,,,
9199,0.7681567668914795,29,,,,
9249,0.9142200946807861,29,,,,
9299,0.9256763458251953,29,,,,
9349,0.8753294348716736,29,,,,
9359,,29,0.8529950976371765,0.8357999920845032,,
9359,,29,,,0.8278620839118958,0.8813999891281128
9399,0.884245753288269,30,,,,
9449,0.8500463366508484,30,,,,
9499,0.6021304130554199,30,,,,
9549,0.8541488647460938,30,,,,
9599,0.7990970611572266,30,,,,
9649,0.7916173934936523,30,,,,
9671,,30,0.8058309555053711,0.842199981212616,,
9671,,30,,,0.8298652768135071,0.8930000066757202
9699,0.8313336372375488,31,,,,
9749,0.7430715560913086,31,,,,
9799,0.8946806192398071,31,,,,
9849,0.8935695886611938,31,,,,
9899,0.7838941216468811,31,,,,
9949,0.8722885847091675,31,,,,
9983,,31,0.8550110459327698,0.8446999788284302,,
9983,,31,,,0.8303034901618958,0.8952999711036682
9999,0.7282694578170776,32,,,,
10049,0.7848036289215088,32,,,,
10099,0.8509947657585144,32,,,,
10149,0.8361937999725342,32,,,,
10199,0.9408679604530334,32,,,,
10249,0.8567674160003662,32,,,,
10295,,32,0.8597074151039124,0.8367999792098999,,
10295,,32,,,0.8342598080635071,0.8877999782562256
10299,0.8443988561630249,33,,,,
10349,0.85978102684021,33,,,,
10399,0.7626605033874512,33,,,,
10449,0.8041412830352783,33,,,,
10499,0.8308494091033936,33,,,,
10549,0.8976017832756042,33,,,,
10599,0.8818026781082153,33,,,,
10607,,33,0.8494423031806946,0.8497999906539917,,
10607,,33,,,0.8332456946372986,0.8981999754905701
10649,0.9879409074783325,34,,,,
10699,0.8253135681152344,34,,,,
10749,0.9869916439056396,34,,,,
10799,1.0633299350738525,34,,,,
10849,0.76289963722229,34,,,,
10899,1.0368491411209106,34,,,,
10919,,34,0.7892745733261108,0.8511000275611877,,
10919,,34,,,0.834885835647583,0.9007999897003174
10949,0.7752412557601929,35,,,,
10999,0.8275619745254517,35,,,,
11049,0.8267884254455566,35,,,,
11099,0.6416066288948059,35,,,,
11149,0.7770510911941528,35,,,,
11199,0.8012881278991699,35,,,,
11231,,35,0.8338442444801331,0.8515999913215637,,
11231,,35,,,0.832444429397583,0.9024999737739563
11249,0.6695240139961243,36,,,,
11299,0.8559035062789917,36,,,,
11349,0.8252513408660889,36,,,,
11399,0.9331377148628235,36,,,,
11449,0.8340091109275818,36,,,,
11499,0.8371071815490723,36,,,,
11543,,36,0.9142364263534546,0.8428000211715698,,
11543,,36,,,0.8365510106086731,0.8924999833106995
11549,0.8641105890274048,37,,,,
11599,0.9604417681694031,37,,,,
11649,0.7837029695510864,37,,,,
11699,0.8282990455627441,37,,,,
11749,0.7216323018074036,37,,,,
11799,0.8010540008544922,37,,,,
11849,0.8857821822166443,37,,,,
11855,,37,0.9010230302810669,0.8496999740600586,,
11855,,37,,,0.83447265625,0.9031000137329102
11899,0.8618322610855103,38,,,,
11949,0.755946159362793,38,,,,
11999,0.7409487962722778,38,,,,
12049,0.8939101696014404,38,,,,
12099,0.7384932041168213,38,,,,
12149,0.9858787059783936,38,,,,
12167,,38,0.8873483538627625,0.8489999771118164,,
12167,,38,,,0.8377278447151184,0.9003999829292297
12199,0.7345172166824341,39,,,,
12249,0.8447796106338501,39,,,,
12299,0.8877108097076416,39,,,,
12349,0.8438771963119507,39,,,,
12399,0.9089850187301636,39,,,,
12449,0.8567612171173096,39,,,,
12479,,39,0.9883626103401184,0.842199981212616,,
12479,,39,,,0.8381910920143127,0.88919997215271
12499,0.8324897289276123,40,,,,
12549,0.6929766535758972,40,,,,
12599,1.0123240947723389,40,,,,
12649,0.7164880037307739,40,,,,
12699,0.8375753164291382,40,,,,
12749,0.7559367418289185,40,,,,
12791,,40,0.9200988411903381,0.8464000225067139,,
12791,,40,,,0.8390800356864929,0.895799994468689
12799,0.681877613067627,41,,,,
12849,0.7188596725463867,41,,,,
12899,0.84699547290802,41,,,,
12949,0.7383195161819458,41,,,,
12999,1.039912223815918,41,,,,
13049,0.8240197896957397,41,,,,
13099,0.7125737071037292,41,,,,
13103,,41,0.8615151643753052,0.858299970626831,,
13103,,41,,,0.8386418223381042,0.9103000164031982
13149,0.7640786170959473,42,,,,
13199,0.8280632495880127,42,,,,
13249,0.8488576412200928,42,,,,
13299,0.8305994272232056,42,,,,
13349,0.9557609558105469,42,,,,
13399,0.8457432985305786,42,,,,
13415,,42,0.9243841767311096,0.8513000011444092,,
13415,,42,,,0.838942289352417,0.8970000147819519
13449,0.7606766223907471,43,,,,
13499,0.8052362203598022,43,,,,
13549,0.8216384649276733,43,,,,
13599,0.930776834487915,43,,,,
13649,0.8246586322784424,43,,,,
13699,0.7230752110481262,43,,,,
13727,,43,0.9347885847091675,0.8389000296592712,,
13727,,43,,,0.8411959409713745,0.8845999836921692
13749,0.636440098285675,44,,,,
13799,1.0013223886489868,44,,,,
13849,0.7925244569778442,44,,,,
13899,0.7910543084144592,44,,,,
13949,0.7492807507514954,44,,,,
13999,0.9046478271484375,44,,,,
14039,,44,0.8658153414726257,0.8532999753952026,,
14039,,44,,,0.8413211107254028,0.9035000205039978
14049,0.7783464193344116,45,,,,
14099,0.8792439103126526,45,,,,
14149,0.754230260848999,45,,,,
14199,0.7296323776245117,45,,,,
14249,0.8895699381828308,45,,,,
14299,0.7811022400856018,45,,,,
14349,0.7629889249801636,45,,,,
14351,,45,0.948555588722229,0.8547000288963318,,
14351,,45,,,0.8427734375,0.9089999794960022
14399,0.7569806575775146,46,,,,
14449,0.8497588634490967,46,,,,
14499,0.8234781622886658,46,,,,
14549,0.7430758476257324,46,,,,
14599,0.8286560773849487,46,,,,
14649,0.7592462301254272,46,,,,
14663,,46,0.889298141002655,0.847100019454956,,
14663,,46,,,0.8414838910102844,0.895799994468689
14699,0.7069531679153442,47,,,,
14749,0.7778936624526978,47,,,,
14799,0.7077262997627258,47,,,,
14849,0.8041822910308838,47,,,,
14899,0.8931870460510254,47,,,,
14949,0.7320335507392883,47,,,,
14975,,47,0.9036415219306946,0.8554999828338623,,
14975,,47,,,0.8421725034713745,0.9089000225067139
14999,0.6894774436950684,48,,,,
15049,0.8427656888961792,48,,,,
15099,0.7865345478057861,48,,,,
15149,0.69733726978302,48,,,,
15199,0.8156471252441406,48,,,,
15249,0.6982874870300293,48,,,,
15287,,48,0.9252612590789795,0.8481000065803528,,
15287,,48,,,0.8448266983032227,0.9031000137329102
15299,0.6724915504455566,49,,,,
15349,0.8868485689163208,49,,,,
15399,0.7425331473350525,49,,,,
15449,0.7791775465011597,49,,,,
15499,0.7985199093818665,49,,,,
15549,0.8296405076980591,49,,,,
15599,0.7145477533340454,49,,,,
15599,,49,0.8863530158996582,0.8543000221252441,,
15599,,49,,,0.844163179397583,0.9118000268936157
15649,0.7027132511138916,50,,,,
15699,0.8571251630783081,50,,,,
15749,0.862011194229126,50,,,,
15799,0.9476519823074341,50,,,,
15849,0.7890437841415405,50,,,,
15899,0.607707679271698,50,,,,
15911,,50,0.9324908256530762,0.847000002861023,,
15911,,50,,,0.8447766304016113,0.8982999920845032
15949,0.8345578908920288,51,,,,
15999,0.8122000694274902,51,,,,
16049,0.6753647327423096,51,,,,
16099,0.8044390678405762,51,,,,
16149,0.7210768461227417,51,,,,
16199,0.6223886013031006,51,,,,
16223,,51,0.9302191138267517,0.8526999950408936,,
16223,,51,,,0.8449268937110901,0.9006999731063843
16249,0.813209056854248,52,,,,
16299,0.7879778146743774,52,,,,
16349,0.8320020437240601,52,,,,
16399,0.8453934192657471,52,,,,
16449,0.6810752153396606,52,,,,
16499,0.7479803562164307,52,,,,
16535,,52,0.9416482448577881,0.8522999882698059,,
16535,,52,,,0.8447515964508057,0.9057999849319458
16549,0.6912633180618286,53,,,,
16599,0.9947655200958252,53,,,,
16649,0.7629002332687378,53,,,,
16699,0.7632098197937012,53,,,,
16749,0.8328720331192017,53,,,,
16799,0.7097319960594177,53,,,,
16847,,53,0.9038882851600647,0.8514999747276306,,
16847,,53,,,0.8451898097991943,0.902400016784668
16849,0.8376436233520508,54,,,,
16899,0.7045528888702393,54,,,,
16949,0.6901720762252808,54,,,,
16999,0.7170584201812744,54,,,,
17049,0.8878802061080933,54,,,,
17099,0.7450181841850281,54,,,,
17149,0.8975620269775391,54,,,,
17159,,54,0.9586010575294495,0.8529000282287598,,
17159,,54,,,0.8465920686721802,0.9056000113487244
17199,0.7549260258674622,55,,,,
17249,0.541957437992096,55,,,,
17299,0.7113271355628967,55,,,,
17349,0.9402539730072021,55,,,,
17399,0.8284682035446167,55,,,,
17449,0.6380034685134888,55,,,,
17471,,55,0.9306215047836304,0.8611000180244446,,
17471,,55,,,0.8458784222602844,0.9150999784469604
17499,0.7206170558929443,56,,,,
17549,0.5330740809440613,56,,,,
17599,0.905450165271759,56,,,,
17649,0.8913700580596924,56,,,,
17699,0.6859264373779297,56,,,,
17749,0.6227158308029175,56,,,,
17783,,56,0.9031546115875244,0.8536999821662903,,
17783,,56,,,0.8471053838729858,0.9036999940872192
17799,0.8068663477897644,57,,,,
17849,1.0083657503128052,57,,,,
17899,0.6196170449256897,57,,,,
17949,0.9095808267593384,57,,,,
17999,0.8210080862045288,57,,,,
18049,0.8052701950073242,57,,,,
18095,,57,0.8602885603904724,0.855400025844574,,
18095,,57,,,0.8466296195983887,0.9083999991416931
18099,0.7614165544509888,58,,,,
18149,0.8846049308776855,58,,,,
18199,0.74199378490448,58,,,,
18249,0.6996325254440308,58,,,,
18299,0.7888170480728149,58,,,,
18349,0.8723894357681274,58,,,,
18399,0.7710121870040894,58,,,,
18407,,58,0.8875190615653992,0.858299970626831,,
18407,,58,,,0.8465169072151184,0.904699981212616
18449,0.8439151048660278,59,,,,
18499,0.8716890811920166,59,,,,
18549,0.7322009801864624,59,,,,
18599,0.6986082196235657,59,,,,
18649,0.6647171974182129,59,,,,
18699,0.8087043762207031,59,,,,
18719,,59,0.8489477634429932,0.8561999797821045,,
18719,,59,,,0.8474934697151184,0.9097999930381775
18749,0.8135477304458618,60,,,,
18799,0.7939784526824951,60,,,,
18849,0.923094630241394,60,,,,
18899,0.9660006761550903,60,,,,
18949,0.7530145645141602,60,,,,
18999,0.672487735748291,60,,,,
19031,,60,0.8568641543388367,0.852400004863739,,
19031,,60,,,0.8498597741127014,0.9114999771118164
19049,0.6612682342529297,61,,,,
19099,0.7893674373626709,61,,,,
19149,0.7444823980331421,61,,,,
19199,0.6567524671554565,61,,,,
19249,0.9311670064926147,61,,,,
19299,0.7860902547836304,61,,,,
19343,,61,0.8888591527938843,0.8561000227928162,,
19343,,61,,,0.8484575152397156,0.9089999794960022
19349,0.904797375202179,62,,,,
19399,0.8298945426940918,62,,,,
19449,0.7945297956466675,62,,,,
19499,0.8009350299835205,62,,,,
19549,0.6445804834365845,62,,,,
19599,0.7387452125549316,62,,,,
19649,0.8905898928642273,62,,,,
19655,,62,0.9154267311096191,0.8578000068664551,,
19655,,62,,,0.8497346043586731,0.9085000157356262
19699,0.9011202454566956,63,,,,
19749,0.7622109651565552,63,,,,
19799,0.8152481317520142,63,,,,
19849,0.8230853080749512,63,,,,
19899,0.7377254962921143,63,,,,
19949,0.7644354104995728,63,,,,
19967,,63,0.8814330101013184,0.855400025844574,,
19967,,63,,,0.8480193018913269,0.9049999713897705
19999,0.6474392414093018,64,,,,
20049,0.8039147853851318,64,,,,
20099,0.800998330116272,64,,,,
20149,0.7745373249053955,64,,,,
20199,0.8962520360946655,64,,,,
20249,0.7645990252494812,64,,,,
20279,,64,0.9075057506561279,0.8603000044822693,,
20279,,64,,,0.8483323454856873,0.9174000024795532
20299,0.7043980360031128,65,,,,
20349,0.6296011805534363,65,,,,
20399,0.8414621353149414,65,,,,
20449,0.7136194705963135,65,,,,
20499,0.8542520403862,65,,,,
20549,0.734992265701294,65,,,,
20591,,65,0.9123790264129639,0.8568000197410583,,
20591,,65,,,0.8511994481086731,0.9118000268936157
20599,0.7136202454566956,66,,,,
20649,0.7175861597061157,66,,,,
20699,0.8051723837852478,66,,,,
20749,0.7040866613388062,66,,,,
20799,0.813850998878479,66,,,,
20849,0.7851173877716064,66,,,,
20899,0.8470145463943481,66,,,,
20903,,66,0.8910703063011169,0.8593999743461609,,
20903,,66,,,0.8498597741127014,0.9125000238418579
20949,0.822060227394104,67,,,,
20999,0.8115834593772888,67,,,,
21049,0.8043510913848877,67,,,,
21099,0.5497129559516907,67,,,,
21149,0.7614387273788452,67,,,,
21199,0.851906955242157,67,,,,
21215,,67,0.8945805430412292,0.8571000099182129,,
21215,,67,,,0.8499223589897156,0.9103000164031982
21249,0.6461597681045532,68,,,,
21299,0.7010540962219238,68,,,,
21349,0.9763779640197754,68,,,,
21399,0.8582626581192017,68,,,,
21449,0.5928967595100403,68,,,,
21499,0.8868739604949951,68,,,,
21527,,68,0.8480401635169983,0.8605999946594238,,
21527,,68,,,0.8523762822151184,0.9124000072479248
21549,0.6914863586425781,69,,,,
21599,0.7661922574043274,69,,,,
21649,0.7841886281967163,69,,,,
21699,0.7390458583831787,69,,,,
21749,0.6771261692047119,69,,,,
21799,0.6126874685287476,69,,,,
21839,,69,0.9070064425468445,0.8565000295639038,,
21839,,69,,,0.850661039352417,0.9064000248908997
21849,0.5513898730278015,70,,,,
21899,0.867113471031189,70,,,,
21949,0.8203023672103882,70,,,,
21999,0.5997389554977417,70,,,,
22049,0.6464565992355347,70,,,,
22099,0.7446914911270142,70,,,,
22149,0.6899893283843994,70,,,,
22151,,70,0.8948197364807129,0.86080002784729,,
22151,,70,,,0.8515875339508057,0.9157000184059143
22199,0.859880805015564,71,,,,
22249,0.5989112854003906,71,,,,
22299,0.6537257432937622,71,,,,
22349,0.8299245238304138,71,,,,
22399,0.7864089012145996,71,,,,
22449,0.552074670791626,71,,,,
22463,,71,0.9379760026931763,0.8543000221252441,,
22463,,71,,,0.8513121008872986,0.9014999866485596
22499,0.7737811803817749,72,,,,
22549,0.7279475331306458,72,,,,
22599,0.7309743165969849,72,,,,
22649,0.7263709306716919,72,,,,
22699,0.7415679097175598,72,,,,
22749,0.7179116010665894,72,,,,
22775,,72,0.9256241321563721,0.8492000102996826,,
22775,,72,,,0.8509740829467773,0.9018999934196472
22799,0.6367000341415405,73,,,,
22849,0.645084798336029,73,,,,
22899,0.6784566640853882,73,,,,
22949,0.7567344307899475,73,,,,
22999,0.7515029907226562,73,,,,
23049,0.7006648778915405,73,,,,
23087,,73,0.8705288171768188,0.8568999767303467,,
23087,,73,,,0.8532026410102844,0.9053999781608582
23099,0.6596699953079224,74,,,,
23149,0.7071365714073181,74,,,,
23199,0.7376307249069214,74,,,,
23249,0.6185154914855957,74,,,,
23299,0.7039737701416016,74,,,,
23349,0.7663485407829285,74,,,,
23399,0.6165655851364136,74,,,,
23399,,74,0.9453539848327637,0.8510000109672546,,
23399,,74,,,0.8510992527008057,0.9050999879837036
23449,0.6011751890182495,75,,,,
23499,0.8206881284713745,75,,,,
23549,0.693353533744812,75,,,,
23599,0.8114471435546875,75,,,,
23649,0.5722641944885254,75,,,,
23699,0.69474858045578,75,,,,
23711,,75,0.9411085247993469,0.85589998960495,,
23711,,75,,,0.8540289402008057,0.9085000157356262
23749,0.536358118057251,76,,,,
23799,0.6657856106758118,76,,,,
23849,0.6761118173599243,76,,,,
23899,0.6368902921676636,76,,,,
23949,0.7434622049331665,76,,,,
23999,0.7514716982841492,76,,,,
24023,,76,0.9109081029891968,0.8615999817848206,,
24023,,76,,,0.8547425866127014,0.9136999845504761
24049,0.7699211835861206,77,,,,
24099,0.6730732321739197,77,,,,
24149,0.8384702801704407,77,,,,
24199,0.4753141403198242,77,,,,
24249,0.5931916236877441,77,,,,
24299,0.6926529407501221,77,,,,
24335,,77,0.9185733199119568,0.862500011920929,,
24335,,77,,,0.85302734375,0.9179999828338623
24349,0.6053867340087891,78,,,,
24399,0.713247537612915,78,,,,
24449,0.6984139680862427,78,,,,
24499,0.6303835511207581,78,,,,
24549,0.7347536087036133,78,,,,
24599,0.5899343490600586,78,,,,
24647,,78,0.8927037119865417,0.8586000204086304,,
24647,,78,,,0.853515625,0.9157999753952026
24649,0.57920241355896,79,,,,
24699,0.5679330825805664,79,,,,
24749,0.541845977306366,79,,,,
24799,0.7442749738693237,79,,,,
24849,0.7231223583221436,79,,,,
24899,0.6132307648658752,79,,,,
24949,0.7736302614212036,79,,,,
24959,,79,0.9015620350837708,0.8590999841690063,,
24959,,79,,,0.8552809357643127,0.9150000214576721
24999,0.6912276744842529,80,,,,
25049,0.5268014669418335,80,,,,
25099,0.6007997989654541,80,,,,
25149,0.6422170996665955,80,,,,
25199,1.0231668949127197,80,,,,
25249,0.5700232982635498,80,,,,
25271,,80,0.8822567462921143,0.8572999835014343,,
25271,,80,,,0.856032133102417,0.9120000004768372
25299,0.5482010841369629,81,,,,
25349,0.6676610112190247,81,,,,
25399,0.5691997408866882,81,,,,
25449,0.5855575799942017,81,,,,
25499,0.6150266528129578,81,,,,
25549,0.5963224768638611,81,,,,
25583,,81,0.9149217009544373,0.8619999885559082,,
25583,,81,,,0.8536533713340759,0.9190000295639038
25599,0.6956753730773926,82,,,,
25649,0.6052273511886597,82,,,,
25699,0.6101527810096741,82,,,,
25749,0.7415918111801147,82,,,,
25799,0.7356504201889038,82,,,,
25849,0.7544443011283875,82,,,,
25895,,82,1.0285803079605103,0.8407999873161316,,
25895,,82,,,0.8547801375389099,0.8978999853134155
25899,0.6583608984947205,83,,,,
25949,0.6689444184303284,83,,,,
25999,0.6775299906730652,83,,,,
26049,0.6703649759292603,83,,,,
26099,0.588802695274353,83,,,,
26149,0.7905349731445312,83,,,,
26199,0.675290584564209,83,,,,
26207,,83,0.9070447087287903,0.862500011920929,,
26207,,83,,,0.8564578294754028,0.9205999970436096
26249,0.7823396921157837,84,,,,
26299,0.6236622333526611,84,,,,
26349,0.7552495002746582,84,,,,
26399,0.7187533378601074,84,,,,
26449,0.6426719427108765,84,,,,
26499,0.7211110591888428,84,,,,
26519,,84,0.9155871272087097,0.862500011920929,,
26519,,84,,,0.8566456437110901,0.9144999980926514
26549,0.8092851638793945,85,,,,
26599,0.7285879850387573,85,,,,
26649,0.5890078544616699,85,,,,
26699,0.6122545003890991,85,,,,
26749,0.7000199556350708,85,,,,
26799,0.6818883419036865,85,,,,
