step,train_loss,epoch,val_acc,val_loss,train_acc,test_acc
49,1.9531476497650146,0,,,,
99,1.7810899019241333,0,,,,
149,1.8938732147216797,0,,,,
199,1.5443813800811768,0,,,,
249,1.746246099472046,0,,,,
299,1.7062046527862549,0,,,,
311,,0,0.3944000005722046,1.7843738794326782,,
311,,0,,,0.3474559187889099,0.4350000023841858
349,1.5064036846160889,1,,,,
399,1.4011162519454956,1,,,,
449,1.3121294975280762,1,,,,
499,1.5953668355941772,1,,,,
549,1.4479999542236328,1,,,,
599,1.4142754077911377,1,,,,
623,,1,0.47620001435279846,1.5763757228851318,,
623,,1,,,0.4849509298801422,0.5385000109672546
649,1.3200608491897583,2,,,,
699,1.5230333805084229,2,,,,
749,1.3564040660858154,2,,,,
799,1.4844379425048828,2,,,,
849,1.1565570831298828,2,,,,
899,1.2100857496261597,2,,,,
935,,2,0.5863000154495239,1.3092468976974487,,
935,,2,,,0.5576422214508057,0.663100004196167
949,1.449204683303833,3,,,,
999,1.2475017309188843,3,,,,
1049,1.3571858406066895,3,,,,
1099,1.3157325983047485,3,,,,
1149,1.1936204433441162,3,,,,
1199,1.3474342823028564,3,,,,
1247,,3,0.6229000091552734,1.2255502939224243,,
1247,,3,,,0.6072215437889099,0.7003999948501587
1249,1.2943891286849976,4,,,,
1299,1.1346957683563232,4,,,,
1349,1.1617674827575684,4,,,,
1399,1.2661288976669312,4,,,,
1449,1.134995460510254,4,,,,
1499,1.39793062210083,4,,,,
1549,0.9742289781570435,4,,,,
1559,,4,0.6341999769210815,1.2126102447509766,,
1559,,4,,,0.6435797214508057,0.7333999872207642
1599,1.160477876663208,5,,,,
1649,1.0495874881744385,5,,,,
1699,0.9594049453735352,5,,,,
1749,1.0476499795913696,5,,,,
1799,1.1068066358566284,5,,,,
1849,1.053942084312439,5,,,,
1871,,5,0.6586999893188477,1.1209114789962769,,
1871,,5,,,0.6649889945983887,0.7565000057220459
1899,1.197292685508728,6,,,,
1949,1.031831979751587,6,,,,
1999,1.0718642473220825,6,,,,
2049,0.9302819967269897,6,,,,
2099,1.0802509784698486,6,,,,
2149,0.9438055753707886,6,,,,
2183,,6,0.6582000255584717,1.1555662155151367,,
2183,,6,,,0.6815905570983887,0.7516000270843506
2199,1.054551124572754,7,,,,
2249,1.039667010307312,7,,,,
2299,0.9082274436950684,7,,,,
2349,1.0352715253829956,7,,,,
2399,1.0291693210601807,7,,,,
2449,1.1221435070037842,7,,,,
2495,,7,0.656499981880188,1.1598000526428223,,
2495,,7,,,0.6946364045143127,0.7425000071525574
2499,0.9427778720855713,8,,,,
2549,1.173661708831787,8,,,,
2599,0.9384759664535522,8,,,,
2649,1.2421187162399292,8,,,,
2699,1.0596799850463867,8,,,,
2749,1.028716802597046,8,,,,
2799,1.1140573024749756,8,,,,
2807,,8,0.6710000038146973,1.1251055002212524,,
2807,,8,,,0.7061548233032227,0.7626000046730042
2849,1.09275221824646,9,,,,
2899,0.9810360074043274,9,,,,
2949,1.0268279314041138,9,,,,
2999,1.0858347415924072,9,,,,
3049,1.00858736038208,9,,,,
3099,0.9575644731521606,9,,,,
3119,,9,0.6922000050544739,1.0541296005249023,,
3119,,9,,,0.7133663892745972,0.7990999817848206
3149,0.9568679332733154,10,,,,
3199,1.0810834169387817,10,,,,
3249,0.9797811508178711,10,,,,
3299,0.9810206294059753,10,,,,
3349,1.0717883110046387,10,,,,
3399,0.9485421180725098,10,,,,
3431,,10,0.7063999772071838,1.035575270652771,,
3431,,10,,,0.7255358695983887,0.8054999709129333
3449,0.6727970242500305,11,,,,
3499,0.6745032072067261,11,,,,
3549,0.6707614064216614,11,,,,
3599,0.6619138717651367,11,,,,
3649,0.4758906066417694,11,,,,
3699,0.6816065311431885,11,,,,
3743,,11,0.6315000057220459,1.0498640537261963,,
3743,,11,,,0.7210035920143127,0.7253000140190125
3749,0.1353285014629364,12,,,,
3799,0.26791366934776306,12,,,,
3849,0.5337876081466675,12,,,,
3899,-0.06240716949105263,12,,,,
3949,0.13224872946739197,12,,,,
3999,-0.08076468855142593,12,,,,
4049,-0.1609305590391159,12,,,,
4055,,12,0.6642000079154968,0.4122437536716461,,
4055,,12,,,0.6999699473381042,0.7699999809265137
4099,-0.39504140615463257,13,,,,
4149,-0.19391226768493652,13,,,,
4199,-0.41740259528160095,13,,,,
4249,-0.019176214933395386,13,,,,
4299,-0.7735084295272827,13,,,,
4349,-0.8900453448295593,13,,,,
4367,,13,0.6629999876022339,-0.23491105437278748,,
4367,,13,,,0.6919070482254028,0.7537999749183655
4399,-1.9711333513259888,14,,,,
4449,-1.6201201677322388,14,,,,
4499,-0.8262685537338257,14,,,,
4549,-1.3972837924957275,14,,,,
4599,-1.8839070796966553,14,,,,
4649,-0.7904019355773926,14,,,,
4679,,14,0.6689000129699707,-1.035923957824707,,
4679,,14,,,0.6960636973381042,0.7728000283241272
4699,-2.8022842407226562,15,,,,
4749,-2.7124264240264893,15,,,,
4799,-2.666189670562744,15,,,,
4849,-2.2603187561035156,15,,,,
4899,-2.3442606925964355,15,,,,
4949,-3.2598366737365723,15,,,,
4991,,15,0.6582000255584717,-1.7457655668258667,,
4991,,15,,,0.7042768597602844,0.7505999803543091
4999,-3.306617259979248,16,,,,
5049,-3.800924062728882,16,,,,
5099,-3.3387110233306885,16,,,,
5149,-2.8132338523864746,16,,,,
5199,-3.1339612007141113,16,,,,
5249,-3.66090726852417,16,,,,
5299,-4.133184432983398,16,,,,
5303,,16,0.675599992275238,-2.7039334774017334,,
5303,,16,,,0.7145182490348816,0.781000018119812
5349,-3.993844985961914,17,,,,
5399,-3.9931082725524902,17,,,,
5449,-4.105506896972656,17,,,,
5499,-3.925960063934326,17,,,,
5549,-4.6499128341674805,17,,,,
5599,-4.423770427703857,17,,,,
