train_loss,epoch,step,val_acc,train_acc,test_acc
,17,5615,,0.7938952445983887,0.7890999913215637
-0.2823166251182556,18,5649,,,
-0.20520150661468506,18,5699,,,
-0.3316115140914917,18,5749,,,
-0.26105064153671265,18,5799,,,
-0.2884121835231781,18,5849,,,
-0.23555295169353485,18,5899,,,
,18,5927,0.7628999948501587,,
,18,5927,,0.7994040250778198,0.8044000267982483
-0.30573633313179016,19,5949,,,
-0.3435273766517639,19,5999,,,
-0.28182709217071533,19,6049,,,
-0.23161879181861877,19,6099,,,
-0.25956177711486816,19,6149,,,
-0.3365740478038788,19,6199,,,
,19,6239,0.7627000212669373,,
,19,6239,,0.8029347062110901,0.8046000003814697
-0.28976061940193176,20,6249,,,
-0.2938254177570343,20,6299,,,
-0.3222735822200775,20,6349,,,
-0.3759199380874634,20,6399,,,
-0.37171638011932373,20,6449,,,
-0.3153180480003357,20,6499,,,
-0.2504097819328308,20,6549,,,
,20,6551,0.7865999937057495,,
,20,6551,,0.8069661259651184,0.8227999806404114
-0.35331034660339355,21,6599,,,
-0.22275930643081665,21,6649,,,
-0.3599556088447571,21,6699,,,
-0.2926753759384155,21,6749,,,
-0.3212735652923584,21,6799,,,
-0.2424987405538559,21,6849,,,
,21,6863,0.732699990272522,,
,21,6863,,0.8107972741127014,0.7786999940872192
-0.29953718185424805,22,6899,,,
-0.22671093046665192,22,6949,,,
-0.2740761339664459,22,6999,,,
-0.22418992221355438,22,7049,,,
-0.25282925367355347,22,7099,,,
-0.25803110003471375,22,7149,,,
,22,7175,0.7883999943733215,,
,22,7175,,0.8108223080635071,0.8320000171661377
-0.32087260484695435,23,7199,,,
-0.3513469696044922,23,7249,,,
-0.22588655352592468,23,7299,,,
-0.2489132285118103,23,7349,,,
-0.2796241343021393,23,7399,,,
-0.35405433177948,23,7449,,,
,23,7487,0.7766000032424927,,
,23,7487,,0.8146534562110901,0.8198999762535095
-0.22372975945472717,24,7499,,,
-0.26297295093536377,24,7549,,,
-0.28287678956985474,24,7599,,,
-0.2232893407344818,24,7649,,,
-0.2975921630859375,24,7699,,,
-0.3369187116622925,24,7749,,,
-0.25503236055374146,24,7799,,,
,24,7799,0.7885000109672546,,
,24,7799,,0.8198367357254028,0.8270000219345093
-0.32879072427749634,25,7849,,,
-0.34182822704315186,25,7899,,,
-0.2660502791404724,25,7949,,,
-0.25349342823028564,25,7999,,,
-0.26807478070259094,25,8049,,,
-0.3033452332019806,25,8099,,,
,25,8111,0.7907999753952026,,
,25,8111,,0.8247195482254028,0.8342999815940857
-0.3394714593887329,26,8149,,,
-0.2084539830684662,26,8199,,,
-0.17118018865585327,26,8249,,,
-0.29411041736602783,26,8299,,,
-0.28882700204849243,26,8349,,,
-0.3362731337547302,26,8399,,,
,26,8423,0.7889000177383423,,
,26,8423,,0.8239182829856873,0.8335000276565552
-0.2804313600063324,27,8449,,,
-0.3724537491798401,27,8499,,,
-0.31384363770484924,27,8549,,,
-0.30859577655792236,27,8599,,,
-0.280026376247406,27,8649,,,
-0.27841994166374207,27,8699,,,
,27,8735,0.7946000099182129,,
,27,8735,,0.8290514945983887,0.8375999927520752
-0.284614622592926,28,8749,,,
-0.3576161861419678,28,8799,,,
-0.3004293739795685,28,8849,,,
-0.34127187728881836,28,8899,,,
-0.3378199338912964,28,8949,,,
-0.33811473846435547,28,8999,,,
,28,9047,0.8008999824523926,,
,28,9047,,0.8288511633872986,0.8438000082969666
-0.3359837532043457,29,9049,,,
-0.27107560634613037,29,9099,,,
-0.2806922197341919,29,9149,,,
-0.3344561755657196,29,9199,,,
-0.345676064491272,29,9249,,,
-0.2826046347618103,29,9299,,,
-0.37355148792266846,29,9349,,,
,29,9359,0.801800012588501,,
,29,9359,,0.8312550187110901,0.8508999943733215
-0.3802991807460785,30,9399,,,
-0.3133927583694458,30,9449,,,
-0.35924673080444336,30,9499,,,
-0.31869056820869446,30,9549,,,
-0.3230099380016327,30,9599,,,
-0.3656807541847229,30,9649,,,
,30,9671,0.8011000156402588,,
,30,9671,,0.8332081437110901,0.8429999947547913
-0.3483925461769104,31,9699,,,
-0.3154352307319641,31,9749,,,
-0.3542686700820923,31,9799,,,
-0.3434497117996216,31,9849,,,
-0.382863312959671,31,9899,,,
-0.3092063069343567,31,9949,,,
,31,9983,0.7989000082015991,,
,31,9983,,0.8367637991905212,0.8385000228881836
-0.33741167187690735,32,9999,,,
-0.31666600704193115,32,10049,,,
-0.3322508633136749,32,10099,,,
-0.3689643144607544,32,10149,,,
-0.3490362763404846,32,10199,,,
-0.360514760017395,32,10249,,,
,32,10295,0.77920001745224,,
,32,10295,,0.8395683169364929,0.8187000155448914
-0.3196231722831726,33,10299,,,
-0.293923020362854,33,10349,,,
-0.28484588861465454,33,10399,,,
-0.30496150255203247,33,10449,,,
-0.32274070382118225,33,10499,,,
-0.35638874769210815,33,10549,,,
-0.31878411769866943,33,10599,,,
,33,10607,0.8011000156402588,,
,33,10607,,0.8385416865348816,0.8418999910354614
-0.36225661635398865,34,10649,,,
-0.24929149448871613,34,10699,,,
-0.3070939779281616,34,10749,,,
-0.3462103009223938,34,10799,,,
-0.2818514406681061,34,10849,,,
-0.28984588384628296,34,10899,,,
,34,10919,0.8008999824523926,,
,34,10919,,0.8411959409713745,0.8418999910354614
-0.2673509120941162,35,10949,,,
-0.32181036472320557,35,10999,,,
-0.2606549561023712,35,11049,,,
-0.3124047815799713,35,11099,,,
-0.40826961398124695,35,11149,,,
-0.38843753933906555,35,11199,,,
,35,11231,0.8154000043869019,,
,35,11231,,0.8418970108032227,0.8604000210762024
-0.3098047971725464,36,11249,,,
-0.27775686979293823,36,11299,,,
-0.32741615176200867,36,11349,,,
-0.3218733072280884,36,11399,,,
-0.32018089294433594,36,11449,,,
-0.3636140823364258,36,11499,,,
,36,11543,0.8080000281333923,,
,36,11543,,0.8452774286270142,0.8495000004768372
-0.3466903865337372,37,11549,,,
-0.3681299686431885,37,11599,,,
-0.31159746646881104,37,11649,,,
-0.3909325897693634,37,11699,,,
-0.37158292531967163,37,11749,,,
-0.38613173365592957,37,11799,,,
-0.34634634852409363,37,11849,,,
,37,11855,0.819100022315979,,
,37,11855,,0.8473307490348816,0.862500011920929
-0.34155386686325073,38,11899,,,
-0.3692508935928345,38,11949,,,
-0.3102566599845886,38,11999,,,
-0.39099550247192383,38,12049,,,
-0.3070235848426819,38,12099,,,
-0.39160364866256714,38,12149,,,
,38,12167,0.7868000268936157,,
,38,12167,,0.8511117696762085,0.8306999802589417
-0.38236844539642334,39,12199,,,
-0.19771918654441833,39,12249,,,
-0.29635486006736755,39,12299,,,
-0.4037674069404602,39,12349,,,
-0.4014294445514679,39,12399,,,
-0.45161283016204834,39,12449,,,
,39,12479,0.8093000054359436,,
,39,12479,,0.8524138331413269,0.8522999882698059
-0.3843960165977478,40,12499,,,
-0.4144543409347534,40,12549,,,
-0.38158461451530457,40,12599,,,
-0.404300332069397,40,12649,,,
-0.4131075143814087,40,12699,,,
-0.3970659375190735,40,12749,,,
,40,12791,0.8226000070571899,,
,40,12791,,0.8607772588729858,0.8658999800682068
-0.44067925214767456,41,12799,,,
-0.3882715106010437,41,12849,,,
-0.4006006717681885,41,12899,,,
-0.4483215808868408,41,12949,,,
-0.45459020137786865,41,12999,,,
-0.46786439418792725,41,13049,,,
-0.43412548303604126,41,13099,,,
,41,13103,0.8238999843597412,,
,41,13103,,0.8580479025840759,0.8644000291824341
-0.40573593974113464,42,13149,,,
-0.42807668447494507,42,13199,,,
-0.41272982954978943,42,13249,,,
-0.41051533818244934,42,13299,,,
-0.4478878676891327,42,13349,,,
-0.454336941242218,42,13399,,,
,42,13415,0.8159999847412109,,
,42,13415,,0.8596003651618958,0.8626000285148621
-0.43191754817962646,43,13449,,,
-0.39204466342926025,43,13499,,,
-0.41546857357025146,43,13549,,,
-0.4137307107448578,43,13599,,,
-0.3713187277317047,43,13649,,,
-0.43023681640625,43,13699,,,
,43,13727,0.8126999735832214,,
,43,13727,,0.8626301884651184,0.8607000112533569
-0.4325009286403656,44,13749,,,
-0.4152425527572632,44,13799,,,
-0.33500486612319946,44,13849,,,
-0.44363969564437866,44,13899,,,
-0.42086711525917053,44,13949,,,
-0.4522889256477356,44,13999,,,
,44,14039,0.821399986743927,,
,44,14039,,0.8625050187110901,0.8671000003814697
-0.4337589144706726,45,14049,,,
-0.39825281500816345,45,14099,,,
-0.3932945132255554,45,14149,,,
-0.37986788153648376,45,14199,,,
-0.39342471957206726,45,14249,,,
-0.3484971225261688,45,14299,,,
-0.44164562225341797,45,14349,,,
,45,14351,0.8176000118255615,,
,45,14351,,0.8590995669364929,0.8636000156402588
-0.4184754192829132,46,14399,,,
-0.41506868600845337,46,14449,,,
-0.4261091351509094,46,14499,,,
-0.417574405670166,46,14549,,,
-0.4237709045410156,46,14599,,,
-0.43291711807250977,46,14649,,,
,46,14663,0.8212000131607056,,
,46,14663,,0.8581230044364929,0.8562999963760376
-0.42564210295677185,47,14699,,,
-0.4408917725086212,47,14749,,,
-0.452658087015152,47,14799,,,
-0.4403427839279175,47,14849,,,
-0.4108354151248932,47,14899,,,
-0.3886971175670624,47,14949,,,
,47,14975,0.8122000098228455,,
,47,14975,,0.8601261973381042,0.8561000227928162
-0.3952275514602661,48,14999,,,
-0.40208274126052856,48,15049,,,
-0.45126014947891235,48,15099,,,
-0.3979921340942383,48,15149,,,
-0.45625433325767517,48,15199,,,
-0.459938645362854,48,15249,,,
,48,15287,0.8162000179290771,,
,48,15287,,0.8598507642745972,0.8633999824523926
-0.4453548491001129,49,15299,,,
-0.43750905990600586,49,15349,,,
-0.41172876954078674,49,15399,,,
-0.3958823084831238,49,15449,,,
-0.417305052280426,49,15499,,,
-0.43705111742019653,49,15549,,,
-0.4432768225669861,49,15599,,,
,49,15599,0.8192999958992004,,
,49,15599,,0.8610526919364929,0.8644999861717224
-0.4257490038871765,50,15649,,,
-0.4441096782684326,50,15699,,,
-0.4207661747932434,50,15749,,,
-0.4275059700012207,50,15799,,,
-0.4283149838447571,50,15849,,,
-0.3781837821006775,50,15899,,,
,50,15911,0.7957000136375427,,
,50,15911,,0.8607020974159241,0.8345999717712402
-0.44011247158050537,51,15949,,,
-0.44129282236099243,51,15999,,,
-0.37377768754959106,51,16049,,,
-0.4406585097312927,51,16099,,,
-0.4307110905647278,51,16149,,,
-0.40472617745399475,51,16199,,,
,51,16223,0.8062000274658203,,
,51,16223,,0.8600510954856873,0.8528000116348267
-0.40862032771110535,52,16249,,,
-0.45110809803009033,52,16299,,,
-0.4316844642162323,52,16349,,,
-0.3786851167678833,52,16399,,,
-0.4388357996940613,52,16449,,,
-0.3960011601448059,52,16499,,,
,52,16535,0.820900022983551,,
,52,16535,,0.8615534901618958,0.8657000064849854
-0.43499669432640076,53,16549,,,
-0.42326533794403076,53,16599,,,
-0.468544065952301,53,16649,,,
-0.39996978640556335,53,16699,,,
-0.3922065496444702,53,16749,,,
-0.41872236132621765,53,16799,,,
,53,16847,0.8295000195503235,,
,53,16847,,0.8601762652397156,0.8711000084877014
-0.43649056553840637,54,16849,,,
-0.3776652216911316,54,16899,,,
-0.45083338022232056,54,16949,,,
-0.396357923746109,54,16999,,,
-0.41601818799972534,54,17049,,,
-0.440443754196167,54,17099,,,
-0.46010851860046387,54,17149,,,
,54,17159,0.8209999799728394,,
,54,17159,,0.8624799847602844,0.8618999719619751
-0.4809563159942627,55,17199,,,
-0.4152945578098297,55,17249,,,
-0.405647873878479,55,17299,,,
-0.43454188108444214,55,17349,,,
-0.43191152811050415,55,17399,,,
-0.4161175787448883,55,17449,,,
,55,17471,0.8065000176429749,,
,55,17471,,0.8640825152397156,0.8454999923706055
-0.41293591260910034,56,17499,,,
-0.44728565216064453,56,17549,,,
-0.4245326817035675,56,17599,,,
-0.46115607023239136,56,17649,,,
-0.4395514726638794,56,17699,,,
-0.45261240005493164,56,17749,,,
,56,17783,0.8072999715805054,,
,56,17783,,0.8657602071762085,0.8531000018119812
-0.3937809467315674,57,17799,,,
-0.4382685720920563,57,17849,,,
-0.4462231993675232,57,17899,,,
-0.4298023283481598,57,17949,,,
-0.4510176181793213,57,17999,,,
-0.4332377314567566,57,18049,,,
,57,18095,0.8148999810218811,,
,57,18095,,0.8633062839508057,0.8600000143051147
-0.39658576250076294,58,18099,,,
-0.37650251388549805,58,18149,,,
-0.4220747649669647,58,18199,,,
-0.43405842781066895,58,18249,,,
-0.4433741867542267,58,18299,,,
-0.4113122820854187,58,18349,,,
-0.40314745903015137,58,18399,,,
,58,18407,0.8213000297546387,,
,58,18407,,0.864332914352417,0.8647000193595886
-0.4228646159172058,59,18449,,,
-0.4513893127441406,59,18499,,,
-0.4544913172721863,59,18549,,,
-0.4135318100452423,59,18599,,,
-0.4132053256034851,59,18649,,,
-0.4024147391319275,59,18699,,,
,59,18719,0.8252000212669373,,
,59,18719,,0.8656600713729858,0.8690999746322632
-0.42138415575027466,60,18749,,,
-0.4329513907432556,60,18799,,,
-0.4480052590370178,60,18849,,,
-0.4556120038032532,60,18899,,,
-0.4376894533634186,60,18949,,,
-0.4483361840248108,60,18999,,,
,60,19031,0.8463000059127808,,
,60,19031,,0.8790565133094788,0.8960999846458435
-0.47872838377952576,61,19049,,,
-0.4483238160610199,61,19099,,,
-0.4646819233894348,61,19149,,,
-0.4284036457538605,61,19199,,,
-0.45084014534950256,61,19249,,,
-0.4271077811717987,61,19299,,,
,61,19343,0.8478000164031982,,
,61,19343,,0.886793851852417,0.8956000208854675
-0.46573495864868164,62,19349,,,
-0.4178866147994995,62,19399,,,
-0.4358472228050232,62,19449,,,
-0.4567844569683075,62,19499,,,
-0.4523628056049347,62,19549,,,
-0.4683157503604889,62,19599,,,
-0.4609484374523163,62,19649,,,
,62,19655,0.8479999899864197,,
,62,19655,,0.8904497027397156,0.8989999890327454
-0.45099425315856934,63,19699,,,
-0.462315171957016,63,19749,,,
-0.46753305196762085,63,19799,,,
-0.4334189295768738,63,19849,,,
-0.46989259123802185,63,19899,,,
-0.45451706647872925,63,19949,,,
,63,19967,0.8483999967575073,,
,63,19967,,0.8911257982254028,0.8992000222206116
-0.4524260461330414,64,19999,,,
-0.4956279993057251,64,20049,,,
-0.4774349629878998,64,20099,,,
-0.4506792426109314,64,20149,,,
-0.4346441626548767,64,20199,,,
-0.4439154863357544,64,20249,,,
,64,20279,0.8521999716758728,,
,64,20279,,0.8912760615348816,0.8996999859809875
-0.4697374403476715,65,20299,,,
-0.4870939552783966,65,20349,,,
-0.4674975574016571,65,20399,,,
-0.4734645485877991,65,20449,,,
-0.4909701645374298,65,20499,,,
-0.465670645236969,65,20549,,,
,65,20591,0.8518000245094299,,
,65,20591,,0.892653226852417,0.900600016117096
-0.4830862283706665,66,20599,,,
-0.47128918766975403,66,20649,,,
-0.4594334363937378,66,20699,,,
-0.4828203320503235,66,20749,,,
-0.46713986992836,66,20799,,,
-0.4481627941131592,66,20849,,,
-0.48322173953056335,66,20899,,,
,66,20903,0.8513000011444092,,
,66,20903,,0.8930789232254028,0.8992999792098999
-0.4413300156593323,67,20949,,,
-0.44386354088783264,67,20999,,,
-0.44543716311454773,67,21049,,,
-0.46625128388404846,67,21099,,,
-0.48572394251823425,67,21149,,,
-0.4595588445663452,67,21199,,,
,67,21215,0.8519999980926514,,
,67,21215,,0.8943309187889099,0.9004999995231628
-0.44832509756088257,68,21249,,,
-0.45515212416648865,68,21299,,,
-0.44847771525382996,68,21349,,,
-0.4514673948287964,68,21399,,,
-0.4803583025932312,68,21449,,,
-0.42799973487854004,68,21499,,,
,68,21527,0.8514000177383423,,
,68,21527,,0.8936548233032227,0.9013000130653381
-0.487998366355896,69,21549,,,
-0.4595533311367035,69,21599,,,
-0.43464115262031555,69,21649,,,
-0.44646385312080383,69,21699,,,
-0.4503229260444641,69,21749,,,
-0.4652653932571411,69,21799,,,
,69,21839,0.8529000282287598,,
,69,21839,,0.8948317170143127,0.9020000100135803
-0.48938465118408203,70,21849,,,
-0.47395822405815125,70,21899,,,
-0.437350869178772,70,21949,,,
-0.4754476547241211,70,21999,,,
-0.4660632014274597,70,22049,,,
-0.4872393012046814,70,22099,,,
-0.4741404056549072,70,22149,,,
,70,22151,0.8528000116348267,,
,70,22151,,0.8944811820983887,0.9027000069618225
-0.4381152391433716,71,22199,,,
-0.46038755774497986,71,22249,,,
-0.4896887540817261,71,22299,,,
-0.48020875453948975,71,22349,,,
-0.484674870967865,71,22399,,,
-0.49358412623405457,71,22449,,,
,71,22463,0.8525000214576721,,
,71,22463,,0.8961338400840759,0.9014000296592712
-0.48573431372642517,72,22499,,,
-0.44622212648391724,72,22549,,,
-0.47577372193336487,72,22599,,,
-0.47423720359802246,72,22649,,,
-0.4764188528060913,72,22699,,,
-0.4934210777282715,72,22749,,,
,72,22775,0.8525999784469604,,
,72,22775,,0.8971604704856873,0.9014000296592712
-0.4815611243247986,73,22799,,,
-0.5187556743621826,73,22849,,,
-0.4903455376625061,73,22899,,,
-0.4923931360244751,73,22949,,,
-0.4741585850715637,73,22999,,,
-0.47494909167289734,73,23049,,,
,73,23087,0.8515999913215637,,
,73,23087,,0.8986127972602844,0.9016000032424927
-0.4918302297592163,74,23099,,,
-0.4951809048652649,74,23149,,,
-0.4759340286254883,74,23199,,,
-0.49304166436195374,74,23249,,,
-0.46908867359161377,74,23299,,,
-0.47226279973983765,74,23349,,,
-0.5011875033378601,74,23399,,,
,74,23399,0.8526999950408936,,
,74,23399,,0.8979367017745972,0.902400016784668
-0.4514780044555664,75,23449,,,
-0.4639071822166443,75,23499,,,
-0.4691001772880554,75,23549,,,
-0.49311697483062744,75,23599,,,
-0.49642911553382874,75,23649,,,
-0.47173142433166504,75,23699,,,
,75,23711,0.8518999814987183,,
,75,23711,,0.8985627293586731,0.9017000198364258
-0.4819648265838623,76,23749,,,
-0.5056753754615784,76,23799,,,
-0.4541046619415283,76,23849,,,
-0.48013806343078613,76,23899,,,
-0.47994720935821533,76,23949,,,
-0.488288015127182,76,23999,,,
,76,24023,0.8539000153541565,,
,76,24023,,0.8995141983032227,0.9031000137329102
-0.5121166706085205,77,24049,,,
-0.48540204763412476,77,24099,,,
-0.4587993025779724,77,24149,,,
-0.48683875799179077,77,24199,,,
-0.44843000173568726,77,24249,,,
-0.5014400482177734,77,24299,,,
,77,24335,0.8532000184059143,,
,77,24335,,0.9002403616905212,0.902999997138977
-0.5087963342666626,78,24349,,,
-0.48701775074005127,78,24399,,,
-0.4526239335536957,78,24449,,,
-0.5081037282943726,78,24499,,,
-0.4908177852630615,78,24549,,,
-0.4465821087360382,78,24599,,,
,78,24647,0.8531000018119812,,
,78,24647,,0.900390625,0.9020000100135803
-0.4833790361881256,79,24649,,,
-0.46789252758026123,79,24699,,,
-0.4859355390071869,79,24749,,,
-0.4802742004394531,79,24799,,,
-0.47169673442840576,79,24849,,,
-0.4863065481185913,79,24899,,,
-0.4839632511138916,79,24949,,,
,79,24959,0.8525999784469604,,
,79,24959,,0.9005909562110901,0.9038000106811523
-0.4908159077167511,80,24999,,,
-0.45079052448272705,80,25049,,,
-0.5041650533676147,80,25099,,,
-0.5249450206756592,80,25149,,,
-0.44405555725097656,80,25199,,,
-0.49653351306915283,80,25249,,,
,80,25271,0.8529999852180481,,
,80,25271,,0.9011167883872986,0.9021999835968018
-0.5092701315879822,81,25299,,,
-0.48244065046310425,81,25349,,,
-0.48899614810943604,81,25399,,,
-0.48550301790237427,81,25449,,,
-0.5004298686981201,81,25499,,,
-0.4832756221294403,81,25549,,,
,81,25583,0.854200005531311,,
,81,25583,,0.9022185206413269,0.9043999910354614
-0.499401330947876,82,25599,,,
-0.49658215045928955,82,25649,,,
-0.47578662633895874,82,25699,,,
-0.49398720264434814,82,25749,,,
-0.48559266328811646,82,25799,,,
-0.4783896803855896,82,25849,,,
,82,25895,0.8537999987602234,,
,82,25895,,0.902268648147583,0.9031999707221985
-0.4959157705307007,83,25899,,,
-0.46880266070365906,83,25949,,,
-0.46553391218185425,83,25999,,,
-0.4829447865486145,83,26049,,,
-0.4891647696495056,83,26099,,,
-0.49560290575027466,83,26149,,,
-0.4813326299190521,83,26199,,,
,83,26207,0.855400025844574,,
,83,26207,,0.9027944803237915,0.9031999707221985
-0.4913090467453003,84,26249,,,
-0.479733943939209,84,26299,,,
-0.5007736682891846,84,26349,,,
-0.47115036845207214,84,26399,,,
-0.5085943341255188,84,26449,,,
-0.4713589549064636,84,26499,,,
,84,26519,0.8546000123023987,,
,84,26519,,0.902418851852417,0.9035999774932861
-0.47591665387153625,85,26549,,,
-0.48987776041030884,85,26599,,,
-0.4889668822288513,85,26649,,,
-0.4539419412612915,85,26699,,,
-0.4813465476036072,85,26749,,,
-0.4897623360157013,85,26799,,,
,85,26831,0.8550999760627747,,
,85,26831,,0.9038962125778198,0.9035000205039978
-0.4973364770412445,86,26849,,,
-0.48769640922546387,86,26899,,,
-0.4830400347709656,86,26949,,,
-0.49117976427078247,86,26999,,,
-0.5011786222457886,86,27049,,,
-0.4945704936981201,86,27099,,,
,86,27143,0.8540999889373779,,
,86,27143,,0.9037209749221802,0.90420001745224
-0.49259835481643677,87,27149,,,
-0.48165363073349,87,27199,,,
-0.48606568574905396,87,27249,,,
-0.5009034872055054,87,27299,,,
-0.45931386947631836,87,27349,,,
-0.4978295564651489,87,27399,,,
-0.5012301206588745,87,27449,,,
,87,27455,0.8554999828338623,,
,87,27455,,0.9050480723381042,0.9053000211715698
-0.48772814869880676,88,27499,,,
-0.4989657402038574,88,27549,,,
-0.4875691533088684,88,27599,,,
-0.4793586730957031,88,27649,,,
-0.4237872362136841,88,27699,,,
-0.48233628273010254,88,27749,,,
,88,27767,0.8553000092506409,,
,88,27767,,0.9044721722602844,0.9035999774932861
-0.46849775314331055,89,27799,,,
-0.487608939409256,89,27849,,,
-0.4669218063354492,89,27899,,,
-0.4699108302593231,89,27949,,,
-0.479759156703949,89,27999,,,
-0.46191149950027466,89,28049,,,
,89,28079,0.8547999858856201,,
,89,28079,,0.9045222401618958,0.902999997138977
-0.4821077287197113,90,28099,,,
-0.5051606297492981,90,28149,,,
-0.5072606205940247,90,28199,,,
-0.5006844401359558,90,28249,,,
-0.48343417048454285,90,28299,,,
-0.4684692323207855,90,28349,,,
,90,28391,0.8550999760627747,,
,90,28391,,0.9051482081413269,0.9032999873161316
-0.4691450595855713,91,28399,,,
