step,train_loss,epoch,val_acc,test_acc,train_acc
5099,-0.18725448846817017,16,,,
5149,-0.11396725475788116,16,,,
5199,-0.18076281249523163,16,,,
5249,-0.12883540987968445,16,,,
5299,-0.059039123356342316,16,,,
5303,,16,0.6777999997138977,,
5303,,16,,0.7803000211715698,0.7095352411270142
5349,-0.0750206857919693,17,,,
5399,-0.11169739812612534,17,,,
5449,-0.2194134145975113,17,,,
5499,-0.0662301629781723,17,,,
5549,-0.1299450844526291,17,,,
5599,-0.2224775105714798,17,,,
5615,,17,0.6942999958992004,,
5615,,17,,0.7986000180244446,0.7129907608032227
5649,-0.14127115905284882,18,,,
5699,-0.20457246899604797,18,,,
5749,-0.12360981106758118,18,,,
5799,-0.1446569412946701,18,,,
5849,-0.19271992146968842,18,,,
5899,-0.0962558314204216,18,,,
5927,,18,0.6937000155448914,,
5927,,18,,0.8019000291824341,0.717698335647583
5949,-0.0965455025434494,19,,,
5999,-0.18877331912517548,19,,,
6049,-0.14011263847351074,19,,,
6099,-0.15864314138889313,19,,,
6149,-0.15358516573905945,19,,,
6199,-0.15140953660011292,19,,,
6239,,19,0.6486999988555908,,
6239,,19,,0.7376999855041504,0.7203274965286255
6249,-0.17023038864135742,20,,,
6299,-0.1527467668056488,20,,,
6349,-0.21734143793582916,20,,,
6399,-0.17742109298706055,20,,,
6449,-0.03188971057534218,20,,,
6499,-0.10296595841646194,20,,,
6549,-0.12316384166479111,20,,,
6551,,20,0.7031000256538391,,
6551,,20,,0.8120999932289124,0.7254607081413269
6599,-0.2034059464931488,21,,,
6649,-0.18494755029678345,21,,,
6699,-0.13104601204395294,21,,,
6749,-0.2121121883392334,21,,,
6799,-0.22984810173511505,21,,,
6849,-0.12473005801439285,21,,,
6863,,21,0.6930999755859375,,
6863,,21,,0.7965999841690063,0.7288160920143127
6899,-0.08751607686281204,22,,,
6949,-0.2591785192489624,22,,,
6999,-0.2091316133737564,22,,,
7049,-0.12128008902072906,22,,,
7099,-0.10083971917629242,22,,,
7149,-0.2677863836288452,22,,,
7175,,22,0.7010999917984009,,
7175,,22,,0.8109999895095825,0.7330228090286255
7199,-0.059553634375333786,23,,,
7249,-0.16891461610794067,23,,,
7299,-0.09551867842674255,23,,,
7349,-0.2408423125743866,23,,,
7399,-0.09739983826875687,23,,,
7449,-0.18383921682834625,23,,,
7487,,23,0.7001000046730042,,
7487,,23,,0.8137000203132629,0.7366035580635071
7499,-0.12810999155044556,24,,,
7549,-0.061601728200912476,24,,,
7599,-0.09159398823976517,24,,,
7649,-0.1136767789721489,24,,,
7699,-0.10975903272628784,24,,,
7749,-0.14170068502426147,24,,,
7799,-0.26600295305252075,24,,,
7799,,24,0.703499972820282,,
7799,,24,,0.8167999982833862,0.7407852411270142
7849,-0.21493399143218994,25,,,
7899,-0.17626628279685974,25,,,
7949,-0.17730453610420227,25,,,
7999,-0.19519467651844025,25,,,
8049,-0.20210722088813782,25,,,
8099,-0.17419464886188507,25,,,
8111,,25,0.6891999840736389,,
8111,,25,,0.7900999784469604,0.7405598759651184
8149,-0.16041764616966248,26,,,
8199,-0.17848718166351318,26,,,
8249,-0.1535857617855072,26,,,
8299,-0.20992110669612885,26,,,
8349,-0.2776447534561157,26,,,
8399,-0.19360223412513733,26,,,
8423,,26,0.7056000232696533,,
8423,,26,,0.8223999738693237,0.7419120669364929
8449,-0.21910208463668823,27,,,
8499,-0.1824110597372055,27,,,
8549,-0.23017151653766632,27,,,
8599,-0.2721964418888092,27,,,
8649,-0.2318536341190338,27,,,
8699,-0.17987589538097382,27,,,
8735,,27,0.6913999915122986,,
8735,,27,,0.796999990940094,0.7466946840286255
8749,-0.21602925658226013,28,,,
8799,-0.15773090720176697,28,,,
8849,-0.00556919164955616,28,,,
8899,-0.1659957468509674,28,,,
8949,-0.22537030279636383,28,,,
8999,-0.16026850044727325,28,,,
9047,,28,0.7186999917030334,,
9047,,28,,0.8270999789237976,0.7478715777397156
9049,-0.22665101289749146,29,,,
9099,-0.2326352894306183,29,,,
9149,-0.1825653463602066,29,,,
9199,-0.22597599029541016,29,,,
9249,-0.1277952492237091,29,,,
9299,-0.2868057191371918,29,,,
9349,-0.18082423508167267,29,,,
9359,,29,0.7177000045776367,,
9359,,29,,0.8285999894142151,0.7524539232254028
9399,-0.28801044821739197,30,,,
9449,-0.2665025293827057,30,,,
9499,-0.24498796463012695,30,,,
9549,-0.24642886221408844,30,,,
9599,-0.20351020991802216,30,,,
9649,-0.24327677488327026,30,,,
9671,,30,0.7177000045776367,,
9671,,30,,0.838699996471405,0.7527794241905212
9699,-0.15448608994483948,31,,,
9749,-0.1453278511762619,31,,,
9799,-0.2421749383211136,31,,,
9849,-0.20698875188827515,31,,,
9899,-0.20349660515785217,31,,,
9949,-0.30180710554122925,31,,,
9983,,31,0.6976000070571899,,
9983,,31,,0.8115000128746033,0.7554336786270142
9999,-0.1784396767616272,32,,,
10049,-0.1770574003458023,32,,,
10099,-0.30129969120025635,32,,,
10149,-0.06957866251468658,32,,,
10199,-0.25578606128692627,32,,,
10249,-0.23237115144729614,32,,,
10295,,32,0.7031999826431274,,
10295,,32,,0.8131999969482422,0.7571864724159241
10299,-0.15288907289505005,33,,,
10349,-0.24935457110404968,33,,,
10399,-0.23136557638645172,33,,,
10449,-0.17370182275772095,33,,,
10499,-0.17026516795158386,33,,,
10549,-0.2827923893928528,33,,,
10599,-0.32537591457366943,33,,,
10607,,33,0.7031999826431274,,
10607,,33,,0.8112000226974487,0.7594901919364929
10649,-0.24189788103103638,34,,,
10699,-0.16844725608825684,34,,,
10749,-0.19404186308383942,34,,,
10799,-0.2835215628147125,34,,,
10849,-0.16537728905677795,34,,,
10899,-0.2160378396511078,34,,,
10919,,34,0.7185999751091003,,
10919,,34,,0.8264999985694885,0.7607672214508057
10949,-0.17419642210006714,35,,,
10999,-0.14362138509750366,35,,,
11049,-0.1894700527191162,35,,,
11099,-0.22295746207237244,35,,,
11149,-0.24837598204612732,35,,,
11199,-0.2359030395746231,35,,,
11231,,35,0.7142000198364258,,
11231,,35,,0.8289999961853027,0.7604417204856873
11249,-0.18096387386322021,36,,,
11299,-0.268932580947876,36,,,
11349,-0.29232293367385864,36,,,
11399,-0.21611541509628296,36,,,
11449,-0.28265321254730225,36,,,
11499,-0.23428377509117126,36,,,
11543,,36,0.7055000066757202,,
11543,,36,,0.8134999871253967,0.7627954483032227
11549,-0.12190833687782288,37,,,
11599,-0.15754778683185577,37,,,
11649,-0.20087489485740662,37,,,
11699,-0.23059195280075073,37,,,
11749,-0.19501179456710815,37,,,
11799,-0.147263303399086,37,,,
11849,-0.30796197056770325,37,,,
11855,,37,0.7211999893188477,,
11855,,37,,0.8289999961853027,0.7641726732254028
11899,-0.2407481074333191,38,,,
11949,-0.23465822637081146,38,,,
11999,-0.24200859665870667,38,,,
12049,-0.2340843230485916,38,,,
12099,-0.21742963790893555,38,,,
12149,-0.25846898555755615,38,,,
12167,,38,0.7186999917030334,,
12167,,38,,0.8276000022888184,0.7664012312889099
12199,-0.2708873748779297,39,,,
12249,-0.1715029627084732,39,,,
12299,-0.13512350618839264,39,,,
12349,-0.17138919234275818,39,,,
12399,-0.21133121848106384,39,,,
12449,-0.2109219878911972,39,,,
12479,,39,0.727400004863739,,
12479,,39,,0.8406000137329102,0.7685797214508057
12499,-0.35843467712402344,40,,,
12549,-0.40530022978782654,40,,,
12599,-0.3740350008010864,40,,,
12649,-0.353128582239151,40,,,
12699,-0.3741813600063324,40,,,
12749,-0.339322566986084,40,,,
12791,,40,0.729200005531311,,
12791,,40,,0.8499000072479248,0.7808743715286255
12799,-0.35295557975769043,41,,,
12849,-0.3946223258972168,41,,,
12899,-0.362787663936615,41,,,
12949,-0.4122101664543152,41,,,
12999,-0.35493314266204834,41,,,
13049,-0.34753870964050293,41,,,
13099,-0.34694114327430725,41,,,
13103,,41,0.7369999885559082,,
13103,,41,,0.85589998960495,0.7769681215286255
13149,-0.36448654532432556,42,,,
13199,-0.3197387456893921,42,,,
13249,-0.37885457277297974,42,,,
13299,-0.3729674518108368,42,,,
13349,-0.3818807005882263,42,,,
13399,-0.37044909596443176,42,,,
13415,,42,0.728600025177002,,
13415,,42,,0.8464000225067139,0.7787209749221802
13449,-0.4040313959121704,43,,,
13499,-0.38055509328842163,43,,,
13549,-0.35505223274230957,43,,,
13599,-0.3389420509338379,43,,,
13649,-0.3804038166999817,43,,,
13699,-0.3837815523147583,43,,,
13727,,43,0.7264999747276306,,
13727,,43,,0.8384000062942505,0.7773938179016113
13749,-0.36968326568603516,44,,,
13799,-0.374881774187088,44,,,
13849,-0.36233410239219666,44,,,
13899,-0.32924485206604004,44,,,
13949,-0.3798871636390686,44,,,
13999,-0.3857777714729309,44,,,
14039,,44,0.730400025844574,,
14039,,44,,0.8511000275611877,0.7755659222602844
14049,-0.349841445684433,45,,,
14099,-0.35277798771858215,45,,,
14149,-0.39280545711517334,45,,,
14199,-0.40690669417381287,45,,,
14249,-0.3412811756134033,45,,,
14299,-0.36914560198783875,45,,,
14349,-0.37143474817276,45,,,
14351,,45,0.7358999848365784,,
14351,,45,,0.8508999943733215,0.7774689793586731
14399,-0.3747625946998596,46,,,
14449,-0.40641114115715027,46,,,
14499,-0.3315519690513611,46,,,
14549,-0.3712751865386963,46,,,
14599,-0.33804428577423096,46,,,
14649,-0.39773276448249817,46,,,
14663,,46,0.7317000031471252,,
14663,,46,,0.8543999791145325,0.7775440812110901
14699,-0.3253534138202667,47,,,
14749,-0.4069809913635254,47,,,
14799,-0.3813840448856354,47,,,
14849,-0.362606406211853,47,,,
14899,-0.40338966250419617,47,,,
14949,-0.3650568127632141,47,,,
14975,,47,0.7289999723434448,,
14975,,47,,0.8460000157356262,0.7775691151618958
14999,-0.3792613446712494,48,,,
15049,-0.41512876749038696,48,,,
15099,-0.3855123519897461,48,,,
15149,-0.3420463502407074,48,,,
15199,-0.41705402731895447,48,,,
15249,-0.3058713972568512,48,,,
15287,,48,0.7325000166893005,,
15287,,48,,0.8529000282287598,0.7776442170143127
15299,-0.3219985365867615,49,,,
15349,-0.36883366107940674,49,,,
15399,-0.34572333097457886,49,,,
15449,-0.40484505891799927,49,,,
15499,-0.37977778911590576,49,,,
15549,-0.4127458930015564,49,,,
15599,-0.36704471707344055,49,,,
15599,,49,0.7441999912261963,,
15599,,49,,0.8628000020980835,0.7765174508094788
15649,-0.36984002590179443,50,,,
15699,-0.40915751457214355,50,,,
15749,-0.3986280560493469,50,,,
15799,-0.37479591369628906,50,,,
15849,-0.36751705408096313,50,,,
15899,-0.4074936807155609,50,,,
15911,,50,0.7336000204086304,,
15911,,50,,0.8500000238418579,0.7786708474159241
15949,-0.4284712076187134,51,,,
15999,-0.3717272877693176,51,,,
16049,-0.37390345335006714,51,,,
16099,-0.3561657965183258,51,,,
16149,-0.35270941257476807,51,,,
16199,-0.3688228726387024,51,,,
16223,,51,0.7178999781608582,,
16223,,51,,0.8317999839782715,0.7785456776618958
16249,-0.38159140944480896,52,,,
16299,-0.4032713770866394,52,,,
16349,-0.3695000410079956,52,,,
16399,-0.36953118443489075,52,,,
16449,-0.3366703391075134,52,,,
16499,-0.3870818614959717,52,,,
16535,,52,0.7211999893188477,,
16535,,52,,0.8374999761581421,0.7780949473381042
16549,-0.39937299489974976,53,,,
16599,-0.3487907946109772,53,,,
16649,-0.3632980287075043,53,,,
16699,-0.3679138422012329,53,,,
16749,-0.380734384059906,53,,,
16799,-0.3784392476081848,53,,,
16847,,53,0.7285000085830688,,
16847,,53,,0.8497999906539917,0.7787710428237915
16849,-0.4203464984893799,54,,,
16899,-0.40467071533203125,54,,,
16949,-0.3863782584667206,54,,,
16999,-0.35476505756378174,54,,,
17049,-0.35654425621032715,54,,,
17099,-0.3861112594604492,54,,,
17149,-0.40525686740875244,54,,,
17159,,54,0.741100013256073,,
17159,,54,,0.8640000224113464,0.7815003991127014
17199,-0.3811604380607605,55,,,
17249,-0.37337958812713623,55,,,
17299,-0.3648260235786438,55,,,
17349,-0.43008649349212646,55,,,
17399,-0.36903849244117737,55,,,
17449,-0.4293496310710907,55,,,
17471,,55,0.7294999957084656,,
17471,,55,,0.8478000164031982,0.7807492017745972
17499,-0.3389352560043335,56,,,
17549,-0.3569714426994324,56,,,
17599,-0.38474875688552856,56,,,
17649,-0.36801207065582275,56,,,
17699,-0.3281403183937073,56,,,
17749,-0.38079380989074707,56,,,
17783,,56,0.7353000044822693,,
17783,,56,,0.8601999878883362,0.7790715098381042
17799,-0.3940328061580658,57,,,
17849,-0.3429858982563019,57,,,
17899,-0.3596690893173218,57,,,
17949,-0.40802860260009766,57,,,
17999,-0.3944767117500305,57,,,
18049,-0.4143868088722229,57,,,
18095,,57,0.7378000020980835,,
18095,,57,,0.864799976348877,0.7824018597602844
18099,-0.3892022371292114,58,,,
18149,-0.3887034058570862,58,,,
18199,-0.358537495136261,58,,,
18249,-0.30993586778640747,58,,,
18299,-0.3773424029350281,58,,,
18349,-0.3217795491218567,58,,,
18399,-0.3643004894256592,58,,,
18407,,58,0.7400000095367432,,
18407,,58,,0.8589000105857849,0.7820262312889099
18449,-0.41506803035736084,59,,,
18499,-0.37299448251724243,59,,,
18549,-0.3556849956512451,59,,,
18599,-0.348954975605011,59,,,
18649,-0.3797084093093872,59,,,
18699,-0.41961485147476196,59,,,
18719,,59,0.7092000246047974,,
18719,,59,,0.8149999976158142,0.7820512652397156
18749,-0.38810059428215027,60,,,
18799,-0.3823414146900177,60,,,
18849,-0.3702649772167206,60,,,
18899,-0.39462316036224365,60,,,
18949,-0.42509692907333374,60,,,
18999,-0.40237128734588623,60,,,
19031,,60,0.7580000162124634,,
19031,,60,,0.8835999965667725,0.7954226732254028
19049,-0.4217696189880371,61,,,
19099,-0.4257639944553375,61,,,
19149,-0.447984516620636,61,,,
19199,-0.4105188250541687,61,,,
19249,-0.38467925786972046,61,,,
19299,-0.382277250289917,61,,,
19343,,61,0.7599999904632568,,
19343,,61,,0.8840000033378601,0.8023337125778198
19349,-0.44154179096221924,62,,,
19399,-0.4085574150085449,62,,,
19449,-0.4039995074272156,62,,,
19499,-0.41681140661239624,62,,,
19549,-0.3888454735279083,62,,,
19599,-0.4360596537590027,62,,,
19649,-0.4025457203388214,62,,,
19655,,62,0.7602999806404114,,
19655,,62,,0.885200023651123,0.8039613366127014
19699,-0.4060904383659363,63,,,
19749,-0.3518206775188446,63,,,
19799,-0.42398935556411743,63,,,
19849,-0.4058457314968109,63,,,
19899,-0.3720083236694336,63,,,
19949,-0.3877289891242981,63,,,
19967,,63,0.7620999813079834,,
19967,,63,,0.8881999850273132,0.8048127293586731
19999,-0.3735343813896179,64,,,
20049,-0.45392364263534546,64,,,
20099,-0.3794388771057129,64,,,
20149,-0.39331674575805664,64,,,
20199,-0.40061020851135254,64,,,
20249,-0.430879682302475,64,,,
20279,,64,0.7615000009536743,,
20279,,64,,0.8858000040054321,0.8058643937110901
20299,-0.40122389793395996,65,,,
20349,-0.44520336389541626,65,,,
20399,-0.4349353313446045,65,,,
20449,-0.3912164568901062,65,,,
20499,-0.4172082841396332,65,,,
20549,-0.41447120904922485,65,,,
20591,,65,0.7609999775886536,,
20591,,65,,0.8877000212669373,0.8072666525840759
20599,-0.4444884955883026,66,,,
20649,-0.4028284549713135,66,,,
20699,-0.38891127705574036,66,,,
20749,-0.4239234924316406,66,,,
20799,-0.4179646074771881,66,,,
20849,-0.4130186140537262,66,,,
20899,-0.39431995153427124,66,,,
20903,,66,0.7591999769210815,,
20903,,66,,0.8855000138282776,0.8083683848381042
20949,-0.44047975540161133,67,,,
20999,-0.348469614982605,67,,,
21049,-0.43735837936401367,67,,,
21099,-0.4138117730617523,67,,,
21149,-0.4429261088371277,67,,,
21199,-0.393436461687088,67,,,
21215,,67,0.7613000273704529,,
21215,,67,,0.8865000009536743,0.8092448115348816
21249,-0.448472261428833,68,,,
21299,-0.39544254541397095,68,,,
21349,-0.4024186134338379,68,,,
21399,-0.4267462193965912,68,,,
21449,-0.423567533493042,68,,,
21499,-0.43273356556892395,68,,,
21527,,68,0.7615000009536743,,
21527,,68,,0.8876000046730042,0.8092448115348816
21549,-0.4029979109764099,69,,,
21599,-0.43481963872909546,69,,,
21649,-0.38350117206573486,69,,,
21699,-0.4107411205768585,69,,,
21749,-0.41008928418159485,69,,,
21799,-0.4177897572517395,69,,,
21839,,69,0.7616000175476074,,
21839,,69,,0.8899999856948853,0.8099709749221802
21849,-0.4337868094444275,70,,,
21899,-0.41427046060562134,70,,,
21949,-0.43804264068603516,70,,,
21999,-0.4105946123600006,70,,,
22049,-0.3991294205188751,70,,,
22099,-0.41859573125839233,70,,,
22149,-0.4550349712371826,70,,,
22151,,70,0.7609999775886536,,
22151,,70,,0.8902000188827515,0.8106721043586731
22199,-0.41418731212615967,71,,,
22249,-0.4200085997581482,71,,,
22299,-0.40648943185806274,71,,,
22349,-0.42002397775650024,71,,,
22399,-0.4325985014438629,71,,,
22449,-0.44556760787963867,71,,,
22463,,71,0.7644000053405762,,
22463,,71,,0.8917999863624573,0.8117488026618958
22499,-0.42535990476608276,72,,,
22549,-0.43373823165893555,72,,,
22599,-0.427312970161438,72,,,
22649,-0.41851574182510376,72,,,
22699,-0.43018394708633423,72,,,
22749,-0.4329912066459656,72,,,
22775,,72,0.7648000121116638,,
22775,,72,,0.890500009059906,0.8126502633094788
22799,-0.47199854254722595,73,,,
22849,-0.43768176436424255,73,,,
22899,-0.4366832971572876,73,,,
22949,-0.45947015285491943,73,,,
22999,-0.4354058504104614,73,,,
23049,-0.388790488243103,73,,,
23087,,73,0.76419997215271,,
23087,,73,,0.8924000263214111,0.8135266304016113
23099,-0.44462475180625916,74,,,
23149,-0.4202496409416199,74,,,
23199,-0.43853598833084106,74,,,
23249,-0.43723756074905396,74,,,
23299,-0.425667405128479,74,,,
23349,-0.4035184681415558,74,,,
23399,-0.41883859038352966,74,,,
23399,,74,0.7638000249862671,,
23399,,74,,0.8895999789237976,0.8144781589508057
23449,-0.44125694036483765,75,,,
23499,-0.43774813413619995,75,,,
23549,-0.4216446280479431,75,,,
23599,-0.42196810245513916,75,,,
23649,-0.47854799032211304,75,,,
23699,-0.47761034965515137,75,,,
23711,,75,0.7645000219345093,,
23711,,75,,0.8912000060081482,0.8138772249221802
23749,-0.3990744948387146,76,,,
23799,-0.4269500970840454,76,,,
23849,-0.3926145136356354,76,,,
23899,-0.4444388747215271,76,,,
23949,-0.45392823219299316,76,,,
23999,-0.45868980884552,76,,,
24023,,76,0.7644000053405762,,
24023,,76,,0.8917999863624573,0.8150540590286255
24049,-0.40876927971839905,77,,,
24099,-0.43505001068115234,77,,,
24149,-0.46816176176071167,77,,,
24199,-0.46473315358161926,77,,,
24249,-0.42939338088035583,77,,,
24299,-0.4316692352294922,77,,,
24335,,77,0.7644000053405762,,
24335,,77,,0.8928999900817871,0.8155549168586731
24349,-0.42873629927635193,78,,,
24399,-0.45089560747146606,78,,,
24449,-0.4388432800769806,78,,,
24499,-0.4111078381538391,78,,,
24549,-0.4152955710887909,78,,,
24599,-0.40675443410873413,78,,,
24647,,78,0.7649000287055969,,
24647,,78,,0.8907999992370605,0.8149789571762085
24649,-0.4312109351158142,79,,,
24699,-0.4671021103858948,79,,,
24749,-0.44892072677612305,79,,,
24799,-0.3914022445678711,79,,,
24849,-0.45579853653907776,79,,,
24899,-0.4555045962333679,79,,,
24949,-0.40488627552986145,79,,,
24959,,79,0.7648000121116638,,
24959,,79,,0.890999972820282,0.8165063858032227
24999,-0.43493330478668213,80,,,
25049,-0.47141557931900024,80,,,
25099,-0.4538429379463196,80,,,
25149,-0.4443284869194031,80,,,
25199,-0.45292526483535767,80,,,
25249,-0.40312808752059937,80,,,
25271,,80,0.7638000249862671,,
25271,,80,,0.8917999863624573,0.8157301545143127
25299,-0.45721375942230225,81,,,
25349,-0.4184309244155884,81,,,
25399,-0.449566513299942,81,,,
25449,-0.4606180191040039,81,,,
25499,-0.3781315088272095,81,,,
25549,-0.4068171977996826,81,,,
25583,,81,0.7664999961853027,,
25583,,81,,0.8927000164985657,0.81640625
25599,-0.45835715532302856,82,,,
25649,-0.4470081329345703,82,,,
25699,-0.450346976518631,82,,,
25749,-0.4679698050022125,82,,,
25799,-0.43565186858177185,82,,,
25849,-0.42328348755836487,82,,,
25895,,82,0.7662000060081482,,
25895,,82,,0.892300009727478,0.8179587125778198
25899,-0.3942442536354065,83,,,
25949,-0.4699402451515198,83,,,
25999,-0.41673997044563293,83,,,
26049,-0.436694473028183,83,,,
26099,-0.434256374835968,83,,,
26149,-0.434868723154068,83,,,
26199,-0.4460431933403015,83,,,
26207,,83,0.7652999758720398,,
26207,,83,,0.8914999961853027,0.8179336786270142
26249,-0.47444429993629456,84,,,
26299,-0.44939982891082764,84,,,
26349,-0.46884238719940186,84,,,
26399,-0.4248539209365845,84,,,
26449,-0.4102819263935089,84,,,
26499,-0.42400062084198,84,,,
26519,,84,0.7663000226020813,,
26519,,84,,0.8919000029563904,0.818284273147583
26549,-0.4363892078399658,85,,,
26599,-0.4588231146335602,85,,,
26649,-0.44945472478866577,85,,,
26699,-0.432367742061615,85,,,
26749,-0.39792320132255554,85,,,
26799,-0.4311668276786804,85,,,
26831,,85,0.7660999894142151,,
26831,,85,,0.8924000263214111,0.818284273147583
26849,-0.4436974823474884,86,,,
26899,-0.4346230626106262,86,,,
26949,-0.41497886180877686,86,,,
26999,-0.42352038621902466,86,,,
27049,-0.4576336145401001,86,,,
27099,-0.40731334686279297,86,,,
27143,,86,0.7663999795913696,,
27143,,86,,0.892300009727478,0.8182091116905212
27149,-0.45395052433013916,87,,,
27199,-0.4283146858215332,87,,,
27249,-0.4626544117927551,87,,,
27299,-0.4042164087295532,87,,,
27349,-0.424659788608551,87,,,
27399,-0.4506071209907532,87,,,
27449,-0.47381579875946045,87,,,
27455,,87,0.766700029373169,,
27455,,87,,0.8924999833106995,0.8199118375778198
27499,-0.39708635210990906,88,,,
27549,-0.4608301520347595,88,,,
27599,-0.4688575565814972,88,,,
27649,-0.43069833517074585,88,,,
27699,-0.4502790570259094,88,,,
27749,-0.4274199903011322,88,,,
27767,,88,0.7642999887466431,,
27767,,88,,0.8920999765396118,0.8195863366127014
27799,-0.4441074728965759,89,,,
27849,-0.4429513216018677,89,,,
27899,-0.42777019739151,89,,,
27949,-0.4548669457435608,89,,,
27999,-0.454545259475708,89,,,
28049,-0.40422946214675903,89,,,
28079,,89,0.7657999992370605,,
28079,,89,,0.89410001039505,0.8194611668586731
28099,-0.456499844789505,90,,,
28149,-0.4485953748226166,90,,,
28199,-0.4510616958141327,90,,,
28249,-0.4007684588432312,90,,,
28299,-0.452702134847641,90,,,
28349,-0.4688680171966553,90,,,
28391,,90,0.7660999894142151,,
28391,,90,,0.8942999839782715,0.8201372027397156
28399,-0.4414161443710327,91,,,
28449,-0.429800808429718,91,,,
