step,train_loss,epoch,val_acc,train_acc,test_acc
5599,0.042998190969228745,17,,,
5615,,17,0.5177000164985657,,
5615,,17,,0.5450971722602844,0.7214000225067139
5649,0.06252436339855194,18,,,
5699,0.12112918496131897,18,,,
5749,0.030061034485697746,18,,,
5799,0.1521599292755127,18,,,
5849,0.08914890140295029,18,,,
5899,0.006039243191480637,18,,,
5927,,18,0.5246999859809875,,
5927,,18,,0.5473757982254028,0.7245000004768372
5949,0.09419883787631989,19,,,
5999,0.09773296117782593,19,,,
6049,0.06661070883274078,19,,,
6099,0.14110946655273438,19,,,
6149,0.07127399742603302,19,,,
6199,0.05941978096961975,19,,,
6239,,19,0.5376999974250793,,
6239,,19,,0.5485526919364929,0.7613999843597412
6249,0.051894523203372955,20,,,
6299,0.05005098506808281,20,,,
6349,0.0771736353635788,20,,,
6399,0.10420463979244232,20,,,
6449,0.06567931920289993,20,,,
6499,-0.04260075464844704,20,,,
6549,0.17581482231616974,20,,,
6551,,20,0.5264999866485596,,
6551,,20,,0.5548878312110901,0.7317000031471252
6599,0.0726383700966835,21,,,
6649,0.18156996369361877,21,,,
6699,0.0816463977098465,21,,,
6749,0.10349519550800323,21,,,
6799,0.1296750158071518,21,,,
6849,0.039158836007118225,21,,,
6863,,21,0.5235000252723694,,
6863,,21,,0.5569410920143127,0.7253999710083008
6899,0.10334057360887527,22,,,
6949,0.13544723391532898,22,,,
6999,0.04107934236526489,22,,,
7049,0.08495583385229111,22,,,
7099,0.03004860319197178,22,,,
7149,0.014005858451128006,22,,,
7175,,22,0.5367000102996826,,
7175,,22,,0.5601712465286255,0.757099986076355
7199,0.04035813361406326,23,,,
7249,0.032293274998664856,23,,,
7299,0.019505757838487625,23,,,
7349,0.061353616416454315,23,,,
7399,0.12917457520961761,23,,,
7449,0.025785716250538826,23,,,
7487,,23,0.536300003528595,,
7487,,23,,0.5649288892745972,0.742900013923645
7499,-0.039840128272771835,24,,,
7549,-0.002183636650443077,24,,,
7599,0.09224916994571686,24,,,
7649,-0.006526460871100426,24,,,
7699,0.12541690468788147,24,,,
7749,0.06098102778196335,24,,,
7799,0.020542064681649208,24,,,
7799,,24,0.5397999882698059,,
7799,,24,,0.5656300187110901,0.7634999752044678
7849,0.11271771043539047,25,,,
7899,0.09033835679292679,25,,,
7949,0.01155564934015274,25,,,
7999,0.06136311590671539,25,,,
8049,0.06007333844900131,25,,,
8099,0.09667366743087769,25,,,
8111,,25,0.5432000160217285,,
8111,,25,,0.5665565133094788,0.7728000283241272
8149,0.12629976868629456,26,,,
8199,0.05037931352853775,26,,,
8249,0.10292220860719681,26,,,
8299,0.04155107960104942,26,,,
8349,0.10807152092456818,26,,,
8399,0.07331494987010956,26,,,
8423,,26,0.5415999889373779,,
8423,,26,,0.5728665590286255,0.779699981212616
8449,0.03827754035592079,27,,,
8499,0.09528681635856628,27,,,
8549,0.09224425256252289,27,,,
8599,0.06851726770401001,27,,,
8649,0.054177846759557724,27,,,
8699,0.01297735795378685,27,,,
8735,,27,0.5424000024795532,,
8735,,27,,0.5700120329856873,0.7703999876976013
8749,0.00808219239115715,28,,,
8799,-0.0010020770132541656,28,,,
8849,-0.005343431606888771,28,,,
8899,0.01827458292245865,28,,,
8949,-0.08920415490865707,28,,,
8999,-0.01790231093764305,28,,,
9047,,28,0.5444999933242798,,
9047,,28,,0.5729917883872986,0.7728000283241272
9049,0.010845862329006195,29,,,
9099,0.08239389955997467,29,,,
9149,0.01863452047109604,29,,,
9199,-0.08863747119903564,29,,,
9249,0.03135589882731438,29,,,
9299,0.07198773324489594,29,,,
9349,0.001875612884759903,29,,,
9359,,29,0.5324000120162964,,
9359,,29,,0.5758714079856873,0.7526999711990356
9399,0.007001444697380066,30,,,
9449,0.03484951704740524,30,,,
9499,-0.029102763161063194,30,,,
9549,0.05295789614319801,30,,,
9599,0.03286627680063248,30,,,
9649,0.03818928450345993,30,,,
9671,,30,0.5307999849319458,,
9671,,30,,0.5787009000778198,0.7394999861717224
9699,-0.018710032105445862,31,,,
9749,0.05885332077741623,31,,,
9799,-0.0073967669159173965,31,,,
9849,0.08583240956068039,31,,,
9899,0.036441072821617126,31,,,
9949,-0.09019025415182114,31,,,
9983,,31,0.5353000164031982,,
9983,,31,,0.5802283883094788,0.7451000213623047
9999,0.06620705872774124,32,,,
10049,0.10089407861232758,32,,,
10099,0.02120036631822586,32,,,
10149,0.020830579102039337,32,,,
10199,0.019283175468444824,32,,,
10249,0.021783318370580673,32,,,
10295,,32,0.5235999822616577,,
10295,,32,,0.5810296535491943,0.7210999727249146
10299,-0.003847513347864151,33,,,
10349,-0.02504780702292919,33,,,
10399,-0.013684041798114777,33,,,
10449,0.036839403212070465,33,,,
10499,0.004650648683309555,33,,,
10549,0.04796319454908371,33,,,
10599,0.06199580430984497,33,,,
10607,,33,0.5264000296592712,,
10607,,33,,0.585036039352417,0.73089998960495
10649,-0.030691541731357574,34,,,
10699,0.0837802141904831,34,,,
10749,0.023440733551979065,34,,,
10799,0.05693070590496063,34,,,
10849,-0.00953139178454876,34,,,
10899,0.016505565494298935,34,,,
10919,,34,0.5475999712944031,,
10919,,34,,0.5857371687889099,0.7809000015258789
10949,0.08154132962226868,35,,,
10999,0.001356467604637146,35,,,
11049,-0.023503504693508148,35,,,
11099,0.057607147842645645,35,,,
11149,0.0676557645201683,35,,,
11199,0.12279483675956726,35,,,
11231,,35,0.5511000156402588,,
11231,,35,,0.5852113366127014,0.7785000205039978
11249,0.12820082902908325,36,,,
11299,-0.014542173594236374,36,,,
11349,0.0129249207675457,36,,,
11399,0.10774295032024384,36,,,
11449,0.059178683906793594,36,,,
11499,0.025088343769311905,36,,,
11543,,36,0.5342000126838684,,
11543,,36,,0.5887169241905212,0.7602999806404114
11549,-0.07632336020469666,37,,,
11599,0.05728770047426224,37,,,
11649,-0.029829692095518112,37,,,
11699,-0.008793763816356659,37,,,
11749,0.025751575827598572,37,,,
11799,0.03462361544370651,37,,,
11849,0.06655751913785934,37,,,
11855,,37,0.5480999946594238,,
11855,,37,,0.5914713740348816,0.7731999754905701
11899,-0.04777418449521065,38,,,
11949,0.04058029130101204,38,,,
11999,0.08081575483083725,38,,,
12049,-0.040953703224658966,38,,,
12099,-0.03769644722342491,38,,,
12149,0.046746011823415756,38,,,
12167,,38,0.5322999954223633,,
12167,,38,,0.5941506624221802,0.757099986076355
12199,-0.001795794814825058,39,,,
12249,-0.017961565405130386,39,,,
12299,-0.08752177655696869,39,,,
12349,-0.00594636145979166,39,,,
12399,0.012292316183447838,39,,,
12449,0.09636525809764862,39,,,
12479,,39,0.5447999835014343,,
12479,,39,,0.5929737687110901,0.7508000135421753
12499,-0.31330442428588867,40,,,
12549,-0.2769984304904938,40,,,
12599,-0.24994055926799774,40,,,
12649,-0.30122116208076477,40,,,
12699,-0.2268364429473877,40,,,
12749,-0.251283198595047,40,,,
12791,,40,0.5514000058174133,,
12791,,40,,0.604417085647583,0.7867000102996826
12799,-0.24247008562088013,41,,,
12849,-0.26788437366485596,41,,,
12899,-0.246537983417511,41,,,
12949,-0.274082750082016,41,,,
12999,-0.2647031247615814,41,,,
13049,-0.27216511964797974,41,,,
13099,-0.226541668176651,41,,,
13103,,41,0.5555999875068665,,
13103,,41,,0.6019881963729858,0.7839000225067139
13149,-0.3048994839191437,42,,,
13199,-0.28237342834472656,42,,,
13249,-0.23107284307479858,42,,,
13299,-0.2621504068374634,42,,,
13349,-0.3055485486984253,42,,,
13399,-0.27841711044311523,42,,,
13415,,42,0.5504999756813049,,
13415,,42,,0.5992337465286255,0.7867000102996826
13449,-0.27080094814300537,43,,,
13499,-0.2612535357475281,43,,,
13549,-0.2744362950325012,43,,,
13599,-0.2767189145088196,43,,,
13649,-0.2153664529323578,43,,,
13699,-0.2571997046470642,43,,,
13727,,43,0.5587000250816345,,
13727,,43,,0.5996344089508057,0.7968000173568726
13749,-0.24339556694030762,44,,,
13799,-0.2537626326084137,44,,,
13849,-0.2606404423713684,44,,,
13899,-0.22774198651313782,44,,,
13949,-0.27928170561790466,44,,,
13999,-0.27074170112609863,44,,,
14039,,44,0.5471000075340271,,
14039,,44,,0.6016626358032227,0.7773000001907349
14049,-0.2294618785381317,45,,,
14099,-0.24790912866592407,45,,,
14149,-0.23452524840831757,45,,,
14199,-0.3014836311340332,45,,,
14249,-0.300362229347229,45,,,
14299,-0.22857096791267395,45,,,
14349,-0.29858162999153137,45,,,
14351,,45,0.5400999784469604,,
14351,,45,,0.5971554517745972,0.7706000208854675
14399,-0.25397586822509766,46,,,
14449,-0.2623821794986725,46,,,
14499,-0.24548569321632385,46,,,
14549,-0.2639707326889038,46,,,
14599,-0.26442408561706543,46,,,
14649,-0.2443445324897766,46,,,
14663,,46,0.5580000281333923,,
14663,,46,,0.5958032608032227,0.798799991607666
14699,-0.25528302788734436,47,,,
14749,-0.29084211587905884,47,,,
14799,-0.2734251916408539,47,,,
14849,-0.2761589288711548,47,,,
14899,-0.30208295583724976,47,,,
14949,-0.2703040838241577,47,,,
14975,,47,0.5450000166893005,,
14975,,47,,0.5988331437110901,0.7771999835968018
14999,-0.29674217104911804,48,,,
15049,-0.24466337263584137,48,,,
15099,-0.2859623432159424,48,,,
15149,-0.2473442256450653,48,,,
15199,-0.21455788612365723,48,,,
15249,-0.263965904712677,48,,,
15287,,48,0.5485000014305115,,
15287,,48,,0.5985075831413269,0.781000018119812
15299,-0.2820686995983124,49,,,
15349,-0.24679748713970184,49,,,
15399,-0.22270697355270386,49,,,
15449,-0.32815223932266235,49,,,
15499,-0.26553618907928467,49,,,
15549,-0.27476346492767334,49,,,
15599,-0.28279444575309753,49,,,
15599,,49,0.5564000010490417,,
15599,,49,,0.5989833474159241,0.7890999913215637
15649,-0.27557292580604553,50,,,
15699,-0.24061526358127594,50,,,
15749,-0.25983572006225586,50,,,
15799,-0.3165366053581238,50,,,
15849,-0.21081671118736267,50,,,
15899,-0.2724429965019226,50,,,
15911,,50,0.555899977684021,,
15911,,50,,0.5949769616127014,0.7976999878883362
15949,-0.27398544549942017,51,,,
15999,-0.25445356965065,51,,,
16049,-0.23995047807693481,51,,,
16099,-0.2050737738609314,51,,,
16149,-0.23850573599338531,51,,,
16199,-0.2136983573436737,51,,,
16223,,51,0.5419999957084656,,
16223,,51,,0.5956530570983887,0.7639999985694885
16249,-0.25810760259628296,52,,,
16299,-0.23455192148685455,52,,,
16349,-0.2904098927974701,52,,,
16399,-0.2637211084365845,52,,,
16449,-0.26737087965011597,52,,,
16499,-0.2605018615722656,52,,,
16535,,52,0.5471000075340271,,
16535,,52,,0.5973307490348816,0.7785999774932861
16549,-0.2201993763446808,53,,,
16599,-0.2703274190425873,53,,,
16649,-0.27254244685173035,53,,,
16699,-0.2759495973587036,53,,,
16749,-0.2545868754386902,53,,,
16799,-0.2798398733139038,53,,,
16847,,53,0.5501000285148621,,
16847,,53,,0.5960787534713745,0.786300003528595
16849,-0.20697064697742462,54,,,
16899,-0.263027548789978,54,,,
16949,-0.2925279140472412,54,,,
16999,-0.22450773417949677,54,,,
17049,-0.2688087224960327,54,,,
17099,-0.26235097646713257,54,,,
17149,-0.25956571102142334,54,,,
17159,,54,0.5494999885559082,,
17159,,54,,0.5974559187889099,0.7875000238418579
17199,-0.28080612421035767,55,,,
17249,-0.2831806540489197,55,,,
17299,-0.2901431918144226,55,,,
17349,-0.2654426097869873,55,,,
17399,-0.2916317284107208,55,,,
17449,-0.26424306631088257,55,,,
17471,,55,0.5558000206947327,,
17471,,55,,0.5981570482254028,0.7875000238418579
17499,-0.3023308515548706,56,,,
17549,-0.2516891360282898,56,,,
17599,-0.338652104139328,56,,,
17649,-0.22375953197479248,56,,,
17699,-0.32488685846328735,56,,,
17749,-0.2551131248474121,56,,,
17783,,56,0.555899977684021,,
17783,,56,,0.5986328125,0.7892000079154968
17799,-0.30613088607788086,57,,,
17849,-0.28393810987472534,57,,,
17899,-0.23124191164970398,57,,,
17949,-0.24697954952716827,57,,,
17999,-0.27188101410865784,57,,,
18049,-0.25175344944000244,57,,,
18095,,57,0.554099977016449,,
18095,,57,,0.6004607081413269,0.7843999862670898
18099,-0.317948579788208,58,,,
18149,-0.28537243604660034,58,,,
18199,-0.22675848007202148,58,,,
18249,-0.2750379145145416,58,,,
18299,-0.3223489224910736,58,,,
18349,-0.27842241525650024,58,,,
18399,-0.2852422595024109,58,,,
18407,,58,0.54830002784729,,
18407,,58,,0.6010617017745972,0.7760000228881836
18449,-0.3128366768360138,59,,,
18499,-0.29752668738365173,59,,,
18549,-0.30873605608940125,59,,,
18599,-0.30586889386177063,59,,,
18649,-0.25860026478767395,59,,,
18699,-0.28835171461105347,59,,,
18719,,59,0.5532000064849854,,
18719,,59,,0.5995593070983887,0.8014000058174133
18749,-0.28153491020202637,60,,,
18799,-0.2974998950958252,60,,,
18849,-0.2548423707485199,60,,,
18899,-0.3047938048839569,60,,,
18949,-0.2972375154495239,60,,,
18999,-0.27193111181259155,60,,,
19031,,60,0.5694000124931335,,
19031,,60,,0.6143579483032227,0.8223999738693237
19049,-0.30667001008987427,61,,,
19099,-0.2799724340438843,61,,,
19149,-0.34961408376693726,61,,,
19199,-0.2703518271446228,61,,,
19249,-0.2657501995563507,61,,,
19299,-0.2838197648525238,61,,,
19343,,61,0.5709999799728394,,
19343,,61,,0.62109375,0.8176000118255615
19349,-0.30731773376464844,62,,,
19399,-0.3513661026954651,62,,,
19449,-0.2905281186103821,62,,,
19499,-0.32140445709228516,62,,,
19549,-0.33847951889038086,62,,,
19599,-0.29396945238113403,62,,,
19649,-0.2533556818962097,62,,,
19655,,62,0.5730000138282776,,
19655,,62,,0.623121976852417,0.8248999714851379
19699,-0.30271705985069275,63,,,
19749,-0.3005213141441345,63,,,
19799,-0.3359450101852417,63,,,
19849,-0.36471617221832275,63,,,
19899,-0.28752583265304565,63,,,
19949,-0.29644787311553955,63,,,
19967,,63,0.570900022983551,,
19967,,63,,0.6263020634651184,0.8222000002861023
19999,-0.2915090024471283,64,,,
20049,-0.2760438919067383,64,,,
20099,-0.29400816559791565,64,,,
20149,-0.26149919629096985,64,,,
20199,-0.2858847379684448,64,,,
20249,-0.3328491747379303,64,,,
20279,,64,0.5730000138282776,,
20279,,64,,0.6261017918586731,0.8191999793052673
20299,-0.3010641932487488,65,,,
20349,-0.3271653652191162,65,,,
20399,-0.29141074419021606,65,,,
20449,-0.28105664253234863,65,,,
20499,-0.2770780622959137,65,,,
20549,-0.2778216600418091,65,,,
20591,,65,0.5722000002861023,,
20591,,65,,0.6273036599159241,0.8248999714851379
20599,-0.28654271364212036,66,,,
20649,-0.323312908411026,66,,,
20699,-0.3217772841453552,66,,,
20749,-0.31655752658843994,66,,,
20799,-0.3150393068790436,66,,,
20849,-0.2932858467102051,66,,,
20899,-0.34591394662857056,66,,,
20903,,66,0.5756000280380249,,
20903,,66,,0.6286057829856873,0.820900022983551
20949,-0.2705187499523163,67,,,
20999,-0.33507561683654785,67,,,
21049,-0.28705477714538574,67,,,
21099,-0.3066232204437256,67,,,
21149,-0.33025550842285156,67,,,
21199,-0.32601016759872437,67,,,
21215,,67,0.5741999745368958,,
21215,,67,,0.6295322775840759,0.8241000175476074
21249,-0.2811160683631897,68,,,
21299,-0.28686970472335815,68,,,
21349,-0.23483508825302124,68,,,
21399,-0.34501954913139343,68,,,
21449,-0.31870847940444946,68,,,
21499,-0.29379937052726746,68,,,
21527,,68,0.5723999738693237,,
21527,,68,,0.6300581097602844,0.8197000026702881
21549,-0.3403722941875458,69,,,
21599,-0.3303997814655304,69,,,
21649,-0.31121140718460083,69,,,
21699,-0.31316763162612915,69,,,
21749,-0.28771984577178955,69,,,
21799,-0.29409775137901306,69,,,
21839,,69,0.5774000287055969,,
21839,,69,,0.6301081776618958,0.8209999799728394
21849,-0.3376010060310364,70,,,
21899,-0.3082386255264282,70,,,
21949,-0.32827460765838623,70,,,
21999,-0.3298044204711914,70,,,
22049,-0.38940978050231934,70,,,
22099,-0.31925705075263977,70,,,
22149,-0.35643109679222107,70,,,
22151,,70,0.5733000040054321,,
22151,,70,,0.6317358016967773,0.8223000168800354
22199,-0.3022346496582031,71,,,
22249,-0.2717810273170471,71,,,
22299,-0.32453465461730957,71,,,
22349,-0.2868853211402893,71,,,
22399,-0.3187333047389984,71,,,
22449,-0.34520870447158813,71,,,
22463,,71,0.5763000249862671,,
22463,,71,,0.6337389945983887,0.8253999948501587
22499,-0.30235081911087036,72,,,
22549,-0.3198634386062622,72,,,
22599,-0.3622394800186157,72,,,
22649,-0.35700085759162903,72,,,
22699,-0.3460327982902527,72,,,
22749,-0.36036670207977295,72,,,
22775,,72,0.5778999924659729,,
22775,,72,,0.6370192170143127,0.8255000114440918
22799,-0.2907285690307617,73,,,
22849,-0.26416534185409546,73,,,
22899,-0.30184102058410645,73,,,
22949,-0.2974444329738617,73,,,
22999,-0.3331056535243988,73,,,
23049,-0.32187241315841675,73,,,
23087,,73,0.5763999819755554,,
23087,,73,,0.636793851852417,0.8252000212669373
23099,-0.38011133670806885,74,,,
23149,-0.3628867566585541,74,,,
23199,-0.32340535521507263,74,,,
23249,-0.35986328125,74,,,
23299,-0.32000505924224854,74,,,
23349,-0.33491629362106323,74,,,
23399,-0.29653507471084595,74,,,
23399,,74,0.5760999917984009,,
23399,,74,,0.6362179517745972,0.8237000107765198
23449,-0.35080087184906006,75,,,
23499,-0.25798261165618896,75,,,
23549,-0.3015899062156677,75,,,
23599,-0.3357176184654236,75,,,
23649,-0.3053390681743622,75,,,
23699,-0.33592429757118225,75,,,
23711,,75,0.5773000121116638,,
23711,,75,,0.6393229365348816,0.8270999789237976
23749,-0.3677912950515747,76,,,
23799,-0.29807448387145996,76,,,
23849,-0.330291748046875,76,,,
23899,-0.29842430353164673,76,,,
23949,-0.3459312915802002,76,,,
23999,-0.31538310647010803,76,,,
24023,,76,0.5756999850273132,,
24023,,76,,0.6391226053237915,0.820900022983551
24049,-0.27314823865890503,77,,,
24099,-0.35147351026535034,77,,,
24149,-0.32463932037353516,77,,,
24199,-0.29774975776672363,77,,,
24249,-0.31279122829437256,77,,,
24299,-0.3448173999786377,77,,,
24335,,77,0.5791000127792358,,
24335,,77,,0.6391726732254028,0.8256000280380249
24349,-0.33384644985198975,78,,,
24399,-0.3018721640110016,78,,,
24449,-0.3323712646961212,78,,,
24499,-0.3745432496070862,78,,,
24549,-0.2871459126472473,78,,,
24599,-0.3320227861404419,78,,,
24647,,78,0.5766000151634216,,
24647,,78,,0.640700101852417,0.8223000168800354
24649,-0.32720500230789185,79,,,
24699,-0.36239272356033325,79,,,
24749,-0.3147483766078949,79,,,
24799,-0.327193021774292,79,,,
24849,-0.37330999970436096,79,,,
24899,-0.3382853865623474,79,,,
24949,-0.32166939973831177,79,,,
24959,,79,0.5760999917984009,,
24959,,79,,0.6418519616127014,0.8242999911308289
24999,-0.3582322895526886,80,,,
25049,-0.3369959890842438,80,,,
25099,-0.34547364711761475,80,,,
25149,-0.3722218871116638,80,,,
25199,-0.3324944078922272,80,,,
25249,-0.31810468435287476,80,,,
25271,,80,0.5771999955177307,,
25271,,80,,0.6411758661270142,0.8216000199317932
25299,-0.29969367384910583,81,,,
25349,-0.37823736667633057,81,,,
25399,-0.32195302844047546,81,,,
25449,-0.31364506483078003,81,,,
25499,-0.35681185126304626,81,,,
25549,-0.3210725486278534,81,,,
25583,,81,0.5778999924659729,,
25583,,81,,0.6432542204856873,0.8255000114440918
25599,-0.33309486508369446,82,,,
25649,-0.31065118312835693,82,,,
25699,-0.34803640842437744,82,,,
25749,-0.3318347930908203,82,,,
25799,-0.3643496632575989,82,,,
25849,-0.33998966217041016,82,,,
25895,,82,0.578000009059906,,
25895,,82,,0.6436799168586731,0.8205999732017517
25899,-0.334388792514801,83,,,
25949,-0.3228716254234314,83,,,
25999,-0.34395480155944824,83,,,
26049,-0.3080688714981079,83,,,
26099,-0.3241877555847168,83,,,
26149,-0.32043588161468506,83,,,
26199,-0.306397020816803,83,,,
26207,,83,0.5794000029563904,,
26207,,83,,0.6441807150840759,0.8217999935150146
26249,-0.3602311313152313,84,,,
26299,-0.3701757788658142,84,,,
26349,-0.30550867319107056,84,,,
26399,-0.35004061460494995,84,,,
26449,-0.3346230685710907,84,,,
26499,-0.36875250935554504,84,,,
26519,,84,0.5784000158309937,,
26519,,84,,0.6457081437110901,0.8248999714851379
26549,-0.295455664396286,85,,,
26599,-0.3327321410179138,85,,,
26649,-0.2702668309211731,85,,,
26699,-0.3446786403656006,85,,,
26749,-0.3839121460914612,85,,,
26799,-0.34737300872802734,85,,,
26831,,85,0.5782999992370605,,
26831,,85,,0.6463341116905212,0.8213000297546387
26849,-0.32830941677093506,86,,,
26899,-0.2939392030239105,86,,,
26949,-0.31338757276535034,86,,,
26999,-0.34575819969177246,86,,,
27049,-0.36025717854499817,86,,,
27099,-0.33310288190841675,86,,,
27143,,86,0.5770999789237976,,
27143,,86,,0.6455078125,0.8252999782562256
27149,-0.29181158542633057,87,,,
27199,-0.3112330436706543,87,,,
27249,-0.27625802159309387,87,,,
27299,-0.30287063121795654,87,,,
27349,-0.3172287046909332,87,,,
27399,-0.3495267331600189,87,,,
27449,-0.31637072563171387,87,,,
27455,,87,0.5748999714851379,,
27455,,87,,0.6469851732254028,0.8159000277519226
27499,-0.30983713269233704,88,,,
27549,-0.3353992700576782,88,,,
27599,-0.3207412362098694,88,,,
27649,-0.2941877543926239,88,,,
27699,-0.34519240260124207,88,,,
27749,-0.35063010454177856,88,,,
27767,,88,0.5755000114440918,,
27767,,88,,0.6469100713729858,0.8208000063896179
27799,-0.34616512060165405,89,,,
27849,-0.33554890751838684,89,,,
27899,-0.3202558159828186,89,,,
27949,-0.33065399527549744,89,,,
27999,-0.3164452016353607,89,,,
28049,-0.3460584580898285,89,,,
28079,,89,0.5756000280380249,,
28079,,89,,0.647536039352417,0.8227999806404114
28099,-0.3788483142852783,90,,,
28149,-0.33107566833496094,90,,,
28199,-0.3092106878757477,90,,,
28249,-0.3461710810661316,90,,,
28299,-0.2995108664035797,90,,,
28349,-0.3868836760520935,90,,,
28391,,90,0.5745000243186951,,
28391,,90,,0.6490384340286255,0.8202000260353088
28399,-0.32627734541893005,91,,,
28449,-0.36772260069847107,91,,,
28499,-0.3197481036186218,91,,,
28549,-0.35572350025177,91,,,
28599,-0.3017483949661255,91,,,
28649,-0.3296463191509247,91,,,
28699,-0.30751854181289673,91,,,
28703,,91,0.5756000280380249,,
28703,,91,,0.6489132642745972,0.8222000002861023
28749,-0.35118231177330017,92,,,
28799,-0.3499942421913147,92,,,
28849,-0.3208147883415222,92,,,
