step,epoch,train_loss,val_acc,val_loss,train_acc,test_acc
18599,59,0.6684950590133667,,,,
18649,59,0.6643184423446655,,,,
18699,59,0.7936856746673584,,,,
18719,59,,0.7439000010490417,0.9886919856071472,,
18719,59,,,,0.8700671195983887,0.8519999980926514
18749,60,0.6869688630104065,,,,
18799,60,0.4351450204849243,,,,
18849,60,0.5566547513008118,,,,
18899,60,0.5248812437057495,,,,
18949,60,0.6044877171516418,,,,
18999,60,0.6476557850837708,,,,
19031,60,,0.7455999851226807,0.9798998832702637,,
19031,60,,,,0.8725210428237915,0.8580999970436096
19049,61,0.5840497612953186,,,,
19099,61,0.5667941570281982,,,,
19149,61,0.7452622652053833,,,,
19199,61,0.6342062950134277,,,,
19249,61,0.5158283114433289,,,,
19299,61,0.5457106828689575,,,,
19343,61,,0.7419000267982483,0.9824541807174683,,
19343,61,,,,0.8744491338729858,0.8562999963760376
19349,62,0.5550675392150879,,,,
19399,62,0.6008656620979309,,,,
19449,62,0.8579647541046143,,,,
19499,62,0.6663735508918762,,,,
19549,62,0.6578879356384277,,,,
19599,62,0.5142834186553955,,,,
19649,62,0.5208016037940979,,,,
19655,62,,0.7430999875068665,0.9836185574531555,,
19655,62,,,,0.8741235733032227,0.8568999767303467
19699,63,0.6158319115638733,,,,
19749,63,0.5636525750160217,,,,
19799,63,0.6774370074272156,,,,
19849,63,0.6347871422767639,,,,
19899,63,0.6194475293159485,,,,
19949,63,0.7012127041816711,,,,
19967,63,,0.7430999875068665,0.984061598777771,,
19967,63,,,,0.8752503991127014,0.8568000197410583
19999,64,0.8676421642303467,,,,
20049,64,0.5697296261787415,,,,
20099,64,0.6525923013687134,,,,
20149,64,0.5911905169487,,,,
20199,64,0.6925304532051086,,,,
20249,64,0.5513996481895447,,,,
20279,64,,0.7434999942779541,0.9832173585891724,,
20279,64,,,,0.877028226852417,0.857699990272522
20299,65,0.5834228992462158,,,,
20349,65,0.5178488492965698,,,,
20399,65,0.47337040305137634,,,,
20449,65,0.7485288977622986,,,,
20499,65,0.69037264585495,,,,
20549,65,0.6262714862823486,,,,
20591,65,,0.7439000010490417,0.982893168926239,,
20591,65,,,,0.8769030570983887,0.859499990940094
20599,66,0.7095313668251038,,,,
20649,66,0.5854636430740356,,,,
20699,66,0.5158490538597107,,,,
20749,66,0.6018590331077576,,,,
20799,66,0.6870520114898682,,,,
20849,66,0.6531607508659363,,,,
20899,66,0.7824285626411438,,,,
20903,66,,0.744700014591217,0.983191192150116,,
20903,66,,,,0.8763270974159241,0.8582000136375427
20949,67,0.5847402215003967,,,,
20999,67,0.7585780024528503,,,,
21049,67,0.5301429033279419,,,,
21099,67,0.487504243850708,,,,
21149,67,0.6253076195716858,,,,
21199,67,0.5578188896179199,,,,
21215,67,,0.7427999973297119,0.9880256056785583,,
21215,67,,,,0.876953125,0.8579999804496765
21249,68,0.6197344064712524,,,,
21299,68,0.7566391825675964,,,,
21349,68,0.6991437077522278,,,,
21399,68,0.6447210311889648,,,,
21449,68,0.6661155223846436,,,,
21499,68,0.5133774280548096,,,,
21527,68,,0.7447999715805054,0.9813558459281921,,
21527,68,,,,0.8768278956413269,0.8580999970436096
21549,69,0.47265002131462097,,,,
21599,69,0.5623533129692078,,,,
21649,69,0.6155225038528442,,,,
21699,69,0.4671963155269623,,,,
21749,69,0.6974688768386841,,,,
21799,69,0.5732943415641785,,,,
21839,69,,0.7440999746322632,0.9851542711257935,,
21839,69,,,,0.8782551884651184,0.8554999828338623
21849,70,0.5648440718650818,,,,
21899,70,0.6685972809791565,,,,
21949,70,0.5241884589195251,,,,
21999,70,0.522316575050354,,,,
22049,70,0.5745399594306946,,,,
22099,70,0.6306819319725037,,,,
22149,70,0.5168491005897522,,,,
22151,70,,0.7436000108718872,0.9840964078903198,,
22151,70,,,,0.8774789571762085,0.8571000099182129
22199,71,0.609078049659729,,,,
22249,71,0.6306481957435608,,,,
22299,71,0.7530758380889893,,,,
22349,71,0.5568098425865173,,,,
22399,71,0.66983962059021,,,,
22449,71,0.6589254140853882,,,,
22463,71,,0.7451000213623047,0.9832740426063538,,
22463,71,,,,0.8772035241127014,0.8565000295639038
22499,72,0.47816401720046997,,,,
22549,72,0.45858022570610046,,,,
22599,72,0.7213487029075623,,,,
22649,72,0.5210418701171875,,,,
22699,72,0.6288694739341736,,,,
22749,72,0.7199219465255737,,,,
22775,72,,0.7439000010490417,0.9848479628562927,,
22775,72,,,,0.8775791525840759,0.8564000129699707
22799,73,0.5652086138725281,,,,
22849,73,0.468080073595047,,,,
22899,73,0.5734649896621704,,,,
22949,73,0.743998646736145,,,,
22999,73,0.7184247374534607,,,,
23049,73,0.6679500937461853,,,,
23087,73,,0.7429999709129333,0.9842195510864258,,
23087,73,,,,0.8775791525840759,0.8562999963760376
23099,74,0.7036741971969604,,,,
23149,74,0.40160447359085083,,,,
23199,74,0.6801455616950989,,,,
23249,74,0.7322102189064026,,,,
23299,74,0.693647027015686,,,,
23349,74,0.6173761487007141,,,,
23399,74,0.7445443868637085,,,,
23399,74,,0.7423999905586243,0.9876545071601868,,
23399,74,,,,0.8774288892745972,0.8551999926567078
23449,75,0.4968273341655731,,,,
23499,75,0.8715102076530457,,,,
23549,75,0.64740389585495,,,,
23599,75,0.6004613041877747,,,,
23649,75,0.5174674391746521,,,,
23699,75,0.4519140422344208,,,,
23711,75,,0.7422000169754028,0.9876580238342285,,
23711,75,,,,0.8799829483032227,0.855400025844574
23749,76,0.6156517267227173,,,,
23799,76,0.6066092252731323,,,,
23849,76,0.47517701983451843,,,,
23899,76,0.6731005907058716,,,,
23949,76,0.49344882369041443,,,,
23999,76,0.4558165967464447,,,,
24023,76,,0.7408000230789185,0.9895229339599609,,
24023,76,,,,0.8786558508872986,0.8543000221252441
24049,77,0.6483567357063293,,,,
24099,77,0.6477329730987549,,,,
24149,77,0.6591929197311401,,,,
24199,77,0.4934022128582001,,,,
24249,77,0.7446845769882202,,,,
24299,77,0.633388876914978,,,,
24335,77,,0.7433000206947327,0.9870733618736267,,
24335,77,,,,0.8787559866905212,0.8546000123023987
24349,78,0.5744151473045349,,,,
24399,78,0.5527127981185913,,,,
24449,78,0.6066376566886902,,,,
24499,78,0.6315253376960754,,,,
24549,78,0.6669451594352722,,,,
24599,78,0.4875715970993042,,,,
24647,78,,0.7422999739646912,0.9867838025093079,,
24647,78,,,,0.8787559866905212,0.8567000031471252
24649,79,0.5908296704292297,,,,
24699,79,0.6767301559448242,,,,
24749,79,0.5317739248275757,,,,
24799,79,0.6855036616325378,,,,
24849,79,0.6011942028999329,,,,
24899,79,0.6725265383720398,,,,
24949,79,0.5868653655052185,,,,
24959,79,,0.7422999739646912,0.9873265624046326,,
24959,79,,,,0.8788561820983887,0.8557000160217285
