step,train_loss,epoch,val_acc,val_loss,test_acc
49,3.015270709991455,0,,,
99,3.0607762336730957,0,,,
149,2.3898708820343018,0,,,
199,2.5811166763305664,0,,,
249,2.6691524982452393,0,,,
299,2.5657010078430176,0,,,
349,2.5511138439178467,0,,,
389,,0,0.4359000027179718,1.6880857944488525,
389,,0,,,0.4706000089645386
399,2.325178384780884,1,,,
449,2.2655680179595947,1,,,
499,2.3054583072662354,1,,,
549,2.5308964252471924,1,,,
599,2.101759672164917,1,,,
649,2.063260555267334,1,,,
699,2.060041904449463,1,,,
749,2.045996904373169,1,,,
779,,1,0.5618000030517578,1.3658381700515747,
779,,1,,,0.6385999917984009
799,1.9568629264831543,2,,,
849,2.1079821586608887,2,,,
899,1.9092724323272705,2,,,
949,2.0283517837524414,2,,,
999,1.7115683555603027,2,,,
1049,1.8102929592132568,2,,,
1099,1.852919340133667,2,,,
1149,1.8966361284255981,2,,,
1169,,2,0.6207000017166138,1.2124910354614258,
1169,,2,,,0.6987000107765198
1199,1.7442375421524048,3,,,
1249,1.5892093181610107,3,,,
1299,1.774071455001831,3,,,
1349,1.827500343322754,3,,,
1399,1.866624116897583,3,,,
1449,1.711299180984497,3,,,
1499,1.6065046787261963,3,,,
1549,1.936293125152588,3,,,
1559,,3,0.6486999988555908,1.1421939134597778,
1559,,3,,,0.7269999980926514
1599,1.7422457933425903,4,,,
1649,1.8228225708007812,4,,,
1699,1.7787184715270996,4,,,
1749,1.7000572681427002,4,,,
1799,1.5449618101119995,4,,,
1849,1.5534119606018066,4,,,
1899,1.5160248279571533,4,,,
1949,1.7233383655548096,4,,,
1949,,4,0.6761999726295471,1.066981554031372,
1949,,4,,,0.7669000029563904
1999,1.6001330614089966,5,,,
2049,1.5541458129882812,5,,,
2099,1.6492705345153809,5,,,
2149,1.519421100616455,5,,,
2199,1.4589706659317017,5,,,
2249,1.5504744052886963,5,,,
2299,1.6991527080535889,5,,,
2339,,5,0.6948999762535095,1.0249253511428833,
2339,,5,,,0.7890999913215637
2349,1.4384889602661133,6,,,
2399,1.5673497915267944,6,,,
2449,1.7368979454040527,6,,,
2499,1.4173040390014648,6,,,
2549,1.5439631938934326,6,,,
2599,1.6075313091278076,6,,,
2649,1.2914321422576904,6,,,
2699,1.303056240081787,6,,,
2729,,6,0.70169997215271,1.0201746225357056,
2729,,6,,,0.7870000004768372
2749,1.5739920139312744,7,,,
2799,1.464139461517334,7,,,
2849,1.5857490301132202,7,,,
2899,1.5423086881637573,7,,,
2949,1.690059781074524,7,,,
2999,1.5867912769317627,7,,,
3049,1.5951218605041504,7,,,
3099,1.3521353006362915,7,,,
3119,,7,0.7071999907493591,1.0106950998306274,
3119,,7,,,0.805899977684021
3149,1.5099475383758545,8,,,
3199,1.6296899318695068,8,,,
3249,1.4273052215576172,8,,,
3299,1.3332951068878174,8,,,
3349,1.3134994506835938,8,,,
3399,1.5449535846710205,8,,,
3449,1.1525359153747559,8,,,
3499,1.1443341970443726,8,,,
3509,,8,0.7263000011444092,0.9566318392753601,
3509,,8,,,0.8259999752044678
3549,1.3966193199157715,9,,,
3599,1.5093718767166138,9,,,
3649,1.448625087738037,9,,,
3699,1.359752893447876,9,,,
3749,1.4269664287567139,9,,,
3799,1.4967176914215088,9,,,
3849,1.4351229667663574,9,,,
3899,1.5034946203231812,9,,,
3899,,9,0.7250999808311462,0.9596553444862366,
3899,,9,,,0.8359000086784363
3949,2.134744644165039,10,,,
3999,2.017338275909424,10,,,
4049,2.440927267074585,10,,,
4099,2.0838992595672607,10,,,
4149,2.4429914951324463,10,,,
4199,1.8806620836257935,10,,,
4211,,10,,,0.8474000096321106
4249,2.2690114974975586,11,,,
4299,2.3943073749542236,11,,,
4349,2.286874532699585,11,,,
4399,2.2494871616363525,11,,,
4449,2.082892894744873,11,,,
4499,2.325601577758789,11,,,
4523,,11,0.7390000224113464,0.9995875954627991,
4523,,11,,,0.8474000096321106
4549,2.013951063156128,12,,,
4599,2.166330337524414,12,,,
4649,2.286463499069214,12,,,
4699,1.9621226787567139,12,,,
4749,2.2483839988708496,12,,,
4799,2.1383564472198486,12,,,
4835,,12,0.7390000224113464,0.9969678521156311,
4835,,12,,,0.8508999943733215
4849,2.3802337646484375,13,,,
4899,2.29616117477417,13,,,
4949,2.3300304412841797,13,,,
4999,1.8603758811950684,13,,,
5049,2.336988687515259,13,,,
5099,2.0433297157287598,13,,,
5147,,13,0.738099992275238,1.0137704610824585,
5147,,13,,,0.8514000177383423
5149,2.023806095123291,14,,,
5199,2.3486547470092773,14,,,
5249,2.243803024291992,14,,,
5299,2.1973183155059814,14,,,
5349,2.282579183578491,14,,,
5399,2.1013002395629883,14,,,
5449,2.2632761001586914,14,,,
5459,,14,0.7422000169754028,1.0081908702850342,
5459,,14,,,0.8571000099182129
5499,2.1848349571228027,15,,,
5549,1.6832247972488403,15,,,
5599,2.329926013946533,15,,,
5649,1.886516809463501,15,,,
5699,1.7397735118865967,15,,,
5749,2.171257495880127,15,,,
5771,,15,0.7437999844551086,0.9996805787086487,
5771,,15,,,0.859000027179718
5799,2.1165425777435303,16,,,
5849,2.0880351066589355,16,,,
5899,2.2610437870025635,16,,,
5949,2.1695075035095215,16,,,
5999,1.741552710533142,16,,,
6049,1.9234179258346558,16,,,
6083,,16,0.7466999888420105,0.999838650226593,
6083,,16,,,0.8600000143051147
6099,2.1429359912872314,17,,,
6149,2.3099634647369385,17,,,
6199,2.2097103595733643,17,,,
6249,2.1286585330963135,17,,,
6299,2.165799856185913,17,,,
6349,2.273930788040161,17,,,
6395,,17,0.7519000172615051,0.9872525334358215,
6395,,17,,,0.8704000115394592
6399,2.0731801986694336,18,,,
6449,1.8792753219604492,18,,,
6499,2.2525954246520996,18,,,
6549,2.2808773517608643,18,,,
6599,2.2267990112304688,18,,,
6649,2.1263270378112793,18,,,
6699,1.935051441192627,18,,,
6707,,18,0.7475000023841858,1.000838041305542,
6707,,18,,,0.8664000034332275
6749,2.0711677074432373,19,,,
6799,2.311896800994873,19,,,
6849,2.0150675773620605,19,,,
6899,1.6388232707977295,19,,,
6949,2.0019419193267822,19,,,
6999,1.9789762496948242,19,,,
7019,,19,0.7534000277519226,0.9990984201431274,
7019,,19,,,0.873199999332428
7049,2.2848026752471924,20,,,
7099,2.3366243839263916,20,,,
7149,2.2541069984436035,20,,,
7199,2.0801901817321777,20,,,
7249,2.3452935218811035,20,,,
7299,2.0804831981658936,20,,,
7331,,20,0.7537000179290771,1.0045665502548218,
7331,,20,,,0.8679999709129333
7349,1.895071029663086,21,,,
7399,2.1996307373046875,21,,,
7449,2.305114269256592,21,,,
7499,2.3204376697540283,21,,,
7549,2.2997875213623047,21,,,
7599,2.077554702758789,21,,,
7643,,21,0.7551000118255615,0.9987643361091614,
7643,,21,,,0.8693000078201294
7649,2.433654308319092,22,,,
7699,2.1773061752319336,22,,,
7749,2.1248586177825928,22,,,
7799,2.1958980560302734,22,,,
7849,2.1295692920684814,22,,,
7899,2.202430009841919,22,,,
7949,2.5439720153808594,22,,,
7955,,22,0.7469000220298767,1.0078251361846924,
7955,,22,,,0.8604000210762024
7999,2.379453659057617,23,,,
8049,1.7169536352157593,23,,,
8099,2.149787187576294,23,,,
8149,2.401327133178711,23,,,
8199,2.3515639305114746,23,,,
8249,1.409337043762207,23,,,
8267,,23,0.7501000165939331,0.9922462701797485,
8267,,23,,,0.866599977016449
8299,2.2482707500457764,24,,,
8349,1.8779854774475098,24,,,
8399,2.05134654045105,24,,,
8449,2.384026527404785,24,,,
8499,2.2300007343292236,24,,,
8549,2.4247164726257324,24,,,
8579,,24,0.7455999851226807,1.0254031419754028,
8579,,24,,,0.8633000254631042
8599,2.440699577331543,25,,,
8649,2.2791213989257812,25,,,
8699,2.2245371341705322,25,,,
8749,1.9698611497879028,25,,,
8799,2.433372735977173,25,,,
8849,1.7315164804458618,25,,,
8891,,25,0.7472000122070312,1.022415280342102,
8891,,25,,,0.8662999868392944
8899,2.228621006011963,26,,,
8949,1.8220995664596558,26,,,
8999,2.2468295097351074,26,,,
9049,2.388643741607666,26,,,
9099,2.5280869007110596,26,,,
9149,2.26503849029541,26,,,
9199,2.4664998054504395,26,,,
9203,,26,0.7585999965667725,0.9923507571220398,
9203,,26,,,0.8729000091552734
9249,2.074413776397705,27,,,
9299,2.3667144775390625,27,,,
9349,1.3604092597961426,27,,,
9399,2.399716377258301,27,,,
9449,2.126145839691162,27,,,
9499,2.196401596069336,27,,,
9515,,27,0.7504000067710876,1.0220842361450195,
9515,,27,,,0.8694000244140625
9549,2.2050888538360596,28,,,
9599,2.26250958442688,28,,,
9649,2.3277668952941895,28,,,
9699,1.7293070554733276,28,,,
9749,1.9739551544189453,28,,,
9799,2.098471164703369,28,,,
9827,,28,0.7497000098228455,1.0074082612991333,
9827,,28,,,0.8673999905586243
9849,2.4332826137542725,29,,,
9899,2.4719741344451904,29,,,
9949,2.1279149055480957,29,,,
9999,2.0770628452301025,29,,,
10049,2.255875825881958,29,,,
10099,1.7943577766418457,29,,,
10139,,29,0.7595999836921692,0.9931901097297668,
10139,,29,,,0.8823000192642212
10149,2.3680624961853027,30,,,
10199,2.0822553634643555,30,,,
10249,2.2423810958862305,30,,,
10299,2.2096633911132812,30,,,
10349,2.0077409744262695,30,,,
10399,2.092249870300293,30,,,
10449,2.2372817993164062,30,,,
10451,,30,0.7549999952316284,1.0172595977783203,
10451,,30,,,0.871999979019165
10499,2.0734198093414307,31,,,
10549,2.188326835632324,31,,,
10599,2.508420944213867,31,,,
10649,2.306386709213257,31,,,
10699,2.497917413711548,31,,,
10749,1.5560989379882812,31,,,
10763,,31,0.7522000074386597,1.0183027982711792,
10763,,31,,,0.8744999766349792
10799,2.3748183250427246,32,,,
10849,2.385388135910034,32,,,
10899,2.1896491050720215,32,,,
10949,2.2085940837860107,32,,,
10999,2.313603639602661,32,,,
11049,2.314384937286377,32,,,
11075,,32,0.7508000135421753,1.0283594131469727,
11075,,32,,,0.8615000247955322
11099,2.2561631202697754,33,,,
11149,2.1659340858459473,33,,,
11199,2.4800825119018555,33,,,
11249,2.327115297317505,33,,,
11299,2.0641093254089355,33,,,
11349,2.3703768253326416,33,,,
11387,,33,0.7562999725341797,1.016531229019165,
11387,,33,,,0.8812000155448914
11399,2.4945037364959717,34,,,
11449,2.366791248321533,34,,,
11499,2.3652892112731934,34,,,
11549,2.1999173164367676,34,,,
11599,1.8920753002166748,34,,,
11649,2.3815176486968994,34,,,
11699,2.18165922164917,34,,,
