train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
4.076932430267334,0,49,,,,
4.179971694946289,0,99,,,,
3.8412411212921143,0,149,,,,
3.9994449615478516,0,199,,,,
3.5627827644348145,0,249,,,,
3.568842887878418,0,299,,,,
,0,311,1.7327574491500854,0.35499998927116394,,
,0,311,,,0.2147185504436493,0.3628000020980835
3.385676860809326,1,349,,,,
3.641700267791748,1,399,,,,
3.3646719455718994,1,449,,,,
3.225499153137207,1,499,,,,
3.401782274246216,1,549,,,,
3.059507369995117,1,599,,,,
,1,623,1.5907374620437622,0.42969998717308044,,
,1,623,,,0.35297727584838867,0.4422000050544739
3.0562431812286377,2,649,,,,
3.2808587551116943,2,699,,,,
2.815014362335205,2,749,,,,
2.8378372192382812,2,799,,,,
2.866889715194702,2,849,,,,
2.5941267013549805,2,899,,,,
,2,935,1.2742793560028076,0.5583000183105469,,
,2,935,,,0.45770734548568726,0.5785999894142151
2.830756425857544,3,949,,,,
2.5191562175750732,3,999,,,,
2.329120397567749,3,1049,,,,
2.367553234100342,3,1099,,,,
2.3921217918395996,3,1149,,,,
2.1986844539642334,3,1199,,,,
,3,1247,1.0829529762268066,0.6310999989509583,,
,3,1247,,,0.5423302054405212,0.6565999984741211
1.9223039150238037,4,1249,,,,
2.2686376571655273,4,1299,,,,
2.10359787940979,4,1349,,,,
2.4342334270477295,4,1399,,,,
2.229868173599243,4,1449,,,,
2.2523512840270996,4,1499,,,,
2.070329189300537,4,1549,,,,
,4,1559,1.0365121364593506,0.6510000228881836,,
,4,1559,,,0.5997471213340759,0.6776999831199646
2.0579235553741455,5,1599,,,,
2.219055652618408,5,1649,,,,
1.816888451576233,5,1699,,,,
2.132934331893921,5,1749,,,,
1.7969541549682617,5,1799,,,,
2.0032663345336914,5,1849,,,,
,5,1871,0.9427890777587891,0.6952999830245972,,
,5,1871,,,0.6493890285491943,0.7210000157356262
1.948623538017273,6,1899,,,,
1.683145523071289,6,1949,,,,
2.188857078552246,6,1999,,,,
1.856414794921875,6,2049,,,,
1.9378316402435303,6,2099,,,,
2.154148578643799,6,2149,,,,
,6,2183,1.1420644521713257,0.6208000183105469,,
,6,2183,,,0.676194429397583,0.6424000263214111
1.622541904449463,7,2199,,,,
1.6686034202575684,7,2249,,,,
1.7642863988876343,7,2299,,,,
2.0782358646392822,7,2349,,,,
1.675475835800171,7,2399,,,,
1.6186764240264893,7,2449,,,,
,7,2495,0.92438143491745,0.7164000272750854,,
,7,2495,,,0.6987054347991943,0.7421000003814697
1.6056287288665771,8,2499,,,,
1.347896933555603,8,2549,,,,
1.5539288520812988,8,2599,,,,
1.836829423904419,8,2649,,,,
1.4445356130599976,8,2699,,,,
1.6880357265472412,8,2749,,,,
1.6204643249511719,8,2799,,,,
,8,2807,1.014415979385376,0.696399986743927,,
,8,2807,,,0.7084835767745972,0.7254999876022339
1.4323545694351196,9,2849,,,,
1.849323034286499,9,2899,,,,
1.7434234619140625,9,2949,,,,
1.7650651931762695,9,2999,,,,
1.6109669208526611,9,3049,,,,
1.6574831008911133,9,3099,,,,
,9,3119,0.8701410293579102,0.743399977684021,,
,9,3119,,,0.7200019955635071,0.7802000045776367
1.2748924493789673,10,3149,,,,
1.511584758758545,10,3199,,,,
1.21322500705719,10,3249,,,,
1.4623994827270508,10,3299,,,,
1.4754494428634644,10,3349,,,,
1.3266167640686035,10,3399,,,,
,10,3431,0.9496297836303711,0.7321000099182129,,
,10,3431,,,0.7272886633872986,0.7638999819755554
1.5455224514007568,11,3449,,,,
1.3356173038482666,11,3499,,,,
1.3187799453735352,11,3549,,,,
1.44260573387146,11,3599,,,,
1.7358707189559937,11,3649,,,,
1.5202317237854004,11,3699,,,,
,11,3743,0.9320212006568909,0.7286999821662903,,
,11,3743,,,0.7369416356086731,0.7728999853134155
1.4438637495040894,12,3749,,,,
1.4608513116836548,12,3799,,,,
1.4355617761611938,12,3849,,,,
1.2328786849975586,12,3899,,,,
1.2454713582992554,12,3949,,,,
1.3124598264694214,12,3999,,,,
1.6480629444122314,12,4049,,,,
,12,4055,0.8561307787895203,0.761900007724762,,
,12,4055,,,0.7416115999221802,0.8044999837875366
1.5035972595214844,13,4099,,,,
1.337775468826294,13,4149,,,,
1.2255184650421143,13,4199,,,,
1.3010189533233643,13,4249,,,,
1.7208747863769531,13,4299,,,,
