step,train_loss,epoch,val_acc,test_acc,train_acc
2799,0.027117207646369934,8,,,
2807,,8,0.4952000081539154,,
2807,,8,,0.7003999948501587,0.4992237687110901
2849,0.03138069063425064,9,,,
2899,0.11120745539665222,9,,,
2949,0.12808653712272644,9,,,
2999,0.11402420699596405,9,,,
3049,0.09618985652923584,9,,,
3099,0.02943957969546318,9,,,
3119,,9,0.4846999943256378,,
3119,,9,,0.6847000122070312,0.5073367357254028
3149,0.07864038646221161,10,,,
3199,0.16983690857887268,10,,,
3249,0.12487413734197617,10,,,
3299,0.1745578497648239,10,,,
3349,0.07368838042020798,10,,,
3399,0.023452918976545334,10,,,
3431,,10,0.4823000133037567,,
3431,,10,,0.6751000285148621,0.5139973759651184
3449,0.1556784212589264,11,,,
3499,0.15921396017074585,11,,,
3549,0.1355743557214737,11,,,
3599,0.1028764471411705,11,,,
3649,0.18436849117279053,11,,,
3699,0.11329256743192673,11,,,
3743,,11,0.4982999861240387,,
3743,,11,,0.698199987411499,0.5200821161270142
3749,0.09639858454465866,12,,,
3799,0.0693298876285553,12,,,
3849,0.011941162869334221,12,,,
3899,0.12653881311416626,12,,,
3949,0.006776139140129089,12,,,
3999,0.16817590594291687,12,,,
4049,0.033902909606695175,12,,,
4055,,12,0.5177000164985657,,
4055,,12,,0.7290999889373779,0.5261167883872986
4099,0.11600087583065033,13,,,
4149,0.0603257417678833,13,,,
4199,0.2140728235244751,13,,,
4249,0.184644877910614,13,,,
4299,0.07012738287448883,13,,,
4349,0.09052813053131104,13,,,
4367,,13,0.5142999887466431,,
4367,,13,,0.7310000061988831,0.5334284901618958
4399,0.15996628999710083,14,,,
4449,0.12612171471118927,14,,,
4499,0.17299918830394745,14,,,
4549,0.09039713442325592,14,,,
4599,0.12159040570259094,14,,,
4649,0.1440722942352295,14,,,
4679,,14,0.5063999891281128,,
4679,,14,,0.7023000121116638,0.537184476852417
4699,0.09869559109210968,15,,,
4749,0.16972020268440247,15,,,
4799,-0.0068527525290846825,15,,,
4849,0.13229168951511383,15,,,
4899,0.09005432575941086,15,,,
4949,0.07340943813323975,15,,,
4991,,15,0.5232999920845032,,
4991,,15,,0.7444000244140625,0.542067289352417
4999,0.014257028698921204,16,,,
5049,0.13041067123413086,16,,,
5099,0.022676687687635422,16,,,
5149,0.12768962979316711,16,,,
5199,0.0417596697807312,16,,,
5249,0.03655923530459404,16,,,
5299,-0.0032544583082199097,16,,,
5303,,16,0.529699981212616,,
5303,,16,,0.7429999709129333,0.5456230044364929
5349,-0.003171770367771387,17,,,
5399,0.04759036377072334,17,,,
5449,-0.03318891301751137,17,,,
5499,0.11952118575572968,17,,,
5549,0.0996144562959671,17,,,
5599,0.07854118943214417,17,,,
5615,,17,0.5296000242233276,,
5615,,17,,0.7577999830245972,0.5486778616905212
5649,0.08122552186250687,18,,,
5699,0.04529237747192383,18,,,
5749,0.01841915398836136,18,,,
5799,0.0393037348985672,18,,,
5849,0.03183090686798096,18,,,
5899,-0.006087329238653183,18,,,
5927,,18,0.5210999846458435,,
5927,,18,,0.739799976348877,0.5529597401618958
5949,0.07502560317516327,19,,,
5999,0.08841536939144135,19,,,
6049,0.014477770775556564,19,,,
6099,0.0011912062764167786,19,,,
6149,0.08071814477443695,19,,,
6199,0.09110558778047562,19,,,
6239,,19,0.5239999890327454,,
6239,,19,,0.7342000007629395,0.5533604025840759
6249,0.09338884055614471,20,,,
6299,0.1268180012702942,20,,,
6349,0.0066231414675712585,20,,,
6399,0.019757810980081558,20,,,
6449,0.04241490364074707,20,,,
6499,0.05288088321685791,20,,,
6549,0.057486020028591156,20,,,
6551,,20,0.5321000218391418,,
6551,,20,,0.7448999881744385,0.5557141304016113
6599,0.08585971593856812,21,,,
6649,0.10871591418981552,21,,,
6699,-0.0022725779563188553,21,,,
6749,-0.028797930106520653,21,,,
6799,0.020464913919568062,21,,,
6849,0.05680372565984726,21,,,
6863,,21,0.5353999733924866,,
6863,,21,,0.776199996471405,0.5595953464508057
6899,0.07888603210449219,22,,,
6949,0.14208641648292542,22,,,
6999,0.13363149762153625,22,,,
7049,0.07083453238010406,22,,,
7099,0.10941390693187714,22,,,
7149,-0.012733064591884613,22,,,
7175,,22,0.5360999703407288,,
7175,,22,,0.7572000026702881,0.5601462125778198
7199,0.039478152990341187,23,,,
7249,0.06435032933950424,23,,,
7299,0.1674422323703766,23,,,
7349,0.06506267189979553,23,,,
7399,0.10415107011795044,23,,,
7449,0.04673095792531967,23,,,
7487,,23,0.5217999815940857,,
7487,,23,,0.7300999760627747,0.5657301545143127
7499,0.07804664224386215,24,,,
7549,0.09566356241703033,24,,,
7599,0.03810642659664154,24,,,
7649,0.07254812121391296,24,,,
7699,0.013634426519274712,24,,,
7749,-0.04978695884346962,24,,,
7799,0.11396275460720062,24,,,
7799,,24,0.5275999903678894,,
7799,,24,,0.7455999851226807,0.5685597062110901
7849,0.06920894235372543,25,,,
7899,0.006418122444301844,25,,,
7949,0.04794842749834061,25,,,
7999,0.195797860622406,25,,,
8049,0.0802755206823349,25,,,
8099,0.10916377604007721,25,,,
8111,,25,0.5335000157356262,,
8111,,25,,0.7580999732017517,0.5723156929016113
8149,0.11747919023036957,26,,,
8199,0.0762125700712204,26,,,
8249,-0.043821319937705994,26,,,
8299,0.0602889321744442,26,,,
8349,-0.0060065388679504395,26,,,
8399,0.11834780126810074,26,,,
8423,,26,0.5386000275611877,,
8423,,26,,0.771399974822998,0.5708132982254028
8449,0.028582671657204628,27,,,
8499,-0.005129236727952957,27,,,
8549,-0.0016380390152335167,27,,,
8599,0.11457005143165588,27,,,
8649,0.10184209048748016,27,,,
8699,-0.04931589215993881,27,,,
8735,,27,0.5293999910354614,,
8735,,27,,0.7511000037193298,0.5760466456413269
8749,-0.034775957465171814,28,,,
8799,0.047707416117191315,28,,,
8849,0.04619459807872772,28,,,
8899,0.06823881715536118,28,,,
8949,0.0006707161664962769,28,,,
8999,0.058967843651771545,28,,,
9047,,28,0.5443000197410583,,
9047,,28,,0.7631999850273132,0.5732171535491943
9049,0.11694458872079849,29,,,
9099,0.11992213129997253,29,,,
9149,0.10065730661153793,29,,,
9199,-0.02144397608935833,29,,,
9249,-0.00041392818093299866,29,,,
9299,0.022810472175478935,29,,,
9349,0.05393579602241516,29,,,
9359,,29,0.5375000238418579,,
9359,,29,,0.7526999711990356,0.5768479704856873
9399,0.032823383808135986,30,,,
9449,0.14930692315101624,30,,,
9499,0.032496578991413116,30,,,
9549,0.04244714230298996,30,,,
9599,0.04206018149852753,30,,,
9649,0.022280806675553322,30,,,
9671,,30,0.5515999794006348,,
9671,,30,,0.7817000150680542,0.5796273946762085
9699,0.061644501984119415,31,,,
9749,0.06441477686166763,31,,,
9799,0.028270795941352844,31,,,
9849,0.0871327593922615,31,,,
9899,0.08091071248054504,31,,,
9949,-0.05049145221710205,31,,,
9983,,31,0.5422000288963318,,
9983,,31,,0.7781999707221985,0.5811799168586731
9999,0.04916878044605255,32,,,
10049,0.09454909712076187,32,,,
10099,-0.002538934350013733,32,,,
10149,0.02215167135000229,32,,,
10199,0.03674638271331787,32,,,
10249,0.02313873916864395,32,,,
10295,,32,0.5418000221252441,,
10295,,32,,0.7674999833106995,0.5827073454856873
10299,0.02298877015709877,33,,,
10349,0.1038404330611229,33,,,
10399,-0.03476741537451744,33,,,
10449,0.0071933455765247345,33,,,
10499,0.06128109246492386,33,,,
10549,-0.009497979655861855,33,,,
10599,0.10616496205329895,33,,,
10607,,33,0.5336999893188477,,
10607,,33,,0.7620000243186951,0.5848608016967773
10649,0.03508877009153366,34,,,
10699,0.05866623297333717,34,,,
10749,0.012273624539375305,34,,,
10799,0.02141687087714672,34,,,
10849,0.12485834956169128,34,,,
10899,0.004010599106550217,34,,,
10919,,34,0.5394999980926514,,
10919,,34,,0.7641000151634216,0.5828325152397156
10949,0.14360111951828003,35,,,
10999,0.15689417719841003,35,,,
11049,0.04849221557378769,35,,,
11099,0.05768563970923424,35,,,
11149,-0.016296464949846268,35,,,
11199,-0.026841364800930023,35,,,
11231,,35,0.5353000164031982,,
11231,,35,,0.7562000155448914,0.5887670516967773
11249,0.1255679428577423,36,,,
11299,0.021087124943733215,36,,,
11349,-0.04939466714859009,36,,,
11399,0.0030090007930994034,36,,,
11449,0.020566247403621674,36,,,
11499,0.030297625809907913,36,,,
11543,,36,0.5473999977111816,,
11543,,36,,0.7656999826431274,0.5891426205635071
11549,0.0041536446660757065,37,,,
11599,0.06418000161647797,37,,,
11649,0.13884174823760986,37,,,
11699,0.013558898121118546,37,,,
11749,-0.058156706392765045,37,,,
11799,-0.029781466349959373,37,,,
11849,-0.0038254782557487488,37,,,
11855,,37,0.5580000281333923,,
11855,,37,,0.786300003528595,0.5926231741905212
11899,0.02136557549238205,38,,,
11949,-0.031905561685562134,38,,,
11999,0.08017776906490326,38,,,
12049,-0.02323846146464348,38,,,
12099,-0.013184033334255219,38,,,
12149,-0.0532555878162384,38,,,
12167,,38,0.5400999784469604,,
12167,,38,,0.766700029373169,0.5949018597602844
12199,-0.04049207642674446,39,,,
12249,0.07366298139095306,39,,,
12299,0.006183650344610214,39,,,
12349,0.14340487122535706,39,,,
12399,-0.043094947934150696,39,,,
12449,0.037756145000457764,39,,,
12479,,39,0.5392000079154968,,
12479,,39,,0.7642999887466431,0.5958533883094788
12499,-0.2627313435077667,40,,,
12549,-0.2815917432308197,40,,,
12599,-0.2888070046901703,40,,,
12649,-0.29318302869796753,40,,,
12699,-0.24009214341640472,40,,,
12749,-0.25481295585632324,40,,,
12791,,40,0.5382999777793884,,
12791,,40,,0.7594000101089478,0.6048678159713745
12799,-0.2551526725292206,41,,,
12849,-0.26118314266204834,41,,,
12899,-0.26725369691848755,41,,,
12949,-0.22032469511032104,41,,,
12999,-0.2711102366447449,41,,,
13049,-0.2707987427711487,41,,,
13099,-0.3231218457221985,41,,,
13103,,41,0.5566999912261963,,
13103,,41,,0.8015999794006348,0.6047926545143127
13149,-0.26521754264831543,42,,,
13199,-0.22879305481910706,42,,,
13249,-0.23582841455936432,42,,,
13299,-0.3033669888973236,42,,,
13349,-0.30559882521629333,42,,,
13399,-0.3151947557926178,42,,,
13415,,42,0.5511000156402588,,
13415,,42,,0.7947999835014343,0.6015625
13449,-0.29190903902053833,43,,,
13499,-0.26116466522216797,43,,,
13549,-0.19205714762210846,43,,,
13599,-0.30569157004356384,43,,,
13649,-0.19254761934280396,43,,,
13699,-0.2873043715953827,43,,,
13727,,43,0.5547000169754028,,
13727,,43,,0.7901999950408936,0.6002354025840759
13749,-0.26802611351013184,44,,,
13799,-0.2650034427642822,44,,,
13849,-0.21210716664791107,44,,,
13899,-0.24877960979938507,44,,,
13949,-0.2943836450576782,44,,,
13999,-0.24545228481292725,44,,,
14039,,44,0.5479000210762024,,
14039,,44,,0.7813000082969666,0.5983323454856873
14049,-0.3188527822494507,45,,,
14099,-0.2613981068134308,45,,,
14149,-0.28547459840774536,45,,,
14199,-0.2439795732498169,45,,,
14249,-0.2936166226863861,45,,,
14299,-0.18858331441879272,45,,,
14349,-0.30940455198287964,45,,,
14351,,45,0.5527999997138977,,
14351,,45,,0.7912999987602234,0.6020132303237915
14399,-0.26742982864379883,46,,,
14449,-0.1817871779203415,46,,,
14499,-0.26269662380218506,46,,,
14549,-0.24022197723388672,46,,,
14599,-0.30413132905960083,46,,,
14649,-0.2708037197589874,46,,,
14663,,46,0.5504000186920166,,
14663,,46,,0.7839999794960022,0.5993840098381042
14699,-0.27806636691093445,47,,,
14749,-0.24786780774593353,47,,,
14799,-0.21563798189163208,47,,,
14849,-0.2346304953098297,47,,,
14899,-0.25575000047683716,47,,,
14949,-0.255311518907547,47,,,
14975,,47,0.5430999994277954,,
14975,,47,,0.7789000272750854,0.6027393937110901
14999,-0.24475161731243134,48,,,
15049,-0.2445029616355896,48,,,
15099,-0.2725008726119995,48,,,
15149,-0.23356124758720398,48,,,
15199,-0.27186062932014465,48,,,
15249,-0.30749642848968506,48,,,
15287,,48,0.551800012588501,,
15287,,48,,0.7827000021934509,0.6024889945983887
15299,-0.29730862379074097,49,,,
15349,-0.2681892216205597,49,,,
15399,-0.2476537674665451,49,,,
15449,-0.248269721865654,49,,,
15499,-0.30307823419570923,49,,,
15549,-0.2888224720954895,49,,,
15599,-0.27714380621910095,49,,,
15599,,49,0.5411999821662903,,
15599,,49,,0.7748000025749207,0.6016125679016113
15649,-0.23927456140518188,50,,,
15699,-0.2827387750148773,50,,,
15749,-0.19739630818367004,50,,,
15799,-0.28230714797973633,50,,,
15849,-0.24243174493312836,50,,,
15899,-0.20879465341567993,50,,,
15911,,50,0.5527999997138977,,
15911,,50,,0.7911999821662903,0.5993589758872986
15949,-0.2700445055961609,51,,,
15999,-0.2878684997558594,51,,,
16049,-0.27288591861724854,51,,,
16099,-0.2724265456199646,51,,,
16149,-0.2342243194580078,51,,,
16199,-0.21875303983688354,51,,,
16223,,51,0.5390999913215637,,
16223,,51,,0.7759000062942505,0.6011368036270142
16249,-0.29019856452941895,52,,,
16299,-0.22986187040805817,52,,,
16349,-0.249323308467865,52,,,
16399,-0.2740335464477539,52,,,
16449,-0.2646125257015228,52,,,
16499,-0.21282795071601868,52,,,
16535,,52,0.545799970626831,,
16535,,52,,0.7767999768257141,0.5991085767745972
16549,-0.22128482162952423,53,,,
16599,-0.2380906343460083,53,,,
16649,-0.2631710469722748,53,,,
16699,-0.2931068539619446,53,,,
16749,-0.2557013928890228,53,,,
16799,-0.23496156930923462,53,,,
16847,,53,0.5521000027656555,,
16847,,53,,0.7853999733924866,0.6015875339508057
16849,-0.25750821828842163,54,,,
16899,-0.2839173674583435,54,,,
16949,-0.2536666989326477,54,,,
16999,-0.2963862121105194,54,,,
17049,-0.3370673656463623,54,,,
17099,-0.28280073404312134,54,,,
17149,-0.286571741104126,54,,,
17159,,54,0.550599992275238,,
17159,,54,,0.7702000141143799,0.6027644276618958
17199,-0.28148165345191956,55,,,
17249,-0.2367982268333435,55,,,
17299,-0.3371906876564026,55,,,
17349,-0.22495511174201965,55,,,
17399,-0.24138261377811432,55,,,
17449,-0.2593614459037781,55,,,
17471,,55,0.5444999933242798,,
17471,,55,,0.7833999991416931,0.6025390625
17499,-0.27279219031333923,56,,,
17549,-0.28542375564575195,56,,,
17599,-0.2272786796092987,56,,,
17649,-0.2960180342197418,56,,,
17699,-0.2668059170246124,56,,,
17749,-0.2617737650871277,56,,,
17783,,56,0.5580000281333923,,
17783,,56,,0.7968000173568726,0.603590726852417
17799,-0.2703292667865753,57,,,
17849,-0.28126388788223267,57,,,
17899,-0.3154439628124237,57,,,
17949,-0.25921812653541565,57,,,
17999,-0.2574678361415863,57,,,
18049,-0.27097374200820923,57,,,
18095,,57,0.5515999794006348,,
18095,,57,,0.7829999923706055,0.6026893258094788
18099,-0.2564699053764343,58,,,
18149,-0.26365047693252563,58,,,
18199,-0.30181002616882324,58,,,
18249,-0.2831181287765503,58,,,
18299,-0.3264003098011017,58,,,
18349,-0.2894171476364136,58,,,
18399,-0.27788177132606506,58,,,
18407,,58,0.544700026512146,,
18407,,58,,0.7771999835968018,0.605543851852417
18449,-0.2888566255569458,59,,,
18499,-0.25857070088386536,59,,,
18549,-0.2604161500930786,59,,,
18599,-0.23975767195224762,59,,,
18649,-0.33199650049209595,59,,,
18699,-0.2800978124141693,59,,,
18719,,59,0.5422000288963318,,
18719,,59,,0.7597000002861023,0.6029647588729858
18749,-0.25762248039245605,60,,,
18799,-0.2547648251056671,60,,,
18849,-0.2464781105518341,60,,,
18899,-0.288343220949173,60,,,
18949,-0.29589080810546875,60,,,
18999,-0.2878088355064392,60,,,
19031,,60,0.5702000260353088,,
19031,,60,,0.8177000284194946,0.6151843070983887
19049,-0.2910974323749542,61,,,
19099,-0.26121842861175537,61,,,
19149,-0.2648373544216156,61,,,
19199,-0.27232295274734497,61,,,
19249,-0.3148069977760315,61,,,
19299,-0.2735263705253601,61,,,
19343,,61,0.5717999935150146,,
19343,,61,,0.8190000057220459,0.6245743036270142
19349,-0.27301234006881714,62,,,
19399,-0.24093198776245117,62,,,
19449,-0.2840117812156677,62,,,
19499,-0.2874182462692261,62,,,
19549,-0.3027188181877136,62,,,
19599,-0.2734224200248718,62,,,
19649,-0.3183591961860657,62,,,
19655,,62,0.5737000107765198,,
19655,,62,,0.8216999769210815,0.6288812160491943
19699,-0.29763758182525635,63,,,
19749,-0.3300866186618805,63,,,
19799,-0.3441728949546814,63,,,
19849,-0.28069132566452026,63,,,
19899,-0.3266448378562927,63,,,
19949,-0.24592863023281097,63,,,
19967,,63,0.5755000114440918,,
19967,,63,,0.821399986743927,0.6296324133872986
19999,-0.2927832007408142,64,,,
20049,-0.3322865664958954,64,,,
20099,-0.32569438219070435,64,,,
20149,-0.301191508769989,64,,,
20199,-0.2872380018234253,64,,,
20249,-0.31016623973846436,64,,,
20279,,64,0.5722000002861023,,
20279,,64,,0.8183000087738037,0.630934476852417
20299,-0.3399873375892639,65,,,
20349,-0.27411890029907227,65,,,
20399,-0.3193991184234619,65,,,
20449,-0.22887276113033295,65,,,
20499,-0.2870316505432129,65,,,
20549,-0.26771897077560425,65,,,
20591,,65,0.5722000002861023,,
20591,,65,,0.8213000297546387,0.6328375339508057
20599,-0.2591225802898407,66,,,
20649,-0.2936879098415375,66,,,
20699,-0.2834357023239136,66,,,
20749,-0.2548423707485199,66,,,
20799,-0.2950974106788635,66,,,
20849,-0.31881433725357056,66,,,
20899,-0.3401571810245514,66,,,
20903,,66,0.5716999769210815,,
20903,,66,,0.819599986076355,0.6330879330635071
20949,-0.29854893684387207,67,,,
20999,-0.3231346011161804,67,,,
21049,-0.2969701290130615,67,,,
21099,-0.3289838135242462,67,,,
21149,-0.3023483157157898,67,,,
21199,-0.26982006430625916,67,,,
21215,,67,0.5730000138282776,,
21215,,67,,0.8216999769210815,0.6354667544364929
21249,-0.299288809299469,68,,,
21299,-0.2781471014022827,68,,,
21349,-0.2845344543457031,68,,,
21399,-0.30452802777290344,68,,,
21449,-0.28198227286338806,68,,,
21499,-0.34213173389434814,68,,,
21527,,68,0.5730000138282776,,
21527,,68,,0.820900022983551,0.6356169581413269
21549,-0.2757451832294464,69,,,
21599,-0.292081356048584,69,,,
21649,-0.3092222511768341,69,,,
21699,-0.3121272325515747,69,,,
21749,-0.31024590134620667,69,,,
21799,-0.29121339321136475,69,,,
21839,,69,0.5728999972343445,,
21839,,69,,0.8203999996185303,0.634690523147583
21849,-0.34921568632125854,70,,,
21899,-0.3232913315296173,70,,,
21949,-0.2728426158428192,70,,,
21999,-0.25571173429489136,70,,,
22049,-0.295377254486084,70,,,
22099,-0.3404698073863983,70,,,
22149,-0.32852810621261597,70,,,
22151,,70,0.572700023651123,,
22151,,70,,0.8259000182151794,0.6369441151618958
22199,-0.36029747128486633,71,,,
22249,-0.33859193325042725,71,,,
22299,-0.3304392099380493,71,,,
22349,-0.29955652356147766,71,,,
22399,-0.2858724594116211,71,,,
22449,-0.343482106924057,71,,,
22463,,71,0.5733000040054321,,
22463,,71,,0.8215000033378601,0.6379206776618958
22499,-0.3255816698074341,72,,,
22549,-0.3280623257160187,72,,,
22599,-0.3290858864784241,72,,,
22649,-0.3245808780193329,72,,,
22699,-0.33371907472610474,72,,,
22749,-0.3500348627567291,72,,,
22775,,72,0.5745999813079834,,
22775,,72,,0.8259999752044678,0.6394481062889099
22799,-0.3439701795578003,73,,,
22849,-0.3367738127708435,73,,,
22899,-0.33615949749946594,73,,,
22949,-0.3230523467063904,73,,,
22999,-0.28774023056030273,73,,,
23049,-0.30365318059921265,73,,,
23087,,73,0.5716000199317932,,
23087,,73,,0.8219000101089478,0.6393980383872986
23099,-0.350836843252182,74,,,
23149,-0.3474849462509155,74,,,
23199,-0.27103477716445923,74,,,
23249,-0.3110683858394623,74,,,
23299,-0.313880980014801,74,,,
23349,-0.32662633061408997,74,,,
23399,-0.31741219758987427,74,,,
23399,,74,0.5745999813079834,,
23399,,74,,0.8256999850273132,0.6414012312889099
23449,-0.30335962772369385,75,,,
23499,-0.3034408688545227,75,,,
23549,-0.3277924656867981,75,,,
23599,-0.30128544569015503,75,,,
23649,-0.30982163548469543,75,,,
23699,-0.31800657510757446,75,,,
23711,,75,0.5716999769210815,,
23711,,75,,0.8245999813079834,0.6417267918586731
23749,-0.33400875329971313,76,,,
23799,-0.35834360122680664,76,,,
23849,-0.3408612012863159,76,,,
23899,-0.3129262924194336,76,,,
23949,-0.30623626708984375,76,,,
23999,-0.28970518708229065,76,,,
24023,,76,0.5746999979019165,,
24023,,76,,0.8274000287055969,0.6424278616905212
24049,-0.3819546103477478,77,,,
24099,-0.31358978152275085,77,,,
24149,-0.3629644811153412,77,,,
24199,-0.29899948835372925,77,,,
24249,-0.3246923089027405,77,,,
24299,-0.3423190712928772,77,,,
24335,,77,0.5752999782562256,,
24335,,77,,0.8246999979019165,0.6421774625778198
24349,-0.315025269985199,78,,,
24399,-0.3282562494277954,78,,,
24449,-0.2965599298477173,78,,,
24499,-0.37065497040748596,78,,,
24549,-0.32607078552246094,78,,,
24599,-0.30476295948028564,78,,,
24647,,78,0.5751000046730042,,
24647,,78,,0.8217999935150146,0.6431540250778198
24649,-0.33503520488739014,79,,,
24699,-0.27878469228744507,79,,,
24749,-0.3543802499771118,79,,,
24799,-0.3557964563369751,79,,,
24849,-0.3231774568557739,79,,,
24899,-0.31629282236099243,79,,,
24949,-0.32790231704711914,79,,,
24959,,79,0.5728999972343445,,
24959,,79,,0.8241000175476074,0.6442057490348816
24999,-0.29956331849098206,80,,,
25049,-0.3523852825164795,80,,,
25099,-0.3319298028945923,80,,,
25149,-0.34247562289237976,80,,,
25199,-0.3209395110607147,80,,,
25249,-0.3307866156101227,80,,,
25271,,80,0.5734999775886536,,
25271,,80,,0.826200008392334,0.6447315812110901
25299,-0.34284886717796326,81,,,
25349,-0.3193920850753784,81,,,
25399,-0.32931774854660034,81,,,
25449,-0.3082755208015442,81,,,
25499,-0.32730793952941895,81,,,
25549,-0.2865203022956848,81,,,
25583,,81,0.5720999836921692,,
25583,,81,,0.8251000046730042,0.6452824473381042
25599,-0.33729395270347595,82,,,
25649,-0.34917980432510376,82,,,
25699,-0.355669766664505,82,,,
25749,-0.32806509733200073,82,,,
25799,-0.32179853320121765,82,,,
25849,-0.36220625042915344,82,,,
25895,,82,0.5716000199317932,,
25895,,82,,0.8245000243186951,0.6455328464508057
25899,-0.28794124722480774,83,,,
25949,-0.32070115208625793,83,,,
25999,-0.32724374532699585,83,,,
26049,-0.2984597682952881,83,,,
26099,-0.34904390573501587,83,,,
26149,-0.3146836757659912,83,,,
26199,-0.3514708876609802,83,,,
26207,,83,0.5719000101089478,,
26207,,83,,0.8216999769210815,0.6465094089508057
26249,-0.3362412750720978,84,,,
26299,-0.33002838492393494,84,,,
26349,-0.28243499994277954,84,,,
26399,-0.353668212890625,84,,,
26449,-0.35692280530929565,84,,,
26499,-0.2867874503135681,84,,,
26519,,84,0.5723000168800354,,
26519,,84,,0.8223000168800354,0.6464343070983887
26549,-0.3387420177459717,85,,,
26599,-0.37244540452957153,85,,,
26649,-0.3378695249557495,85,,,
26699,-0.31205499172210693,85,,,
26749,-0.24165858328342438,85,,,
26799,-0.33545124530792236,85,,,
26831,,85,0.5730999708175659,,
26831,,85,,0.8219000101089478,0.6479116678237915
26849,-0.32687216997146606,86,,,
26899,-0.3197460472583771,86,,,
26949,-0.3653464913368225,86,,,
26999,-0.31631094217300415,86,,,
27049,-0.3091388940811157,86,,,
27099,-0.3422039747238159,86,,,
27143,,86,0.5699999928474426,,
27143,,86,,0.8205000162124634,0.6468349099159241
27149,-0.36674240231513977,87,,,
27199,-0.33680257201194763,87,,,
27249,-0.3258075416088104,87,,,
27299,-0.2839539349079132,87,,,
27349,-0.33155348896980286,87,,,
27399,-0.3208886384963989,87,,,
27449,-0.3228711783885956,87,,,
27455,,87,0.5735999941825867,,
27455,,87,,0.8215000033378601,0.6476612687110901
27499,-0.36511558294296265,88,,,
27549,-0.3718893826007843,88,,,
27599,-0.3139726519584656,88,,,
27649,-0.3417366147041321,88,,,
27699,-0.3276863098144531,88,,,
27749,-0.33529365062713623,88,,,
27767,,88,0.5705999732017517,,
27767,,88,,0.8227999806404114,0.6477113366127014
27799,-0.32250237464904785,89,,,
27849,-0.33174604177474976,89,,,
27899,-0.3174337148666382,89,,,
27949,-0.29391205310821533,89,,,
27999,-0.3379119634628296,89,,,
28049,-0.3312450647354126,89,,,
28079,,89,0.5717999935150146,,
28079,,89,,0.8216000199317932,0.6486127972602844
28099,-0.36336398124694824,90,,,
28149,-0.30630165338516235,90,,,
28199,-0.2990611493587494,90,,,
28249,-0.35739409923553467,90,,,
28299,-0.346024751663208,90,,,
28349,-0.3568000793457031,90,,,
28391,,90,0.5724999904632568,,
28391,,90,,0.8230999708175659,0.6479867696762085
28399,-0.3670493960380554,91,,,
28449,-0.34925857186317444,91,,,
28499,-0.30886369943618774,91,,,
28549,-0.3187982141971588,91,,,
28599,-0.3024596571922302,91,,,
28649,-0.34619295597076416,91,,,
28699,-0.3609948754310608,91,,,
28703,,91,0.5720999836921692,,
28703,,91,,0.8241999745368958,0.6495893597602844
28749,-0.342339426279068,92,,,
