train_loss,step,epoch,val_acc2,val_acc1,train_acc2,test_acc,train_acc1
0.29695191979408264,4349,13,,,,,
,4367,13,0.41280001401901245,0.41290000081062317,,,
,4367,13,,,0.4018179178237915,0.5497999787330627,0.4047476053237915
0.21412423253059387,4399,14,,,,,
0.26451820135116577,4449,14,,,,,
0.29575276374816895,4499,14,,,,,
0.2665848731994629,4549,14,,,,,
0.22876083850860596,4599,14,,,,,
0.28561127185821533,4649,14,,,,,
,4679,14,0.42250001430511475,0.41940000653266907,,,
,4679,14,,,0.4133363366127014,0.5521000027656555,0.4166666567325592
0.2764589190483093,4699,15,,,,,
0.2523169219493866,4749,15,,,,,
0.22799964249134064,4799,15,,,,,
0.244402214884758,4849,15,,,,,
0.2694037854671478,4899,15,,,,,
0.24138721823692322,4949,15,,,,,
,4991,15,0.4309999942779541,0.4300999939441681,,,
,4991,15,,,0.42235076427459717,0.5618000030517578,0.42347756028175354
0.24417731165885925,4999,16,,,,,
0.2469693422317505,5049,16,,,,,
0.2734881639480591,5099,16,,,,,
0.2793789207935333,5149,16,,,,,
0.27908122539520264,5199,16,,,,,
0.272310346364975,5249,16,,,,,
0.2673819065093994,5299,16,,,,,
,5303,16,0.43709999322891235,0.4399999976158142,,,
,5303,16,,,0.42951223254203796,0.5961999893188477,0.4299378991127014
0.26532214879989624,5349,17,,,,,
0.23024319112300873,5399,17,,,,,
0.26113903522491455,5449,17,,,,,
0.25837409496307373,5499,17,,,,,
0.26374372839927673,5549,17,,,,,
0.2945203483104706,5599,17,,,,,
,5615,17,0.4187999963760376,0.40849998593330383,,,
,5615,17,,,0.42775940895080566,0.5440999865531921,0.4273587763309479
0.28894099593162537,5649,18,,,,,
0.23734046518802643,5699,18,,,,,
0.25417083501815796,5749,18,,,,,
0.2684263288974762,5799,18,,,,,
0.3186225891113281,5849,18,,,,,
0.2544536292552948,5899,18,,,,,
,5927,18,0.4174000024795532,0.4174000024795532,,,
,5927,18,,,0.4150390625,0.5533000230789185,0.40940505266189575
0.3036438524723053,5949,19,,,,,
0.3329750597476959,5999,19,,,,,
0.3153274655342102,6049,19,,,,,
0.2709518373012543,6099,19,,,,,
0.26777514815330505,6149,19,,,,,
0.2737073600292206,6199,19,,,,,
,6239,19,0.4034999907016754,0.40220001339912415,,,
,6239,19,,,0.3931790888309479,0.5375999808311462,0.39117589592933655
0.2372020035982132,6249,20,,,,,
0.2697635591030121,6299,20,,,,,
0.22651821374893188,6349,20,,,,,
0.26068705320358276,6399,20,,,,,
0.2431943118572235,6449,20,,,,,
0.2625802457332611,6499,20,,,,,
0.30367511510849,6549,20,,,,,
,6551,20,0.4147999882698059,0.4165000021457672,,,
,6551,20,,,0.40902945399284363,0.5414000153541565,0.4091045558452606
0.2833974361419678,6599,21,,,,,
0.24791690707206726,6649,21,,,,,
0.2743683159351349,6699,21,,,,,
0.25850510597229004,6749,21,,,,,
0.32028713822364807,6799,21,,,,,
0.26428544521331787,6849,21,,,,,
,6863,21,0.4194999933242798,0.41440001130104065,,,
,6863,21,,,0.4165414571762085,0.5613999962806702,0.4167167544364929
0.267437607049942,6899,22,,,,,
0.24763953685760498,6949,22,,,,,
0.2548982799053192,6999,22,,,,,
0.25351712107658386,7049,22,,,,,
0.28090354800224304,7099,22,,,,,
0.22519001364707947,7149,22,,,,,
,7175,22,0.4284999966621399,0.4271000027656555,,,
,7175,22,,,0.42778444290161133,0.5717999935150146,0.42510515451431274
0.24007092416286469,7199,23,,,,,
0.22903171181678772,7249,23,,,,,
0.25049474835395813,7299,23,,,,,
0.23227539658546448,7349,23,,,,,
0.28356242179870605,7399,23,,,,,
0.2701166868209839,7449,23,,,,,
,7487,23,0.42579999566078186,0.4214000105857849,,,
,7487,23,,,0.4318910241127014,0.5546000003814697,0.43276742100715637
0.30228838324546814,7499,24,,,,,
0.24078114330768585,7549,24,,,,,
0.22710387408733368,7599,24,,,,,
0.25901421904563904,7649,24,,,,,
0.2526733875274658,7699,24,,,,,
0.22823171317577362,7749,24,,,,,
0.26165273785591125,7799,24,,,,,
,7799,24,0.44020000100135803,0.4341999888420105,,,
,7799,24,,,0.43194109201431274,0.5849999785423279,0.43194109201431274
0.273613840341568,7849,25,,,,,
0.2159946709871292,7899,25,,,,,
0.21318455040454865,7949,25,,,,,
0.23796381056308746,7999,25,,,,,
0.2885982394218445,8049,25,,,,,
0.2348497062921524,8099,25,,,,,
,8111,25,0.44209998846054077,0.4366999864578247,,,
,8111,25,,,0.43572214245796204,0.5906000137329102,0.4352714419364929
0.2286771535873413,8149,26,,,,,
0.2268763929605484,8199,26,,,,,
0.19370928406715393,8249,26,,,,,
0.286702424287796,8299,26,,,,,
0.24419017136096954,8349,26,,,,,
0.2776177227497101,8399,26,,,,,
,8423,26,0.42239999771118164,0.41839998960494995,,,
,8423,26,,,0.43462038040161133,0.5665000081062317,0.4296875
0.25875169038772583,8449,27,,,,,
0.26727524399757385,8499,27,,,,,
0.26679131388664246,8549,27,,,,,
0.25149574875831604,8599,27,,,,,
0.22968998551368713,8649,27,,,,,
0.2584841549396515,8699,27,,,,,
,8735,27,0.43470001220703125,0.439300000667572,,,
,8735,27,,,0.43421974778175354,0.5841000080108643,0.4346454441547394
0.24345187842845917,8749,28,,,,,
0.25739651918411255,8799,28,,,,,
0.3067862391471863,8849,28,,,,,
0.25824472308158875,8899,28,,,,,
0.41234710812568665,8949,28,,,,,
0.30874699354171753,8999,28,,,,,
,9047,28,0.38839998841285706,0.37459999322891235,,,
,9047,28,,,0.40627503395080566,0.4799000024795532,0.39723557233810425
0.32245588302612305,9049,29,,,,,
0.34253063797950745,9099,29,,,,,
0.29839080572128296,9149,29,,,,,
0.28295081853866577,9199,29,,,,,
0.28023892641067505,9249,29,,,,,
0.30503344535827637,9299,29,,,,,
0.2754441797733307,9349,29,,,,,
,9359,29,0.4142000079154968,0.41519999504089355,,,
,9359,29,,,0.37615182995796204,0.548799991607666,0.3752754330635071
0.2475060224533081,9399,30,,,,,
0.30298230051994324,9449,30,,,,,
0.283753365278244,9499,30,,,,,
0.247979998588562,9549,30,,,,,
0.2698594927787781,9599,30,,,,,
0.27785730361938477,9649,30,,,,,
,9671,30,0.42660000920295715,0.4293000102043152,,,
,9671,30,,,0.4087790548801422,0.5758000016212463,0.40785256028175354
0.2506025731563568,9699,31,,,,,
0.2978093922138214,9749,31,,,,,
0.24913334846496582,9799,31,,,,,
0.274829626083374,9849,31,,,,,
0.26685190200805664,9899,31,,,,,
0.2862672209739685,9949,31,,,,,
,9983,31,0.4242999851703644,0.43540000915527344,,,
,9983,31,,,0.4183693826198578,0.5672000050544739,0.4196464419364929
0.25450417399406433,9999,32,,,,,
0.24148547649383545,10049,32,,,,,
0.26903653144836426,10099,32,,,,,
0.2803773283958435,10149,32,,,,,
0.24920658767223358,10199,32,,,,,
0.233930304646492,10249,32,,,,,
,10295,32,0.44269999861717224,0.44609999656677246,,,
,10295,32,,,0.4279347062110901,0.602400004863739,0.42795974016189575
0.20412592589855194,10299,33,,,,,
0.2738267481327057,10349,33,,,,,
0.2053200900554657,10399,33,,,,,
0.2365422397851944,10449,33,,,,,
0.30490463972091675,10499,33,,,,,
0.28949522972106934,10549,33,,,,,
0.25565192103385925,10599,33,,,,,
,10607,33,0.44179999828338623,0.44609999656677246,,,
,10607,33,,,0.43549680709838867,0.6093000173568726,0.43577224016189575
0.24293188750743866,10649,34,,,,,
0.2527602016925812,10699,34,,,,,
0.22897256910800934,10749,34,,,,,
0.22121457755565643,10799,34,,,,,
0.21149320900440216,10849,34,,,,,
0.2737068235874176,10899,34,,,,,
,10919,34,0.4323999881744385,0.43140000104904175,,,
,10919,34,,,0.43667367100715637,0.5859000086784363,0.4367237687110901
0.2510010898113251,10949,35,,,,,
0.2495235949754715,10999,35,,,,,
0.2544938921928406,11049,35,,,,,
0.26597586274147034,11099,35,,,,,
0.26316991448402405,11149,35,,,,,
0.27151450514793396,11199,35,,,,,
,11231,35,0.4302000105381012,0.42239999771118164,,,
,11231,35,,,0.43447014689445496,0.578000009059906,0.4303886294364929
0.2705174684524536,11249,36,,,,,
0.2845107913017273,11299,36,,,,,
0.2590123414993286,11349,36,,,,,
0.2692689895629883,11399,36,,,,,
0.23462726175785065,11449,36,,,,,
0.23751141130924225,11499,36,,,,,
,11543,36,0.4528000056743622,0.45750001072883606,,,
,11543,36,,,0.4337940812110901,0.6216999888420105,0.4302133321762085
0.20670531690120697,11549,37,,,,,
0.2628963589668274,11599,37,,,,,
0.31796029210090637,11649,37,,,,,
0.23263664543628693,11699,37,,,,,
0.22258713841438293,11749,37,,,,,
0.20590828359127045,11799,37,,,,,
0.2454037070274353,11849,37,,,,,
,11855,37,0.4553999900817871,0.45089998841285706,,,
,11855,37,,,0.44451120495796204,0.5974000096321106,0.4456880986690521
0.26296594738960266,11899,38,,,,,
0.23500972986221313,11949,38,,,,,
0.22273840010166168,11999,38,,,,,
0.3037046790122986,12049,38,,,,,
0.23058158159255981,12099,38,,,,,
0.22064673900604248,12149,38,,,,,
,12167,38,0.4537999927997589,0.45649999380111694,,,
,12167,38,,,0.4484925866127014,0.6335999965667725,0.44769129157066345
0.24478362500667572,12199,39,,,,,
0.2420101910829544,12249,39,,,,,
0.2644045352935791,12299,39,,,,,
0.2436700016260147,12349,39,,,,,
0.2208636850118637,12399,39,,,,,
0.27307310700416565,12449,39,,,,,
,12479,39,0.4530999958515167,0.44530001282691956,,,
,12479,39,,,0.45167267322540283,0.5993000268936157,0.4530498683452606
0.22817084193229675,12499,40,,,,,
0.22327442467212677,12549,40,,,,,
0.24946658313274384,12599,40,,,,,
0.37594321370124817,12649,40,,,,,
0.24265295267105103,12699,40,,,,,
0.35563498735427856,12749,40,,,,,
,12791,40,0.44850000739097595,0.44119998812675476,,,
,12791,40,,,0.43765023350715637,0.5960999727249146,0.4363231062889099
0.27075666189193726,12799,41,,,,,
0.2493956834077835,12849,41,,,,,
0.26278823614120483,12899,41,,,,,
0.25312674045562744,12949,41,,,,,
0.26579105854034424,12999,41,,,,,
0.23750804364681244,13049,41,,,,,
0.25470829010009766,13099,41,,,,,
,13103,41,0.44119998812675476,0.43860000371932983,,,
,13103,41,,,0.4387269616127014,0.5828999876976013,0.43734976649284363
0.23494252562522888,13149,42,,,,,
0.26432907581329346,13199,42,,,,,
0.2370997816324234,13249,42,,,,,
0.24655263125896454,13299,42,,,,,
0.296441912651062,13349,42,,,,,
0.2520369291305542,13399,42,,,,,
,13415,42,0.4510999917984009,0.4521999955177307,,,
,13415,42,,,0.44073015451431274,0.6086000204086304,0.4388771951198578
0.2245454639196396,13449,43,,,,,
0.23130664229393005,13499,43,,,,,
0.24260519444942474,13549,43,,,,,
0.2193862646818161,13599,43,,,,,
0.21979255974292755,13649,43,,,,,
0.3084172308444977,13699,43,,,,,
,13727,43,0.4316999912261963,0.43779999017715454,,,
,13727,43,,,0.447265625,0.5856999754905701,0.44711539149284363
0.2730265259742737,13749,44,,,,,
0.2720133364200592,13799,44,,,,,
0.23559555411338806,13849,44,,,,,
0.2552030682563782,13899,44,,,,,
0.2862166464328766,13949,44,,,,,
0.23831544816493988,13999,44,,,,,
,14039,44,0.4569000005722046,0.4618000090122223,,,
,14039,44,,,0.4391275942325592,0.6238999962806702,0.44037961959838867
0.2770381271839142,14049,45,,,,,
0.22850388288497925,14099,45,,,,,
0.23932625353336334,14149,45,,,,,
0.2215234339237213,14199,45,,,,,
0.2495645135641098,14249,45,,,,,
0.23255275189876556,14299,45,,,,,
0.22725354135036469,14349,45,,,,,
,14351,45,0.45840001106262207,0.4611999988555908,,,
,14351,45,,,0.44678986072540283,0.6327000260353088,0.44956931471824646
0.2915472090244293,14399,46,,,,,
0.2403746396303177,14449,46,,,,,
0.24591881036758423,14499,46,,,,,
0.22913512587547302,14549,46,,,,,
0.2975212633609772,14599,46,,,,,
0.25149425864219666,14649,46,,,,,
,14663,46,0.4442000091075897,0.44200000166893005,,,
,14663,46,,,0.44383513927459717,0.6047999858856201,0.44007912278175354
0.242381751537323,14699,47,,,,,
0.2539794445037842,14749,47,,,,,
0.2887272238731384,14799,47,,,,,
0.22800900042057037,14849,47,,,,,
0.2764107286930084,14899,47,,,,,
0.2975640594959259,14949,47,,,,,
,14975,47,0.4553000032901764,0.44600000977516174,,,
,14975,47,,,0.43702423572540283,0.6136999726295471,0.43942809104919434
0.2861928343772888,14999,48,,,,,
0.258628785610199,15049,48,,,,,
0.24461644887924194,15099,48,,,,,
0.26849597692489624,15149,48,,,,,
0.26085248589515686,15199,48,,,,,
0.23196160793304443,15249,48,,,,,
,15287,48,0.4185999929904938,0.4456999897956848,,,
,15287,48,,,0.43845152854919434,0.5986999869346619,0.43902745842933655
0.2511545717716217,15299,49,,,,,
0.24749696254730225,15349,49,,,,,
0.26328545808792114,15399,49,,,,,
0.2696034908294678,15449,49,,,,,
0.3226320147514343,15499,49,,,,,
0.2450285404920578,15549,49,,,,,
0.21392343938350677,15599,49,,,,,
,15599,49,0.4449000060558319,0.4481000006198883,,,
,15599,49,,,0.4380258321762085,0.5986999869346619,0.4418068826198578
0.25641992688179016,15649,50,,,,,
0.26133444905281067,15699,50,,,,,
0.2541947364807129,15749,50,,,,,
0.24216808378696442,15799,50,,,,,
0.24403809010982513,15849,50,,,,,
0.2580913305282593,15899,50,,,,,
,15911,50,0.4569000005722046,0.45719999074935913,,,
,15911,50,,,0.44090545177459717,0.6212000250816345,0.4438101053237915
0.19918835163116455,15949,51,,,,,
0.21084511280059814,15999,51,,,,,
0.24401679635047913,16049,51,,,,,
0.21764610707759857,16099,51,,,,,
0.22459270060062408,16149,51,,,,,
0.260991632938385,16199,51,,,,,
,16223,51,0.4657999873161316,0.4593000113964081,,,
,16223,51,,,0.4574068486690521,0.6198999881744385,0.45610475540161133
0.262803316116333,16249,52,,,,,
0.18710938096046448,16299,52,,,,,
0.20949548482894897,16349,52,,,,,
0.28188833594322205,16399,52,,,,,
0.24536310136318207,16449,52,,,,,
0.23117806017398834,16499,52,,,,,
,16535,52,0.45080000162124634,0.4634000062942505,,,
,16535,52,,,0.4506460428237915,0.6319000124931335,0.4521484375
0.21581101417541504,16549,53,,,,,
0.2326544225215912,16599,53,,,,,
0.25330650806427,16649,53,,,,,
0.2522147297859192,16699,53,,,,,
0.30224910378456116,16749,53,,,,,
0.2384779304265976,16799,53,,,,,
,16847,53,0.4578999876976013,0.4632999897003174,,,
,16847,53,,,0.45557892322540283,0.6218000054359436,0.45795774459838867
0.2419845312833786,16849,54,,,,,
0.2199963927268982,16899,54,,,,,
0.32973334193229675,16949,54,,,,,
0.2491144835948944,16999,54,,,,,
0.23097668588161469,17049,54,,,,,
0.2787938117980957,17099,54,,,,,
0.236002117395401,17149,54,,,,,
,17159,54,0.4505000114440918,0.4480000138282776,,,
,17159,54,,,0.4512970745563507,0.6032000184059143,0.45823317766189575
0.25516045093536377,17199,55,,,,,
0.2578802704811096,17249,55,,,,,
0.25859615206718445,17299,55,,,,,
0.22425931692123413,17349,55,,,,,
0.2233576625585556,17399,55,,,,,
0.32757285237312317,17449,55,,,,,
,17471,55,0.44440001249313354,0.44440001249313354,,,
,17471,55,,,0.4559294879436493,0.5952000021934509,0.4556790888309479
0.2787843644618988,17499,56,,,,,
0.2915809452533722,17549,56,,,,,
0.24007579684257507,17599,56,,,,,
0.2540748119354248,17649,56,,,,,
0.23281311988830566,17699,56,,,,,
0.20147523283958435,17749,56,,,,,
,17783,56,0.46650001406669617,0.4650000035762787,,,
,17783,56,,,0.4532501995563507,0.6272000074386597,0.4519481062889099
0.23504237830638885,17799,57,,,,,
0.19340002536773682,17849,57,,,,,
0.21640963852405548,17899,57,,,,,
0.21986663341522217,17949,57,,,,,
0.2534094750881195,17999,57,,,,,
0.2103438824415207,18049,57,,,,,
,18095,57,0.4740999937057495,0.47290000319480896,,,
,18095,57,,,0.4660707116127014,0.656000018119812,0.46531951427459717
0.23240132629871368,18099,58,,,,,
0.1903715282678604,18149,58,,,,,
0.23584085702896118,18199,58,,,,,
0.25252991914749146,18249,58,,,,,
0.22844453155994415,18299,58,,,,,
0.24373683333396912,18349,58,,,,,
0.22727589309215546,18399,58,,,,,
,18407,58,0.46790000796318054,0.4603999853134155,,,
,18407,58,,,0.46364182233810425,0.621999979019165,0.4627654254436493
0.20218105614185333,18449,59,,,,,
0.23607994616031647,18499,59,,,,,
0.26127561926841736,18549,59,,,,,
0.2858620882034302,18599,59,,,,,
0.2507677972316742,18649,59,,,,,
0.20903286337852478,18699,59,,,,,
,18719,59,0.4668000042438507,0.47269999980926514,,,
,18719,59,,,0.45920974016189575,0.6496000289916992,0.45850861072540283
0.23760546743869781,18749,60,,,,,
0.19329644739627838,18799,60,,,,,
0.29880282282829285,18849,60,,,,,
0.2644476890563965,18899,60,,,,,
0.2539577782154083,18949,60,,,,,
0.28756505250930786,18999,60,,,,,
,19031,60,0.4611000120639801,0.4684999883174896,,,
,19031,60,,,0.4533753991127014,0.6270999908447266,0.46011117100715637
0.22548110783100128,19049,61,,,,,
0.29193928837776184,19099,61,,,,,
0.26328936219215393,19149,61,,,,,
0.22860249876976013,19199,61,,,,,
0.26684561371803284,19249,61,,,,,
0.21494357287883759,19299,61,,,,,
,19343,61,0.4496000111103058,0.4675999879837036,,,
,19343,61,,,0.45132210850715637,0.637499988079071,0.45139724016189575
0.25921863317489624,19349,62,,,,,
0.1890522837638855,19399,62,,,,,
0.28163444995880127,19449,62,,,,,
0.22966302931308746,19499,62,,,,,
0.25508913397789,19549,62,,,,,
0.2350808084011078,19599,62,,,,,
0.2379688024520874,19649,62,,,,,
,19655,62,0.45820000767707825,0.46320000290870667,,,
,19655,62,,,0.45440202951431274,0.6337000131607056,0.45582932233810425
0.21757014095783234,19699,63,,,,,
0.2499445676803589,19749,63,,,,,
0.2549692690372467,19799,63,,,,,
0.2921602129936218,19849,63,,,,,
0.2092708945274353,19899,63,,,,,
0.20886485278606415,19949,63,,,,,
,19967,63,0.4474000036716461,0.4738999903202057,,,
,19967,63,,,0.46259015798568726,0.6488999724388123,0.4620392620563507
0.2063649445772171,19999,64,,,,,
0.22842290997505188,20049,64,,,,,
0.2914601266384125,20099,64,,,,,
0.23217885196208954,20149,64,,,,,
0.20367950201034546,20199,64,,,,,
0.24432525038719177,20249,64,,,,,
,20279,64,0.4530999958515167,0.4528000056743622,,,
,20279,64,,,0.45232370495796204,0.6089000105857849,0.45693108439445496
0.28993284702301025,20299,65,,,,,
0.27132266759872437,20349,65,,,,,
0.28700947761535645,20399,65,,,,,
0.2749386131763458,20449,65,,,,,
0.23727057874202728,20499,65,,,,,
0.2560690939426422,20549,65,,,,,
,20591,65,0.45739999413490295,0.4668000042438507,,,
,20591,65,,,0.4488431513309479,0.6208000183105469,0.4539012312889099
0.2157464176416397,20599,66,,,,,
0.22051170468330383,20649,66,,,,,
0.23839710652828217,20699,66,,,,,
0.30155321955680847,20749,66,,,,,
0.29114994406700134,20799,66,,,,,
0.25940898060798645,20849,66,,,,,
0.25050491094589233,20899,66,,,,,
,20903,66,0.44040000438690186,0.45080000162124634,,,
,20903,66,,,0.4371244013309479,0.6207000017166138,0.4462139308452606
0.24297992885112762,20949,67,,,,,
0.2680540978908539,20999,67,,,,,
0.2903488278388977,21049,67,,,,,
0.29666265845298767,21099,67,,,,,
0.21412745118141174,21149,67,,,,,
0.23146593570709229,21199,67,,,,,
,21215,67,0.453900009393692,0.47110000252723694,,,
,21215,67,,,0.45219850540161133,0.6340000033378601,0.4571564495563507
0.24558846652507782,21249,68,,,,,
0.23969949781894684,21299,68,,,,,
0.21922004222869873,21349,68,,,,,
0.21704800426959991,21399,68,,,,,
0.20789946615695953,21449,68,,,,,
0.305494487285614,21499,68,,,,,
,21527,68,0.4596000015735626,0.4684999883174896,,,
,21527,68,,,0.45823317766189575,0.6438999772071838,0.4632662236690521
0.20762787759304047,21549,69,,,,,
0.22488361597061157,21599,69,,,,,
0.22438988089561462,21649,69,,,,,
0.2046174854040146,21699,69,,,,,
0.23204731941223145,21749,69,,,,,
0.2462470978498459,21799,69,,,,,
,21839,69,0.45719999074935913,0.47429999709129333,,,
,21839,69,,,0.4586588442325592,0.6432999968528748,0.46624597907066345
0.22919230163097382,21849,70,,,,,
0.24851101636886597,21899,70,,,,,
0.21418622136116028,21949,70,,,,,
0.20570512115955353,21999,70,,,,,
0.23386678099632263,22049,70,,,,,
0.24916064739227295,22099,70,,,,,
0.24992474913597107,22149,70,,,,,
,22151,70,0.4758000075817108,0.48260000348091125,,,
,22151,70,,,0.4680238366127014,0.6546000242233276,0.4731069803237915
0.25186797976493835,22199,71,,,,,
0.217157781124115,22249,71,,,,,
0.21979045867919922,22299,71,,,,,
0.20737390220165253,22349,71,,,,,
0.2670360505580902,22399,71,,,,,
0.3168155550956726,22449,71,,,,,
,22463,71,0.478300005197525,0.47749999165534973,,,
,22463,71,,,0.4676983058452606,0.6597999930381775,0.4701021611690521
0.21318961679935455,22499,72,,,,,
0.2491108775138855,22549,72,,,,,
0.24302099645137787,22599,72,,,,,
0.26788559556007385,22649,72,,,,,
0.22969791293144226,22699,72,,,,,
0.2493010014295578,22749,72,,,,,
,22775,72,0.4699000120162964,0.47870001196861267,,,
,22775,72,,,0.4660206437110901,0.6668999791145325,0.47360777854919434
0.21000239253044128,22799,73,,,,,
0.20660412311553955,22849,73,,,,,
0.24236245453357697,22899,73,,,,,
0.19720584154129028,22949,73,,,,,
0.21850094199180603,22999,73,,,,,
0.23599842190742493,23049,73,,,,,
,23087,73,0.47350001335144043,0.4819999933242798,,,
,23087,73,,,0.47348257899284363,0.6715999841690063,0.47718849778175354
0.21429891884326935,23099,74,,,,,
0.21845495700836182,23149,74,,,,,
0.2459021955728531,23199,74,,,,,
0.2696417570114136,23249,74,,,,,
0.23219841718673706,23299,74,,,,,
0.2429766058921814,23349,74,,,,,
0.19622567296028137,23399,74,,,,,
,23399,74,0.47360000014305115,0.47429999709129333,,,
,23399,74,,,0.47288161516189575,0.6510000228881836,0.4731820821762085
0.27057138085365295,23449,75,,,,,
0.22308233380317688,23499,75,,,,,
0.25650283694267273,23549,75,,,,,
0.22758860886096954,23599,75,,,,,
0.23608990013599396,23649,75,,,,,
0.2185148149728775,23699,75,,,,,
,23711,75,0.4837999939918518,0.4887000024318695,,,
,23711,75,,,0.47020232677459717,0.669700026512146,0.4706279933452606
0.24653804302215576,23749,76,,,,,
0.2311638593673706,23799,76,,,,,
0.2104816883802414,23849,76,,,,,
0.17560377717018127,23899,76,,,,,
0.22231455147266388,23949,76,,,,,
0.20564135909080505,23999,76,,,,,
,24023,76,0.4812000095844269,0.4855000078678131,,,
,24023,76,,,0.4770132303237915,0.6697999835014343,0.4788912236690521
0.22812315821647644,24049,77,,,,,
0.20305940508842468,24099,77,,,,,
0.22670046985149384,24149,77,,,,,
0.24998679757118225,24199,77,,,,,
0.23057205975055695,24249,77,,,,,
