train_loss2,train_loss1,step,epoch,val_acc2,val_acc1,train_acc2,train_acc1,test_acc
0.004653016570955515,0.005187544040381908,1849,5,,,,,
,,1871,5,0.611299991607666,0.6330000162124634,,,
,,1871,5,,,0.6301332116127014,0.6242988705635071,0.7128000259399414
0.007100335322320461,0.006553160957992077,1899,6,,,,,
0.0057243527844548225,0.006260223686695099,1949,6,,,,,
0.007328459527343512,0.006233299151062965,1999,6,,,,,
0.0067489962093532085,0.00637038704007864,2049,6,,,,,
0.005179051775485277,0.0059285471215844154,2099,6,,,,,
0.007279196288436651,0.007171888370066881,2149,6,,,,,
,,2183,6,0.6662999987602234,0.6367999911308289,,,
,,2183,6,,,0.6583784222602844,0.6506410241127014,0.7290999889373779
0.0067506516352295876,0.007535969838500023,2199,7,,,,,
0.006141803227365017,0.00597869697958231,2249,7,,,,,
0.004372534342110157,0.00415542908012867,2299,7,,,,,
0.006711577530950308,0.006572582293301821,2349,7,,,,,
0.006662922911345959,0.005868867039680481,2399,7,,,,,
0.004284684080630541,0.003971859812736511,2449,7,,,,,
,,2495,7,0.656499981880188,0.6254000067710876,,,
,,2495,7,,,0.6719000339508057,0.6676432490348816,0.6916000247001648
0.003667849814519286,0.004018248058855534,2499,8,,,,,
0.004855254199355841,0.004224227741360664,2549,8,,,,,
0.006451630499213934,0.005400506779551506,2599,8,,,,,
0.004950196482241154,0.004948010668158531,2649,8,,,,,
0.005773012060672045,0.005119582638144493,2699,8,,,,,
0.0031307260505855083,0.0037247815635055304,2749,8,,,,,
0.004320153966546059,0.004243258386850357,2799,8,,,,,
,,2807,8,0.6798999905586243,0.6740999817848206,,,
,,2807,8,,,0.6876001358032227,0.6833183169364929,0.770799994468689
0.00344100221991539,0.0038184314034879208,2849,9,,,,,
0.004719279240816832,0.004468488972634077,2899,9,,,,,
0.003025498241186142,0.0033262688666582108,2949,9,,,,,
0.0033362361136823893,0.002887094160541892,2999,9,,,,,
0.002634724136441946,0.002926107030361891,3049,9,,,,,
0.0029431749135255814,0.00371817615814507,3099,9,,,,,
,,3119,9,0.6902999877929688,0.6615999937057495,,,
,,3119,9,,,0.6972405910491943,0.6943359375,0.7523000240325928
0.0035677773412317038,0.0039653838612139225,3149,10,,,,,
0.0024634667206555605,0.002630625618621707,3199,10,,,,,
0.0043769096955657005,0.004864768125116825,3249,10,,,,,
0.0019358848221600056,0.002063657157123089,3299,10,,,,,
0.005679565481841564,0.006216610316187143,3349,10,,,,,
0.004380286671221256,0.003739302745088935,3399,10,,,,,
,,3431,10,0.689300000667572,0.679099977016449,,,
,,3431,10,,,0.7085336446762085,0.7075070142745972,0.7631000280380249
0.0018264971440657973,0.0022915112785995007,3449,11,,,,,
0.001282201730646193,0.0018488651840016246,3499,11,,,,,
0.00373866967856884,0.0033675956074148417,3549,11,,,,,
0.0023696892894804478,0.002373872324824333,3599,11,,,,,
0.0020330583211034536,0.002073227660730481,3649,11,,,,,
0.0023930580355226994,0.003249055240303278,3699,11,,,,,
,,3743,11,0.7024999856948853,0.7174000144004822,,,
,,3743,11,,,0.7153195142745972,0.714768648147583,0.8140000104904175
0.004646508488804102,0.003911021631211042,3749,12,,,,,
0.002042671199887991,0.0022439893800765276,3799,12,,,,,
0.0016817658906802535,0.001566835679113865,3849,12,,,,,
0.003607233287766576,0.0034202535171061754,3899,12,,,,,
0.0038923677057027817,0.0032437921036034822,3949,12,,,,,
0.0034715745132416487,0.003478685859590769,3999,12,,,,,
0.003660740563645959,0.0034838253632187843,4049,12,,,,,
,,4055,12,0.7056999802589417,0.7134000062942505,,,
,,4055,12,,,0.72265625,0.7203776240348816,0.8176000118255615
0.0024150751996785402,0.002020129468291998,4099,13,,,,,
0.001597031019628048,0.0017351133283227682,4149,13,,,,,
0.005408830009400845,0.004685501102358103,4199,13,,,,,
0.0034069085959345102,0.0035615714732557535,4249,13,,,,,
0.0033811924513429403,0.004104300402104855,4299,13,,,,,
0.004101636353880167,0.00385510316118598,4349,13,,,,,
,,4367,13,0.707099974155426,0.7045999765396118,,,
,,4367,13,,,0.7311198115348816,0.7309695482254028,0.8084999918937683
0.0023332179989665747,0.003576242597773671,4399,14,,,,,
0.002727353246882558,0.00284977862611413,4449,14,,,,,
0.0028955917805433273,0.0028678630478680134,4499,14,,,,,
0.0015735700726509094,0.0022405225317925215,4549,14,,,,,
0.0029695588164031506,0.0024748491123318672,4599,14,,,,,
0.0027762840036302805,0.0016946654068306088,4649,14,,,,,
,,4679,14,0.7013000249862671,0.7214000225067139,,,
,,4679,14,,,0.7299178838729858,0.7320963740348816,0.8216000199317932
0.002247221302241087,0.0020880508236587048,4699,15,,,,,
0.0029653008095920086,0.001919413567520678,4749,15,,,,,
0.0008022378897294402,0.0006795682711526752,4799,15,,,,,
0.002933912444859743,0.0031282659620046616,4849,15,,,,,
0.0021303491666913033,0.0009887136984616518,4899,15,,,,,
0.0019278511172160506,0.0014660573797300458,4949,15,,,,,
,,4991,15,0.7124999761581421,0.7247999906539917,,,
,,4991,15,,,0.7357271909713745,0.7387319803237915,0.8273000121116638
0.0026696128770709038,0.002560814842581749,4999,16,,,,,
0.003619161434471607,0.004239286761730909,5049,16,,,,,
0.00340225244872272,0.0027671700809150934,5099,16,,,,,
0.0020497827790677547,0.0020623633172363043,5149,16,,,,,
0.0012133283307775855,0.0010755667462944984,5199,16,,,,,
0.003090452402830124,0.003348433878272772,5249,16,,,,,
0.0029454317409545183,0.005389797035604715,5299,16,,,,,
,,5303,16,0.7182000279426575,0.7143999934196472,,,
,,5303,16,,,0.7429386973381042,0.7427884340286255,0.8174999952316284
0.0025745416060090065,0.002586547052487731,5349,17,,,,,
0.0018536564894020557,0.0018056145636364818,5399,17,,,,,
0.0028792053926736116,0.0035248820204287767,5449,17,,,,,
0.0021254699677228928,0.0015410215128213167,5499,17,,,,,
0.003069702535867691,0.0035995137877762318,5549,17,,,,,
0.004795869812369347,0.005271774251013994,5599,17,,,,,
,,5615,17,0.725600004196167,0.7110000252723694,,,
,,5615,17,,,0.749098539352417,0.7474459409713745,0.8105000257492065
0.0015414084773510695,0.0011210623197257519,5649,18,,,,,
0.0018095653504133224,0.0017197375418618321,5699,18,,,,,
0.002313612261787057,0.0017386667896062136,5749,18,,,,,
0.0024324385449290276,0.002457658527418971,5799,18,,,,,
0.0018879754934459925,0.002281914232298732,5849,18,,,,,
0.0017007391434162855,0.0016567924758419394,5899,18,,,,,
,,5927,18,0.7311000227928162,0.7247999906539917,,,
,,5927,18,,,0.7527794241905212,0.7523788213729858,0.8345000147819519
0.001031958614476025,0.0015064846957102418,5949,19,,,,,
0.0014283345080912113,0.0011242976179346442,5999,19,,,,,
0.0015207428950816393,0.0014799698255956173,6049,19,,,,,
0.0027606720104813576,0.002707252511754632,6099,19,,,,,
0.0016909732948988676,0.0016906174132600427,6149,19,,,,,
0.0006725454586558044,0.0007539127254858613,6199,19,,,,,
,,6239,19,0.7164000272750854,0.7271999716758728,,,
,,6239,19,,,0.756911039352417,0.7563101053237915,0.8417999744415283
0.049422889947891235,0.04971244931221008,6249,20,,,,,
0.0531524196267128,0.04918898269534111,6299,20,,,,,
0.0602569505572319,0.060173049569129944,6349,20,,,,,
0.06967909634113312,0.07149910181760788,6399,20,,,,,
0.0901079997420311,0.09050528705120087,6449,20,,,,,
0.09928897023200989,0.10837262868881226,6499,20,,,,,
0.10269040614366531,0.11318421363830566,6549,20,,,,,
,,6551,20,0.663100004196167,0.6251999735832214,,,
,,6551,20,,,0.6031399965286255,0.6132311820983887,0.7089999914169312
0.11750710755586624,0.10046925395727158,6599,21,,,,,
0.08414148539304733,0.08445502817630768,6649,21,,,,,
0.08673685789108276,0.08706574887037277,6699,21,,,,,
0.08770905435085297,0.08520632237195969,6749,21,,,,,
0.07503200322389603,0.07189007848501205,6799,21,,,,,
0.10924626886844635,0.1030912920832634,6849,21,,,,,
,,6863,21,0.6725999712944031,0.6751000285148621,,,
,,6863,21,,,0.6741285920143127,0.6722756624221802,0.7689999938011169
0.09492577612400055,0.10055641084909439,6899,22,,,,,
0.08719279617071152,0.0947471633553505,6949,22,,,,,
0.09954866021871567,0.09841594845056534,6999,22,,,,,
0.1144648939371109,0.10353046655654907,7049,22,,,,,
0.14388538897037506,0.13456986844539642,7099,22,,,,,
0.18204692006111145,0.18987520039081573,7149,22,,,,,
,,7175,22,0.6855000257492065,0.6572999954223633,,,
,,7175,22,,,0.6934846043586731,0.6891276240348816,0.7484999895095825
0.09981559962034225,0.11195705085992813,7199,23,,,,,
0.12176661193370819,0.12951192259788513,7249,23,,,,,
0.0882883369922638,0.08679379522800446,7299,23,,,,,
0.09361668676137924,0.10589464753866196,7349,23,,,,,
0.13218747079372406,0.12298845499753952,7399,23,,,,,
0.09007503092288971,0.08632829785346985,7449,23,,,,,
,,7487,23,0.6933000087738037,0.6664000153541565,,,
,,7487,23,,,0.7035256624221802,0.7000700831413269,0.7577000260353088
0.11828222870826721,0.1168249174952507,7499,24,,,,,
0.16279728710651398,0.1771368831396103,7549,24,,,,,
0.14300481975078583,0.12401611357927322,7599,24,,,,,
0.08511972427368164,0.08926317095756531,7649,24,,,,,
0.10065814107656479,0.10262703895568848,7699,24,,,,,
0.1503959745168686,0.1498751938343048,7749,24,,,,,
0.10601967573165894,0.11163606494665146,7799,24,,,,,
,,7799,24,0.6948999762535095,0.6962000131607056,,,
,,7799,24,,,0.7102113366127014,0.7064052224159241,0.7986999750137329
0.17727524042129517,0.22390587627887726,7849,25,,,,,
0.13843154907226562,0.14225000143051147,7899,25,,,,,
0.15645739436149597,0.17205512523651123,7949,25,,,,,
0.1460721790790558,0.15363697707653046,7999,25,,,,,
0.14659497141838074,0.17608486115932465,8049,25,,,,,
0.24003148078918457,0.24252158403396606,8099,25,,,,,
,,8111,25,0.6922000050544739,0.6754000186920166,,,
,,8111,25,,,0.7117137312889099,0.7142428159713745,0.7681000232696533
0.1630842238664627,0.16725896298885345,8149,26,,,,,
0.13845960795879364,0.12908028066158295,8199,26,,,,,
0.1284659504890442,0.12457756698131561,8249,26,,,,,
0.1549626588821411,0.1544124335050583,8299,26,,,,,
0.0998448058962822,0.10151892900466919,8349,26,,,,,
0.14949312806129456,0.12730653584003448,8399,26,,,,,
,,8423,26,0.6229000091552734,0.6349999904632568,,,
,,8423,26,,,0.7223808169364929,0.7196013331413269,0.7124999761581421
0.11230412870645523,0.11722065508365631,8449,27,,,,,
0.11344324052333832,0.10994907468557358,8499,27,,,,,
0.16464301943778992,0.1729528158903122,8549,27,,,,,
0.11260899156332016,0.11271185427904129,8599,27,,,,,
0.10832085460424423,0.10724369436502457,8649,27,,,,,
0.13552601635456085,0.14380308985710144,8699,27,,,,,
,,8735,27,0.683899998664856,0.7098000049591064,,,
,,8735,27,,,0.7209034562110901,0.7225310206413269,0.809499979019165
0.1013345867395401,0.09575505554676056,8749,28,,,,,
0.12090623378753662,0.13382266461849213,8799,28,,,,,
0.3256855607032776,0.3839718997478485,8849,28,,,,,
0.1926327496767044,0.17579981684684753,8899,28,,,,,
0.17695659399032593,0.17663556337356567,8949,28,,,,,
0.1639440357685089,0.1635115146636963,8999,28,,,,,
,,9047,28,0.71670001745224,0.7005000114440918,,,
,,9047,28,,,0.7284905910491943,0.7252103090286255,0.7960000038146973
0.12512259185314178,0.12549415230751038,9049,29,,,,,
0.17502865195274353,0.16010528802871704,9099,29,,,,,
0.1413051187992096,0.1332951784133911,9149,29,,,,,
0.16397078335285187,0.16237033903598785,9199,29,,,,,
0.10103392601013184,0.10978484153747559,9249,29,,,,,
0.15547414124011993,0.18192797899246216,9299,29,,,,,
0.2522062063217163,0.24783454835414886,9349,29,,,,,
,,9359,29,0.7087000012397766,0.7124999761581421,,,
,,9359,29,,,0.7337740659713745,0.7292417883872986,0.8159000277519226
0.15346276760101318,0.14730921387672424,9399,30,,,,,
0.26263728737831116,0.25813886523246765,9449,30,,,,,
0.13966485857963562,0.13149937987327576,9499,30,,,,,
0.1668294072151184,0.15937326848506927,9549,30,,,,,
0.19548802077770233,0.20896659791469574,9599,30,,,,,
0.1291607767343521,0.12457051873207092,9649,30,,,,,
,,9671,30,0.72079998254776,0.7232999801635742,,,
,,9671,30,,,0.7366786599159241,0.7383313179016113,0.8242999911308289
0.1443369835615158,0.13936004042625427,9699,31,,,,,
0.3269064426422119,0.3618590831756592,9749,31,,,,,
0.2771470546722412,0.26371410489082336,9799,31,,,,,
0.19772762060165405,0.198446124792099,9849,31,,,,,
0.14967449009418488,0.1595553606748581,9899,31,,,,,
0.11940920352935791,0.10149776935577393,9949,31,,,,,
,,9983,31,0.724399983882904,0.7182000279426575,,,
,,9983,31,,,0.7407101392745972,0.7401342391967773,0.8167999982833862
0.1634267121553421,0.14906446635723114,9999,32,,,,,
0.26804935932159424,0.22568026185035706,10049,32,,,,,
0.1395353525876999,0.13219653069972992,10099,32,,,,,
0.23619653284549713,0.2648617625236511,10149,32,,,,,
0.1273563802242279,0.1128450259566307,10199,32,,,,,
0.3032796382904053,0.30400383472442627,10249,32,,,,,
,,10295,32,0.7269999980926514,0.7261999845504761,,,
,,10295,32,,,0.7417367696762085,0.7390574812889099,0.8292999863624573
0.2534868121147156,0.2506673038005829,10299,33,,,,,
0.11778724193572998,0.1253339946269989,10349,33,,,,,
0.16037404537200928,0.18057700991630554,10399,33,,,,,
0.22480763494968414,0.24715858697891235,10449,33,,,,,
0.3505665957927704,0.3649580478668213,10499,33,,,,,
0.18657658994197845,0.2131156176328659,10549,33,,,,,
0.14807192981243134,0.16306927800178528,10599,33,,,,,
,,10607,33,0.7328000068664551,0.7189000248908997,,,
,,10607,33,,,0.7446414232254028,0.7460687160491943,0.8174999952316284
0.135964497923851,0.14120812714099884,10649,34,,,,,
0.13109707832336426,0.13320690393447876,10699,34,,,,,
0.18759754300117493,0.17977814376354218,10749,34,,,,,
0.23023788630962372,0.233478844165802,10799,34,,,,,
0.18343663215637207,0.19720835983753204,10849,34,,,,,
0.17209762334823608,0.1633780598640442,10899,34,,,,,
,,10919,34,0.7351999878883362,0.7296000123023987,,,
,,10919,34,,,0.74609375,0.7471955418586731,0.8343999981880188
0.15105973184108734,0.13951914012432098,10949,35,,,,,
0.19115746021270752,0.18610166013240814,10999,35,,,,,
0.18367528915405273,0.18132221698760986,11049,35,,,,,
0.15927572548389435,0.15231704711914062,11099,35,,,,,
0.18511343002319336,0.1592705249786377,11149,35,,,,,
0.12373340874910355,0.13543173670768738,11199,35,,,,,
,,11231,35,0.7324000000953674,0.7297000288963318,,,
,,11231,35,,,0.7500250339508057,0.7505258321762085,0.8294000029563904
0.15214280784130096,0.15857279300689697,11249,36,,,,,
0.17692121863365173,0.1952933520078659,11299,36,,,,,
0.15611422061920166,0.16634969413280487,11349,36,,,,,
0.1282934546470642,0.14070793986320496,11399,36,,,,,
0.1363268345594406,0.1416330337524414,11449,36,,,,,
0.2562415897846222,0.266219824552536,11499,36,,,,,
,,11543,36,0.7321000099182129,0.7289999723434448,,,
,,11543,36,,,0.7549829483032227,0.7504507303237915,0.8334000110626221
0.29623928666114807,0.2747405469417572,11549,37,,,,,
0.21788540482521057,0.20824483036994934,11599,37,,,,,
0.19851389527320862,0.18989840149879456,11649,37,,,,,
0.21220679581165314,0.22597633302211761,11699,37,,,,,
0.19587667286396027,0.19461944699287415,11749,37,,,,,
0.3772057294845581,0.3204186260700226,11799,37,,,,,
0.21362750232219696,0.20995794236660004,11849,37,,,,,
,,11855,37,0.728600025177002,0.7337999939918518,,,
,,11855,37,,,0.7529547214508057,0.7551081776618958,0.8456000089645386
0.311220645904541,0.31482306122779846,11899,38,,,,,
0.21637782454490662,0.22083167731761932,11949,38,,,,,
0.17305360734462738,0.16902747750282288,11999,38,,,,,
0.17751529812812805,0.16470389068126678,12049,38,,,,,
0.1518397182226181,0.13678818941116333,12099,38,,,,,
0.17698095738887787,0.14865925908088684,12149,38,,,,,
,,12167,38,0.72079998254776,0.7263000011444092,,,
,,12167,38,,,0.7544821500778198,0.7563101053237915,0.83160001039505
0.15936999022960663,0.15747947990894318,12199,39,,,,,
0.14944088459014893,0.14232970774173737,12249,39,,,,,
0.1918463557958603,0.20918796956539154,12299,39,,,,,
0.18676899373531342,0.18052011728286743,12349,39,,,,,
0.17256401479244232,0.15602213144302368,12399,39,,,,,
0.2511429786682129,0.2626955211162567,12449,39,,,,,
,,12479,39,0.7188000082969666,0.7339000105857849,,,
,,12479,39,,,0.7572616338729858,0.7561848759651184,0.8445000052452087
0.13568399846553802,0.13237133622169495,12499,40,,,,,
0.18223117291927338,0.19170236587524414,12549,40,,,,,
0.16884833574295044,0.17404519021511078,12599,40,,,,,
0.20032763481140137,0.19436945021152496,12649,40,,,,,
0.29811158776283264,0.24603694677352905,12699,40,,,,,
0.3557237386703491,0.346768856048584,12749,40,,,,,
,,12791,40,0.725600004196167,0.7249000072479248,,,
,,12791,40,,,0.7580628991127014,0.756760835647583,0.8226000070571899
0.17803405225276947,0.19954077899456024,12799,41,,,,,
0.1611470729112625,0.14900776743888855,12849,41,,,,,
0.1829589307308197,0.1691257357597351,12899,41,,,,,
0.15471699833869934,0.14945250749588013,12949,41,,,,,
0.150731161236763,0.13289359211921692,12999,41,,,,,
0.2600371241569519,0.2485787570476532,13049,41,,,,,
0.16952663660049438,0.16317148506641388,13099,41,,,,,
,,13103,41,0.7396000027656555,0.7329000234603882,,,
,,13103,41,,,0.7581881284713745,0.7592397928237915,0.8420000076293945
0.3717416822910309,0.3982681930065155,13149,42,,,,,
0.21506021916866302,0.2332817167043686,13199,42,,,,,
0.24139775335788727,0.2624708116054535,13249,42,,,,,
0.12650907039642334,0.13484889268875122,13299,42,,,,,
0.1297295093536377,0.13282111287117004,13349,42,,,,,
0.09342636913061142,0.09937652200460434,13399,42,,,,,
,,13415,42,0.7346000075340271,0.7383000254631042,,,
,,13415,42,,,0.7565104365348816,0.7623948454856873,0.8503000140190125
0.25816822052001953,0.25024405121803284,13449,43,,,,,
0.18816952407360077,0.19639499485492706,13499,43,,,,,
0.2442391961812973,0.2649582624435425,13549,43,,,,,
0.12416576594114304,0.13158069550991058,13599,43,,,,,
0.13166522979736328,0.14390574395656586,13649,43,,,,,
0.23111887276172638,0.2136850208044052,13699,43,,,,,
,,13727,43,0.7397000193595886,0.7350999712944031,,,
,,13727,43,,,0.7599409222602844,0.7607922554016113,0.8428000211715698
0.4804072082042694,0.4842708706855774,13749,44,,,,,
0.24532881379127502,0.256293922662735,13799,44,,,,,
0.2646080553531647,0.2540031671524048,13849,44,,,,,
0.24046751856803894,0.26793280243873596,13899,44,,,,,
0.11646147817373276,0.11037193983793259,13949,44,,,,,
0.18573887646198273,0.1921112835407257,13999,44,,,,,
,,14039,44,0.732200026512146,0.7336000204086304,,,
,,14039,44,,,0.7633213400840759,0.7620192170143127,0.8410999774932861
0.17925125360488892,0.14991280436515808,14049,45,,,,,
0.2709544599056244,0.27884572744369507,14099,45,,,,,
0.15818297863006592,0.17541509866714478,14149,45,,,,,
0.12094111740589142,0.138148695230484,14199,45,,,,,
0.2406265288591385,0.22106178104877472,14249,45,,,,,
0.13266783952713013,0.1314970999956131,14299,45,,,,,
0.20246998965740204,0.2323167324066162,14349,45,,,,,
,,14351,45,0.7433000206947327,0.7408000230789185,,,
,,14351,45,,,0.765549898147583,0.7623948454856873,0.848800003528595
0.20371270179748535,0.20524635910987854,14399,46,,,,,
0.3823191523551941,0.44070377945899963,14449,46,,,,,
0.2964639365673065,0.2846772074699402,14499,46,,,,,
0.15933196246623993,0.16233253479003906,14549,46,,,,,
0.1784599870443344,0.18040971457958221,14599,46,,,,,
0.21814048290252686,0.19469764828681946,14649,46,,,,,
,,14663,46,0.7412999868392944,0.7394000291824341,,,
,,14663,46,,,0.7647485733032227,0.7634214758872986,0.847599983215332
0.22566814720630646,0.2167784720659256,14699,47,,,,,
0.2613333761692047,0.23616449534893036,14749,47,,,,,
0.3910994529724121,0.5567044615745544,14799,47,,,,,
0.5403754711151123,0.5002037286758423,14849,47,,,,,
0.19198262691497803,0.16278162598609924,14899,47,,,,,
0.19434678554534912,0.20489878952503204,14949,47,,,,,
,,14975,47,0.7383000254631042,0.7473999857902527,,,
,,14975,47,,,0.767503023147583,0.7668269276618958,0.8569999933242798
0.27142590284347534,0.26035138964653015,14999,48,,,,,
0.17001985013484955,0.15052837133407593,15049,48,,,,,
0.50749671459198,0.5428280830383301,15099,48,,,,,
0.22787873446941376,0.1746264547109604,15149,48,,,,,
0.43612223863601685,0.4353398382663727,15199,48,,,,,
0.4056462347507477,0.3701721727848053,15249,48,,,,,
,,15287,48,0.741599977016449,0.7476999759674072,,,
,,15287,48,,,0.767503023147583,0.7681289911270142,0.847000002861023
0.1572476476430893,0.15807102620601654,15299,49,,,,,
0.15942135453224182,0.16336283087730408,15349,49,,,,,
0.18113717436790466,0.16517476737499237,15399,49,,,,,
0.24387645721435547,0.2588578462600708,15449,49,,,,,
0.22990496456623077,0.21050173044204712,15499,49,,,,,
0.16699914634227753,0.1557120978832245,15549,49,,,,,
0.23754249513149261,0.2613425552845001,15599,49,,,,,
,,15599,49,0.7469000220298767,0.7498999834060669,,,
,,15599,49,,,0.7669520974159241,0.7706330418586731,0.8547000288963318
0.15540125966072083,0.12556779384613037,15649,50,,,,,
0.23258240520954132,0.21576929092407227,15699,50,,,,,
0.36297643184661865,0.32370394468307495,15749,50,,,,,
0.23348906636238098,0.22361932694911957,15799,50,,,,,
0.22374486923217773,0.2180427461862564,15849,50,,,,,
0.25832974910736084,0.2440325915813446,15899,50,,,,,
,,15911,50,0.7372000217437744,0.7383000254631042,,,
,,15911,50,,,0.772536039352417,0.7750400900840759,0.8507999777793884
0.2727225422859192,0.25223174691200256,15949,51,,,,,
0.14130015671253204,0.15259721875190735,15999,51,,,,,
0.5134525299072266,0.5789573788642883,16049,51,,,,,
0.1933504343032837,0.2009005844593048,16099,51,,,,,
0.23257799446582794,0.22862277925014496,16149,51,,,,,
0.14418582618236542,0.15163719654083252,16199,51,,,,,
,,16223,51,0.7325999736785889,0.7340999841690063,,,
,,16223,51,,,0.7678785920143127,0.7703825831413269,0.8392000198364258
0.1664382517337799,0.1608404666185379,16249,52,,,,,
0.27458566427230835,0.24445872008800507,16299,52,,,,,
0.17589476704597473,0.1678164303302765,16349,52,,,,,
0.15480275452136993,0.1502900868654251,16399,52,,,,,
0.1726987361907959,0.1825568675994873,16449,52,,,,,
0.26608482003211975,0.2846848666667938,16499,52,,,,,
,,16535,52,0.7450000047683716,0.7432000041007996,,,
,,16535,52,,,0.7717848420143127,0.7732872366905212,0.8575999736785889
0.1270110011100769,0.1320907473564148,16549,53,,,,,
0.13943414390087128,0.1499522626399994,16599,53,,,,,
0.3455323874950409,0.3564709424972534,16649,53,,,,,
0.2161903977394104,0.23554325103759766,16699,53,,,,,
0.1677749752998352,0.1800067275762558,16749,53,,,,,
0.1850760281085968,0.15594837069511414,16799,53,,,,,
,,16847,53,0.6861000061035156,0.7508000135421753,,,
,,16847,53,,,0.7474208474159241,0.7728866338729858,0.8636000156402588
0.10135223716497421,0.10050330311059952,16849,54,,,,,
0.18817874789237976,0.17677472531795502,16899,54,,,,,
0.3135574758052826,0.27311432361602783,16949,54,,,,,
0.29203957319259644,0.3058900535106659,16999,54,,,,,
0.2628876864910126,0.22268863022327423,17049,54,,,,,
0.2748122215270996,0.2551024556159973,17099,54,,,,,
0.19410064816474915,0.2064152956008911,17149,54,,,,,
,,17159,54,0.7412999868392944,0.7376999855041504,,,
,,17159,54,,,0.7615184187889099,0.780198335647583,0.8529000282287598
0.2323654741048813,0.22047993540763855,17199,55,,,,,
0.23829330503940582,0.28595390915870667,17249,55,,,,,
0.136230006814003,0.14376690983772278,17299,55,,,,,
0.1433168351650238,0.15240734815597534,17349,55,,,,,
0.29875555634498596,0.27585312724113464,17399,55,,,,,
0.3401423394680023,0.31275326013565063,17449,55,,,,,
,,17471,55,0.7382000088691711,0.741100013256073,,,
,,17471,55,,,0.7726612687110901,0.7738631963729858,0.8579000234603882
0.24663762748241425,0.2679474949836731,17499,56,,,,,
0.34365397691726685,0.37103259563446045,17549,56,,,,,
0.2535278797149658,0.2562600374221802,17599,56,,,,,
0.23223869502544403,0.22497950494289398,17649,56,,,,,
0.28535759449005127,0.29980307817459106,17699,56,,,,,
0.25372517108917236,0.2553897202014923,17749,56,,,,,
,,17783,56,0.7364000082015991,0.736299991607666,,,
,,17783,56,,,0.7740635275840759,0.7736127972602844,0.8392999768257141
0.16311293840408325,0.16617175936698914,17799,57,,,,,
0.135575532913208,0.12764215469360352,17849,57,,,,,
0.24177291989326477,0.2556498050689697,17899,57,,,,,
0.19521208107471466,0.209498330950737,17949,57,,,,,
0.2513982653617859,0.2591041326522827,17999,57,,,,,
0.18821829557418823,0.17649608850479126,18049,57,,,,,
,,18095,57,0.7491999864578247,0.7415000200271606,,,
,,18095,57,,,0.7760416865348816,0.7761668562889099,0.8547999858856201
0.2738133668899536,0.23200829327106476,18099,58,,,,,
0.1641802340745926,0.16946762800216675,18149,58,,,,,
0.18109767138957977,0.18867571651935577,18199,58,,,,,
