train_loss,step,epoch,val_acc,val_loss,test_acc,train_acc
2.1114697456359863,49,0,,,,
2.0424411296844482,99,0,,,,
2.0191752910614014,149,0,,,,
1.8963489532470703,199,0,,,,
1.8812965154647827,249,0,,,,
1.8378705978393555,299,0,,,,
,311,0,0.321399986743927,2.0902750492095947,,
,311,0,,,0.41620001196861267,0.26800379157066345
1.9961211681365967,349,1,,,,
2.033275604248047,399,1,,,,
1.661346673965454,449,1,,,,
1.6927334070205688,499,1,,,,
1.8075940608978271,549,1,,,,
1.8176558017730713,599,1,,,,
,623,1,0.38449999690055847,1.8205963373184204,,
,623,1,,,0.4921000003814697,0.3555438816547394
1.7189326286315918,649,2,,,,
1.8583621978759766,699,2,,,,
1.885549783706665,749,2,,,,
1.6937628984451294,799,2,,,,
1.8504600524902344,849,2,,,,
1.7633817195892334,899,2,,,,
,935,2,0.3903000056743622,1.7777230739593506,,
,935,2,,,0.5001000165939331,0.3990134298801422
1.7421109676361084,949,3,,,,
1.598590612411499,999,3,,,,
1.6401557922363281,1049,3,,,,
1.7964571714401245,1099,3,,,,
1.7685823440551758,1149,3,,,,
1.4848361015319824,1199,3,,,,
,1247,3,0.4505999982357025,1.643536925315857,,
,1247,3,,,0.6144999861717224,0.4323417544364929
1.72101891040802,1249,4,,,,
1.6653213500976562,1299,4,,,,
1.5639547109603882,1349,4,,,,
1.6195399761199951,1399,4,,,,
1.5044910907745361,1449,4,,,,
1.5958633422851562,1499,4,,,,
1.5292584896087646,1549,4,,,,
,1559,4,0.4284000098705292,1.7079267501831055,,
,1559,4,,,0.5831000208854675,0.46088743209838867
1.4206026792526245,1599,5,,,,
1.6467623710632324,1649,5,,,,
1.605283498764038,1699,5,,,,
1.646962285041809,1749,5,,,,
1.5027670860290527,1799,5,,,,
1.60672926902771,1849,5,,,,
,1871,5,0.49309998750686646,1.5753477811813354,,
,1871,5,,,0.6751999855041504,0.47490984201431274
1.6352629661560059,1899,6,,,,
1.4771955013275146,1949,6,,,,
1.5608855485916138,1999,6,,,,
1.5906548500061035,2049,6,,,,
1.5737491846084595,2099,6,,,,
1.6293578147888184,2149,6,,,,
,2183,6,0.49869999289512634,1.5809192657470703,,
,2183,6,,,0.6955000162124634,0.4966195821762085
1.4570730924606323,2199,7,,,,
1.6107723712921143,2249,7,,,,
1.5895850658416748,2299,7,,,,
1.4883506298065186,2349,7,,,,
1.5399091243743896,2399,7,,,,
1.5605573654174805,2449,7,,,,
,2495,7,0.5074999928474426,1.5342310667037964,,
,2495,7,,,0.7031999826431274,0.5076121687889099
1.6254462003707886,2499,8,,,,
1.6214759349822998,2549,8,,,,
1.5459003448486328,2599,8,,,,
1.35259211063385,2649,8,,,,
1.4198194742202759,2699,8,,,,
1.4263417720794678,2749,8,,,,
1.4913058280944824,2799,8,,,,
,2807,8,0.5019000172615051,1.5652085542678833,,
,2807,8,,,0.7170000076293945,0.5147485733032227
1.593278408050537,2849,9,,,,
1.5783255100250244,2899,9,,,,
1.4959971904754639,2949,9,,,,
1.4342873096466064,2999,9,,,,
1.5310332775115967,3049,9,,,,
1.5536739826202393,3099,9,,,,
,3119,9,0.5138000249862671,1.5264179706573486,,
,3119,9,,,0.7129999995231628,0.5260166525840759
1.4316186904907227,3149,10,,,,
1.3488808870315552,3199,10,,,,
1.4358787536621094,3249,10,,,,
1.1850439310073853,3299,10,,,,
1.4373441934585571,3349,10,,,,
1.6153022050857544,3399,10,,,,
,3431,10,0.5123999714851379,1.5449939966201782,,
,3431,10,,,0.7318999767303467,0.5327273607254028
1.375049114227295,3449,11,,,,
1.359206199645996,3499,11,,,,
1.3557348251342773,3549,11,,,,
1.1251758337020874,3599,11,,,,
1.4047837257385254,3649,11,,,,
1.251216173171997,3699,11,,,,
,3743,11,0.5217000246047974,1.3205703496932983,,
,3743,11,,,0.7275999784469604,0.5370843410491943
1.10725736618042,3749,12,,,,
0.8694964647293091,3799,12,,,,
1.2905683517456055,3849,12,,,,
1.063166618347168,3899,12,,,,
0.8929718136787415,3949,12,,,,
0.8463422060012817,3999,12,,,,
1.2654271125793457,4049,12,,,,
,4055,12,0.4860000014305115,1.1898194551467896,,
,4055,12,,,0.6772000193595886,0.5375350713729858
0.6277287006378174,4099,13,,,,
0.6314658522605896,4149,13,,,,
1.1336556673049927,4199,13,,,,
0.604476273059845,4249,13,,,,
1.1094365119934082,4299,13,,,,
0.34223657846450806,4349,13,,,,
,4367,13,0.5115000009536743,0.761864960193634,,
,4367,13,,,0.7342000007629395,0.5229617357254028
0.44613325595855713,4399,14,,,,
-0.12592868506908417,4449,14,,,,
