train_loss,step,epoch,val_loss,val_acc,test_acc
1.971128225326538,49,0,,,
1.8885360956192017,99,0,,,
1.7632017135620117,149,0,,,
1.788131594657898,199,0,,,
1.6115559339523315,249,0,,,
1.9904009103775024,299,0,,,
,311,0,1.8541948795318604,0.42080000042915344,
,311,0,,,0.43220001459121704
2.040280818939209,349,1,,,
2.058816909790039,399,1,,,
2.020284652709961,449,1,,,
1.84190034866333,499,1,,,
1.9686787128448486,549,1,,,
1.8522003889083862,599,1,,,
,623,1,1.6229368448257446,0.44859999418258667,
,623,1,,,0.4560000002384186
1.550697684288025,649,2,,,
1.7537397146224976,699,2,,,
1.769553303718567,749,2,,,
1.586582064628601,799,2,,,
1.8058319091796875,849,2,,,
1.6471232175827026,899,2,,,
,935,2,1.485338807106018,0.484499990940094,
,935,2,,,0.5026999711990356
1.8770833015441895,949,3,,,
1.4087082147598267,999,3,,,
1.7668765783309937,1049,3,,,
1.3228787183761597,1099,3,,,
1.7632189989089966,1149,3,,,
1.0931005477905273,1199,3,,,
,1247,3,1.3952053785324097,0.5209000110626221,
,1247,3,,,0.5421000123023987
1.6420841217041016,1249,4,,,
1.6006157398223877,1299,4,,,
1.310013771057129,1349,4,,,
1.4213312864303589,1399,4,,,
1.245436191558838,1449,4,,,
1.5932347774505615,1499,4,,,
1.6409025192260742,1549,4,,,
,1559,4,1.2231993675231934,0.605400025844574,
,1559,4,,,0.6197999715805054
1.5658481121063232,1599,5,,,
1.4810199737548828,1649,5,,,
1.2444177865982056,1699,5,,,
1.3762551546096802,1749,5,,,
1.5898563861846924,1799,5,,,
1.4155526161193848,1849,5,,,
,1871,5,1.141414761543274,0.6212999820709229,
,1871,5,,,0.6470000147819519
0.8497259020805359,1899,6,,,
1.0184894800186157,1949,6,,,
0.3694254755973816,1999,6,,,
0.633455753326416,2049,6,,,
0.5664633512496948,2099,6,,,
0.6911965608596802,2149,6,,,
,2183,6,1.1300545930862427,0.6168000102043152,
,2183,6,,,0.640999972820282
1.2194550037384033,2199,7,,,
1.2205305099487305,2249,7,,,
1.1491844654083252,2299,7,,,
0.5314580202102661,2349,7,,,
1.1858162879943848,2399,7,,,
1.2514185905456543,2449,7,,,
,2495,7,1.1064258813858032,0.6337000131607056,
,2495,7,,,0.6543999910354614
-0.2152029275894165,2499,8,,,
0.6583011150360107,2549,8,,,
1.0938258171081543,2599,8,,,
1.4089678525924683,2649,8,,,
0.19623589515686035,2699,8,,,
1.3429216146469116,2749,8,,,
0.5827161073684692,2799,8,,,
,2807,8,1.0703558921813965,0.657800018787384,
,2807,8,,,0.6851000189781189
0.44074273109436035,2849,9,,,
0.32877087593078613,2899,9,,,
1.139133334159851,2949,9,,,
0.10502851009368896,2999,9,,,
0.48842573165893555,3049,9,,,
0.6839900016784668,3099,9,,,
,3119,9,1.0061331987380981,0.6780999898910522,
,3119,9,,,0.7117000222206116
1.1023762226104736,3149,10,,,
-0.6854278445243835,3199,10,,,
0.03648412227630615,3249,10,,,
-0.027588367462158203,3299,10,,,
-0.4087662696838379,3349,10,,,
0.19167768955230713,3399,10,,,
,3431,10,0.9365397691726685,0.7063999772071838,
,3431,10,,,0.7368000149726868
-1.19886314868927,3449,11,,,
0.8349384069442749,3499,11,,,
0.1035468578338623,3549,11,,,
-0.37122321128845215,3599,11,,,
1.0719819068908691,3649,11,,,
0.57598876953125,3699,11,,,
,3743,11,0.9362853765487671,0.7085999846458435,
,3743,11,,,0.7408999800682068
0.3341318368911743,3749,12,,,
-0.42966556549072266,3799,12,,,
0.07509350776672363,3849,12,,,
0.931118369102478,3899,12,,,
1.1211144924163818,3949,12,,,
0.7858725786209106,3999,12,,,
0.003174424171447754,4049,12,,,
,4055,12,0.9762746095657349,0.7039999961853027,
,4055,12,,,0.7366999983787537
0.6145845651626587,4099,13,,,
-0.6135125160217285,4149,13,,,
0.9527040719985962,4199,13,,,
-0.8603289127349854,4249,13,,,
-0.75471031665802,4299,13,,,
-0.38232338428497314,4349,13,,,
,4367,13,0.9513736367225647,0.7143999934196472,
,4367,13,,,0.755299985408783
-2.364774227142334,4399,14,,,
0.8708246946334839,4449,14,,,
-0.41776740550994873,4499,14,,,
0.35851073265075684,4549,14,,,
-1.1484342813491821,4599,14,,,
-2.007542133331299,4649,14,,,
,4679,14,0.8525087833404541,0.7401000261306763,
,4679,14,,,0.7825000286102295
-0.32770204544067383,4699,15,,,
0.7586425542831421,4749,15,,,
0.2961761951446533,4799,15,,,
0.09888207912445068,4849,15,,,
-0.11966514587402344,4899,15,,,
-2.591066360473633,4949,15,,,
,4991,15,0.8664913773536682,0.73580002784729,
,4991,15,,,0.7764000296592712
0.816045880317688,4999,16,,,
0.08835840225219727,5049,16,,,
0.74355149269104,5099,16,,,
-1.6811991930007935,5149,16,,,
-0.18138933181762695,5199,16,,,
-0.3728886842727661,5249,16,,,
-0.25584471225738525,5299,16,,,
,5303,16,0.8450518846511841,0.7447999715805054,
,5303,16,,,0.7809000015258789
-1.0316771268844604,5349,17,,,
0.3806384801864624,5399,17,,,
0.3018747568130493,5449,17,,,
0.24555110931396484,5499,17,,,
0.8811222314834595,5549,17,,,
-0.43106818199157715,5599,17,,,
,5615,17,0.8441392779350281,0.7540000081062317,
,5615,17,,,0.7912999987602234
0.4811568260192871,5649,18,,,
-2.2402610778808594,5699,18,,,
