train_loss2,train_loss1,step,epoch,train_acc1,train_acc2,test_acc
0.0008204060140997171,0.0010286434553563595,6349,16,,,
0.0010724134044721723,0.0012728007277473807,6399,16,,,
0.0011419731890782714,0.0009844903834164143,6449,16,,,
0.004830383230000734,0.004407641012221575,6499,16,,,
0.00181629101280123,0.0017609158530831337,6549,16,,,
0.002136340131983161,0.0013354989932850003,6599,16,,,
,,6629,16,0.7528846263885498,0.750741183757782,0.8493000268936157
0.0023062671534717083,0.0026363900396972895,6649,17,,,
0.002491126535460353,0.0018845159793272614,6699,17,,,
0.00237833010032773,0.0024185634683817625,6749,17,,,
0.0021712773013859987,0.0021198636386543512,6799,17,,,
0.001512216404080391,0.0012248889543116093,6849,17,,,
0.0022104184608906507,0.002686962950974703,6899,17,,,
0.003306207712739706,0.00336459930986166,6949,17,,,
0.0022943909280002117,0.0015236331382766366,6999,17,,,
,,7019,17,0.7567508220672607,0.7549479007720947,0.8378999829292297
0.001449160510674119,0.0017500160029157996,7049,18,,,
0.002197320107370615,0.0020878997165709734,7099,18,,,
0.001350048347376287,0.0013123039389029145,7149,18,,,
0.00155254069250077,0.0018837739480659366,7199,18,,,
0.0026784189976751804,0.004048563074320555,7249,18,,,
0.0010716335382312536,0.0012315590865910053,7299,18,,,
0.0021902096923440695,0.0022015452850610018,7349,18,,,
0.0014744047075510025,0.001852467772550881,7399,18,,,
,,7409,18,0.7576121687889099,0.7575921416282654,0.8517000079154968
0.002678401069715619,0.002900513121858239,7449,19,,,
0.0012618640903383493,0.0009227063274011016,7499,19,,,
0.0016913602594286203,0.0013701444258913398,7549,19,,,
0.002974512055516243,0.00260330131277442,7599,19,,,
0.0017446730053052306,0.002088584704324603,7649,19,,,
0.0012850958155468106,0.0016054633306339383,7699,19,,,
0.001945849391631782,0.0013552235905081034,7749,19,,,
0.002255996922031045,0.0018971742829307914,7799,19,,,
,,7799,19,0.7630208134651184,0.7617788314819336,0.8640999794006348
0.0015659586060792208,0.0013572920579463243,7849,20,,,
0.0015381788834929466,0.0013371864333748817,7899,20,,,
0.0025935147423297167,0.0022582521196454763,7949,20,,,
0.0033580726012587547,0.0037883329205214977,7999,20,,,
0.0010425233049318194,0.0009402816649526358,8049,20,,,
0.0013297471450641751,0.0019358834251761436,8099,20,,,
0.001355862827040255,0.0017150957137346268,8149,20,,,
,,8189,20,0.7678685784339905,0.7661858797073364,0.850600004196167
0.0008269732934422791,0.0011991038918495178,8199,21,,,
0.0002743223449215293,0.0001778073637979105,8249,21,,,
0.002046921057626605,0.0014655051054432988,8299,21,,,
0.00444566598162055,0.0024735741317272186,8349,21,,,
0.0011568759800866246,0.0010651284828782082,8399,21,,,
0.001426034257747233,0.001208155183121562,8449,21,,,
0.004064710345119238,0.002840421861037612,8499,21,,,
0.00403992086648941,0.003168939147144556,8549,21,,,
,,8579,21,0.7695112228393555,0.7597155570983887,0.8712000250816345
0.00316618918441236,0.0025020914617925882,8599,22,,,
0.0011030160821974277,0.000667530344799161,8649,22,,,
0.002083307597786188,0.0018644846277311444,8699,22,,,
0.0011599891586229205,0.0009039541473612189,8749,22,,,
0.002082754159346223,0.0020010985899716616,8799,22,,,
0.003374770050868392,0.0034550558775663376,8849,22,,,
0.0007840056205168366,0.000668138382025063,8899,22,,,
0.001475790748372674,0.001536988071165979,8949,22,,,
,,8969,22,0.7736578583717346,0.7705328464508057,0.8654000163078308
0.0012400359846651554,0.001185152679681778,8999,23,,,
0.0014242539182305336,0.0014462536200881004,9049,23,,,
0.0017925954889506102,0.0011426470009610057,9099,23,,,
0.0020908082369714975,0.0017370247514918447,9149,23,,,
0.0009272026363760233,0.0015040806028991938,9199,23,,,
0.0006303668487817049,0.0006326870643533766,9249,23,,,
0.0004979337682016194,0.0011556767858564854,9299,23,,,
0.0011126439785584807,0.0006819177069701254,9349,23,,,
,,9359,23,0.7735176086425781,0.7740785479545593,0.8641999959945679
0.00029189742053858936,0.0005250780959613621,9399,24,,,
0.002094806870445609,0.0017005078261718154,9449,24,,,
0.0008427377324551344,0.0011273797135800123,9499,24,,,
0.0014036905486136675,0.0009511951357126236,9549,24,,,
0.0027978105936199427,0.002962876344099641,9599,24,,,
0.0003834785020444542,0.000597332080360502,9649,24,,,
0.001094405772164464,0.0017801140202209353,9699,24,,,
0.00037169907591305673,0.0005315340240485966,9749,24,,,
,,9749,24,0.7739983797073364,0.7777444124221802,0.8646000027656555
0.0011169411009177566,0.0006377146928571165,9799,25,,,
0.0010423185303807259,0.0011393510503694415,9849,25,,,
0.0011303393403068185,0.0007991042220965028,9899,25,,,
0.0004218095273245126,0.00041464329115115106,9949,25,,,
0.0002978058473672718,0.0004974327166564763,9999,25,,,
0.0009856716496869922,0.0012516123242676258,10049,25,,,
0.0014443144900724292,0.001214688178151846,10099,25,,,
,,10139,25,0.7810696959495544,0.7789062261581421,0.8763999938964844
0.00033343382528983057,0.00044998887460678816,10149,26,,,
0.0007406151271425188,0.0015861181309446692,10199,26,,,
0.0009536948637105525,0.0008990150527097285,10249,26,,,
0.001158331986516714,0.0007664574077352881,10299,26,,,
0.0019050927367061377,0.0019181708339601755,10349,26,,,
0.0005932688945904374,0.0006334137869998813,10399,26,,,
0.0011506639420986176,0.00187707191798836,10449,26,,,
0.0013217526720836759,0.0008178300922736526,10499,26,,,
,,10529,26,0.781991183757782,0.780669093132019,0.8754000067710876
0.0010901953792199492,0.0008671618415974081,10549,27,,,
0.0006091375835239887,0.0005851343739777803,10599,27,,,
0.0006985547952353954,0.000944127794355154,10649,27,,,
0.0012028241762891412,0.0015063505852594972,10699,27,,,
0.0009087429498322308,0.0007645382429473102,10749,27,,,
0.0009728338336572051,0.0008193979156203568,10799,27,,,
0.001078886678442359,0.0017454620683565736,10849,27,,,
0.0011660411255434155,0.0009004617459140718,10899,27,,,
,,10919,27,0.7850561141967773,0.7832932472229004,0.8640999794006348
0.0011964556761085987,0.0007929273415356874,10949,28,,,
0.0012104554334655404,0.0008026004652492702,10999,28,,,
0.0006116587319411337,0.0009198662592098117,11049,28,,,
0.001319827395491302,0.0011488378513604403,11099,28,,,
0.0011311988346278667,0.0010846368968486786,11149,28,,,
0.0014686870854347944,0.00114610290620476,11199,28,,,
0.0018576615257188678,0.0015555365243926644,11249,28,,,
0.0017981635173782706,0.001319162198342383,11299,28,,,
,,11309,28,0.7867788672447205,0.7867788672447205,0.8743000030517578
0.00032213047961704433,0.0005346443504095078,11349,29,,,
0.0011321210768073797,0.0010714264353737235,11399,29,,,
0.0015834360383450985,0.0009672116138972342,11449,29,,,
0.0021148743107914925,0.0006802777643315494,11499,29,,,
0.0010266322642564774,0.0010309626813977957,11549,29,,,
0.0006698432262055576,0.0008497799281030893,11599,29,,,
0.0008183112367987633,0.0003121132613159716,11649,29,,,
0.0005548383924178779,0.001043983269482851,11699,29,,,
,,11699,29,0.7887219786643982,0.7761618494987488,0.869700014591217
0.00143051752820611,0.0012222765944898129,11749,30,,,
0.001969464123249054,0.002970415400341153,11799,30,,,
0.00028127760742790997,0.0005821247468702495,11849,30,,,
0.0010858160676434636,0.0013436576118692756,11899,30,,,
0.001829964341595769,0.0021690221037715673,11949,30,,,
0.0012662329245358706,0.0011298893950879574,11999,30,,,
0.0032197702676057816,0.00250637112185359,12049,30,,,
,,12089,30,0.7922075390815735,0.7885416746139526,0.8697999715805054
0.0009438168490305543,0.0005699959001503885,12099,31,,,
0.0001850554981501773,0.0005047044833190739,12149,31,,,
0.00089839386055246,0.0007637841044925153,12199,31,,,
0.0012059025466442108,0.0011429127771407366,12249,31,,,
0.0017625776818022132,0.0012564229546114802,12299,31,,,
0.0007493176381103694,0.0008798224152997136,12349,31,,,
0.0019183843396604061,0.0014950052136555314,12399,31,,,
0.0017493481282144785,0.0019071780843660235,12449,31,,,
,,12479,31,0.794611394405365,0.792387843132019,0.8773000240325928
0.0014541151467710733,0.0015513059915974736,12499,32,,,
0.0006918279104866087,0.0010004155337810516,12549,32,,,
0.0014867690624669194,0.0016996088670566678,12599,32,,,
0.0013973286841064692,0.0016717176185920835,12649,32,,,
0.0015289315488189459,0.0014330869307741523,12699,32,,,
0.0011652149260044098,0.0009679680806584656,12749,32,,,
0.0005955865490250289,0.0007117902860045433,12799,32,,,
0.0004166579165030271,0.0005467961309477687,12849,32,,,
,,12869,32,0.7930088043212891,0.7924879789352417,0.8716999888420105
0.00036649874527938664,0.0008392370073124766,12899,33,,,
0.003205798799172044,0.0031020273454487324,12949,33,,,
9.386137389810756e-05,6.890466465847567e-05,12999,33,,,
0.0007630066247656941,0.0005792840383946896,13049,33,,,
0.0004197635571472347,0.0006402595317922533,13099,33,,,
0.0006121586193330586,0.0013932040892541409,13149,33,,,
0.0005773048615083098,0.001398175023496151,13199,33,,,
0.002937191864475608,0.0029249517247080803,13249,33,,,
,,13259,33,0.796875,0.7964943647384644,0.8781999945640564
0.0024982874747365713,0.003687487682327628,13299,34,,,
0.0005417701322585344,0.0008261323673650622,13349,34,,,
0.001835677307099104,0.0010637856321409345,13399,34,,,
0.001090892474167049,0.0007616874063387513,13449,34,,,
0.00018423299479763955,0.00041517309728078544,13499,34,,,
0.00023787170357536525,0.0002945980231743306,13549,34,,,
0.0004611387266777456,0.001057733315974474,13599,34,,,
0.0002468593593221158,0.00048814676119945943,13649,34,,,
,,13649,34,0.8000600934028625,0.800000011920929,0.8845000267028809
0.0004552474129013717,0.0006365720182657242,13699,35,,,
0.0006002074806019664,0.00201887683942914,13749,35,,,
0.0012824246659874916,0.0007620435208082199,13799,35,,,
0.0011930466862395406,0.000607702590059489,13849,35,,,
0.0004944782122038305,0.001033808453939855,13899,35,,,
0.0017962849233299494,0.0016895036678761244,13949,35,,,
0.001658933935686946,0.001575038768351078,13999,35,,,
,,14039,35,0.802423894405365,0.7986378073692322,0.8754000067710876
0.0006619476480409503,0.0005305581144057214,14049,36,,,
0.0003232003655284643,0.00037214753683656454,14099,36,,,
0.0003467726637609303,0.0005244856583885849,14149,36,,,
0.0015349610475823283,0.0012906688498333097,14199,36,,,
0.00032852080767042935,0.00041827221866697073,14249,36,,,
0.00016056429012678564,0.00016538354975637048,14299,36,,,
0.0005337834591045976,0.0008535077213309705,14349,36,,,
0.0005033165216445923,0.00027222573407925665,14399,36,,,
,,14429,36,0.798397421836853,0.7989984154701233,0.8765000104904175
0.00040209415601566434,0.0004840228648390621,14449,37,,,
0.0007845836807973683,0.0016679514665156603,14499,37,,,
0.0001980525121325627,0.0004059421189595014,14549,37,,,
0.00033312314189970493,0.0006016004481352866,14599,37,,,
0.0006982306949794292,0.0005317354807630181,14649,37,,,
0.00039158956496976316,0.000452857231721282,14699,37,,,
0.001260600402019918,0.0013029483379796147,14749,37,,,
0.0010645666625350714,0.0005647671059705317,14799,37,,,
,,14819,37,0.8029246926307678,0.8021233677864075,0.8792999982833862
0.0007034145528450608,0.0006254772306419909,14849,38,,,
0.0007063848897814751,0.0004116416967008263,14899,38,,,
0.0014274173881858587,0.0013667887542396784,14949,38,,,
0.0005897544324398041,0.0008548909099772573,14999,38,,,
0.0010025807423517108,0.0012481677113100886,15049,38,,,
0.0015260420041158795,0.001624010386876762,15099,38,,,
0.0010280200513079762,0.0013684026198461652,15149,38,,,
0.00032806445960886776,0.00030501853325404227,15199,38,,,
,,15209,38,0.8014222979545593,0.803786039352417,0.8859999775886536
0.0014319297624751925,0.002248785924166441,15249,39,,,
0.0008673254051245749,0.0007759294821880758,15299,39,,,
0.00024679707712493837,0.00014302445924840868,15349,39,,,
0.0010440837359055877,0.001024940749630332,15399,39,,,
7.034945883788168e-05,6.281043897615746e-05,15449,39,,,
0.000643482431769371,0.0006433420348912477,15499,39,,,
0.0008243097108788788,0.0004085347754880786,15549,39,,,
0.0005143210291862488,0.000707339437212795,15599,39,,,
,,15599,39,0.8047676086425781,0.8038662075996399,0.8830999732017517
0.0007218201062642038,0.0008969802292995155,15649,40,,,
0.0008111148490570486,0.0005537525867111981,15699,40,,,
0.0002258650929434225,9.320426761405542e-05,15749,40,,,
0.0006456946721300483,0.0007917267503216863,15799,40,,,
0.0002942917635664344,0.0009174484293907881,15849,40,,,
0.0018344434211030602,0.0007264543673954904,15899,40,,,
0.0007751588127575815,0.0006188075058162212,15949,40,,,
,,15989,40,0.8080328702926636,0.8047676086425781,0.8855000138282776
0.00020862597739323974,0.0002772756270132959,15999,41,,,
0.0019106994150206447,0.002123552607372403,16049,41,,,
0.00022651920153293759,0.00040522776544094086,16099,41,,,
0.0013110222062096,0.001825509942136705,16149,41,,,
0.0005647640209645033,0.0002893362252507359,16199,41,,,
0.001077153137885034,0.0006661216029897332,16249,41,,,
0.0004576770879793912,0.00046441366430372,16299,41,,,
0.0004492286825552583,0.00036222609924152493,16349,41,,,
,,16379,41,0.8087740540504456,0.8086538314819336,0.8855000138282776
0.00011883148545166478,0.00021882244618609548,16399,42,,,
0.0005572645459324121,0.0003157059836667031,16449,42,,,
0.0003521416219882667,0.0005430386518128216,16499,42,,,
0.00021420259145088494,0.000789081968832761,16549,42,,,
0.00027794542256742716,0.00016353806131519377,16599,42,,,
0.0005094757070764899,0.0005815766635350883,16649,42,,,
0.00041971326572820544,0.0003082378825638443,16699,42,,,
0.002525677904486656,0.002423347206786275,16749,42,,,
,,16769,42,0.8105969429016113,0.8097756505012512,0.8853999972343445
0.0015858988044783473,0.0015861308202147484,16799,43,,,
0.00045864880667068064,0.0004467771796043962,16849,43,,,
0.0011322551872581244,0.0011478345841169357,16899,43,,,
0.0006246673874557018,0.0008432300528511405,16949,43,,,
0.0006577940075658262,0.0011585288448259234,16999,43,,,
0.000640269776340574,0.0003884431498590857,17049,43,,,
0.0012429367052391171,0.0009843012085184455,17099,43,,,
0.0017213354585692286,0.0010682633146643639,17149,43,,,
,,17159,43,0.8106169700622559,0.8114583492279053,0.8833000063896179
0.00023193692322820425,0.0005254694842733443,17199,44,,,
0.0013073503505438566,0.0017873597098514438,17249,44,,,
0.00021592598932329565,0.00028351976652629673,17299,44,,,
0.0005548891494981945,0.00024529595975764096,17349,44,,,
0.001960574183613062,0.0015051527880132198,17399,44,,,
0.0005556227406486869,0.0004345043271314353,17449,44,,,
0.0005364257376641035,0.0008842883398756385,17499,44,,,
0.0005501687992364168,0.0007171054021455348,17549,44,,,
,,17549,44,0.8137820363044739,0.8119391202926636,0.8852999806404114
0.0003136771556455642,0.0004214828659314662,17599,45,,,
0.0010477611795067787,0.0008738968754187226,17649,45,,,
0.0015243772650137544,0.0018492366652935743,17699,45,,,
0.000294712430331856,0.0002604199980851263,17749,45,,,
0.0001817098818719387,0.00015586115478072315,17799,45,,,
0.0008501118863932788,0.0013940954813733697,17849,45,,,
0.00146067189052701,0.0003934571286663413,17899,45,,,
,,17939,45,0.8150841593742371,0.8122395873069763,0.8888000249862671
0.0004228050820529461,0.00027602212503552437,17949,46,,,
0.0002881451218854636,0.0005552207585424185,17999,46,,,
0.0006310881581157446,0.0006404388113878667,18049,46,,,
0.0010583187686279416,0.0005239883321337402,18099,46,,,
0.0002668562810868025,0.00016690409393049777,18149,46,,,
0.0011978641850873828,0.0010254153748974204,18199,46,,,
0.0008521009003743529,0.0002042968408204615,18249,46,,,
0.0010286179604008794,0.000563876295927912,18299,46,,,
,,18329,46,0.8143228888511658,0.8070913553237915,0.8852999806404114
0.0002950712223537266,0.00041435781167820096,18349,47,,,
0.0007570282323285937,0.000537765386980027,18399,47,,,
0.0003551613772287965,0.0002527266333345324,18449,47,,,
0.0005045462748967111,0.0003867193008773029,18499,47,,,
0.0001940218498930335,6.894468242535368e-05,18549,47,,,
0.0010034219594672322,0.0007682963041588664,18599,47,,,
0.0009572103735990822,0.0012184006627649069,18649,47,,,
0.000648128567263484,0.0006870789220556617,18699,47,,,
,,18719,47,0.815825343132019,0.8148036599159241,0.8883000016212463
0.0006363608408719301,0.000778788817115128,18749,48,,,
0.00024005811428651214,0.00014648611249867827,18799,48,,,
0.0006085055647417903,0.00027828599559143186,18849,48,,,
7.506888505304232e-05,3.45074622600805e-05,18899,48,,,
0.001133719109930098,0.00021032408403698355,18949,48,,,
0.0005394556792452931,0.0008684060885570943,18999,48,,,
0.0003160575870424509,0.0005299831973388791,19049,48,,,
0.00040376727702096105,0.00025397835997864604,19099,48,,,
,,19109,48,0.8177684545516968,0.8174078464508057,0.8891000151634216
0.003156361635774374,0.0036307701375335455,19149,49,,,
0.001009437837637961,0.000495170010253787,19199,49,,,
0.0012037163833156228,0.001753725577145815,19249,49,,,
0.0003203066880814731,0.0002706476370804012,19299,49,,,
0.0013717160327360034,0.0010209642350673676,19349,49,,,
0.00026745072682388127,7.133327017072588e-05,19399,49,,,
0.00047155783977359533,0.0007157133077271283,19449,49,,,
0.0001937755150720477,0.00010067057883134112,19499,49,,,
,,19499,49,0.8182892799377441,0.8180288672447205,0.8865000009536743
0.0010772139066830277,0.0005337971379049122,19549,50,,,
0.0003489929367788136,0.00025427225045859814,19599,50,,,
0.0006725415005348623,0.0013548994902521372,19649,50,,,
0.0005871964385733008,0.0007249133195728064,19699,50,,,
0.001726701040752232,0.0015770262107253075,19749,50,,,
0.0005646574427373707,0.0005202041356824338,19799,50,,,
0.0002480775292497128,0.0005876337527297437,19849,50,,,
,,19889,50,0.8203325271606445,0.819571316242218,0.8798999786376953
0.00016734028758946806,7.039773481665179e-05,19899,51,,,
0.0009542464977130294,0.000634225900284946,19949,51,,,
0.0003123986243735999,0.00031844599288888276,19999,51,,,
0.00039746577385813,0.0009437158587388694,20049,51,,,
0.00042270045378245413,0.0005043738638050854,20099,51,,,
0.00046335128718055785,0.001409985008649528,20149,51,,,
0.0007697557448409498,0.0008034515776671469,20199,51,,,
0.0007109612924978137,0.0005654228152707219,20249,51,,,
,,20279,51,0.8202524185180664,0.8187099099159241,0.8877000212669373
0.0008321933564729989,0.0004742434830404818,20299,52,,,
0.000510410696733743,0.000538380816578865,20349,52,,,
0.0014621878508478403,0.0007864552899263799,20399,52,,,
0.0006938337464816868,0.00041133695049211383,20449,52,,,
0.0008183463360182941,0.000976827461272478,20499,52,,,
0.0007379355956800282,0.0009278684156015515,20549,52,,,
0.00028485796065069735,0.0010453813010826707,20599,52,,,
0.00042216735891997814,0.0005383989191614091,20649,52,,,
,,20669,52,0.8166266083717346,0.8203725814819336,0.8851000070571899
0.00047100603114813566,0.00019165553385391831,20699,53,,,
0.00017051748000085354,0.0002476864610798657,20749,53,,,
0.000258751300862059,0.0013031623093411326,20799,53,,,
0.0006777532398700714,0.00017071806360036135,20849,53,,,
4.1290179069619626e-05,0.0010558364447206259,20899,53,,,
0.0003930747916456312,0.0009956136345863342,20949,53,,,
0.0006554506835527718,0.0014432277530431747,20999,53,,,
0.0003901984600815922,0.001087875571101904,21049,53,,,
,,21059,53,0.8157251477241516,0.8217147588729858,0.8751999735832214
0.0008133373921737075,0.0006374712102115154,21099,54,,,
0.000707701372448355,0.0014154150849208236,21149,54,,,
0.0007664997829124331,0.0006024879985488951,21199,54,,,
0.0002355931355850771,0.0003987474774476141,21249,54,,,
0.00044945438276045024,0.00017442929674871266,21299,54,,,
0.0011740162735804915,0.0005974526284262538,21349,54,,,
0.00037727519520558417,0.000732281943783164,21399,54,,,
0.0006248910794965923,0.0006027696072123945,21449,54,,,
,,21449,54,0.8196514248847961,0.8184896111488342,0.8945000171661377
0.0001385198993375525,0.00023960198450367898,21499,55,,,
0.0013158026849851012,0.0013852088013663888,21549,55,,,
0.0006024079048074782,0.00025870147510431707,21599,55,,,
0.00024809350725263357,0.000268574251094833,21649,55,,,
0.0005653374246321619,9.408748155692592e-05,21699,55,,,
0.000970151973888278,0.00015501101734116673,21749,55,,,
0.0005056536174379289,0.0006085949135012925,21799,55,,,
,,21839,55,0.8239583373069763,0.823437511920929,0.8888000249862671
0.00034220636007376015,0.0002888288290705532,21849,56,,,
0.001124149071983993,0.0005467270384542644,21899,56,,,
9.454703103983775e-05,0.000362529419362545,21949,56,,,
0.00027093145763501525,0.00017424635007046163,21999,56,,,
0.00020688764925580472,0.00037224183324724436,22049,56,,,
