train_loss,step,epoch,val_acc,val_loss,train_acc,test_acc
2.0722193717956543,49,0,,,,
2.03989839553833,99,0,,,,
1.6946653127670288,149,0,,,,
1.7109293937683105,199,0,,,,
1.5871764421463013,249,0,,,,
1.352628231048584,299,0,,,,
,311,0,0.4830999970436096,1.4741164445877075,,
,311,0,,,0.38291266560554504,0.5012999773025513
1.5306012630462646,349,1,,,,
1.3524296283721924,399,1,,,,
1.5301011800765991,449,1,,,,
1.2158716917037964,499,1,,,,
1.1948720216751099,549,1,,,,
0.9879289865493774,599,1,,,,
,623,1,0.5680000185966492,1.336495280265808,,
,623,1,,,0.5518579483032227,0.5953999757766724
1.1377567052841187,649,2,,,,
0.9864603877067566,699,2,,,,
1.3213359117507935,749,2,,,,
1.0544297695159912,799,2,,,,
0.8792378902435303,849,2,,,,
1.061468243598938,899,2,,,,
,935,2,0.660099983215332,1.0761607885360718,,
,935,2,,,0.6440554857254028,0.6848999857902527
1.0189096927642822,949,3,,,,
1.1107959747314453,999,3,,,,
0.9399166107177734,1049,3,,,,
0.8911547660827637,1099,3,,,,
0.9008421897888184,1149,3,,,,
0.9188880920410156,1199,3,,,,
,1247,3,0.6639000177383423,1.0444051027297974,,
,1247,3,,,0.7024238705635071,0.6951000094413757
0.8456603288650513,1249,4,,,,
0.8718595504760742,1299,4,,,,
0.788245439529419,1349,4,,,,
0.8384523391723633,1399,4,,,,
0.7302634716033936,1449,4,,,,
0.7909889221191406,1499,4,,,,
0.7107539176940918,1549,4,,,,
,1559,4,0.7257999777793884,0.8674321174621582,,
,1559,4,,,0.7350510954856873,0.7692999839782715
0.691045880317688,1599,5,,,,
0.9093043804168701,1649,5,,,,
0.7949928045272827,1699,5,,,,
0.8479623794555664,1749,5,,,,
0.9395691156387329,1799,5,,,,
0.8186275959014893,1849,5,,,,
,1871,5,0.7328000068664551,0.8713406324386597,,
,1871,5,,,0.7575871348381042,0.7638999819755554
0.8104881048202515,1899,6,,,,
0.6449795961380005,1949,6,,,,
0.6791123151779175,1999,6,,,,
0.6429084539413452,2049,6,,,,
0.5957512855529785,2099,6,,,,
0.8126266002655029,2149,6,,,,
,2183,6,0.7615000009536743,0.7971948981285095,,
,2183,6,,,0.7733122706413269,0.7943000197410583
0.5577372908592224,2199,7,,,,
0.7818062901496887,2249,7,,,,
0.8147411346435547,2299,7,,,,
1.0478211641311646,2349,7,,,,
0.6572234630584717,2399,7,,,,
0.6383126378059387,2449,7,,,,
,2495,7,0.7590000033378601,0.7846149802207947,,
,2495,7,,,0.7859324812889099,0.8040000200271606
0.7348225116729736,2499,8,,,,
0.5122021436691284,2549,8,,,,
0.7490895986557007,2599,8,,,,
0.7382637858390808,2649,8,,,,
0.545505702495575,2699,8,,,,
0.7075933218002319,2749,8,,,,
0.6123970150947571,2799,8,,,,
,2807,8,0.7562999725341797,0.7759152054786682,,
,2807,8,,,0.7971253991127014,0.7947999835014343
0.7056477665901184,2849,9,,,,
0.6533125638961792,2899,9,,,,
0.8119134902954102,2949,9,,,,
0.5652755498886108,2999,9,,,,
0.6701563596725464,3049,9,,,,
0.6538165807723999,3099,9,,,,
,3119,9,0.7853999733924866,0.7237319946289062,,
,3119,9,,,0.8075671195983887,0.8241999745368958
0.4997049570083618,3149,10,,,,
0.47621798515319824,3199,10,,,,
0.6389985084533691,3249,10,,,,
0.6071879863739014,3299,10,,,,
0.4778987169265747,3349,10,,,,
0.7605058550834656,3399,10,,,,
,3431,10,0.7918000221252441,0.7113497853279114,,
,3431,10,,,0.8151041865348816,0.8338000178337097
0.10987398028373718,3449,11,,,,
0.06924257427453995,3499,11,,,,
-0.00026533007621765137,3549,11,,,,
0.04825194925069809,3599,11,,,,
-0.11644813418388367,3649,11,,,,
0.051375992596149445,3699,11,,,,
,3743,11,0.7628999948501587,0.3173026740550995,,
,3743,11,,,0.7875100374221802,0.8055999875068665
-0.480892151594162,3749,12,,,,
-0.7971324324607849,3799,12,,,,
-0.2576497197151184,3849,12,,,,
-0.17796866595745087,3899,12,,,,
-0.6584329605102539,3949,12,,,,
-0.893627405166626,3999,12,,,,
0.1904810667037964,4049,12,,,,
,4055,12,0.7556999921798706,-0.38481685519218445,,
,4055,12,,,0.7780198454856873,0.7795000076293945
-1.1183533668518066,4099,13,,,,
-1.6850284337997437,4149,13,,,,
-1.884019374847412,4199,13,,,,
-1.5949807167053223,4249,13,,,,
-1.2419319152832031,4299,13,,,,
-1.2192442417144775,4349,13,,,,
,4367,13,0.722100019454956,-0.6003099083900452,,
,4367,13,,,0.7835035920143127,0.7447999715805054
-2.4642090797424316,4399,14,,,,
-2.7330737113952637,4449,14,,,,
-2.2600746154785156,4499,14,,,,
-2.6669797897338867,4549,14,,,,
-3.177067756652832,4599,14,,,,
-2.235910415649414,4649,14,,,,
,4679,14,0.7164999842643738,-1.5756069421768188,,
,4679,14,,,0.7924429178237915,0.7523999810218811
-3.6913681030273438,4699,15,,,,
-3.451300621032715,4749,15,,,,
-3.5067684650421143,4799,15,,,,
-3.5378899574279785,4849,15,,,,
-3.6471800804138184,4899,15,,,,
-3.1805014610290527,4949,15,,,,
,4991,15,0.7646999955177307,-2.996222734451294,,
,4991,15,,,0.8015825152397156,0.7968000173568726
-4.584967136383057,4999,16,,,,
-4.564865589141846,5049,16,,,,
-3.6901392936706543,5099,16,,,,
-4.198169708251953,5149,16,,,,
-5.009818077087402,5199,16,,,,
-4.318878650665283,5249,16,,,,
-4.341943264007568,5299,16,,,,
,5303,16,0.7542999982833862,-3.872887134552002,,
,5303,16,,,0.8140274286270142,0.7957000136375427
-6.066454887390137,5349,17,,,,
-5.789359092712402,5399,17,,,,
-5.687285423278809,5449,17,,,,
-6.269163608551025,5499,17,,,,
-5.953104496002197,5549,17,,,,
-5.878607273101807,5599,17,,,,
,5615,17,0.7821999788284302,-5.106471061706543,,
,5615,17,,,0.8213140964508057,0.8291000127792358
-7.313990592956543,5649,18,,,,
-6.433535575866699,5699,18,,,,
-6.672406196594238,5749,18,,,,
-7.76790714263916,5799,18,,,,
-7.1979756355285645,5849,18,,,,
-6.820478439331055,5899,18,,,,
,5927,18,0.8026000261306763,-6.324769496917725,,
,5927,18,,,0.8316556215286255,0.8489999771118164
-8.167732238769531,5949,19,,,,
-8.90585708618164,5999,19,,,,
-8.321745872497559,6049,19,,,,
-7.184530258178711,6099,19,,,,
-7.992341041564941,6149,19,,,,
-8.3842134475708,6199,19,,,,
,6239,19,0.8008999824523926,-7.405125141143799,,
,6239,19,,,0.8381410241127014,0.835099995136261
-9.748327255249023,6249,20,,,,
-9.385161399841309,6299,20,,,,
-9.359217643737793,6349,20,,,,
-8.171091079711914,6399,20,,,,
-8.430282592773438,6449,20,,,,
-8.850955963134766,6499,20,,,,
-9.706587791442871,6549,20,,,,
,6551,20,0.8070999979972839,-8.460256576538086,,
,6551,20,,,0.8443008661270142,0.8479999899864197
-9.785415649414062,6599,21,,,,
-10.57396411895752,6649,21,,,,
-9.214128494262695,6699,21,,,,
-10.189353942871094,6749,21,,,,
-10.024898529052734,6799,21,,,,
-10.717766761779785,6849,21,,,,
,6863,21,0.7781000137329102,-9.037556648254395,,
,6863,21,,,0.8481820821762085,0.8151999711990356
-11.790860176086426,6899,22,,,,
-11.244101524353027,6949,22,,,,
-12.157039642333984,6999,22,,,,
-12.422231674194336,7049,22,,,,
-11.243599891662598,7099,22,,,,
-11.205180168151855,7149,22,,,,
,7175,22,0.7975000143051147,-10.562860488891602,,
,7175,22,,,0.8540414571762085,0.8407999873161316
-12.746617317199707,7199,23,,,,
-13.389312744140625,7249,23,,,,
-12.53102970123291,7299,23,,,,
-12.118534088134766,7349,23,,,,
-12.875907897949219,7399,23,,,,
-13.255252838134766,7449,23,,,,
,7487,23,0.8090000152587891,-11.650933265686035,,
,7487,23,,,0.8586989045143127,0.8515999913215637
-14.200363159179688,7499,24,,,,
-14.652640342712402,7549,24,,,,
-14.267446517944336,7599,24,,,,
-13.899084091186523,7649,24,,,,
-14.738362312316895,7699,24,,,,
-13.100655555725098,7749,24,,,,
-13.99516487121582,7799,24,,,,
,7799,24,0.8047000169754028,-12.695100784301758,,
,7799,24,,,0.8665114045143127,0.8540999889373779
-14.726310729980469,7849,25,,,,
-15.147268295288086,7899,25,,,,
-14.841720581054688,7949,25,,,,
-14.77784252166748,7999,25,,,,
-14.349344253540039,8049,25,,,,
-14.799600601196289,8099,25,,,,
,8111,25,0.8187999725341797,-13.937370300292969,,
,8111,25,,,0.8678135275840759,0.8651000261306763
-16.371213912963867,8149,26,,,,
-16.269134521484375,8199,26,,,,
-16.35133171081543,8249,26,,,,
-15.270034790039062,8299,26,,,,
-15.436040878295898,8349,26,,,,
-17.098587036132812,8399,26,,,,
,8423,26,0.8007000088691711,-14.68599796295166,,
,8423,26,,,0.8713942170143127,0.8456000089645386
-17.553817749023438,8449,27,,,,
-17.55575180053711,8499,27,,,,
-16.76516342163086,8549,27,,,,
-17.63161277770996,8599,27,,,,
-17.618366241455078,8649,27,,,,
-17.4195556640625,8699,27,,,,
,8735,27,0.8203999996185303,-16.156278610229492,,
,8735,27,,,0.8752503991127014,0.8636999726295471
-18.7253475189209,8749,28,,,,
-18.19002342224121,8799,28,,,,
-19.09373664855957,8849,28,,,,
-18.785587310791016,8899,28,,,,
-18.68606948852539,8949,28,,,,
-18.338930130004883,8999,28,,,,
,9047,28,0.8241000175476074,-17.30289649963379,,
,9047,28,,,0.8834635615348816,0.8734999895095825
-19.953516006469727,9049,29,,,,
-19.820423126220703,9099,29,,,,
-20.341087341308594,9149,29,,,,
-19.26260757446289,9199,29,,,,
-19.835681915283203,9249,29,,,,
-19.226119995117188,9299,29,,,,
-19.953094482421875,9349,29,,,,
,9359,29,0.8294000029563904,-18.318571090698242,,
,9359,29,,,0.8854166865348816,0.8712999820709229
-21.21580696105957,9399,30,,,,
-20.899309158325195,9449,30,,,,
-19.908845901489258,9499,30,,,,
-20.317983627319336,9549,30,,,,
-20.83295440673828,9599,30,,,,
-20.6472225189209,9649,30,,,,
,9671,30,0.810699999332428,-19.154151916503906,,
,9671,30,,,0.8906750679016113,0.8503000140190125
-23.013259887695312,9699,31,,,,
-23.04453468322754,9749,31,,,,
-23.34291648864746,9799,31,,,,
-22.93681526184082,9849,31,,,,
-22.953235626220703,9899,31,,,,
-22.80836296081543,9949,31,,,,
,9983,31,0.8210999965667725,-22.855911254882812,,
,9983,31,,,0.8833383321762085,0.8582000136375427
-24.39109230041504,9999,32,,,,
-23.777894973754883,10049,32,,,,
-23.95069122314453,10099,32,,,,
-24.638687133789062,10149,32,,,,
-23.887481689453125,10199,32,,,,
-24.679166793823242,10249,32,,,,
,10295,32,0.8192999958992004,-24.075164794921875,,
,10295,32,,,0.8760266304016113,0.8722000122070312
-25.267732620239258,10299,33,,,,
-25.2166690826416,10349,33,,,,
-25.271574020385742,10399,33,,,,
-24.996944427490234,10449,33,,,,
-25.18765640258789,10499,33,,,,
-25.312700271606445,10549,33,,,,
-25.532268524169922,10599,33,,,,
,10607,33,0.8198000192642212,-25.234861373901367,,
,10607,33,,,0.8763020634651184,0.866100013256073
-26.619007110595703,10649,34,,,,
-27.210140228271484,10699,34,,,,
-26.47601318359375,10749,34,,,,
-26.1850528717041,10799,34,,,,
-26.323471069335938,10849,34,,,,
-26.659461975097656,10899,34,,,,
,10919,34,0.807699978351593,-26.276552200317383,,
,10919,34,,,0.8821614384651184,0.8500999808311462
-27.982744216918945,10949,35,,,,
-27.959245681762695,10999,35,,,,
-28.04397201538086,11049,35,,,,
-28.020788192749023,11099,35,,,,
-27.767314910888672,11149,35,,,,
-28.013507843017578,11199,35,,,,
,11231,35,0.8201000094413757,-27.60934066772461,,
,11231,35,,,0.8839643597602844,0.8654999732971191
-29.037981033325195,11249,36,,,,
-29.09823989868164,11299,36,,,,
-29.218725204467773,11349,36,,,,
-28.752134323120117,11399,36,,,,
-28.858890533447266,11449,36,,,,
-29.073265075683594,11499,36,,,,
,11543,36,0.8152999877929688,-28.703428268432617,,
,11543,36,,,0.8886218070983887,0.8578000068664551
-30.010046005249023,11549,37,,,,
-30.192853927612305,11599,37,,,,
-30.01902961730957,11649,37,,,,
-29.978626251220703,11699,37,,,,
-30.019588470458984,11749,37,,,,
-29.946828842163086,11799,37,,,,
-30.14929962158203,11849,37,,,,
,11855,37,0.8226000070571899,-29.96039390563965,,
,11855,37,,,0.8896484375,0.8734999895095825
-30.99275016784668,11899,38,,,,
-31.49252700805664,11949,38,,,,
-31.595138549804688,11999,38,,,,
-31.222126007080078,12049,38,,,,
-31.099384307861328,12099,38,,,,
-31.428512573242188,12149,38,,,,
,12167,38,0.8273000121116638,-31.085065841674805,,
,12167,38,,,0.8927033543586731,0.8711000084877014
-32.33403396606445,12199,39,,,,
-32.57545471191406,12249,39,,,,
-32.5300407409668,12299,39,,,,
-32.768123626708984,12349,39,,,,
-32.59037780761719,12399,39,,,,
-32.510398864746094,12449,39,,,,
,12479,39,0.8108000159263611,-32.15959930419922,,
,12479,39,,,0.8953325152397156,0.8510000109672546
-32.582889556884766,12499,40,,,,
-32.61552810668945,12549,40,,,,
-32.57714080810547,12599,40,,,,
-32.370521545410156,12649,40,,,,
-32.41509246826172,12699,40,,,,
-32.70756530761719,12749,40,,,,
,12791,40,0.8252999782562256,-32.244789123535156,,
,12791,40,,,0.8943058848381042,0.8719000220298767
-32.42824172973633,12799,41,,,,
-32.62749099731445,12849,41,,,,
-32.70290756225586,12899,41,,,,
-32.58470916748047,12949,41,,,,
-32.29824447631836,12999,41,,,,
-32.687095642089844,13049,41,,,,
-32.4881477355957,13099,41,,,,
,13103,41,0.8264999985694885,-32.243099212646484,,
,13103,41,,,0.8952323794364929,0.869700014591217
-32.75859832763672,13149,42,,,,
-32.568546295166016,13199,42,,,,
-32.610496520996094,13249,42,,,,
-32.484893798828125,13299,42,,,,
-32.7656364440918,13349,42,,,,
-32.27914047241211,13399,42,,,,
,13415,42,0.8159999847412109,-32.224693298339844,,
,13415,42,,,0.9004406929016113,0.8623999953269958
-32.64909744262695,13449,43,,,,
-32.65145492553711,13499,43,,,,
-32.49700164794922,13549,43,,,,
-32.26070022583008,13599,43,,,,
-32.28584289550781,13649,43,,,,
-32.525413513183594,13699,43,,,,
,13727,43,0.8303999900817871,-32.34116744995117,,
,13727,43,,,0.9021934866905212,0.8806999921798706
-32.60214614868164,13749,44,,,,
-32.50522232055664,13799,44,,,,
-32.79754638671875,13849,44,,,,
-32.711936950683594,13899,44,,,,
-32.63117599487305,13949,44,,,,
-32.42975616455078,13999,44,,,,
,14039,44,0.822700023651123,-32.274539947509766,,
,14039,44,,,0.901442289352417,0.8682000041007996
-32.661231994628906,14049,45,,,,
-32.71992874145508,14099,45,,,,
-32.6911735534668,14149,45,,,,
-32.62142562866211,14199,45,,,,
-32.73274612426758,14249,45,,,,
-32.683837890625,14299,45,,,,
-32.686180114746094,14349,45,,,,
,14351,45,0.8312000036239624,-32.394432067871094,,
,14351,45,,,0.9027444124221802,0.8763999938964844
-32.8975830078125,14399,46,,,,
-32.74370193481445,14449,46,,,,
-32.682708740234375,14499,46,,,,
-32.36323165893555,14549,46,,,,
-32.42759704589844,14599,46,,,,
-32.49257278442383,14649,46,,,,
,14663,46,0.8312000036239624,-32.401641845703125,,
,14663,46,,,0.9071264266967773,0.8799999952316284
-32.58076477050781,14699,47,,,,
-32.767051696777344,14749,47,,,,
-32.446197509765625,14799,47,,,,
-32.68891525268555,14849,47,,,,
-32.90671157836914,14899,47,,,,
-32.840171813964844,14949,47,,,,
,14975,47,0.8288000226020813,-32.39922332763672,,
,14975,47,,,0.9083784222602844,0.8701000213623047
-32.637149810791016,14999,48,,,,
-32.733909606933594,15049,48,,,,
-32.27910232543945,15099,48,,,,
-32.99229431152344,15149,48,,,,
-32.689849853515625,15199,48,,,,
-32.27556228637695,15249,48,,,,
,15287,48,0.8206999897956848,-32.27253723144531,,
,15287,48,,,0.9078024625778198,0.8691999912261963
-32.49287796020508,15299,49,,,,
-32.54834747314453,15349,49,,,,
-32.73152160644531,15399,49,,,,
-32.862586975097656,15449,49,,,,
-32.42997741699219,15499,49,,,,
-32.67728805541992,15549,49,,,,
-32.73824691772461,15599,49,,,,
,15599,49,0.833899974822998,-32.400413513183594,,
