train_loss,step,epoch,val_loss,val_acc,train_acc,test_acc
3.8839869499206543,49,0,,,,
3.609619379043579,99,0,,,,
3.5184693336486816,149,0,,,,
3.3962459564208984,199,0,,,,
3.038438320159912,249,0,,,,
3.2159459590911865,299,0,,,,
,311,0,1.7110711336135864,0.3937999904155731,,
,311,0,,,0.2950345575809479,0.42750000953674316
3.1760263442993164,349,1,,,,
3.2293601036071777,399,1,,,,
3.0457048416137695,449,1,,,,
2.81850266456604,499,1,,,,
3.0080015659332275,549,1,,,,
2.7695257663726807,599,1,,,,
,623,1,1.4892339706420898,0.508899986743927,,
,623,1,,,0.4239032566547394,0.5559999942779541
2.829133987426758,649,2,,,,
2.457904577255249,699,2,,,,
2.6055541038513184,749,2,,,,
2.7185914516448975,799,2,,,,
2.6840264797210693,849,2,,,,
2.448958158493042,899,2,,,,
,935,2,1.3290201425552368,0.5684999823570251,,
,935,2,,,0.5061848759651184,0.6377999782562256
2.271557092666626,949,3,,,,
2.65004563331604,999,3,,,,
2.541329860687256,1049,3,,,,
2.6446633338928223,1099,3,,,,
2.2506778240203857,1149,3,,,,
2.193422555923462,1199,3,,,,
,1247,3,1.1734286546707153,0.6306999921798706,,
,1247,3,,,0.5656049847602844,0.7102000117301941
2.0942490100860596,1249,4,,,,
2.34200382232666,1299,4,,,,
2.38346529006958,1349,4,,,,
2.439164400100708,1399,4,,,,
2.4117841720581055,1449,4,,,,
2.306365489959717,1499,4,,,,
2.107539176940918,1549,4,,,,
,1559,4,1.2580056190490723,0.6013000011444092,,
,1559,4,,,0.5994716286659241,0.6772000193595886
2.3063323497772217,1599,5,,,,
2.0475478172302246,1649,5,,,,
2.2451789379119873,1699,5,,,,
2.116640090942383,1749,5,,,,
2.4051353931427,1799,5,,,,
2.199141025543213,1849,5,,,,
,1871,5,1.1765588521957397,0.6507999897003174,,
,1871,5,,,0.6282551884651184,0.7343999743461609
2.1642050743103027,1899,6,,,,
2.240774393081665,1949,6,,,,
2.151496171951294,1999,6,,,,
2.050013780593872,2049,6,,,,
1.933469533920288,2099,6,,,,
1.8575419187545776,2149,6,,,,
,2183,6,1.040265679359436,0.7028999924659729,,
,2183,6,,,0.6427283883094788,0.8029000163078308
2.2546660900115967,2199,7,,,,
2.0545382499694824,2249,7,,,,
1.8339325189590454,2299,7,,,,
1.6361825466156006,2349,7,,,,
1.7943322658538818,2399,7,,,,
1.9199188947677612,2449,7,,,,
,2495,7,1.21384596824646,0.6481000185012817,,
,2495,7,,,0.6571139097213745,0.7304999828338623
1.9696636199951172,2499,8,,,,
1.8455802202224731,2549,8,,,,
1.5950684547424316,2599,8,,,,
1.8049900531768799,2649,8,,,,
1.8731083869934082,2699,8,,,,
1.420780062675476,2749,8,,,,
1.9369728565216064,2799,8,,,,
,2807,8,1.148193120956421,0.6869000196456909,,
,2807,8,,,0.6654647588729858,0.779699981212616
1.9483003616333008,2849,9,,,,
1.5513396263122559,2899,9,,,,
1.6482278108596802,2949,9,,,,
1.7544094324111938,2999,9,,,,
1.443006992340088,3049,9,,,,
1.8227009773254395,3099,9,,,,
,3119,9,1.105657935142517,0.7063000202178955,,
,3119,9,,,0.677659273147583,0.8115000128746033
1.5258424282073975,3149,10,,,,
1.6736781597137451,3199,10,,,,
1.5700609683990479,3249,10,,,,
1.688916563987732,3299,10,,,,
1.6243922710418701,3349,10,,,,
1.6084399223327637,3399,10,,,,
,3431,10,1.2915191650390625,0.6769999861717224,,
,3431,10,,,0.6867237687110901,0.7602999806404114
1.1494768857955933,3449,11,,,,
1.7518938779830933,3499,11,,,,
1.6499758958816528,3549,11,,,,
1.452634334564209,3599,11,,,,
1.9039273262023926,3649,11,,,,
1.4988987445831299,3699,11,,,,
,3743,11,1.2291117906570435,0.6736000180244446,,
,3743,11,,,0.6926081776618958,0.7653999924659729
1.238058090209961,3749,12,,,,
1.3621336221694946,3799,12,,,,
1.9174721240997314,3849,12,,,,
1.6232681274414062,3899,12,,,,
1.5154743194580078,3949,12,,,,
1.5985960960388184,3999,12,,,,
1.3310638666152954,4049,12,,,,
,4055,12,1.2364763021469116,0.7006999850273132,,
,4055,12,,,0.6981921195983887,0.7975999712944031
1.314976692199707,4099,13,,,,
1.4845588207244873,4149,13,,,,
1.5512990951538086,4199,13,,,,
1.6886260509490967,4249,13,,,,
1.4341063499450684,4299,13,,,,
1.6891964673995972,4349,13,,,,
,4367,13,1.1779227256774902,0.736299991607666,,
,4367,13,,,0.7053660750389099,0.8385000228881836
1.411644697189331,4399,14,,,,
1.2150226831436157,4449,14,,,,
1.1703824996948242,4499,14,,,,
1.2720204591751099,4549,14,,,,
1.2526870965957642,4599,14,,,,
1.561891794204712,4649,14,,,,
,4679,14,1.310162901878357,0.7260000109672546,,
,4679,14,,,0.7095227241516113,0.8305000066757202
1.3015364408493042,4699,15,,,,
1.2115479707717896,4749,15,,,,
1.2439857721328735,4799,15,,,,
1.181496500968933,4849,15,,,,
1.2289578914642334,4899,15,,,,
1.359131932258606,4949,15,,,,
,4991,15,1.2031852006912231,0.7440999746322632,,
