train_loss1,step,train_loss2,epoch,train_acc1,train_acc2,test_acc
0.0015058504650369287,7449,0.0015056465053930879,19,,,
0.0012147949310019612,7499,0.0011038656812161207,19,,,
0.003906486090272665,7549,0.0036953093949705362,19,,,
0.0017396514303982258,7599,0.001310028717853129,19,,,
0.0009058297728188336,7649,0.0013282749569043517,19,,,
0.0013536325423046947,7699,0.0013790708035230637,19,,,
0.0009072327520698309,7749,0.0012294735061004758,19,,,
0.004161866381764412,7799,0.0034772176295518875,19,,,
,7799,,19,0.7706730961799622,0.7706129550933838,0.8553000092506409
0.001936679007485509,7849,0.002353574614971876,20,,,
0.0009445928735658526,7899,0.000812405371107161,20,,,
0.0015039234422147274,7949,0.0014910317258909345,20,,,
0.0013834151905030012,7999,0.0016762997256591916,20,,,
0.0007783373584970832,8049,0.0008363539818674326,20,,,
0.0019384094048291445,8099,0.001884636702015996,20,,,
0.0004935039905831218,8149,0.0010491784196346998,20,,,
,8189,,20,0.7750200033187866,0.7724559307098389,0.8622000217437744
0.0014427682617679238,8199,0.0010188830783590674,21,,,
0.0015632271533831954,8249,0.001315562636591494,21,,,
0.0019368677167221904,8299,0.001241146121174097,21,,,
0.0027958815917372704,8349,0.003184173721820116,21,,,
0.0012677509803324938,8399,0.0009144982905127108,21,,,
0.0011189713841304183,8449,0.0008665326749905944,21,,,
0.0006483634351752698,8499,0.0003587879182305187,21,,,
0.0024946248158812523,8549,0.001931412611156702,21,,,
,8579,,21,0.7762620449066162,0.776562511920929,0.859000027179718
0.0009169069235213101,8599,0.0010112231830134988,22,,,
0.0009563249768689275,8649,0.001002766890451312,22,,,
0.002049871487542987,8699,0.0019105643732473254,22,,,
0.0014296573353931308,8749,0.0012440708233043551,22,,,
0.00221731117926538,8799,0.0022055187728255987,22,,,
0.0027844079304486513,8849,0.0025298488326370716,22,,,
0.001318785478360951,8899,0.0011304100044071674,22,,,
0.0008417315548285842,8949,0.0008171030203811824,22,,,
,8969,,22,0.7798877954483032,0.7768830060958862,0.8666999936103821
0.0017595452954992652,8999,0.0014077038504183292,23,,,
0.0006038331775926054,9049,0.0005971738137304783,23,,,
0.001164657180197537,9099,0.0017220036825165153,23,,,
0.0012968360679224133,9149,0.0026341238990426064,23,,,
0.0001233440707437694,9199,0.00018608273239806294,23,,,
0.0004236677195876837,9249,0.00039776507765054703,23,,,
0.0018429758492857218,9299,0.0017336042365059257,23,,,
0.0007942232768982649,9349,0.0007604442653246224,23,,,
,9359,,23,0.7837139368057251,0.7804887890815735,0.8665000200271606
0.002185601508244872,9399,0.0015862102154642344,24,,,
0.0005590103100985289,9449,0.0003047017380595207,24,,,
0.0018010938074439764,9499,0.0007723176968283951,24,,,
0.001201999606564641,9549,0.0006106361979618669,24,,,
0.0006104266503825784,9599,0.0006058013532310724,24,,,
0.0012755058705806732,9649,0.0019225440919399261,24,,,
0.001602139207534492,9699,0.0009842695435509086,24,,,
0.0009465711773373187,9749,0.0010185122955590487,24,,,
,9749,,24,0.7854366898536682,0.7847756147384644,0.8737999796867371
0.00196302798576653,9799,0.0017667501233518124,25,,,
0.0021258480846881866,9849,0.0017092592315748334,25,,,
0.0014569299528375268,9899,0.0015753707848489285,25,,,
0.003498438745737076,9949,0.002523218048736453,25,,,
0.0015784670831635594,9999,0.0029764187056571245,25,,,
0.0010911449790000916,10049,0.0009545601205900311,25,,,
0.0012577243614941835,10099,0.0015887654153630137,25,,,
,10139,,25,0.7878605723381042,0.7871594429016113,0.869700014591217
0.0016754347598180175,10149,0.002288800897076726,26,,,
0.000784767500590533,10199,0.00047129346057772636,26,,,
0.0012821221025660634,10249,0.0010145435808226466,26,,,
0.0012142305495217443,10299,0.0024666469544172287,26,,,
0.00243483972735703,10349,0.0020413994789123535,26,,,
0.0008876659558154643,10399,0.00031228497391566634,26,,,
0.0009359248797409236,10449,0.0015546258073300123,26,,,
0.0011845994740724564,10499,0.001101552159525454,26,,,
,10529,,26,0.791286051273346,0.7870593070983887,0.8525000214576721
0.0015278627397492528,10549,0.001333791995421052,27,,,
0.0014012057799845934,10599,0.0014230430824682117,27,,,
0.0008205391932278872,10649,0.0008780031348578632,27,,,
0.0008226869977079332,10699,0.000623743049800396,27,,,
0.00035890599247068167,10749,0.00038752370164729655,27,,,
0.0009123050258494914,10799,0.0011117549147456884,27,,,
0.0010713693918660283,10849,0.001204005442559719,27,,,
0.0006377114914357662,10899,0.0005364829557947814,27,,,
,10919,,27,0.7920873165130615,0.7922075390815735,0.8677999973297119
0.0007730883662588894,10949,0.000518999295309186,28,,,
0.0004272199294064194,10999,0.0005294072325341403,28,,,
0.0006983689381740987,11049,0.0006245719850994647,28,,,
0.0006000283756293356,11099,0.000749440339859575,28,,,
0.0010559246875345707,11149,0.0009365304722450674,28,,,
0.000687568390276283,11199,0.0006382911815308034,28,,,
0.0010595304192975163,11249,0.0011954368092119694,28,,,
0.000536070205271244,11299,0.0005712861893698573,28,,,
,11309,,28,0.7940104007720947,0.7931490540504456,0.869700014591217
0.001990180928260088,11349,0.008244439028203487,29,,,
0.0015187982935458422,11399,0.0010451333364471793,29,,,
0.000908265879843384,11449,0.0014187039341777563,29,,,
0.003005773527547717,11499,0.0030650729313492775,29,,,
0.000736219750251621,11549,0.00044081229134462774,29,,,
0.0011372911976650357,11599,0.0013042868813499808,29,,,
0.0012003137962892652,11649,0.0006470420630648732,29,,,
0.0019382835598662496,11699,0.0015831694472581148,29,,,
,11699,,29,0.7885416746139526,0.7908653616905212,0.8651000261306763
0.0005903785349801183,11749,0.0010551202576607466,30,,,
0.002197249559685588,11799,0.0028150456491857767,30,,,
0.0017358922632411122,11849,0.001487166853621602,30,,,
0.0004332524840719998,11899,0.00017867422138806432,30,,,
0.00037245824933052063,11949,0.00040527695091441274,30,,,
0.0011525999289005995,11999,0.0012729454319924116,30,,,
0.00037616241024807096,12049,0.00040992535650730133,30,,,
,12089,,30,0.797035276889801,0.7972956895828247,0.8725000023841858
0.0005468384479172528,12099,0.0008544084266759455,31,,,
0.0008960431441664696,12149,0.0007311992230825126,31,,,
0.0026175333186984062,12199,0.0019349170615896583,31,,,
0.0004813165869563818,12249,0.0006375059601850808,31,,,
0.0006773175555281341,12299,0.00046634493628516793,31,,,
0.0008391549927182496,12349,0.00029722953331656754,31,,,
0.0008556763641536236,12399,0.0007416350999847054,31,,,
0.0008559136767871678,12449,0.0009835093514993787,31,,,
,12479,,31,0.7995993494987488,0.7988581657409668,0.8827000260353088
0.0002142829616786912,12499,0.0007827429799363017,32,,,
0.0006893952377140522,12549,0.0004794970736838877,32,,,
0.0017264870693907142,12599,0.001979477470740676,32,,,
0.0008818060741759837,12649,0.0007338190916925669,32,,,
0.0016020274488255382,12699,0.0013707901816815138,32,,,
0.0006522169569507241,12749,0.0008327519171871245,32,,,
0.004136200994253159,12799,0.004496549256145954,32,,,
0.0021515770349651575,12849,0.0012983954511582851,32,,,
,12869,,32,0.8018629550933838,0.8017628192901611,0.8751000165939331
0.0009207582916133106,12899,0.0013610307360067964,33,,,
0.0007413369603455067,12949,0.0008938079699873924,33,,,
0.00023448809224646538,12999,0.00023343483917415142,33,,,
0.0009954149136319757,13049,0.0013361894525587559,33,,,
0.0005062954733148217,13099,0.0010044481605291367,33,,,
0.0009845196036621928,13149,0.001393660670146346,33,,,
0.0006560432957485318,13199,0.0016389474039897323,33,,,
0.0005037822411395609,13249,0.0008072677301242948,33,,,
,13259,,33,0.803946316242218,0.8036458492279053,0.8823000192642212
0.0005201025633141398,13299,0.0004215011722408235,34,,,
0.00199256744235754,13349,0.0017232212703675032,34,,,
0.00043057079892605543,13399,0.00011768082913476974,34,,,
0.00033021499984897673,13449,0.00041431072168052197,34,,,
0.0006217886693775654,13499,0.0001446497335564345,34,,,
0.0005385159747675061,13549,0.0008712186827324331,34,,,
0.000768858939409256,13599,0.0005678304005414248,34,,,
0.0006074788980185986,13649,0.0007930045248940587,34,,,
,13649,,34,0.8041466474533081,0.8042067289352417,0.8830999732017517
0.0009411140345036983,13699,0.001217579236254096,35,,,
0.0013147125719115138,13749,0.001890968531370163,35,,,
0.0005472765187732875,13799,0.0005040597170591354,35,,,
0.000942179758567363,13849,0.0003216779441572726,35,,,
0.0007346321945078671,13899,0.0012782964622601867,35,,,
0.0027971912641078234,13949,0.0023298722226172686,35,,,
0.001455186866223812,13999,0.0012640519998967648,35,,,
,14039,,35,0.8059695363044739,0.8055689334869385,0.8666999936103821
0.0004330507945269346,14049,0.0003309852909296751,36,,,
0.0003837284748442471,14099,0.00010005247168010101,36,,,
0.0015756922075524926,14149,0.0016363823087885976,36,,,
0.001601777970790863,14199,0.0007811030955053866,36,,,
0.0013561758678406477,14249,0.001544454018585384,36,,,
0.0006354760844260454,14299,0.001407245290465653,36,,,
0.0020978585816919804,14349,0.0006691411253996193,36,,,
0.002845649141818285,14399,0.0025465076323598623,36,,,
,14429,,36,0.7983773946762085,0.8065905570983887,0.8773000240325928
0.0008660524617880583,14449,0.0016196295619010925,37,,,
0.0006159726763144135,14499,0.0003655946929939091,37,,,
0.0010796732967719436,14549,0.0012751620961353183,37,,,
0.0004874725127592683,14599,0.0004324476467445493,37,,,
6.64602339384146e-05,14649,9.807230526348576e-05,37,,,
0.000908120593521744,14699,0.0007628867169842124,37,,,
0.0009284356492571533,14749,0.0002284468209836632,37,,,
0.0011176633415743709,14799,0.0010647563030943274,37,,,
,14819,,37,0.8029647469520569,0.8086938858032227,0.8783000111579895
0.0018493793904781342,14849,0.0031561115756630898,38,,,
0.001513612805865705,14899,0.0014685303904116154,38,,,
0.0017971072811633348,14949,0.0019508830737322569,38,,,
0.00034474252606742084,14999,0.000487923069158569,38,,,
0.003113837679848075,15049,0.002459463430568576,38,,,
0.00032341908081434667,15099,0.000249198405072093,38,,,
0.0007805313216522336,15149,0.00030835968209430575,38,,,
0.002896073739975691,15199,0.003219784004613757,38,,,
,15209,,38,0.8091946840286255,0.8109174966812134,0.8791999816894531
6.279264198383316e-05,15249,5.531129500013776e-05,39,,,
0.00018628037651069462,15299,9.746434079715982e-05,39,,,
0.000921364058740437,15349,0.0010324721224606037,39,,,
0.00020186301844660193,15399,0.0008861914393492043,39,,,
0.0002861010725609958,15449,0.0004387144581414759,39,,,
0.00048736133612692356,15499,0.0005206404021009803,39,,,
0.0008318960899487138,15549,0.0008670982206240296,39,,,
0.0008315996965393424,15599,0.0008863816037774086,39,,,
,15599,,39,0.8135015964508057,0.8128605484962463,0.8844000101089478
0.0006935865385457873,15649,0.00031478097662329674,40,,,
0.00024473501252941787,15699,0.0001277091505471617,40,,,
0.000699870171956718,15749,0.0008918244275264442,40,,,
0.001705895527265966,15799,0.001781053957529366,40,,,
0.001187691232189536,15849,0.0023992154747247696,40,,,
0.0006858783308416605,15899,0.0003948624071199447,40,,,
0.0018684614915400743,15949,0.0018473988166078925,40,,,
,15989,,40,0.8119992017745972,0.8111979365348816,0.8805000185966492
0.00029532003100030124,15999,0.0003791117633227259,41,,,
0.0008104577427729964,16049,0.0003108060918748379,41,,,
0.000520847737789154,16099,0.0007095031323842704,41,,,
0.0005190978408791125,16149,0.0005001350655220449,41,,,
0.0003996343584731221,16199,0.0005084205185994506,41,,,
0.0015740455128252506,16249,0.001275166287086904,41,,,
0.00029502116376534104,16299,0.00031436141580343246,41,,,
0.0004157883522566408,16349,0.00034466548822820187,41,,,
,16379,,41,0.8125,0.8128806352615356,0.8817999958992004
0.0009569065296091139,16399,0.0009519169689156115,42,,,
0.0011550377821549773,16449,0.0010822581825777888,42,,,
0.0007346692145802081,16499,0.00011436445493018255,42,,,
0.0007677497924305499,16549,0.0007619036477990448,42,,,
0.0006000329158268869,16599,0.0008287380915135145,42,,,
0.001327156787738204,16649,0.0014798304764553905,42,,,
0.0012363286223262548,16699,0.000943241931963712,42,,,
0.00040785648161545396,16749,0.0005760025815106928,42,,,
,16769,,42,0.8144631385803223,0.8148437738418579,0.888700008392334
0.00020301704353187233,16799,0.0006084856577217579,43,,,
0.000273094919975847,16849,0.0009036708506755531,43,,,
0.0029556502122431993,16899,0.0021700807847082615,43,,,
0.0004569165757857263,16949,0.0004692203365266323,43,,,
0.0006296903011389077,16999,0.0005658032605424523,43,,,
0.0013935299357399344,17049,0.0015335247153416276,43,,,
0.0020394164603203535,17099,0.0021363827399909496,43,,,
0.001971192192286253,17149,0.0026904093101620674,43,,,
,17159,,43,0.8153645992279053,0.8163461685180664,0.8809999823570251
0.0008945469162426889,17199,0.0009179885382764041,44,,,
0.0006935151759535074,17249,0.0003570588305592537,44,,,
0.0020409696735441685,17299,0.0028913430869579315,44,,,
0.0006385797751136124,17349,0.00043725164141505957,44,,,
0.0003851692599710077,17399,0.0004090320726390928,44,,,
0.0015331556787714362,17449,0.0008330539567396045,44,,,
0.0008347405819222331,17499,0.0010432734852656722,44,,,
0.0003093763079959899,17549,0.0009728092700242996,44,,,
,17549,,44,0.8164663314819336,0.8163461685180664,0.8865000009536743
0.0002979291894007474,17599,0.0006377360550686717,45,,,
0.00025487763923592865,17649,0.00040281066321767867,45,,,
0.0007916656322777271,17699,0.0006189184496179223,45,,,
0.0005974238738417625,17749,0.0013491717400029302,45,,,
0.0020168940536677837,17799,0.0017396239563822746,45,,,
0.0009028516942635179,17849,0.000421042088419199,45,,,
0.000506473530549556,17899,0.0008806621772237122,45,,,
,17939,,45,0.8192708492279053,0.8186898827552795,0.890999972820282
0.0004314589314162731,17949,0.00044494392932392657,46,,,
0.002045122440904379,17999,0.0019180829403921962,46,,,
0.00014741410268470645,18049,0.0002088564506266266,46,,,
0.0008046021685004234,18099,0.001019414747133851,46,,,
0.0004989657900296152,18149,0.00020790037524420768,46,,,
0.00021923107851762325,18199,0.0007988084107637405,46,,,
0.000935397285502404,18249,0.0004933535237796605,46,,,
0.0009616177412681282,18299,0.0015604266664013267,46,,,
,18329,,46,0.8188101053237915,0.8214343190193176,0.8788999915122986
0.0005812415620312095,18349,0.0006221985095180571,47,,,
0.00026421001530252397,18399,0.00027458579279482365,47,,,
0.0009931051172316074,18449,0.0012882082955911756,47,,,
0.0003092742699664086,18499,0.00025590910809114575,47,,,
0.0010552196763455868,18549,0.00022589512809645385,47,,,
0.0001092331949621439,18599,7.844150240998715e-05,47,,,
0.0005593026289716363,18649,0.0003595661255531013,47,,,
0.0003819411213044077,18699,0.0006130704423412681,47,,,
,18719,,47,0.818830132484436,0.8192307949066162,0.8894000053405762
0.0002651242248248309,18749,0.0004000764456577599,48,,,
0.00025116800679825246,18799,0.000528575386852026,48,,,
0.0002954763185698539,18849,0.0007609056774526834,48,,,
0.0003726209106389433,18899,0.0006074475822970271,48,,,
0.00035219607525505126,18949,0.0006540872273035347,48,,,
0.00037859464646317065,18999,0.00041829198016785085,48,,,
0.00019562651868909597,19049,0.00017156792455352843,48,,,
0.0004721606965176761,19099,0.00039228162495419383,48,,,
,19109,,48,0.8207932710647583,0.8199318647384644,0.8841000199317932
0.0006884416798129678,19149,0.00039419063250534236,49,,,
0.0007110913866199553,19199,0.0006157212774269283,49,,,
0.0007301727309823036,19249,0.00032876632758416235,49,,,
0.0012305163545534015,19299,0.000928550842218101,49,,,
0.00010538047354202718,19349,0.00017678066797088832,49,,,
0.0008232321124523878,19399,0.0018682287773117423,49,,,
0.0022229719907045364,19449,0.0024720143992453814,49,,,
0.0010101809166371822,19499,0.000182409756234847,49,,,
,19499,,49,0.8203525543212891,0.8199920058250427,0.8769000172615051
0.00032583530992269516,19549,0.0002893683558795601,50,,,
0.0006189897540025413,19599,0.00032572023337706923,50,,,
0.0007948874845169485,19649,0.00032759353052824736,50,,,
0.0009478128049522638,19699,0.0008609205251559615,50,,,
0.00030739197973161936,19749,0.0008801314979791641,50,,,
0.0008516210364177823,19799,0.0008870007004588842,50,,,
0.00028510208358056843,19849,0.0003767089219763875,50,,,
,19889,,50,0.8241987228393555,0.823477566242218,0.8858000040054321
0.0002186240890296176,19899,0.00044825751683674753,51,,,
0.0008160484721884131,19949,0.0015093802940100431,51,,,
0.00033964068279601634,19999,0.0005416850326582789,51,,,
0.0009740852983668447,20049,0.000810134457424283,51,,,
0.0023639106657356024,20099,0.002349970629438758,51,,,
0.0006982032209634781,20149,0.000408733932999894,51,,,
0.0008973400108516216,20199,0.00026994809741154313,51,,,
4.8784353566588834e-05,20249,0.00015185582742560655,51,,,
,20279,,51,0.8232972621917725,0.8239983916282654,0.886900007724762
0.0007216776721179485,20299,0.0008888629963621497,52,,,
0.0004641414270736277,20349,0.0008204176556318998,52,,,
0.0006209189887158573,20399,0.0009476796840317547,52,,,
0.0002923766151070595,20449,0.0006176781607791781,52,,,
0.0002476857043802738,20499,0.00010925023525487632,52,,,
0.0011061741970479488,20549,0.00038339747698046267,52,,,
0.0002457344380673021,20599,0.0005326511454768479,52,,,
0.001009949715808034,20649,0.0005219949525780976,52,,,
,20669,,52,0.825080156326294,0.8245792984962463,0.8823999762535095
0.0008256594301201403,20699,0.0010511904256418347,53,,,
0.0007661845884285867,20749,0.000997503288090229,53,,,
5.8238249039277434e-05,20799,0.0005094068474136293,53,,,
0.00039854616625234485,20849,0.0006396539392881095,53,,,
0.00038599505205638707,20899,0.000737018883228302,53,,,
0.0008969379705376923,20949,0.0001773879921529442,53,,,
0.0011360995704308152,20999,0.0010101665975525975,53,,,
8.371217700187117e-05,21049,0.00013442273484542966,53,,,
,21059,,53,0.8247395753860474,0.8257211446762085,0.8931999802589417
0.00013549246068578213,21099,0.0003336080990266055,54,,,
0.0003104223287664354,21149,7.919171184767038e-05,54,,,
0.0016721767606213689,21199,0.0012738793157041073,54,,,
8.911293843993917e-05,21249,0.00016807376232463866,54,,,
0.0007563128601759672,21299,0.0005902625271119177,54,,,
0.0011863518739119172,21349,0.00027811629115603864,54,,,
0.0008056777878664434,21399,0.00025444268248975277,54,,,
0.00019629205053206533,21449,0.00011290467227809131,54,,,
,21449,,54,0.8253806233406067,0.8255608677864075,0.8866000175476074
0.0003986315568909049,21499,0.0009045060724020004,55,,,
0.00037078364402987063,21549,0.0004189726896584034,55,,,
0.000961374316830188,21599,0.0002066215529339388,55,,,
0.000346483604516834,21649,7.158716471167281e-05,55,,,
0.0003199823258910328,21699,0.0009871309157460928,55,,,
0.0009187297546304762,21749,0.0016948364209383726,55,,,
0.0005131873767822981,21799,0.0009404943557456136,55,,,
,21839,,55,0.8260617256164551,0.8266626596450806,0.892799973487854
0.0004963353858329356,21849,0.0006285745184868574,56,,,
0.0002903502609115094,21899,0.00030550966039299965,56,,,
9.793449862627313e-05,21949,0.000505899079144001,56,,,
