step,train_loss,epoch,test_acc,train_acc
49,2.7041563987731934,0,,
99,2.1743860244750977,0,,
149,2.0805575847625732,0,,
199,2.190253973007202,0,,
249,2.0242223739624023,0,,
299,2.0388543605804443,0,,
349,2.042006731033325,0,,
389,,0,0.32420000433921814,0.20218349993228912
399,1.856873631477356,1,,
449,1.903255820274353,1,,
499,1.9789369106292725,1,,
549,1.8209470510482788,1,,
599,1.979045033454895,1,,
649,1.9806302785873413,1,,
699,1.9683905839920044,1,,
749,1.831470251083374,1,,
779,,1,0.3619999885559082,0.30917468667030334
799,1.6891077756881714,2,,
849,1.825507402420044,2,,
899,2.018972635269165,2,,
949,1.7532951831817627,2,,
999,1.6388715505599976,2,,
1049,1.8593683242797852,2,,
1099,1.5840784311294556,2,,
1149,1.7972332239151,2,,
1169,,2,0.4291999936103821,0.3713541626930237
1199,1.6510438919067383,3,,
1249,1.7515677213668823,3,,
1299,1.7357741594314575,3,,
1349,1.7527695894241333,3,,
1399,1.6876215934753418,3,,
1449,1.6760098934173584,3,,
1499,1.671607255935669,3,,
1549,1.8349899053573608,3,,
1559,,3,0.48899999260902405,0.41987180709838867
1599,1.6667274236679077,4,,
1649,1.5581111907958984,4,,
1699,1.514745831489563,4,,
1749,1.5973601341247559,4,,
1799,1.5372990369796753,4,,
1849,1.704741358757019,4,,
1899,1.5192582607269287,4,,
1949,1.4166545867919922,4,,
1949,,4,0.5371000170707703,0.4771033525466919
1999,1.3535398244857788,5,,
2049,1.3961644172668457,5,,
2099,1.3523027896881104,5,,
2149,1.5247479677200317,5,,
2199,1.8204293251037598,5,,
2249,1.3563752174377441,5,,
2299,1.3903007507324219,5,,
2339,,5,0.5745999813079834,0.5300480723381042
2349,1.3754935264587402,6,,
2399,1.3449095487594604,6,,
2449,1.3794692754745483,6,,
2499,1.262229084968567,6,,
2549,1.4072109460830688,6,,
2599,1.227095127105713,6,,
2649,1.4684656858444214,6,,
2699,1.4096243381500244,6,,
2729,,6,0.6115999817848206,0.5613982081413269
2749,1.093945860862732,7,,
2799,1.3093246221542358,7,,
2849,1.4427635669708252,7,,
2899,1.2333680391311646,7,,
2949,1.1717177629470825,7,,
2999,1.2805477380752563,7,,
3049,1.2348082065582275,7,,
3099,1.273482084274292,7,,
3119,,7,0.6513000130653381,0.5936298370361328
3149,1.2722209692001343,8,,
3199,1.2553001642227173,8,,
3249,1.1937270164489746,8,,
3299,1.0742155313491821,8,,
3349,1.2281184196472168,8,,
3399,1.3663843870162964,8,,
3449,1.2416499853134155,8,,
3499,1.1930888891220093,8,,
3509,,8,0.6815000176429749,0.6260616779327393
3549,1.098370909690857,9,,
3599,1.0551940202713013,9,,
3649,1.1904456615447998,9,,
3699,1.2111096382141113,9,,
3749,1.3090935945510864,9,,
3799,1.183424949645996,9,,
3849,1.1175129413604736,9,,
3899,1.057798147201538,9,,
3899,,9,0.6955999732017517,0.6485576629638672
3949,1.2464677095413208,10,,
3999,1.0467461347579956,10,,
4049,1.001427173614502,10,,
4099,1.3441815376281738,10,,
4149,1.2848405838012695,10,,
4199,1.0509661436080933,10,,
4249,1.1699978113174438,10,,
4289,,10,0.733299970626831,0.6599158644676208
4299,1.201038122177124,11,,
4349,1.188162922859192,11,,
4399,1.1021947860717773,11,,
4449,1.118833303451538,11,,
4499,1.187331199645996,11,,
4549,1.0248669385910034,11,,
4599,0.9806841015815735,11,,
4649,1.2636585235595703,11,,
4679,,11,0.7477999925613403,0.6712339520454407
4699,0.8896018266677856,12,,
4749,1.0498429536819458,12,,
4799,0.9597757458686829,12,,
4849,0.925346851348877,12,,
4899,1.2383931875228882,12,,
4949,1.0492768287658691,12,,
4999,1.014539122581482,12,,
5049,0.9818404316902161,12,,
5069,,12,0.7615000009536743,0.6763020753860474
5099,1.0206106901168823,13,,
5149,0.8418650031089783,13,,
5199,1.0127893686294556,13,,
5249,0.98237544298172,13,,
5299,0.9925534129142761,13,,
5349,1.1905666589736938,13,,
5399,0.9392550587654114,13,,
5449,1.1019225120544434,13,,
5459,,13,0.7315999865531921,0.6833133101463318
5499,0.9080483317375183,14,,
5549,0.8562698364257812,14,,
5599,1.226990818977356,14,,
5649,0.8441933989524841,14,,
5699,0.8662464022636414,14,,
5749,1.20476496219635,14,,
5799,1.1556349992752075,14,,
5849,0.9886687397956848,14,,
5849,,14,0.767799973487854,0.6902844309806824
5899,1.0060231685638428,15,,
5949,1.0145390033721924,15,,
5999,0.996766984462738,15,,
6049,0.946588933467865,15,,
6099,0.8694977760314941,15,,
6149,0.9830116033554077,15,,
6199,0.9107105135917664,15,,
6239,,15,0.765999972820282,0.6937500238418579
6249,1.1144115924835205,16,,
6299,0.8867573142051697,16,,
6349,1.071212649345398,16,,
6399,1.1644774675369263,16,,
6449,0.8799949288368225,16,,
6499,1.090821385383606,16,,
6549,1.0286186933517456,16,,
6599,0.9551538825035095,16,,
6629,,16,0.7972000241279602,0.6946914792060852
6649,1.2477256059646606,17,,
6699,1.0455135107040405,17,,
6749,1.1102771759033203,17,,
6799,1.0962191820144653,17,,
6849,0.8034772872924805,17,,
6899,1.1640129089355469,17,,
6949,1.1477044820785522,17,,
6999,1.0401605367660522,17,,
7019,,17,0.7475000023841858,0.6980168223381042
7049,0.7846658229827881,18,,
7099,1.0737783908843994,18,,
7149,1.2334026098251343,18,,
7199,0.9125322699546814,18,,
7249,0.9521220326423645,18,,
7299,1.051616907119751,18,,
7349,1.1187829971313477,18,,
7399,0.8571611642837524,18,,
7409,,18,0.7930999994277954,0.7022435665130615
7449,1.0116007328033447,19,,
7499,0.9937681555747986,19,,
