epoch,step,train_loss,val_loss,val_acc,test_acc
0,49,3.680716037750244,,,
0,99,4.481936931610107,,,
0,149,3.2940726280212402,,,
0,199,3.253138542175293,,,
0,249,2.925135850906372,,,
0,299,2.801374912261963,,,
0,349,2.761030673980713,,,
0,389,,1.7515952587127686,0.31439998745918274,
0,389,,,,0.3231803774833679
1,399,2.867037534713745,,,
1,449,2.7763779163360596,,,
1,499,2.5158913135528564,,,
1,549,2.5264835357666016,,,
1,599,2.544095993041992,,,
1,649,2.4350428581237793,,,
1,699,2.42768931388855,,,
1,749,2.378218412399292,,,
1,779,,1.4407908916473389,0.46869999170303345,
1,779,,,,0.46469542384147644
2,799,2.2674474716186523,,,
2,849,2.3602375984191895,,,
2,899,2.219048261642456,,,
2,949,2.221391201019287,,,
2,999,2.1843345165252686,,,
2,1049,2.1855201721191406,,,
2,1099,2.020226240158081,,,
2,1149,1.9134485721588135,,,
2,1169,,1.2924789190292358,0.5254999995231628,
2,1169,,,,0.5400514006614685
3,1199,2.1604385375976562,,,
3,1249,2.169684648513794,,,
3,1299,1.9443316459655762,,,
3,1349,1.8622604608535767,,,
3,1399,1.9023042917251587,,,
3,1449,1.87727952003479,,,
3,1499,1.9885828495025635,,,
3,1549,1.8562166690826416,,,
3,1559,,1.1300996541976929,0.5889999866485596,
3,1559,,,,0.597507894039154
4,1599,2.1226859092712402,,,
4,1649,1.70747709274292,,,
4,1699,1.847029209136963,,,
4,1749,1.769902229309082,,,
4,1799,1.628474235534668,,,
4,1849,1.7743785381317139,,,
4,1899,1.7108699083328247,,,
4,1949,1.5478439331054688,,,
4,1949,,1.0186010599136353,0.6359999775886536,
4,1949,,,,0.6457673907279968
5,1999,1.7853662967681885,,,
5,2049,1.6726882457733154,,,
5,2099,1.6061172485351562,,,
5,2149,1.7353053092956543,,,
5,2199,1.6339521408081055,,,
5,2249,1.640044927597046,,,
5,2299,1.560175895690918,,,
5,2339,,0.9444557428359985,0.670799970626831,
5,2339,,,,0.6783030033111572
6,2349,1.5542354583740234,,,
6,2399,1.6162009239196777,,,
6,2449,1.4403746128082275,,,
6,2499,1.7447831630706787,,,
6,2549,1.5804853439331055,,,
6,2599,1.4516440629959106,,,
6,2649,1.5433913469314575,,,
6,2699,1.5700173377990723,,,
6,2729,,0.8850614428520203,0.6920999884605408,
6,2729,,,,0.7035205960273743
7,2749,1.4636900424957275,,,
7,2799,1.4933916330337524,,,
7,2849,1.64197838306427,,,
7,2899,1.3927971124649048,,,
7,2949,1.422491192817688,,,
7,2999,1.3281779289245605,,,
7,3049,1.4663851261138916,,,
7,3099,1.461734652519226,,,
7,3119,,0.8190792798995972,0.7192000150680542,
7,3119,,,,0.714102029800415
8,3149,1.5966846942901611,,,
8,3199,1.5648813247680664,,,
8,3249,1.396317481994629,,,
8,3299,1.4346479177474976,,,
8,3349,1.3054500818252563,,,
8,3399,1.393936038017273,,,
8,3449,1.2779839038848877,,,
8,3499,1.376844882965088,,,
8,3509,,0.8915336728096008,0.7075999975204468,
8,3509,,,,0.7232990264892578
9,3549,1.3223274946212769,,,
9,3599,1.3328603506088257,,,
9,3649,1.3326516151428223,,,
9,3699,1.186553716659546,,,
9,3749,1.5464122295379639,,,
9,3799,1.2985732555389404,,,
9,3849,1.2703304290771484,,,
9,3899,1.464282512664795,,,
9,3899,,0.8039600253105164,0.7193999886512756,
9,3899,,,,0.7393196225166321
10,3949,2.142918348312378,,,
10,3999,2.513986825942993,,,
10,4049,2.4836668968200684,,,
10,4099,2.1670188903808594,,,
10,4149,2.2544784545898438,,,
10,4199,2.525324821472168,,,
10,4211,,,,0.7570213675498962
11,4249,2.1850008964538574,,,
11,4299,1.852851390838623,,,
11,4349,2.228071689605713,,,
11,4399,2.5107545852661133,,,
11,4449,2.399258613586426,,,
11,4499,2.414626359939575,,,
11,4523,,0.9090929627418518,0.7458000183105469,
11,4523,,,,0.7426819801330566
12,4549,2.10097074508667,,,
12,4599,1.9763779640197754,,,
12,4649,2.1589901447296143,,,
12,4699,2.5524964332580566,,,
12,4749,2.388181209564209,,,
12,4799,2.270399808883667,,,
12,4835,,0.8948936462402344,0.7516999840736389,
12,4835,,,,0.7423852682113647
13,4849,2.269789218902588,,,
13,4899,2.423023223876953,,,
13,4949,2.2166688442230225,,,
13,4999,2.0619912147521973,,,
13,5049,2.392580509185791,,,
13,5099,2.0981051921844482,,,
13,5147,,0.9056003093719482,0.7475000023841858,
13,5147,,,,0.7374406456947327
14,5149,2.4248790740966797,,,
14,5199,2.059218168258667,,,
