train_loss,epoch,step,val_acc,val_loss,test_acc,train_acc,mix_match_loss
0.7356836199760437,14,4599,,,,,
0.8776663541793823,14,4649,,,,,
,14,4679,0.7534000277519226,0.799223780632019,,,
,14,4679,,,0.7782999873161316,0.7682792544364929,
0.5304076671600342,15,4699,,,,,
0.6767978072166443,15,4749,,,,,
0.7552238702774048,15,4799,,,,,
0.8213518857955933,15,4849,,,,,
0.9382963180541992,15,4899,,,,,
0.7836793661117554,15,4949,,,,,
,15,4991,0.7235999703407288,0.8651565313339233,,,
,15,4991,,,0.7612000107765198,0.7717097401618958,
0.8791016340255737,16,4999,,,,,
0.6494609117507935,16,5049,,,,,
0.6641935706138611,16,5099,,,,,
0.7513924837112427,16,5149,,,,,
0.9119963049888611,16,5199,,,,,
0.8777543306350708,16,5249,,,,,
0.7721452116966248,16,5299,,,,,
,16,5303,0.7384999990463257,0.8292932510375977,,,
,16,5303,,,0.7687000036239624,0.7741386294364929,
0.6320573091506958,17,5349,,,,,
0.5867359638214111,17,5399,,,,,
0.7988055348396301,17,5449,,,,,
0.6303575038909912,17,5499,,,,,
0.6166725158691406,17,5549,,,,,
0.6913954019546509,17,5599,,,,,
,17,5615,0.7350999712944031,0.8438639640808105,,,
,17,5615,,,0.772599995136261,0.7787209749221802,
0.8163576722145081,18,5649,,,,,
0.6486608386039734,18,5699,,,,,
0.7849438190460205,18,5749,,,,,
0.7062077522277832,18,5799,,,,,
0.7771685123443604,18,5849,,,,,
0.4967951774597168,18,5899,,,,,
,18,5927,0.7509999871253967,0.8084545731544495,,,
,18,5927,,,0.7851999998092651,0.7827023267745972,
0.5630946159362793,19,5949,,,,,
0.8623978495597839,19,5999,,,,,
0.5617130994796753,19,6049,,,,,
0.6279119849205017,19,6099,,,,,
1.0120042562484741,19,6149,,,,,
0.8084475994110107,19,6199,,,,,
,19,6239,0.7200000286102295,0.883404016494751,,,
,19,6239,,,0.7591999769210815,0.7853565812110901,
,20,6249,,,,,2.4440481662750244
,20,6299,,,,,nan
,20,6349,,,,,nan
,20,6399,,,,,nan
,20,6449,,,,,nan
,20,6499,,,,,nan
,20,6549,,,,,nan
,20,6552,0.10790000110864639,nan,,,
1.159787893295288,20,6552,,,0.10000000149011612,0.7562850713729858,
,21,6599,,,,,nan
,21,6649,,,,,nan
,21,6699,,,,,nan
,21,6749,,,,,nan
,21,6799,,,,,nan
,21,6849,,,,,nan
,21,6899,,,,,nan
,21,6949,,,,,nan
,21,6999,,,,,nan
,21,7049,,,,,nan
,21,7099,,,,,nan
,21,7110,0.10790000110864639,nan,,,
,21,7110,,,0.10000000149011612,,
,22,7149,,,,,nan
,22,7199,,,,,nan
,22,7249,,,,,nan
,22,7299,,,,,nan
,22,7349,,,,,nan
,22,7399,,,,,nan
,22,7449,,,,,nan
,22,7499,,,,,nan
,22,7549,,,,,nan
,22,7599,,,,,nan
,22,7649,,,,,nan
,22,7668,0.10790000110864639,nan,,,
,22,7668,,,0.10000000149011612,,
,23,7699,,,,,nan
,23,7749,,,,,nan
,23,7799,,,,,nan
,23,7849,,,,,nan
,23,7899,,,,,nan
,23,7949,,,,,nan
,23,7999,,,,,nan
,23,8049,,,,,nan
,23,8099,,,,,nan
,23,8149,,,,,nan
,23,8199,,,,,nan
,23,8226,0.10790000110864639,nan,,,
,23,8226,,,0.10000000149011612,,
,24,8249,,,,,nan
,24,8299,,,,,nan
,24,8349,,,,,nan
,24,8399,,,,,nan
,24,8449,,,,,nan
,24,8499,,,,,nan
,24,8549,,,,,nan
,24,8599,,,,,nan
,24,8649,,,,,nan
,24,8699,,,,,nan
,24,8749,,,,,nan
,24,8784,0.10790000110864639,nan,,,
,24,8784,,,0.10000000149011612,,
,25,8799,,,,,nan
,25,8849,,,,,nan
,25,8899,,,,,nan
,25,8949,,,,,nan
,25,8999,,,,,nan
,25,9049,,,,,nan
,25,9099,,,,,nan
,25,9149,,,,,nan
,25,9199,,,,,nan
,25,9249,,,,,nan
,25,9299,,,,,nan
,25,9342,0.10790000110864639,nan,,,
,25,9342,,,0.10000000149011612,,
,26,9349,,,,,nan
,26,9399,,,,,nan
,26,9449,,,,,nan
,26,9499,,,,,nan
,26,9549,,,,,nan
,26,9599,,,,,nan
,26,9649,,,,,nan
,26,9699,,,,,nan
,26,9749,,,,,nan
,26,9799,,,,,nan
,26,9849,,,,,nan
,26,9899,,,,,nan
,26,9900,0.10790000110864639,nan,,,
,26,9900,,,0.10000000149011612,,
,27,9949,,,,,nan
,27,9999,,,,,nan
,27,10049,,,,,nan
,27,10099,,,,,nan
,27,10149,,,,,nan
,27,10199,,,,,nan
,27,10249,,,,,nan
,27,10299,,,,,nan
,27,10349,,,,,nan
,27,10399,,,,,nan
,27,10449,,,,,nan
,27,10458,0.10790000110864639,nan,,,
,27,10458,,,0.10000000149011612,,
,28,10499,,,,,nan
,28,10549,,,,,nan
,28,10599,,,,,nan
,28,10649,,,,,nan
,28,10699,,,,,nan
,28,10749,,,,,nan
,28,10799,,,,,nan
,28,10849,,,,,nan
,28,10899,,,,,nan
,28,10949,,,,,nan
,28,10999,,,,,nan
,28,11016,0.10790000110864639,nan,,,
,28,11016,,,0.10000000149011612,,
,29,11049,,,,,nan
,29,11099,,,,,nan
,29,11149,,,,,nan
,29,11199,,,,,nan
,29,11249,,,,,nan
,29,11299,,,,,nan
,29,11349,,,,,nan
,29,11399,,,,,nan
,29,11449,,,,,nan
,29,11499,,,,,nan
,29,11549,,,,,nan
,29,11574,0.10790000110864639,nan,,,
,29,11574,,,0.10000000149011612,,
,30,11599,,,,,nan
,30,11649,,,,,nan
,30,11699,,,,,nan
,30,11749,,,,,nan
,30,11799,,,,,nan
,30,11849,,,,,nan
,30,11899,,,,,nan
,30,11949,,,,,nan
,30,11999,,,,,nan
,30,12049,,,,,nan
,30,12099,,,,,nan
,30,12132,0.10790000110864639,nan,,,
,30,12132,,,0.10000000149011612,,
,31,12149,,,,,nan
,31,12199,,,,,nan
,31,12249,,,,,nan
,31,12299,,,,,nan
,31,12349,,,,,nan
,31,12399,,,,,nan
,31,12449,,,,,nan
,31,12499,,,,,nan
,31,12549,,,,,nan
,31,12599,,,,,nan
,31,12649,,,,,nan
,31,12690,0.10790000110864639,nan,,,
,31,12690,,,0.10000000149011612,,
,32,12699,,,,,nan
,32,12749,,,,,nan
,32,12799,,,,,nan
,32,12849,,,,,nan
,32,12899,,,,,nan
,32,12949,,,,,nan
,32,12999,,,,,nan
,32,13049,,,,,nan
,32,13099,,,,,nan
,32,13149,,,,,nan
,32,13199,,,,,nan
,32,13248,0.10790000110864639,nan,,,
,32,13248,,,0.10000000149011612,,
,33,13249,,,,,nan
,33,13299,,,,,nan
,33,13349,,,,,nan
,33,13399,,,,,nan
,33,13449,,,,,nan
,33,13499,,,,,nan
,33,13549,,,,,nan
,33,13599,,,,,nan
,33,13649,,,,,nan
,33,13699,,,,,nan
,33,13749,,,,,nan
,33,13799,,,,,nan
,33,13806,0.10790000110864639,nan,,,
,33,13806,,,0.10000000149011612,,
,34,13849,,,,,nan
,34,13899,,,,,nan
,34,13949,,,,,nan
,34,13999,,,,,nan
,34,14049,,,,,nan
,34,14099,,,,,nan
,34,14149,,,,,nan
,34,14199,,,,,nan
,34,14249,,,,,nan
,34,14299,,,,,nan
,34,14349,,,,,nan
,34,14364,0.10790000110864639,nan,,,
,34,14364,,,0.10000000149011612,,
,35,14399,,,,,nan
,35,14449,,,,,nan
,35,14499,,,,,nan
,35,14549,,,,,nan
,35,14599,,,,,nan
,35,14649,,,,,nan
,35,14699,,,,,nan
,35,14749,,,,,nan
,35,14799,,,,,nan
,35,14849,,,,,nan
,35,14899,,,,,nan
,35,14922,0.10790000110864639,nan,,,
,35,14922,,,0.10000000149011612,,
,36,14949,,,,,nan
,36,14999,,,,,nan
,36,15049,,,,,nan
,36,15099,,,,,nan
,36,15149,,,,,nan
,36,15199,,,,,nan
,36,15249,,,,,nan
,36,15299,,,,,nan
,36,15349,,,,,nan
,36,15399,,,,,nan
,36,15449,,,,,nan
,36,15480,0.10790000110864639,nan,,,
,36,15480,,,0.10000000149011612,,
,37,15499,,,,,nan
,37,15549,,,,,nan
,37,15599,,,,,nan
,37,15649,,,,,nan
,37,15699,,,,,nan
,37,15749,,,,,nan
,37,15799,,,,,nan
,37,15849,,,,,nan
,37,15899,,,,,nan
,37,15949,,,,,nan
,37,15999,,,,,nan
,37,16038,0.10790000110864639,nan,,,
,37,16038,,,0.10000000149011612,,
,38,16049,,,,,nan
,38,16099,,,,,nan
,38,16149,,,,,nan
,38,16199,,,,,nan
,38,16249,,,,,nan
,38,16299,,,,,nan
,38,16349,,,,,nan
,38,16399,,,,,nan
,38,16449,,,,,nan
,38,16499,,,,,nan
,38,16549,,,,,nan
,38,16596,0.10790000110864639,nan,,,
,38,16596,,,0.10000000149011612,,
,39,16599,,,,,nan
,39,16649,,,,,nan
,39,16699,,,,,nan
,39,16749,,,,,nan
,39,16799,,,,,nan
,39,16849,,,,,nan
,39,16899,,,,,nan
,39,16949,,,,,nan
,39,16999,,,,,nan
,39,17049,,,,,nan
,39,17099,,,,,nan
,39,17149,,,,,nan
,39,17154,0.10790000110864639,nan,,,
,39,17154,,,0.10000000149011612,,
,40,17199,,,,,nan
,40,17249,,,,,nan
,40,17299,,,,,nan
,40,17349,,,,,nan
,40,17399,,,,,nan
,40,17449,,,,,nan
,40,17499,,,,,nan
,40,17549,,,,,nan
,40,17599,,,,,nan
,40,17649,,,,,nan
,40,17699,,,,,nan
,40,17712,0.10790000110864639,nan,,,
,40,17712,,,0.10000000149011612,,
,41,17749,,,,,nan
,41,17799,,,,,nan
,41,17849,,,,,nan
,41,17899,,,,,nan
,41,17949,,,,,nan
,41,17999,,,,,nan
,41,18049,,,,,nan
,41,18099,,,,,nan
,41,18149,,,,,nan
,41,18199,,,,,nan
,41,18249,,,,,nan
,41,18270,0.10790000110864639,nan,,,
,41,18270,,,0.10000000149011612,,
,42,18299,,,,,nan
,42,18349,,,,,nan
,42,18399,,,,,nan
,42,18449,,,,,nan
,42,18499,,,,,nan
,42,18549,,,,,nan
,42,18599,,,,,nan
,42,18649,,,,,nan
,42,18699,,,,,nan
,42,18749,,,,,nan
,42,18799,,,,,nan
,42,18828,0.10790000110864639,nan,,,
,42,18828,,,0.10000000149011612,,
,43,18849,,,,,nan
,43,18899,,,,,nan
,43,18949,,,,,nan
,43,18999,,,,,nan
,43,19049,,,,,nan
,43,19099,,,,,nan
,43,19149,,,,,nan
,43,19199,,,,,nan
,43,19249,,,,,nan
,43,19299,,,,,nan
,43,19349,,,,,nan
,43,19386,0.10790000110864639,nan,,,
,43,19386,,,0.10000000149011612,,
,44,19399,,,,,nan
,44,19449,,,,,nan
,44,19499,,,,,nan
,44,19549,,,,,nan
,44,19599,,,,,nan
,44,19649,,,,,nan
,44,19699,,,,,nan
,44,19749,,,,,nan
,44,19799,,,,,nan
,44,19849,,,,,nan
,44,19899,,,,,nan
,44,19944,0.10790000110864639,nan,,,
,44,19944,,,0.10000000149011612,,
,45,19949,,,,,nan
,45,19999,,,,,nan
,45,20049,,,,,nan
,45,20099,,,,,nan
,45,20149,,,,,nan
,45,20199,,,,,nan
,45,20249,,,,,nan
,45,20299,,,,,nan
,45,20349,,,,,nan
,45,20399,,,,,nan
,45,20449,,,,,nan
,45,20499,,,,,nan
,45,20502,0.10790000110864639,nan,,,
,45,20502,,,0.10000000149011612,,
,46,20549,,,,,nan
,46,20599,,,,,nan
,46,20649,,,,,nan
,46,20699,,,,,nan
,46,20749,,,,,nan
,46,20799,,,,,nan
,46,20849,,,,,nan
,46,20899,,,,,nan
,46,20949,,,,,nan
,46,20999,,,,,nan
,46,21049,,,,,nan
,46,21060,0.10790000110864639,nan,,,
,46,21060,,,0.10000000149011612,,
,47,21099,,,,,nan
,47,21149,,,,,nan
,47,21199,,,,,nan
,47,21249,,,,,nan
,47,21299,,,,,nan
,47,21349,,,,,nan
,47,21399,,,,,nan
,47,21449,,,,,nan
,47,21499,,,,,nan
,47,21549,,,,,nan
,47,21599,,,,,nan
,47,21618,0.10790000110864639,nan,,,
,47,21618,,,0.10000000149011612,,
,48,21649,,,,,nan
,48,21699,,,,,nan
,48,21749,,,,,nan
,48,21799,,,,,nan
,48,21849,,,,,nan
,48,21899,,,,,nan
,48,21949,,,,,nan
,48,21999,,,,,nan
,48,22049,,,,,nan
,48,22099,,,,,nan
,48,22149,,,,,nan
,48,22176,0.10790000110864639,nan,,,
,48,22176,,,0.10000000149011612,,
,49,22199,,,,,nan
,49,22249,,,,,nan
,49,22299,,,,,nan
,49,22349,,,,,nan
,49,22399,,,,,nan
,49,22449,,,,,nan
,49,22499,,,,,nan
,49,22549,,,,,nan
,49,22599,,,,,nan
,49,22649,,,,,nan
,49,22699,,,,,nan
,49,22734,0.10790000110864639,nan,,,
,49,22734,,,0.10000000149011612,,
,50,22749,,,,,nan
,50,22799,,,,,nan
,50,22849,,,,,nan
,50,22899,,,,,nan
,50,22949,,,,,nan
,50,22999,,,,,nan
,50,23049,,,,,nan
,50,23099,,,,,nan
,50,23149,,,,,nan
,50,23199,,,,,nan
,50,23249,,,,,nan
,50,23292,0.10790000110864639,nan,,,
,50,23292,,,0.10000000149011612,,
,51,23299,,,,,nan
,51,23349,,,,,nan
,51,23399,,,,,nan
,51,23449,,,,,nan
,51,23499,,,,,nan
,51,23549,,,,,nan
,51,23599,,,,,nan
,51,23649,,,,,nan
,51,23699,,,,,nan
,51,23749,,,,,nan
,51,23799,,,,,nan
,51,23849,,,,,nan
,51,23850,0.10790000110864639,nan,,,
,51,23850,,,0.10000000149011612,,
,52,23899,,,,,nan
,52,23949,,,,,nan
,52,23999,,,,,nan
,52,24049,,,,,nan
,52,24099,,,,,nan
,52,24149,,,,,nan
,52,24199,,,,,nan
,52,24249,,,,,nan
,52,24299,,,,,nan
,52,24349,,,,,nan
,52,24399,,,,,nan
,52,24408,0.10790000110864639,nan,,,
,52,24408,,,0.10000000149011612,,
,53,24449,,,,,nan
,53,24499,,,,,nan
,53,24549,,,,,nan
,53,24599,,,,,nan
,53,24649,,,,,nan
,53,24699,,,,,nan
,53,24749,,,,,nan
,53,24799,,,,,nan
,53,24849,,,,,nan
,53,24899,,,,,nan
,53,24949,,,,,nan
,53,24966,0.10790000110864639,nan,,,
,53,24966,,,0.10000000149011612,,
,54,24999,,,,,nan
,54,25049,,,,,nan
,54,25099,,,,,nan
,54,25149,,,,,nan
,54,25199,,,,,nan
,54,25249,,,,,nan
,54,25299,,,,,nan
,54,25349,,,,,nan
,54,25399,,,,,nan
,54,25449,,,,,nan
,54,25499,,,,,nan
,54,25524,0.10790000110864639,nan,,,
,54,25524,,,0.10000000149011612,,
,55,25549,,,,,nan
,55,25599,,,,,nan
,55,25649,,,,,nan
,55,25699,,,,,nan
,55,25749,,,,,nan
,55,25799,,,,,nan
,55,25849,,,,,nan
,55,25899,,,,,nan
,55,25949,,,,,nan
,55,25999,,,,,nan
,55,26049,,,,,nan
,55,26082,0.10790000110864639,nan,,,
,55,26082,,,0.10000000149011612,,
,56,26099,,,,,nan
,56,26149,,,,,nan
,56,26199,,,,,nan
,56,26249,,,,,nan
,56,26299,,,,,nan
,56,26349,,,,,nan
,56,26399,,,,,nan
,56,26449,,,,,nan
,56,26499,,,,,nan
,56,26549,,,,,nan
,56,26599,,,,,nan
,56,26640,0.10790000110864639,nan,,,
,56,26640,,,0.10000000149011612,,
,57,26649,,,,,nan
,57,26699,,,,,nan
,57,26749,,,,,nan
,57,26799,,,,,nan
,57,26849,,,,,nan
,57,26899,,,,,nan
,57,26949,,,,,nan
,57,26999,,,,,nan
,57,27049,,,,,nan
,57,27099,,,,,nan
,57,27149,,,,,nan
,57,27198,0.10790000110864639,nan,,,
,57,27198,,,0.10000000149011612,,
,58,27199,,,,,nan
,58,27249,,,,,nan
,58,27299,,,,,nan
,58,27349,,,,,nan
,58,27399,,,,,nan
,58,27449,,,,,nan
,58,27499,,,,,nan
,58,27549,,,,,nan
,58,27599,,,,,nan
,58,27649,,,,,nan
,58,27699,,,,,nan
,58,27749,,,,,nan
,58,27756,0.10790000110864639,nan,,,
,58,27756,,,0.10000000149011612,,
,59,27799,,,,,nan
,59,27849,,,,,nan
,59,27899,,,,,nan
,59,27949,,,,,nan
,59,27999,,,,,nan
,59,28049,,,,,nan
,59,28099,,,,,nan
,59,28149,,,,,nan
,59,28199,,,,,nan
,59,28249,,,,,nan
,59,28299,,,,,nan
,59,28314,0.10790000110864639,nan,,,
,59,28314,,,0.10000000149011612,,
,60,28349,,,,,nan
,60,28399,,,,,nan
,60,28449,,,,,nan
,60,28499,,,,,nan
,60,28549,,,,,nan
,60,28599,,,,,nan
,60,28649,,,,,nan
,60,28699,,,,,nan
,60,28749,,,,,nan
,60,28799,,,,,nan
,60,28849,,,,,nan
,60,28872,0.10790000110864639,nan,,,
,60,28872,,,0.10000000149011612,,
,61,28899,,,,,nan
,61,28949,,,,,nan
,61,28999,,,,,nan
,61,29049,,,,,nan
,61,29099,,,,,nan
,61,29149,,,,,nan
,61,29199,,,,,nan
,61,29249,,,,,nan
,61,29299,,,,,nan
,61,29349,,,,,nan
,61,29399,,,,,nan
,61,29430,0.10790000110864639,nan,,,
,61,29430,,,0.10000000149011612,,
,62,29449,,,,,nan
,62,29499,,,,,nan
,62,29549,,,,,nan
,62,29599,,,,,nan
,62,29649,,,,,nan
,62,29699,,,,,nan
,62,29749,,,,,nan
,62,29799,,,,,nan
,62,29849,,,,,nan
,62,29899,,,,,nan
,62,29949,,,,,nan
,62,29988,0.10790000110864639,nan,,,
,62,29988,,,0.10000000149011612,,
,63,29999,,,,,nan
,63,30049,,,,,nan
,63,30099,,,,,nan
,63,30149,,,,,nan
,63,30199,,,,,nan
,63,30249,,,,,nan
,63,30299,,,,,nan
,63,30349,,,,,nan
,63,30399,,,,,nan
,63,30449,,,,,nan
,63,30499,,,,,nan
,63,30546,0.10790000110864639,nan,,,
,63,30546,,,0.10000000149011612,,
,64,30549,,,,,nan
,64,30599,,,,,nan
,64,30649,,,,,nan
,64,30699,,,,,nan
,64,30749,,,,,nan
,64,30799,,,,,nan
,64,30849,,,,,nan
,64,30899,,,,,nan
,64,30949,,,,,nan
,64,30999,,,,,nan
,64,31049,,,,,nan
,64,31099,,,,,nan
,64,31104,0.10790000110864639,nan,,,
,64,31104,,,0.10000000149011612,,
,65,31149,,,,,nan
,65,31199,,,,,nan
,65,31249,,,,,nan
,65,31299,,,,,nan
,65,31349,,,,,nan
,65,31399,,,,,nan
,65,31449,,,,,nan
,65,31499,,,,,nan
,65,31549,,,,,nan
,65,31599,,,,,nan
,65,31649,,,,,nan
,65,31662,0.10790000110864639,nan,,,
,65,31662,,,0.10000000149011612,,
,66,31699,,,,,nan
,66,31749,,,,,nan
,66,31799,,,,,nan
,66,31849,,,,,nan
,66,31899,,,,,nan
,66,31949,,,,,nan
,66,31999,,,,,nan
,66,32049,,,,,nan
,66,32099,,,,,nan
,66,32149,,,,,nan
,66,32199,,,,,nan
,66,32220,0.10790000110864639,nan,,,
,66,32220,,,0.10000000149011612,,
,67,32249,,,,,nan
,67,32299,,,,,nan
,67,32349,,,,,nan
,67,32399,,,,,nan
,67,32449,,,,,nan
,67,32499,,,,,nan
,67,32549,,,,,nan
,67,32599,,,,,nan
,67,32649,,,,,nan
,67,32699,,,,,nan
,67,32749,,,,,nan
,67,32778,0.10790000110864639,nan,,,
,67,32778,,,0.10000000149011612,,
,68,32799,,,,,nan
,68,32849,,,,,nan
,68,32899,,,,,nan
,68,32949,,,,,nan
,68,32999,,,,,nan
,68,33049,,,,,nan
,68,33099,,,,,nan
,68,33149,,,,,nan
,68,33199,,,,,nan
,68,33249,,,,,nan
,68,33299,,,,,nan
,68,33336,0.10790000110864639,nan,,,
,68,33336,,,0.10000000149011612,,
,69,33349,,,,,nan
,69,33399,,,,,nan
,69,33449,,,,,nan
,69,33499,,,,,nan
,69,33549,,,,,nan
,69,33599,,,,,nan
,69,33649,,,,,nan
,69,33699,,,,,nan
,69,33749,,,,,nan
,69,33799,,,,,nan
,69,33849,,,,,nan
,69,33894,0.10790000110864639,nan,,,
,69,33894,,,0.10000000149011612,,
,70,33899,,,,,nan
,70,33949,,,,,nan
,70,33999,,,,,nan
,70,34049,,,,,nan
,70,34099,,,,,nan
,70,34149,,,,,nan
,70,34199,,,,,nan
,70,34249,,,,,nan
,70,34299,,,,,nan
,70,34349,,,,,nan
,70,34399,,,,,nan
,70,34449,,,,,nan
,70,34452,0.10790000110864639,nan,,,
,70,34452,,,0.10000000149011612,,
,71,34499,,,,,nan
,71,34549,,,,,nan
,71,34599,,,,,nan
,71,34649,,,,,nan
,71,34699,,,,,nan
,71,34749,,,,,nan
,71,34799,,,,,nan
,71,34849,,,,,nan
,71,34899,,,,,nan
,71,34949,,,,,nan
,71,34999,,,,,nan
,71,35010,0.10790000110864639,nan,,,
,71,35010,,,0.10000000149011612,,
,72,35049,,,,,nan
,72,35099,,,,,nan
,72,35149,,,,,nan
,72,35199,,,,,nan
,72,35249,,,,,nan
,72,35299,,,,,nan
,72,35349,,,,,nan
,72,35399,,,,,nan
,72,35449,,,,,nan
,72,35499,,,,,nan
,72,35549,,,,,nan
,72,35568,0.10790000110864639,nan,,,
,72,35568,,,0.10000000149011612,,
,73,35599,,,,,nan
,73,35649,,,,,nan
,73,35699,,,,,nan
,73,35749,,,,,nan
,73,35799,,,,,nan
,73,35849,,,,,nan
,73,35899,,,,,nan
,73,35949,,,,,nan
,73,35999,,,,,nan
,73,36049,,,,,nan
,73,36099,,,,,nan
,73,36126,0.10790000110864639,nan,,,
,73,36126,,,0.10000000149011612,,
,74,36149,,,,,nan
,74,36199,,,,,nan
,74,36249,,,,,nan
,74,36299,,,,,nan
,74,36349,,,,,nan
,74,36399,,,,,nan
,74,36449,,,,,nan
,74,36499,,,,,nan
,74,36549,,,,,nan
,74,36599,,,,,nan
,74,36649,,,,,nan
,74,36684,0.10790000110864639,nan,,,
,74,36684,,,0.10000000149011612,,
,75,36699,,,,,nan
,75,36749,,,,,nan
,75,36799,,,,,nan
,75,36849,,,,,nan
,75,36899,,,,,nan
,75,36949,,,,,nan
,75,36999,,,,,nan
,75,37049,,,,,nan
,75,37099,,,,,nan
,75,37149,,,,,nan
,75,37199,,,,,nan
,75,37242,0.10790000110864639,nan,,,
,75,37242,,,0.10000000149011612,,
,76,37249,,,,,nan
,76,37299,,,,,nan
,76,37349,,,,,nan
,76,37399,,,,,nan
,76,37449,,,,,nan
,76,37499,,,,,nan
,76,37549,,,,,nan
,76,37599,,,,,nan
,76,37649,,,,,nan
,76,37699,,,,,nan
,76,37749,,,,,nan
,76,37799,,,,,nan
,76,37800,0.10790000110864639,nan,,,
,76,37800,,,0.10000000149011612,,
,77,37849,,,,,nan
