train_loss,step,epoch,train_acc,test_acc
2.8066606521606445,49,0,,
2.3493564128875732,99,0,,
2.390145778656006,149,0,,
2.6494979858398438,199,0,,
2.533348321914673,249,0,,
2.4517416954040527,299,0,,
2.615945339202881,349,0,,
,389,0,0.15246394276618958,0.15230000019073486
2.4743332862854004,399,1,,
2.3186287879943848,449,1,,
2.6263980865478516,499,1,,
2.2059571743011475,549,1,,
2.362860679626465,599,1,,
2.2547309398651123,649,1,,
2.198051691055298,699,1,,
2.295924663543701,749,1,,
,779,1,0.19292868673801422,0.14149999618530273
2.4721901416778564,799,2,,
2.4146628379821777,849,2,,
2.269497871398926,899,2,,
2.0877058506011963,949,2,,
2.0575013160705566,999,2,,
1.9990416765213013,1049,2,,
2.021413803100586,1099,2,,
1.8604118824005127,1149,2,,
,1169,2,0.26215946674346924,0.35679998993873596
1.9082530736923218,1199,3,,
1.9768846035003662,1249,3,,
1.838982343673706,1299,3,,
1.8973830938339233,1349,3,,
1.8857293128967285,1399,3,,
1.723732590675354,1449,3,,
1.962000846862793,1499,3,,
1.885012149810791,1549,3,,
,1559,3,0.3160456717014313,0.3513999879360199
1.9168164730072021,1599,4,,
1.8581645488739014,1649,4,,
1.7444145679473877,1699,4,,
1.818540334701538,1749,4,,
1.521985411643982,1799,4,,
1.776818037033081,1849,4,,
1.6910133361816406,1899,4,,
1.938947319984436,1949,4,,
,1949,4,0.36159855127334595,0.4066999852657318
1.7582054138183594,1999,5,,
1.78047776222229,2049,5,,
1.5355464220046997,2099,5,,
1.5889813899993896,2149,5,,
1.6535661220550537,2199,5,,
1.6630581617355347,2249,5,,
1.489427924156189,2299,5,,
,2339,5,0.4054887890815735,0.47290000319480896
1.6290702819824219,2349,6,,
1.6239386796951294,2399,6,,
1.5689259767532349,2449,6,,
1.5030766725540161,2499,6,,
1.4535515308380127,2549,6,,
1.6353868246078491,2599,6,,
1.619597315788269,2649,6,,
1.5294885635375977,2699,6,,
,2729,6,0.45865383744239807,0.54339998960495
1.3233827352523804,2749,7,,
1.5349512100219727,2799,7,,
1.5074653625488281,2849,7,,
1.5017117261886597,2899,7,,
1.4469414949417114,2949,7,,
1.462339162826538,2999,7,,
1.3225818872451782,3049,7,,
1.4568827152252197,3099,7,,
,3119,7,0.5120792984962463,0.5598000288009644
1.3270595073699951,3149,8,,
1.3235187530517578,3199,8,,
1.3690268993377686,3249,8,,
1.31759512424469,3299,8,,
1.4470794200897217,3349,8,,
1.2312217950820923,3399,8,,
1.0262527465820312,3449,8,,
1.4524563550949097,3499,8,,
,3509,8,0.5586338043212891,0.6514999866485596
1.426105260848999,3549,9,,
1.1540778875350952,3599,9,,
1.191642165184021,3649,9,,
1.2599955797195435,3699,9,,
1.2767367362976074,3749,9,,
1.1599143743515015,3799,9,,
1.1940561532974243,3849,9,,
1.3174775838851929,3899,9,,
,3899,9,0.5936899185180664,0.6316999793052673
1.1345977783203125,3949,10,,
1.238014817237854,3999,10,,
1.1709892749786377,4049,10,,
1.3022059202194214,4099,10,,
1.0986875295639038,4149,10,,
1.3130202293395996,4199,10,,
0.9445822238922119,4249,10,,
,4289,10,0.6240384578704834,0.682200014591217
0.8738951086997986,4299,11,,
1.016838788986206,4349,11,,
1.124233365058899,4399,11,,
0.9426988959312439,4449,11,,
0.9472675323486328,4499,11,,
0.8426464796066284,4549,11,,
0.7515208125114441,4599,11,,
0.8528506755828857,4649,11,,
,4679,11,0.6318309307098389,0.6744999885559082
0.6396530270576477,4699,12,,
0.27264124155044556,4749,12,,
0.5389208793640137,4799,12,,
0.5817192792892456,4849,12,,
0.48747390508651733,4899,12,,
0.6419422030448914,4949,12,,
0.6613128185272217,4999,12,,
0.6175011396408081,5049,12,,
,5069,12,0.6340344548225403,0.692300021648407
0.42112791538238525,5099,13,,
0.4581393003463745,5149,13,,
0.06868350505828857,5199,13,,
0.11705601215362549,5249,13,,
-0.38448137044906616,5299,13,,
0.02737724781036377,5349,13,,
-0.12323248386383057,5399,13,,
0.10685217380523682,5449,13,,
,5459,13,0.6347155570983887,0.6697999835014343
-0.4494060277938843,5499,14,,
-0.581052303314209,5549,14,,
0.09546995162963867,5599,14,,
-0.09306538105010986,5649,14,,
-0.5012462139129639,5699,14,,
-0.41163718700408936,5749,14,,
-0.14941561222076416,5799,14,,
-0.5457426309585571,5849,14,,
,5849,14,0.643790066242218,0.6442999839782715
-1.1364777088165283,5899,15,,
-1.2789033651351929,5949,15,,
-0.5500681400299072,5999,15,,
-1.1177103519439697,6049,15,,
-0.7854946851730347,6099,15,,
-0.999427080154419,6149,15,,
-0.6117026805877686,6199,15,,
,6239,15,0.6504807472229004,0.6973999738693237
-0.9539129734039307,6249,16,,
-1.324650526046753,6299,16,,
-1.6965759992599487,6349,16,,
-1.761526107788086,6399,16,,
-0.9929482936859131,6449,16,,
-1.643797755241394,6499,16,,
-1.545475721359253,6549,16,,
-1.6497377157211304,6599,16,,
,6629,16,0.6559895873069763,0.6776999831199646
-2.3621883392333984,6649,17,,
-1.8385558128356934,6699,17,,
-2.3295183181762695,6749,17,,
-2.143026351928711,6799,17,,
-1.3772363662719727,6849,17,,
-1.8692660331726074,6899,17,,
-2.586493492126465,6949,17,,
-2.244039535522461,6999,17,,
,7019,17,0.6659655570983887,0.7196000218391418
-2.8820905685424805,7049,18,,
-2.923792839050293,7099,18,,
-3.0263967514038086,7149,18,,
-2.376429796218872,7199,18,,
-2.7226784229278564,7249,18,,
-3.011253595352173,7299,18,,
-2.950662851333618,7349,18,,
-2.265892505645752,7399,18,,
,7409,18,0.6695111989974976,0.7168999910354614
-2.5485048294067383,7449,19,,
-3.052337169647217,7499,19,,
-3.4225196838378906,7549,19,,
-3.8025431632995605,7599,19,,
-2.449374198913574,7649,19,,
-3.127519369125366,7699,19,,
-3.069070339202881,7749,19,,
-3.2315292358398438,7799,19,,
,7799,19,0.6754607558250427,0.7409999966621399
-3.897125720977783,7849,20,,
-3.741072416305542,7899,20,,
-3.471006155014038,7949,20,,
-3.0956978797912598,7999,20,,
-3.676265001296997,8049,20,,
-3.579789161682129,8099,20,,
-3.1237521171569824,8149,20,,
,8189,20,0.6784655451774597,0.7608000040054321
-4.305025577545166,8199,21,,
-4.4549431800842285,8249,21,,
-4.03358793258667,8299,21,,
-4.153844833374023,8349,21,,
-5.1358747482299805,8399,21,,
-4.225594520568848,8449,21,,
-4.466493606567383,8499,21,,
-4.2841644287109375,8549,21,,
,8579,21,0.6831330060958862,0.7063999772071838
-5.636728286743164,8599,22,,
-4.966880798339844,8649,22,,
-5.404151916503906,8699,22,,
-4.4844865798950195,8749,22,,
-5.893072128295898,8799,22,,
-5.892614364624023,8849,22,,
-4.833469390869141,8899,22,,
-4.4185895919799805,8949,22,,
,8969,22,0.686638593673706,0.7202000021934509
-5.92392110824585,8999,23,,
-4.897064208984375,9049,23,,
-5.502131462097168,9099,23,,
-5.144678115844727,9149,23,,
-5.638514518737793,9199,23,,
-5.686200141906738,9249,23,,
-5.820366859436035,9299,23,,
-5.350066184997559,9349,23,,
,9359,23,0.6912259459495544,0.7638999819755554
-6.75296688079834,9399,24,,
-6.508838653564453,9449,24,,
-6.089956283569336,9499,24,,
-6.257728576660156,9549,24,,
-6.5084228515625,9599,24,,
-5.914407730102539,9649,24,,
-6.46209192276001,9699,24,,
-6.347535610198975,9749,24,,
,9749,24,0.6916666626930237,0.7318000197410583
-7.243818759918213,9799,25,,
-7.6454010009765625,9849,25,,
-7.359374046325684,9899,25,,
-6.222522735595703,9949,25,,
-7.396233081817627,9999,25,,
-6.934734344482422,10049,25,,
-6.35069465637207,10099,25,,
,10139,25,0.6943309307098389,0.765999972820282
-7.587604522705078,10149,26,,
-7.550867080688477,10199,26,,
-7.248547554016113,10249,26,,
-8.4077730178833,10299,26,,
-6.888087272644043,10349,26,,
-7.785210609436035,10399,26,,
-7.38191556930542,10449,26,,
-8.124771118164062,10499,26,,
,10529,26,0.692888617515564,0.7685999870300293
-8.52850341796875,10549,27,,
-8.12270450592041,10599,27,,
-8.211921691894531,10649,27,,
-8.252313613891602,10699,27,,
-8.188518524169922,10749,27,,
-8.601325035095215,10799,27,,
-8.086453437805176,10849,27,,
-8.778841972351074,10899,27,,
,10919,27,0.6980168223381042,0.784600019454956
-9.910303115844727,10949,28,,
-8.876032829284668,10999,28,,
-8.635274887084961,11049,28,,
-9.542914390563965,11099,28,,
-8.981788635253906,11149,28,,
-8.535700798034668,11199,28,,
-9.139842987060547,11249,28,,
-9.29699993133545,11299,28,,
,11309,28,0.7017627954483032,0.760200023651123
-10.21134090423584,11349,29,,
-10.13571548461914,11399,29,,
-8.838761329650879,11449,29,,
-8.818548202514648,11499,29,,
-9.734643936157227,11549,29,,
-10.5610990524292,11599,29,,
-9.943656921386719,11649,29,,
-9.47315502166748,11699,29,,
,11699,29,0.7003004550933838,0.7793999910354614
-11.16505241394043,11749,30,,
-10.738183975219727,11799,30,,
-10.060169219970703,11849,30,,
-9.793622970581055,11899,30,,
-10.011588096618652,11949,30,,
-9.61487865447998,11999,30,,
-9.919976234436035,12049,30,,
,12089,30,0.700861394405365,0.6937000155448914
-11.543048858642578,12099,31,,
-10.894233703613281,12149,31,,
-10.811119079589844,12199,31,,
-10.610718727111816,12249,31,,
-10.579153060913086,12299,31,,
-10.524884223937988,12349,31,,
-11.049789428710938,12399,31,,
-10.55722713470459,12449,31,,
,12479,31,0.7044671177864075,0.73089998960495
-11.358251571655273,12499,32,,
-12.235475540161133,12549,32,,
-10.827139854431152,12599,32,,
-11.436442375183105,12649,32,,
-12.249139785766602,12699,32,,
-12.012083053588867,12749,32,,
-11.382405281066895,12799,32,,
-12.023528099060059,12849,32,,
,12869,32,0.7047275900840759,0.7735000252723694
-12.824152946472168,12899,33,,
-12.44672679901123,12949,33,,
-12.010583877563477,12999,33,,
-11.981926918029785,13049,33,,
-12.560550689697266,13099,33,,
-12.598580360412598,13149,33,,
-11.489697456359863,13199,33,,
-11.091655731201172,13249,33,,
,13259,33,0.7042668461799622,0.7486000061035156
-12.935348510742188,13299,34,,
-13.463047981262207,13349,34,,
-13.044585227966309,13399,34,,
-13.032100677490234,13449,34,,
