step,train_loss,epoch,val_acc,val_loss,test_acc
2599,1.658697485923767,8,,,
2649,1.7148749828338623,8,,,
2699,2.1057662963867188,8,,,
2749,1.7913355827331543,8,,,
2799,1.844752311706543,8,,,
2807,,8,0.48590001463890076,1.5106711387634277,
2807,,8,,,0.5007911324501038
2849,2.060563802719116,9,,,
2899,1.8483972549438477,9,,,
2949,1.9475414752960205,9,,,
2999,1.8415179252624512,9,,,
3049,1.79936683177948,9,,,
3099,1.9774537086486816,9,,,
3119,,9,0.4984999895095825,1.470182180404663,
3119,,9,,,0.5069224834442139
3149,1.9913105964660645,10,,,
3199,2.0132908821105957,10,,,
3249,1.8019208908081055,10,,,
3299,1.8650884628295898,10,,,
3349,1.6324366331100464,10,,,
3399,1.648565649986267,10,,,
3431,,10,0.5180000066757202,1.4404270648956299,
3431,,10,,,0.5337222814559937
3449,1.7024186849594116,11,,,
3499,1.9689891338348389,11,,,
3549,1.958461046218872,11,,,
3599,1.561933994293213,11,,,
3649,1.5381224155426025,11,,,
3699,1.912535548210144,11,,,
3743,,11,0.5335000157356262,1.4062237739562988,
3743,,11,,,0.5433148741722107
3749,1.5688984394073486,12,,,
3799,1.9446146488189697,12,,,
3849,1.8815784454345703,12,,,
3899,1.8855053186416626,12,,,
3949,1.579378604888916,12,,,
3999,1.6355576515197754,12,,,
4049,1.9043844938278198,12,,,
4055,,12,0.542900025844574,1.407365083694458,
4055,,12,,,0.5610166192054749
4099,1.5417096614837646,13,,,
4149,1.9293689727783203,13,,,
4199,1.6261175870895386,13,,,
4249,1.8985955715179443,13,,,
4299,1.6129194498062134,13,,,
4349,1.8766529560089111,13,,,
4367,,13,0.5515999794006348,1.3632384538650513,
4367,,13,,,0.568532407283783
4399,1.794042944908142,14,,,
4449,1.702939748764038,14,,,
4499,1.8270747661590576,14,,,
4549,1.7734191417694092,14,,,
4599,1.8630021810531616,14,,,
4649,1.7246383428573608,14,,,
4679,,14,0.5760999917984009,1.308775782585144,
4679,,14,,,0.5890031456947327
4699,1.7196567058563232,15,,,
4749,1.6348315477371216,15,,,
4799,1.6974412202835083,15,,,
4849,1.5815402269363403,15,,,
4899,1.6893270015716553,15,,,
4949,1.5183300971984863,15,,,
4991,,15,0.579200029373169,1.3072460889816284,
4991,,15,,,0.6076938509941101
4999,1.6775251626968384,16,,,
5049,1.7774672508239746,16,,,
5099,1.6990344524383545,16,,,
5149,1.8396599292755127,16,,,
5199,1.6096775531768799,16,,,
5249,2.0238454341888428,16,,,
5299,1.865788221359253,16,,,
5303,,16,0.5920000076293945,1.3113843202590942,
5303,,16,,,0.6055182218551636
5349,1.6774170398712158,17,,,
5399,1.9504448175430298,17,,,
5449,1.5465439558029175,17,,,
5499,1.6706814765930176,17,,,
5549,1.9733108282089233,17,,,
5599,1.6311640739440918,17,,,
5615,,17,0.6078000068664551,1.265796184539795,
5615,,17,,,0.6229232549667358
5649,1.9059725999832153,18,,,
5699,1.8287620544433594,18,,,
5749,1.7857972383499146,18,,,
5799,1.4903159141540527,18,,,
5849,1.5612965822219849,18,,,
5899,1.4022711515426636,18,,,
5927,,18,0.6046000123023987,1.2591115236282349,
5927,,18,,,0.6312302350997925
5949,1.4163262844085693,19,,,
5999,1.4859051704406738,19,,,
6049,1.3541474342346191,19,,,
6099,1.6396510601043701,19,,,
6149,1.8342576026916504,19,,,
6199,1.7249822616577148,19,,,
6239,,19,0.6040999889373779,1.2246179580688477,
6239,,19,,,0.6431962251663208
6249,1.3618388175964355,20,,,
6299,1.735456943511963,20,,,
6349,1.5071003437042236,20,,,
6399,1.5897411108016968,20,,,
6449,1.9318256378173828,20,,,
6499,1.728991985321045,20,,,
6549,1.5046625137329102,20,,,
6551,,20,0.616100013256073,1.1891841888427734,
6551,,20,,,0.6362737417221069
6599,2.0602874755859375,21,,,
6649,1.335514783859253,21,,,
6699,1.8411825895309448,21,,,
6749,1.57305908203125,21,,,
6799,1.5366629362106323,21,,,
6849,1.9020822048187256,21,,,
6863,,21,0.6255000233650208,1.1923514604568481,
6863,,21,,,0.6581289768218994
6899,1.3385430574417114,22,,,
6949,1.4546939134597778,22,,,
6999,1.5390925407409668,22,,,
7049,1.6173522472381592,22,,,
7099,1.7889741659164429,22,,,
7149,1.2749313116073608,22,,,
7175,,22,0.6316999793052673,1.1911767721176147,
7175,,22,,,0.659414529800415
7199,1.6452698707580566,23,,,
7249,1.9107390642166138,23,,,
7299,1.3853740692138672,23,,,
7349,1.6101858615875244,23,,,
7399,1.8533117771148682,23,,,
7449,1.8901468515396118,23,,,
7487,,23,0.6331999897956848,1.1989102363586426,
7487,,23,,,0.6597112417221069
7499,1.902359962463379,24,,,
7549,1.4394842386245728,24,,,
7599,1.5161046981811523,24,,,
7649,1.2900497913360596,24,,,
7699,1.9443320035934448,24,,,
7749,1.8231745958328247,24,,,
7799,1.3451969623565674,24,,,
7799,,24,0.6459000110626221,1.1666008234024048,
7799,,24,,,0.6665347814559937
7849,1.79751455783844,25,,,
7899,1.6915401220321655,25,,,
7949,1.8534457683563232,25,,,
7999,1.4127813577651978,25,,,
8049,1.2705087661743164,25,,,
8099,1.8747621774673462,25,,,
8111,,25,0.6334999799728394,1.2212352752685547,
8111,,25,,,0.6701938509941101
8149,1.7188668251037598,26,,,
8199,1.3822357654571533,26,,,
8249,1.7808867692947388,26,,,
8299,1.2497373819351196,26,,,
8349,1.8991187810897827,26,,,
8399,1.5441941022872925,26,,,
8423,,26,0.6377000212669373,1.1999715566635132,
8423,,26,,,0.684335470199585
8449,1.6329929828643799,27,,,
8499,1.366813063621521,27,,,
8549,1.4618353843688965,27,,,
8599,1.8701977729797363,27,,,
8649,1.6726112365722656,27,,,
8699,1.8295698165893555,27,,,
8735,,27,0.6439999938011169,1.137439489364624,
8735,,27,,,0.6928402185440063
8749,1.865022897720337,28,,,
8799,1.366818904876709,28,,,
8849,1.6445398330688477,28,,,
8899,1.7622320652008057,28,,,
8949,1.4832813739776611,28,,,
8999,1.892090916633606,28,,,
9047,,28,0.6686999797821045,1.1091352701187134,
9047,,28,,,0.6996637582778931
9049,1.5065380334854126,29,,,
9099,1.348049521446228,29,,,
9149,1.5109148025512695,29,,,
9199,1.6767665147781372,29,,,
9249,1.732271432876587,29,,,
9299,1.493496298789978,29,,,
9349,1.2564293146133423,29,,,
9359,,29,0.6632999777793884,1.1340290307998657,
9359,,29,,,0.6957080960273743
9399,1.9824811220169067,30,,,
9449,1.3984169960021973,30,,,
9499,1.5150476694107056,30,,,
9549,1.2711842060089111,30,,,
9599,1.7589236497879028,30,,,
9649,1.8942539691925049,30,,,
9671,,30,0.6700000166893005,1.1235370635986328,
9671,,30,,,0.6953125
9699,1.5738277435302734,31,,,
9749,1.4561456441879272,31,,,
9799,1.875612735748291,31,,,
9849,1.977800726890564,31,,,
9899,1.9426072835922241,31,,,
9949,1.6202729940414429,31,,,
9983,,31,0.6664000153541565,1.1150736808776855,
9983,,31,,,0.7038172483444214
9999,1.5657280683517456,32,,,
10049,1.679140329360962,32,,,
10099,1.4696717262268066,32,,,
10149,1.9437884092330933,32,,,
10199,1.826871633529663,32,,,
10249,1.7102378606796265,32,,,
10295,,32,0.6732000112533569,1.1251431703567505,
10295,,32,,,0.7201344966888428
10299,1.9425472021102905,33,,,
10349,1.4498858451843262,33,,,
10399,1.294706106185913,33,,,
10449,1.209989309310913,33,,,
10499,1.2224348783493042,33,,,
10549,1.7586960792541504,33,,,
10599,1.659064531326294,33,,,
10607,,33,0.6636000275611877,1.1283444166183472,
10607,,33,,,0.7092563509941101
10649,1.8078349828720093,34,,,
10699,1.4370683431625366,34,,,
10749,1.1758167743682861,34,,,
10799,1.7825368642807007,34,,,
10849,2.0913283824920654,34,,,
10899,1.3895878791809082,34,,,
10919,,34,0.6714000105857849,1.0907704830169678,
10919,,34,,,0.7157832384109497
10949,1.4411653280258179,35,,,
10999,1.8494917154312134,35,,,
11049,1.5818909406661987,35,,,
11099,1.989258050918579,35,,,
11149,1.5523853302001953,35,,,
11199,1.4208476543426514,35,,,
11231,,35,0.6916000247001648,1.0437160730361938,
11231,,35,,,0.7249802350997925
11249,1.7285712957382202,36,,,
11299,1.1307713985443115,36,,,
11349,1.5776904821395874,36,,,
11399,1.0605707168579102,36,,,
11449,1.7246743440628052,36,,,
11499,1.5614477396011353,36,,,
11543,,36,0.6753000020980835,1.049058198928833,
11543,,36,,,0.7238923907279968
11549,1.6448779106140137,37,,,
11599,1.8971201181411743,37,,,
11649,1.7501893043518066,37,,,
11699,1.7736237049102783,37,,,
11749,1.277267336845398,37,,,
11799,2.0113589763641357,37,,,
11849,1.493544340133667,37,,,
11855,,37,0.6970999836921692,1.0014011859893799,
11855,,37,,,0.7282436490058899
11899,1.6543726921081543,38,,,
11949,1.3428096771240234,38,,,
11999,1.8183938264846802,38,,,
12049,1.6836395263671875,38,,,
12099,1.3462321758270264,38,,,
12149,1.7143011093139648,38,,,
12167,,38,0.6833999752998352,1.0872398614883423,
12167,,38,,,0.7182555198669434
12199,0.9475681185722351,39,,,
12249,1.3729454278945923,39,,,
12299,1.0596771240234375,39,,,
12349,1.3427491188049316,39,,,
12399,1.2314074039459229,39,,,
12449,1.7889984846115112,39,,,
12479,,39,0.6478000283241272,1.1360465288162231,
12479,,39,,,0.7203322649002075
12499,1.2332876920700073,40,,,
12549,1.5939586162567139,40,,,
12599,1.8370944261550903,40,,,
12649,1.142997145652771,40,,,
12699,1.1740957498550415,40,,,
12749,1.696178913116455,40,,,
12791,,40,0.6840000152587891,1.0315418243408203,
12791,,40,,,0.7323971390724182
12799,1.5225772857666016,41,,,
12849,1.7453290224075317,41,,,
12899,1.816177487373352,41,,,
12949,1.3794758319854736,41,,,
12999,1.6426204442977905,41,,,
13049,1.6920315027236938,41,,,
13099,1.9137691259384155,41,,,
13103,,41,0.7024999856948853,0.98471999168396,
13103,,41,,,0.7284414768218994
13149,1.4152603149414062,42,,,
13199,1.724155068397522,42,,,
13249,1.3058481216430664,42,,,
13299,1.6665695905685425,42,,,
13349,1.1787781715393066,42,,,
13399,1.1090000867843628,42,,,
13415,,42,0.6862999796867371,1.0812662839889526,
13415,,42,,,0.7318037748336792
13449,1.7101733684539795,43,,,
13499,1.739357829093933,43,,,
13549,1.650259256362915,43,,,
13599,1.4389854669570923,43,,,
13649,1.850217342376709,43,,,
13699,1.5705909729003906,43,,,
13727,,43,0.6913999915122986,1.0968048572540283,
13727,,43,,,0.7229034900665283
13749,1.1271865367889404,44,,,
13799,1.6642799377441406,44,,,
13849,1.5358120203018188,44,,,
13899,1.3878045082092285,44,,,
13949,1.1529021263122559,44,,,
13999,1.8816407918930054,44,,,
14039,,44,0.7002999782562256,1.02994966506958,
14039,,44,,,0.7359572649002075
14049,1.1047375202178955,45,,,
14099,1.0355509519577026,45,,,
14149,1.2003055810928345,45,,,
14199,1.5677984952926636,45,,,
14249,1.0728892087936401,45,,,
14299,1.7325881719589233,45,,,
14349,1.1262255907058716,45,,,
14351,,45,0.7074999809265137,0.9811100363731384,
14351,,45,,,0.7467365264892578
14399,1.7289283275604248,46,,,
14449,0.9500268697738647,46,,,
14499,1.883952021598816,46,,,
14549,1.4465842247009277,46,,,
14599,1.694159746170044,46,,,
14649,1.5320663452148438,46,,,
14663,,46,0.6987000107765198,1.02190363407135,
14663,,46,,,0.734968364238739
14699,1.7386890649795532,47,,,
14749,1.7975249290466309,47,,,
14799,1.8682392835617065,47,,,
14849,1.8870742321014404,47,,,
14899,1.8916635513305664,47,,,
14949,1.7554523944854736,47,,,
14975,,47,0.6988000273704529,1.0140111446380615,
14975,,47,,,0.7373417615890503
14999,1.4080358743667603,48,,,
15049,1.8894455432891846,48,,,
15099,1.7386270761489868,48,,,
15149,1.4242898225784302,48,,,
15199,1.3558646440505981,48,,,
15249,1.749732255935669,48,,,
15287,,48,0.6902999877929688,1.0239492654800415,
15287,,48,,,0.7366495132446289
15299,1.6208360195159912,49,,,
15349,1.6144144535064697,49,,,
15399,1.6626265048980713,49,,,
15449,1.683648705482483,49,,,
15499,1.7831939458847046,49,,,
15549,1.768928050994873,49,,,
15599,1.6927716732025146,49,,,
15599,,49,0.703499972820282,1.0058836936950684,
15599,,49,,,0.7376384735107422
15649,1.6557713747024536,50,,,
15699,1.4627217054367065,50,,,
15749,1.7460442781448364,50,,,
15799,1.252792239189148,50,,,
15849,1.3111672401428223,50,,,
15899,1.849228858947754,50,,,
15911,,50,0.7073000073432922,1.0020060539245605,
15911,,50,,,0.745352029800415
15949,1.0458871126174927,51,,,
15999,1.2621749639511108,51,,,
16049,0.9730664491653442,51,,,
16099,1.8617076873779297,51,,,
16149,1.5537852048873901,51,,,
16199,1.8201314210891724,51,,,
16223,,51,0.7152000069618225,0.9875743985176086,
16223,,51,,,0.7508900165557861
16249,0.9977477192878723,52,,,
16299,1.7662200927734375,52,,,
16349,1.6118465662002563,52,,,
16399,1.1760449409484863,52,,,
16449,1.5745757818222046,52,,,
16499,1.0404982566833496,52,,,
16535,,52,0.7145000100135803,1.0025962591171265,
16535,,52,,,0.7492088675498962
16549,1.584967851638794,53,,,
16599,1.2184488773345947,53,,,
16649,1.026090145111084,53,,,
16699,1.479968786239624,53,,,
16749,1.2497631311416626,53,,,
16799,1.107568621635437,53,,,
16847,,53,0.7141000032424927,1.02329683303833,
16847,,53,,,0.7475277185440063
16849,1.4357647895812988,54,,,
16899,1.6758239269256592,54,,,
16949,1.6709296703338623,54,,,
16999,1.9146651029586792,54,,,
17049,1.4017454385757446,54,,,
17099,1.1778026819229126,54,,,
17149,1.023126482963562,54,,,
17159,,54,0.7141000032424927,0.9866874814033508,
17159,,54,,,0.750593364238739
17199,1.2082823514938354,55,,,
17249,1.8705233335494995,55,,,
17299,1.626420497894287,55,,,
17349,1.3886332511901855,55,,,
17399,1.3022184371948242,55,,,
17449,1.297805666923523,55,,,
17471,,55,0.7189000248908997,0.9579433798789978,
17471,,55,,,0.7508900165557861
17499,1.4182929992675781,56,,,
17549,1.8157769441604614,56,,,
17599,1.707924246788025,56,,,
17649,1.0768460035324097,56,,,
17699,1.8865785598754883,56,,,
17749,1.4147334098815918,56,,,
17783,,56,0.6973000168800354,1.0115553140640259,
17783,,56,,,0.7533623576164246
17799,1.7770180702209473,57,,,
17849,1.4893423318862915,57,,,
17899,1.1485967636108398,57,,,
17949,1.0489219427108765,57,,,
17999,1.898919701576233,57,,,
18049,1.6758173704147339,57,,,
18095,,57,0.722599983215332,0.9582777619361877,
18095,,57,,,0.756625771522522
18099,1.0916752815246582,58,,,
18149,1.743242859840393,58,,,
18199,1.6641390323638916,58,,,
18249,1.6622334718704224,58,,,
18299,1.6519900560379028,58,,,
18349,1.8856757879257202,58,,,
18399,1.3582961559295654,58,,,
18407,,58,0.7174000144004822,0.9674397706985474,
18407,,58,,,0.749406635761261
18449,1.0049675703048706,59,,,
18499,1.1147360801696777,59,,,
18549,1.1536699533462524,59,,,
18599,1.2645756006240845,59,,,
18649,1.1746387481689453,59,,,
18699,1.4620692729949951,59,,,
18719,,59,0.7146000266075134,0.9920466542243958,
18719,,59,,,0.7432753443717957
18749,1.5987045764923096,60,,,
18799,1.8282946348190308,60,,,
18849,1.4422190189361572,60,,,
18899,1.4087368249893188,60,,,
18949,1.3305572271347046,60,,,
18999,1.4472955465316772,60,,,
19031,,60,0.7150999903678894,0.973085343837738,
19031,,60,,,0.7554391026496887
19049,1.153137445449829,61,,,
19099,1.3746877908706665,61,,,
19149,1.3575111627578735,61,,,
19199,1.6495248079299927,61,,,
19249,1.600078821182251,61,,,
19299,1.8646352291107178,61,,,
19343,,61,0.7185999751091003,0.9663775563240051,
19343,,61,,,0.7555379867553711
19349,1.5907679796218872,62,,,
19399,1.5397862195968628,62,,,
19449,1.874784231185913,62,,,
19499,1.6766011714935303,62,,,
19549,1.0085536241531372,62,,,
19599,1.7548125982284546,62,,,
19649,1.5670275688171387,62,,,
19655,,62,0.7009000182151794,1.049987554550171,
19655,,62,,,0.7502966523170471
19699,1.8097009658813477,63,,,
19749,1.4444953203201294,63,,,
19799,1.683066487312317,63,,,
19849,1.064471960067749,63,,,
19899,1.136626958847046,63,,,
19949,1.3975516557693481,63,,,
19967,,63,0.722599983215332,0.9673179984092712,
19967,,63,,,0.7548457384109497
19999,0.9660695791244507,64,,,
20049,1.8339648246765137,64,,,
20099,1.1143054962158203,64,,,
20149,1.00106942653656,64,,,
20199,1.185670256614685,64,,,
20249,1.4195605516433716,64,,,
20279,,64,0.7232999801635742,0.9291785359382629,
20279,,64,,,0.7548457384109497
20299,1.5275044441223145,65,,,
20349,1.0997494459152222,65,,,
20399,1.5916860103607178,65,,,
20449,1.444972038269043,65,,,
20499,1.411310076713562,65,,,
20549,1.8337888717651367,65,,,
20591,,65,0.7172999978065491,0.9576431512832642,
20591,,65,,,0.7508900165557861
20599,1.3949830532073975,66,,,
20649,1.4420850276947021,66,,,
20699,1.720072865486145,66,,,
20749,1.647193431854248,66,,,
20799,1.6008857488632202,66,,,
20849,1.7679948806762695,66,,,
20899,1.2129640579223633,66,,,
20903,,66,0.7125999927520752,0.9870285391807556,
20903,,66,,,0.7480221390724182
20949,0.9731776118278503,67,,,
20999,1.8290060758590698,67,,,
21049,1.8207796812057495,67,,,
21099,1.5389970541000366,67,,,
21149,1.1785575151443481,67,,,
21199,1.347790241241455,67,,,
21215,,67,0.7063000202178955,1.0107755661010742,
21215,,67,,,0.7541534900665283
21249,1.1198418140411377,68,,,
21299,1.9335719347000122,68,,,
21349,1.151414394378662,68,,,
21399,1.372383713722229,68,,,
21449,1.9285454750061035,68,,,
21499,1.5551249980926514,68,,,
21527,,68,0.7261000275611877,0.9900076389312744,
21527,,68,,,0.7564280033111572
21549,1.8357442617416382,69,,,
21599,1.7247282266616821,69,,,
21649,0.9907999038696289,69,,,
21699,1.7393437623977661,69,,,
21749,1.2595030069351196,69,,,
21799,1.1155827045440674,69,,,
21839,,69,0.7332000136375427,0.975299596786499,
21839,,69,,,0.7651305198669434
21849,1.3956660032272339,70,,,
21899,1.3982166051864624,70,,,
21949,1.2722612619400024,70,,,
21999,1.78909170627594,70,,,
22049,1.609179973602295,70,,,
22099,1.273393154144287,70,,,
22149,1.631291151046753,70,,,
22151,,70,0.7303000092506409,0.9831968545913696,
22151,,70,,,0.7705696225166321
22199,1.7313096523284912,71,,,
22249,1.7113338708877563,71,,,
22299,1.6870189905166626,71,,,
22349,1.7732198238372803,71,,,
22399,1.8303195238113403,71,,,
22449,0.9571819305419922,71,,,
22463,,71,0.7142999768257141,0.9969000220298767,
22463,,71,,,0.7588014006614685
22499,1.7210681438446045,72,,,
22549,1.6028225421905518,72,,,
22599,1.7358746528625488,72,,,
22649,1.0438560247421265,72,,,
22699,1.7795239686965942,72,,,
22749,1.875382661819458,72,,,
22775,,72,0.7174999713897705,0.9771494269371033,
22775,,72,,,0.7466376423835754
22799,0.8402034640312195,73,,,
22849,1.7969653606414795,73,,,
22899,1.4804096221923828,73,,,
22949,0.8154433965682983,73,,,
22999,0.9981111288070679,73,,,
23049,1.8613189458847046,73,,,
23087,,73,0.7182000279426575,0.9938307404518127,
23087,,73,,,0.7547468543052673
23099,1.5619546175003052,74,,,
23149,1.426301121711731,74,,,
23199,1.290576457977295,74,,,
23249,1.425506353378296,74,,,
23299,1.686207890510559,74,,,
23349,1.8157193660736084,74,,,
23399,1.1780121326446533,74,,,
23399,,74,0.7229999899864197,0.9652523398399353,
23399,,74,,,0.7585047483444214
23449,1.5175611972808838,75,,,
23499,1.789056420326233,75,,,
23549,1.1447415351867676,75,,,
23599,1.7438803911209106,75,,,
23649,1.47984778881073,75,,,
23699,0.8589235544204712,75,,,
23711,,75,0.7206000089645386,0.9780842661857605,
23711,,75,,,0.759592592716217
23749,0.9891810417175293,76,,,
23799,1.421379566192627,76,,,
23849,1.792323350906372,76,,,
23899,1.3010023832321167,76,,,
23949,1.527282953262329,76,,,
23999,1.6607024669647217,76,,,
24023,,76,0.728600025177002,0.9648226499557495,
24023,,76,,,0.7600870132446289
24049,1.2112990617752075,77,,,
24099,1.3488423824310303,77,,,
24149,1.363781452178955,77,,,
24199,0.9200031161308289,77,,,
24249,1.8165310621261597,77,,,
24299,1.0370843410491943,77,,,
24335,,77,0.7164000272750854,0.988571286201477,
24335,,77,,,0.753757894039154
24349,1.5353938341140747,78,,,
24399,1.1264952421188354,78,,,
24449,1.6531914472579956,78,,,
24499,0.8278605937957764,78,,,
24549,1.0093306303024292,78,,,
24599,1.7421517372131348,78,,,
24647,,78,0.7339000105857849,0.9479401111602783,
24647,,78,,,0.7593947649002075
24649,1.192404866218567,79,,,
24699,1.8544437885284424,79,,,
24749,1.0447134971618652,79,,,
24799,1.6105632781982422,79,,,
24849,1.0521059036254883,79,,,
24899,1.967118740081787,79,,,
24949,1.2686481475830078,79,,,
24959,,79,0.7077000141143799,0.9917175769805908,
24959,,79,,,0.7592958807945251
24999,0.9054364562034607,80,,,
25049,1.03082275390625,80,,,
25099,1.203344464302063,80,,,
25149,1.462920904159546,80,,,
25199,1.3081564903259277,80,,,
25249,1.726460576057434,80,,,
25271,,80,0.7293999791145325,0.9473493099212646,
25271,,80,,,0.764438271522522
25299,1.0697181224822998,81,,,
25349,1.4506908655166626,81,,,
25399,1.6100430488586426,81,,,
25449,1.4853510856628418,81,,,
25499,0.9306517243385315,81,,,
25549,1.4698493480682373,81,,,
25583,,81,0.7303000092506409,0.9277797937393188,
25583,,81,,,0.7664161324501038
25599,1.0365034341812134,82,,,
25649,1.668953776359558,82,,,
25699,1.5498666763305664,82,,,
25749,1.521457552909851,82,,,
25799,0.9884697198867798,82,,,
25849,1.636879563331604,82,,,
25895,,82,0.7401000261306763,0.9233559370040894,
25895,,82,,,0.7672072649002075
25899,0.8050209283828735,83,,,
25949,1.3330351114273071,83,,,
25999,0.9450834393501282,83,,,
26049,1.858411431312561,83,,,
26099,1.5868425369262695,83,,,
26149,1.6165578365325928,83,,,
26199,0.9461871385574341,83,,,
26207,,83,0.7348999977111816,0.9187009930610657,
26207,,83,,,0.7719541192054749
26249,1.101570963859558,84,,,
26299,1.8325122594833374,84,,,
26349,1.4584819078445435,84,,,
26399,1.0992134809494019,84,,,
26449,1.8687776327133179,84,,,
26499,0.8825527429580688,84,,,
26519,,84,0.7265999913215637,0.9420620203018188,
26519,,84,,,0.7660205960273743
26549,1.3828375339508057,85,,,
26599,1.4724918603897095,85,,,
26649,1.1864917278289795,85,,,
26699,1.4472532272338867,85,,,
26749,1.9117501974105835,85,,,
26799,1.1877719163894653,85,,,
26831,,85,0.7257000207901001,0.9910901188850403,
26831,,85,,,0.7657238841056824
26849,1.6725244522094727,86,,,
26899,1.6487435102462769,86,,,
26949,1.0840519666671753,86,,,
26999,1.69123375415802,86,,,
27049,0.9886006116867065,86,,,
27099,1.8082784414291382,86,,,
27143,,86,0.7275999784469604,0.9794691205024719,
27143,,86,,,0.7639438509941101
27149,0.99326491355896,87,,,
27199,1.498490333557129,87,,,
27249,1.719616174697876,87,,,
27299,1.2733961343765259,87,,,
27349,1.1874513626098633,87,,,
27399,1.0218092203140259,87,,,
27449,1.6493340730667114,87,,,
27455,,87,0.7200000286102295,0.976595401763916,
27455,,87,,,0.7549446225166321
27499,1.6333223581314087,88,,,
27549,1.5052151679992676,88,,,
27599,1.7674678564071655,88,,,
27649,1.3888599872589111,88,,,
27699,1.2365500926971436,88,,,
27749,1.7782096862792969,88,,,
27767,,88,0.7325000166893005,0.945573627948761,
27767,,88,,,0.7677017450332642
27799,1.6367708444595337,89,,,
27849,1.4986114501953125,89,,,
27899,1.374541163444519,89,,,
27949,1.3072082996368408,89,,,
27999,1.7933356761932373,89,,,
28049,0.8110421895980835,89,,,
28079,,89,0.713699996471405,0.995966911315918,
28079,,89,,,0.7601858973503113
28099,1.124082088470459,90,,,
28149,0.9006111025810242,90,,,
28199,1.0313150882720947,90,,,
28249,1.3850113153457642,90,,,
28299,0.9984413385391235,90,,,
28349,1.0335338115692139,90,,,
28391,,90,0.7282000184059143,0.9378381967544556,
28391,,90,,,0.7646360993385315
28399,1.5418567657470703,91,,,
28449,1.3569293022155762,91,,,
28499,1.2096458673477173,91,,,
28549,1.083106517791748,91,,,
28599,1.3936554193496704,91,,,
28649,1.5241968631744385,91,,,
28699,1.6597716808319092,91,,,
28703,,91,0.7264000177383423,0.9275815486907959,
28703,,91,,,0.7600870132446289
28749,1.6874194145202637,92,,,
28799,1.4892146587371826,92,,,
28849,1.471533179283142,92,,,
28899,1.8538297414779663,92,,,
28949,1.7816745042800903,92,,,
28999,1.4017130136489868,92,,,
29015,,92,0.7287999987602234,0.9158186316490173,
29015,,92,,,0.7660205960273743
29049,0.9301347732543945,93,,,
29099,1.2203352451324463,93,,,
29149,1.0450806617736816,93,,,
29199,1.7314121723175049,93,,,
29249,0.8533647060394287,93,,,
29299,1.2624847888946533,93,,,
29327,,93,0.7300000190734863,0.9400300979614258,
29327,,93,,,0.7559335231781006
29349,1.2743008136749268,94,,,
29399,1.8962148427963257,94,,,
29449,1.643815040588379,94,,,
29499,1.791837215423584,94,,,
29549,1.4592270851135254,94,,,
29599,1.734350323677063,94,,,
29639,,94,0.7282000184059143,0.9603732228279114,
29639,,94,,,0.757219135761261
29649,1.693827509880066,95,,,
29699,1.0033460855484009,95,,,
29749,1.9062817096710205,95,,,
29799,1.152064323425293,95,,,
29849,1.224984049797058,95,,,
