train_loss,step,epoch,train_acc,test_acc,mix_match_loss
,12899,32,,,1.4938154220581055
,12925,32,,0.781499981880188,
,12949,33,,,1.513264775276184
,12999,33,,,1.27150559425354
,13049,33,,,1.2253392934799194
,13099,33,,,1.4854276180267334
,13149,33,,,1.1480052471160889
,13199,33,,,1.2475618124008179
,13249,33,,,1.5079412460327148
,13299,33,,,1.1984434127807617
,13315,33,,0.7990000247955322,
,13349,34,,,1.6295803785324097
,13399,34,,,0.8995314836502075
,13449,34,,,1.268187165260315
,13499,34,,,1.4341427087783813
,13549,34,,,1.5078860521316528
,13599,34,,,1.2049657106399536
,13649,34,,,1.4331523180007935
,13699,34,,,1.309984803199768
,13711,34,,0.7911999821662903,
,13749,35,,,1.1186453104019165
,13799,35,,,1.4182292222976685
,13849,35,,,1.5110194683074951
,13899,35,,,1.360304594039917
,13949,35,,,1.2860727310180664
,13999,35,,,1.5284560918807983
,14049,35,,,1.3367624282836914
,14099,35,,,1.4733843803405762
,14103,35,,0.7872999906539917,
,14149,36,,,1.5268136262893677
,14199,36,,,1.3575620651245117
,14249,36,,,1.2154080867767334
,14299,36,,,1.2705378532409668
,14349,36,,,1.3936080932617188
,14399,36,,,1.4463212490081787
,14449,36,,,1.3803914785385132
,14494,36,,0.7975999712944031,
,14499,37,,,1.4467581510543823
,14549,37,,,1.3139852285385132
,14599,37,,,1.2268059253692627
,14649,37,,,1.3616222143173218
,14699,37,,,1.1965327262878418
,14749,37,,,0.9870345592498779
,14799,37,,,1.156378984451294
,14849,37,,,1.2270394563674927
,14889,37,,0.8051000237464905,
,14899,38,,,1.395012617111206
,14949,38,,,1.5899348258972168
,14999,38,,,1.4182175397872925
,15049,38,,,1.4046299457550049
,15099,38,,,1.244916319847107
,15149,38,,,1.3227640390396118
,15199,38,,,1.4717493057250977
,15249,38,,,1.3248883485794067
,15282,38,,0.8043000102043152,
,15299,39,,,1.4353352785110474
,15349,39,,,1.1983823776245117
,15399,39,,,1.3564869165420532
,15449,39,,,1.3962234258651733
,15499,39,,,0.9970853924751282
,15549,39,,,1.017464280128479
,15599,39,,,1.4629396200180054
,15649,39,,,1.2893176078796387
,15673,39,,0.8288999795913696,
,15699,40,,,1.080033540725708
,15749,40,,,1.0526903867721558
,15799,40,,,1.2253347635269165
,15849,40,,,1.583893060684204
,15899,40,,,0.9556345343589783
,15949,40,,,1.3649059534072876
,15999,40,,,1.3259522914886475
,16049,40,,,1.3712226152420044
,16063,40,,0.8181999921798706,
,16099,41,,,1.4643480777740479
,16149,41,,,1.5723936557769775
,16199,41,,,1.1444370746612549
,16249,41,,,1.284511685371399
,16299,41,,,1.356689691543579
,16349,41,,,1.2855514287948608
,16399,41,,,1.205273985862732
,16449,41,,,1.2512948513031006
,16453,41,,0.8228999972343445,
,16499,42,,,1.3763073682785034
,16549,42,,,1.2936261892318726
,16599,42,,,1.286169409751892
,16649,42,,,1.2326927185058594
,16699,42,,,1.3131874799728394
,16749,42,,,1.3483773469924927
,16799,42,,,1.3108348846435547
,16846,42,,0.8108000159263611,
,16849,43,,,1.3498058319091797
,16899,43,,,1.4288979768753052
,16949,43,,,1.3367809057235718
,16999,43,,,1.0150184631347656
,17049,43,,,1.291330337524414
,17099,43,,,1.234498381614685
,17149,43,,,1.3127840757369995
,17199,43,,,1.312584638595581
,17242,43,,0.8208000063896179,
,17249,44,,,1.3030165433883667
,17299,44,,,1.3455810546875
,17349,44,,,1.354022741317749
,17399,44,,,1.0807390213012695
,17449,44,,,1.2694751024246216
,17499,44,,,1.1757676601409912
,17549,44,,,1.3574613332748413
,17599,44,,,1.407090425491333
,17635,44,,0.8216999769210815,
,17649,45,,,1.285988211631775
,17699,45,,,1.3834869861602783
,17749,45,,,1.3101561069488525
,17799,45,,,1.1217710971832275
,17849,45,,,1.302814245223999
,17899,45,,,1.1604667901992798
,17949,45,,,1.087091326713562
,17999,45,,,1.3465328216552734
,18030,45,,0.8392000198364258,
,18049,46,,,1.4395639896392822
,18099,46,,,1.2599785327911377
,18149,46,,,1.305479645729065
,18199,46,,,1.476432204246521
,18249,46,,,1.3810741901397705
,18299,46,,,1.240338921546936
,18349,46,,,1.2673912048339844
,18399,46,,,1.3911477327346802
,18421,46,,0.8378000259399414,
,18449,47,,,1.1960465908050537
,18499,47,,,0.8938784003257751
,18549,47,,,1.3377716541290283
,18599,47,,,1.4568440914154053
,18649,47,,,1.3342828750610352
,18699,47,,,1.4315903186798096
,18749,47,,,1.19427490234375
,18799,47,,,1.1801161766052246
,18815,47,,0.8495000004768372,
,18849,48,,,1.3107900619506836
,18899,48,,,1.2037506103515625
,18949,48,,,1.2373303174972534
,18999,48,,,1.3985782861709595
,19049,48,,,1.246255874633789
,19099,48,,,1.1250648498535156
,19149,48,,,1.3668608665466309
,19199,48,,,1.5551420450210571
,19208,48,,0.8453999757766724,
,19249,49,,,1.201143503189087
,19299,49,,,0.9215256571769714
,19349,49,,,1.1667523384094238
,19399,49,,,1.2191873788833618
,19449,49,,,1.4863250255584717
,19499,49,,,1.3334038257598877
,19549,49,,,1.3590654134750366
,19599,49,,,1.3842819929122925
,19601,49,,0.8371000289916992,
,19649,50,,,1.407110571861267
,19699,50,,,1.418957233428955
,19749,50,,,1.4296858310699463
,19799,50,,,1.159725546836853
,19849,50,,,1.1016006469726562
,19899,50,,,1.2776176929473877
,19949,50,,,1.1096879243850708
,19997,50,,0.8497999906539917,
,19999,51,,,1.2237716913223267
,20049,51,,,0.9578235745429993
,20099,51,,,1.2483397722244263
,20149,51,,,1.232702612876892
,20199,51,,,1.2815403938293457
,20249,51,,,1.037763237953186
,20299,51,,,1.3172647953033447
,20349,51,,,0.9978066086769104
,20391,51,,0.8363000154495239,
,20399,52,,,1.525876522064209
,20449,52,,,1.3391218185424805
,20499,52,,,1.1931284666061401
,20549,52,,,1.3836445808410645
,20599,52,,,1.197847604751587
,20649,52,,,1.178147554397583
,20699,52,,,1.254064917564392
,20749,52,,,1.3537359237670898
,20785,52,,0.8438000082969666,
,20799,53,,,1.2752939462661743
,20849,53,,,1.3551416397094727
,20899,53,,,1.0952813625335693
,20949,53,,,1.5277082920074463
,20999,53,,,1.3114991188049316
,21049,53,,,1.2324750423431396
,21099,53,,,1.4164791107177734
,21149,53,,,1.1841193437576294
,21179,53,,0.8395000100135803,
,21199,54,,,1.4868167638778687
,21249,54,,,1.4008581638336182
,21299,54,,,1.380478024482727
,21349,54,,,1.3185157775878906
,21399,54,,,1.159260869026184
,21449,54,,,1.3445310592651367
,21499,54,,,1.35219144821167
,21549,54,,,1.3045600652694702
,21576,54,,0.8206999897956848,
,21599,55,,,1.2112067937850952
,21649,55,,,1.2516218423843384
,21699,55,,,1.2151196002960205
,21749,55,,,1.2964649200439453
,21799,55,,,1.313874363899231
,21849,55,,,1.239784836769104
,21899,55,,,1.3414949178695679
,21949,55,,,1.3415381908416748
,21969,55,,0.8352000117301941,
,21999,56,,,1.5192723274230957
,22049,56,,,1.4288184642791748
,22099,56,,,1.2034833431243896
,22149,56,,,1.102332353591919
,22199,56,,,1.299201488494873
,22249,56,,,1.3416303396224976
,22299,56,,,1.190212607383728
,22349,56,,,1.400179386138916
,22362,56,,0.8366000056266785,
,22399,57,,,1.3248034715652466
,22449,57,,,0.9313830137252808
,22499,57,,,0.745669960975647
,22549,57,,,1.142859935760498
,22599,57,,,1.512163519859314
,22649,57,,,1.2333369255065918
,22699,57,,,1.3515969514846802
,22749,57,,,1.366493582725525
,22756,57,,0.8428999781608582,
,22799,58,,,0.983090341091156
,22849,58,,,1.3823434114456177
,22899,58,,,1.2887468338012695
,22949,58,,,1.3139528036117554
,22999,58,,,1.3656543493270874
,23049,58,,,1.164406657218933
,23099,58,,,1.4126886129379272
,23148,58,,0.805400013923645,
,23149,59,,,1.1893153190612793
,23199,59,,,1.3629226684570312
,23249,59,,,1.4671814441680908
,23299,59,,,1.2529361248016357
,23349,59,,,1.1322882175445557
,23399,59,,,1.1095116138458252
,23449,59,,,1.1700503826141357
,23499,59,,,1.3372559547424316
,23540,59,,0.8205000162124634,
,23549,60,,,1.2416378259658813
,23599,60,,,1.3035751581192017
,23649,60,,,1.3582996129989624
,23699,60,,,1.1188701391220093
,23749,60,,,1.3390896320343018
,23799,60,,,1.3216272592544556
,23849,60,,,1.237708568572998
,23899,60,,,1.2847872972488403
,23936,60,,0.8407999873161316,
,23949,61,,,1.2988193035125732
,23999,61,,,1.1969255208969116
,24049,61,,,1.1962658166885376
,24099,61,,,1.1439915895462036
,24149,61,,,1.3091621398925781
,24199,61,,,1.28534734249115
,24249,61,,,1.2308191061019897
,24299,61,,,1.4231514930725098
,24327,61,,0.823199987411499,
,24349,62,,,1.4060604572296143
,24399,62,,,1.261656641960144
,24449,62,,,1.3341400623321533
,24499,62,,,1.46439528465271
,24549,62,,,1.333986520767212
,24599,62,,,1.1001373529434204
,24649,62,,,1.229956865310669
,24699,62,,,1.267383337020874
,24718,62,,0.8465999960899353,
,24749,63,,,1.386871337890625
,24799,63,,,1.2742501497268677
,24849,63,,,1.0876301527023315
,24899,63,,,1.19495689868927
,24949,63,,,1.3777881860733032
,24999,63,,,1.4110169410705566
,25049,63,,,0.9547848701477051
,25099,63,,,1.3702597618103027
,25109,63,,0.8312000036239624,
,25149,64,,,1.2049609422683716
,25199,64,,,1.4326471090316772
,25249,64,,,1.37880277633667
,25299,64,,,1.224368691444397
,25349,64,,,1.2155873775482178
,25399,64,,,1.2870874404907227
,25449,64,,,1.420989990234375
,25499,64,,,1.354361653327942
,25505,64,,0.8431000113487244,
,25549,65,,,1.3063292503356934
,25599,65,,,1.3848968744277954
,25649,65,,,1.2281596660614014
,25699,65,,,1.0417264699935913
,25749,65,,,1.3192825317382812
,25799,65,,,1.393956184387207
,25849,65,,,1.447668433189392
,25898,65,,0.8456000089645386,
,25899,66,,,0.9911814332008362
,25949,66,,,1.1566935777664185
,25999,66,,,1.2787210941314697
,26049,66,,,1.5008571147918701
,26099,66,,,1.0819528102874756
,26149,66,,,1.1164387464523315
,26199,66,,,1.327620267868042
,26249,66,,,1.1167341470718384
,26293,66,,0.8414000272750854,
,26299,67,,,1.3931180238723755
,26349,67,,,1.1577461957931519
,26399,67,,,1.339208722114563
,26449,67,,,1.3346108198165894
,26499,67,,,1.1478192806243896
,26549,67,,,1.21632981300354
,26599,67,,,1.2919608354568481
,26649,67,,,1.4477059841156006
,26687,67,,0.8554999828338623,
,26699,68,,,1.070920467376709
,26749,68,,,1.3473738431930542
,26799,68,,,1.4666168689727783
,26849,68,,,1.2419017553329468
,26899,68,,,1.1340515613555908
,26949,68,,,1.0378296375274658
,26999,68,,,0.9501566290855408
,27049,68,,,1.2927656173706055
,27081,68,,0.8348000049591064,
,27099,69,,,1.1818023920059204
,27149,69,,,1.0821279287338257
,27199,69,,,0.9807540774345398
,27249,69,,,1.255912184715271
,27299,69,,,0.9147353172302246
,27349,69,,,1.2809467315673828
,27399,69,,,1.2713072299957275
,27449,69,,,1.4102402925491333
,27476,69,,0.8500000238418579,
,27499,70,,,1.3864527940750122
,27549,70,,,1.336431860923767
,27599,70,,,1.3792704343795776
,27649,70,,,1.0769293308258057
,27699,70,,,1.4621390104293823
,27749,70,,,1.097283124923706
,27799,70,,,1.2915112972259521
,27849,70,,,1.2377058267593384
,27873,70,,0.8651999831199646,
,27899,71,,,1.257668137550354
,27949,71,,,0.9389228224754333
,27999,71,,,1.1760667562484741
,28049,71,,,1.141999363899231
,28099,71,,,1.1161404848098755
,28149,71,,,1.4421693086624146
,28199,71,,,1.4401646852493286
,28249,71,,,1.1015279293060303
,28267,71,,0.8478999733924866,
,28299,72,,,1.3087900876998901
,28349,72,,,1.4363820552825928
,28399,72,,,1.2297214269638062
,28449,72,,,1.2425570487976074
,28499,72,,,1.3815014362335205
,28549,72,,,1.019620418548584
,28599,72,,,1.3373603820800781
,28649,72,,,1.4623057842254639
,28662,72,,0.8511999845504761,
,28699,73,,,1.3113123178482056
,28749,73,,,1.304530382156372
,28799,73,,,1.2731271982192993
,28849,73,,,1.4062373638153076
,28899,73,,,1.4123201370239258
,28949,73,,,1.3833082914352417
,28999,73,,,1.1904959678649902
,29049,73,,,1.2356348037719727
,29053,73,,0.8508999943733215,
,29099,74,,,1.112928032875061
,29149,74,,,1.3173259496688843
,29199,74,,,1.1060078144073486
,29249,74,,,1.1263031959533691
,29299,74,,,1.1013168096542358
,29349,74,,,1.1598644256591797
,29399,74,,,1.277956485748291
,29449,74,,,1.3248226642608643
,29450,74,,0.8543999791145325,
,29499,75,,,1.1611112356185913
,29549,75,,,1.2904881238937378
,29599,75,,,1.286546230316162
,29649,75,,,1.125036358833313
,29699,75,,,1.1683496236801147
,29749,75,,,1.386141061782837
,29799,75,,,1.360785722732544
,29843,75,,0.8636000156402588,
,29849,76,,,1.188772439956665
,29899,76,,,1.3648004531860352
,29949,76,,,0.9868287444114685
,29999,76,,,1.2384432554244995
,30049,76,,,1.26319420337677
,30099,76,,,1.384322166442871
,30149,76,,,0.9643222093582153
,30199,76,,,1.1033819913864136
,30237,76,,0.8593000173568726,
,30249,77,,,1.3449323177337646
,30299,77,,,1.2475695610046387
,30349,77,,,1.3228996992111206
,30399,77,,,1.3029615879058838
,30449,77,,,1.2649527788162231
,30499,77,,,1.360925555229187
,30549,77,,,1.24678635597229
,30599,77,,,1.074995756149292
,30631,77,,0.8521999716758728,
,30649,78,,,1.1880797147750854
,30699,78,,,1.3357293605804443
,30749,78,,,1.2091896533966064
,30799,78,,,1.432849407196045
,30849,78,,,1.2149540185928345
,30899,78,,,1.2149368524551392
,30949,78,,,1.067941427230835
,30999,78,,,1.256282925605774
,31025,78,,0.8555999994277954,
,31049,79,,,1.3028875589370728
,31099,79,,,0.9635889530181885
,31149,79,,,1.2539433240890503
,31199,79,,,1.2054635286331177
,31249,79,,,1.4292253255844116
,31299,79,,,1.1220026016235352
,31349,79,,,1.1766512393951416
,31399,79,,,1.291114330291748
,31416,79,,0.8496000170707703,
,31449,80,,,1.1625220775604248
,31499,80,,,0.8024518489837646
,31549,80,,,1.4212300777435303
,31599,80,,,1.1615699529647827
,31649,80,,,1.319771409034729
,31699,80,,,1.235277771949768
,31749,80,,,0.9229639768600464
,31799,80,,,1.2252531051635742
,31810,80,,0.8593000173568726,
,31849,81,,,1.3479315042495728
,31899,81,,,1.1712666749954224
,31949,81,,,1.3851613998413086
,31999,81,,,1.1791164875030518
,32049,81,,,1.3454477787017822
,32099,81,,,1.3556199073791504
,32149,81,,,1.2471498250961304
,32199,81,,,1.1391090154647827
,32203,81,,0.8544999957084656,
,32249,82,,,1.1492787599563599
,32299,82,,,1.2010747194290161
,32349,82,,,1.1828320026397705
,32399,82,,,0.9380500912666321
,32449,82,,,1.448434591293335
,32499,82,,,1.0677099227905273
,32549,82,,,0.823670506477356
,32595,82,,0.8490999937057495,
,32599,83,,,1.075284719467163
,32649,83,,,1.3999028205871582
,32699,83,,,1.1847468614578247
,32749,83,,,1.1243574619293213
,32799,83,,,1.270485281944275
,32849,83,,,1.492990255355835
,32899,83,,,1.0580296516418457
,32949,83,,,1.1808457374572754
,32987,83,,0.8743000030517578,
,32999,84,,,1.2929221391677856
,33049,84,,,1.1563704013824463
,33099,84,,,1.0747216939926147
,33149,84,,,1.3095057010650635
,33199,84,,,1.222322940826416
,33249,84,,,1.267110824584961
,33299,84,,,0.8675565123558044
,33349,84,,,1.0922306776046753
,33378,84,,0.8580999970436096,
,33399,85,,,1.3782575130462646
,33449,85,,,1.3552881479263306
,33499,85,,,1.2924280166625977
,33549,85,,,1.3382363319396973
,33599,85,,,1.0758250951766968
,33649,85,,,1.3618671894073486
,33699,85,,,1.3478175401687622
,33749,85,,,1.2683720588684082
,33775,85,,0.8654000163078308,
,33799,86,,,1.307928204536438
,33849,86,,,1.3358805179595947
,33899,86,,,1.1730058193206787
,33949,86,,,1.2833913564682007
,33999,86,,,1.2647806406021118
,34049,86,,,1.0339226722717285
,34099,86,,,0.9475337266921997
,34149,86,,,1.3897802829742432
,34173,86,,0.8651999831199646,
,34199,87,,,1.0827571153640747
,34249,87,,,1.240312099456787
,34299,87,,,1.1433932781219482
,34349,87,,,1.2126458883285522
,34399,87,,,1.3468577861785889
,34449,87,,,1.1552435159683228
,34499,87,,,1.2072302103042603
,34549,87,,,1.2571879625320435
,34570,87,,0.8718000054359436,
,34599,88,,,1.3113662004470825
,34649,88,,,1.185831904411316
,34699,88,,,1.347661018371582
,34749,88,,,1.2298005819320679
,34799,88,,,1.2714858055114746
,34849,88,,,1.2763595581054688
,34899,88,,,1.1487306356430054
,34949,88,,,1.215138554573059
,34964,88,,0.8694999814033508,
,34999,89,,,1.275092601776123
,35049,89,,,1.0640802383422852
,35099,89,,,1.1605472564697266
,35149,89,,,1.3422445058822632
,35199,89,,,1.3635704517364502
,35249,89,,,1.4385340213775635
,35299,89,,,1.0847864151000977
,35349,89,,,1.2435678243637085
,35355,89,,0.8583999872207642,
,35399,90,,,1.085433840751648
,35449,90,,,1.235518217086792
,35499,90,,,1.3760236501693726
,35549,90,,,1.2618415355682373
,35599,90,,,1.3650330305099487
,35649,90,,,1.1849193572998047
,35699,90,,,1.2899837493896484
,35749,90,,,1.1719869375228882
,35750,90,,0.8644999861717224,
,35799,91,,,1.2295844554901123
,35849,91,,,1.2815332412719727
,35899,91,,,0.9906359314918518
,35949,91,,,1.3871582746505737
,35999,91,,,1.046339750289917
,36049,91,,,1.3237662315368652
,36099,91,,,1.3017550706863403
,36141,91,,0.8669000267982483,
,36149,92,,,1.3421748876571655
,36199,92,,,1.0367900133132935
,36249,92,,,1.1971369981765747
,36299,92,,,1.391484022140503
,36349,92,,,1.1261379718780518
,36399,92,,,1.2222492694854736
,36449,92,,,1.2794731855392456
