train_loss,step,epoch,train_acc,test_acc,mix_match_loss
1.7496079206466675,49,0,,,
1.830596923828125,99,0,,,
1.5159778594970703,149,0,,,
1.577594518661499,199,0,,,
1.496773600578308,249,0,,,
1.4356693029403687,299,0,,,
1.4008126258850098,349,0,,,
,389,0,0.3881009519100189,0.5289000272750854,
1.4221248626708984,399,1,,,
1.2763921022415161,449,1,,,
1.1182036399841309,499,1,,,
1.3910807371139526,549,1,,,
0.9744043350219727,599,1,,,
1.1008294820785522,649,1,,,
1.1185697317123413,699,1,,,
1.122752070426941,749,1,,,
,779,1,0.5848557949066162,0.6366999745368958,
1.0234088897705078,799,2,,,
0.8933923840522766,849,2,,,
0.975805401802063,899,2,,,
0.7800018787384033,949,2,,,
0.8491532802581787,999,2,,,
0.9563463926315308,1049,2,,,
0.7603089809417725,1099,2,,,
0.7079248428344727,1149,2,,,
,1169,2,0.6939502954483032,0.7034000158309937,
0.6816296577453613,1199,3,,,
0.6576798558235168,1249,3,,,
0.7011825442314148,1299,3,,,
0.7715634703636169,1349,3,,,
0.6039376258850098,1399,3,,,
0.6139100193977356,1449,3,,,
0.6613948941230774,1499,3,,,
0.6930675506591797,1549,3,,,
,1559,3,0.7595953345298767,0.7578999996185303,
0.5212427377700806,1599,4,,,
0.5688915848731995,1649,4,,,
0.7116814851760864,1699,4,,,
0.5973711013793945,1749,4,,,
0.5207377672195435,1799,4,,,
0.6903811693191528,1849,4,,,
0.628023624420166,1899,4,,,
0.6537617444992065,1949,4,,,
,1949,4,0.7972155213356018,0.802299976348877,
0.5089383125305176,1999,5,,,
0.46571898460388184,2049,5,,,
0.5613925457000732,2099,5,,,
0.42763176560401917,2149,5,,,
0.7787379622459412,2199,5,,,
0.415508508682251,2249,5,,,
0.5145781636238098,2299,5,,,
,2339,5,0.820152223110199,0.8001000285148621,
0.32214829325675964,2349,6,,,
0.42197009921073914,2399,6,,,
0.4619337022304535,2449,6,,,
0.49901291728019714,2499,6,,,
0.49041348695755005,2549,6,,,
0.4502754807472229,2599,6,,,
0.3398115038871765,2649,6,,,
0.39878150820732117,2699,6,,,
,2729,6,0.8405649065971375,0.8075000047683716,
0.39373552799224854,2749,7,,,
0.5528410077095032,2799,7,,,
0.40046247839927673,2849,7,,,
0.3200492560863495,2899,7,,,
0.4264600872993469,2949,7,,,
0.5368955731391907,2999,7,,,
0.3739509880542755,3049,7,,,
0.587017834186554,3099,7,,,
,3119,7,0.8533653616905212,0.8174999952316284,
0.26333871483802795,3149,8,,,
0.4339064061641693,3199,8,,,
0.54390949010849,3249,8,,,
0.5484768152236938,3299,8,,,
0.40091606974601746,3349,8,,,
0.3393402695655823,3399,8,,,
0.5029680132865906,3449,8,,,
0.37980878353118896,3499,8,,,
,3509,8,0.8661859035491943,0.8324000239372253,
0.45029255747795105,3549,9,,,
0.44483983516693115,3599,9,,,
0.3396269679069519,3649,9,,,
0.3271946907043457,3699,9,,,
0.2707313299179077,3749,9,,,
0.2740095555782318,3799,9,,,
0.3110676407814026,3849,9,,,
0.4523528218269348,3899,9,,,
,3899,9,0.8728365302085876,0.8489999771118164,
0.3942212164402008,3949,10,,,
0.32794809341430664,3999,10,,,
0.3911164104938507,4049,10,,,
0.28329527378082275,4099,10,,,
0.4074556231498718,4149,10,,,
0.34899264574050903,4199,10,,,
0.3340301215648651,4249,10,,,
,4289,10,0.8810096383094788,0.8514999747276306,
0.3990679085254669,4299,11,,,
0.35372620820999146,4349,11,,,
0.3327582776546478,4399,11,,,
0.30461984872817993,4449,11,,,
0.20810115337371826,4499,11,,,
0.22790074348449707,4549,11,,,
0.34267330169677734,4599,11,,,
0.2904376983642578,4649,11,,,
,4679,11,0.8914462924003601,0.8640000224113464,
0.33162471652030945,4699,12,,,
0.38323891162872314,4749,12,,,
0.36731213331222534,4799,12,,,
0.28590869903564453,4849,12,,,
0.22403623163700104,4899,12,,,
0.32642027735710144,4949,12,,,
0.2817872166633606,4999,12,,,
0.2647661566734314,5049,12,,,
,5069,12,0.8941506147384644,0.8263000249862671,
0.2511571943759918,5099,13,,,
0.32420551776885986,5149,13,,,
0.2813989520072937,5199,13,,,
0.3956270217895508,5249,13,,,
0.296497106552124,5299,13,,,
0.24317418038845062,5349,13,,,
0.21596020460128784,5399,13,,,
0.21678787469863892,5449,13,,,
,5459,13,0.9026642441749573,0.8571000099182129,
0.2793661057949066,5499,14,,,
0.20956966280937195,5549,14,,,
0.34981605410575867,5599,14,,,
0.21142029762268066,5649,14,,,
0.30529293417930603,5699,14,,,
0.3028818666934967,5749,14,,,
0.21686474978923798,5799,14,,,
0.2319738268852234,5849,14,,,
,5849,14,0.9050680994987488,0.8672000169754028,
0.2957614064216614,5899,15,,,
0.29350656270980835,5949,15,,,
0.28485527634620667,5999,15,,,
0.24855361878871918,6049,15,,,
0.20507703721523285,6099,15,,,
0.23259428143501282,6149,15,,,
0.3126206696033478,6199,15,,,
,6239,15,0.910897433757782,0.8824999928474426,
0.20613664388656616,6249,16,,,
0.3080606758594513,6299,16,,,
0.25906071066856384,6349,16,,,
0.22371672093868256,6399,16,,,
0.26221156120300293,6449,16,,,
0.20011378824710846,6499,16,,,
0.3220689296722412,6549,16,,,
0.18882174789905548,6599,16,,,
,6629,16,0.9118189215660095,0.8593999743461609,
0.29045727849006653,6649,17,,,
0.2821340262889862,6699,17,,,
0.29873421788215637,6749,17,,,
0.21579782664775848,6799,17,,,
0.2387714684009552,6849,17,,,
0.22799016535282135,6899,17,,,
0.2449425756931305,6949,17,,,
0.21154992282390594,6999,17,,,
,7019,17,0.9169070720672607,0.8827999830245972,
0.19884738326072693,7049,18,,,
0.22252555191516876,7099,18,,,
0.21209366619586945,7149,18,,,
0.2571394145488739,7199,18,,,
0.11861473321914673,7249,18,,,
0.14692194759845734,7299,18,,,
0.15890780091285706,7349,18,,,
0.1983097940683365,7399,18,,,
,7409,18,0.9211738705635071,0.8883000016212463,
0.20552724599838257,7449,19,,,
0.22487898170948029,7499,19,,,
0.17611901462078094,7549,19,,,
0.22328947484493256,7599,19,,,
0.22632905840873718,7649,19,,,
0.21362531185150146,7699,19,,,
0.1854434758424759,7749,19,,,
0.1395776867866516,7799,19,,,
,7799,19,0.9263821840286255,0.8809999823570251,
,7849,20,,,2.3028080463409424
,7899,20,,,2.312241554260254
,7949,20,,,2.3008289337158203
,7999,20,,,2.2999703884124756
,8049,20,,,2.3186326026916504
,8099,20,,,2.234055280685425
,8149,20,,,2.1841914653778076
,8199,20,,,2.157388687133789
0.46268364787101746,8207,20,0.9188781976699829,0.2312999963760376,
,8249,21,,,1.075553059577942
,8299,21,,,1.0976868867874146
,8349,21,,,1.1209553480148315
,8399,21,,,0.9638318419456482
,8449,21,,,1.144991397857666
,8499,21,,,1.18437922000885
,8549,21,,,1.107061743736267
,8599,21,,,1.136918306350708
,8649,21,,,1.1192623376846313
,8699,21,,,1.0277847051620483
,8749,21,,,1.1022937297821045
,8799,21,,,1.0061814785003662
,8807,21,,0.29350000619888306,
,8849,22,,,1.0370407104492188
,8899,22,,,1.262266755104065
,8949,22,,,1.2219942808151245
,8999,22,,,1.194530963897705
,9049,22,,,1.1043353080749512
,9099,22,,,0.8518427014350891
,9149,22,,,1.0728868246078491
,9199,22,,,0.9979888796806335
,9249,22,,,0.8347241878509521
,9299,22,,,0.9704885482788086
,9349,22,,,0.976972222328186
,9359,22,,0.4221000075340271,
,9399,23,,,0.927353024482727
,9449,23,,,0.9116349816322327
,9499,23,,,0.8600313663482666
,9549,23,,,0.8231901526451111
,9599,23,,,1.0579395294189453
,9649,23,,,0.9914851188659668
,9699,23,,,1.015216588973999
,9749,23,,,1.052862524986267
,9799,23,,,1.1667943000793457
,9804,23,,0.4417000114917755,
,9849,24,,,1.1258033514022827
,9899,24,,,1.1485177278518677
,9949,24,,,0.9502938389778137
,9999,24,,,0.7137104272842407
,10049,24,,,1.0679744482040405
,10099,24,,,0.5252475142478943
,10149,24,,,0.8370853662490845
,10199,24,,,0.7108623385429382
,10234,24,,0.4514000117778778,
,10249,25,,,1.1093746423721313
,10299,25,,,1.0338327884674072
,10349,25,,,1.1915510892868042
,10399,25,,,0.9640303254127502
,10449,25,,,0.9780270457267761
,10499,25,,,0.9257931113243103
,10549,25,,,0.9770813584327698
,10599,25,,,1.0503298044204712
,10649,25,,,0.9236406683921814
,10660,25,,0.436599999666214,
,10699,26,,,1.0526394844055176
,10749,26,,,0.7991975545883179
,10799,26,,,0.9707753658294678
,10849,26,,,1.0105464458465576
,10899,26,,,1.0239777565002441
,10949,26,,,1.0364162921905518
,10999,26,,,1.0307756662368774
,11049,26,,,1.0897958278656006
,11094,26,,0.4496999979019165,
,11099,27,,,0.993410050868988
,11149,27,,,0.9777716398239136
,11199,27,,,1.0795507431030273
,11249,27,,,0.7962548136711121
,11299,27,,,0.9220943450927734
,11349,27,,,1.0003323554992676
,11399,27,,,1.0511733293533325
,11449,27,,,0.9919595718383789
,11499,27,,,1.0114758014678955
,11519,27,,0.44429999589920044,
,11549,28,,,1.074252724647522
,11599,28,,,0.9032796621322632
,11649,28,,,0.7852563261985779
,11699,28,,,0.7247157096862793
,11749,28,,,1.0694129467010498
,11799,28,,,0.7289267778396606
,11849,28,,,0.9127829670906067
,11899,28,,,0.9466598629951477
,11949,28,,,0.943773627281189
,11949,28,,0.4343999922275543,
,11999,29,,,1.021378993988037
,12049,29,,,1.0968700647354126
,12099,29,,,1.0173946619033813
,12149,29,,,0.9743189811706543
,12199,29,,,0.8865261077880859
,12249,29,,,1.1008821725845337
,12299,29,,,0.7351628541946411
,12349,29,,,0.9227831959724426
,12386,29,,0.45339998602867126,
,12399,30,,,0.9723449349403381
,12449,30,,,0.9423325657844543
,12499,30,,,0.8773160576820374
,12549,30,,,1.0036988258361816
,12599,30,,,1.0668776035308838
,12649,30,,,0.781090497970581
,12699,30,,,1.0319113731384277
,12749,30,,,0.995618462562561
,12799,30,,,1.0306082963943481
,12807,30,,0.4569999873638153,
,12849,31,,,0.9069164395332336
,12899,31,,,0.9630659222602844
,12949,31,,,1.0479000806808472
,12999,31,,,0.7099786400794983
,13049,31,,,1.0184897184371948
,13099,31,,,0.8946115374565125
,13149,31,,,0.9756641983985901
,13199,31,,,1.0872846841812134
,13228,31,,0.45820000767707825,
,13249,32,,,0.8897146582603455
,13299,32,,,1.0162272453308105
,13349,32,,,0.974574089050293
,13399,32,,,0.999116837978363
,13449,32,,,1.0136440992355347
,13499,32,,,1.0055694580078125
,13549,32,,,0.8818503022193909
,13599,32,,,1.03622305393219
,13647,32,,0.45350000262260437,
,13649,33,,,0.6740637421607971
,13699,33,,,0.6366270184516907
,13749,33,,,0.9624770879745483
,13799,33,,,0.940228283405304
,13849,33,,,0.5937510132789612
,13899,33,,,0.9232389330863953
,13949,33,,,0.9811453223228455
,13999,33,,,0.9209962487220764
,14049,33,,,0.9649046063423157
,14071,33,,0.45879998803138733,
,14099,34,,,1.0751876831054688
,14149,34,,,0.8221443295478821
,14199,34,,,0.8953702449798584
,14249,34,,,0.8783072233200073
,14299,34,,,0.7321330308914185
,14349,34,,,1.096522569656372
,14399,34,,,0.8901957869529724
,14449,34,,,0.9615634083747864
,14490,34,,0.4616999924182892,
,14499,35,,,1.0470423698425293
,14549,35,,,0.953071117401123
,14599,35,,,0.7956876158714294
,14649,35,,,1.087795615196228
,14699,35,,,0.8065569400787354
,14749,35,,,0.977414071559906
,14799,35,,,0.9742019176483154
,14849,35,,,1.108649730682373
,14899,35,,,1.0505833625793457
,14906,35,,0.4562999904155731,
,14949,36,,,1.0079046487808228
,14999,36,,,1.0501043796539307
,15049,36,,,0.9170590043067932
,15099,36,,,1.0677461624145508
,15149,36,,,1.0394383668899536
,15199,36,,,1.0652916431427002
,15249,36,,,0.9466349482536316
,15299,36,,,0.9026787877082825
,15327,36,,0.4562999904155731,
,15349,37,,,0.9257574081420898
,15399,37,,,0.952100932598114
,15449,37,,,0.824262797832489
,15499,37,,,1.034907579421997
,15549,37,,,1.0215263366699219
,15599,37,,,0.7701088190078735
,15649,37,,,0.8369748592376709
,15699,37,,,0.8475974798202515
,15748,37,,0.4512999951839447,
,15749,38,,,0.9476189017295837
,15799,38,,,1.0248539447784424
,15849,38,,,0.8166294693946838
,15899,38,,,0.9734978079795837
,15949,38,,,0.9432458281517029
,15999,38,,,1.0521188974380493
,16049,38,,,0.9689353704452515
,16099,38,,,0.9401311874389648
,16149,38,,,1.0802432298660278
,16172,38,,0.459199994802475,
,16199,39,,,1.15594482421875
