train_loss,epoch,step,val_acc,val_loss,train_acc,test_acc
0.9933682084083557,8,2799,,,,
,8,2807,0.6722999811172485,1.0830949544906616,,
,8,2807,,,0.7057792544364929,0.7687000036239624
0.976285457611084,9,2849,,,,
1.0018490552902222,9,2899,,,,
0.9772723913192749,9,2949,,,,
1.0176584720611572,9,2999,,,,
0.8426530361175537,9,3049,,,,
0.8929382562637329,9,3099,,,,
,9,3119,0.7153000235557556,0.989827036857605,,
,9,3119,,,0.7141175866127014,0.8127999901771545
0.91867995262146,10,3149,,,,
0.9910805225372314,10,3199,,,,
1.0278973579406738,10,3249,,,,
0.7695547342300415,10,3299,,,,
0.9033595323562622,10,3349,,,,
0.9424855709075928,10,3399,,,,
,10,3431,0.704800009727478,1.0192722082138062,,
,10,3431,,,0.7239332795143127,0.796999990940094
1.009992241859436,11,3449,,,,
0.5796794891357422,11,3499,,,,
0.5857553482055664,11,3549,,,,
0.31518322229385376,11,3599,,,,
0.5494904518127441,11,3649,,,,
0.9424755573272705,11,3699,,,,
,11,3743,0.704800009727478,0.7360644936561584,,
,11,3743,,,0.7199018597602844,0.798799991607666
-0.008256956934928894,12,3749,,,,
-0.30012840032577515,12,3799,,,,
-0.19778430461883545,12,3849,,,,
-0.16205213963985443,12,3899,,,,
0.053716838359832764,12,3949,,,,
0.04210258275270462,12,3999,,,,
0.3464999198913574,12,4049,,,,
,12,4055,0.6632000207901001,0.3352257013320923,,
,12,4055,,,0.696364164352417,0.7476999759674072
-0.9582329988479614,13,4099,,,,
-0.2852790355682373,13,4149,,,,
-0.2992306649684906,13,4199,,,,
-0.8686418533325195,13,4249,,,,
-0.7741495370864868,13,4299,,,,
-0.825663685798645,13,4349,,,,
,13,4367,0.6486999988555908,-0.10570532083511353,,
,13,4367,,,0.6925080418586731,0.7279000282287598
-1.583059549331665,14,4399,,,,
-1.5329355001449585,14,4449,,,,
-1.496241569519043,14,4499,,,,
-1.8230074644088745,14,4549,,,,
-1.4049521684646606,14,4599,,,,
-1.169341802597046,14,4649,,,,
,14,4679,0.6901000142097473,-1.1941046714782715,,
,14,4679,,,0.699293851852417,0.7943000197410583
-2.2380294799804688,15,4699,,,,
-2.095355272293091,15,4749,,,,
-2.236097812652588,15,4799,,,,
-1.6191346645355225,15,4849,,,,
-2.811300754547119,15,4899,,,,
-2.6277472972869873,15,4949,,,,
,15,4991,0.6414999961853027,-1.776120901107788,,
,15,4991,,,0.7076823115348816,0.7289000153541565
-3.400632381439209,16,4999,,,,
-2.6134068965911865,16,5049,,,,
-3.483299732208252,16,5099,,,,
-2.44667387008667,16,5149,,,,
-3.763240337371826,16,5199,,,,
-3.157449722290039,16,5249,,,,
-4.076619625091553,16,5299,,,,
,16,5303,0.6725000143051147,-2.7615134716033936,,
,16,5303,,,0.7136167883872986,0.7688999772071838
-4.621972560882568,17,5349,,,,
-5.334173202514648,17,5399,,,,
-4.486965179443359,17,5449,,,,
-4.595493316650391,17,5499,,,,
-4.497992515563965,17,5549,,,,
-4.253973960876465,17,5599,,,,
,17,5615,0.6753000020980835,-3.8283145427703857,,
,17,5615,,,0.7253605723381042,0.7718999981880188
-5.181246280670166,18,5649,,,,
-5.530117034912109,18,5699,,,,
-5.300396919250488,18,5749,,,,
-5.700552940368652,18,5799,,,,
-5.359591484069824,18,5849,,,,
-4.236606121063232,18,5899,,,,
,18,5927,0.728600025177002,-5.264078617095947,,
,18,5927,,,0.7307441830635071,0.8252000212669373
-6.427147388458252,19,5949,,,,
-6.54822301864624,19,5999,,,,
-6.426876544952393,19,6049,,,,
-6.284991264343262,19,6099,,,,
-7.3075270652771,19,6149,,,,
-6.508155822753906,19,6199,,,,
,19,6239,0.7121000289916992,-6.089991569519043,,
,19,6239,,,0.7401342391967773,0.801800012588501
-7.561614036560059,20,6249,,,,
-7.292522430419922,20,6299,,,,
-7.674984931945801,20,6349,,,,
-7.816576957702637,20,6399,,,,
-9.26319408416748,20,6449,,,,
-6.632211685180664,20,6499,,,,
-7.363905429840088,20,6549,,,,
,20,6551,0.6951000094413757,-6.785602569580078,,
,20,6551,,,0.7468699812889099,0.795199990272522
-8.876350402832031,21,6599,,,,
-8.340166091918945,21,6649,,,,
-9.385263442993164,21,6699,,,,
-7.834274768829346,21,6749,,,,
-8.301746368408203,21,6799,,,,
-9.828277587890625,21,6849,,,,
,21,6863,0.7246999740600586,-8.267414093017578,,
,21,6863,,,0.7511268258094788,0.8259999752044678
-10.089815139770508,22,6899,,,,
-9.986059188842773,22,6949,,,,
-10.457172393798828,22,6999,,,,
-10.15473461151123,22,7049,,,,
-10.373600006103516,22,7099,,,,
-10.044465065002441,22,7149,,,,
,22,7175,0.7179999947547913,-9.147541999816895,,
,22,7175,,,0.7575871348381042,0.8205999732017517
-10.929231643676758,23,7199,,,,
-11.595598220825195,23,7249,,,,
-11.406628608703613,23,7299,,,,
-11.219159126281738,23,7349,,,,
-10.021533966064453,23,7399,,,,
-10.46418571472168,23,7449,,,,
,23,7487,0.7361000180244446,-10.435403823852539,,
,23,7487,,,0.7604667544364929,0.8385999798774719
-12.698006629943848,24,7499,,,,
-12.492290496826172,24,7549,,,,
-11.589778900146484,24,7599,,,,
-12.529176712036133,24,7649,,,,
-12.69780158996582,24,7699,,,,
-11.476388931274414,24,7749,,,,
-12.75191879272461,24,7799,,,,
,24,7799,0.7167999744415283,-11.318408966064453,,
,24,7799,,,0.764573335647583,0.8187000155448914
-13.627864837646484,25,7849,,,,
-12.72249984741211,25,7899,,,,
-13.676118850708008,25,7949,,,,
-13.164531707763672,25,7999,,,,
-13.7754545211792,25,8049,,,,
-13.09804916381836,25,8099,,,,
,25,8111,0.7364000082015991,-12.529247283935547,,
,25,8111,,,0.7692057490348816,0.8421000242233276
-15.015260696411133,26,8149,,,,
-14.950963973999023,26,8199,,,,
-14.350983619689941,26,8249,,,,
-14.488199234008789,26,8299,,,,
-15.082082748413086,26,8349,,,,
-15.167350769042969,26,8399,,,,
,26,8423,0.7257999777793884,-13.547001838684082,,
,26,8423,,,0.7743890285491943,0.829800009727478
-14.780267715454102,27,8449,,,,
-15.395773887634277,27,8499,,,,
-14.707234382629395,27,8549,,,,
-15.92838191986084,27,8599,,,,
-16.099273681640625,27,8649,,,,
-15.053451538085938,27,8699,,,,
,27,8735,0.7200999855995178,-14.534659385681152,,
,27,8735,,,0.7785456776618958,0.8197000026702881
-17.956260681152344,28,8749,,,,
-17.37563133239746,28,8799,,,,
-16.77948760986328,28,8849,,,,
-16.127735137939453,28,8899,,,,
-17.014484405517578,28,8949,,,,
-16.810752868652344,28,8999,,,,
,28,9047,0.7324000000953674,-15.745477676391602,,
,28,9047,,,0.7822265625,0.8325999975204468
-16.918476104736328,29,9049,,,,
-17.33641815185547,29,9099,,,,
-17.7248477935791,29,9149,,,,
-18.276718139648438,29,9199,,,,
-17.549457550048828,29,9249,,,,
-18.09656524658203,29,9299,,,,
-18.462221145629883,29,9349,,,,
,29,9359,0.734499990940094,-16.863737106323242,,
,29,9359,,,0.7875350713729858,0.8399999737739563
-19.10041046142578,30,9399,,,,
-19.091533660888672,30,9449,,,,
-19.734779357910156,30,9499,,,,
-18.240192413330078,30,9549,,,,
-18.361133575439453,30,9599,,,,
-18.855491638183594,30,9649,,,,
,30,9671,0.7391999959945679,-17.993982315063477,,
,30,9671,,,0.7922175526618958,0.8482999801635742
-22.766145706176758,31,9699,,,,
-23.101058959960938,31,9749,,,,
-22.099042892456055,31,9799,,,,
-22.68402099609375,31,9849,,,,
-22.863805770874023,31,9899,,,,
-22.73768424987793,31,9949,,,,
,31,9983,0.6960999965667725,-22.318134307861328,,
,31,9983,,,0.7768930196762085,0.7922999858856201
-23.162443161010742,32,9999,,,,
-23.903696060180664,32,10049,,,,
-23.64081573486328,32,10099,,,,
-23.525400161743164,32,10149,,,,
-23.747526168823242,32,10199,,,,
-24.16800880432129,32,10249,,,,
,32,10295,0.715399980545044,-23.655044555664062,,
,32,10295,,,0.7705328464508057,0.8197000026702881
-25.556392669677734,33,10299,,,,
-24.990234375,33,10349,,,,
-24.64316749572754,33,10399,,,,
-24.96701431274414,33,10449,,,,
-24.973976135253906,33,10499,,,,
-24.606101989746094,33,10549,,,,
-24.954633712768555,33,10599,,,,
,33,10607,0.7135000228881836,-24.799814224243164,,
,33,10607,,,0.772536039352417,0.8062999844551086
-26.29298210144043,34,10649,,,,
-26.07337188720703,34,10699,,,,
-25.484785079956055,34,10749,,,,
-25.891420364379883,34,10799,,,,
-26.22072982788086,34,10849,,,,
-25.90253257751465,34,10899,,,,
,34,10919,0.7275000214576721,-26.070602416992188,,
,34,10919,,,0.7774940133094788,0.8343999981880188
-27.497798919677734,35,10949,,,,
-27.255136489868164,35,10999,,,,
-27.52061653137207,35,11049,,,,
-27.665407180786133,35,11099,,,,
-26.787118911743164,35,11149,,,,
-27.363462448120117,35,11199,,,,
,35,11231,0.7293999791145325,-27.229631423950195,,
,35,11231,,,0.7787460088729858,0.8361999988555908
-28.486780166625977,36,11249,,,,
-28.483139038085938,36,11299,,,,
-28.660593032836914,36,11349,,,,
-28.36499786376953,36,11399,,,,
-28.82943344116211,36,11449,,,,
-28.295093536376953,36,11499,,,,
,36,11543,0.7271999716758728,-28.472461700439453,,
,36,11543,,,0.7846554517745972,0.8306999802589417
-29.556541442871094,37,11549,,,,
-29.494827270507812,37,11599,,,,
-29.69786834716797,37,11649,,,,
-29.497711181640625,37,11699,,,,
-29.767047882080078,37,11749,,,,
-29.99435806274414,37,11799,,,,
-29.89040756225586,37,11849,,,,
,37,11855,0.7401000261306763,-29.55728530883789,,
,37,11855,,,0.7872846722602844,0.8392000198364258
-30.829843521118164,38,11899,,,,
-30.402616500854492,38,11949,,,,
-31.05355453491211,38,11999,,,,
-30.86674690246582,38,12049,,,,
-30.84654998779297,38,12099,,,,
-30.79471778869629,38,12149,,,,
,38,12167,0.7232000231742859,-30.696552276611328,,
,38,12167,,,0.7891877293586731,0.8219000101089478
-32.12586212158203,39,12199,,,,
-31.53778648376465,39,12249,,,,
-32.15258026123047,39,12299,,,,
-32.36354064941406,39,12349,,,,
-31.54098892211914,39,12399,,,,
-32.38990783691406,39,12449,,,,
,39,12479,0.7368000149726868,-31.979637145996094,,
,39,12479,,,0.7946965098381042,0.8392000198364258
-32.33723831176758,40,12499,,,,
-31.929994583129883,40,12549,,,,
-31.969223022460938,40,12599,,,,
-31.94806671142578,40,12649,,,,
-32.36762237548828,40,12699,,,,
-32.12001419067383,40,12749,,,,
,40,12791,0.7376999855041504,-32.035404205322266,,
,40,12791,,,0.7954977750778198,0.8479999899864197
-32.0992431640625,41,12799,,,,
-32.604209899902344,41,12849,,,,
-32.05674362182617,41,12899,,,,
-32.00762176513672,41,12949,,,,
-31.923999786376953,41,12999,,,,
-31.971860885620117,41,13049,,,,
-32.467411041259766,41,13099,,,,
,41,13103,0.7353000044822693,-32.04404830932617,,
,41,13103,,,0.7965244650840759,0.8446999788284302
-32.380088806152344,42,13149,,,,
-32.042118072509766,42,13199,,,,
-32.10165786743164,42,13249,,,,
-31.779220581054688,42,13299,,,,
-32.068092346191406,42,13349,,,,
-32.19405746459961,42,13399,,,,
,42,13415,0.7425000071525574,-32.04814910888672,,
,42,13415,,,0.7971253991127014,0.8468999862670898
-32.17732620239258,43,13449,,,,
-31.84995460510254,43,13499,,,,
-32.296356201171875,43,13549,,,,
-32.252769470214844,43,13599,,,,
-31.92638397216797,43,13649,,,,
-32.484092712402344,43,13699,,,,
,43,13727,0.7390000224113464,-32.02288055419922,,
,43,13727,,,0.8042367696762085,0.8374999761581421
-32.1472282409668,44,13749,,,,
-32.2403678894043,44,13799,,,,
-32.2757568359375,44,13849,,,,
-32.58458709716797,44,13899,,,,
-32.436859130859375,44,13949,,,,
-32.269744873046875,44,13999,,,,
,44,14039,0.7299000024795532,-32.03386306762695,,
,44,14039,,,0.8024839758872986,0.8328999876976013
-32.39460754394531,45,14049,,,,
-32.378211975097656,45,14099,,,,
-32.617698669433594,45,14149,,,,
-32.14741516113281,45,14199,,,,
-31.95128059387207,45,14249,,,,
-32.2880859375,45,14299,,,,
-32.263404846191406,45,14349,,,,
,45,14351,0.7526000142097473,-32.13597106933594,,
,45,14351,,,0.8051131963729858,0.8504999876022339
-32.223628997802734,46,14399,,,,
-31.922245025634766,46,14449,,,,
-32.179866790771484,46,14499,,,,
-32.087242126464844,46,14549,,,,
-32.15073776245117,46,14599,,,,
-32.36832809448242,46,14649,,,,
,46,14663,0.7391999959945679,-31.96895980834961,,
,46,14663,,,0.8041115999221802,0.8382999897003174
-32.057838439941406,47,14699,,,,
-32.17922592163086,47,14749,,,,
-32.44037628173828,47,14799,,,,
-31.705873489379883,47,14849,,,,
-32.06828689575195,47,14899,,,,
-32.32969284057617,47,14949,,,,
,47,14975,0.7379000186920166,-32.027259826660156,,
,47,14975,,,0.8100711107254028,0.8414999842643738
-32.230838775634766,48,14999,,,,
-32.09173583984375,48,15049,,,,
-32.016048431396484,48,15099,,,,
-32.626380920410156,48,15149,,,,
-31.870189666748047,48,15199,,,,
-32.21275329589844,48,15249,,,,
,48,15287,0.7419000267982483,-32.060909271240234,,
,48,15287,,,0.8092698454856873,0.8483999967575073
-32.53794860839844,49,15299,,,,
-32.0787467956543,49,15349,,,,
-32.30963897705078,49,15399,,,,
-32.280723571777344,49,15449,,,,
-32.75511169433594,49,15499,,,,
-32.47583770751953,49,15549,,,,
-32.44040298461914,49,15599,,,,
,49,15599,0.7473000288009644,-32.1827392578125,,
,49,15599,,,0.8142027258872986,0.8464000225067139
-32.04243087768555,50,15649,,,,
-32.18682098388672,50,15699,,,,
-32.27285385131836,50,15749,,,,
-32.28559112548828,50,15799,,,,
-32.72702407836914,50,15849,,,,
-32.74372482299805,50,15899,,,,
,50,15911,0.767799973487854,-32.339088439941406,,
,50,15911,,,0.8362880349159241,0.8766999840736389
-32.75649642944336,51,15949,,,,
-32.51589584350586,51,15999,,,,
-32.639320373535156,51,16049,,,,
-32.75558853149414,51,16099,,,,
-32.821502685546875,51,16149,,,,
-32.05924606323242,51,16199,,,,
,51,16223,0.7688000202178955,-32.413883209228516,,
,51,16223,,,0.8501101732254028,0.8791999816894531
-32.74262619018555,52,16249,,,,
-32.85451889038086,52,16299,,,,
-32.86723709106445,52,16349,,,,
-32.67844772338867,52,16399,,,,
-32.54131317138672,52,16449,,,,
-32.5948486328125,52,16499,,,,
,52,16535,0.7677000164985657,-32.39933776855469,,
,52,16535,,,0.8553686141967773,0.8777999877929688
-32.73400115966797,53,16549,,,,
-32.57152557373047,53,16599,,,,
-32.51429748535156,53,16649,,,,
-32.53183364868164,53,16699,,,,
-32.687042236328125,53,16749,,,,
-32.71575164794922,53,16799,,,,
,53,16847,0.7710999846458435,-32.40974044799805,,
,53,16847,,,0.8555188179016113,0.8773000240325928
-32.79352569580078,54,16849,,,,
-32.804073333740234,54,16899,,,,
-32.86667251586914,54,16949,,,,
-32.71468734741211,54,16999,,,,
-32.97469711303711,54,17049,,,,
-32.7979621887207,54,17099,,,,
-32.724056243896484,54,17149,,,,
,54,17159,0.7689999938011169,-32.436405181884766,,
,54,17159,,,0.8588491678237915,0.8769999742507935
-32.76313018798828,55,17199,,,,
-32.695709228515625,55,17249,,,,
-32.56166458129883,55,17299,,,,
-32.83671951293945,55,17349,,,,
-32.73958206176758,55,17399,,,,
-32.80595016479492,55,17449,,,,
,55,17471,0.7680000066757202,-32.431114196777344,,
,55,17471,,,0.8605518937110901,0.8766999840736389
-32.782318115234375,56,17499,,,,
-32.697078704833984,56,17549,,,,
-32.704139709472656,56,17599,,,,
-32.5364875793457,56,17649,,,,
-33.05100631713867,56,17699,,,,
-32.345645904541016,56,17749,,,,
,56,17783,0.7677000164985657,-32.4315071105957,,
,56,17783,,,0.8628805875778198,0.8754000067710876
-32.681419372558594,57,17799,,,,
-32.70302963256836,57,17849,,,,
-32.61471939086914,57,17899,,,,
-32.65050506591797,57,17949,,,,
-32.838470458984375,57,17999,,,,
-32.63691329956055,57,18049,,,,
,57,18095,0.7660999894142151,-32.42852020263672,,
,57,18095,,,0.8655598759651184,0.8744999766349792
-32.834861755371094,58,18099,,,,
-32.88720703125,58,18149,,,,
-32.83925247192383,58,18199,,,,
-32.8044319152832,58,18249,,,,
-32.794612884521484,58,18299,,,,
-32.67426681518555,58,18349,,,,
-32.881675720214844,58,18399,,,,
,58,18407,0.7666000127792358,-32.419063568115234,,
,58,18407,,,0.8667618036270142,0.8718000054359436
-32.69419860839844,59,18449,,,,
-32.49718475341797,59,18499,,,,
-33.07474899291992,59,18549,,,,
-32.81930923461914,59,18599,,,,
-32.87346267700195,59,18649,,,,
-32.725032806396484,59,18699,,,,
,59,18719,0.7682999968528748,-32.43403244018555,,
,59,18719,,,0.8692407608032227,0.871999979019165
-32.82579803466797,60,18749,,,,
-32.929927825927734,60,18799,,,,
-32.95320129394531,60,18849,,,,
-32.6768913269043,60,18899,,,,
-32.78779983520508,60,18949,,,,
-32.730255126953125,60,18999,,,,
,60,19031,0.7638000249862671,-32.44773864746094,,
,60,19031,,,0.8700921535491943,0.8711000084877014
-32.84089660644531,61,19049,,,,
-32.73760986328125,61,19099,,,,
-32.87523651123047,61,19149,,,,
-32.87964630126953,61,19199,,,,
-32.601036071777344,61,19249,,,,
-32.959999084472656,61,19299,,,,
,61,19343,0.766700029373169,-32.47541427612305,,
,61,19343,,,0.8707432150840759,0.875
-32.915287017822266,62,19349,,,,
-32.76048278808594,62,19399,,,,
-32.849884033203125,62,19449,,,,
-33.02085876464844,62,19499,,,,
-32.777587890625,62,19549,,,,
-32.61355972290039,62,19599,,,,
-32.87014389038086,62,19649,,,,
,62,19655,0.7633000016212463,-32.402313232421875,,
,62,19655,,,0.8707432150840759,0.8733999729156494
-32.85447311401367,63,19699,,,,
-32.75712966918945,63,19749,,,,
-33.03178024291992,63,19799,,,,
-32.53914260864258,63,19849,,,,
-32.88193893432617,63,19899,,,,
-32.65393829345703,63,19949,,,,
,63,19967,0.7653999924659729,-32.42741775512695,,
,63,19967,,,0.8720703125,0.8701000213623047
-32.81637191772461,64,19999,,,,
-32.829139709472656,64,20049,,,,
-32.971134185791016,64,20099,,,,
-32.89631652832031,64,20149,,,,
-32.87480926513672,64,20199,,,,
-32.92703628540039,64,20249,,,,
,64,20279,0.7638000249862671,-32.50852966308594,,
,64,20279,,,0.8751001358032227,0.8738999962806702
-32.874298095703125,65,20299,,,,
-32.85230255126953,65,20349,,,,
-32.7712287902832,65,20399,,,,
-32.959163665771484,65,20449,,,,
-32.739593505859375,65,20499,,,,
-32.80531692504883,65,20549,,,,
,65,20591,0.7651000022888184,-32.506568908691406,,
,65,20591,,,0.8759765625,0.8722000122070312
-32.74814987182617,66,20599,,,,
-32.86057662963867,66,20649,,,,
-32.703407287597656,66,20699,,,,
-32.842403411865234,66,20749,,,,
-32.476078033447266,66,20799,,,,
-32.86035919189453,66,20849,,,,
-32.886165618896484,66,20899,,,,
,66,20903,0.76419997215271,-32.45838928222656,,
,66,20903,,,0.8760266304016113,0.8726000189781189
-32.825077056884766,67,20949,,,,
-32.79592514038086,67,20999,,,,
-33.04946517944336,67,21049,,,,
-32.798397064208984,67,21099,,,,
-33.054710388183594,67,21149,,,,
-32.9207763671875,67,21199,,,,
,67,21215,0.7634000182151794,-32.46187973022461,,
,67,21215,,,0.8763270974159241,0.8709999918937683
-32.80341339111328,68,21249,,,,
-32.74598693847656,68,21299,,,,
-32.72273254394531,68,21349,,,,
-32.975669860839844,68,21399,,,,
-32.55626678466797,68,21449,,,,
-32.99174118041992,68,21499,,,,
,68,21527,0.7651000022888184,-32.52716064453125,,
,68,21527,,,0.8772285580635071,0.8715999722480774
-32.670894622802734,69,21549,,,,
-33.00050735473633,69,21599,,,,
-32.931129455566406,69,21649,,,,
-32.98983383178711,69,21699,,,,
-32.669979095458984,69,21749,,,,
-32.99732208251953,69,21799,,,,
,69,21839,0.7642999887466431,-32.50523376464844,,
,69,21839,,,0.8799829483032227,0.8695999979972839
-33.035282135009766,70,21849,,,,
-32.70005798339844,70,21899,,,,
-33.03737258911133,70,21949,,,,
-32.70297622680664,70,21999,,,,
-32.998451232910156,70,22049,,,,
-32.938716888427734,70,22099,,,,
-32.82020950317383,70,22149,,,,
,70,22151,0.7613999843597412,-32.510406494140625,,
,70,22151,,,0.8793820142745972,0.8683000206947327
-32.98512649536133,71,22199,,,,
-32.93070983886719,71,22249,,,,
-32.79793930053711,71,22299,,,,
-32.85543441772461,71,22349,,,,
-32.855125427246094,71,22399,,,,
-32.97027587890625,71,22449,,,,
,71,22463,0.761900007724762,-32.506690979003906,,
,71,22463,,,0.8815605044364929,0.8694999814033508
-32.81077575683594,72,22499,,,,
-33.104087829589844,72,22549,,,,
-33.00492858886719,72,22599,,,,
-33.04048538208008,72,22649,,,,
-32.97548294067383,72,22699,,,,
-32.81519317626953,72,22749,,,,
,72,22775,0.7598000168800354,-32.47758102416992,,
,72,22775,,,0.8818109035491943,0.868399977684021
-32.887786865234375,73,22799,,,,
-32.84809494018555,73,22849,,,,
-32.99235534667969,73,22899,,,,
-33.04536437988281,73,22949,,,,
-32.92247772216797,73,22999,,,,
-33.00809860229492,73,23049,,,,
,73,23087,0.7646999955177307,-32.537960052490234,,
,73,23087,,,0.8844651579856873,0.8687000274658203
-33.03939437866211,74,23099,,,,
-32.73064422607422,74,23149,,,,
-32.92433547973633,74,23199,,,,
-32.92572784423828,74,23249,,,,
-32.86623001098633,74,23299,,,,
-33.09208297729492,74,23349,,,,
-32.88117218017578,74,23399,,,,
,74,23399,0.761900007724762,-32.51355743408203,,
,74,23399,,,0.8851161599159241,0.8718000054359436
-32.652469635009766,75,23449,,,,
-32.95051574707031,75,23499,,,,
-32.652130126953125,75,23549,,,,
-33.01581954956055,75,23599,,,,
-32.94025421142578,75,23649,,,,
-32.9932746887207,75,23699,,,,
,75,23711,0.7603999972343445,-32.51340103149414,,
,75,23711,,,0.8849158883094788,0.8684999942779541
-32.99351501464844,76,23749,,,,
-32.93931579589844,76,23799,,,,
-32.93065643310547,76,23849,,,,
-32.827735900878906,76,23899,,,,
-33.053157806396484,76,23949,,,,
-32.84810256958008,76,23999,,,,
,76,24023,0.7613000273704529,-32.550655364990234,,
,76,24023,,,0.8852664232254028,0.8694000244140625
-32.8226432800293,77,24049,,,,
-33.01991653442383,77,24099,,,,
-32.963035583496094,77,24149,,,,
-32.778472900390625,77,24199,,,,
-32.759742736816406,77,24249,,,,
-33.103515625,77,24299,,,,
,77,24335,0.7599999904632568,-32.53651809692383,,
,77,24335,,,0.8867437839508057,0.8684999942779541
-33.07140350341797,78,24349,,,,
-33.112728118896484,78,24399,,,,
-32.56652069091797,78,24449,,,,
-33.016502380371094,78,24499,,,,
-32.88822937011719,78,24549,,,,
-32.9838981628418,78,24599,,,,
,78,24647,0.7605000138282776,-32.520042419433594,,
,78,24647,,,0.8874449133872986,0.8673999905586243
-32.79576110839844,79,24649,,,,
-32.78962326049805,79,24699,,,,
-32.86993408203125,79,24749,,,,
-32.95912551879883,79,24799,,,,
-33.06178283691406,79,24849,,,,
-33.061622619628906,79,24899,,,,
-32.95847702026367,79,24949,,,,
,79,24959,0.7621999979019165,-32.54709243774414,,
,79,24959,,,0.8871945142745972,0.8698999881744385
-33.13763427734375,80,24999,,,,
-32.770843505859375,80,25049,,,,
-32.84743881225586,80,25099,,,,
-32.91154479980469,80,25149,,,,
-32.88713836669922,80,25199,,,,
-32.79339599609375,80,25249,,,,
,80,25271,0.7597000002861023,-32.483760833740234,,
,80,25271,,,0.8880709409713745,0.8680999875068665
-33.09824752807617,81,25299,,,,
-33.104652404785156,81,25349,,,,
-33.099613189697266,81,25399,,,,
-33.0579833984375,81,25449,,,,
-32.9093017578125,81,25499,,,,
-32.82194900512695,81,25549,,,,
,81,25583,0.761900007724762,-32.58262252807617,,
,81,25583,,,0.8883714079856873,0.8708999752998352
-32.849151611328125,82,25599,,,,
-33.01274871826172,82,25649,,,,
-32.73168182373047,82,25699,,,,
-33.01735305786133,82,25749,,,,
-32.996559143066406,82,25799,,,,
-32.687923431396484,82,25849,,,,
,82,25895,0.7599999904632568,-32.542869567871094,,
,82,25895,,,0.8894981741905212,0.8715000152587891
-32.99567413330078,83,25899,,,,
-33.030120849609375,83,25949,,,,
-33.10293197631836,83,25999,,,,
-32.78208923339844,83,26049,,,,
-33.02323532104492,83,26099,,,,
-32.90849304199219,83,26149,,,,
-33.044830322265625,83,26199,,,,
,83,26207,0.7591000199317932,-32.538692474365234,,
,83,26207,,,0.8899489045143127,0.8673999905586243
-33.11308670043945,84,26249,,,,
-32.94139862060547,84,26299,,,,
-32.99125671386719,84,26349,,,,
-32.869056701660156,84,26399,,,,
-33.076385498046875,84,26449,,,,
-33.01986312866211,84,26499,,,,
,84,26519,0.7576000094413757,-32.56691360473633,,
,84,26519,,,0.8919270634651184,0.8654999732971191
-33.037410736083984,85,26549,,,,
-33.058509826660156,85,26599,,,,
