train_loss2,epoch,step,train_loss1,val_acc2,val_acc1,train_acc1,train_acc2,test_acc
0.0011097214883193374,21,6699,0.0012465737527236342,,,,,
0.0013096168404445052,21,6749,0.0015727095305919647,,,,,
0.0009900251170620322,21,6799,0.0012440799036994576,,,,,
0.0020780786871910095,21,6849,0.0019309105118736625,,,,,
,21,6863,,0.7246000170707703,0.7250999808311462,,,
,21,6863,,,,0.7681039571762085,0.7679787874221802,0.823199987411499
0.0016031066188588738,22,6899,0.0009959604358300567,,,,,
0.001338620437309146,22,6949,0.0011735770385712385,,,,,
0.0018369078170508146,22,6999,0.001856997492723167,,,,,
0.0015607447130605578,22,7049,0.0014194430550560355,,,,,
0.0008905955473892391,22,7099,0.0009090793319046497,,,,,
0.0016965463291853666,22,7149,0.002188171958550811,,,,,
,22,7175,,0.7452999949455261,0.7394000291824341,,,
,22,7175,,,,0.7672024965286255,0.765700101852417,0.8514999747276306
0.0018070858204737306,23,7199,0.0012444936437532306,,,,,
0.0024800237733870745,23,7249,0.001680912682786584,,,,,
0.0015488230856135488,23,7299,0.0017263720510527492,,,,,
0.0011211244855076075,23,7349,0.0009691258892416954,,,,,
0.0014529089676216245,23,7399,0.00164854119066149,,,,,
0.0019188682781532407,23,7449,0.0012313468614593148,,,,,
,23,7487,,0.7346000075340271,0.7354000210762024,,,
,23,7487,,,,0.7706831097602844,0.7683293223381042,0.847599983215332
0.0014923240523785353,24,7499,0.0011508733732625842,,,,,
0.00234158243983984,24,7549,0.002527175936847925,,,,,
0.0004741482553072274,24,7599,0.0006071050884202123,,,,,
0.000726150581613183,24,7649,0.0006418427219614387,,,,,
0.0016972289886325598,24,7699,0.0018762170802801847,,,,,
0.0009374808287248015,24,7749,0.0010332996025681496,,,,,
0.002071484224870801,24,7799,0.0026586041785776615,,,,,
,24,7799,,0.7440999746322632,0.7405999898910522,,,
,24,7799,,,,0.7756410241127014,0.773512601852417,0.8546000123023987
0.0004445756785571575,25,7849,0.0005625954945571721,,,,,
0.0025785225443542004,25,7899,0.0028760372661054134,,,,,
0.001177963218651712,25,7949,0.0011828492861241102,,,,,
0.0022164105903357267,25,7999,0.0017827012343332171,,,,,
0.0025864019989967346,25,8049,0.002641262486577034,,,,,
0.0024859949480742216,25,8099,0.0026615385431796312,,,,,
,25,8111,,0.7483000159263611,0.734000027179718,,,
,25,8111,,,,0.7778445482254028,0.7745141983032227,0.850600004196167
0.0006750553729943931,26,8149,0.0008052937919273973,,,,,
0.0009090984822250903,26,8199,0.0005876894574612379,,,,,
0.0015359092503786087,26,8249,0.0011999520938843489,,,,,
0.0009295503259636462,26,8299,0.0003650651196949184,,,,,
0.0020437370985746384,26,8349,0.0017165432218462229,,,,,
0.0008361857035197318,26,8399,0.0007799988379701972,,,,,
,26,8423,,0.7501000165939331,0.7437000274658203,,,
,26,8423,,,,0.7807492017745972,0.7795472741127014,0.8518000245094299
0.0013764632167294621,27,8449,0.0008773065637797117,,,,,
0.0026941008400171995,27,8499,0.0023605874739587307,,,,,
0.003810454858466983,27,8549,0.0024072942323982716,,,,,
0.0008507302845828235,27,8599,0.0011677598813548684,,,,,
0.0009430573554709554,27,8649,0.001501784659922123,,,,,
0.004173789639025927,27,8699,0.0029080044478178024,,,,,
,27,8735,,0.7465000152587891,0.7457000017166138,,,
,27,8735,,,,0.7817007303237915,0.7820762991905212,0.8537999987602234
0.0019191013416275382,28,8749,0.0019742315635085106,,,,,
0.0013864344218745828,28,8799,0.002220132853835821,,,,,
0.000519541441462934,28,8849,0.0006283363909460604,,,,,
0.0004674931988120079,28,8899,0.00012505518679972738,,,,,
0.0010371158132329583,28,8949,0.0007531761657446623,,,,,
0.0015550348907709122,28,8999,0.0010428165551275015,,,,,
,28,9047,,0.7468000054359436,0.7497000098228455,,,
,28,9047,,,,0.7837039232254028,0.7835035920143127,0.8659999966621399
0.0020070208702236414,29,9049,0.0014345061499625444,,,,,
0.0013694966910406947,29,9099,0.0008844594703987241,,,,,
0.0010783663019537926,29,9149,0.0010053518926724792,,,,,
0.0006386092863976955,29,9199,0.0005189187941141427,,,,,
0.002593189012259245,29,9249,0.0013047070242464542,,,,,
0.0011379793286323547,29,9299,0.0011775917373597622,,,,,
0.004510601982474327,29,9349,0.003882522229105234,,,,,
,29,9359,,0.7491000294685364,0.7408000230789185,,,
,29,9359,,,,0.7873097062110901,0.7882862687110901,0.8574000000953674
0.0012484659673646092,30,9399,0.0017379570053890347,,,,,
0.001074420753866434,30,9449,0.0006355860969051719,,,,,
0.00017870005103759468,30,9499,0.0007689643534831703,,,,,
0.00024078138812910765,30,9549,0.00033471130882389843,,,,,
0.0011791774304583669,30,9599,0.0013734879903495312,,,,,
0.0005111928912810981,30,9649,0.00037832563975825906,,,,,
,30,9671,,0.7473000288009644,0.7419999837875366,,,
,30,9671,,,,0.7885116338729858,0.7882862687110901,0.855400025844574
0.001259527518413961,31,9699,0.0007370427483692765,,,,,
0.0016041347989812493,31,9749,0.0014239201555028558,,,,,
0.001000749645754695,31,9799,0.0010496710892766714,,,,,
0.0007495606550946832,31,9849,0.0008479313110001385,,,,,
0.001387518597766757,31,9899,0.0007390849059447646,,,,,
0.0006560717592947185,31,9949,0.0010960729559883475,,,,,
,31,9983,,0.7555000185966492,0.75,,,
,31,9983,,,,0.7901642918586731,0.7897886633872986,0.8569999933242798
0.0011615966213867068,32,9999,0.001104839495383203,,,,,
0.0012200649362057447,32,10049,0.0008654985576868057,,,,,
0.0013872944982722402,32,10099,0.0015093990368768573,,,,,
0.0018204264342784882,32,10149,0.001926731551066041,,,,,
0.002013490069657564,32,10199,0.003305128775537014,,,,,
0.0020312750712037086,32,10249,0.0023721421603113413,,,,,
,32,10295,,0.7523999810218811,0.7516000270843506,,,
,32,10295,,,,0.7918920516967773,0.7913912534713745,0.8622999787330627
0.0004326696216594428,33,10299,0.0005163602181710303,,,,,
0.0010696168756112456,33,10349,0.0011544254375621676,,,,,
0.0014129530172795057,33,10399,0.0012113421689718962,,,,,
0.001065489836037159,33,10449,0.002002554014325142,,,,,
0.0017718883464112878,33,10499,0.001489962451159954,,,,,
0.001014143112115562,33,10549,0.001034703222103417,,,,,
0.0007385477656498551,33,10599,0.0012776092626154423,,,,,
,33,10607,,0.7552000284194946,0.7444999814033508,,,
,33,10607,,,,0.7941957116127014,0.7923928499221802,0.8622999787330627
0.0022796117700636387,34,10649,0.0020126039162278175,,,,,
0.0014610553625971079,34,10699,0.0018860495183616877,,,,,
0.0013584980042651296,34,10749,0.0014370438875630498,,,,,
0.0008257751469500363,34,10799,0.0005988143966533244,,,,,
0.000562840374186635,34,10849,0.000434137909905985,,,,,
0.0006661937804892659,34,10899,0.0006572746788151562,,,,,
,34,10919,,0.7572000026702881,0.757099986076355,,,
,34,10919,,,,0.7971003651618958,0.7958734035491943,0.8662999868392944
0.0005159321008250117,35,10949,0.0008438035729341209,,,,,
0.0007283382001332939,35,10999,0.0008330982527695596,,,,,
0.000487559154862538,35,11049,0.0014544177101925015,,,,,
0.0023936587385833263,35,11099,0.0020808540284633636,,,,,
0.0009478520951233804,35,11149,0.0016575978370383382,,,,,
0.0008743020589463413,35,11199,0.0003869271313305944,,,,,
,35,11231,,0.7523999810218811,0.760200023651123,,,
,35,11231,,,,0.7991285920143127,0.7991285920143127,0.8726000189781189
0.0015100357122719288,36,11249,0.0012670442229136825,,,,,
0.001591018051840365,36,11299,0.002447187900543213,,,,,
0.0013624652056023479,36,11349,0.0009699201327748597,,,,,
0.0005275049479678273,36,11399,0.0005389759899117053,,,,,
0.0004141291428823024,36,11449,0.0005293452413752675,,,,,
0.0007343171164393425,36,11499,0.0006672421586699784,,,,,
,36,11543,,0.7559999823570251,0.7577999830245972,,,
,36,11543,,,,0.8018078804016113,0.8001552224159241,0.8738999962806702
0.0008845131378620863,37,11549,0.0009255160694010556,,,,,
0.0023684187326580286,37,11599,0.001676612300798297,,,,,
0.0005639265291392803,37,11649,0.0005665245116688311,,,,,
0.0008528606267645955,37,11699,0.0006233693566173315,,,,,
0.0017262937035411596,37,11749,0.0009595411247573793,,,,,
0.0026170737110078335,37,11799,0.0018764582928270102,,,,,
0.0005641040042974055,37,11849,0.0007693511433899403,,,,,
,37,11855,,0.758400022983551,0.7631000280380249,,,
,37,11855,,,,0.8017578125,0.7980268597602844,0.8704000115394592
0.001022383919917047,38,11899,0.000864001689478755,,,,,
0.0016722934087738395,38,11949,0.0013787314528599381,,,,,
0.0005771590513177216,38,11999,0.0004279816639609635,,,,,
0.0020828931592404842,38,12049,0.00301081920042634,,,,,
0.0003749850729946047,38,12099,0.000707169936504215,,,,,
0.0011006868444383144,38,12149,0.001226139604113996,,,,,
,38,12167,,0.7491000294685364,0.7545999884605408,,,
,38,12167,,,,0.8034355044364929,0.8025340437889099,0.8715000152587891
0.00040636418270878494,39,12199,0.0003658313362393528,,,,,
0.001044670818373561,39,12249,0.00046222281525842845,,,,,
0.00022195643396116793,39,12299,0.00027491935179568827,,,,,
0.00016687634342815727,39,12349,0.00031916587613523006,,,,,
0.0007826334331184626,39,12399,0.0002948946785181761,,,,,
0.00025917476159520447,39,12449,0.00022185785928741097,,,,,
,39,12479,,0.7627000212669373,0.7526999711990356,,,
,39,12479,,,,0.8074669241905212,0.8037109375,0.8661999702453613
0.0011079380055889487,40,12499,0.0006874853861518204,,,,,
0.0005171683733351529,40,12549,0.0004373785632196814,,,,,
0.0007726049516350031,40,12599,0.000714087684173137,,,,,
0.0016169411828741431,40,12649,0.0018174811266362667,,,,,
0.0010495894821360707,40,12699,0.0013527130940929055,,,,,
0.00219138665124774,40,12749,0.0013042272767052054,,,,,
,40,12791,,0.7556999921798706,0.7534999847412109,,,
,40,12791,,,,0.8037359714508057,0.8051382303237915,0.8671000003814697
0.001076776534318924,41,12799,0.0012291425373405218,,,,,
0.0011925464496016502,41,12849,0.0007296981057152152,,,,,
0.0006711150053888559,41,12899,0.0009061244782060385,,,,,
0.0011042848927900195,41,12949,0.000622626394033432,,,,,
0.001140808453783393,41,12999,0.0025828396901488304,,,,,
0.001094992971047759,41,13049,0.0006751115433871746,,,,,
0.0013427536468952894,41,13099,0.0014306270750239491,,,,,
,41,13103,,0.7615000009536743,0.7563999891281128,,,
,41,13103,,,,0.8069911599159241,0.8087940812110901,0.8761000037193298
0.0009425258613191545,42,13149,0.001621190458536148,,,,,
0.0006147936801426113,42,13199,0.0006605754606425762,,,,,
0.0007335423142649233,42,13249,0.00142863264773041,,,,,
0.0002656875003594905,42,13299,0.0010822223266586661,,,,,
0.0018148614326491952,42,13349,0.0018650318961590528,,,,,
0.0006627932307310402,42,13399,0.0004324581241235137,,,,,
,42,13415,,0.7580000162124634,0.7595000267028809,,,
,42,13415,,,,0.8082932829856873,0.8080929517745972,0.8755999803543091
0.0004600769025273621,43,13449,0.0009040542063303292,,,,,
0.001134970341809094,43,13499,0.0006687097484245896,,,,,
0.0002310400304850191,43,13549,0.0003534302522893995,,,,,
0.00043592642759904265,43,13599,0.0005556120304390788,,,,,
0.00044090967276133597,43,13649,0.0007807378424331546,,,,,
0.0005365270772017539,43,13699,0.0003161814238410443,,,,,
,43,13727,,0.7526999711990356,0.7549999952316284,,,
,43,13727,,,,0.8113231062889099,0.8107972741127014,0.8694000244140625
0.000621430401224643,44,13749,0.0005376575281843543,,,,,
0.0020548568572849035,44,13799,0.0013317555421963334,,,,,
0.0010538898641243577,44,13849,0.00033624336356297135,,,,,
0.0002587134367786348,44,13899,0.0003440193540882319,,,,,
0.0005080138798803091,44,13949,0.00041789101669564843,,,,,
0.0012454193783923984,44,13999,0.001392449252307415,,,,,
,44,14039,,0.7587000131607056,0.7638999819755554,,,
,44,14039,,,,0.8132762312889099,0.810621976852417,0.8780999779701233
0.0008119007688947022,45,14049,0.0007752920500934124,,,,,
0.0004795236454810947,45,14099,0.00016646907897666097,,,,,
0.0014357485342770815,45,14149,0.0014779363991692662,,,,,
0.001013898872770369,45,14199,0.0003973522980231792,,,,,
0.0010846104705706239,45,14249,0.0006082231411710382,,,,,
0.0001084239556803368,45,14299,0.00018130926764570177,,,,,
0.0004516942426562309,45,14349,0.00031362325535155833,,,,,
,45,14351,,0.7602999806404114,0.7613999843597412,,,
,45,14351,,,,0.8132261633872986,0.8126502633094788,0.8776999711990356
0.00039698166074231267,46,14399,0.0004111482121516019,,,,,
0.0003383580769877881,46,14449,0.0004418061871547252,,,,,
0.0009001237340271473,46,14499,0.0013453447027131915,,,,,
8.574885578127578e-05,46,14549,7.567323336843401e-05,,,,,
0.0005685531650669873,46,14599,0.00046116163139231503,,,,,
0.00033416281803511083,46,14649,0.0004499733622651547,,,,,
,46,14663,,0.7667999863624573,0.7623999714851379,,,
,46,14663,,,,0.8134765625,0.8116486668586731,0.8873999714851379
0.0005299824406392872,47,14699,0.0003304793208371848,,,,,
0.0005686114891432226,47,14749,0.0005842036916874349,,,,,
0.0011794290039688349,47,14799,0.0009185619419440627,,,,,
0.0031645542476326227,47,14849,0.002575555583462119,,,,,
0.00034666885039769113,47,14899,0.0005865847924724221,,,,,
0.00036690206616185606,47,14949,0.00036661283229477704,,,,,
,47,14975,,0.7610999941825867,0.7573000192642212,,,
,47,14975,,,,0.818359375,0.8160306215286255,0.8751000165939331
0.0007308636559173465,48,14999,0.000736578251235187,,,,,
0.00026870728470385075,48,15049,0.0004836925945710391,,,,,
0.0004985108389519155,48,15099,0.000775772612541914,,,,,
0.0001914175954880193,48,15149,0.0008089974289759994,,,,,
0.00013142064562998712,48,15199,0.00024258192570414394,,,,,
0.0008341131033375859,48,15249,0.0007338349823839962,,,,,
,48,15287,,0.7613999843597412,0.7551000118255615,,,
,48,15287,,,,0.8182341456413269,0.8175831437110901,0.8691999912261963
9.784916619537398e-05,49,15299,0.000248646829277277,,,,,
0.0005728486576117575,49,15349,0.0003546759544406086,,,,,
0.0028478943277150393,49,15399,0.0018558367155492306,,,,,
0.00036381438258104026,49,15449,0.0007426725933328271,,,,,
0.0008636668790131807,49,15499,0.00016001309268176556,,,,,
0.0009629585547372699,49,15549,0.0012899640714749694,,,,,
0.00038508319994434714,49,15599,0.0010570934973657131,,,,,
,49,15599,,0.7610999941825867,0.7649999856948853,,,
,49,15599,,,,0.8142778277397156,0.8171824812889099,0.8751999735832214
0.0007065691170282662,50,15649,0.0003693393082357943,,,,,
0.0007484533707611263,50,15699,0.0006076273275539279,,,,,
0.0004371300747152418,50,15749,0.0001471261930419132,,,,,
0.00010207264131167904,50,15799,0.0001833589922171086,,,,,
0.00052939064335078,50,15849,0.0006119638564996421,,,,,
0.0002788951969705522,50,15899,0.0009253745665773749,,,,,
,50,15911,,0.7570000290870667,0.7556999921798706,,,
,50,15911,,,,0.8190354704856873,0.8191105723381042,0.8701000213623047
0.00026334176072850823,51,15949,0.00152435468044132,,,,,
0.0006053841789253056,51,15999,0.00022639166854787618,,,,,
0.001091483747586608,51,16049,0.001208329340443015,,,,,
0.00036641015321947634,51,16099,0.000717896968126297,,,,,
0.000714785885065794,51,16149,0.00037441044696606696,,,,,
0.0007844315841794014,51,16199,0.0008486675214953721,,,,,
,51,16223,,0.7649000287055969,0.7599999904632568,,,
,51,16223,,,,0.8199368715286255,0.8186097741127014,0.878000020980835
0.0011232427787035704,52,16249,0.0005657732835970819,,,,,
0.0012393443612381816,52,16299,0.0016082385554909706,,,,,
0.000577297993004322,52,16349,0.0004072566516697407,,,,,
0.000828054326120764,52,16399,0.0005572497029788792,,,,,
0.000408828112995252,52,16449,0.0003223110397811979,,,,,
0.0011617925483733416,52,16499,0.0004928872804157436,,,,,
,52,16535,,0.7620000243186951,0.7599999904632568,,,
,52,16535,,,,0.8206630349159241,0.8191105723381042,0.8715000152587891
0.00016016751760616899,53,16549,0.000878030841704458,,,,,
0.00031649271841160953,53,16599,8.843627438182011e-05,,,,,
0.0006699488731101155,53,16649,0.0011145074386149645,,,,,
0.0002750817220658064,53,16699,0.00030287515255622566,,,,,
0.0005649654194712639,53,16749,0.0007055879104882479,,,,,
0.0008861101232469082,53,16799,0.0002495174412615597,,,,,
,53,16847,,0.7674000263214111,0.7656000256538391,,,
,53,16847,,,,0.8224659562110901,0.8220903277397156,0.8781999945640564
0.0002826485433615744,54,16849,0.000705557584296912,,,,,
0.00015328702284023166,54,16899,0.00022305711172521114,,,,,
0.0007557458011433482,54,16949,0.0008672716212458909,,,,,
0.0010132776806131005,54,16999,0.0007899085176177323,,,,,
0.0002738007460720837,54,17049,0.0005632225656881928,,,,,
0.0006708414875902236,54,17099,0.0004744862671941519,,,,,
0.00015902881568763405,54,17149,0.0009942223550751805,,,,,
,54,17159,,0.7620999813079834,0.761900007724762,,,
,54,17159,,,,0.8225160241127014,0.8238932490348816,0.8772000074386597
0.0002983275626320392,55,17199,0.0005501284031197429,,,,,
0.0006543524214066565,55,17249,0.00038606644375249743,,,,,
0.0005973781226202846,55,17299,0.0002550477220211178,,,,,
0.001844060723669827,55,17349,0.0009086981881409883,,,,,
0.0005890738102607429,55,17399,0.0007217935635708272,,,,,
4.8493329813936725e-05,55,17449,0.0002567521878518164,,,,,
,55,17471,,0.7573999762535095,0.7613999843597412,,,
,55,17471,,,,0.8253455758094788,0.8226913213729858,0.8845000267028809
0.0006092722178436816,56,17499,0.0006229934515431523,,,,,
0.0005122381262481213,56,17549,0.0005481970147229731,,,,,
0.0009885990293696523,56,17599,0.00041565136052668095,,,,,
0.00033235803130082786,56,17649,0.00035728749935515225,,,,,
