epoch,step,train_loss,val_loss,val_acc,test_acc
9,3799,-1.2618794441223145,,,
9,3849,-1.216631531715393,,,
9,3899,-1.2654495239257812,,,
9,3899,,1.1693142652511597,0.8061000108718872,
9,3899,,,,0.8476999998092651
10,3949,2.3411061763763428,,,
10,3999,2.3831465244293213,,,
10,4049,1.6799750328063965,,,
10,4099,2.324848175048828,,,
10,4149,2.1748013496398926,,,
10,4199,2.2645621299743652,,,
10,4211,,,,0.8694999814033508
11,4249,2.286957263946533,,,
11,4299,2.258958339691162,,,
11,4349,1.7809375524520874,,,
11,4399,2.1036360263824463,,,
11,4449,1.8989293575286865,,,
11,4499,2.1194605827331543,,,
11,4523,,0.7456544041633606,0.8205999732017517,
11,4523,,,,0.8666999936103821
12,4549,1.8327112197875977,,,
12,4599,2.129904270172119,,,
12,4649,1.886622428894043,,,
12,4699,2.1228139400482178,,,
12,4749,1.843582034111023,,,
12,4799,1.9358243942260742,,,
12,4835,,0.7260022759437561,0.8202999830245972,
12,4835,,,,0.8658999800682068
13,4849,1.5674322843551636,,,
13,4899,1.9154291152954102,,,
13,4949,2.1493937969207764,,,
13,4999,1.4871742725372314,,,
13,5049,2.269742965698242,,,
13,5099,1.796480655670166,,,
13,5147,,0.758303701877594,0.8202000260353088,
13,5147,,,,0.8718000054359436
14,5149,1.8629131317138672,,,
14,5199,1.852678656578064,,,
14,5249,1.5520679950714111,,,
14,5299,1.8629361391067505,,,
14,5349,2.1222548484802246,,,
14,5399,1.851134181022644,,,
14,5449,2.1036224365234375,,,
14,5459,,0.7466997504234314,0.8223999738693237,
14,5459,,,,0.8680999875068665
15,5499,2.1624715328216553,,,
15,5549,1.7279471158981323,,,
15,5599,2.0826425552368164,,,
15,5649,1.9348316192626953,,,
15,5699,1.8396246433258057,,,
15,5749,1.780287504196167,,,
15,5771,,0.7159908413887024,0.826200008392334,
15,5771,,,,0.8729000091552734
16,5799,2.051499366760254,,,
16,5849,1.8580379486083984,,,
16,5899,1.9922962188720703,,,
16,5949,2.0649194717407227,,,
16,5999,2.122527599334717,,,
16,6049,1.886075496673584,,,
16,6083,,0.7341336011886597,0.8266000151634216,
16,6083,,,,0.8802000284194946
17,6099,2.0487027168273926,,,
17,6149,2.058786392211914,,,
17,6199,1.7173984050750732,,,
17,6249,2.046492338180542,,,
17,6299,1.865919828414917,,,
17,6349,1.9460973739624023,,,
17,6395,,0.7018383145332336,0.8306999802589417,
17,6395,,,,0.8791000247001648
18,6399,1.8348588943481445,,,
18,6449,1.8921668529510498,,,
18,6499,2.0975475311279297,,,
18,6549,2.019113540649414,,,
18,6599,1.6649671792984009,,,
18,6649,2.067924976348877,,,
18,6699,1.680111050605774,,,
18,6707,,0.7228813767433167,0.8258000016212463,
18,6707,,,,0.8784000277519226
19,6749,1.9140405654907227,,,
19,6799,2.020906925201416,,,
19,6849,2.036271333694458,,,
19,6899,2.0895822048187256,,,
19,6949,1.9062306880950928,,,
19,6999,2.0733466148376465,,,
19,7019,,0.6926736235618591,0.8339999914169312,
19,7019,,,,0.8848999738693237
20,7049,1.745429515838623,,,
20,7099,1.7703442573547363,,,
20,7149,1.8515677452087402,,,
20,7199,1.8428064584732056,,,
20,7249,2.0186400413513184,,,
20,7299,1.8834002017974854,,,
20,7331,,0.7037488222122192,0.8364999890327454,
20,7331,,,,0.8858000040054321
21,7349,1.7891883850097656,,,
21,7399,2.10520339012146,,,
21,7449,1.6304341554641724,,,
21,7499,1.914238452911377,,,
21,7549,2.0099291801452637,,,
21,7599,1.8690013885498047,,,
21,7643,,0.7072433233261108,0.8374000191688538,
21,7643,,,,0.8883000016212463
22,7649,1.961867332458496,,,
22,7699,1.7045187950134277,,,
22,7749,1.4833418130874634,,,
22,7799,1.829155445098877,,,
22,7849,1.8687286376953125,,,
22,7899,1.9713209867477417,,,
22,7949,1.564071536064148,,,
22,7955,,0.6830617189407349,0.8375999927520752,
22,7955,,,,0.8896999955177307
23,7999,1.7377524375915527,,,
23,8049,1.7393584251403809,,,
23,8099,2.017561435699463,,,
23,8149,1.8559412956237793,,,
23,8199,1.3578548431396484,,,
23,8249,1.804564118385315,,,
23,8267,,0.6982134580612183,0.8331000208854675,
23,8267,,,,0.8866000175476074
24,8299,1.7935211658477783,,,
24,8349,1.668053150177002,,,
24,8399,1.7494661808013916,,,
24,8449,1.9277074337005615,,,
24,8499,1.8487581014633179,,,
24,8549,1.9277342557907104,,,
24,8579,,0.6964036226272583,0.842199981212616,
24,8579,,,,0.8906999826431274
25,8599,1.747037410736084,,,
25,8649,1.8630754947662354,,,
25,8699,2.059387683868408,,,
25,8749,1.971075177192688,,,
25,8799,1.9523406028747559,,,
25,8849,1.75114107131958,,,
25,8891,,0.6692654490470886,0.8434000015258789,
25,8891,,,,0.897599995136261
26,8899,1.8758695125579834,,,
26,8949,1.9221689701080322,,,
26,8999,2.0091071128845215,,,
26,9049,1.7216615676879883,,,
26,9099,1.7670971155166626,,,
26,9149,1.6972055435180664,,,
26,9199,1.7213854789733887,,,
26,9203,,0.6809448599815369,0.8406000137329102,
26,9203,,,,0.8942000269889832
27,9249,1.9938204288482666,,,
27,9299,1.9174673557281494,,,
27,9349,1.9128066301345825,,,
27,9399,1.7271723747253418,,,
27,9449,1.7916209697723389,,,
27,9499,1.9826209545135498,,,
27,9515,,0.6669748425483704,0.8406000137329102,
27,9515,,,,0.891700029373169
28,9549,2.065335988998413,,,
28,9599,1.356864333152771,,,
28,9649,1.9369332790374756,,,
28,9699,1.4248360395431519,,,
28,9749,1.5444444417953491,,,
28,9799,1.9472780227661133,,,
28,9827,,0.6677872538566589,0.8440999984741211,
28,9827,,,,0.8996999859809875
29,9849,1.781592607498169,,,
29,9899,1.955712080001831,,,
29,9949,1.7841672897338867,,,
29,9999,1.8680152893066406,,,
29,10049,1.809868335723877,,,
29,10099,1.8859748840332031,,,
29,10139,,0.6626930236816406,0.8460999727249146,
29,10139,,,,0.8970000147819519
30,10149,1.711862325668335,,,
30,10199,1.8367257118225098,,,
30,10249,1.6053154468536377,,,
30,10299,1.6452429294586182,,,
30,10349,1.813331961631775,,,
30,10399,2.060310125350952,,,
30,10449,1.8597431182861328,,,
30,10451,,0.6591725945472717,0.8497999906539917,
30,10451,,,,0.9042999744415283
31,10499,1.7153407335281372,,,
31,10549,1.5115108489990234,,,
31,10599,2.00478458404541,,,
31,10649,1.9652657508850098,,,
31,10699,1.7294082641601562,,,
31,10749,1.867431402206421,,,
31,10763,,0.6542959213256836,0.8463000059127808,
31,10763,,,,0.8982999920845032
32,10799,1.885420799255371,,,
32,10849,1.5936238765716553,,,
32,10899,1.9046803712844849,,,
32,10949,1.6412625312805176,,,
32,10999,1.8779339790344238,,,
32,11049,1.9618375301361084,,,
32,11075,,0.6504053473472595,0.849399983882904,
32,11075,,,,0.9086999893188477
33,11099,1.7959890365600586,,,
33,11149,1.7251036167144775,,,
33,11199,1.7258931398391724,,,
33,11249,1.6855075359344482,,,
33,11299,1.715341567993164,,,
33,11349,1.8358131647109985,,,
33,11387,,0.6380252242088318,0.8525999784469604,
33,11387,,,,0.9081000089645386
34,11399,1.7553821802139282,,,
34,11449,1.949559211730957,,,
34,11499,1.7617435455322266,,,
34,11549,1.8870550394058228,,,
34,11599,1.855559229850769,,,
34,11649,1.5244964361190796,,,
34,11699,1.8990094661712646,,,
34,11699,,0.642768919467926,0.8475000262260437,
34,11699,,,,0.9064000248908997
35,11749,1.8416798114776611,,,
35,11799,1.4560596942901611,,,
35,11849,1.8867167234420776,,,
35,11899,1.7713623046875,,,
35,11949,1.8361639976501465,,,
35,11999,1.868445634841919,,,
35,12011,,0.6312821507453918,0.8508999943733215,
35,12011,,,,0.9041000008583069
36,12049,1.641077995300293,,,
36,12099,1.7334325313568115,,,
36,12149,1.7595069408416748,,,
36,12199,1.8487881422042847,,,
36,12249,1.7442353963851929,,,
36,12299,1.6797047853469849,,,
36,12323,,0.6377373337745667,0.8528000116348267,
36,12323,,,,0.9103999733924866
37,12349,1.8584020137786865,,,
37,12399,1.8485310077667236,,,
37,12449,1.772883653640747,,,
37,12499,1.7723205089569092,,,
37,12549,1.9031798839569092,,,
37,12599,1.5235111713409424,,,
37,12635,,0.6238955855369568,0.8560000061988831,
37,12635,,,,0.9139000177383423
38,12649,1.6561012268066406,,,
38,12699,1.7932575941085815,,,
38,12749,1.7070881128311157,,,
38,12799,1.6574816703796387,,,
38,12849,1.5609867572784424,,,
38,12899,1.8039889335632324,,,
38,12947,,0.6286091208457947,0.850600004196167,
38,12947,,,,0.9064000248908997
39,12949,1.6681303977966309,,,
39,12999,1.5866316556930542,,,
39,13049,1.821930170059204,,,
39,13099,1.9209489822387695,,,
39,13149,1.9085960388183594,,,
39,13199,1.1834189891815186,,,
39,13249,1.9148995876312256,,,
39,13259,,0.6193943619728088,0.8554999828338623,
39,13259,,,,0.9129999876022339
40,13299,1.456627368927002,,,
40,13349,1.617686152458191,,,
40,13399,1.4855122566223145,,,
40,13449,1.925516128540039,,,
40,13499,1.4239585399627686,,,
40,13549,1.9644241333007812,,,
40,13571,,0.6062034964561462,0.8579999804496765,
40,13571,,,,0.9126999974250793
41,13599,1.8646950721740723,,,
41,13649,1.803863286972046,,,
41,13699,1.7479784488677979,,,
41,13749,1.6177771091461182,,,
41,13799,1.8872172832489014,,,
41,13849,1.6919493675231934,,,
41,13883,,0.6121569871902466,0.8585000038146973,
41,13883,,,,0.9139000177383423
42,13899,1.7906644344329834,,,
42,13949,1.6541025638580322,,,
42,13999,1.7455816268920898,,,
42,14049,1.8195748329162598,,,
42,14099,1.6235711574554443,,,
42,14149,1.9270343780517578,,,
42,14195,,0.6094834208488464,0.859000027179718,
42,14195,,,,0.9168999791145325
43,14199,1.7106285095214844,,,
43,14249,1.8893413543701172,,,
43,14299,1.946232557296753,,,
43,14349,1.4950706958770752,,,
43,14399,1.9207801818847656,,,
43,14449,1.8435466289520264,,,
43,14499,1.4541563987731934,,,
43,14507,,0.6150409579277039,0.8583999872207642,
43,14507,,,,0.9169999957084656
44,14549,1.7443900108337402,,,
44,14599,1.8995862007141113,,,
44,14649,1.5257337093353271,,,
44,14699,1.2481274604797363,,,
44,14749,1.6023176908493042,,,
44,14799,1.775268793106079,,,
44,14819,,0.6054155230522156,0.8578000068664551,
44,14819,,,,0.9143999814987183
45,14849,1.5638914108276367,,,
45,14899,1.8376717567443848,,,
45,14949,1.987576961517334,,,
45,14999,1.8447010517120361,,,
45,15049,1.8080689907073975,,,
45,15099,1.8402395248413086,,,
45,15131,,0.6009639501571655,0.8569999933242798,
45,15131,,,,0.9154000282287598
46,15149,1.8285390138626099,,,
46,15199,1.8762948513031006,,,
46,15249,1.592024803161621,,,
46,15299,1.292341709136963,,,
46,15349,1.7971229553222656,,,
46,15399,1.6671142578125,,,
46,15443,,0.597709596157074,0.8605999946594238,
46,15443,,,,0.914900004863739
47,15449,1.5534007549285889,,,
47,15499,1.8759682178497314,,,
47,15549,1.744327187538147,,,
47,15599,1.7049319744110107,,,
47,15649,1.848461389541626,,,
47,15699,1.9698071479797363,,,
47,15749,1.4442567825317383,,,
47,15755,,0.6005632877349854,0.8574000000953674,
47,15755,,,,0.9193999767303467
48,15799,1.8039498329162598,,,
48,15849,1.727895736694336,,,
48,15899,1.8792694807052612,,,
48,15949,1.8897408246994019,,,
48,15999,1.7601922750473022,,,
48,16049,1.8121367692947388,,,
48,16067,,0.6037938594818115,0.8565000295639038,
48,16067,,,,0.9180999994277954
49,16099,1.8596456050872803,,,
49,16149,1.871088981628418,,,
49,16199,1.8447206020355225,,,
49,16249,1.7787437438964844,,,
49,16299,1.7866359949111938,,,
49,16349,1.820725917816162,,,
49,16379,,0.5922011733055115,0.8597000241279602,
49,16379,,,,0.9185000061988831
50,16399,1.8194481134414673,,,
50,16449,1.6457746028900146,,,
50,16499,1.8049898147583008,,,
50,16549,1.6432876586914062,,,
50,16599,1.5778752565383911,,,
50,16649,1.7449560165405273,,,
50,16691,,0.6061700582504272,0.8593000173568726,
50,16691,,,,0.9168999791145325
51,16699,1.628067970275879,,,
51,16749,1.5472333431243896,,,
51,16799,1.7177857160568237,,,
51,16849,1.2952529191970825,,,
51,16899,1.6658189296722412,,,
51,16949,1.8649946451187134,,,
51,16999,1.4993393421173096,,,
51,17003,,0.5955055356025696,0.8610000014305115,
51,17003,,,,0.9203000068664551
52,17049,1.2262840270996094,,,
52,17099,1.7353249788284302,,,
52,17149,1.7268881797790527,,,
52,17199,1.9234399795532227,,,
52,17249,1.8644883632659912,,,
52,17299,1.7342602014541626,,,
52,17315,,0.5959556698799133,0.8596000075340271,
52,17315,,,,0.9161999821662903
53,17349,1.3080170154571533,,,
53,17399,1.8745017051696777,,,
53,17449,1.9379210472106934,,,
53,17499,1.9168779850006104,,,
53,17549,1.6214483976364136,,,
53,17599,1.8301931619644165,,,
53,17627,,0.5861718058586121,0.8586000204086304,
53,17627,,,,0.9176999926567078
54,17649,1.8142954111099243,,,
54,17699,1.659616470336914,,,
54,17749,1.2025370597839355,,,
54,17799,1.731889247894287,,,
54,17849,1.7870538234710693,,,
54,17899,1.7852414846420288,,,
54,17939,,0.5868468284606934,0.8636000156402588,
54,17939,,,,0.9248999953269958
55,17949,1.858022689819336,,,
55,17999,1.8066511154174805,,,
55,18049,1.7592031955718994,,,
55,18099,1.7466802597045898,,,
55,18149,1.7404663562774658,,,
55,18199,1.7226231098175049,,,
55,18249,1.2108917236328125,,,
55,18251,,0.5879621505737305,0.8605999946594238,
55,18251,,,,0.9204000234603882
56,18299,1.6964887380599976,,,
56,18349,1.8043599128723145,,,
56,18399,1.536706566810608,,,
56,18449,1.9117088317871094,,,
56,18499,1.7419941425323486,,,
56,18549,1.4853098392486572,,,
56,18563,,0.5884243249893188,0.8598999977111816,
56,18563,,,,0.9222000241279602
57,18599,1.9197664260864258,,,
57,18649,1.5191723108291626,,,
57,18699,1.7041314840316772,,,
57,18749,1.6450870037078857,,,
57,18799,1.5183494091033936,,,
57,18849,1.4363741874694824,,,
57,18875,,0.5776845216751099,0.8622000217437744,
57,18875,,,,0.9258000254631042
58,18899,1.791901707649231,,,
58,18949,1.6721000671386719,,,
58,18999,1.847503900527954,,,
58,19049,1.7719049453735352,,,
58,19099,1.561741590499878,,,
58,19149,1.7857080698013306,,,
58,19187,,0.5892589092254639,0.8633000254631042,
58,19187,,,,0.9251000285148621
59,19199,1.7635420560836792,,,
59,19249,1.8438081741333008,,,
59,19299,1.8180007934570312,,,
59,19349,1.5364339351654053,,,
59,19399,1.640963077545166,,,
59,19449,1.45582115650177,,,
59,19499,1.827096939086914,,,
59,19499,,0.579033374786377,0.8662999868392944,
59,19499,,,,0.9204999804496765
60,19549,1.6452677249908447,,,
60,19599,1.8038291931152344,,,
60,19649,1.8189222812652588,,,
60,19699,1.7331655025482178,,,
60,19749,1.7339717149734497,,,
60,19799,1.851469874382019,,,
60,19811,,0.5777269601821899,0.864300012588501,
60,19811,,,,0.9215999841690063
61,19849,1.7682220935821533,,,
61,19899,1.7543357610702515,,,
61,19949,1.4219310283660889,,,
61,19999,1.6482958793640137,,,
61,20049,1.6764994859695435,,,
61,20099,1.534278154373169,,,
61,20123,,0.5778256058692932,0.8626000285148621,
61,20123,,,,0.920199990272522
62,20149,1.6378955841064453,,,
62,20199,1.908381700515747,,,
62,20249,1.5474165678024292,,,
62,20299,1.7928733825683594,,,
62,20349,1.706407070159912,,,
62,20399,1.7840235233306885,,,
62,20435,,0.5681387186050415,0.8657000064849854,
62,20435,,,,0.9241999983787537
63,20449,1.8129355907440186,,,
63,20499,1.7659263610839844,,,
63,20549,1.842499017715454,,,
63,20599,1.6303739547729492,,,
63,20649,1.8249702453613281,,,
63,20699,1.7712421417236328,,,
63,20747,,0.589939534664154,0.8640000224113464,
63,20747,,,,0.9246000051498413
64,20749,1.4734513759613037,,,
64,20799,1.8692846298217773,,,
64,20849,1.7616260051727295,,,
64,20899,1.756866216659546,,,
64,20949,1.6443395614624023,,,
64,20999,1.658550500869751,,,
64,21049,1.6315703392028809,,,
64,21059,,0.5801213383674622,0.8622999787330627,
64,21059,,,,0.9236000180244446
65,21099,1.5313827991485596,,,
65,21149,1.8181657791137695,,,
65,21199,1.816895842552185,,,
65,21249,1.2292742729187012,,,
65,21299,1.8257468938827515,,,
65,21349,1.7554209232330322,,,
65,21371,,0.598182201385498,0.8629000186920166,
65,21371,,,,0.9243000149726868
66,21399,1.8693649768829346,,,
66,21449,1.716987133026123,,,
66,21499,1.7190358638763428,,,
66,21549,1.7034194469451904,,,
66,21599,1.744762659072876,,,
66,21649,1.777043104171753,,,
66,21683,,0.5757498145103455,0.8639000058174133,
66,21683,,,,0.9294000267982483
67,21699,1.7073125839233398,,,
67,21749,1.7195854187011719,,,
67,21799,1.8046729564666748,,,
67,21849,1.7501671314239502,,,
67,21899,1.52311372756958,,,
67,21949,1.7458629608154297,,,
67,21995,,0.5750458836555481,0.8648999929428101,
67,21995,,,,0.9240000247955322
68,21999,1.8132810592651367,,,
68,22049,1.6687071323394775,,,
68,22099,1.7591440677642822,,,
68,22149,1.8124573230743408,,,
68,22199,1.3664147853851318,,,
68,22249,1.7935519218444824,,,
68,22299,1.793212890625,,,
68,22307,,0.5796657204627991,0.8669999837875366,
68,22307,,,,0.9258999824523926
69,22349,1.3979783058166504,,,
69,22399,1.8223931789398193,,,
69,22449,1.6264512538909912,,,
69,22499,1.3131271600723267,,,
69,22549,1.8890705108642578,,,
69,22599,1.8261168003082275,,,
69,22619,,0.5796622633934021,0.8650000095367432,
69,22619,,,,0.9276999831199646
70,22649,1.2520673274993896,,,
70,22699,1.6630961894989014,,,
70,22749,1.6427676677703857,,,
70,22799,1.5785889625549316,,,
70,22849,1.6061550378799438,,,
70,22899,1.8271231651306152,,,
70,22931,,0.5823817253112793,0.8651999831199646,
70,22931,,,,0.9236000180244446
71,22949,1.5639166831970215,,,
71,22999,1.777489423751831,,,
71,23049,1.8056888580322266,,,
71,23099,1.847778558731079,,,
71,23149,1.4935171604156494,,,
71,23199,1.5649428367614746,,,
71,23243,,0.5764781832695007,0.866599977016449,
71,23243,,,,0.9253000020980835
72,23249,1.275290846824646,,,
72,23299,1.7061131000518799,,,
72,23349,1.2000563144683838,,,
72,23399,1.6118195056915283,,,
72,23449,1.248334288597107,,,
72,23499,1.6474577188491821,,,
72,23549,1.5508487224578857,,,
72,23555,,0.5708748698234558,0.8652999997138977,
72,23555,,,,0.9273999929428101
73,23599,1.4284822940826416,,,
73,23649,1.7379459142684937,,,
73,23699,1.7299466133117676,,,
73,23749,1.3314927816390991,,,
73,23799,1.8302043676376343,,,
73,23849,1.630843162536621,,,
73,23867,,0.5643903613090515,0.8691999912261963,
73,23867,,,,0.9279000163078308
74,23899,1.3714886903762817,,,
74,23949,1.625147819519043,,,
74,23999,1.8417847156524658,,,
74,24049,1.8212761878967285,,,
74,24099,1.7702741622924805,,,
74,24149,1.7126109600067139,,,
74,24179,,0.5728182792663574,0.8677999973297119,
74,24179,,,,0.9308000206947327
75,24199,1.7690341472625732,,,
75,24249,1.6945209503173828,,,
75,24299,1.7366223335266113,,,
75,24349,1.6444013118743896,,,
75,24399,1.617288589477539,,,
75,24449,1.7752795219421387,,,
75,24491,,0.5743348598480225,0.8648999929428101,
75,24491,,,,0.9264000058174133
76,24499,1.5258350372314453,,,
76,24549,1.7484145164489746,,,
76,24599,1.5411787033081055,,,
76,24649,1.6835908889770508,,,
76,24699,1.4890433549880981,,,
76,24749,1.7424261569976807,,,
76,24799,1.755606770515442,,,
76,24803,,0.5794984102249146,0.8647000193595886,
76,24803,,,,0.9264000058174133
77,24849,1.695103406906128,,,
77,24899,1.764420509338379,,,
77,24949,1.5772716999053955,,,
77,24999,1.795317530632019,,,
77,25049,1.601132869720459,,,
77,25099,1.7282919883728027,,,
77,25115,,0.5621444582939148,0.866100013256073,
77,25115,,,,0.9273999929428101
78,25149,1.5904204845428467,,,
78,25199,1.5336817502975464,,,
78,25249,1.6820087432861328,,,
78,25299,1.669168472290039,,,
78,25349,1.7792291641235352,,,
78,25399,1.6527292728424072,,,
78,25427,,0.5724658370018005,0.8651999831199646,
78,25427,,,,0.9284999966621399
79,25449,1.7311465740203857,,,
79,25499,1.7035562992095947,,,
79,25549,1.5031182765960693,,,
79,25599,1.6983894109725952,,,
79,25649,1.6272965669631958,,,
79,25699,1.6660292148590088,,,
79,25739,,0.5740395784378052,0.8677999973297119,
79,25739,,,,0.9259999990463257
80,25749,1.5967066287994385,,,
80,25799,1.5874147415161133,,,
80,25849,1.5475088357925415,,,
80,25899,1.700892686843872,,,
80,25949,1.751990556716919,,,
80,25999,1.6429147720336914,,,
80,26049,1.6644365787506104,,,
80,26051,,0.5757603645324707,0.8684999942779541,
80,26051,,,,0.9261000156402588
81,26099,1.812256932258606,,,
81,26149,1.4165475368499756,,,
81,26199,1.5216482877731323,,,
81,26249,1.450160264968872,,,
81,26299,1.6497052907943726,,,
81,26349,1.5499019622802734,,,
81,26363,,0.5749014616012573,0.8658999800682068,
81,26363,,,,0.9262999892234802
82,26399,1.6089441776275635,,,
82,26449,1.6399980783462524,,,
82,26499,1.566990613937378,,,
82,26549,1.7578561305999756,,,
82,26599,1.6195430755615234,,,
82,26649,1.7546559572219849,,,
82,26675,,0.5689138770103455,0.8677999973297119,
82,26675,,,,0.9294000267982483
83,26699,1.4932637214660645,,,
83,26749,1.5378339290618896,,,
83,26799,1.771675705909729,,,
83,26849,1.7335991859436035,,,
83,26899,1.6336430311203003,,,
83,26949,1.7400124073028564,,,
83,26987,,0.5816508531570435,0.8672999739646912,
83,26987,,,,0.9258999824523926
84,26999,1.7254077196121216,,,
84,27049,1.4589802026748657,,,
84,27099,1.508538007736206,,,
84,27149,1.8639087677001953,,,
84,27199,1.485414981842041,,,
84,27249,1.4968135356903076,,,
84,27299,1.674692988395691,,,
84,27299,,0.5793941020965576,0.8654999732971191,
84,27299,,,,0.9243999719619751
85,27349,1.263521671295166,,,
85,27399,1.7713768482208252,,,
85,27449,1.8154658079147339,,,
85,27499,1.4319790601730347,,,
85,27549,1.5452167987823486,,,
85,27599,1.635987639427185,,,
85,27611,,0.5671791434288025,0.8672999739646912,
85,27611,,,,0.9283000230789185
86,27649,1.7057218551635742,,,
86,27699,1.5304285287857056,,,
86,27749,1.74440598487854,,,
86,27799,1.8633521795272827,,,
86,27849,1.279639482498169,,,
86,27899,1.56753408908844,,,
86,27923,,0.5554746985435486,0.8680999875068665,
86,27923,,,,0.9279999732971191
87,27949,1.7247127294540405,,,
87,27999,1.6641030311584473,,,
87,28049,1.7379546165466309,,,
87,28099,1.5431015491485596,,,
87,28149,1.7862824201583862,,,
87,28199,1.7272858619689941,,,
87,28235,,0.5701485276222229,0.8650000095367432,
87,28235,,,,0.9218999743461609
88,28249,1.4710044860839844,,,
88,28299,1.587736964225769,,,
88,28349,1.8038791418075562,,,
88,28399,1.6418663263320923,,,
88,28449,1.724409818649292,,,
88,28499,1.516517162322998,,,
88,28547,,0.5862263441085815,0.866599977016449,
88,28547,,,,0.9257000088691711
89,28549,1.4394187927246094,,,
89,28599,1.8338189125061035,,,
89,28649,1.4089442491531372,,,
89,28699,1.3844692707061768,,,
89,28749,1.7677726745605469,,,
89,28799,1.6818451881408691,,,
89,28849,1.6318585872650146,,,
89,28859,,0.5637813806533813,0.8687999844551086,
89,28859,,,,0.9298999905586243
90,28899,1.6053187847137451,,,
90,28949,1.7428605556488037,,,
90,28999,1.598367691040039,,,
90,29049,1.833918809890747,,,
90,29099,1.889901041984558,,,
90,29149,1.7796695232391357,,,
90,29171,,0.5783424377441406,0.8708999752998352,
90,29171,,,,0.9291999936103821
91,29199,1.415884256362915,,,
91,29249,1.266174554824829,,,
91,29299,1.606245756149292,,,
91,29349,1.760789155960083,,,
91,29399,1.686435580253601,,,
91,29449,1.7554763555526733,,,
91,29483,,0.5710369348526001,0.8689000010490417,
91,29483,,,,0.9315999746322632
92,29499,1.7033346891403198,,,
92,29549,1.65476393699646,,,
92,29599,1.7275363206863403,,,
92,29649,1.6323570013046265,,,
92,29699,1.7832889556884766,,,
92,29749,1.6248427629470825,,,
92,29795,,0.5843188762664795,0.8684999942779541,
92,29795,,,,0.9301000237464905
93,29799,1.5465099811553955,,,
93,29849,1.8098397254943848,,,
93,29899,1.4935317039489746,,,
93,29949,1.7651853561401367,,,
