train_loss,step,epoch,val_loss,val_acc,test_acc,train_acc
2.189495801925659,49,0,,,,
2.0042383670806885,99,0,,,,
1.8967409133911133,149,0,,,,
1.8078644275665283,199,0,,,,
1.8153666257858276,249,0,,,,
1.8749994039535522,299,0,,,,
,311,0,1.841670274734497,0.34869998693466187,,
,311,0,,,0.37139999866485596,0.29639923572540283
1.7508513927459717,349,1,,,,
1.794055461883545,399,1,,,,
1.6476017236709595,449,1,,,,
1.6646301746368408,499,1,,,,
1.7542132139205933,549,1,,,,
1.615180253982544,599,1,,,,
,623,1,1.8283036947250366,0.3580999970436096,,
,623,1,,,0.37400001287460327,0.4199970066547394
1.509284496307373,649,2,,,,
1.4502872228622437,699,2,,,,
1.5638096332550049,749,2,,,,
1.6072890758514404,799,2,,,,
1.4585323333740234,849,2,,,,
1.5718270540237427,899,2,,,,
,935,2,1.519946575164795,0.5073999762535095,,
,935,2,,,0.5307999849319458,0.4984475076198578
1.512886881828308,949,3,,,,
1.3362514972686768,999,3,,,,
1.4990922212600708,1049,3,,,,
1.4272143840789795,1099,3,,,,
1.4373111724853516,1149,3,,,,
1.3823826313018799,1199,3,,,,
,1247,3,1.4073952436447144,0.5684000253677368,,
,1247,3,,,0.5774000287055969,0.5513070821762085
1.4371062517166138,1249,4,,,,
1.5161784887313843,1299,4,,,,
1.5853757858276367,1349,4,,,,
1.4813714027404785,1399,4,,,,
1.391675353050232,1449,4,,,,
1.2410979270935059,1499,4,,,,
1.3648614883422852,1549,4,,,,
,1559,4,1.4118307828903198,0.5414000153541565,,
,1559,4,,,0.5472000241279602,0.5641526579856873
1.2048956155776978,1599,5,,,,
1.3040335178375244,1649,5,,,,
1.259175181388855,1699,5,,,,
1.186873197555542,1749,5,,,,
1.4491314888000488,1799,5,,,,
1.2566988468170166,1849,5,,,,
,1871,5,1.4588243961334229,0.5306000113487244,,
,1871,5,,,0.5544999837875366,0.60546875
1.266739010810852,1899,6,,,,
1.2092739343643188,1949,6,,,,
1.2964385747909546,1999,6,,,,
1.162572979927063,2049,6,,,,
1.1144293546676636,2099,6,,,,
