step,train_loss2,epoch,train_loss1,val_acc1,val_acc2,train_acc1,train_acc2,test_acc
17649,0.00021822942653670907,56,0.00019436453294474632,,,,,
17699,0.00026032980531454086,56,0.0001436564198229462,,,,,
17749,0.0005348750273697078,56,0.00038220311398617923,,,,,
17783,,56,,0.7613000273704529,0.7612000107765198,,,
17783,,56,,,,0.8208132982254028,0.8225660920143127,0.878000020980835
17799,0.00017323513748124242,57,0.00041196815436705947,,,,,
17849,0.0001087507771444507,57,0.00023490683815907687,,,,,
17899,0.00012543510820250958,57,0.0001925403339555487,,,,,
17949,0.0002717960742302239,57,0.00018125570204574615,,,,,
17999,7.435470615746453e-05,57,0.00029800445190630853,,,,,
18049,0.00031892405240796506,57,0.00012668805720750242,,,,,
18095,,57,,0.7623000144958496,0.7635999917984009,,,
18095,,57,,,,0.8243690133094788,0.8257461786270142,0.8730000257492065
18099,0.0006014934042468667,58,0.0004434333823155612,,,,,
18149,0.000507422024384141,58,0.0006300798268057406,,,,,
18199,0.0007712100050412118,58,0.0003456127305980772,,,,,
18249,0.0001853691937867552,58,9.41584148677066e-05,,,,,
18299,0.0012680944055318832,58,0.0015656608156859875,,,,,
18349,0.0005061060073785484,58,0.00040727073792368174,,,,,
18399,0.0010863092029467225,58,0.00045765674440190196,,,,,
18407,,58,,0.7617999911308289,0.7649000287055969,,,
18407,,58,,,,0.8227664232254028,0.825120210647583,0.8747000098228455
18449,0.000312216259771958,59,0.0005146640469320118,,,,,
18499,9.79938922682777e-05,59,0.00014127901522442698,,,,,
18549,0.0004825826035812497,59,0.0007979312213137746,,,,,
18599,0.0004583070403896272,59,0.0004675379313994199,,,,,
18649,0.00022797944257035851,59,0.00013519360800273716,,,,,
18699,5.3729763749288395e-05,59,0.00018112092220690101,,,,,
18719,,59,,0.7634000182151794,0.7682999968528748,,,
18719,,59,,,,0.8248698115348816,0.8261218070983887,0.8727999925613403
18749,0.0009740362875163555,60,0.0010847372468560934,,,,,
18799,0.000287009053863585,60,0.0005175177357159555,,,,,
18849,0.0006962416809983552,60,0.0003766540321521461,,,,,
18899,0.0008082362473942339,60,0.0007400529575534165,,,,,
18949,0.0006674572359770536,60,0.0006255165208131075,,,,,
18999,0.0006024264730513096,60,0.0009520557941868901,,,,,
19031,,60,,0.7630000114440918,0.7657999992370605,,,
19031,,60,,,,0.8265224099159241,0.8267979025840759,0.8725000023841858
19049,0.0007269383640959859,61,0.00045568469795398414,,,,,
19099,0.00026794796576723456,61,0.0003666475822683424,,,,,
19149,0.0006180898635648191,61,0.0004086290136910975,,,,,
19199,0.0002483900752849877,61,0.00035065479460172355,,,,,
19249,0.0004273145750630647,61,0.00012070372031303123,,,,,
19299,0.0002965698076877743,61,0.00019772032101172954,,,,,
19343,,61,,0.7533000111579895,0.7638999819755554,,,
19343,,61,,,,0.8269230723381042,0.8271234035491943,0.8658999800682068
19349,0.00022945477394387126,62,0.00020008679712191224,,,,,
19399,0.00012862731819041073,62,0.0005398361827246845,,,,,
19449,0.0004949629656039178,62,0.0005082410061731935,,,,,
19499,0.0007758637075312436,62,0.0004400857724249363,,,,,
19549,0.0007763869944028556,62,0.0009379471302963793,,,,,
19599,0.0002621640742290765,62,0.0002257341257063672,,,,,
19649,0.0002523594012018293,62,0.0006638572667725384,,,,,
19655,,62,,0.7605999708175659,0.7631999850273132,,,
19655,,62,,,,0.8288010954856873,0.8295773267745972,0.8755999803543091
19699,0.0008082055719569325,63,0.0002023287961492315,,,,,
19749,0.0007012967835180461,63,0.0005320503260008991,,,,,
19799,0.0005437493091449142,63,0.0002906249719671905,,,,,
19849,0.0008487359154969454,63,0.0010920381173491478,,,,,
19899,0.00031640470842830837,63,0.00021448971529025584,,,,,
19949,0.0014017411740496755,63,0.0013471008278429508,,,,,
19967,,63,,0.7648000121116638,0.7714999914169312,,,
19967,,63,,,,0.8272736668586731,0.828125,0.8704000115394592
19999,0.0005004229606129229,64,0.0008307318785227835,,,,,
20049,0.0012400062987580895,64,0.0003858140844386071,,,,,
20099,0.0004839735629502684,64,0.000640805228613317,,,,,
20149,0.00023977592354640365,64,0.0005598101415671408,,,,,
20199,4.3188909330638126e-05,64,0.00011613541573751718,,,,,
20249,5.0884002121165395e-05,64,0.0006767217419110239,,,,,
20279,,64,,0.7660999894142151,0.7675999999046326,,,
20279,,64,,,,0.8287259340286255,0.8297776579856873,0.881600022315979
20299,0.0007454268052242696,65,0.000933848787099123,,,,,
20349,0.0003845596220344305,65,0.0015938262222334743,,,,,
20399,0.00035915739135816693,65,0.0006087557994760573,,,,,
20449,0.0005131656071171165,65,0.00019015034195035696,,,,,
20499,8.535676897736266e-05,65,0.0001007931205094792,,,,,
20549,0.0016357654239982367,65,0.0015632016584277153,,,,,
20591,,65,,0.7556999921798706,0.765999972820282,,,
20591,,65,,,,0.8304286599159241,0.8293769955635071,0.8695999979972839
20599,0.0002522478753235191,66,0.00017699107411317527,,,,,
20649,0.0003527353401295841,66,0.0002707173698581755,,,,,
20699,0.00038280116859823465,66,0.0001832509587984532,,,,,
20749,0.00038741406751796603,66,0.0007022990612313151,,,,,
20799,0.00026020765653811395,66,0.00013511574070435017,,,,,
20849,0.00034834121470339596,66,5.3753130487166345e-05,,,,,
20899,0.000384212878998369,66,0.00025947566609829664,,,,,
20903,,66,,0.7592999935150146,0.7597000002861023,,,
20903,,66,,,,0.8284755349159241,0.8271734714508057,0.8669000267982483
20949,0.000523682392667979,67,0.00041399215115234256,,,,,
20999,0.0004638669197447598,67,0.0006338811945170164,,,,,
21049,0.0005537850083783269,67,0.00021327214199118316,,,,,
21099,9.345171565655619e-05,67,3.1083531212061644e-05,,,,,
21149,0.0006379146943800151,67,0.00011475135397631675,,,,,
21199,0.0003931350074708462,67,0.00016991216398309916,,,,,
21215,,67,,0.7645999789237976,0.7616999745368958,,,
21215,,67,,,,0.8302784562110901,0.8298277258872986,0.8828999996185303
21249,0.0003223150852136314,68,0.00010720728460000828,,,,,
21299,1.579584386490751e-05,68,8.499019168084487e-05,,,,,
21349,0.000765174743719399,68,0.0007521396619267762,,,,,
21399,0.0002298358449479565,68,0.00014976975216995925,,,,,
21449,0.0005370808648876846,68,0.0005065716686658561,,,,,
21499,0.0009467590134590864,68,0.00021960758022032678,,,,,
21527,,68,,0.7684999704360962,0.7613000273704529,,,
21527,,68,,,,0.8307542204856873,0.8330328464508057,0.8817999958992004
21549,0.00018194859148934484,69,0.0002909242466557771,,,,,
21599,0.0002452357148285955,69,0.00034593732561916113,,,,,
21649,0.0004084326501470059,69,0.00032729265512898564,,,,,
21699,0.00044373562559485435,69,0.00071926653617993,,,,,
21749,6.402156577678397e-05,69,0.0011135381646454334,,,,,
21799,0.000699010503012687,69,0.00029643840389326215,,,,,
21839,,69,,0.7666000127792358,0.7584999799728394,,,
21839,,69,,,,0.8327574133872986,0.8347105383872986,0.8766000270843506
21849,0.0006234428146854043,70,0.00032862258376553655,,,,,
21899,0.00011512580385897309,70,8.590336801717058e-05,,,,,
21949,0.0007502733496949077,70,0.0009372167405672371,,,,,
21999,6.762601697118953e-05,70,9.153617429547012e-05,,,,,
22049,0.00031138237682171166,70,0.00024273931921925396,,,,,
22099,0.001794666750356555,70,0.0015760610112920403,,,,,
22149,0.0005196994170546532,70,0.0015260229120031,,,,,
22151,,70,,0.763700008392334,0.7702000141143799,,,
22151,,70,,,,0.8347606062889099,0.8341346383094788,0.8802000284194946
22199,0.00010109798313351348,71,0.000225356881855987,,,,,
22249,9.626810788176954e-05,71,7.336307317018509e-05,,,,,
22299,0.00014213826216291636,71,0.00017753985594026744,,,,,
22349,0.0002518747642170638,71,0.0002260871115140617,,,,,
22399,0.000504875264596194,71,0.0006602444918826222,,,,,
22449,0.0005154645186848938,71,0.00028269694303162396,,,,,
22463,,71,,0.7592999935150146,0.7716000080108643,,,
22463,,71,,,,0.8349609375,0.8345352411270142,0.8723999857902527
22499,0.00013754302926827222,72,3.421520159463398e-05,,,,,
22549,0.00016459141625091434,72,0.00012960113235749304,,,,,
22599,5.73413199163042e-05,72,9.175538434647024e-05,,,,,
22649,0.0005087903700768948,72,0.0006984642241150141,,,,,
22699,0.0006799089605920017,72,0.00039335194742307067,,,,,
22749,0.0012440565042197704,72,0.0002351977746002376,,,,,
22775,,72,,0.7613999843597412,0.7682999968528748,,,
22775,,72,,,,0.8341096043586731,0.8351863026618958,0.8806999921798706
22799,0.000630673544947058,73,0.0002758076007012278,,,,,
22849,4.726835686597042e-05,73,0.00015191415150184184,,,,,
22899,0.00036316615296527743,73,0.00017514984938316047,,,,,
22949,0.00027176752337254584,73,0.00011902677942998707,,,,,
22999,0.0001919091009767726,73,0.0011943303979933262,,,,,
23049,0.00035731634125113487,73,0.00022282928694039583,,,,,
23087,,73,,0.7652999758720398,0.7681999802589417,,,
23087,,73,,,,0.834885835647583,0.8350610733032227,0.8716999888420105
23099,2.780194699880667e-05,74,0.00010741325240815058,,,,,
23149,7.910177373560145e-05,74,0.00020067562581971288,,,,,
23199,0.0001506678236182779,74,1.908820377138909e-05,,,,,
23249,0.0006540936301462352,74,0.00017780292546376586,,,,,
23299,0.00011945135338464752,74,0.00020884090918116271,,,,,
23349,0.00016469605907332152,74,0.0001995961501961574,,,,,
23399,0.0002034486533375457,74,0.00025354698300361633,,,,,
23399,,74,,0.7662000060081482,0.7652000188827515,,,
23399,,74,,,,0.8358122706413269,0.8357371687889099,0.8823000192642212
23449,0.0006886773626320064,75,0.00010814094275701791,,,,,
23499,0.0003719879314303398,75,0.00044177882955409586,,,,,
23549,9.795247024158016e-05,75,8.43740563141182e-05,,,,,
23599,0.0002506065648049116,75,0.00021567607473116368,,,,,
23649,9.313139162259176e-05,75,8.431093738181517e-05,,,,,
23699,0.00017676892457529902,75,0.0005041377735324204,,,,,
23711,,75,,0.7646999955177307,0.7682999968528748,,,
23711,,75,,,,0.8338591456413269,0.8337840437889099,0.8783000111579895
23749,0.00011025468847947195,76,0.00026833530864678323,,,,,
23799,0.0003846500476356596,76,0.00026037360657937825,,,,,
23849,4.664688094635494e-05,76,0.0006492849788628519,,,,,
23899,0.00020945128926541656,76,0.0003633573360275477,,,,,
23949,5.529327245312743e-05,76,1.5173041902016848e-05,,,,,
23999,0.0006220221403054893,76,0.0005007620784454048,,,,,
24023,,76,,0.7633000016212463,0.7656999826431274,,,
24023,,76,,,,0.8377403616905212,0.8367137312889099,0.8715999722480774
24049,0.0004503725212998688,77,0.0007126904092729092,,,,,
24099,6.467816274380311e-05,77,0.00022718802210874856,,,,,
24149,0.00015437470574397594,77,0.000606669404078275,,,,,
24199,0.0003851287183351815,77,0.00024736521299928427,,,,,
24249,0.0003462880558799952,77,0.0005580628057941794,,,,,
24299,0.0004158234514761716,77,0.00022351625375449657,,,,,
24335,,77,,0.7639999985694885,0.765500009059906,,,
24335,,77,,,,0.8375651240348816,0.8382662534713745,0.8763999938964844
24349,0.00020723264606203884,78,0.00027338750078342855,,,,,
24399,0.000177307243575342,78,0.00029925323906354606,,,,,
24449,0.0005845644045621157,78,0.0004070228897035122,,,,,
24499,0.00014264318451751024,78,0.00017086448497138917,,,,,
24549,0.00014152821677271277,78,7.274504605447873e-05,,,,,
24599,0.0004191118641756475,78,0.001048230566084385,,,,,
24647,,78,,0.7628999948501587,0.765500009059906,,,
24647,,78,,,,0.8373397588729858,0.8379156589508057,0.873199999332428
24649,7.007308158790693e-05,79,0.0002057403908111155,,,,,
24699,0.00016191850590985268,79,0.000290331372525543,,,,,
24749,0.00014557990652974695,79,6.015027247485705e-05,,,,,
24799,0.0005002313409931958,79,0.00019019379396922886,,,,,
24849,0.0001604027347639203,79,0.00027756631607189775,,,,,
24899,0.0007070371066220105,79,0.0006902769673615694,,,,,
24949,0.00021085163461975753,79,7.069225830491632e-05,,,,,
24959,,79,,0.7698000073432922,0.7667999863624573,,,
24959,,79,,,,0.8372145295143127,0.8391426205635071,0.8828999996185303
24999,0.002614561701193452,80,0.003991255536675453,,,,,
25049,0.00019679934484884143,80,0.0002399916120339185,,,,,
25099,0.0002135574904968962,80,0.00013020358164794743,,,,,
25149,0.0001758909784257412,80,0.00011315178562654182,,,,,
25199,0.00014085126167628914,80,0.00019428446830715984,,,,,
25249,0.0017691911198198795,80,0.0008053909405134618,,,,,
25271,,80,,0.7639999985694885,0.7617999911308289,,,
25271,,80,,,,0.8384665250778198,0.8388171195983887,0.8855999708175659
25299,0.0003301283286418766,81,0.00033944242750294507,,,,,
25349,0.0005933904321864247,81,0.00014562092837877572,,,,,
25399,0.0010743103921413422,81,0.0008739085169509053,,,,,
25449,7.248850306496024e-05,81,4.4812994019594043e-05,,,,,
25499,0.0005647746147587895,81,0.001016272697597742,,,,,
25549,0.0005828402936458588,81,0.00037877747672609985,,,,,
25583,,81,,0.7652000188827515,0.765999972820282,,,
25583,,81,,,,0.8389924168586731,0.8394681215286255,0.8752999901771545
25599,0.00036800981615670025,82,0.00017120946722570807,,,,,
25649,0.0005329116247594357,82,0.0002973404771182686,,,,,
25699,0.00021589330572169274,82,0.00019182397227268666,,,,,
25749,0.0003175539895892143,82,4.993573384126648e-05,,,,,
25799,0.0005521497223526239,82,0.0009039613651111722,,,,,
25849,9.540619794279337e-05,82,0.00045623848563991487,,,,,
25895,,82,,0.7681999802589417,0.7685999870300293,,,
25895,,82,,,,0.8381910920143127,0.8391426205635071,0.8781999945640564
25899,9.500890882918611e-05,83,8.13898877822794e-05,,,,,
25949,0.0030959348659962416,83,0.0021195379085838795,,,,,
25999,0.00036137798451818526,83,0.0008591656805947423,,,,,
26049,0.00016346383199561387,83,0.0007897063624113798,,,,,
26099,0.00015979127783793956,83,0.00014510155597236007,,,,,
26149,0.00013588491128757596,83,0.00011226077913306653,,,,,
26199,0.0002677193842828274,83,0.00024650178966112435,,,,,
26207,,83,,0.7727000117301941,0.761900007724762,,,
26207,,83,,,,0.8394932150840759,0.8385917544364929,0.8859000205993652
26249,6.283797847572714e-05,84,0.000244827737333253,,,,,
26299,0.00016963511006906629,84,0.0001581441320013255,,,,,
26349,0.0008386230911128223,84,0.0010302001610398293,,,,,
26399,0.00023894861806184053,84,0.00030198803870007396,,,,,
26449,0.00025922167696990073,84,0.0001313444081461057,,,,,
26499,4.931390139972791e-05,84,0.0001882657379610464,,,,,
26519,,84,,0.7696999907493591,0.7664999961853027,,,
26519,,84,,,,0.8408703804016113,0.8405699133872986,0.8815000057220459
26549,0.00027601930196397007,85,0.00021118376753292978,,,,,
26599,0.00020131055498495698,85,0.0001449231058359146,,,,,
26649,0.00011111533967778087,85,0.00021202881180215627,,,,,
26699,0.000222232352825813,85,1.4691769138153177e-05,,,,,
26749,0.00025579502107575536,85,0.0007862706552259624,,,,,
26799,0.0004386640212032944,85,0.00037930579856038094,,,,,
26831,,85,,0.7706000208854675,0.767300009727478,,,
26831,,85,,,,0.8420222401618958,0.8428235054016113,0.8802000284194946
26849,0.00021618472237605602,86,0.00012176531163277104,,,,,
26899,2.2182703105499968e-05,86,4.815947249880992e-05,,,,,
26949,0.0002602679596748203,86,0.0002347613190067932,,,,,
26999,0.0001662576978560537,86,0.0006622762302868068,,,,,
27049,0.000126276005175896,86,0.0002934270887635648,,,,,
27099,0.000161192481755279,86,2.3388454792439006e-05,,,,,
27143,,86,,0.765500009059906,0.7662000060081482,,,
27143,,86,,,,0.8405949473381042,0.8418219089508057,0.8806999921798706
27149,0.00014636495325248688,87,4.93867410114035e-05,,,,,
27199,9.54665447352454e-05,87,0.0006955105345696211,,,,,
27249,0.0009014924289658666,87,0.0011417103232815862,,,,,
27299,0.0001286462356802076,87,0.00010205197759205475,,,,,
27349,0.0002869707241188735,87,0.00023660996521357447,,,,,
27399,0.0002568387717474252,87,0.0008099083206616342,,,,,
27449,0.00039736609323881567,87,0.0002996317343786359,,,,,
27455,,87,,0.76910001039505,0.7670000195503235,,,
27455,,87,,,,0.8415464758872986,0.8429487347602844,0.8809000253677368
27499,0.00018172478303313255,88,0.00040221176459454,,,,,
27549,0.00022104292293079197,88,4.356510180514306e-05,,,,,
27599,0.0002219992456957698,88,0.00018008645565714687,,,,,
27649,0.000519659835845232,88,0.00033746883855201304,,,,,
27699,0.0004748784995172173,88,0.001317642629146576,,,,,
27749,0.00017151229258161038,88,0.0012606872478500009,,,,,
27767,,88,,0.7720999717712402,0.7674999833106995,,,
27767,,88,,,,0.8431239724159241,0.8433994650840759,0.8795999884605408
27799,0.002590583637356758,89,0.0029793009161949158,,,,,
27849,0.00014266431389842182,89,2.4447255782433785e-05,,,,,
27899,0.0001556243369122967,89,3.1717434467282146e-05,,,,,
27949,2.9115233701304533e-05,89,5.897075971006416e-05,,,,,
27999,0.0003024425823241472,89,0.00021415417722892016,,,,,
28049,0.0005233663250692189,89,2.5770810680114664e-05,,,,,
28079,,89,,0.7652000188827515,0.760699987411499,,,
28079,,89,,,,0.8445262312889099,0.8442507982254028,0.8762000203132629
28099,0.0012929539661854506,90,0.0007018325268290937,,,,,
28149,0.0004087131528649479,90,0.00015593893476761878,,,,,
28199,4.2343064706074074e-05,90,3.966611984651536e-05,,,,,
28249,0.00036217429442331195,90,0.00015783950220793486,,,,,
28299,4.883175643044524e-05,90,3.7660080124624074e-05,,,,,
28349,9.531766409054399e-05,90,0.0003382950380910188,,,,,
28391,,90,,0.7663000226020813,0.7698000073432922,,,
28391,,90,,,,0.8446764945983887,0.8427984714508057,0.8845000267028809
28399,0.00038298533763736486,91,0.0002560772409196943,,,,,
28449,0.0004945563850924373,91,0.00016365972987841815,,,,,
28499,3.4224842238472775e-05,91,0.0005420136149041355,,,,,
28549,0.0005686696385964751,91,0.0007827547378838062,,,,,
28599,0.000639615987893194,91,0.0007207946619018912,,,,,
28649,0.0002944609150290489,91,0.0006991761620156467,,,,,
28699,0.0003401973517611623,91,0.0011108909966424108,,,,,
28703,,91,,0.76910001039505,0.767300009727478,,,
28703,,91,,,,0.8447515964508057,0.8454777598381042,0.8812000155448914
28749,0.0009758982923813164,92,0.00046003024908713996,,,,,
28799,0.0002516863460186869,92,1.4902228940627538e-05,,,,,
28849,8.962485298980027e-05,92,0.00040056806756183505,,,,,
28899,0.0006145528168417513,92,0.0007751990342512727,,,,,
28949,0.00032559462124481797,92,0.00018386103329248726,,,,,
28999,0.0007908839615993202,92,0.0002890569157898426,,,,,
29015,,92,,0.761900007724762,0.7684000134468079,,,
29015,,92,,,,0.8460787534713745,0.8454276919364929,0.8802000284194946
29049,0.00014406719128601253,93,2.422625220788177e-05,,,,,
29099,0.00032426617690362036,93,5.225655695539899e-05,,,,,
29149,0.00026672426611185074,93,1.5530358723481186e-05,,,,,
29199,0.000746489386074245,93,0.0004329404328018427,,,,,
29249,7.820130849722773e-05,93,1.6387914001825266e-05,,,,,
29299,0.000725202786270529,93,0.0006439490825869143,,,,,
29327,,93,,0.767300009727478,0.7689999938011169,,,
29327,,93,,,,0.8481069803237915,0.8469551205635071,0.8797000050544739
29349,5.4229512898018584e-05,94,0.00010860517795663327,,,,,
29399,0.00012712241732515395,94,5.871231041965075e-05,,,,,
29449,0.0002942350984085351,94,0.0005354732275009155,,,,,
29499,0.00024332631437573582,94,6.006718103890307e-05,,,,,
29549,0.00014485874271485955,94,0.0004621209518518299,,,,,
29599,0.0001387472584610805,94,0.00010004078649217263,,,,,
29639,,94,,0.7706999778747559,0.7713000178337097,,,
29639,,94,,,,0.8444511294364929,0.8465544581413269,0.8794000148773193
29649,0.0001261583820451051,95,0.0006582894711755216,,,,,
29699,0.0003527727967593819,95,0.00021235311578493565,,,,,
29749,0.00027706794207915664,95,0.00013828689407091588,,,,,
29799,0.00011883799743372947,95,6.62225647829473e-05,,,,,
29849,5.1496328524081036e-05,95,4.988393629901111e-05,,,,,
29899,0.00011640916636679322,95,0.00020337826572358608,,,,,
29949,0.00014166724577080458,95,6.162239151308313e-05,,,,,
29951,,95,,0.7687000036239624,0.7684000134468079,,,
29951,,95,,,,0.8472555875778198,0.8468049168586731,0.8819000124931335
29999,0.0003219032660126686,96,0.00024547529756091535,,,,,
30049,3.435065445955843e-05,96,3.7083213101141155e-05,,,,,
30099,4.6197263145586476e-05,96,1.2329745914030354e-05,,,,,
30149,0.00022599085059482604,96,0.00016892612620722502,,,,,
30199,0.00021451586508192122,96,0.00042275016312487423,,,,,
30249,0.00019326683832332492,96,3.2417028705822304e-05,,,,,
30263,,96,,0.7680000066757202,0.7660999894142151,,,
30263,,96,,,,0.8490835428237915,0.8489833474159241,0.8809000253677368
30299,0.0004047750844620168,97,2.5400930098840035e-05,,,,,
30349,0.00041551393223926425,97,0.00013056777243036777,,,,,
30399,0.00016135115583892912,97,0.0006496799178421497,,,,,
30449,4.3315551010891795e-05,97,0.00012773471826221794,,,,,
30499,0.00021266998373903334,97,4.8334179155062884e-05,,,,,
30549,2.381168815190904e-05,97,3.1206956919049844e-05,,,,,
30575,,97,,0.76910001039505,0.7663999795913696,,,
30575,,97,,,,0.8481820821762085,0.8480819463729858,0.8842999935150146
30599,7.525118417106569e-05,98,0.00010576514614513144,,,,,
30649,0.0001900711504276842,98,0.0002768270787782967,,,,,
30699,2.8699163522105664e-05,98,0.00012910948134958744,,,,,
30749,1.3838197446602862e-05,98,0.0003627717378549278,,,,,
30799,0.0005343020893633366,98,0.00015910233196336776,,,,,
30849,0.0006919568404555321,98,0.00036566739436239004,,,,,
30887,,98,,0.767300009727478,0.7671999931335449,,,
30887,,98,,,,0.8471554517745972,0.8488331437110901,0.883400022983551
30899,0.0003460081061348319,99,3.246129199396819e-05,,,,,
30949,3.322720658616163e-05,99,0.0003118119202554226,,,,,
30999,8.68495408212766e-05,99,9.749720629770309e-05,,,,,
31049,4.03193334932439e-05,99,0.0002018910163315013,,,,,
31099,2.5478278985247016e-05,99,0.00023459215299226344,,,,,
31149,5.897470691706985e-05,99,7.261635619215667e-05,,,,,
31199,0.00021455679961945862,99,2.336690158699639e-05,,,,,
31199,,99,,0.7656000256538391,0.7684000134468079,,,
31199,,99,,,,0.8489332795143127,0.8488331437110901,0.8766999840736389
31249,0.00011823629029095173,100,0.0003914430853910744,,,,,
31299,9.539151506032795e-05,100,5.049116589361802e-05,,,,,
31349,0.0005722081405110657,100,4.3638909119181335e-05,,,,,
31399,0.00010298820416210219,100,0.0001609186001587659,,,,,
31449,3.6486482713371515e-05,100,0.00010301664588041604,,,,,
31499,0.0019997081253677607,100,0.00018993004050571471,,,,,
31511,,100,,0.7687000036239624,0.7699999809265137,,,
31511,,100,,,,0.8489082455635071,0.8486578464508057,0.8784999847412109
31549,0.0002131212968379259,101,0.0005255513824522495,,,,,
31599,0.000845802016556263,101,0.00026772249839268625,,,,,
31649,0.00016690608754288405,101,9.410212078364566e-05,,,,,
31699,9.640419011702761e-05,101,7.253699004650116e-05,,,,,
31749,8.667640940984711e-06,101,1.4929301869415212e-05,,,,,
31799,7.253791409311816e-05,101,5.6419212342007086e-05,,,,,
31823,,101,,0.7720000147819519,0.7696999907493591,,,
31823,,101,,,,0.8490585088729858,0.8479817509651184,0.8787999749183655
31849,0.00010636634397087619,102,0.00026634629466570914,,,,,
31899,0.0006219396600499749,102,0.00025780912255868316,,,,,
31949,0.00016713935474399477,102,0.0001860938937170431,,,,,
31999,0.00030452493228949606,102,0.00011182699381606653,,,,,
32049,0.00013173675688449293,102,0.00015052806702442467,,,,,
32099,0.00021728381398133934,102,0.00029196235118433833,,,,,
32135,,102,,0.7684999704360962,0.7717999815940857,,,
32135,,102,,,,0.8483573794364929,0.8482822775840759,0.8805000185966492
32149,5.179112122277729e-05,103,0.00023217924172058702,,,,,
32199,4.8847396101336926e-05,103,0.00032756399014033377,,,,,
32249,1.1157011613249779e-05,103,4.755121699417941e-05,,,,,
32299,0.00013289395428728312,103,1.3088765626889654e-05,,,,,
32349,0.00010145331179955974,103,0.00017794255109038204,,,,,
32399,0.0004115801420994103,103,0.0005441116518341005,,,,,
32447,,103,,0.7700999975204468,0.7717000246047974,,,
32447,,103,,,,0.8503105044364929,0.8521133661270142,0.8841999769210815
32449,0.0002605242480058223,104,0.0003136238665319979,,,,,
32499,1.2784830687451176e-05,104,0.00016028266691137105,,,,,
32549,0.00029839648050256073,104,0.0002636185963638127,,,,,
32599,9.831441275309771e-05,104,5.27309239259921e-05,,,,,
32649,0.00017334769654553384,104,0.0002956120006274432,,,,,
32699,0.0005616009584628046,104,0.00016659423999954015,,,,,
32749,5.2469717047642916e-05,104,1.1381095646356698e-05,,,,,
32759,,104,,0.7685999870300293,0.7710000276565552,,,
32759,,104,,,,0.8482571840286255,0.8516125679016113,0.8809999823570251
32799,0.00018045763135887682,105,0.00013696176756639034,,,,,
32849,0.00022749329218640924,105,0.00024661209317855537,,,,,
32899,4.1021598008228466e-05,105,0.0001848246029112488,,,,,
32949,8.871695172274485e-06,105,0.00023030965530779213,,,,,
32999,1.8656513930181973e-05,105,4.1498278733342886e-05,,,,,
33049,2.298660547239706e-05,105,8.000027446541935e-05,,,,,
33071,,105,,0.7688999772071838,0.7580999732017517,,,
33071,,105,,,,0.8500350713729858,0.8525640964508057,0.8859000205993652
33099,0.00016074319137260318,106,2.1423531507025473e-05,,,,,
33149,6.113016570452601e-05,106,2.6734462153399363e-05,,,,,
33199,1.3845571629644837e-05,106,3.1486932130064815e-05,,,,,
33249,0.0002864301495719701,106,0.00023232557578012347,,,,,
33299,8.907163282856345e-05,106,0.00010697303514461964,,,,,
33349,0.000297716906061396,106,0.00039411536999978125,,,,,
33383,,106,,0.7720000147819519,0.765999972820282,,,
33383,,106,,,,0.8516125679016113,0.8508864045143127,0.8845999836921692
33399,0.00019572197925299406,107,4.33812674600631e-05,,,,,
33449,0.00010740139987319708,107,0.00013910673442296684,,,,,
33499,1.7464204574935138e-05,107,1.668554796196986e-05,,,,,
33549,9.071792010217905e-05,107,0.00013195215433370322,,,,,
33599,0.0004929867573082447,107,4.675204399973154e-05,,,,,
33649,0.00013978139031678438,107,0.00015276658814400434,,,,,
33695,,107,,0.7677000164985657,0.7710000276565552,,,
33695,,107,,,,0.8512620329856873,0.8498848080635071,0.8828999996185303
33699,2.7555011911317706e-05,108,0.0003189568524248898,,,,,
33749,0.00017764259246177971,108,1.832689122238662e-05,,,,,
33799,0.0003284442937001586,108,0.00022529308625962585,,,,,
33849,1.0571518032520544e-05,108,0.0002533034421503544,,,,,
33899,6.93758120178245e-05,108,6.924809713382274e-05,,,,,
33949,9.274850890506059e-05,108,9.483624307904392e-05,,,,,
33999,9.733845217851922e-06,108,3.777831079787575e-05,,,,,
34007,,108,,0.7710999846458435,0.7692000269889832,,,
34007,,108,,,,0.8527143597602844,0.8522385954856873,0.8855000138282776
34049,2.5476863811491057e-05,109,0.000166866768267937,,,,,
34099,6.562707130797207e-05,109,7.611006003571674e-05,,,,,
34149,1.0576819477137178e-05,109,9.970940482162405e-06,,,,,
34199,6.0596998082473874e-05,109,0.0005662409821525216,,,,,
34249,2.710921035031788e-05,109,0.00018268574785906821,,,,,
34299,3.796951432377682e-06,109,4.749506842927076e-06,,,,,
34319,,109,,0.7735999822616577,0.767799973487854,,,
34319,,109,,,,0.851637601852417,0.8531650900840759,0.8851000070571899
34349,4.9037098506232724e-05,110,1.4133284821582492e-05,,,,,
34399,0.00018322737014386803,110,2.6892090318142436e-05,,,,,
34449,4.1666107790661044e-06,110,6.501031293737469e-06,,,,,
34499,0.00043454626575112343,110,6.837734690634534e-05,,,,,
34549,1.4941544577595778e-05,110,7.567819557152689e-05,,,,,
34599,4.182039629085921e-05,110,2.200579911004752e-05,,,,,
34631,,110,,0.7727000117301941,0.7702000141143799,,,
34631,,110,,,,0.8531901240348816,0.8525640964508057,0.8909000158309937
34649,4.7852907300693914e-05,111,0.00013656695955432951,,,,,
34699,7.443626964231953e-05,111,1.347728721157182e-05,,,,,
