train_loss,step,epoch,val_acc,val_loss,test_acc,train_acc
2.1741421222686768,49,0,,,,
2.0327672958374023,99,0,,,,
1.917517066001892,149,0,,,,
1.8092156648635864,199,0,,,,
1.8482015132904053,249,0,,,,
1.8897137641906738,299,0,,,,
,311,0,0.4025000035762787,1.8246033191680908,,
,311,0,,,0.4368000030517578,0.33253204822540283
1.6599180698394775,349,1,,,,
1.7464922666549683,399,1,,,,
1.7197176218032837,449,1,,,,
1.6163383722305298,499,1,,,,
1.5954283475875854,549,1,,,,
1.5536807775497437,599,1,,,,
,623,1,0.4948999881744385,1.6390702724456787,,
,623,1,,,0.5479999780654907,0.4723808169364929
1.556951880455017,649,2,,,,
1.4836456775665283,699,2,,,,
1.5368515253067017,749,2,,,,
1.5927667617797852,799,2,,,,
1.459824562072754,849,2,,,,
1.5693541765213013,899,2,,,,
,935,2,0.5622000098228455,1.5037678480148315,,
,935,2,,,0.6265000104904175,0.551682710647583
1.4795863628387451,949,3,,,,
1.3790056705474854,999,3,,,,
1.4680207967758179,1049,3,,,,
1.50102698802948,1099,3,,,,
1.3693228960037231,1149,3,,,,
1.3677951097488403,1199,3,,,,
,1247,3,0.5475999712944031,1.5606107711791992,,
,1247,3,,,0.6146000027656555,0.5973307490348816
1.406888484954834,1249,4,,,,
1.398895025253296,1299,4,,,,
1.4246596097946167,1349,4,,,,
1.466308355331421,1399,4,,,,
1.2805020809173584,1449,4,,,,
1.337074637413025,1499,4,,,,
1.337684154510498,1549,4,,,,
,1559,4,0.6272000074386597,1.355768084526062,,
,1559,4,,,0.6984999775886536,0.6297826766967773
1.2989351749420166,1599,5,,,,
1.2636967897415161,1649,5,,,,
1.2868083715438843,1699,5,,,,
1.2818982601165771,1749,5,,,,
1.3068090677261353,1799,5,,,,
1.2907752990722656,1849,5,,,,
,1871,5,0.6628000140190125,1.2764464616775513,,
,1871,5,,,0.7549999952316284,0.656174898147583
1.1988438367843628,1899,6,,,,
1.232875108718872,1949,6,,,,
1.2943480014801025,1999,6,,,,
1.3508456945419312,2049,6,,,,
1.1753618717193604,2099,6,,,,
1.3604177236557007,2149,6,,,,
,2183,6,0.613099992275238,1.3588823080062866,,
,2183,6,,,0.6966999769210815,0.6733523607254028
1.1931180953979492,2199,7,,,,
1.2200801372528076,2249,7,,,,
1.1404619216918945,2299,7,,,,
1.2954055070877075,2349,7,,,,
1.2202181816101074,2399,7,,,,
1.1512501239776611,2449,7,,,,
,2495,7,0.6822999715805054,1.21111261844635,,
,2495,7,,,0.7689999938011169,0.6890274286270142
1.1421900987625122,2499,8,,,,
1.2360115051269531,2549,8,,,,
1.1421364545822144,2599,8,,,,
1.1201140880584717,2649,8,,,,
1.1669782400131226,2699,8,,,,
1.1265977621078491,2749,8,,,,
1.177242398262024,2799,8,,,,
