train_loss,epoch,step,val_loss,val_acc,test_acc
5.208395004272461,0,49,,,
3.8618698120117188,0,99,,,
3.3415582180023193,0,149,,,
3.0652246475219727,0,199,,,
2.922020435333252,0,249,,,
2.9323785305023193,0,299,,,
2.8752589225769043,0,349,,,
,0,389,1.789736270904541,0.3319000005722046,
,0,389,,,0.35986945033073425
2.843628168106079,1,399,,,
2.674391746520996,1,449,,,
2.647430896759033,1,499,,,
2.6985626220703125,1,549,,,
2.6341583728790283,1,599,,,
2.576950788497925,1,649,,,
2.4865469932556152,1,699,,,
2.570868968963623,1,749,,,
,1,779,1.5451786518096924,0.44850000739097595,
,1,779,,,0.4466969966888428
2.447646141052246,2,799,,,
2.3791799545288086,2,849,,,
2.352449417114258,2,899,,,
2.346332311630249,2,949,,,
2.3838229179382324,2,999,,,
2.302734851837158,2,1049,,,
2.2625677585601807,2,1099,,,
2.3443644046783447,2,1149,,,
,2,1169,1.430952787399292,0.49079999327659607,
,2,1169,,,0.4924841821193695
2.220914840698242,3,1199,,,
2.231679677963257,3,1249,,,
2.307321310043335,3,1299,,,
2.130162000656128,3,1349,,,
2.447906970977783,3,1399,,,
2.139662265777588,3,1449,,,
2.1251702308654785,3,1499,,,
2.0993831157684326,3,1549,,,
,3,1559,1.345060110092163,0.5268999934196472,
,3,1559,,,0.5581487417221069
2.044412851333618,4,1599,,,
2.0680160522460938,4,1649,,,
1.947840690612793,4,1699,,,
2.0088181495666504,4,1749,,,
2.0529632568359375,4,1799,,,
1.9521132707595825,4,1849,,,
2.2056374549865723,4,1899,,,
1.6790932416915894,4,1949,,,
,4,1949,1.1664129495620728,0.5986999869346619,
,4,1949,,,0.618374228477478
2.036003828048706,5,1999,,,
2.0461626052856445,5,2049,,,
1.9077403545379639,5,2099,,,
1.7920368909835815,5,2149,,,
1.9290244579315186,5,2199,,,
1.8629299402236938,5,2249,,,
1.9387468099594116,5,2299,,,
,5,2339,1.2304654121398926,0.5773000121116638,
,5,2339,,,0.6181764006614685
1.8319774866104126,6,2349,,,
1.8706433773040771,6,2399,,,
1.72310471534729,6,2449,,,
1.9362246990203857,6,2499,,,
1.7408339977264404,6,2549,,,
1.8726766109466553,6,2599,,,
1.7480837106704712,6,2649,,,
1.7171988487243652,6,2699,,,
,6,2729,1.133348822593689,0.6144999861717224,
,6,2729,,,0.6692048907279968
1.5116665363311768,7,2749,,,
1.719766616821289,7,2799,,,
1.714104175567627,7,2849,,,
1.688239336013794,7,2899,,,
1.6538264751434326,7,2949,,,
1.8039907217025757,7,2999,,,
1.7366842031478882,7,3049,,,
1.6921114921569824,7,3099,,,
,7,3119,1.0398993492126465,0.6535999774932861,
,7,3119,,,0.6866099834442139
1.8876664638519287,8,3149,,,
1.7322580814361572,8,3199,,,
1.6887257099151611,8,3249,,,
1.8434553146362305,8,3299,,,
1.8867037296295166,8,3349,,,
1.6969234943389893,8,3399,,,
1.5791926383972168,8,3449,,,
1.7885503768920898,8,3499,,,
,8,3509,1.0011556148529053,0.6669999957084656,
,8,3509,,,0.7007516026496887
1.5313591957092285,9,3549,,,
1.5140289068222046,9,3599,,,
1.306995153427124,9,3649,,,
1.7583537101745605,9,3699,,,
1.7855842113494873,9,3749,,,
1.7499337196350098,9,3799,,,
1.5968928337097168,9,3849,,,
1.5193030834197998,9,3899,,,
,9,3899,0.9512101411819458,0.6935999989509583,
,9,3899,,,0.7064873576164246
2.3970422744750977,10,3949,,,
2.664264678955078,10,3999,,,
2.612579584121704,10,4049,,,
2.44954514503479,10,4099,,,
2.4644246101379395,10,4149,,,
2.4006056785583496,10,4199,,,
,10,4211,,,0.7350672483444214
2.4657235145568848,11,4249,,,
2.5493898391723633,11,4299,,,
2.4813053607940674,11,4349,,,
2.451998472213745,11,4399,,,
2.2777657508850098,11,4449,,,
2.6581039428710938,11,4499,,,
,11,4523,1.0317896604537964,0.70169997215271,
,11,4523,,,0.731210470199585
2.2602627277374268,12,4549,,,
2.0858802795410156,12,4599,,,
2.285919427871704,12,4649,,,
2.3289427757263184,12,4699,,,
2.2888264656066895,12,4749,,,
2.2344934940338135,12,4799,,,
,12,4835,1.0513815879821777,0.6973999738693237,
,12,4835,,,0.7274525165557861
2.2813100814819336,13,4849,,,
2.4548888206481934,13,4899,,,
2.0282914638519287,13,4949,,,
2.199298858642578,13,4999,,,
2.1016733646392822,13,5049,,,
