step,epoch,train_loss,test_acc,train_acc
11549,29,0.8612366318702698,,
11599,29,0.8702385425567627,,
11649,29,0.6592907905578613,,
11699,29,0.6995625495910645,,
11699,29,,0.9035999774932861,0.8359074592590332
11749,30,0.9685230255126953,,
11799,30,0.9324092864990234,,
11849,30,0.7831004858016968,,
11899,30,0.852975070476532,,
11949,30,0.8858258128166199,,
11999,30,0.648773193359375,,
12049,30,0.8345664739608765,,
12089,30,,0.9034000039100647,0.837459921836853
12099,31,0.695207953453064,,
12149,31,0.7274887561798096,,
12199,31,0.8402401208877563,,
12249,31,0.8375258445739746,,
12299,31,0.774012565612793,,
12349,31,0.7708910703659058,,
12399,31,0.7808806896209717,,
12449,31,0.7843049168586731,,
12479,31,,0.9146999716758728,0.8390825390815735
12499,32,0.7816581726074219,,
12549,32,0.8457252383232117,,
12599,32,0.992326021194458,,
12649,32,0.8496593236923218,,
12699,32,0.7649151086807251,,
12749,32,0.8445662260055542,,
12799,32,0.7684763669967651,,
12849,32,0.9046008586883545,,
12869,32,,0.90829998254776,0.8387820720672607
12899,33,0.7926796674728394,,
12949,33,0.74297034740448,,
12999,33,0.7822028398513794,,
13049,33,0.7751300930976868,,
13099,33,0.9128592014312744,,
13149,33,0.7375420331954956,,
13199,33,0.7354639768600464,,
13249,33,0.6908837556838989,,
13259,33,,0.909500002861023,0.8397436141967773
13299,34,0.7362098693847656,,
13349,34,0.6619453430175781,,
13399,34,0.8549463748931885,,
13449,34,0.9823471307754517,,
13499,34,0.7927097082138062,,
13549,34,0.7618570327758789,,
13599,34,0.7048790454864502,,
13649,34,0.8535480499267578,,
13649,34,,0.9031999707221985,0.8406350016593933
13699,35,0.996558666229248,,
13749,35,0.8015606999397278,,
13799,35,0.7502644658088684,,
13849,35,0.7646468877792358,,
13899,35,0.9966071844100952,,
13949,35,0.7561818361282349,,
13999,35,0.7206270098686218,,
14039,35,,0.9132999777793884,0.8401842713356018
14049,36,0.8480051755905151,,
14099,36,0.7669763565063477,,
14149,36,0.72325199842453,,
14199,36,1.0260413885116577,,
14249,36,0.913972020149231,,
14299,36,0.6465052366256714,,
14349,36,0.7232834100723267,,
14399,36,0.646385669708252,,
14429,36,,0.9097999930381775,0.8396133780479431
14449,37,0.8951311111450195,,
14499,37,0.834502100944519,,
14549,37,0.9763048887252808,,
14599,37,0.6470824480056763,,
14649,37,0.8234331607818604,,
14699,37,0.8128619194030762,,
14749,37,0.7527236938476562,,
14799,37,0.8061777949333191,,
14819,37,,0.8971999883651733,0.8412359952926636
14849,38,0.8717938661575317,,
14899,38,0.7048615217208862,,
14949,38,0.8260182738304138,,
14999,38,0.734717071056366,,
15049,38,0.8035531044006348,,
15099,38,1.0013115406036377,,
15149,38,0.7444329261779785,,
15199,38,0.8606982231140137,,
15209,38,,0.9089000225067139,0.8410056233406067
15249,39,0.7200328707695007,,
15299,39,0.7293428182601929,,
15349,39,0.6482223272323608,,
15399,39,0.7840503454208374,,
15449,39,0.9352912902832031,,
15499,39,0.7546936273574829,,
15549,39,0.8512558341026306,,
15599,39,0.8747103214263916,,
15599,39,,0.9162999987602234,0.8405348658561707
15649,40,0.7337413430213928,,
15699,40,0.6653469204902649,,
15749,40,0.8175961971282959,,
15799,40,0.8975341320037842,,
15849,40,0.7098125219345093,,
15899,40,0.8389699459075928,,
15949,40,0.7146899700164795,,
15989,40,,0.9157000184059143,0.84375
15999,41,0.8395724892616272,,
16049,41,0.7888188362121582,,
16099,41,0.8291478157043457,,
16149,41,0.8290210962295532,,
16199,41,0.6055647134780884,,
16249,41,0.8377894163131714,,
16299,41,0.9093641638755798,,
16349,41,0.6418453454971313,,
16379,41,,0.9107000231742859,0.8423177003860474
16399,42,0.8097842931747437,,
16449,42,0.7644639015197754,,
16499,42,0.807641863822937,,
16549,42,0.8555333614349365,,
16599,42,0.8335280418395996,,
16649,42,0.6638208627700806,,
16699,42,0.8179986476898193,,
16749,42,0.7129185199737549,,
16769,42,,0.9085999727249146,0.8451822996139526
16799,43,0.8095725774765015,,
16849,43,0.7196403741836548,,
16899,43,0.8386250734329224,,
16949,43,0.7760858535766602,,
16999,43,0.7190253734588623,,
17049,43,0.7328768968582153,,
17099,43,0.8520005345344543,,
17149,43,0.8648996353149414,,
17159,43,,0.9120000004768372,0.8439202904701233
17199,44,0.6579982042312622,,
17249,44,0.8369566202163696,,
17299,44,0.7622785568237305,,
17349,44,0.8239508867263794,,
17399,44,0.6461085081100464,,
17449,44,0.8338807821273804,,
17499,44,0.8269206285476685,,
17549,44,0.8775415420532227,,
17549,44,,0.9143999814987183,0.8439002633094788
17599,45,0.7610819339752197,,
17649,45,0.8830190896987915,,
17699,45,0.5523446798324585,,
17749,45,0.7714613676071167,,
17799,45,0.8110177516937256,,
17849,45,0.8974578380584717,,
17899,45,0.7156964540481567,,
17939,45,,0.9090999960899353,0.8439803719520569
17949,46,0.8519428968429565,,
17999,46,0.7783635854721069,,
18049,46,0.627010703086853,,
18099,46,0.8385705947875977,,
18149,46,0.7766423225402832,,
18199,46,0.7191342115402222,,
18249,46,0.8031228184700012,,
18299,46,0.9500316381454468,,
18329,46,,0.9054999947547913,0.8443108797073364
18349,47,0.7858957052230835,,
18399,47,0.6553633809089661,,
18449,47,0.8385863900184631,,
18499,47,0.8043964505195618,,
18549,47,0.7893741130828857,,
18599,47,0.7539018392562866,,
18649,47,0.7705092430114746,,
18699,47,0.801705002784729,,
18719,47,,0.9039000272750854,0.8455728888511658
18749,48,0.842955470085144,,
18799,48,0.72418212890625,,
18849,48,0.6591830253601074,,
18899,48,0.7506020069122314,,
18949,48,0.8517756462097168,,
18999,48,0.7840246558189392,,
19049,48,0.6807763576507568,,
19099,48,0.8109812140464783,,
19109,48,,0.9053999781608582,0.8461838960647583
19149,49,0.8548715114593506,,
19199,49,0.7967607975006104,,
19249,49,0.7101453542709351,,
19299,49,0.7781972885131836,,
19349,49,0.589580774307251,,
19399,49,0.7247499823570251,,
19449,49,0.7613980770111084,,
19499,49,0.8694130182266235,,
19499,49,,0.9072999954223633,0.8444611430168152
19549,50,0.675416111946106,,
19599,50,0.77778559923172,,
19649,50,0.7753905057907104,,
19699,50,0.6322572231292725,,
19749,50,0.7829891443252563,,
19799,50,0.7357207536697388,,
19849,50,0.73190838098526,,
19889,50,,0.8986999988555908,0.8469451069831848
19899,51,0.6683801412582397,,
19949,51,0.6831698417663574,,
19999,51,0.7924875020980835,,
20049,51,0.7185806035995483,,
20099,51,0.8033157587051392,,
20149,51,0.7248210310935974,,
20199,51,0.5721561908721924,,
20249,51,0.6920551657676697,,
20279,51,,0.9079999923706055,0.8453024625778198
20299,52,0.7167841196060181,,
20349,52,0.628571093082428,,
20399,52,0.7080524563789368,,
20449,52,0.7411035299301147,,
20499,52,0.7247695922851562,,
20549,52,0.708817720413208,,
20599,52,0.8134014010429382,,
20649,52,0.8023149371147156,,
20669,52,,0.917900025844574,0.8445512652397156
20699,53,0.8868269920349121,,
20749,53,0.7915589809417725,,
20799,53,0.6319013237953186,,
20849,53,0.6949105262756348,,
20899,53,0.8465709686279297,,
20949,53,0.8177857995033264,,
20999,53,0.8041784763336182,,
21049,53,0.9007986783981323,,
21059,53,,0.9142000079154968,0.8470553159713745
21099,54,0.7674173712730408,,
21149,54,0.6972553133964539,,
21199,54,0.7115374803543091,,
21249,54,0.7765883207321167,,
21299,54,0.7066478729248047,,
21349,54,0.8649759292602539,,
21399,54,1.0271977186203003,,
21449,54,0.9489037990570068,,
21449,54,,0.9197999835014343,0.8456830978393555
21499,55,0.9590011835098267,,
21549,55,0.7336032390594482,,
21599,55,0.6590977907180786,,
21649,55,0.7102513313293457,,
21699,55,0.6935546398162842,,
21749,55,0.698884129524231,,
21799,55,0.7659586668014526,,
21839,55,,0.917900025844574,0.846794843673706
21849,56,0.8139768838882446,,
21899,56,0.6670163869857788,,
21949,56,0.8911547660827637,,
21999,56,0.8387877941131592,,
22049,56,0.8560817241668701,,
22099,56,0.8169078230857849,,
22149,56,0.7206186056137085,,
22199,56,0.8884857892990112,,
22229,56,,0.9228000044822693,0.8468149304389954
22249,57,0.6689450740814209,,
22299,57,0.8276137709617615,,
22349,57,0.6695904731750488,,
22399,57,0.8412472009658813,,
22449,57,0.6616305112838745,,
22499,57,0.7135539054870605,,
22549,57,1.0181281566619873,,
22599,57,0.7298828363418579,,
22619,57,,0.916100025177002,0.8467247486114502
22649,58,0.8999963998794556,,
22699,58,0.6499813795089722,,
22749,58,0.8007864952087402,,
22799,58,0.7127246856689453,,
22849,58,0.7361884117126465,,
22899,58,0.7383363842964172,,
22949,58,0.7330412864685059,,
22999,58,0.7254951000213623,,
23009,58,,0.916700005531311,0.8485276699066162
23049,59,0.7640104293823242,,
23099,59,0.7746967077255249,,
23149,59,0.8750849962234497,,
23199,59,0.9243673086166382,,
23249,59,0.6798032522201538,,
23299,59,0.7899922132492065,,
23349,59,0.8413424491882324,,
23399,59,0.9250952005386353,,
23399,59,,0.916700005531311,0.8484074473381042
23449,60,0.7705221176147461,,
23499,60,0.8076976537704468,,
23549,60,0.7683493494987488,,
23599,60,0.7630531787872314,,
23649,60,0.8156504034996033,,
23699,60,0.8793301582336426,,
23749,60,0.6944854259490967,,
23789,60,,0.9154000282287598,0.8492287397384644
23799,61,0.7569980621337891,,
23849,61,0.9118639230728149,,
23899,61,0.6739577054977417,,
23949,61,0.8688597679138184,,
23999,61,0.8206837177276611,,
24049,61,0.7130459547042847,,
24099,61,0.708166778087616,,
24149,61,0.6984953284263611,,
24179,61,,0.9164999723434448,0.8481670618057251
24199,62,0.7810888290405273,,
24249,62,0.7399011254310608,,
24299,62,0.7746257781982422,,
24349,62,0.8441001176834106,,
24399,62,0.649056077003479,,
24449,62,0.8044119477272034,,
24499,62,0.5999272465705872,,
24549,62,0.7223057746887207,,
24569,62,,0.9136999845504761,0.8507111668586731
24599,63,0.8997269868850708,,
24649,63,0.7230827212333679,,
24699,63,0.8361820578575134,,
24749,63,0.8369630575180054,,
24799,63,0.7862443327903748,,
24849,63,0.8078769445419312,,
24899,63,0.6895296573638916,,
24949,63,0.8097070455551147,,
24959,63,,0.9162999987602234,0.8494591116905212
24999,64,0.7489205598831177,,
25049,64,0.6898926496505737,,
25099,64,0.7533180713653564,,
25149,64,0.7969067096710205,,
25199,64,0.645569920539856,,
25249,64,0.7463536262512207,,
25299,64,0.8920528292655945,,
25349,64,0.7718188762664795,,
25349,64,,0.9161999821662903,0.8491085767745972
25399,65,0.7754584550857544,,
25449,65,0.5993764400482178,,
25499,65,0.7961223125457764,,
25549,65,0.7638602256774902,,
25599,65,0.7142913341522217,,
25649,65,0.7880165576934814,,
25699,65,0.5956912636756897,,
25739,65,,0.9197999835014343,0.849769651889801
25749,66,0.7825685739517212,,
25799,66,0.7980378866195679,,
25849,66,0.7927424311637878,,
25899,66,0.7752989530563354,,
25949,66,0.6806371212005615,,
25999,66,0.7097945213317871,,
26049,66,0.7905358076095581,,
26099,66,0.7642792463302612,,
26129,66,,0.9133999943733215,0.8492888808250427
26149,67,0.7107381820678711,,
26199,67,0.626128077507019,,
26249,67,0.6263001561164856,,
26299,67,0.7808436155319214,,
26349,67,0.8204638361930847,,
26399,67,0.6453895568847656,,
26449,67,0.7640345096588135,,
26499,67,0.7291666865348816,,
26519,67,,0.9064000248908997,0.8497796654701233
26549,68,0.8637333512306213,,
26599,68,0.85496586561203,,
26649,68,0.5936909914016724,,
26699,68,0.5786294937133789,,
26749,68,0.7960352301597595,,
26799,68,0.7450798749923706,,
26849,68,0.835841178894043,,
26899,68,0.7609277963638306,,
26909,68,,0.9161999821662903,0.8492888808250427
26949,69,0.7266046404838562,,
26999,69,0.6718367338180542,,
27049,69,0.6774088144302368,,
27099,69,0.7569721937179565,,
27149,69,0.7065693736076355,,
27199,69,0.6487515568733215,,
27249,69,0.5876013040542603,,
27299,69,0.8385554552078247,,
27299,69,,0.9168000221252441,0.8495993614196777
27349,70,0.7720996141433716,,
27399,70,0.6516510844230652,,
27449,70,0.7866103649139404,,
27499,70,0.737041711807251,,
27549,70,0.6211375594139099,,
27599,70,0.6836220026016235,,
27649,70,0.7524988651275635,,
27689,70,,0.9192000031471252,0.8513922095298767
27699,71,0.8430939316749573,,
27749,71,0.6772068738937378,,
27799,71,0.6629568934440613,,
27849,71,0.8381063938140869,,
27899,71,0.8066329956054688,,
27949,71,0.6387439966201782,,
27999,71,0.6319793462753296,,
28049,71,0.7710202932357788,,
28079,71,,0.895799994468689,0.8513621687889099
28099,72,0.8128335475921631,,
28149,72,0.743453860282898,,
28199,72,0.6078635454177856,,
28249,72,0.5772391557693481,,
28299,72,0.6872378587722778,,
28349,72,0.7770804166793823,,
28399,72,0.7904181480407715,,
28449,72,0.8038915395736694,,
28469,72,,0.916100025177002,0.851252019405365
28499,73,0.7433980703353882,,
28549,73,0.5655213594436646,,
28599,73,0.6530210971832275,,
28649,73,0.7114422917366028,,
28699,73,0.6469929814338684,,
28749,73,0.660111665725708,,
28799,73,0.6898273825645447,,
28849,73,0.7597160935401917,,
28859,73,,0.917900025844574,0.8520632982254028
28899,74,0.7436789274215698,,
28949,74,0.7910864949226379,,
28999,74,0.760075569152832,,
29049,74,0.6627708673477173,,
29099,74,0.8291356563568115,,
29149,74,0.572563648223877,,
29199,74,0.5793441534042358,,
29249,74,0.618659257888794,,
29249,74,,0.925599992275238,0.850040078163147
29299,75,0.6522257328033447,,
29349,75,0.6490030288696289,,
29399,75,0.6315957307815552,,
29449,75,0.8784070014953613,,
29499,75,0.7100133895874023,,
29549,75,0.7349628210067749,,
29599,75,0.7004716992378235,,
29639,75,,0.9205999970436096,0.8517928719520569
29649,76,0.7332794666290283,,
29699,76,0.6136229038238525,,
29749,76,0.6381675004959106,,
29799,76,0.7949137687683105,,
29849,76,0.8339592814445496,,
29899,76,0.5867020487785339,,
29949,76,0.7552993893623352,,
29999,76,0.7059636116027832,,
30029,76,,0.9269000291824341,0.8527544140815735
30049,77,0.5481837391853333,,
30099,77,0.47348129749298096,,
30149,77,0.6661057472229004,,
30199,77,0.6119623184204102,,
30249,77,0.6350961327552795,,
30299,77,0.65674889087677,,
30349,77,0.687134861946106,,
30399,77,0.6304093599319458,,
30419,77,,0.9164000153541565,0.8519431352615356
30449,78,0.637224555015564,,
30499,78,0.5911502242088318,,
30549,78,0.6143907308578491,,
30599,78,0.6570175886154175,,
30649,78,0.7534271478652954,,
30699,78,0.6788815855979919,,
30749,78,0.6781350374221802,,
30799,78,0.7544584274291992,,
30809,78,,0.9205999970436096,0.851292073726654
30849,79,0.6844576597213745,,
30899,79,0.6869327425956726,,
30949,79,0.6487768888473511,,
30999,79,0.6356552243232727,,
31049,79,0.6683824062347412,,
31099,79,0.5950227379798889,,
31149,79,0.6457016468048096,,
31199,79,0.7366677522659302,,
31199,79,,0.9246000051498413,0.8523237109184265
31249,80,0.711301326751709,,
31299,80,0.6774332523345947,,
31349,80,0.6155667304992676,,
31399,80,0.6607215404510498,,
31449,80,0.6448730230331421,,
31499,80,0.6692708730697632,,
31549,80,0.5746436715126038,,
31589,80,,0.9082000255584717,0.8526843190193176
31599,81,0.6182956695556641,,
31649,81,0.5725141763687134,,
31699,81,0.5788396000862122,,
31749,81,0.6447103023529053,,
31799,81,0.7767242193222046,,
31849,81,0.6684659719467163,,
31899,81,0.532538652420044,,
31949,81,0.6590520143508911,,
31979,81,,0.9243000149726868,0.8534455299377441
31999,82,0.6927594542503357,,
32049,82,0.5157972574234009,,
32099,82,0.7283357381820679,,
32149,82,0.6698411703109741,,
32199,82,0.7208877801895142,,
32249,82,0.6249386072158813,,
32299,82,0.8369694352149963,,
32349,82,0.6358243823051453,,
32369,82,,0.9204000234603882,0.8530648946762085
32399,83,0.47784423828125,,
32449,83,0.7768377065658569,,
32499,83,0.6563311815261841,,
32549,83,0.6318349838256836,,
32599,83,0.6503316164016724,,
32649,83,0.6006598472595215,,
32699,83,0.619998574256897,,
32749,83,0.6467556953430176,,
32759,83,,0.9262999892234802,0.8542467951774597
32799,84,0.7756252288818359,,
32849,84,0.5479050874710083,,
32899,84,0.7698678970336914,,
32949,84,0.714988648891449,,
32999,84,0.7070231437683105,,
33049,84,0.741899847984314,,
33099,84,0.6239814758300781,,
33149,84,0.619958758354187,,
33149,84,,0.9230999946594238,0.8530949354171753
33199,85,0.6614984273910522,,
33249,85,0.6281867623329163,,
33299,85,0.6585680246353149,,
33349,85,0.7144333124160767,,
33399,85,0.5862337946891785,,
33449,85,0.6691855192184448,,
33499,85,0.6038943529129028,,
33539,85,,0.9135000109672546,0.852033257484436
33549,86,0.7787010073661804,,
33599,86,0.7135164737701416,,
33649,86,0.6589731574058533,,
33699,86,0.7363109588623047,,
33749,86,0.5919229984283447,,
33799,86,0.6542754769325256,,
33849,86,0.4827154874801636,,
33899,86,0.79570472240448,,
33929,86,,0.9211000204086304,0.855308473110199
33949,87,0.5754712820053101,,
33999,87,0.5633777379989624,,
34049,87,0.7166842222213745,,
34099,87,0.767512321472168,,
34149,87,0.6593784093856812,,
34199,87,0.6424685716629028,,
34249,87,0.6612196564674377,,
34299,87,0.7156798839569092,,
34319,87,,0.9205999970436096,0.854377031326294
34349,88,0.5760023593902588,,
34399,88,0.6412069201469421,,
34449,88,0.5692341923713684,,
34499,88,0.6980275511741638,,
34549,88,0.5832504034042358,,
34599,88,0.6984279155731201,,
34649,88,0.45499682426452637,,
34699,88,0.5811136364936829,,
34709,88,,0.9164999723434448,0.8543068766593933
34749,89,0.6499006748199463,,
34799,89,0.6293474435806274,,
34849,89,0.6402292251586914,,
34899,89,0.7130746841430664,,
34949,89,0.7436656951904297,,
34999,89,0.5999693870544434,,
35049,89,0.6089680194854736,,
35099,89,0.6455240845680237,,
35099,89,,0.9114000201225281,0.8540464639663696
35149,90,0.5710777640342712,,
35199,90,0.6210020184516907,,
35249,90,0.5909292697906494,,
35299,90,0.7077195644378662,,
35349,90,0.6875388622283936,,
35399,90,0.5984935760498047,,
35449,90,0.5806961059570312,,
35489,90,,0.914900004863739,0.8548978567123413
35499,91,0.6038450002670288,,
35549,91,0.5992720127105713,,
35599,91,0.6936318874359131,,
35649,91,0.52684485912323,,
35699,91,0.5310273766517639,,
35749,91,0.7120351791381836,,
35799,91,0.6579960584640503,,
35849,91,0.6480777263641357,,
35879,91,,0.9139999747276306,0.857151448726654
35899,92,0.6468842625617981,,
35949,92,0.49777448177337646,,
35999,92,0.7556757926940918,,
36049,92,0.5412045121192932,,
36099,92,0.7224775552749634,,
36149,92,0.6631264090538025,,
36199,92,0.6662479043006897,,
36249,92,0.5918984413146973,,
36269,92,,0.9010000228881836,0.8545072078704834
36299,93,0.6692144870758057,,
36349,93,0.4690839350223541,,
36399,93,0.5671613812446594,,
36449,93,0.6548404693603516,,
36499,93,0.5131416916847229,,
36549,93,0.5603046417236328,,
36599,93,0.6897825598716736,,
36649,93,0.4452499747276306,,
36659,93,,0.9186999797821045,0.8551482558250427
36699,94,0.5421358346939087,,
36749,94,0.6520043611526489,,
36799,94,0.5480434894561768,,
36849,94,0.6535685062408447,,
36899,94,0.7346725463867188,,
36949,94,0.6489807963371277,,
36999,94,0.5911860466003418,,
37049,94,0.6952645778656006,,
