step,epoch,train_loss,val_loss,val_acc,train_acc,test_acc
49,0,2.8636059761047363,,,,
99,0,2.4802112579345703,,,,
149,0,2.2097270488739014,,,,
199,0,2.221452474594116,,,,
249,0,2.0483479499816895,,,,
299,0,1.915029525756836,,,,
311,0,,2.0054666996002197,0.23960000276565552,,
311,0,,,,0.18201622366905212,0.3039952516555786
349,1,1.9774165153503418,,,,
399,1,1.8633480072021484,,,,
449,1,1.9316271543502808,,,,
499,1,1.807115077972412,,,,
549,1,1.7880514860153198,,,,
599,1,1.6842375993728638,,,,
623,1,,1.7373912334442139,0.36410000920295715,,
623,1,,,,0.3031099736690521,0.3867681920528412
649,2,1.6968646049499512,,,,
699,2,1.7473719120025635,,,,
749,2,1.720494270324707,,,,
799,2,1.7440640926361084,,,,
849,2,1.5389201641082764,,,,
899,2,1.7224886417388916,,,,
935,2,,1.6129781007766724,0.41589999198913574,,
935,2,,,,0.36728766560554504,0.4375
949,3,1.5277485847473145,,,,
999,3,1.7489014863967896,,,,
1049,3,1.657536268234253,,,,
1099,3,1.571817398071289,,,,
1149,3,1.5701744556427002,,,,
1199,3,1.5629143714904785,,,,
1247,3,,1.5709784030914307,0.42879998683929443,,
1247,3,,,,0.41098257899284363,0.4664754867553711
1249,4,1.499659776687622,,,,
1299,4,1.5819123983383179,,,,
1349,4,1.4897466897964478,,,,
1399,4,1.6467159986495972,,,,
1449,4,1.4646916389465332,,,,
1499,4,1.5689811706542969,,,,
1549,4,1.5002962350845337,,,,
1559,4,,1.496658205986023,0.4708999991416931,,
1559,4,,,,0.4498697817325592,0.506625771522522
1599,5,1.5767240524291992,,,,
1649,5,1.4234611988067627,,,,
1699,5,1.3432378768920898,,,,
1749,5,1.4263116121292114,,,,
1799,5,1.3255932331085205,,,,
1849,5,1.3781747817993164,,,,
1871,5,,1.4333736896514893,0.48399999737739563,,
1871,5,,,,0.48109474778175354,0.5341178774833679
1899,6,1.2781418561935425,,,,
1949,6,1.4007539749145508,,,,
1999,6,1.2126966714859009,,,,
2049,6,1.2781070470809937,,,,
2099,6,1.2246317863464355,,,,
2149,6,1.381725788116455,,,,
2183,6,,1.2978302240371704,0.5590000152587891,,
2183,6,,,,0.5245141983032227,0.5887064933776855
2199,7,1.3034651279449463,,,,
2249,7,1.2701363563537598,,,,
2299,7,1.213144302368164,,,,
2349,7,1.1060070991516113,,,,
2399,7,1.3017051219940186,,,,
2449,7,1.2480190992355347,,,,
2495,7,,1.3108042478561401,0.5583999752998352,,
2495,7,,,,0.5571664571762085,0.6071004867553711
2499,8,1.3283631801605225,,,,
2549,8,1.174443244934082,,,,
2599,8,1.4402257204055786,,,,
2649,8,1.2134463787078857,,,,
2699,8,1.1579394340515137,,,,
2749,8,1.0315120220184326,,,,
2799,8,1.2089122533798218,,,,
2807,8,,1.3797677755355835,0.5446000099182129,,
2807,8,,,,0.5773988366127014,0.6163963675498962
2849,9,1.377770185470581,,,,
2899,9,1.2703584432601929,,,,
2949,9,1.0599534511566162,,,,
2999,9,1.158062219619751,,,,
3049,9,1.2052841186523438,,,,
3099,9,1.3268084526062012,,,,
3119,9,,1.191264033317566,0.5929999947547913,,
3119,9,,,,0.592848539352417,0.637460470199585
3149,10,1.2170393466949463,,,,
3199,10,1.3206874132156372,,,,
3249,10,1.2669191360473633,,,,
3299,10,1.1152271032333374,,,,
3349,10,1.314274787902832,,,,
3399,10,1.1718717813491821,,,,
3431,10,,1.1074957847595215,0.6237999796867371,,
3431,10,,,,0.6037910580635071,0.6631724834442139
3449,11,0.4818912744522095,,,,
3499,11,1.1351792812347412,,,,
3549,11,0.7908039689064026,,,,
3599,11,0.7475485801696777,,,,
3649,11,0.6939210891723633,,,,
3699,11,1.0241329669952393,,,,
3743,11,,1.018009901046753,0.5468999743461609,,
3743,11,,,,0.5980318784713745,0.6360759735107422
3749,12,0.11745071411132812,,,,
3799,12,0.400260865688324,,,,
3849,12,0.7070661783218384,,,,
3899,12,0.25127679109573364,,,,
3949,12,0.011344186961650848,,,,
3999,12,0.6566165089607239,,,,
4049,12,0.005814447999000549,,,,
4055,12,,0.5334598422050476,0.5573999881744385,,
4055,12,,,,0.5807542204856873,0.6399327516555786
4099,13,-0.2998114824295044,,,,
4149,13,-0.2351759374141693,,,,
4199,13,-0.6893471479415894,,,,
4249,13,-0.06725889444351196,,,,
4299,13,-0.08484137058258057,,,,
4349,13,-0.1252983659505844,,,,
4367,13,,-0.28415030241012573,0.5748000144958496,,
4367,13,,,,0.5816556215286255,0.6278678774833679
4399,14,-1.6693665981292725,,,,
4449,14,-1.0422636270523071,,,,
4499,14,-1.6547670364379883,,,,
4549,14,-1.4509096145629883,,,,
4599,14,-1.6531636714935303,,,,
4649,14,-1.2787816524505615,,,,
4679,14,,-0.9957139492034912,0.5687999725341797,,
4679,14,,,,0.5813801884651184,0.6257911324501038
4699,15,-1.652768611907959,,,,
4749,15,-1.7911396026611328,,,,
4799,15,-1.8069896697998047,,,,
4849,15,-2.4191946983337402,,,,
4899,15,-2.091628074645996,,,,
4949,15,-1.7548941373825073,,,,
4991,15,,-1.2309372425079346,0.5370000004768372,,
4991,15,,,,0.5929487347602844,0.6198576092720032
4999,16,-2.730928421020508,,,,
5049,16,-2.9300169944763184,,,,
5099,16,-3.0864663124084473,,,,
5149,16,-2.8967933654785156,,,,
5199,16,-3.074697256088257,,,,
5249,16,-2.5469436645507812,,,,
5299,16,-3.2011587619781494,,,,
5303,16,,-2.8184964656829834,0.6068000197410583,,
5303,16,,,,0.6105769276618958,0.6629746556282043
5349,17,-3.601051092147827,,,,
5399,17,-4.516701698303223,,,,
5449,17,-3.0947256088256836,,,,
5499,17,-3.992178201675415,,,,
5549,17,-3.5271685123443604,,,,
5599,17,-3.2808279991149902,,,,
5615,17,,-2.928835868835449,0.5647000074386597,,
5615,17,,,,0.6163110733032227,0.6494264006614685
5649,18,-5.28587532043457,,,,
5699,18,-4.657192707061768,,,,
5749,18,-4.879810333251953,,,,
5799,18,-4.549382209777832,,,,
5849,18,-4.890199661254883,,,,
5899,18,-4.073507308959961,,,,
5927,18,,-4.684779644012451,0.609499990940094,,
5927,18,,,,0.6204426884651184,0.6494264006614685
5949,19,-5.532949447631836,,,,
5999,19,-6.4893879890441895,,,,
6049,19,-6.2313313484191895,,,,
6099,19,-5.7820539474487305,,,,
6149,19,-5.121808052062988,,,,
6199,19,-5.759947776794434,,,,
6239,19,,-4.876038551330566,0.5888000130653381,,
6239,19,,,,0.6281049847602844,0.6601067781448364
6249,20,-7.005123138427734,,,,
6299,20,-7.464158535003662,,,,
6349,20,-6.65934419631958,,,,
6399,20,-6.0962677001953125,,,,
6449,20,-6.57387638092041,,,,
6499,20,-6.550272464752197,,,,
6549,20,-5.88284969329834,,,,
6551,20,,-6.7726640701293945,0.6456000208854675,,
6551,20,,,,0.6331129670143127,0.6716772317886353
6599,21,-8.016487121582031,,,,
6649,21,-7.986627578735352,,,,
6699,21,-7.802864074707031,,,,
6749,21,-8.093338012695312,,,,
6799,21,-8.151872634887695,,,,
6849,21,-8.026622772216797,,,,
6863,21,,-7.74491024017334,0.6524999737739563,,
6863,21,,,,0.6364683508872986,0.6763251423835754
6899,22,-9.128395080566406,,,,
6949,22,-9.329404830932617,,,,
6999,22,-8.444148063659668,,,,
7049,22,-8.87021255493164,,,,
7099,22,-8.87562084197998,,,,
7149,22,-8.789861679077148,,,,
7175,22,,-8.847557067871094,0.6550999879837036,,
7175,22,,,,0.6462840437889099,0.6758307218551636
7199,23,-10.221595764160156,,,,
7249,23,-9.851137161254883,,,,
7299,23,-9.478370666503906,,,,
7349,23,-9.8274564743042,,,,
7399,23,-9.90881061553955,,,,
7449,23,-10.540367126464844,,,,
7487,23,,-9.519704818725586,0.6330000162124634,,
7487,23,,,,0.6507912874221802,0.6817642450332642
7499,24,-11.162246704101562,,,,
7549,24,-10.588802337646484,,,,
7599,24,-10.584378242492676,,,,
7649,24,-11.416488647460938,,,,
7699,24,-11.064947128295898,,,,
7749,24,-11.013467788696289,,,,
7799,24,-10.796670913696289,,,,
7799,24,,-10.703479766845703,0.63919997215271,,
7799,24,,,,0.6544471383094788,0.6677215099334717
7849,25,-12.288902282714844,,,,
7899,25,-11.971404075622559,,,,
7949,25,-12.452461242675781,,,,
7999,25,-11.456974029541016,,,,
8049,25,-12.706743240356445,,,,
8099,25,-11.05687141418457,,,,
8111,25,,-11.791251182556152,0.6470000147819519,,
8111,25,,,,0.657301664352417,0.6846321225166321
8149,26,-13.53422737121582,,,,
8199,26,-13.79079818725586,,,,
8249,26,-13.330583572387695,,,,
8299,26,-13.712554931640625,,,,
8349,26,-12.691217422485352,,,,
8399,26,-14.03365707397461,,,,
8423,26,,-12.7843656539917,0.6431999802589417,,
8423,26,,,,0.6622346043586731,0.6889833807945251
8449,27,-13.332690238952637,,,,
8499,27,-14.903129577636719,,,,
8549,27,-13.906668663024902,,,,
8599,27,-12.849668502807617,,,,
8649,27,-14.757612228393555,,,,
8699,27,-14.370244979858398,,,,
8735,27,,-13.97823429107666,0.670799970626831,,
8735,27,,,,0.6652644276618958,0.7119264006614685
8749,28,-14.92496109008789,,,,
8799,28,-15.751726150512695,,,,
8849,28,-15.042709350585938,,,,
8899,28,-15.358770370483398,,,,
8949,28,-15.73464584350586,,,,
8999,28,-14.98714828491211,,,,
9047,28,,-15.234294891357422,0.6744999885559082,,
9047,28,,,,0.6691206097602844,0.7081685066223145
9049,29,-16.40432357788086,,,,
9099,29,-15.210188865661621,,,,
9149,29,-16.08233642578125,,,,
9199,29,-15.542074203491211,,,,
9249,29,-17.047510147094727,,,,
9299,29,-16.53955078125,,,,
9349,29,-15.732156753540039,,,,
9359,29,,-15.613195419311523,0.6363000273704529,,
9359,29,,,,0.6715494990348816,0.701344907283783
9399,30,-17.49927520751953,,,,
9449,30,-17.333040237426758,,,,
9499,30,-17.051542282104492,,,,
9549,30,-17.06104278564453,,,,
9599,30,-17.014633178710938,,,,
9649,30,-18.193023681640625,,,,
9671,30,,-16.818931579589844,0.6424999833106995,,
9671,30,,,,0.6733523607254028,0.6994659900665283
9699,31,-21.527799606323242,,,,
9749,31,-21.48029136657715,,,,
9799,31,-21.32978630065918,,,,
9849,31,-20.787878036499023,,,,
9899,31,-20.704208374023438,,,,
9949,31,-21.309782028198242,,,,
9983,31,,-20.99150848388672,0.5613999962806702,,
9983,31,,,,0.5988832116127014,0.6143196225166321
9999,32,-22.01167106628418,,,,
10049,32,-22.316574096679688,,,,
10099,32,-22.08700180053711,,,,
10149,32,-21.85309410095215,,,,
10199,32,-22.589256286621094,,,,
10249,32,-22.697288513183594,,,,
10295,32,,-21.895109176635742,0.5317000150680542,,
10295,32,,,,0.6021133661270142,0.6044303774833679
10299,33,-22.627073287963867,,,,
10349,33,-23.07638931274414,,,,
10399,33,-23.469255447387695,,,,
10449,33,-23.320858001708984,,,,
10499,33,-23.51421546936035,,,,
10549,33,-23.891761779785156,,,,
10599,33,-23.208744049072266,,,,
10607,33,,-23.5665225982666,0.5742999911308289,,
10607,33,,,,0.5929737687110901,0.6262856125831604
10649,34,-24.91377830505371,,,,
10699,34,-24.26520538330078,,,,
10749,34,-24.14373016357422,,,,
10799,34,-24.316041946411133,,,,
10849,34,-24.905147552490234,,,,
10899,34,-24.40996742248535,,,,
10919,34,,-24.392074584960938,0.5174999833106995,,
10919,34,,,,0.593825101852417,0.6150118708610535
10949,35,-26.027647018432617,,,,
