train_loss,epoch,step,val_acc,val_loss,train_acc,test_acc
2.3742737770080566,0,49,,,,
2.250859022140503,0,99,,,,
2.3760976791381836,0,149,,,,
2.0253665447235107,0,199,,,,
2.087977886199951,0,249,,,,
1.9881826639175415,0,299,,,,
,0,312,0.2935999929904938,1.8614388704299927,,
,0,312,,,0.18177500367164612,0.2754153609275818
2.008030891418457,1,349,,,,
1.9353049993515015,1,399,,,,
1.7991220951080322,1,449,,,,
1.856512188911438,1,499,,,,
1.863374948501587,1,549,,,,
1.6515284776687622,1,599,,,,
,1,625,0.38499999046325684,1.6619197130203247,,
,1,625,,,0.30892500281333923,0.3872626721858978
1.6322596073150635,2,649,,,,
1.6665935516357422,2,699,,,,
1.6824350357055664,2,749,,,,
1.5707998275756836,2,799,,,,
1.6753206253051758,2,849,,,,
1.6195216178894043,2,899,,,,
,2,938,0.43540000915527344,1.5532763004302979,,
,2,938,,,0.38557499647140503,0.42662182450294495
1.5081887245178223,3,949,,,,
1.3621208667755127,3,999,,,,
1.6759283542633057,3,1049,,,,
1.5992615222930908,3,1099,,,,
1.4959338903427124,3,1149,,,,
1.4200196266174316,3,1199,,,,
1.2954003810882568,3,1249,,,,
,3,1251,0.4487000107765198,1.4877687692642212,,
,3,1251,,,0.4341999888420105,0.45421281456947327
1.3596692085266113,4,1299,,,,
1.3406575918197632,4,1349,,,,
1.4070191383361816,4,1399,,,,
1.3374788761138916,4,1449,,,,
1.4077614545822144,4,1499,,,,
1.5249370336532593,4,1549,,,,
,4,1564,0.5277000069618225,1.2873716354370117,,
,4,1564,,,0.4926750063896179,0.5166139006614685
1.3352714776992798,5,1599,,,,
1.3347644805908203,5,1649,,,,
1.3177330493927002,5,1699,,,,
1.2009954452514648,5,1749,,,,
1.2831995487213135,5,1799,,,,
1.2831915616989136,5,1849,,,,
,5,1877,0.5532000064849854,1.2338842153549194,,
,5,1877,,,0.5299749970436096,0.5518196225166321
1.3050322532653809,6,1899,,,,
1.2476600408554077,6,1949,,,,
1.3853673934936523,6,1999,,,,
1.214513897895813,6,2049,,,,
1.0936799049377441,6,2099,,,,
1.1208384037017822,6,2149,,,,
,6,2190,0.5989000201225281,1.139706015586853,,
,6,2190,,,0.5621749758720398,0.5858386158943176
1.1446185111999512,7,2199,,,,
1.248769998550415,7,2249,,,,
1.2897323369979858,7,2299,,,,
0.9520885944366455,7,2349,,,,
1.096996545791626,7,2399,,,,
1.1825577020645142,7,2449,,,,
1.2067278623580933,7,2499,,,,
,7,2503,0.54339998960495,1.877769947052002,,
,7,2503,,,0.5834000110626221,0.5742682218551636
1.1624126434326172,8,2549,,,,
1.0430941581726074,8,2599,,,,
1.2733049392700195,8,2649,,,,
1.2220202684402466,8,2699,,,,
1.0558648109436035,8,2749,,,,
0.9795344471931458,8,2799,,,,
,8,2816,0.617900013923645,1.0823651552200317,,
,8,2816,,,0.6018499732017517,0.624406635761261
1.0485477447509766,9,2849,,,,
1.0173736810684204,9,2899,,,,
1.0343729257583618,9,2949,,,,
1.088833212852478,9,2999,,,,
1.1035881042480469,9,3049,,,,
0.9521526098251343,9,3099,,,,
,9,3129,0.6175000071525574,1.1013010740280151,,
,9,3129,,,0.6258249878883362,0.660304605960846
1.0455269813537598,10,3149,,,,
0.9641362428665161,10,3199,,,,
1.0417547225952148,10,3249,,,,
1.077024221420288,10,3299,,,,
0.9048993587493896,10,3349,,,,
1.0136067867279053,10,3399,,,,
,10,3442,0.6396999955177307,1.0602895021438599,,
,10,3442,,,0.6434500217437744,0.6684137582778931
0.5242530107498169,11,3449,,,,
0.49914291501045227,11,3499,,,,
0.5466016530990601,11,3549,,,,
0.5757380723953247,11,3599,,,,
0.7983649373054504,11,3649,,,,
0.5945441722869873,11,3699,,,,
0.7721462845802307,11,3749,,,,
,11,3755,0.6202999949455261,0.6927565932273865,,
,11,3755,,,0.6265749931335449,0.6311313509941101
0.20043882727622986,12,3799,,,,
0.08812517672777176,12,3849,,,,
-0.021871335804462433,12,3899,,,,
0.11505046486854553,12,3949,,,,
-0.38250985741615295,12,3999,,,,
0.2768082022666931,12,4049,,,,
,12,4068,0.5752999782562256,0.4282757341861725,,
,12,4068,,,0.6165000200271606,0.6392405033111572
-0.8462899923324585,13,4099,,,,
-0.6733620166778564,13,4149,,,,
-0.8277243375778198,13,4199,,,,
-0.6185269355773926,13,4249,,,,
-1.0801047086715698,13,4299,,,,
-0.4420454502105713,13,4349,,,,
,13,4381,0.631600022315979,-0.9021492004394531,,
,13,4381,,,0.6256499886512756,0.6384493708610535
-1.3279951810836792,14,4399,,,,
-1.3100004196166992,14,4449,,,,
-1.7253977060317993,14,4499,,,,
-1.5703585147857666,14,4549,,,,
-2.0899813175201416,14,4599,,,,
-1.6466434001922607,14,4649,,,,
,14,4694,0.6614999771118164,-1.839985728263855,,
,14,4694,,,0.6350749731063843,0.6595134735107422
-2.93926739692688,15,4699,,,,
-2.980720043182373,15,4749,,,,
-2.3425633907318115,15,4799,,,,
-2.3110883235931396,15,4849,,,,
-2.4823291301727295,15,4899,,,,
-2.973288059234619,15,4949,,,,
-2.0874295234680176,15,4999,,,,
,15,5007,0.5895000100135803,-1.8330445289611816,,
,15,5007,,,0.6462249755859375,0.6383504867553711
-3.7329952716827393,16,5049,,,,
-3.344964027404785,16,5099,,,,
-3.527956485748291,16,5149,,,,
-3.6299753189086914,16,5199,,,,
-4.028874397277832,16,5249,,,,
-3.5265955924987793,16,5299,,,,
,16,5320,0.6620000004768372,-3.5104992389678955,,
,16,5320,,,0.661424994468689,0.6675237417221069
-5.2052693367004395,17,5349,,,,
-4.3424906730651855,17,5399,,,,
-4.987039566040039,17,5449,,,,
-4.166825771331787,17,5499,,,,
-4.980292320251465,17,5549,,,,
-3.9677159786224365,17,5599,,,,
,17,5633,0.630299985408783,-4.1391282081604,,
,17,5633,,,0.6650500297546387,0.673655092716217
-5.794592380523682,18,5649,,,,
-5.540877342224121,18,5699,,,,
-5.744307041168213,18,5749,,,,
-5.730280876159668,18,5799,,,,
-5.062455177307129,18,5849,,,,
-5.11958122253418,18,5899,,,,
,18,5946,0.7019000053405762,-5.881499767303467,,
,18,5946,,,0.6733750104904175,0.6817642450332642
-6.859690189361572,19,5949,,,,
-6.140668869018555,19,5999,,,,
-7.03288459777832,19,6049,,,,
-7.153916358947754,19,6099,,,,
-6.537979602813721,19,6149,,,,
-6.90526008605957,19,6199,,,,
-6.505927085876465,19,6249,,,,
,19,6259,0.6348999738693237,-5.610389232635498,,
,19,6259,,,0.680774986743927,0.6820608973503113
-8.303693771362305,20,6299,,,,
-7.6094560623168945,20,6349,,,,
-7.467436790466309,20,6399,,,,
-7.532601833343506,20,6449,,,,
-7.98726749420166,20,6499,,,,
-7.637107849121094,20,6549,,,,
,20,6572,0.65829998254776,-7.35057258605957,,
,20,6572,,,0.685699999332428,0.6709849834442139
-8.541250228881836,21,6599,,,,
-8.312503814697266,21,6649,,,,
-8.891870498657227,21,6699,,,,
-9.506051063537598,21,6749,,,,
-8.414995193481445,21,6799,,,,
-8.480247497558594,21,6849,,,,
,21,6885,0.7077999711036682,-8.839370727539062,,
,21,6885,,,0.689674973487854,0.696499228477478
-8.99660873413086,22,6899,,,,
-9.897958755493164,22,6949,,,,
-10.556008338928223,22,6999,,,,
-10.246028900146484,22,7049,,,,
-10.02010440826416,22,7099,,,,
-10.1263427734375,22,7149,,,,
,22,7198,0.6586999893188477,-9.376083374023438,,
,22,7198,,,0.6968500018119812,0.6858188509941101
-10.229951858520508,23,7199,,,,
-10.836532592773438,23,7249,,,,
-10.711935043334961,23,7299,,,,
-10.598531723022461,23,7349,,,,
-11.207756042480469,23,7399,,,,
-10.016176223754883,23,7449,,,,
-11.133231163024902,23,7499,,,,
,23,7511,0.6812999844551086,-10.589059829711914,,
,23,7511,,,0.6974250078201294,0.6797863841056824
-11.002299308776855,24,7549,,,,
-11.110498428344727,24,7599,,,,
-12.044241905212402,24,7649,,,,
-12.537948608398438,24,7699,,,,
-11.473917961120605,24,7749,,,,
-12.170087814331055,24,7799,,,,
,24,7824,0.6851999759674072,-11.418665885925293,,
,24,7824,,,0.704200029373169,0.7016416192054749
-12.297090530395508,25,7849,,,,
-13.203749656677246,25,7899,,,,
-12.570536613464355,25,7949,,,,
-12.198007583618164,25,7999,,,,
-12.717119216918945,25,8049,,,,
-12.174665451049805,25,8099,,,,
,25,8137,0.6323000192642212,-12.110260009765625,,
,25,8137,,,0.7101749777793884,0.6842365264892578
-14.689878463745117,26,8149,,,,
-15.229040145874023,26,8199,,,,
-14.202301979064941,26,8249,,,,
-14.000465393066406,26,8299,,,,
-13.933584213256836,26,8349,,,,
-14.380826950073242,26,8399,,,,
-14.15743350982666,26,8449,,,,
,26,8450,0.6590999960899353,-13.412657737731934,,
,26,8450,,,0.7110999822616577,0.6883900165557861
-15.518122673034668,27,8499,,,,
-14.951681137084961,27,8549,,,,
-14.942436218261719,27,8599,,,,
-15.183450698852539,27,8649,,,,
-15.355268478393555,27,8699,,,,
-15.64886474609375,27,8749,,,,
,27,8763,0.7077999711036682,-14.8601655960083,,
,27,8763,,,0.7125250101089478,0.7152887582778931
-16.080936431884766,28,8799,,,,
-16.8814640045166,28,8849,,,,
-16.502296447753906,28,8899,,,,
-15.645544052124023,28,8949,,,,
-15.659942626953125,28,8999,,,,
-16.238847732543945,28,9049,,,,
,28,9076,0.7289000153541565,-16.32699203491211,,
,28,9076,,,0.7232249975204468,0.7130142450332642
-16.940052032470703,29,9099,,,,
-17.71164321899414,29,9149,,,,
-16.68153190612793,29,9199,,,,
-18.46052360534668,29,9249,,,,
-17.13214111328125,29,9299,,,,
-17.101516723632812,29,9349,,,,
,29,9389,0.7089999914169312,-16.891281127929688,,
,29,9389,,,0.7213500142097473,0.7116297483444214
-19.067466735839844,30,9399,,,,
-18.445083618164062,30,9449,,,,
-19.556930541992188,30,9499,,,,
-17.891550064086914,30,9549,,,,
-18.984111785888672,30,9599,,,,
-18.548553466796875,30,9649,,,,
-18.52581024169922,30,9699,,,,
,30,9702,0.680899977684021,-17.378103256225586,,
,30,9702,,,0.722000002861023,0.712124228477478
-20.636592864990234,31,9749,,,,
-20.291595458984375,31,9799,,,,
-20.624847412109375,31,9849,,,,
-21.138105392456055,31,9899,,,,
-20.788375854492188,31,9949,,,,
-20.843351364135742,31,9999,,,,
,31,10015,0.5967000126838684,-21.112974166870117,,
,31,10015,,,0.643975019454956,0.641218364238739
-23.077289581298828,32,10049,,,,
-22.564971923828125,32,10099,,,,
-22.65442657470703,32,10149,,,,
-22.436063766479492,32,10199,,,,
-23.07285499572754,32,10249,,,,
-22.610042572021484,32,10299,,,,
,32,10328,0.6172000169754028,-22.487659454345703,,
,32,10328,,,0.6393749713897705,0.6467563509941101
-23.385034561157227,33,10349,,,,
-23.893089294433594,33,10399,,,,
-24.312271118164062,33,10449,,,,
-23.50458335876465,33,10499,,,,
-23.58537483215332,33,10549,,,,
-23.668975830078125,33,10599,,,,
,33,10641,0.5688999891281128,-23.477645874023438,,
,33,10641,,,0.6453499794006348,0.6240110993385315
-25.15439224243164,34,10649,,,,
-24.91567039489746,34,10699,,,,
-24.159297943115234,34,10749,,,,
-24.585460662841797,34,10799,,,,
-24.904855728149414,34,10849,,,,
-24.916522979736328,34,10899,,,,
-24.88400650024414,34,10949,,,,
,34,10954,0.5906999707221985,-24.381641387939453,,
,34,10954,,,0.6339499950408936,0.6181764006614685
-25.9660701751709,35,10999,,,,
-25.96786880493164,35,11049,,,,
-25.897790908813477,35,11099,,,,
-25.73366928100586,35,11149,,,,
-25.140588760375977,35,11199,,,,
-25.97854995727539,35,11249,,,,
,35,11267,0.5855000019073486,-25.797964096069336,,
