step,epoch,train_loss,val_loss,val_acc,test_acc
9949,31,-2.0107569694519043,,,
9983,31,,1.141906499862671,0.722100019454956,
9983,31,,,,0.8245999813079834
9999,32,0.48533880710601807,,,
10049,32,-1.7765004634857178,,,
10099,32,0.34581077098846436,,,
10149,32,0.2514845132827759,,,
10199,32,-0.3926987648010254,,,
10249,32,-2.3351638317108154,,,
10295,32,,1.0936708450317383,0.7322999835014343,
10295,32,,,,0.8417999744415283
10299,33,-1.9147124290466309,,,
10349,33,-1.6060595512390137,,,
10399,33,0.1827836036682129,,,
10449,33,-2.247490882873535,,,
10499,33,-1.192309856414795,,,
10549,33,-2.9171555042266846,,,
10599,33,-2.4172866344451904,,,
10607,33,,1.0931793451309204,0.7346000075340271,
10607,33,,,,0.8431000113487244
10649,34,0.4636106491088867,,,
10699,34,-5.1066975593566895,,,
10749,34,-0.23921537399291992,,,
10799,34,-1.764958143234253,,,
10849,34,-1.657315731048584,,,
10899,34,-3.090123176574707,,,
10919,34,,1.127439022064209,0.7343999743461609,
10919,34,,,,0.8339999914169312
10949,35,-0.5581786632537842,,,
10999,35,-2.8172783851623535,,,
11049,35,0.5202122926712036,,,
11099,35,-4.564399719238281,,,
11149,35,-1.6884799003601074,,,
11199,35,0.2835460901260376,,,
11231,35,,1.1420979499816895,0.7364000082015991,
11231,35,,,,0.8424999713897705
11249,36,-0.01512455940246582,,,
11299,36,-0.5513706207275391,,,
11349,36,-5.131317138671875,,,
11399,36,-2.4158434867858887,,,
11449,36,-0.2875925302505493,,,
11499,36,-3.706482410430908,,,
11543,36,,1.2072224617004395,0.7231000065803528,
11543,36,,,,0.8227999806404114
11549,37,-2.262289524078369,,,
11599,37,-1.0961062908172607,,,
11649,37,-2.0918540954589844,,,
11699,37,0.2241607904434204,,,
11749,37,-0.8621814250946045,,,
11799,37,-1.890479564666748,,,
11849,37,0.3736635446548462,,,
11855,37,,1.1816208362579346,0.7217000126838684,
11855,37,,,,0.8184999823570251
11899,38,-0.14851093292236328,,,
11949,38,-3.6810312271118164,,,
11999,38,-0.6282473802566528,,,
12049,38,-3.404275894165039,,,
12099,38,-3.4400579929351807,,,
12149,38,-1.5853676795959473,,,
12167,38,,1.1152411699295044,0.7321000099182129,
12167,38,,,,0.8313999772071838
12199,39,0.2693268060684204,,,
12249,39,-5.48438024520874,,,
12299,39,-1.453392505645752,,,
12349,39,0.5336343050003052,,,
12399,39,-2.245576858520508,,,
12449,39,-2.7195167541503906,,,
12479,39,,1.1161606311798096,0.7322999835014343,
12479,39,,,,0.8334000110626221
12499,40,-4.0401105880737305,,,
12549,40,-2.2360005378723145,,,
12599,40,-1.594085454940796,,,
12649,40,-0.25824999809265137,,,
12699,40,-1.5121757984161377,,,
12749,40,-2.4414398670196533,,,
12791,40,,1.1491761207580566,0.7275000214576721,
12791,40,,,,0.8319000005722046
12799,41,0.09345889091491699,,,
12849,41,-3.5364389419555664,,,
12899,41,-0.7531530857086182,,,
12949,41,-4.223416805267334,,,
12999,41,-0.29114580154418945,,,
13049,41,-5.20819091796875,,,
13099,41,0.40448904037475586,,,
13103,41,,1.1444380283355713,0.7416999936103821,
13103,41,,,,0.8479999899864197
13149,42,0.2195141315460205,,,
13199,42,-3.669224977493286,,,
13249,42,-1.0467016696929932,,,
13299,42,0.35602712631225586,,,
13349,42,-1.7129719257354736,,,
13399,42,-1.7984957695007324,,,
13415,42,,1.1895403861999512,0.7366999983787537,
13415,42,,,,0.8413000106811523
13449,43,-2.919867753982544,,,
13499,43,-4.751908779144287,,,
13549,43,0.13404297828674316,,,
13599,43,0.12778496742248535,,,
13649,43,0.21776175498962402,,,
13699,43,-1.0549476146697998,,,
13727,43,,1.1594380140304565,0.7337999939918518,
13727,43,,,,0.8371000289916992
13749,44,-0.2706599235534668,,,
13799,44,-0.3886895179748535,,,
13849,44,-0.4423847198486328,,,
13899,44,-0.7585341930389404,,,
13949,44,-1.2269518375396729,,,
13999,44,0.23919224739074707,,,
14039,44,,1.1424424648284912,0.7448999881744385,
14039,44,,,,0.8496000170707703
14049,45,-2.8554365634918213,,,
14099,45,-1.8384087085723877,,,
14149,45,-0.030237913131713867,,,
14199,45,0.4783189296722412,,,
14249,45,-1.7933344841003418,,,
14299,45,-2.7348756790161133,,,
14349,45,-1.8238499164581299,,,
14351,45,,1.1855263710021973,0.7422000169754028,
14351,45,,,,0.8453999757766724
14399,46,-1.617419958114624,,,
14449,46,-4.898345947265625,,,
14499,46,-0.452608585357666,,,
14549,46,-0.17955446243286133,,,
14599,46,-0.17227506637573242,,,
14649,46,-0.23779964447021484,,,
14663,46,,1.2507790327072144,0.7390999794006348,
14663,46,,,,0.8414999842643738
14699,47,-0.781280517578125,,,
14749,47,-0.7031919956207275,,,
14799,47,0.15213918685913086,,,
14849,47,-4.570596694946289,,,
14899,47,0.4020369052886963,,,
14949,47,-0.13327312469482422,,,
14975,47,,1.1969363689422607,0.7429999709129333,
14975,47,,,,0.8513000011444092
14999,48,0.6146509647369385,,,
15049,48,-1.784698486328125,,,
15099,48,-5.225197792053223,,,
15149,48,-0.5759367942810059,,,
15199,48,-2.301039218902588,,,
15249,48,-1.5787770748138428,,,
15287,48,,1.1419988870620728,0.746399998664856,
15287,48,,,,0.8583999872207642
15299,49,-0.7151570320129395,,,
15349,49,-1.4400264024734497,,,
15399,49,-2.601339340209961,,,
15449,49,-0.9198837280273438,,,
15499,49,-8.836275100708008,,,
15549,49,-1.097733974456787,,,
15599,49,-1.6412172317504883,,,
15599,49,,1.177099585533142,0.75,
15599,49,,,,0.8604999780654907
15649,50,-0.32361793518066406,,,
15699,50,0.3683176040649414,,,
15749,50,-0.9205653667449951,,,
15799,50,-3.8909003734588623,,,
15849,50,-0.4841935634613037,,,
15899,50,-2.671304941177368,,,
15911,50,,1.2312898635864258,0.7412999868392944,
15911,50,,,,0.8442999720573425
15949,51,-0.22493410110473633,,,
15999,51,-2.7787485122680664,,,
16049,51,-3.6648268699645996,,,
16099,51,0.04374504089355469,,,
16149,51,-0.1644115447998047,,,
16199,51,0.40656912326812744,,,
16223,51,,1.2352874279022217,0.7421000003814697,
16223,51,,,,0.8454999923706055
16249,52,0.09687590599060059,,,
16299,52,-5.482513427734375,,,
16349,52,-4.008317947387695,,,
16399,52,-2.5088396072387695,,,
16449,52,0.21660733222961426,,,
16499,52,0.2439638376235962,,,
16535,52,,1.2090615034103394,0.7497000098228455,
16535,52,,,,0.8582000136375427
16549,53,-7.7763471603393555,,,
16599,53,-4.045231819152832,,,
16649,53,0.31714558601379395,,,
16699,53,-4.111238956451416,,,
16749,53,-2.7095742225646973,,,
16799,53,0.10376381874084473,,,
16847,53,,1.1936063766479492,0.7488999962806702,
16847,53,,,,0.8546000123023987
16849,54,-1.3372414112091064,,,
16899,54,-2.006368398666382,,,
16949,54,-0.07269501686096191,,,
16999,54,-1.3302197456359863,,,
17049,54,-2.3696439266204834,,,
17099,54,-0.721217155456543,,,
17149,54,-0.3810427188873291,,,
17159,54,,1.1152112483978271,0.7595999836921692,
17159,54,,,,0.8684999942779541
17199,55,-0.20758938789367676,,,
17249,55,-2.837996244430542,,,
17299,55,0.5904245376586914,,,
17349,55,-0.46515464782714844,,,
17399,55,-5.7997727394104,,,
17449,55,-0.14052987098693848,,,
17471,55,,1.1524007320404053,0.7506999969482422,
17471,55,,,,0.8622999787330627
17499,56,-0.05089712142944336,,,
17549,56,-2.273247241973877,,,
17599,56,0.48002445697784424,,,
17649,56,-0.8947439193725586,,,
17699,56,-3.3252758979797363,,,
17749,56,0.2379317283630371,,,
17783,56,,1.1867554187774658,0.7477999925613403,
17783,56,,,,0.8526999950408936
17799,57,-0.7447741031646729,,,
17849,57,0.4203920364379883,,,
17899,57,0.09356868267059326,,,
17949,57,-0.34567689895629883,,,
17999,57,-6.901510238647461,,,
18049,57,-6.160038471221924,,,
18095,57,,1.2326655387878418,0.7519000172615051,
18095,57,,,,0.8582000136375427
18099,58,0.11627793312072754,,,
18149,58,-4.3999104499816895,,,
18199,58,-7.510867118835449,,,
18249,58,-3.8521616458892822,,,
18299,58,-0.09950876235961914,,,
18349,58,-1.1283326148986816,,,
18399,58,0.06792688369750977,,,
18407,58,,1.2007133960723877,0.7544999718666077,
18407,58,,,,0.8633999824523926
18449,59,-3.4523696899414062,,,
18499,59,0.25454092025756836,,,
18549,59,-0.946495532989502,,,
18599,59,-3.5079915523529053,,,
18649,59,-0.2326340675354004,,,
18699,59,-6.175760746002197,,,
18719,59,,1.1770116090774536,0.7616000175476074,
18719,59,,,,0.8698999881744385
18749,60,-5.452905178070068,,,
18799,60,0.05045175552368164,,,
18849,60,-4.532252311706543,,,
18899,60,-1.8957586288452148,,,
18949,60,-2.7394330501556396,,,
18999,60,-3.1011924743652344,,,
19031,60,,1.2294901609420776,0.7542999982833862,
19031,60,,,,0.8675000071525574
19049,61,-3.273580551147461,,,
19099,61,0.3607444763183594,,,
19149,61,-4.13913106918335,,,
19199,61,-0.8176355361938477,,,
19249,61,-0.3841400146484375,,,
19299,61,-4.2641425132751465,,,
19343,61,,1.1836729049682617,0.7580999732017517,
19343,61,,,,0.8708999752998352
19349,62,-4.055131435394287,,,
19399,62,-7.248085021972656,,,
19449,62,-0.0028390884399414062,,,
19499,62,-0.773402214050293,,,
19549,62,-6.050005912780762,,,
19599,62,-0.008409738540649414,,,
19649,62,-9.004922866821289,,,
19655,62,,1.1223698854446411,0.7538999915122986,
19655,62,,,,0.8668000102043152
19699,63,-1.1905550956726074,,,
19749,63,-1.4847280979156494,,,
19799,63,-3.088143825531006,,,
19849,63,-3.015212059020996,,,
19899,63,-4.624201774597168,,,
19949,63,-0.6170024871826172,,,
19967,63,,1.1334450244903564,0.7441999912261963,
19967,63,,,,0.855400025844574
19999,64,-0.253617525100708,,,
20049,64,-0.2830193042755127,,,
20099,64,-2.3690638542175293,,,
20149,64,-1.189469575881958,,,
20199,64,-3.456892967224121,,,
20249,64,-3.3819973468780518,,,
20279,64,,1.1755313873291016,0.7488999962806702,
20279,64,,,,0.8586000204086304
20299,65,-4.677631855010986,,,
20349,65,-0.5851378440856934,,,
20399,65,-5.31588077545166,,,
20449,65,-0.6390948295593262,,,
20499,65,-0.8597893714904785,,,
20549,65,-3.3702123165130615,,,
20591,65,,1.1476788520812988,0.7609000205993652,
20591,65,,,,0.8744999766349792
20599,66,-4.356162071228027,,,
20649,66,-1.1610486507415771,,,
20699,66,-1.011120080947876,,,
20749,66,-0.16436433792114258,,,
20799,66,-6.56041145324707,,,
20849,66,-0.3569753170013428,,,
20899,66,-1.08760666847229,,,
20903,66,,1.1916921138763428,0.7573000192642212,
20903,66,,,,0.8737999796867371
20949,67,-2.5707998275756836,,,
20999,67,0.14759087562561035,,,
21049,67,-0.8178246021270752,,,
21099,67,-1.088789701461792,,,
21149,67,-0.6106109619140625,,,
21199,67,-0.6005749702453613,,,
21215,67,,1.2405145168304443,0.7534000277519226,
21215,67,,,,0.8634999990463257
21249,68,-1.231520652770996,,,
21299,68,-4.949553966522217,,,
21349,68,-0.08669877052307129,,,
21399,68,-3.5337014198303223,,,
21449,68,-0.24843358993530273,,,
21499,68,-4.996478080749512,,,
21527,68,,1.211901068687439,0.755299985408783,
21527,68,,,,0.8623999953269958
21549,69,0.17543840408325195,,,
21599,69,-2.589186191558838,,,
21649,69,-1.0654933452606201,,,
21699,69,-4.097874164581299,,,
21749,69,-8.61858081817627,,,
21799,69,0.27120792865753174,,,
21839,69,,1.1671857833862305,0.7633000016212463,
21839,69,,,,0.8828999996185303
21849,70,0.0373387336730957,,,
21899,70,-0.5817570686340332,,,
21949,70,-2.748765230178833,,,
21999,70,-0.5456178188323975,,,
22049,70,-5.466660499572754,,,
22099,70,-0.9909927845001221,,,
22149,70,-3.840299129486084,,,
22151,70,,1.1980726718902588,0.7660999894142151,
22151,70,,,,0.8858000040054321
22199,71,-7.976918697357178,,,
22249,71,-6.214561939239502,,,
22299,71,-8.510592460632324,,,
22349,71,-8.377038955688477,,,
22399,71,-1.486621618270874,,,
22449,71,-3.4074206352233887,,,
22463,71,,1.2140883207321167,0.7627999782562256,
22463,71,,,,0.8727999925613403
22499,72,-3.119729995727539,,,
22549,72,-7.129668712615967,,,
22599,72,-7.6891255378723145,,,
22649,72,-0.3581376075744629,,,
22699,72,-2.573428153991699,,,
22749,72,-3.452723503112793,,,
22775,72,,1.2591469287872314,0.7434999942779541,
22775,72,,,,0.8443999886512756
22799,73,-4.295409202575684,,,
22849,73,-9.235526084899902,,,
22899,73,-2.6140236854553223,,,
22949,73,-2.9351706504821777,,,
22999,73,-2.9737868309020996,,,
23049,73,-0.061995744705200195,,,
23087,73,,1.2408357858657837,0.7519000172615051,
23087,73,,,,0.855400025844574
23099,74,-2.654669761657715,,,
23149,74,0.324627161026001,,,
23199,74,-2.5044758319854736,,,
23249,74,-0.20735955238342285,,,
23299,74,0.33050739765167236,,,
23349,74,-1.5772457122802734,,,
23399,74,-3.8394064903259277,,,
23399,74,,1.2193342447280884,0.7651000022888184,
23399,74,,,,0.878600001335144
23449,75,-3.142387628555298,,,
23499,75,-3.7675833702087402,,,
23549,75,-6.1557841300964355,,,
23599,75,-0.8009071350097656,,,
23649,75,-0.18013691902160645,,,
23699,75,-9.656185150146484,,,
23711,75,,1.1946690082550049,0.7635999917984009,
23711,75,,,,0.8809999823570251
23749,76,-0.38386714458465576,,,
23799,76,0.1636204719543457,,,
23849,76,-3.118973970413208,,,
23899,76,0.27104973793029785,,,
23949,76,0.03137969970703125,,,
23999,76,-0.6626231670379639,,,
24023,76,,1.1775884628295898,0.760699987411499,
24023,76,,,,0.8730999827384949
24049,77,-5.697768688201904,,,
24099,77,-2.2089574337005615,,,
24149,77,-1.9037096500396729,,,
24199,77,-0.36717987060546875,,,
24249,77,-0.13243341445922852,,,
24299,77,-0.3866138458251953,,,
24335,77,,1.1820948123931885,0.763700008392334,
24335,77,,,,0.8788999915122986
24349,78,-0.20594453811645508,,,
24399,78,0.03246045112609863,,,
24449,78,-7.602570533752441,,,
24499,78,-4.076401710510254,,,
24549,78,-0.2542908191680908,,,
24599,78,-3.6354923248291016,,,
24647,78,,1.1690753698349,0.7670999765396118,
24647,78,,,,0.8835999965667725
24649,79,-9.141349792480469,,,
24699,79,-1.4569365978240967,,,
24749,79,-1.7538201808929443,,,
24799,79,-0.12420463562011719,,,
24849,79,-0.5932936668395996,,,
24899,79,-0.11748528480529785,,,
24949,79,-0.6840419769287109,,,
24959,79,,1.1573021411895752,0.7646999955177307,
24959,79,,,,0.8791000247001648
24999,80,-0.14897727966308594,,,
25049,80,-3.7420878410339355,,,
25099,80,-2.8613972663879395,,,
25149,80,-2.2380130290985107,,,
25199,80,-1.1857097148895264,,,
25249,80,-2.6388349533081055,,,
25271,80,,1.1819486618041992,0.7694000005722046,
25271,80,,,,0.8842999935150146
25299,81,-0.2308967113494873,,,
25349,81,-1.1598403453826904,,,
25399,81,-2.160140037536621,,,
25449,81,-0.4837784767150879,,,
25499,81,-1.145902395248413,,,
25549,81,-0.07475662231445312,,,
25583,81,,1.1648303270339966,0.7692999839782715,
25583,81,,,,0.890500009059906
25599,82,-0.9185323715209961,,,
25649,82,-5.941411018371582,,,
25699,82,-3.360522508621216,,,
25749,82,-1.4639358520507812,,,
25799,82,0.6381009817123413,,,
25849,82,-6.356156349182129,,,
25895,82,,1.1810840368270874,0.7649000287055969,
25895,82,,,,0.8781999945640564
25899,83,-1.6866668462753296,,,
25949,83,-0.15500974655151367,,,
25999,83,-0.0683135986328125,,,
26049,83,-0.1694192886352539,,,
26099,83,-3.0029773712158203,,,
26149,83,-5.535739421844482,,,
26199,83,-0.2593555450439453,,,
26207,83,,1.2307244539260864,0.7638000249862671,
26207,83,,,,0.8830000162124634
26249,84,-0.284013032913208,,,
26299,84,-3.3118162155151367,,,
26349,84,-0.8793642520904541,,,
26399,84,-5.5028886795043945,,,
26449,84,-1.3813340663909912,,,
26499,84,-0.2782254219055176,,,
26519,84,,1.2079638242721558,0.7670999765396118,
26519,84,,,,0.8848999738693237
26549,85,-6.388738632202148,,,
26599,85,-0.056952476501464844,,,
26649,85,-6.308411598205566,,,
26699,85,-0.91886305809021,,,
26749,85,-0.8919529914855957,,,
26799,85,-3.3877551555633545,,,
26831,85,,1.168384313583374,0.7696999907493591,
26831,85,,,,0.887499988079071
26849,86,-1.355412483215332,,,
26899,86,-2.106168508529663,,,
26949,86,-2.615391492843628,,,
26999,86,-1.760389804840088,,,
27049,86,-2.37819504737854,,,
27099,86,-1.5163862705230713,,,
27143,86,,1.1838321685791016,0.7681999802589417,
27143,86,,,,0.88919997215271
27149,87,-7.079442024230957,,,
27199,87,-0.15832948684692383,,,
27249,87,-3.090627670288086,,,
27299,87,-10.345766067504883,,,
27349,87,-1.577364206314087,,,
27399,87,0.5688954591751099,,,
27449,87,-1.79677152633667,,,
27455,87,,1.2269423007965088,0.7649000287055969,
27455,87,,,,0.8842999935150146
27499,88,-3.157925605773926,,,
27549,88,0.36778366565704346,,,
27599,88,-0.6003620624542236,,,
27649,88,-0.6919760704040527,,,
27699,88,-0.19600439071655273,,,
27749,88,-9.043655395507812,,,
27767,88,,1.1813050508499146,0.7706000208854675,
27767,88,,,,0.8884999752044678
27799,89,-1.3711698055267334,,,
27849,89,0.3062098026275635,,,
27899,89,-1.7172210216522217,,,
27949,89,-6.059506893157959,,,
27999,89,-5.730363368988037,,,
28049,89,-1.341468334197998,,,
28079,89,,1.188498854637146,0.7663000226020813,
28079,89,,,,0.885200023651123
28099,90,0.20673656463623047,,,
28149,90,-2.9640214443206787,,,
28199,90,-3.522824764251709,,,
28249,90,-0.2587854862213135,,,
28299,90,-3.181037664413452,,,
28349,90,-0.22165298461914062,,,
28391,90,,1.1959973573684692,0.7656000256538391,
28391,90,,,,0.8828999996185303
28399,91,-0.1586308479309082,,,
28449,91,-0.2201697826385498,,,
28499,91,-2.285914897918701,,,
28549,91,-8.914709091186523,,,
28599,91,-0.37436509132385254,,,
28649,91,-3.4872312545776367,,,
28699,91,-3.0034339427948,,,
28703,91,,1.1917724609375,0.7670000195503235,
28703,91,,,,0.8880000114440918
28749,92,-2.9375102519989014,,,
28799,92,-0.5006976127624512,,,
28849,92,-1.7023341655731201,,,
28899,92,-0.06120419502258301,,,
28949,92,-1.2630982398986816,,,
28999,92,-0.13326692581176758,,,
29015,92,,1.1742920875549316,0.7723000049591064,
29015,92,,,,0.8913999795913696
29049,93,-1.954941987991333,,,
