train_loss,epoch,step,train_acc,test_acc
,17,7019,0.8145833611488342,0.8817999958992004
0.9016886949539185,18,7049,,
0.7941312789916992,18,7099,,
1.0183392763137817,18,7149,,
0.9556736946105957,18,7199,,
1.0742759704589844,18,7249,,
1.02052903175354,18,7299,,
0.8068361282348633,18,7349,,
0.8592319488525391,18,7399,,
,18,7409,0.8174278736114502,0.8773999810218811
0.9316548109054565,19,7449,,
1.04160737991333,19,7499,,
0.6946005821228027,19,7549,,
1.052534818649292,19,7599,,
0.8583028316497803,19,7649,,
0.9116743803024292,19,7699,,
0.9683202505111694,19,7749,,
0.9401776194572449,19,7799,,
,19,7799,0.8184896111488342,0.8898000121116638
0.9539111852645874,20,7849,,
0.9062541723251343,20,7899,,
1.0061701536178589,20,7949,,
1.086277961730957,20,7999,,
0.9576511979103088,20,8049,,
1.0729964971542358,20,8099,,
0.9912680983543396,20,8149,,
,20,8189,0.8218649625778198,0.8888999819755554
0.9461345076560974,21,8199,,
1.0257914066314697,21,8249,,
0.829926073551178,21,8299,,
0.7474837899208069,21,8349,,
0.9642696380615234,21,8399,,
0.8202724456787109,21,8449,,
0.8828675746917725,21,8499,,
0.902280330657959,21,8549,,
,21,8579,0.8242287635803223,0.8998000025749207
0.8252114057540894,22,8599,,
0.8057944774627686,22,8649,,
0.9302223324775696,22,8699,,
0.8450377583503723,22,8749,,
1.0157039165496826,22,8799,,
0.9255017638206482,22,8849,,
0.9747441411018372,22,8899,,
0.9805104732513428,22,8949,,
,22,8969,0.8282351493835449,0.8912000060081482
0.8581554889678955,23,8999,,
0.78044593334198,23,9049,,
1.0985814332962036,23,9099,,
0.9801113605499268,23,9149,,
0.8992820978164673,23,9199,,
0.8154731392860413,23,9249,,
0.8338048458099365,23,9299,,
0.9223473072052002,23,9349,,
,23,9359,0.8295372724533081,0.8985000252723694
0.9551807641983032,24,9399,,
0.9220459461212158,24,9449,,
0.8153771162033081,24,9499,,
0.8405556678771973,24,9549,,
0.6775548458099365,24,9599,,
1.0681746006011963,24,9649,,
0.846504807472229,24,9699,,
0.8409481048583984,24,9749,,
,24,9749,0.8307492136955261,0.8967000246047974
0.7751172780990601,25,9799,,
0.8243313431739807,25,9849,,
0.8904151320457458,25,9899,,
0.8433051109313965,25,9949,,
0.9929426312446594,25,9999,,
1.033026933670044,25,10049,,
0.7938088178634644,25,10099,,
,25,10139,0.8316506147384644,0.883899986743927
0.8760266900062561,26,10149,,
0.7121806144714355,26,10199,,
0.7904730439186096,26,10249,,
0.8775954246520996,26,10299,,
0.8072196245193481,26,10349,,
0.7778229713439941,26,10399,,
0.9400259256362915,26,10449,,
0.9769613742828369,26,10499,,
,26,10529,0.8319110870361328,0.9070000052452087
0.7767577171325684,27,10549,,
0.9450124502182007,27,10599,,
0.866873025894165,27,10649,,
0.8800668716430664,27,10699,,
0.7523443698883057,27,10749,,
0.9206861257553101,27,10799,,
0.7872798442840576,27,10849,,
0.8583255410194397,27,10899,,
,27,10919,0.8341246247291565,0.9067999720573425
0.7540194988250732,28,10949,,
0.7317228317260742,28,10999,,
0.819916844367981,28,11049,,
0.7871870994567871,28,11099,,
0.8112407922744751,28,11149,,
0.9338617324829102,28,11199,,
0.6912893056869507,28,11249,,
0.763204038143158,28,11299,,
,28,11309,0.8363381624221802,0.9100000262260437
0.925283670425415,29,11349,,
0.8558022975921631,29,11399,,
1.0166646242141724,29,11449,,
0.9067899584770203,29,11499,,
0.973361611366272,29,11549,,
0.8225168585777283,29,11599,,
0.8046937584877014,29,11649,,
0.8981019258499146,29,11699,,
,29,11699,0.8365284204483032,0.9125999808311462
0.9374274015426636,30,11749,,
0.9505573511123657,30,11799,,
0.7339083552360535,30,11849,,
0.8322429656982422,30,11899,,
0.7184240221977234,30,11949,,
0.7645970582962036,30,11999,,
0.8947568535804749,30,12049,,
,30,12089,0.8359074592590332,0.8896999955177307
0.7204923033714294,31,12099,,
0.7450535297393799,31,12149,,
0.7504814863204956,31,12199,,
0.6673665642738342,31,12249,,
0.760905921459198,31,12299,,
0.8191524744033813,31,12349,,
0.6560400724411011,31,12399,,
0.8496171832084656,31,12449,,
,31,12479,0.8370493054389954,0.9020000100135803
0.7084265351295471,32,12499,,
0.9465411901473999,32,12549,,
0.7882826328277588,32,12599,,
0.8163681626319885,32,12649,,
0.6793826222419739,32,12699,,
0.7673287987709045,32,12749,,
0.6254512667655945,32,12799,,
0.9261090159416199,32,12849,,
,32,12869,0.8407952785491943,0.9110999703407288
0.7086728811264038,33,12899,,
0.7266274094581604,33,12949,,
0.6907074451446533,33,12999,,
0.7754092216491699,33,13049,,
0.9014624357223511,33,13099,,
0.7074514627456665,33,13149,,
0.964691162109375,33,13199,,
0.8292932510375977,33,13249,,
,33,13259,0.8385517001152039,0.907800018787384
0.8263204097747803,34,13299,,
0.7144410610198975,34,13349,,
0.7028322219848633,34,13399,,
0.7347123622894287,34,13449,,
0.7206665277481079,34,13499,,
0.8127787113189697,34,13549,,
0.8426229953765869,34,13599,,
0.875740647315979,34,13649,,
,34,13649,0.8399338722229004,0.9103999733924866
0.8309722542762756,35,13699,,
0.7743621468544006,35,13749,,
0.7899295091629028,35,13799,,
0.8934733867645264,35,13849,,
0.893514096736908,35,13899,,
0.8446229696273804,35,13949,,
0.9258944392204285,35,13999,,
,35,14039,0.8395833373069763,0.9125999808311462
0.8595821857452393,36,14049,,
0.7014325857162476,36,14099,,
0.8701154589653015,36,14149,,
0.7298634052276611,36,14199,,
0.67807537317276,36,14249,,
0.7655256390571594,36,14299,,
0.7714120149612427,36,14349,,
0.8374415040016174,36,14399,,
,36,14429,0.8402042984962463,0.9067000150680542
0.8244210481643677,37,14449,,
0.7842576503753662,37,14499,,
0.78740394115448,37,14549,,
0.7361202239990234,37,14599,,
0.9634486436843872,37,14649,,
0.6834228038787842,37,14699,,
0.8583129644393921,37,14749,,
0.7911892533302307,37,14799,,
,37,14819,0.8400140404701233,0.9096999764442444
0.7885252237319946,38,14849,,
0.7639406323432922,38,14899,,
0.6740573644638062,38,14949,,
0.8086792230606079,38,14999,,
0.7333994507789612,38,15049,,
0.859056830406189,38,15099,,
0.7271237969398499,38,15149,,
0.8227542638778687,38,15199,,
,38,15209,0.8423076868057251,0.9128000140190125
0.7622326016426086,39,15249,,
0.995259165763855,39,15299,,
0.6826355457305908,39,15349,,
0.8494000434875488,39,15399,,
0.728378176689148,39,15449,,
0.9590686559677124,39,15499,,
0.9097910523414612,39,15549,,
0.7847121953964233,39,15599,,
,39,15599,0.8407852649688721,0.9074000120162964
0.7991465926170349,40,15649,,
0.7917678356170654,40,15699,,
0.8244059085845947,40,15749,,
0.819259524345398,40,15799,,
0.7376209497451782,40,15849,,
0.6347609162330627,40,15899,,
0.8920453786849976,40,15949,,
,40,15989,0.8422576189041138,0.9074000120162964
0.6928561925888062,41,15999,,
0.6794724464416504,41,16049,,
0.7881718873977661,41,16099,,
0.7397037744522095,41,16149,,
0.6704562902450562,41,16199,,
0.821047842502594,41,16249,,
0.8343557715415955,41,16299,,
0.7365338802337646,41,16349,,
,41,16379,0.8424579501152039,0.9144999980926514
0.9113967418670654,42,16399,,
0.8131181001663208,42,16449,,
0.7314565181732178,42,16499,,
0.6973266005516052,42,16549,,
0.7549769878387451,42,16599,,
0.7956832051277161,42,16649,,
0.7949711084365845,42,16699,,
0.8756911754608154,42,16749,,
,42,16769,0.8441105484962463,0.9154000282287598
0.761052668094635,43,16799,,
0.6963934898376465,43,16849,,
0.6897100806236267,43,16899,,
0.8980246782302856,43,16949,,
0.9142879247665405,43,16999,,
0.7489073276519775,43,17049,,
0.8917664289474487,43,17099,,
0.690599799156189,43,17149,,
,43,17159,0.8429887890815735,0.9101999998092651
0.8185118436813354,44,17199,,
0.8197781443595886,44,17249,,
0.8698217868804932,44,17299,,
0.790982186794281,44,17349,,
0.9333740472793579,44,17399,,
0.7845685482025146,44,17449,,
0.73785400390625,44,17499,,
0.8133788108825684,44,17549,,
,44,17549,0.8447215557098389,0.9143999814987183
0.7578299641609192,45,17599,,
0.9134648442268372,45,17649,,
0.7556173205375671,45,17699,,
0.8845130205154419,45,17749,,
0.8192933797836304,45,17799,,
0.7422788143157959,45,17849,,
0.6137353181838989,45,17899,,
,45,17939,0.8444411158561707,0.9046000242233276
0.7291410565376282,46,17949,,
0.8996013402938843,46,17999,,
0.7175160646438599,46,18049,,
0.9134081602096558,46,18099,,
0.8627508878707886,46,18149,,
0.7946710586547852,46,18199,,
0.8611092567443848,46,18249,,
0.8297195434570312,46,18299,,
,46,18329,0.8435296416282654,0.914900004863739
0.73552006483078,47,18349,,
0.7918544411659241,47,18399,,
0.7971238493919373,47,18449,,
0.7826182842254639,47,18499,,
0.7602741718292236,47,18549,,
0.7960683107376099,47,18599,,
0.8114734888076782,47,18649,,
0.7851434350013733,47,18699,,
,47,18719,0.8447015285491943,0.9089999794960022
0.7581769227981567,48,18749,,
0.8776826858520508,48,18799,,
0.8476667404174805,48,18849,,
0.7112554311752319,48,18899,,
0.8069729804992676,48,18949,,
0.7759492993354797,48,18999,,
0.6774255037307739,48,19049,,
0.690312385559082,48,19099,,
,48,19109,0.8453826308250427,0.9147999882698059
1.025802731513977,49,19149,,
0.7305413484573364,49,19199,,
0.7276701927185059,49,19249,,
0.7728602290153503,49,19299,,
0.8156019449234009,49,19349,,
0.7104321718215942,49,19399,,
0.9360337257385254,49,19449,,
0.6918037533760071,49,19499,,
,49,19499,0.8463441729545593,0.9075000286102295
0.9023833870887756,50,19549,,
0.6931626796722412,50,19599,,
0.8178927898406982,50,19649,,
0.7201264500617981,50,19699,,
0.8984225392341614,50,19749,,
0.7962614297866821,50,19799,,
0.8145254850387573,50,19849,,
,50,19889,0.8447415828704834,0.9139999747276306
0.5812172293663025,51,19899,,
0.9002310037612915,51,19949,,
0.7445329427719116,51,19999,,
0.7142826318740845,51,20049,,
0.765707790851593,51,20099,,
0.8610503673553467,51,20149,,
0.644392728805542,51,20199,,
0.8418461084365845,51,20249,,
,51,20279,0.8452624082565308,0.9168999791145325
0.8965423703193665,52,20299,,
0.7834250330924988,52,20349,,
0.8029976487159729,52,20399,,
0.7652035355567932,52,20449,,
0.6281601190567017,52,20499,,
0.7151877284049988,52,20549,,
0.7508049011230469,52,20599,,
0.706734299659729,52,20649,,
,52,20669,0.8459334969520569,0.920799970626831
0.7780805230140686,53,20699,,
0.7933191061019897,53,20749,,
0.7006736397743225,53,20799,,
0.755117654800415,53,20849,,
0.8026010394096375,53,20899,,
0.8062127232551575,53,20949,,
1.0318670272827148,53,20999,,
0.8664979934692383,53,21049,,
,53,21059,0.846284031867981,0.9143000245094299
0.6615431308746338,54,21099,,
0.6794685125350952,54,21149,,
0.8510184288024902,54,21199,,
0.7581685185432434,54,21249,,
0.8597369194030762,54,21299,,
0.7353190183639526,54,21349,,
0.7167205810546875,54,21399,,
0.743478536605835,54,21449,,
,54,21449,0.8467047214508057,0.9157999753952026
0.7724736332893372,55,21499,,
0.7785482406616211,55,21549,,
0.8722943067550659,55,21599,,
0.8840711712837219,55,21649,,
0.6457159519195557,55,21699,,
0.7342206239700317,55,21749,,
0.7644028067588806,55,21799,,
,55,21839,0.8464042544364929,0.9136000275611877
0.843864917755127,56,21849,,
0.6980537176132202,56,21899,,
0.7133516073226929,56,21949,,
0.7571389675140381,56,21999,,
0.8999871015548706,56,22049,,
0.7559500932693481,56,22099,,
0.7279792428016663,56,22149,,
0.6968818306922913,56,22199,,
,56,22229,0.8458834290504456,0.9156000018119812
0.6923146843910217,57,22249,,
0.797745406627655,57,22299,,
0.7383947968482971,57,22349,,
0.7015242576599121,57,22399,,
0.7782136797904968,57,22449,,
0.7441986799240112,57,22499,,
0.799906313419342,57,22549,,
0.6385663747787476,57,22599,,
,57,22619,0.8478465676307678,0.9232000112533569
0.8696914911270142,58,22649,,
0.923377275466919,58,22699,,
0.8219417333602905,58,22749,,
0.7561413049697876,58,22799,,
0.6948590278625488,58,22849,,
0.7065033912658691,58,22899,,
0.7440437078475952,58,22949,,
0.8128862977027893,58,22999,,
,58,23009,0.8475160002708435,0.920199990272522
0.815853476524353,59,23049,,
0.7356846332550049,59,23099,,
0.7492597103118896,59,23149,,
0.8076038360595703,59,23199,,
0.7959418296813965,59,23249,,
0.8327307105064392,59,23299,,
0.765663743019104,59,23349,,
0.7023217678070068,59,23399,,
,59,23399,0.847966730594635,0.9139000177383423
0.6991515159606934,60,23449,,
0.579598069190979,60,23499,,
0.7878832817077637,60,23549,,
0.8463282585144043,60,23599,,
0.8808407783508301,60,23649,,
0.7547959685325623,60,23699,,
0.8616882562637329,60,23749,,
,60,23789,0.8478265404701233,0.9158999919891357
0.9975618124008179,61,23799,,
0.6461618542671204,61,23849,,
0.741694450378418,61,23899,,
0.8128150701522827,61,23949,,
0.6933431625366211,61,23999,,
0.8117778897285461,61,24049,,
0.8818626999855042,61,24099,,
0.8070715069770813,61,24149,,
,61,24179,0.8490885496139526,0.9205999970436096
0.6091739535331726,62,24199,,
0.8025183081626892,62,24249,,
0.7791217565536499,62,24299,,
0.7334250211715698,62,24349,,
0.7984638810157776,62,24399,,
0.8175461292266846,62,24449,,
0.8439990282058716,62,24499,,
0.753750205039978,62,24549,,
,62,24569,0.8491486310958862,0.900600016117096
0.8174934387207031,63,24599,,
0.649094820022583,63,24649,,
0.7501492500305176,63,24699,,
0.8029301166534424,63,24749,,
0.6907522678375244,63,24799,,
0.7242707014083862,63,24849,,
0.8290446996688843,63,24899,,
0.888920783996582,63,24949,,
,63,24959,0.8485777378082275,0.9057000279426575
0.8072370290756226,64,24999,,
0.6661596298217773,64,25049,,
0.742182731628418,64,25099,,
0.8141325116157532,64,25149,,
0.8436439037322998,64,25199,,
0.8382437229156494,64,25249,,
0.8154162168502808,64,25299,,
0.6654894351959229,64,25349,,
,64,25349,0.8494090437889099,0.9235000014305115
0.7001354098320007,65,25399,,
0.87755286693573,65,25449,,
0.7440836429595947,65,25499,,
0.9882113933563232,65,25549,,
0.6649619936943054,65,25599,,
0.6923684477806091,65,25649,,
0.7519654035568237,65,25699,,
,65,25739,0.847926676273346,0.9190000295639038
0.7281456589698792,66,25749,,
0.6856867074966431,66,25799,,
0.7257057428359985,66,25849,,
0.7328729629516602,66,25899,,
0.9516855478286743,66,25949,,
0.9325858354568481,66,25999,,
0.6950303316116333,66,26049,,
0.7976762056350708,66,26099,,
,66,26129,0.848517656326294,0.8985000252723694
0.7998133897781372,67,26149,,
0.6912150382995605,67,26199,,
0.6975374221801758,67,26249,,
1.0692176818847656,67,26299,,
0.5809863209724426,67,26349,,
0.7698231935501099,67,26399,,
0.6984155774116516,67,26449,,
0.7252112627029419,67,26499,,
,67,26519,0.8492087125778198,0.9186000227928162
0.7369942665100098,68,26549,,
0.7473057508468628,68,26599,,
0.6740432977676392,68,26649,,
0.6754205226898193,68,26699,,
0.7993490099906921,68,26749,,
0.6830902099609375,68,26799,,
0.6866174936294556,68,26849,,
0.8559243679046631,68,26899,,
,68,26909,0.8501001596450806,0.9135000109672546
0.6650660037994385,69,26949,,
0.9216513633728027,69,26999,,
0.7937735319137573,69,27049,,
0.7919955253601074,69,27099,,
0.7476850748062134,69,27149,,
0.7241867780685425,69,27199,,
0.7562450766563416,69,27249,,
0.7516375780105591,69,27299,,
,69,27299,0.8492688536643982,0.9186000227928162
0.7306629419326782,70,27349,,
0.7692766785621643,70,27399,,
0.6690700054168701,70,27449,,
0.6084215641021729,70,27499,,
0.6628293991088867,70,27549,,
0.6798174381256104,70,27599,,
0.6966573596000671,70,27649,,
,70,27689,0.8505008220672607,0.9168000221252441
0.5735253095626831,71,27699,,
0.8676250576972961,71,27749,,
0.6938380002975464,71,27799,,
0.8006387948989868,71,27849,,
0.681082546710968,71,27899,,
0.6926718950271606,71,27949,,
0.7352468967437744,71,27999,,
0.6789916753768921,71,28049,,
,71,28079,0.8508113026618958,0.8977000117301941
0.8273227214813232,72,28099,,
0.8860312700271606,72,28149,,
0.7780952453613281,72,28199,,
0.6775338649749756,72,28249,,
0.7042004466056824,72,28299,,
0.6583613157272339,72,28349,,
0.6342694163322449,72,28399,,
0.6425148248672485,72,28449,,
,72,28469,0.8498097062110901,0.9211000204086304
0.6642494201660156,73,28499,,
0.6278455257415771,73,28549,,
0.6720468401908875,73,28599,,
0.7006627917289734,73,28649,,
0.6240730285644531,73,28699,,
0.6619812250137329,73,28749,,
0.7283210754394531,73,28799,,
0.8454474210739136,73,28849,,
,73,28859,0.8512219786643982,0.9061999917030334
0.6894407272338867,74,28899,,
0.7346583604812622,74,28949,,
0.636380672454834,74,28999,,
0.7128766179084778,74,29049,,
0.7590615749359131,74,29099,,
0.6777687072753906,74,29149,,
0.7696138620376587,74,29199,,
0.553915798664093,74,29249,,
,74,29249,0.8524940013885498,0.911300003528595
0.622065544128418,75,29299,,
0.6711437702178955,75,29349,,
0.8582912683486938,75,29399,,
0.6909419298171997,75,29449,,
0.6617475748062134,75,29499,,
0.6464899778366089,75,29549,,
0.6583455204963684,75,29599,,
,75,29639,0.8532351851463318,0.883400022983551
0.7138004302978516,76,29649,,
0.7310318946838379,76,29699,,
0.7185602784156799,76,29749,,
0.6060611605644226,76,29799,,
0.6851812601089478,76,29849,,
0.6843293905258179,76,29899,,
0.7331351041793823,76,29949,,
0.6625978946685791,76,29999,,
,76,30029,0.8522736430168152,0.9150999784469604
0.7495867013931274,77,30049,,
0.7461578845977783,77,30099,,
0.6271963715553284,77,30149,,
0.7957277297973633,77,30199,,
0.7206219434738159,77,30249,,
0.5347452759742737,77,30299,,
0.7599438428878784,77,30349,,
0.5636435151100159,77,30399,,
,77,30419,0.852143406867981,0.9136000275611877
0.6441183686256409,78,30449,,
0.5405681729316711,78,30499,,
0.5937166213989258,78,30549,,
0.5605694055557251,78,30599,,
0.807736873626709,78,30649,,
0.5880431532859802,78,30699,,
0.5673348903656006,78,30749,,
0.6685197353363037,78,30799,,
,78,30809,0.852654218673706,0.9096999764442444
0.6745136976242065,79,30849,,
0.8176314830780029,79,30899,,
0.6136989593505859,79,30949,,
0.6072323322296143,79,30999,,
0.6838801503181458,79,31049,,
0.7879124879837036,79,31099,,
0.6314458250999451,79,31149,,
0.7208319306373596,79,31199,,
,79,31199,0.8529046177864075,0.914900004863739
0.5049676895141602,80,31249,,
0.6148102283477783,80,31299,,
0.6813045740127563,80,31349,,
0.6627638339996338,80,31399,,
0.6775890588760376,80,31449,,
0.7933766841888428,80,31499,,
0.6437801122665405,80,31549,,
,80,31589,0.8523337244987488,0.9243999719619751
0.6833397150039673,81,31599,,
0.565583348274231,81,31649,,
0.5952374935150146,81,31699,,
0.5954335927963257,81,31749,,
0.6240544319152832,81,31799,,
0.6690607070922852,81,31849,,
0.5907859802246094,81,31899,,
0.5665383338928223,81,31949,,
,81,31979,0.8539963960647583,0.916100025177002
0.5373124480247498,82,31999,,
0.7518242001533508,82,32049,,
0.6205053925514221,82,32099,,
0.5760583281517029,82,32149,,
0.7785680294036865,82,32199,,
0.5424449443817139,82,32249,,
0.5719797015190125,82,32299,,
0.6125896573066711,82,32349,,
,82,32369,0.8524339199066162,0.9223999977111816
0.593093991279602,83,32399,,
0.604727566242218,83,32449,,
0.7117472887039185,83,32499,,
0.541919469833374,83,32549,,
0.8455394506454468,83,32599,,
0.6952832937240601,83,32649,,
0.7248122096061707,83,32699,,
0.5523806214332581,83,32749,,
,83,32759,0.8527243733406067,0.9235000014305115
0.6076277494430542,84,32799,,
0.7402299642562866,84,32849,,
0.6831386685371399,84,32899,,
0.6537250876426697,84,32949,,
0.7005547285079956,84,32999,,
0.6507246494293213,84,33049,,
0.6681646108627319,84,33099,,
0.5842908620834351,84,33149,,
,84,33149,0.8532552123069763,0.9210000038146973
0.6403840780258179,85,33199,,
0.6328111886978149,85,33249,,
0.5763552784919739,85,33299,,
0.5776163339614868,85,33349,,
0.6526321172714233,85,33399,,
0.6329594254493713,85,33449,,
0.8122020959854126,85,33499,,
,85,33539,0.8526341915130615,0.9214000105857849
0.6277849674224854,86,33549,,
0.7213793992996216,86,33599,,
0.5751453638076782,86,33649,,
0.6085196137428284,86,33699,,
0.6079033017158508,86,33749,,
0.6334415078163147,86,33799,,
0.4945206046104431,86,33849,,
0.6787014603614807,86,33899,,
,86,33929,0.8538361191749573,0.9258999824523926
0.7470607757568359,87,33949,,
0.6412239074707031,87,33999,,
0.5303468108177185,87,34049,,
0.6692650318145752,87,34099,,
0.5654605627059937,87,34149,,
0.5732377171516418,87,34199,,
0.5382908582687378,87,34249,,
0.6113648414611816,87,34299,,
,87,34319,0.8544871807098389,0.9283000230789185
0.8415184020996094,88,34349,,
0.6574330925941467,88,34399,,
0.6985088586807251,88,34449,,
0.684360682964325,88,34499,,
0.7394819259643555,88,34549,,
0.5509370565414429,88,34599,,
0.588765025138855,88,34649,,
0.7337293028831482,88,34699,,
,88,34709,0.8550981283187866,0.9138000011444092
0.6109989285469055,89,34749,,
0.6827017664909363,89,34799,,
0.6013256907463074,89,34849,,
0.5586390495300293,89,34899,,
0.643869161605835,89,34949,,
0.6416687965393066,89,34999,,
0.6078806519508362,89,35049,,
0.6450321674346924,89,35099,,
,89,35099,0.8543469309806824,0.9225999712944031
0.6015981435775757,90,35149,,
0.685899019241333,90,35199,,
0.6223834753036499,90,35249,,
0.5634264349937439,90,35299,,
0.46668344736099243,90,35349,,
0.6003251075744629,90,35399,,
0.6111717224121094,90,35449,,
,90,35489,0.8550680875778198,0.9072999954223633
0.6025123000144958,91,35499,,
0.6170004606246948,91,35549,,
0.698251485824585,91,35599,,
0.5800297260284424,91,35649,,
0.5070154666900635,91,35699,,
0.6470202207565308,91,35749,,
0.710078239440918,91,35799,,
0.6098008155822754,91,35849,,
,91,35879,0.8541065454483032,0.9269000291824341
0.6332769989967346,92,35899,,
0.5826678276062012,92,35949,,
0.6429303884506226,92,35999,,
0.5792331695556641,92,36049,,
0.6899440288543701,92,36099,,
0.6153636574745178,92,36149,,
0.5788324475288391,92,36199,,
0.7395654916763306,92,36249,,
,92,36269,0.8555588722229004,0.9241999983787537
0.6202379465103149,93,36299,,
0.7871565818786621,93,36349,,
0.5784983038902283,93,36399,,
0.6160019636154175,93,36449,,
0.7003819942474365,93,36499,,
0.5553416013717651,93,36549,,
0.7145528793334961,93,36599,,
0.5336474180221558,93,36649,,
,93,36659,0.8560997843742371,0.9222999811172485
0.7659231424331665,94,36699,,
0.6617597341537476,94,36749,,
0.5796248912811279,94,36799,,
0.6218864917755127,94,36849,,
0.5411068797111511,94,36899,,
0.7497282028198242,94,36949,,
0.5089778304100037,94,36999,,
