step,train_loss,epoch,val_acc,val_loss,test_acc,train_acc
49,2.150798797607422,0,,,,
99,2.077435255050659,0,,,,
149,2.083176851272583,0,,,,
199,2.0264768600463867,0,,,,
249,1.8770599365234375,0,,,,
299,1.8910818099975586,0,,,,
311,,0,0.34540000557899475,1.8535006046295166,,
311,,0,,,0.4399999976158142,0.26324620842933655
349,1.850385308265686,1,,,,
399,1.7810250520706177,1,,,,
449,1.8703747987747192,1,,,,
499,1.805034875869751,1,,,,
549,1.5412336587905884,1,,,,
599,1.6333881616592407,1,,,,
623,,1,0.34599998593330383,1.8465046882629395,,
623,,1,,,0.43320000171661377,0.3560446798801422
649,1.9493067264556885,2,,,,
699,1.7341070175170898,2,,,,
749,1.978024959564209,2,,,,
799,1.818311095237732,2,,,,
849,1.5870048999786377,2,,,,
899,1.8682451248168945,2,,,,
935,,2,0.4025000035762787,1.7437615394592285,,
935,,2,,,0.5101000070571899,0.39846253395080566
949,1.7732019424438477,3,,,,
999,1.748218297958374,3,,,,
1049,1.5520185232162476,3,,,,
1099,1.701305627822876,3,,,,
1149,1.7861517667770386,3,,,,
1199,1.6605150699615479,3,,,,
1247,,3,0.46059998869895935,1.6345616579055786,,
1247,,3,,,0.6190000176429749,0.42966246604919434
1249,1.4699647426605225,4,,,,
1299,1.643950343132019,4,,,,
1349,1.864235758781433,4,,,,
1399,1.5678367614746094,4,,,,
1449,1.6532924175262451,4,,,,
1499,1.756165623664856,4,,,,
1549,1.6257766485214233,4,,,,
1559,,4,0.4652000069618225,1.6285302639007568,,
1559,,4,,,0.6395999789237976,0.45425179600715637
1599,1.540427327156067,5,,,,
1649,1.7532963752746582,5,,,,
1699,1.5572314262390137,5,,,,
1749,1.6042134761810303,5,,,,
1799,1.5524210929870605,5,,,,
1849,1.5638564825057983,5,,,,
1871,,5,0.4584999978542328,1.6409498453140259,,
1871,,5,,,0.6377999782562256,0.4790414571762085
1899,1.6293662786483765,6,,,,
1949,1.4962584972381592,6,,,,
1999,1.6729580163955688,6,,,,
2049,1.5583096742630005,6,,,,
2099,1.443060040473938,6,,,,
2149,1.3828895092010498,6,,,,
2183,,6,0.4871000051498413,1.5747883319854736,,
2183,,6,,,0.6568999886512756,0.49404045939445496
2199,1.5691927671432495,7,,,,
2249,1.2976164817810059,7,,,,
2299,1.4365946054458618,7,,,,
2349,1.596405267715454,7,,,,
2399,1.4324626922607422,7,,,,
2449,1.4067071676254272,7,,,,
2495,,7,0.5138000249862671,1.5395251512527466,,
2495,,7,,,0.7182000279426575,0.5103164911270142
2499,1.6168274879455566,8,,,,
2549,1.4773410558700562,8,,,,
2599,1.6242904663085938,8,,,,
2649,1.516507625579834,8,,,,
2699,1.325925588607788,8,,,,
2749,1.468461513519287,8,,,,
2799,1.5726057291030884,8,,,,
2807,,8,0.511900007724762,1.5516786575317383,,
2807,,8,,,0.7031000256538391,0.5173277258872986
2849,1.559697151184082,9,,,,
2899,1.7197927236557007,9,,,,
2949,1.5861417055130005,9,,,,
2999,1.4478113651275635,9,,,,
3049,1.5957227945327759,9,,,,
3099,1.4679774045944214,9,,,,
3119,,9,0.5099999904632568,1.564693808555603,,
3119,,9,,,0.708299994468689,0.5293469429016113
3149,1.5060304403305054,10,,,,
3199,1.667656660079956,10,,,,
3249,1.528695821762085,10,,,,
3299,1.5028846263885498,10,,,,
3349,1.523231863975525,10,,,,
3399,1.522841215133667,10,,,,
3431,,10,0.5361999869346619,1.4897972345352173,,
3431,,10,,,0.7501999735832214,0.5329777598381042
3449,1.240680456161499,11,,,,
3499,1.1712582111358643,11,,,,
3549,1.1417181491851807,11,,,,
3599,1.2181005477905273,11,,,,
3649,1.185335636138916,11,,,,
3699,1.371728777885437,11,,,,
3743,,11,0.5300999879837036,1.2791131734848022,,
3743,,11,,,0.7509999871253967,0.5396133661270142
3749,1.0115721225738525,12,,,,
3799,0.99763023853302,12,,,,
3849,1.0932483673095703,12,,,,
3899,1.2094875574111938,12,,,,
3949,1.0746495723724365,12,,,,
3999,0.844758927822113,12,,,,
4049,0.9831400513648987,12,,,,
4055,,12,0.5163000226020813,1.083801507949829,,
4055,,12,,,0.7052000164985657,0.5413160920143127
4099,0.6259685158729553,13,,,,
4149,0.7664370536804199,13,,,,
4199,0.28142932057380676,13,,,,
4249,0.5308167338371277,13,,,,
4299,0.6625584363937378,13,,,,
4349,0.6570809483528137,13,,,,
4367,,13,0.522599995136261,0.7387518286705017,,
4367,,13,,,0.7114999890327454,0.5239132642745972
4399,0.276572048664093,14,,,,
4449,0.870644211769104,14,,,,
4499,-0.38839077949523926,14,,,,
4549,0.4936019778251648,14,,,,
4599,0.1832321286201477,14,,,,
4649,0.9672600626945496,14,,,,
4679,,14,0.45890000462532043,0.5125483870506287,,
4679,,14,,,0.6395999789237976,0.513746976852417
4699,-0.9265750050544739,15,,,,
4749,-0.5110383629798889,15,,,,
4799,-0.0930713415145874,15,,,,
4849,-0.9425300359725952,15,,,,
4899,-0.4794314503669739,15,,,,
4949,-0.3177144527435303,15,,,,
4991,,15,0.49630001187324524,-0.2689206898212433,,
4991,,15,,,0.7042999863624573,0.5148738026618958
4999,-1.4773874282836914,16,,,,
5049,-0.9078879356384277,16,,,,
5099,-1.1512101888656616,16,,,,
5149,-1.2397040128707886,16,,,,
5199,-0.7512932419776917,16,,,,
5249,-0.9312244653701782,16,,,,
5299,-1.427306890487671,16,,,,
5303,,16,0.4878999888896942,-0.8769838809967041,,
5303,,16,,,0.6718000173568726,0.5182542204856873
5349,-2.4658913612365723,17,,,,
5399,-1.8675458431243896,17,,,,
5449,-3.405332326889038,17,,,,
5499,-2.2187371253967285,17,,,,
5549,-2.5701889991760254,17,,,,
5599,-3.2869529724121094,17,,,,
5615,,17,0.48429998755455017,-1.5607552528381348,,
5615,,17,,,0.6579999923706055,0.5247896909713745
5649,-2.488276243209839,18,,,,
5699,-2.464099407196045,18,,,,
5749,-2.6833457946777344,18,,,,
5799,-3.760307550430298,18,,,,
5849,-3.4496231079101562,18,,,,
5899,-2.4336025714874268,18,,,,
5927,,18,0.5209000110626221,-2.8013925552368164,,
5927,,18,,,0.7335000038146973,0.5267928838729858
5949,-3.6782212257385254,19,,,,
5999,-3.639169931411743,19,,,,
6049,-2.8542003631591797,19,,,,
6099,-2.684244155883789,19,,,,
6149,-4.003676891326904,19,,,,
6199,-4.256444931030273,19,,,,
6239,,19,0.49799999594688416,-3.435227632522583,,
6239,,19,,,0.6807000041007996,0.532151460647583
6249,-3.951089382171631,20,,,,
6299,-4.598387718200684,20,,,,
6349,-6.191717147827148,20,,,,
6399,-4.487513542175293,20,,,,
6449,-3.7558093070983887,20,,,,
6499,-4.7207841873168945,20,,,,
6549,-3.6377744674682617,20,,,,
6551,,20,0.5295000076293945,-4.529322624206543,,
6551,,20,,,0.742900013923645,0.5419671535491943
6599,-5.862183570861816,21,,,,
6649,-6.483112812042236,21,,,,
6699,-3.8725788593292236,21,,,,
6749,-5.729170322418213,21,,,,
6799,-6.0281267166137695,21,,,,
6849,-5.885793685913086,21,,,,
6863,,21,0.5388000011444092,-5.565587520599365,,
6863,,21,,,0.7433000206947327,0.5466746687889099
6899,-6.839151382446289,22,,,,
6949,-7.376466751098633,22,,,,
6999,-7.132035732269287,22,,,,
7049,-7.717869281768799,22,,,,
7099,-6.273215293884277,22,,,,
7149,-7.996730804443359,22,,,,
7175,,22,0.5400999784469604,-6.618661880493164,,
7175,,22,,,0.7450000047683716,0.5486027598381042
7199,-8.297130584716797,23,,,,
7249,-7.5476484298706055,23,,,,
7299,-6.982253074645996,23,,,,
7349,-7.54627799987793,23,,,,
7399,-7.9955644607543945,23,,,,
7449,-7.616854667663574,23,,,,
7487,,23,0.5307000279426575,-7.402683734893799,,
7487,,23,,,0.7317000031471252,0.5555388331413269
7499,-8.167852401733398,24,,,,
7549,-10.037779808044434,24,,,,
7599,-8.824159622192383,24,,,,
7649,-7.688937664031982,24,,,,
7699,-9.202261924743652,24,,,,
7749,-8.339881896972656,24,,,,
7799,-9.959850311279297,24,,,,
7799,,24,0.5468000173568726,-8.593975067138672,,
7799,,24,,,0.76419997215271,0.5625500679016113
7849,-11.208658218383789,25,,,,
7899,-9.497617721557617,25,,,,
7949,-9.847003936767578,25,,,,
7999,-11.22932243347168,25,,,,
8049,-9.79127311706543,25,,,,
8099,-9.638590812683105,25,,,,
8111,,25,0.5382999777793884,-9.443273544311523,,
8111,,25,,,0.7402999997138977,0.5627754330635071
8149,-12.0840425491333,26,,,,
8199,-10.939823150634766,26,,,,
8249,-10.519351959228516,26,,,,
8299,-10.189393997192383,26,,,,
8349,-10.785455703735352,26,,,,
8399,-11.271121978759766,26,,,,
8423,,26,0.5202999711036682,-10.260340690612793,,
8423,,26,,,0.7300000190734863,0.5669070482254028
8449,-12.225532531738281,27,,,,
8499,-12.041230201721191,27,,,,
8549,-11.753458023071289,27,,,,
8599,-12.531164169311523,27,,,,
8649,-12.67510986328125,27,,,,
8699,-12.091687202453613,27,,,,
8735,,27,0.5260000228881836,-11.275541305541992,,
8735,,27,,,0.741599977016449,0.5727163553237915
8749,-12.884761810302734,28,,,,
8799,-12.193376541137695,28,,,,
8849,-14.740784645080566,28,,,,
8899,-12.102970123291016,28,,,,
8949,-13.681434631347656,28,,,,
8999,-13.522699356079102,28,,,,
9047,,28,0.5462999939918518,-12.592317581176758,,
9047,,28,,,0.7698000073432922,0.5786508321762085
9049,-13.085007667541504,29,,,,
9099,-13.970758438110352,29,,,,
9149,-15.693034172058105,29,,,,
9199,-14.45820426940918,29,,,,
9249,-12.738338470458984,29,,,,
9299,-14.782262802124023,29,,,,
9349,-15.133271217346191,29,,,,
9359,,29,0.5514000058174133,-13.744287490844727,,
9359,,29,,,0.758899986743927,0.5816807150840759
9399,-14.946264266967773,30,,,,
9449,-16.822481155395508,30,,,,
9499,-14.826973915100098,30,,,,
9549,-15.00909423828125,30,,,,
9599,-15.47480583190918,30,,,,
9649,-15.46525764465332,30,,,,
9671,,30,0.5407999753952026,-14.56662654876709,,
9671,,30,,,0.7538999915122986,0.5825821161270142
9699,-20.606910705566406,31,,,,
9749,-20.518077850341797,31,,,,
9799,-20.441484451293945,31,,,,
9849,-21.192493438720703,31,,,,
9899,-20.66498565673828,31,,,,
9949,-20.79152488708496,31,,,,
9983,,31,0.4896000027656555,-20.745391845703125,,
9983,,31,,,0.6754000186920166,0.5607221722602844
9999,-22.665149688720703,32,,,,
10049,-21.795618057250977,32,,,,
10099,-21.301132202148438,32,,,,
10149,-21.716100692749023,32,,,,
10199,-21.61116600036621,32,,,,
10249,-22.077625274658203,32,,,,
10295,,32,0.5285999774932861,-22.047189712524414,,
10295,,32,,,0.7479000091552734,0.5567908883094788
10299,-23.29996681213379,33,,,,
10349,-22.890016555786133,33,,,,
10399,-23.131574630737305,33,,,,
10449,-22.420883178710938,33,,,,
10499,-23.037057876586914,33,,,,
10549,-23.581493377685547,33,,,,
10599,-23.326791763305664,33,,,,
10607,,33,0.5192000269889832,-23.170297622680664,,
10607,,33,,,0.7305999994277954,0.5577173233032227
10649,-24.377164840698242,34,,,,
10699,-24.11905860900879,34,,,,
10749,-24.09772300720215,34,,,,
10799,-24.78924560546875,34,,,,
10849,-24.48596954345703,34,,,,
10899,-24.86263656616211,34,,,,
10919,,34,0.5074999928474426,-24.370914459228516,,
10919,,34,,,0.7175999879837036,0.5654547214508057
10949,-25.174156188964844,35,,,,
10999,-25.1982364654541,35,,,,
11049,-25.460674285888672,35,,,,
11099,-25.565834045410156,35,,,,
11149,-25.904808044433594,35,,,,
11199,-25.295923233032227,35,,,,
11231,,35,0.5318999886512756,-25.498851776123047,,
11231,,35,,,0.7355999946594238,0.5667317509651184
11249,-26.614452362060547,36,,,,
11299,-27.147062301635742,36,,,,
11349,-26.63050079345703,36,,,,
11399,-27.075199127197266,36,,,,
11449,-26.80295753479004,36,,,,
11499,-26.55683135986328,36,,,,
11543,,36,0.5404999852180481,-26.750608444213867,,
11543,,36,,,0.7631000280380249,0.5687350034713745
11549,-27.602392196655273,37,,,,
