train_loss,epoch,step,val_acc,val_loss,train_acc,test_acc
2.1409835815429688,0,49,,,,
1.9362127780914307,0,99,,,,
1.7784706354141235,0,149,,,,
1.6334872245788574,0,199,,,,
1.736637830734253,0,249,,,,
1.6965091228485107,0,299,,,,
,0,311,0.4546000063419342,1.5968647003173828,,
,0,311,,,0.3457782566547394,0.4916999936103821
1.4147225618362427,1,349,,,,
1.4941744804382324,1,399,,,,
1.4947857856750488,1,449,,,,
1.6123504638671875,1,499,,,,
1.5197759866714478,1,549,,,,
1.4483473300933838,1,599,,,,
,1,623,0.5149999856948853,1.5129079818725586,,
,1,623,,,0.4958934187889099,0.5767999887466431
1.1642446517944336,2,649,,,,
1.4655548334121704,2,699,,,,
1.267347812652588,2,749,,,,
1.5677120685577393,2,799,,,,
1.192451000213623,2,849,,,,
1.335370659828186,2,899,,,,
,2,935,0.5543000102043152,1.388604760169983,,
,2,935,,,0.5713140964508057,0.6068999767303467
1.278536081314087,3,949,,,,
1.3453900814056396,3,999,,,,
1.1779513359069824,3,1049,,,,
1.3683013916015625,3,1099,,,,
1.2013630867004395,3,1149,,,,
1.0240983963012695,3,1199,,,,
,3,1247,0.607200026512146,1.271496295928955,,
,3,1247,,,0.6195412874221802,0.6765000224113464
1.1253674030303955,4,1249,,,,
1.0701379776000977,4,1299,,,,
1.1054929494857788,4,1349,,,,
0.8149369955062866,4,1399,,,,
1.0354063510894775,4,1449,,,,
1.1533138751983643,4,1499,,,,
1.1370545625686646,4,1549,,,,
,4,1559,0.6255999803543091,1.1951439380645752,,
,4,1559,,,0.6525440812110901,0.7075999975204468
1.022723913192749,5,1599,,,,
1.1599704027175903,5,1649,,,,
1.1921658515930176,5,1699,,,,
0.9903486967086792,5,1749,,,,
0.9422014355659485,5,1799,,,,
1.071542739868164,5,1849,,,,
,5,1871,0.679099977016449,1.0982019901275635,,
,5,1871,,,0.6746544241905212,0.769599974155426
1.2209124565124512,6,1899,,,,
1.1162735223770142,6,1949,,,,
0.9601714015007019,6,1999,,,,
1.1106653213500977,6,2049,,,,
1.1578586101531982,6,2099,,,,
0.9018909931182861,6,2149,,,,
,6,2183,0.6439999938011169,1.17414391040802,,
,6,2183,,,0.6933343410491943,0.718500018119812
1.1219003200531006,7,2199,,,,
1.1562139987945557,7,2249,,,,
1.2694071531295776,7,2299,,,,
1.189182996749878,7,2349,,,,
1.1937247514724731,7,2399,,,,
0.9591692090034485,7,2449,,,,
,7,2495,0.6766999959945679,1.0757259130477905,,
,7,2495,,,0.7034755349159241,0.7634999752044678
0.8870111703872681,8,2499,,,,
1.007446050643921,8,2549,,,,
0.9154884219169617,8,2599,,,,
0.8252107501029968,8,2649,,,,
1.1199793815612793,8,2699,,,,
0.7620126008987427,8,2749,,,,
0.8940655589103699,8,2799,,,,
,8,2807,0.7056000232696533,1.0243691205978394,,
,8,2807,,,0.7164713740348816,0.7971000075340271
0.8255915641784668,9,2849,,,,
1.0192780494689941,9,2899,,,,
1.0322961807250977,9,2949,,,,
0.8585996627807617,9,2999,,,,
1.017853856086731,9,3049,,,,
1.0791025161743164,9,3099,,,,
,9,3119,0.6960999965667725,1.0290491580963135,,
,9,3119,,,0.7269631624221802,0.7918000221252441
0.8748089671134949,10,3149,,,,
