epoch,step,train_loss,val_acc,val_loss,test_acc,train_acc
0,49,2.7244977951049805,,,,
0,99,2.6892316341400146,,,,
0,149,2.7027649879455566,,,,
0,199,2.4399304389953613,,,,
0,249,2.267904758453369,,,,
0,299,2.302645206451416,,,,
0,311,,0.17509999871253967,6.3739728927612305,,
0,311,,,,0.16930000483989716,0.14533253014087677
1,349,2.29459547996521,,,,
1,399,2.3574039936065674,,,,
1,449,2.3502700328826904,,,,
1,499,2.196016311645508,,,,
1,549,2.303410768508911,,,,
1,599,2.0023841857910156,,,,
1,623,,0.20239999890327454,2.228429079055786,,
1,623,,,,0.20800000429153442,0.19005408883094788
2,649,2.517258644104004,,,,
2,699,2.135197877883911,,,,
2,749,2.1545872688293457,,,,
2,799,2.115140438079834,,,,
2,849,2.1423258781433105,,,,
2,899,2.108983278274536,,,,
2,935,,0.210099995136261,17.33285903930664,,
2,935,,,,0.21870000660419464,0.22801482677459717
3,949,2.1128671169281006,,,,
3,999,2.079144239425659,,,,
3,1049,1.8595420122146606,,,,
3,1099,1.7300602197647095,,,,
3,1149,1.693745732307434,,,,
3,1199,1.861037015914917,,,,
3,1247,,0.30809998512268066,1.8540608882904053,,
3,1247,,,,0.3151000142097473,0.2901141941547394
4,1249,1.836226224899292,,,,
4,1299,1.92454993724823,,,,
4,1349,1.8004356622695923,,,,
4,1399,1.7073956727981567,,,,
4,1449,1.7130258083343506,,,,
4,1499,1.6280499696731567,,,,
4,1549,1.7429248094558716,,,,
4,1559,,0.3352999985218048,1.7438074350357056,,
4,1559,,,,0.3467000126838684,0.35361579060554504
5,1599,1.6404777765274048,,,,
5,1649,1.599171757698059,,,,
5,1699,1.6577190160751343,,,,
5,1749,1.6453884840011597,,,,
5,1799,1.734913945198059,,,,
5,1849,1.4307126998901367,,,,
5,1871,,0.4099000096321106,1.5960345268249512,,
5,1871,,,,0.41620001196861267,0.41323617100715637
6,1899,1.5527260303497314,,,,
6,1949,1.3569493293762207,,,,
6,1999,1.2872343063354492,,,,
6,2049,1.4263241291046143,,,,
