train_loss,step,epoch,val_acc,test_acc,train_acc
,3119,9,,0.7376000285148621,0.6671674847602844
-0.07831229269504547,3149,10,,,
-0.17643967270851135,3199,10,,,
-0.2418488711118698,3249,10,,,
-0.08403853327035904,3299,10,,,
-0.14477413892745972,3349,10,,,
-0.11149808764457703,3399,10,,,
,3431,10,0.6654999852180481,,
,3431,10,,0.7576000094413757,0.6786108016967773
-0.09673081338405609,3449,11,,,
-0.0777769386768341,3499,11,,,
-0.10557295382022858,3549,11,,,
-0.04536563530564308,3599,11,,,
-0.11858707666397095,3649,11,,,
-0.15761521458625793,3699,11,,,
,3743,11,0.6685000061988831,,
,3743,11,,0.7544000148773193,0.6891526579856873
-0.11607211828231812,3749,12,,,
-0.2060302197933197,3799,12,,,
-0.13736535608768463,3849,12,,,
-0.03757487237453461,3899,12,,,
-0.14571718871593475,3949,12,,,
-0.14228622615337372,3999,12,,,
-0.03437618166208267,4049,12,,,
,4055,12,0.6733999848365784,,
,4055,12,,0.7551000118255615,0.6921073794364929
-0.10754522681236267,4099,13,,,
-0.14076444506645203,4149,13,,,
0.001358773559331894,4199,13,,,
-0.07546789199113846,4249,13,,,
-0.13174249231815338,4299,13,,,
-0.09000018984079361,4349,13,,,
,4367,13,0.6901000142097473,,
,4367,13,,0.7864999771118164,0.6977413892745972
-0.11837918311357498,4399,14,,,
-0.08568159490823746,4449,14,,,
-0.11625707894563675,4499,14,,,
-0.15911349654197693,4549,14,,,
-0.08219461143016815,4599,14,,,
-0.12862388789653778,4649,14,,,
,4679,14,0.6644999980926514,,
,4679,14,,0.7479000091552734,0.704026460647583
-0.1118847131729126,4699,15,,,
-0.13488398492336273,4749,15,,,
-0.1877107173204422,4799,15,,,
-0.20826499164104462,4849,15,,,
-0.18443959951400757,4899,15,,,
-0.13004885613918304,4949,15,,,
,4991,15,0.6952999830245972,,
,4991,15,,0.7929999828338623,0.7109875679016113
-0.0920354574918747,4999,16,,,
-0.22582721710205078,5049,16,,,
-0.16892005503177643,5099,16,,,
-0.12154921889305115,5149,16,,,
-0.10814966261386871,5199,16,,,
-0.09840685874223709,5249,16,,,
-0.19617144763469696,5299,16,,,
,5303,16,0.6906999945640564,,
,5303,16,,0.7896000146865845,0.7115384340286255
-0.23321858048439026,5349,17,,,
-0.15358427166938782,5399,17,,,
-0.12057138979434967,5449,17,,,
-0.1312333047389984,5499,17,,,
-0.16027797758579254,5549,17,,,
-0.16388918459415436,5599,17,,,
,5615,17,0.7016000151634216,,
,5615,17,,0.8062000274658203,0.7182992696762085
-0.12589731812477112,5649,18,,,
-0.2524128556251526,5699,18,,,
-0.2051793932914734,5749,18,,,
-0.2535492181777954,5799,18,,,
-0.17783305048942566,5849,18,,,
-0.18138813972473145,5899,18,,,
,5927,18,0.7002999782562256,,
,5927,18,,0.7993000149726868,0.7217297554016113
-0.20842431485652924,5949,19,,,
-0.21708300709724426,5999,19,,,
-0.19510982930660248,6049,19,,,
-0.14736643433570862,6099,19,,,
-0.24914400279521942,6149,19,,,
-0.14981818199157715,6199,19,,,
,6239,19,0.7044000029563904,,
,6239,19,,0.8019000291824341,0.7260867357254028
-0.21715793013572693,6249,20,,,
-0.1302451640367508,6299,20,,,
-0.21067407727241516,6349,20,,,
-0.27031272649765015,6399,20,,,
-0.18959015607833862,6449,20,,,
-0.187771737575531,6499,20,,,
-0.10032494366168976,6549,20,,,
,6551,20,0.7135999798774719,,
,6551,20,,0.8187999725341797,0.7275390625
-0.20449495315551758,6599,21,,,
-0.1714576780796051,6649,21,,,
-0.21029330790042877,6699,21,,,
-0.21316254138946533,6749,21,,,
-0.14405947923660278,6799,21,,,
-0.1846918761730194,6849,21,,,
,6863,21,0.7111999988555908,,
,6863,21,,0.8080000281333923,0.7333483695983887
-0.21906962990760803,6899,22,,,
-0.248145192861557,6949,22,,,
-0.15907910466194153,6999,22,,,
-0.1848505586385727,7049,22,,,
-0.13006283342838287,7099,22,,,
-0.22533480823040009,7149,22,,,
,7175,22,0.7129999995231628,,
,7175,22,,0.8112000226974487,0.7343499660491943
-0.1197735071182251,7199,23,,,
-0.09407076984643936,7249,23,,,
-0.33359095454216003,7299,23,,,
-0.16043126583099365,7349,23,,,
-0.11742933839559555,7399,23,,,
-0.1690090298652649,7449,23,,,
,7487,23,0.7233999967575073,,
,7487,23,,0.8252999782562256,0.7391576766967773
-0.18993782997131348,7499,24,,,
-0.22436726093292236,7549,24,,,
-0.2548505961894989,7599,24,,,
-0.21603649854660034,7649,24,,,
-0.18536320328712463,7699,24,,,
-0.1782221794128418,7749,24,,,
-0.18407444655895233,7799,24,,,
,7799,24,0.6876999735832214,,
,7799,24,,0.7838000059127808,0.7428385615348816
-0.19854648411273956,7849,25,,,
-0.17349131405353546,7899,25,,,
-0.08742201328277588,7949,25,,,
-0.22053860127925873,7999,25,,,
-0.23197951912879944,8049,25,,,
-0.21134445071220398,8099,25,,,
,8111,25,0.7163000106811523,,
,8111,25,,0.8147000074386597,0.7447415590286255
-0.09312926232814789,8149,26,,,
-0.1929163932800293,8199,26,,,
-0.20522700250148773,8249,26,,,
-0.10932406783103943,8299,26,,,
-0.25147658586502075,8349,26,,,
-0.16274622082710266,8399,26,,,
,8423,26,0.6959999799728394,,
,8423,26,,0.7964000105857849,0.7470202445983887
-0.12895309925079346,8449,27,,,
-0.24940313398838043,8499,27,,,
-0.2069491446018219,8549,27,,,
-0.18320095539093018,8599,27,,,
-0.19137172400951385,8649,27,,,
-0.18256905674934387,8699,27,,,
,8735,27,0.7174999713897705,,
,8735,27,,0.8162000179290771,0.7477964758872986
-0.2115601897239685,8749,28,,,
-0.28853458166122437,8799,28,,,
-0.26134946942329407,8849,28,,,
-0.09608138352632523,8899,28,,,
-0.1618928164243698,8949,28,,,
-0.16626974940299988,8999,28,,,
,9047,28,0.7195000052452087,,
,9047,28,,0.8274000287055969,0.7532301545143127
-0.23043259978294373,9049,29,,,
-0.1180066466331482,9099,29,,,
-0.1809464693069458,9149,29,,,
-0.21225133538246155,9199,29,,,
-0.2907041311264038,9249,29,,,
-0.28555405139923096,9299,29,,,
-0.2210630178451538,9349,29,,,
,9359,29,0.7365000247955322,,
,9359,29,,0.8460000157356262,0.7533553838729858
-0.25860798358917236,9399,30,,,
-0.24402442574501038,9449,30,,,
-0.2119724005460739,9499,30,,,
-0.21613186597824097,9549,30,,,
-0.21187323331832886,9599,30,,,
-0.28218308091163635,9649,30,,,
,9671,30,0.7049000263214111,,
,9671,30,,0.798799991607666,0.7568359375
-0.2750687599182129,9699,31,,,
-0.1986728012561798,9749,31,,,
-0.28548628091812134,9799,31,,,
-0.14206629991531372,9849,31,,,
-0.29658907651901245,9899,31,,,
-0.2530282139778137,9949,31,,,
,9983,31,0.7311000227928162,,
,9983,31,,0.8374999761581421,0.7595903277397156
-0.18320830166339874,9999,32,,,
-0.3048408031463623,10049,32,,,
-0.11694686114788055,10099,32,,,
-0.20876339077949524,10149,32,,,
-0.22788482904434204,10199,32,,,
-0.2210477739572525,10249,32,,,
,10295,32,0.7260000109672546,,
,10295,32,,0.8180999755859375,0.7583633661270142
-0.23009833693504333,10299,33,,,
-0.14092609286308289,10349,33,,,
-0.286138117313385,10399,33,,,
-0.24994061887264252,10449,33,,,
-0.21837109327316284,10499,33,,,
-0.19346389174461365,10549,33,,,
-0.22204789519309998,10599,33,,,
,10607,33,0.7170000076293945,,
,10607,33,,0.8125,0.7629457116127014
-0.2007213830947876,10649,34,,,
-0.2738451659679413,10699,34,,,
-0.20432758331298828,10749,34,,,
-0.12054316699504852,10799,34,,,
-0.2428741753101349,10849,34,,,
-0.15401771664619446,10899,34,,,
,10919,34,0.7131999731063843,,
,10919,34,,0.8141999840736389,0.7614933848381042
-0.2600831985473633,10949,35,,,
-0.2382473647594452,10999,35,,,
-0.28514549136161804,11049,35,,,
-0.2843042314052582,11099,35,,,
-0.14270295202732086,11149,35,,,
-0.27978283166885376,11199,35,,,
,11231,35,0.7242000102996826,,
,11231,35,,0.8309999704360962,0.7655749320983887
-0.22899103164672852,11249,36,,,
-0.16833071410655975,11299,36,,,
-0.2267608344554901,11349,36,,,
-0.25076913833618164,11399,36,,,
-0.2668604850769043,11449,36,,,
-0.30004745721817017,11499,36,,,
,11543,36,0.7371000051498413,,
,11543,36,,0.8439000248908997,0.7681790590286255
-0.2330019772052765,11549,37,,,
-0.20306164026260376,11599,37,,,
-0.302043616771698,11649,37,,,
-0.13667050004005432,11699,37,,,
-0.20944808423519135,11749,37,,,
-0.2608931362628937,11799,37,,,
-0.14946618676185608,11849,37,,,
,11855,37,0.7311000227928162,,
,11855,37,,0.830299973487854,0.7672776579856873
-0.18116332590579987,11899,38,,,
-0.2264173924922943,11949,38,,,
-0.20007109642028809,11999,38,,,
-0.2379133254289627,12049,38,,,
-0.2022559493780136,12099,38,,,
-0.22284828126430511,12149,38,,,
,12167,38,0.7171000242233276,,
,12167,38,,0.8205000162124634,0.7707832455635071
-0.16491582989692688,12199,39,,,
-0.2189643383026123,12249,39,,,
-0.3097906708717346,12299,39,,,
-0.25371646881103516,12349,39,,,
-0.20572498440742493,12399,39,,,
-0.285047709941864,12449,39,,,
,12479,39,0.7387999892234802,,
,12479,39,,0.8400999903678894,0.7731620669364929
-0.35706794261932373,12499,40,,,
-0.3773426413536072,12549,40,,,
-0.36980628967285156,12599,40,,,
-0.3582504391670227,12649,40,,,
-0.400285005569458,12699,40,,,
-0.3529083728790283,12749,40,,,
,12791,40,0.7436000108718872,,
,12791,40,,0.8551999926567078,0.7834785580635071
-0.3736845552921295,12799,41,,,
-0.38324517011642456,12849,41,,,
-0.3565906584262848,12899,41,,,
-0.33927661180496216,12949,41,,,
-0.37798094749450684,12999,41,,,
-0.36567723751068115,13049,41,,,
-0.38031068444252014,13099,41,,,
,13103,41,0.7387999892234802,,
,13103,41,,0.8445000052452087,0.7808243036270142
-0.33376389741897583,13149,42,,,
-0.36568790674209595,13199,42,,,
-0.41094455122947693,13249,42,,,
-0.35770660638809204,13299,42,,,
-0.3486611545085907,13349,42,,,
-0.391141802072525,13399,42,,,
,13415,42,0.7490000128746033,,
,13415,42,,0.8600999712944031,0.7817507982254028
-0.3238939344882965,13449,43,,,
-0.3670182228088379,13499,43,,,
-0.3426878750324249,13549,43,,,
-0.3914757966995239,13599,43,,,
-0.41992974281311035,13649,43,,,
-0.37333956360816956,13699,43,,,
,13727,43,0.7324000000953674,,
,13727,43,,0.8428999781608582,0.7787960767745972
-0.3590174615383148,13749,44,,,
-0.3748050332069397,13799,44,,,
-0.3720893859863281,13849,44,,,
-0.36076775193214417,13899,44,,,
-0.3529265522956848,13949,44,,,
-0.4132530689239502,13999,44,,,
,14039,44,0.7286999821662903,,
,14039,44,,0.8314999938011169,0.7791466116905212
-0.3580542802810669,14049,45,,,
-0.34849461913108826,14099,45,,,
-0.39159107208251953,14149,45,,,
-0.36064088344573975,14199,45,,,
-0.3500418961048126,14249,45,,,
-0.34981513023376465,14299,45,,,
-0.3842322826385498,14349,45,,,
,14351,45,0.7466999888420105,,
,14351,45,,0.8555999994277954,0.7804487347602844
-0.3767787218093872,14399,46,,,
-0.39128056168556213,14449,46,,,
-0.41889688372612,14499,46,,,
-0.3282596468925476,14549,46,,,
-0.3481053113937378,14599,46,,,
-0.3966998755931854,14649,46,,,
,14663,46,0.7444999814033508,,
,14663,46,,0.8575000166893005,0.7819010615348816
-0.34963488578796387,14699,47,,,
-0.3407500386238098,14749,47,,,
-0.36423712968826294,14799,47,,,
-0.3247585892677307,14849,47,,,
-0.34418922662734985,14899,47,,,
-0.3658881187438965,14949,47,,,
,14975,47,0.7436000108718872,,
,14975,47,,0.8580999970436096,0.7813000679016113
-0.3567926287651062,14999,48,,,
-0.36445140838623047,15049,48,,,
-0.35850757360458374,15099,48,,,
-0.38776665925979614,15149,48,,,
-0.3402942419052124,15199,48,,,
-0.3604629337787628,15249,48,,,
,15287,48,0.7372999787330627,,
,15287,48,,0.847100019454956,0.7817507982254028
-0.340215265750885,15299,49,,,
-0.3866778612136841,15349,49,,,
-0.35643845796585083,15399,49,,,
-0.3758678734302521,15449,49,,,
-0.35858771204948425,15499,49,,,
-0.3623673915863037,15549,49,,,
-0.3697092533111572,15599,49,,,
,15599,49,0.7459999918937683,,
,15599,49,,0.8543999791145325,0.7811999320983887
-0.379133939743042,15649,50,,,
-0.3906911015510559,15699,50,,,
-0.42459943890571594,15749,50,,,
-0.39246368408203125,15799,50,,,
-0.4130939841270447,15849,50,,,
-0.37922313809394836,15899,50,,,
,15911,50,0.727400004863739,,
,15911,50,,0.8331000208854675,0.7812249660491943
-0.4219714403152466,15949,51,,,
-0.3813852071762085,15999,51,,,
-0.3442947566509247,16049,51,,,
-0.3436679244041443,16099,51,,,
-0.37108007073402405,16149,51,,,
-0.35570400953292847,16199,51,,,
,16223,51,0.7419999837875366,,
,16223,51,,0.8539000153541565,0.7811999320983887
-0.38836291432380676,16249,52,,,
-0.41665709018707275,16299,52,,,
-0.36867523193359375,16349,52,,,
-0.33458060026168823,16399,52,,,
-0.3812510371208191,16449,52,,,
-0.38420143723487854,16499,52,,,
,16535,52,0.7487999796867371,,
,16535,52,,0.8575999736785889,0.7798227071762085
-0.37082600593566895,16549,53,,,
-0.3930286467075348,16599,53,,,
-0.38976970314979553,16649,53,,,
-0.33168452978134155,16699,53,,,
-0.40347999334335327,16749,53,,,
-0.39095115661621094,16799,53,,,
,16847,53,0.7383000254631042,,
,16847,53,,0.8485999703407288,0.7817507982254028
-0.3803935945034027,16849,54,,,
-0.3486291170120239,16899,54,,,
-0.40098440647125244,16949,54,,,
-0.37530210614204407,16999,54,,,
-0.3753867745399475,17049,54,,,
-0.3495548963546753,17099,54,,,
-0.3726673722267151,17149,54,,,
,17159,54,0.7448999881744385,,
,17159,54,,0.8564000129699707,0.7810496687889099
-0.366990864276886,17199,55,,,
-0.3791991174221039,17249,55,,,
-0.37729573249816895,17299,55,,,
-0.39994823932647705,17349,55,,,
-0.38722968101501465,17399,55,,,
-0.40890541672706604,17449,55,,,
,17471,55,0.7382000088691711,,
,17471,55,,0.8557999730110168,0.782151460647583
-0.4088406562805176,17499,56,,,
-0.44183480739593506,17549,56,,,
-0.35585901141166687,17599,56,,,
-0.36451292037963867,17649,56,,,
-0.3583114743232727,17699,56,,,
-0.3442208170890808,17749,56,,,
,17783,56,0.744700014591217,,
,17783,56,,0.8555999994277954,0.7815755009651184
-0.40235912799835205,17799,57,,,
-0.4285660684108734,17849,57,,,
-0.41726237535476685,17899,57,,,
-0.3665449321269989,17949,57,,,
-0.3585450053215027,17999,57,,,
-0.3841322660446167,18049,57,,,
,18095,57,0.7408999800682068,,
,18095,57,,0.8589000105857849,0.7834785580635071
-0.36708277463912964,18099,58,,,
-0.41922634840011597,18149,58,,,
-0.3888620138168335,18199,58,,,
-0.31249165534973145,18249,58,,,
-0.3682990074157715,18299,58,,,
-0.4055393934249878,18349,58,,,
-0.42792749404907227,18399,58,,,
,18407,58,0.7411999702453613,,
,18407,58,,0.8514000177383423,0.7834535241127014
-0.386973112821579,18449,59,,,
-0.349361777305603,18499,59,,,
-0.3901931643486023,18549,59,,,
-0.3896503746509552,18599,59,,,
-0.410430371761322,18649,59,,,
-0.42021769285202026,18699,59,,,
,18719,59,0.7480999827384949,,
,18719,59,,0.8583999872207642,0.7838792204856873
-0.33602750301361084,18749,60,,,
-0.37899351119995117,18799,60,,,
-0.4083164632320404,18849,60,,,
-0.36019837856292725,18899,60,,,
-0.44777461886405945,18949,60,,,
-0.3703198730945587,18999,60,,,
,19031,60,0.7666000127792358,,
,19031,60,,0.8870999813079834,0.7962740659713745
-0.3787539005279541,19049,61,,,
-0.3745751678943634,19099,61,,,
-0.38854295015335083,19149,61,,,
-0.36081409454345703,19199,61,,,
-0.4143916368484497,19249,61,,,
-0.3657039403915405,19299,61,,,
,19343,61,0.7695000171661377,,
,19343,61,,0.8902000188827515,0.8028345108032227
-0.37930724024772644,19349,62,,,
-0.4245530366897583,19399,62,,,
-0.4029219150543213,19449,62,,,
-0.40054330229759216,19499,62,,,
-0.3854480981826782,19549,62,,,
-0.3870658874511719,19599,62,,,
-0.40764766931533813,19649,62,,,
,19655,62,0.76910001039505,,
,19655,62,,0.8921999931335449,0.8058393597602844
-0.3915494680404663,19699,63,,,
-0.42113062739372253,19749,63,,,
-0.3984615206718445,19799,63,,,
-0.45251891016960144,19849,63,,,
-0.36244702339172363,19899,63,,,
-0.38345879316329956,19949,63,,,
,19967,63,0.7699000239372253,,
,19967,63,,0.8913000226020813,0.8064402937889099
-0.3741172254085541,19999,64,,,
-0.39451107382774353,20049,64,,,
-0.3965596556663513,20099,64,,,
-0.4005502462387085,20149,64,,,
-0.3965352177619934,20199,64,,,
-0.4069269001483917,20249,64,,,
,20279,64,0.7699999809265137,,
,20279,64,,0.8932999968528748,0.8081680536270142
-0.4046480357646942,20299,65,,,
-0.4261764883995056,20349,65,,,
-0.3703594207763672,20399,65,,,
-0.41195839643478394,20449,65,,,
-0.42087286710739136,20499,65,,,
-0.4185793697834015,20549,65,,,
,20591,65,0.7699000239372253,,
,20591,65,,0.8944000005722046,0.8093449473381042
-0.466377317905426,20599,66,,,
-0.4163498878479004,20649,66,,,
-0.4168429970741272,20699,66,,,
-0.45568516850471497,20749,66,,,
-0.41866227984428406,20799,66,,,
-0.4105396270751953,20849,66,,,
-0.3944300413131714,20899,66,,,
,20903,66,0.7720000147819519,,
,20903,66,,0.8952999711036682,0.8099709749221802
-0.4055844247341156,20949,67,,,
-0.4139254689216614,20999,67,,,
-0.4589899182319641,21049,67,,,
-0.39709872007369995,21099,67,,,
-0.41652557253837585,21149,67,,,
-0.40816444158554077,21199,67,,,
,21215,67,0.7681999802589417,,
,21215,67,,0.894599974155426,0.8108223080635071
-0.3941098153591156,21249,68,,,
-0.42038649320602417,21299,68,,,
-0.43273085355758667,21349,68,,,
-0.4004144072532654,21399,68,,,
-0.3753456771373749,21449,68,,,
-0.4017048478126526,21499,68,,,
,21527,68,0.7717999815940857,,
,21527,68,,0.89410001039505,0.8101462125778198
-0.4280316233634949,21549,69,,,
-0.39348143339157104,21599,69,,,
-0.4001743197441101,21649,69,,,
-0.41596901416778564,21699,69,,,
-0.46141958236694336,21749,69,,,
-0.3847419023513794,21799,69,,,
,21839,69,0.7739999890327454,,
,21839,69,,0.8938999772071838,0.811598539352417
-0.4514541029930115,21849,70,,,
-0.4406595826148987,21899,70,,,
-0.39918243885040283,21949,70,,,
-0.44932764768600464,21999,70,,,
-0.4431565999984741,22049,70,,,
-0.3690052628517151,22099,70,,,
-0.4091982841491699,22149,70,,,
,22151,70,0.7724999785423279,,
,22151,70,,0.8939999938011169,0.8132011294364929
-0.4473278522491455,22199,71,,,
-0.4522572457790375,22249,71,,,
-0.44254446029663086,22299,71,,,
-0.4157843291759491,22349,71,,,
-0.4229583442211151,22399,71,,,
-0.44906118512153625,22449,71,,,
,22463,71,0.7731999754905701,,
,22463,71,,0.8950999975204468,0.8156800866127014
-0.4307040572166443,22499,72,,,
-0.43972763419151306,22549,72,,,
-0.4307926893234253,22599,72,,,
-0.4242137670516968,22649,72,,,
-0.44768190383911133,22699,72,,,
-0.43224525451660156,22749,72,,,
,22775,72,0.7753000259399414,,
,22775,72,,0.8970000147819519,0.8150540590286255
-0.44689497351646423,22799,73,,,
-0.46425312757492065,22849,73,,,
-0.40286433696746826,22899,73,,,
-0.43841275572776794,22949,73,,,
-0.3960326910018921,22999,73,,,
-0.4218195974826813,23049,73,,,
,23087,73,0.7732999920845032,,
,23087,73,,0.89410001039505,0.8157802224159241
-0.42717310786247253,23099,74,,,
-0.4143613576889038,23149,74,,,
-0.442462295293808,23199,74,,,
-0.45200929045677185,23249,74,,,
-0.42409074306488037,23299,74,,,
-0.45699965953826904,23349,74,,,
-0.42560428380966187,23399,74,,,
,23399,74,0.7730000019073486,,
,23399,74,,0.8953999876976013,0.8169571161270142
-0.4100266695022583,23449,75,,,
-0.41621869802474976,23499,75,,,
-0.4065645635128021,23549,75,,,
-0.46664512157440186,23599,75,,,
-0.4395636320114136,23649,75,,,
-0.4358142614364624,23699,75,,,
,23711,75,0.772599995136261,,
,23711,75,,0.8962000012397766,0.8161308169364929
-0.43539249897003174,23749,76,,,
-0.4129507839679718,23799,76,,,
-0.44643157720565796,23849,76,,,
-0.4373875856399536,23899,76,,,
-0.4180610477924347,23949,76,,,
-0.43210816383361816,23999,76,,,
,24023,76,0.7716000080108643,,
,24023,76,,0.8942999839782715,0.8185597062110901
-0.45183753967285156,24049,77,,,
-0.4433850646018982,24099,77,,,
-0.4041503369808197,24149,77,,,
-0.42467808723449707,24199,77,,,
-0.4198077917098999,24249,77,,,
-0.4525713324546814,24299,77,,,
,24335,77,0.7728000283241272,,
,24335,77,,0.8960999846458435,0.8177584409713745
-0.4160754978656769,24349,78,,,
-0.4577904939651489,24399,78,,,
-0.4355314075946808,24449,78,,,
-0.41597795486450195,24499,78,,,
-0.4192962050437927,24549,78,,,
-0.45615410804748535,24599,78,,,
,24647,78,0.7735000252723694,,
,24647,78,,0.8945000171661377,0.8181590437889099
-0.3708041310310364,24649,79,,,
-0.3714786767959595,24699,79,,,
-0.464237242937088,24749,79,,,
-0.44045642018318176,24799,79,,,
-0.4299286901950836,24849,79,,,
-0.4372536540031433,24899,79,,,
-0.4789460301399231,24949,79,,,
,24959,79,0.7728999853134155,,
,24959,79,,0.8959000110626221,0.8199869990348816
-0.4939458668231964,24999,80,,,
-0.43803372979164124,25049,80,,,
-0.4349444508552551,25099,80,,,
-0.42932263016700745,25149,80,,,
-0.4349314272403717,25199,80,,,
-0.4468531608581543,25249,80,,,
,25271,80,0.7735999822616577,,
,25271,80,,0.8956000208854675,0.818359375
-0.3803253769874573,25299,81,,,
-0.4153093695640564,25349,81,,,
-0.43258237838745117,25399,81,,,
-0.4242223799228668,25449,81,,,
-0.4323231875896454,25499,81,,,
-0.4604656994342804,25549,81,,,
,25583,81,0.7742000222206116,,
,25583,81,,0.8956000208854675,0.8193109035491943
-0.4300549030303955,25599,82,,,
-0.42821425199508667,25649,82,,,
-0.4301634132862091,25699,82,,,
-0.4278130531311035,25749,82,,,
-0.46527403593063354,25799,82,,,
-0.43659794330596924,25849,82,,,
,25895,82,0.7714999914169312,,
,25895,82,,0.8942000269889832,0.8209134340286255
-0.45163851976394653,25899,83,,,
-0.44360747933387756,25949,83,,,
-0.421946257352829,25999,83,,,
-0.433919221162796,26049,83,,,
-0.43837687373161316,26099,83,,,
-0.41776981949806213,26149,83,,,
-0.3963567018508911,26199,83,,,
,26207,83,0.7736999988555908,,
,26207,83,,0.8950999975204468,0.8220152258872986
-0.4269312024116516,26249,84,,,
-0.43388867378234863,26299,84,,,
-0.4350475072860718,26349,84,,,
-0.4500907063484192,26399,84,,,
-0.39874279499053955,26449,84,,,
-0.4319894313812256,26499,84,,,
,26519,84,0.7721999883651733,,
,26519,84,,0.892300009727478,0.8209885954856873
-0.43176597356796265,26549,85,,,
-0.4568372368812561,26599,85,,,
-0.4670909643173218,26649,85,,,
-0.4760042428970337,26699,85,,,
-0.44962435960769653,26749,85,,,
-0.4294825494289398,26799,85,,,
,26831,85,0.7742999792098999,,
,26831,85,,0.8962000012397766,0.8225660920143127
-0.4346906542778015,26849,86,,,
-0.4242708683013916,26899,86,,,
-0.4493059515953064,26949,86,,,
-0.4815080165863037,26999,86,,,
-0.43325191736221313,27049,86,,,
-0.45368558168411255,27099,86,,,
,27143,86,0.774399995803833,,
,27143,86,,0.8974000215530396,0.822265625
-0.44285327196121216,27149,87,,,
-0.44530194997787476,27199,87,,,
-0.43946295976638794,27249,87,,,
-0.4396841526031494,27299,87,,,
-0.44029343128204346,27349,87,,,
-0.4646345376968384,27399,87,,,
-0.4433942437171936,27449,87,,,
,27455,87,0.776199996471405,,
,27455,87,,0.8970999717712402,0.8225160241127014
-0.42703482508659363,27499,88,,,
-0.4553781747817993,27549,88,,,
-0.4408189058303833,27599,88,,,
-0.4621214270591736,27649,88,,,
-0.4605793356895447,27699,88,,,
-0.4665135145187378,27749,88,,,
,27767,88,0.7746000289916992,,
,27767,88,,0.895799994468689,0.8229166865348816
-0.4429624378681183,27799,89,,,
-0.4426025152206421,27849,89,,,
-0.42590057849884033,27899,89,,,
-0.45983201265335083,27949,89,,,
-0.44786536693573,27999,89,,,
-0.41402560472488403,28049,89,,,
,28079,89,0.7735000252723694,,
,28079,89,,0.8949000239372253,0.8236178159713745
-0.43002647161483765,28099,90,,,
-0.4493952989578247,28149,90,,,
-0.4256269037723541,28199,90,,,
-0.43343585729599,28249,90,,,
-0.4218142330646515,28299,90,,,
-0.4434407949447632,28349,90,,,
,28391,90,0.775600016117096,,
,28391,90,,0.895799994468689,0.8243940472602844
-0.4314049780368805,28399,91,,,
