step,epoch,train_loss,val_acc,val_loss,test_acc,train_acc
2249,7,1.669023871421814,,,,
2299,7,1.8185203075408936,,,,
2349,7,1.7948144674301147,,,,
2399,7,1.6318233013153076,,,,
2449,7,1.7066103219985962,,,,
2495,7,,0.3971000015735626,1.75480318069458,,
2495,7,,,,0.5238999724388123,0.4091045558452606
2499,8,1.674814224243164,,,,
2549,8,1.831151008605957,,,,
2599,8,1.709223985671997,,,,
2649,8,1.6761926412582397,,,,
2699,8,1.7729859352111816,,,,
2749,8,1.5319737195968628,,,,
2799,8,1.671685814857483,,,,
2807,8,,0.43779999017715454,1.6828224658966064,,
2807,8,,,,0.5907999873161316,0.4248798191547394
2849,9,1.7698378562927246,,,,
2899,9,1.6638087034225464,,,,
2949,9,1.7063935995101929,,,,
2999,9,1.608891487121582,,,,
3049,9,1.6865061521530151,,,,
3099,9,1.6606382131576538,,,,
3119,9,,0.43149998784065247,1.7064135074615479,,
3119,9,,,,0.5699999928474426,0.4324168562889099
3149,10,1.681338906288147,,,,
3199,10,1.54154372215271,,,,
3249,10,1.7438008785247803,,,,
3299,10,1.6773629188537598,,,,
3349,10,1.5775693655014038,,,,
3399,10,1.635392665863037,,,,
3431,10,,0.42579999566078186,1.7390527725219727,,
3431,10,,,,0.5766000151634216,0.4447866678237915
3449,11,1.4933085441589355,,,,
3499,11,1.4878262281417847,,,,
3549,11,1.7125680446624756,,,,
3599,11,1.5226263999938965,,,,
3649,11,1.6455459594726562,,,,
3699,11,1.6799583435058594,,,,
3743,11,,0.41359999775886536,1.793949842453003,,
3743,11,,,,0.5447999835014343,0.45425179600715637
3749,12,1.551743984222412,,,,
3799,12,1.5360065698623657,,,,
3849,12,1.629547357559204,,,,
3899,12,1.5771604776382446,,,,
3949,12,1.6121071577072144,,,,
3999,12,1.6336288452148438,,,,
4049,12,1.531374454498291,,,,
4055,12,,0.445499986410141,1.660519003868103,,
4055,12,,,,0.6180999875068665,0.4644681513309479
4099,13,1.6389827728271484,,,,
4149,13,1.7502824068069458,,,,
4199,13,1.5507596731185913,,,,
4249,13,1.701553463935852,,,,
4299,13,1.5506322383880615,,,,
4349,13,1.5851820707321167,,,,
4367,13,,0.47209998965263367,1.6220746040344238,,
4367,13,,,,0.6284000277519226,0.4734324812889099
4399,14,1.4222179651260376,,,,
4449,14,1.4117869138717651,,,,
4499,14,1.6390855312347412,,,,
4549,14,1.5197674036026,,,,
4599,14,1.5666013956069946,,,,
4649,14,1.5404962301254272,,,,
4679,14,,0.46149998903274536,1.684934377670288,,
4679,14,,,,0.6370999813079834,0.48440003395080566
4699,15,1.4683161973953247,,,,
4749,15,1.7190319299697876,,,,
4799,15,1.6090049743652344,,,,
4849,15,1.647395133972168,,,,
4899,15,1.647823691368103,,,,
4949,15,1.6464484930038452,,,,
4991,15,,0.44999998807907104,1.6881355047225952,,
4991,15,,,,0.604200005531311,0.4934144616127014
4999,16,1.521593689918518,,,,
5049,16,1.6438888311386108,,,,
5099,16,1.3543976545333862,,,,
5149,16,1.452980637550354,,,,
5199,16,1.7410778999328613,,,,
5249,16,1.6689212322235107,,,,
5299,16,1.4824682474136353,,,,
5303,16,,0.498199999332428,1.558144211769104,,
5303,16,,,,0.6941999793052673,0.4983724057674408
5349,17,1.527294635772705,,,,
5399,17,1.5632152557373047,,,,
5449,17,1.4763516187667847,,,,
5499,17,1.5446041822433472,,,,
5549,17,1.5417506694793701,,,,
5599,17,1.462101697921753,,,,
5615,17,,0.47099998593330383,1.6540734767913818,,
5615,17,,,,0.6611999869346619,0.5034054517745972
5649,18,1.6239800453186035,,,,
5699,18,1.4125958681106567,,,,
5749,18,1.5018997192382812,,,,
5799,18,1.596421718597412,,,,
5849,18,1.6263729333877563,,,,
5899,18,1.493034839630127,,,,
5927,18,,0.47760000824928284,1.613523244857788,,
5927,18,,,,0.6444000005722046,0.5074869990348816
5949,19,1.5178428888320923,,,,
5999,19,1.4091637134552002,,,,
6049,19,1.730319857597351,,,,
6099,19,1.5282622575759888,,,,
6149,19,1.6377489566802979,,,,
6199,19,1.642327070236206,,,,
6239,19,,0.48010000586509705,1.6147091388702393,,
6239,19,,,,0.6510000228881836,0.5123447775840759
6249,20,1.4965238571166992,,,,
6299,20,1.514795184135437,,,,
6349,20,1.5546396970748901,,,,
6399,20,1.554427981376648,,,,
6449,20,1.5358426570892334,,,,
6499,20,1.5172182321548462,,,,
6549,20,1.390758752822876,,,,
6551,20,,0.44119998812675476,1.7071222066879272,,
6551,20,,,,0.5910000205039978,0.5136969089508057
6599,21,1.580424427986145,,,,
6649,21,1.5907464027404785,,,,
6699,21,1.5923616886138916,,,,
6749,21,1.6965336799621582,,,,
6799,21,1.4233192205429077,,,,
6849,21,1.6431931257247925,,,,
6863,21,,0.4878999888896942,1.5859339237213135,,
6863,21,,,,0.6801000237464905,0.5178785920143127
6899,22,1.3765963315963745,,,,
6949,22,1.415545105934143,,,,
6999,22,1.5442246198654175,,,,
7049,22,1.6500287055969238,,,,
7099,22,1.6125025749206543,,,,
7149,22,1.5465104579925537,,,,
7175,22,,0.4648999869823456,1.6710354089736938,,
7175,22,,,,0.6202999949455261,0.519456148147583
7199,23,1.6734707355499268,,,,
7249,23,1.5343868732452393,,,,
7299,23,1.5341538190841675,,,,
7349,23,1.4842722415924072,,,,
7399,23,1.636737585067749,,,,
7449,23,1.226741075515747,,,,
7487,23,,0.4745999872684479,1.6209990978240967,,
7487,23,,,,0.6498000025749207,0.5229367017745972
7499,24,1.4833168983459473,,,,
7549,24,1.550837755203247,,,,
7599,24,1.500977873802185,,,,
7649,24,1.7292394638061523,,,,
7699,24,1.5612783432006836,,,,
7749,24,1.6331593990325928,,,,
7799,24,1.533312439918518,,,,
7799,24,,0.47510001063346863,1.65005624294281,,
7799,24,,,,0.6504999995231628,0.5230618715286255
7849,25,1.371014952659607,,,,
7899,25,1.4249212741851807,,,,
7949,25,1.355102300643921,,,,
7999,25,1.5418837070465088,,,,
8049,25,1.5746036767959595,,,,
8099,25,1.6252166032791138,,,,
8111,25,,0.4950000047683716,1.5812729597091675,,
8111,25,,,,0.6804999709129333,0.5238882303237915
8149,26,1.6190272569656372,,,,
8199,26,1.3637346029281616,,,,
8249,26,1.6453403234481812,,,,
8299,26,1.2351510524749756,,,,
8349,26,1.5081026554107666,,,,
8399,26,1.5539311170578003,,,,
8423,26,,0.4848000109195709,1.6214344501495361,,
8423,26,,,,0.6814000010490417,0.5269430875778198
8449,27,1.5650222301483154,,,,
8499,27,1.5126944780349731,,,,
8549,27,1.406031608581543,,,,
8599,27,1.4021029472351074,,,,
8649,27,1.3634685277938843,,,,
8699,27,1.7069244384765625,,,,
8735,27,,0.48420000076293945,1.6332297325134277,,
8735,27,,,,0.6622999906539917,0.5283203125
8749,28,1.4485667943954468,,,,
8799,28,1.5603106021881104,,,,
8849,28,1.6330267190933228,,,,
8899,28,1.700172781944275,,,,
8949,28,1.4140809774398804,,,,
8999,28,1.5156677961349487,,,,
9047,28,,0.48539999127388,1.6155825853347778,,
9047,28,,,,0.6640999913215637,0.5325520634651184
9049,29,1.497196078300476,,,,
9099,29,1.4044866561889648,,,,
9149,29,1.4959803819656372,,,,
9199,29,1.5192688703536987,,,,
9249,29,1.5420546531677246,,,,
9299,29,1.4293582439422607,,,,
9349,29,1.5412627458572388,,,,
9359,29,,0.5022000074386597,1.5736860036849976,,
9359,29,,,,0.683899998664856,0.5312750339508057
9399,30,1.3197261095046997,,,,
9449,30,1.265588402748108,,,,
9499,30,1.3607151508331299,,,,
9549,30,1.2930885553359985,,,,
9599,30,1.619627594947815,,,,
9649,30,1.402445912361145,,,,
9671,30,,0.5321000218391418,1.5059622526168823,,
9671,30,,,,0.7545999884605408,0.5308994650840759
9699,31,1.4857243299484253,,,,
9749,31,1.5518878698349,,,,
9799,31,1.4470425844192505,,,,
9849,31,1.4412239789962769,,,,
9899,31,1.3833922147750854,,,,
9949,31,1.4624855518341064,,,,
9983,31,,0.4602000117301941,1.668884515762329,,
9983,31,,,,0.6200000047683716,0.5341296195983887
9999,32,1.3506991863250732,,,,
10049,32,1.648709774017334,,,,
10099,32,1.3502920866012573,,,,
10149,32,1.7216322422027588,,,,
10199,32,1.565089225769043,,,,
10249,32,1.5253064632415771,,,,
10295,32,,0.4950999915599823,1.5773499011993408,,
10295,32,,,,0.6682000160217285,0.5331530570983887
10299,33,1.4915516376495361,,,,
10349,33,1.427228569984436,,,,
10399,33,1.3548177480697632,,,,
10449,33,1.6858869791030884,,,,
10499,33,1.6156113147735596,,,,
10549,33,1.4781068563461304,,,,
10599,33,1.5522050857543945,,,,
10607,33,,0.5192999839782715,1.5266473293304443,,
10607,33,,,,0.7229999899864197,0.5358323454856873
10649,34,1.439381718635559,,,,
10699,34,1.5597202777862549,,,,
10749,34,1.5124564170837402,,,,
10799,34,1.269498586654663,,,,
10849,34,1.617530345916748,,,,
10899,34,1.4392187595367432,,,,
10919,34,,0.4754999876022339,1.6388390064239502,,
10919,34,,,,0.6414999961853027,0.5371594429016113
10949,35,1.447768211364746,,,,
10999,35,1.4217288494110107,,,,
11049,35,1.463054895401001,,,,
11099,35,1.4582504034042358,,,,
11149,35,1.3049476146697998,,,,
11199,35,1.4714128971099854,,,,
11231,35,,0.4934000074863434,1.5853365659713745,,
11231,35,,,,0.6862000226974487,0.5384865999221802
11249,36,1.4897549152374268,,,,
11299,36,1.4787275791168213,,,,
11349,36,1.3175334930419922,,,,
11399,36,1.492280125617981,,,,
11449,36,1.2154569625854492,,,,
11499,36,1.351356863975525,,,,
11543,36,,0.4864000082015991,1.5726358890533447,,
11543,36,,,,0.6395999789237976,0.5386117696762085
11549,37,1.4800547361373901,,,,
11599,37,1.4489113092422485,,,,
11649,37,1.554898977279663,,,,
11699,37,1.5521039962768555,,,,
11749,37,1.5776159763336182,,,,
11799,37,1.5605510473251343,,,,
11849,37,1.50590980052948,,,,
11855,37,,0.5123999714851379,1.5604135990142822,,
11855,37,,,,0.7283999919891357,0.5396133661270142
11899,38,1.5135077238082886,,,,
11949,38,1.4700803756713867,,,,
11999,38,1.4743527173995972,,,,
12049,38,1.5328607559204102,,,,
12099,38,1.456125259399414,,,,
12149,38,1.5593739748001099,,,,
12167,38,,0.5049999952316284,1.580228567123413,,
12167,38,,,,0.7178000211715698,0.5410406589508057
12199,39,1.336681842803955,,,,
12249,39,1.5447874069213867,,,,
12299,39,1.660973310470581,,,,
12349,39,1.3361420631408691,,,,
12399,39,1.392746090888977,,,,
12449,39,1.3911231756210327,,,,
12479,39,,0.5109999775886536,1.5574910640716553,,
12479,39,,,,0.692799985408783,0.5407652258872986
12499,40,1.2644801139831543,,,,
12549,40,1.482174277305603,,,,
12599,40,1.438277006149292,,,,
12649,40,1.597194790840149,,,,
12699,40,1.4929964542388916,,,,
12749,40,1.4991755485534668,,,,
12791,40,,0.5260000228881836,1.5030622482299805,,
12791,40,,,,0.7372999787330627,0.5448217391967773
12799,41,1.4498924016952515,,,,
12849,41,1.3710353374481201,,,,
12899,41,1.5299545526504517,,,,
12949,41,1.4341821670532227,,,,
12999,41,1.6069084405899048,,,,
13049,41,1.3687937259674072,,,,
13099,41,1.3855657577514648,,,,
13103,41,,0.5292999744415283,1.5048785209655762,,
13103,41,,,,0.7473000288009644,0.5426682829856873
13149,42,1.6092817783355713,,,,
13199,42,1.3149755001068115,,,,
13249,42,1.379903793334961,,,,
13299,42,1.5515339374542236,,,,
13349,42,1.4265611171722412,,,,
13399,42,1.3382712602615356,,,,
13415,42,,0.48510000109672546,1.6349835395812988,,
13415,42,,,,0.6651999950408936,0.5430188179016113
13449,43,1.386552333831787,,,,
13499,43,1.432733416557312,,,,
13549,43,1.317977786064148,,,,
13599,43,1.5004167556762695,,,,
13649,43,1.6370034217834473,,,,
13699,43,1.4678394794464111,,,,
13727,43,,0.5246999859809875,1.5362701416015625,,
13727,43,,,,0.744700014591217,0.5451973080635071
13749,44,1.5408321619033813,,,,
13799,44,1.3986117839813232,,,,
13849,44,1.5330625772476196,,,,
13899,44,1.3645551204681396,,,,
13949,44,1.4989542961120605,,,,
13999,44,1.5116080045700073,,,,
14039,44,,0.48500001430511475,1.6166094541549683,,
14039,44,,,,0.6471999883651733,0.542893648147583
14049,45,1.4003347158432007,,,,
14099,45,1.4867428541183472,,,,
14149,45,1.4641178846359253,,,,
14199,45,1.4177848100662231,,,,
14249,45,1.2951887845993042,,,,
14299,45,1.4184139966964722,,,,
14349,45,1.6883347034454346,,,,
14351,45,,0.5023999810218811,1.5633165836334229,,
14351,45,,,,0.6951000094413757,0.5469250679016113
14399,46,1.4346624612808228,,,,
14449,46,1.5336493253707886,,,,
14499,46,1.3728042840957642,,,,
14549,46,1.449004888534546,,,,
14599,46,1.4563113451004028,,,,
14649,46,1.4181692600250244,,,,
14663,46,,0.4700999855995178,1.6390609741210938,,
14663,46,,,,0.6276999711990356,0.5459485054016113
14699,47,1.7006574869155884,,,,
14749,47,1.3513538837432861,,,,
14799,47,1.6238131523132324,,,,
14849,47,1.3524720668792725,,,,
14899,47,1.496991753578186,,,,
14949,47,1.3691920042037964,,,,
14975,47,,0.5138000249862671,1.5493652820587158,,
14975,47,,,,0.7211999893188477,0.5430688858032227
14999,48,1.328126072883606,,,,
15049,48,1.4351881742477417,,,,
15099,48,1.353480577468872,,,,
15149,48,1.466776967048645,,,,
15199,48,1.4956059455871582,,,,
15249,48,1.4018135070800781,,,,
15287,48,,0.5062000155448914,1.5590229034423828,,
15287,48,,,,0.6998000144958496,0.5455729365348816
15299,49,1.612233281135559,,,,
15349,49,1.6879158020019531,,,,
15399,49,1.5187883377075195,,,,
15449,49,1.4331130981445312,,,,
15499,49,1.3256968259811401,,,,
15549,49,1.3821157217025757,,,,
15599,49,1.556326150894165,,,,
15599,49,,0.5076000094413757,1.5442376136779785,,
15599,49,,,,0.7139000296592712,0.5476512312889099
15649,50,1.2430658340454102,,,,
15699,50,1.4459952116012573,,,,
15749,50,1.452117919921875,,,,
15799,50,1.5819915533065796,,,,
15849,50,1.5589045286178589,,,,
15899,50,1.5252054929733276,,,,
15911,50,,0.5011000037193298,1.5901226997375488,,
15911,50,,,,0.6730999946594238,0.5492538213729858
15949,51,1.563830018043518,,,,
15999,51,1.443311095237732,,,,
16049,51,1.6113070249557495,,,,
16099,51,1.4125453233718872,,,,
16149,51,1.4727098941802979,,,,
16199,51,1.6666251420974731,,,,
16223,51,,0.45399999618530273,1.6668184995651245,,
16223,51,,,,0.6065000295639038,0.546799898147583
16249,52,1.4443060159683228,,,,
16299,52,1.5311064720153809,,,,
16349,52,1.278655767440796,,,,
16399,52,1.3510533571243286,,,,
16449,52,1.5568205118179321,,,,
16499,52,1.3710665702819824,,,,
16535,52,,0.498199999332428,1.5982228517532349,,
16535,52,,,,0.7042999863624573,0.5490785241127014
16549,53,1.2761282920837402,,,,
16599,53,1.4361993074417114,,,,
16649,53,1.4067847728729248,,,,
16699,53,1.5765033960342407,,,,
16749,53,1.403235912322998,,,,
16799,53,1.4863003492355347,,,,
16847,53,,0.512499988079071,1.5342590808868408,,
16847,53,,,,0.7077000141143799,0.5463491678237915
16849,54,1.4509958028793335,,,,
16899,54,1.5617629289627075,,,,
16949,54,1.4394629001617432,,,,
16999,54,1.4178482294082642,,,,
17049,54,1.6326686143875122,,,,
17099,54,1.4573832750320435,,,,
17149,54,1.435364842414856,,,,
17159,54,,0.49810001254081726,1.5811142921447754,,
17159,54,,,,0.6819999814033508,0.5504307150840759
17199,55,1.534873604774475,,,,
17249,55,1.4476523399353027,,,,
17299,55,1.3781723976135254,,,,
17349,55,1.3209617137908936,,,,
17399,55,1.7261615991592407,,,,
17449,55,1.5293141603469849,,,,
17471,55,,0.5260000228881836,1.52292001247406,,
17471,55,,,,0.7440000176429749,0.5472255349159241
17499,56,1.5055372714996338,,,,
17549,56,1.4168115854263306,,,,
17599,56,1.4688926935195923,,,,
17649,56,1.4057707786560059,,,,
17699,56,1.3927491903305054,,,,
17749,56,1.430917739868164,,,,
17783,56,,0.5264999866485596,1.522585391998291,,
17783,56,,,,0.7293999791145325,0.5500050187110901
17799,57,1.3629266023635864,,,,
17849,57,1.5864835977554321,,,,
17899,57,1.3726460933685303,,,,
17949,57,1.401652455329895,,,,
17999,57,1.5063358545303345,,,,
18049,57,1.4208041429519653,,,,
18095,57,,0.521399974822998,1.5290162563323975,,
18095,57,,,,0.727400004863739,0.5517327785491943
18099,58,1.5607473850250244,,,,
18149,58,1.433281660079956,,,,
18199,58,1.4929358959197998,,,,
18249,58,1.4533584117889404,,,,
18299,58,1.7306063175201416,,,,
18349,58,1.4032927751541138,,,,
18399,58,1.4694336652755737,,,,
18407,58,,0.5364000201225281,1.4891585111618042,,
18407,58,,,,0.7437000274658203,0.5503054857254028
18449,59,1.5352071523666382,,,,
18499,59,1.3569096326828003,,,,
18549,59,1.4591549634933472,,,,
18599,59,1.4204163551330566,,,,
18649,59,1.496119499206543,,,,
18699,59,1.556841254234314,,,,
18719,59,,0.5231000185012817,1.5295459032058716,,
18719,59,,,,0.7383000254631042,0.5525090098381042
18749,60,1.282179594039917,,,,
18799,60,1.426374077796936,,,,
18849,60,1.4904295206069946,,,,
18899,60,1.5123531818389893,,,,
18949,60,1.4096614122390747,,,,
18999,60,1.4693254232406616,,,,
19031,60,,0.5734000205993652,1.4010498523712158,,
19031,60,,,,0.819599986076355,0.5891926884651184
19049,61,1.326742172241211,,,,
19099,61,1.270782709121704,,,,
19149,61,1.2275892496109009,,,,
19199,61,1.2144569158554077,,,,
19249,61,1.4019817113876343,,,,
19299,61,1.2466522455215454,,,,
19343,61,,0.5756999850273132,1.4018985033035278,,
19343,61,,,,0.8208000063896179,0.6035406589508057
19349,62,1.3204646110534668,,,,
19399,62,1.3628528118133545,,,,
19449,62,1.3620173931121826,,,,
19499,62,1.151121735572815,,,,
19549,62,1.4950363636016846,,,,
19599,62,1.3566453456878662,,,,
19649,62,1.3136622905731201,,,,
19655,62,,0.5741000175476074,1.4112956523895264,,
19655,62,,,,0.8263000249862671,0.6108523607254028
19699,63,1.4413316249847412,,,,
19749,63,1.4055907726287842,,,,
19799,63,1.2492947578430176,,,,
19849,63,1.2518242597579956,,,,
19899,63,1.335036039352417,,,,
19949,63,1.1975287199020386,,,,
19967,63,,0.5702999830245972,1.4197666645050049,,
19967,63,,,,0.8173999786376953,0.6154597401618958
19999,64,1.3804218769073486,,,,
20049,64,1.1000474691390991,,,,
20099,64,1.0749670267105103,,,,
20149,64,1.2456331253051758,,,,
20199,64,1.1583284139633179,,,,
20249,64,1.2767856121063232,,,,
20279,64,,0.5710999965667725,1.4237478971481323,,
20279,64,,,,0.8086000084877014,0.6199919581413269
20299,65,1.1378540992736816,,,,
20349,65,1.2608270645141602,,,,
20399,65,1.525975227355957,,,,
20449,65,1.3790398836135864,,,,
20499,65,1.2814085483551025,,,,
20549,65,1.4171301126480103,,,,
20591,65,,0.5705000162124634,1.4320263862609863,,
20591,65,,,,0.8098999857902527,0.6252503991127014
20599,66,1.2966259717941284,,,,
20649,66,1.0904223918914795,,,,
20699,66,1.1979111433029175,,,,
20749,66,1.0512068271636963,,,,
20799,66,1.1285066604614258,,,,
20849,66,1.3036718368530273,,,,
20899,66,1.0689573287963867,,,,
20903,66,,0.5690000057220459,1.4371378421783447,,
20903,66,,,,0.8033999800682068,0.6311348080635071
20949,67,1.2572050094604492,,,,
20999,67,1.116565465927124,,,,
21049,67,1.0705504417419434,,,,
21099,67,1.2699828147888184,,,,
21149,67,1.2248238325119019,,,,
21199,67,1.1983565092086792,,,,
21215,67,,0.5583999752998352,1.4683283567428589,,
21215,67,,,,0.7851999998092651,0.6354917883872986
21249,68,1.1048940420150757,,,,
21299,68,1.301859974861145,,,,
21349,68,1.2639833688735962,,,,
21399,68,1.0762165784835815,,,,
21449,68,1.1390165090560913,,,,
21499,68,1.2114337682724,,,,
21527,68,,0.5613999962806702,1.4700602293014526,,
21527,68,,,,0.7874000072479248,0.6405999660491943
21549,69,0.9873207807540894,,,,
21599,69,1.0670000314712524,,,,
21649,69,1.0813992023468018,,,,
21699,69,1.1692837476730347,,,,
21749,69,1.0380287170410156,,,,
21799,69,1.366592288017273,,,,
21839,69,,0.5516999959945679,1.4994473457336426,,
21839,69,,,,0.7861999869346619,0.6448817849159241
21849,70,1.2850894927978516,,,,
21899,70,1.1735756397247314,,,,
21949,70,1.1445777416229248,,,,
21999,70,1.1655793190002441,,,,
22049,70,1.1697415113449097,,,,
22099,70,0.9066333770751953,,,,
22149,70,1.1885054111480713,,,,
22151,70,,0.5511999726295471,1.488311767578125,,
22151,70,,,,0.7734000086784363,0.6491886973381042
22199,71,1.2575554847717285,,,,
22249,71,0.996245265007019,,,,
22299,71,1.0711044073104858,,,,
22349,71,1.2593516111373901,,,,
22399,71,1.3102853298187256,,,,
22449,71,1.1566743850708008,,,,
22463,71,,0.552299976348877,1.5197064876556396,,
22463,71,,,,0.7717000246047974,0.6514673233032227
22499,72,0.9822245240211487,,,,
22549,72,1.1665905714035034,,,,
22599,72,1.1230171918869019,,,,
22649,72,0.9793521165847778,,,,
22699,72,1.1484408378601074,,,,
22749,72,1.1043939590454102,,,,
22775,72,,0.5450999736785889,1.5357372760772705,,
22775,72,,,,0.7620999813079834,0.6550981402397156
22799,73,1.2491300106048584,,,,
22849,73,1.1361713409423828,,,,
22899,73,1.0835055112838745,,,,
22949,73,1.230987548828125,,,,
22999,73,1.0225813388824463,,,,
23049,73,1.08475923538208,,,,
23087,73,,0.541700005531311,1.559431791305542,,
23087,73,,,,0.762499988079071,0.6587289571762085
23099,74,1.0317245721817017,,,,
23149,74,1.042510986328125,,,,
23199,74,1.2969282865524292,,,,
23249,74,1.280059814453125,,,,
23299,74,0.9995672702789307,,,,
23349,74,1.1397221088409424,,,,
23399,74,0.8855370879173279,,,,
23399,74,,0.5371999740600586,1.5700864791870117,,
23399,74,,,,0.7602999806404114,0.6627103090286255
23449,75,0.952420711517334,,,,
23499,75,1.0712075233459473,,,,
23549,75,1.0510332584381104,,,,
23599,75,0.9323301315307617,,,,
23649,75,1.1562074422836304,,,,
23699,75,1.1903979778289795,,,,
23711,75,,0.5462999939918518,1.5427794456481934,,
23711,75,,,,0.7705000042915344,0.6655148267745972
23749,76,0.9280344843864441,,,,
23799,76,0.9367650747299194,,,,
23849,76,1.318454384803772,,,,
23899,76,1.1167055368423462,,,,
23949,76,1.1954922676086426,,,,
23999,76,1.0370842218399048,,,,
24023,76,,0.5340999960899353,1.574663519859314,,
24023,76,,,,0.7285000085830688,0.6714993715286255
24049,77,0.995016872882843,,,,
24099,77,1.1530505418777466,,,,
24149,77,1.0287506580352783,,,,
24199,77,1.1188240051269531,,,,
24249,77,1.0275907516479492,,,,
24299,77,0.9947648048400879,,,,
24335,77,,0.5254999995231628,1.5963048934936523,,
24335,77,,,,0.7297999858856201,0.6761067509651184
24349,78,1.1102403402328491,,,,
24399,78,1.1490592956542969,,,,
24449,78,1.139517068862915,,,,
24499,78,1.0741291046142578,,,,
24549,78,1.0899415016174316,,,,
24599,78,1.1310397386550903,,,,
24647,78,,0.5307999849319458,1.6140576601028442,,
24647,78,,,,0.7372999787330627,0.6795122027397156
24649,79,0.9214149713516235,,,,
24699,79,1.0361204147338867,,,,
24749,79,1.1404362916946411,,,,
24799,79,1.0333462953567505,,,,
24849,79,1.1209255456924438,,,,
24899,79,1.169919729232788,,,,
24949,79,1.2397441864013672,,,,
24959,79,,0.5277000069618225,1.635300636291504,,
24959,79,,,,0.7368000149726868,0.6824418902397156
24999,80,1.1289393901824951,,,,
25049,80,0.9602968096733093,,,,
25099,80,1.1899751424789429,,,,
25149,80,0.9968850016593933,,,,
25199,80,1.0151418447494507,,,,
25249,80,1.2339080572128296,,,,
25271,80,,0.527999997138977,1.621115803718567,,
25271,80,,,,0.7228999733924866,0.6860977411270142
25299,81,1.0136698484420776,,,,
25349,81,1.135195016860962,,,,
25399,81,1.0111671686172485,,,,
25449,81,0.9784213900566101,,,,
25499,81,0.9393967986106873,,,,
25549,81,1.005016803741455,,,,
25583,81,,0.5270000100135803,1.6539655923843384,,
25583,81,,,,0.7125999927520752,0.6914563179016113
25599,82,1.1352403163909912,,,,
25649,82,1.047717571258545,,,,
25699,82,0.9421644806861877,,,,
25749,82,0.9359153509140015,,,,
25799,82,1.1637028455734253,,,,
25849,82,1.0331283807754517,,,,
25895,82,,0.5252000093460083,1.6579902172088623,,
25895,82,,,,0.7110999822616577,0.6930589079856873
25899,83,0.8323920965194702,,,,
25949,83,0.8081766963005066,,,,
25999,83,0.9923562407493591,,,,
26049,83,0.9776493906974792,,,,
26099,83,1.0195170640945435,,,,
26149,83,0.7709594368934631,,,,
26199,83,1.1225980520248413,,,,
26207,83,,0.5236999988555908,1.731995940208435,,
26207,83,,,,0.70660001039505,0.6995442509651184
26249,84,0.977347195148468,,,,
26299,84,0.9083076119422913,,,,
26349,84,1.033056378364563,,,,
26399,84,0.8748457431793213,,,,
26449,84,0.9292823672294617,,,,
26499,84,1.0054606199264526,,,,
26519,84,,0.5206999778747559,1.7105587720870972,,
26519,84,,,,0.7179999947547913,0.7026492357254028
26549,85,0.9611078500747681,,,,
26599,85,0.9328584671020508,,,,
26649,85,0.9986351728439331,,,,
26699,85,1.0217348337173462,,,,
26749,85,1.1720097064971924,,,,
26799,85,0.8889599442481995,,,,
26831,85,,0.5166000127792358,1.7076011896133423,,
26831,85,,,,0.7164999842643738,0.7039262652397156
