epoch,step,test_acc,train_acc,train_loss
0,49,,,4.5337042808532715
0,99,,,4.270445823669434
0,149,,,4.0764594078063965
0,199,,,3.9641835689544678
0,249,,,3.9814248085021973
0,299,,,3.9455273151397705
0,349,,,3.7478954792022705
0,389,0.14980000257492065,0.0947115421295166,
1,399,,,3.6906347274780273
1,449,,,3.4144790172576904
1,499,,,3.5879135131835938
1,549,,,3.4579665660858154
1,599,,,3.4786252975463867
1,649,,,3.6624996662139893
1,699,,,3.4963536262512207
1,749,,,3.551649570465088
1,779,0.23749999701976776,0.19849759340286255,
2,799,,,3.4271140098571777
2,849,,,3.293585777282715
2,899,,,3.075066566467285
2,949,,,3.1687889099121094
2,999,,,3.073774814605713
2,1049,,,3.166273355484009
2,1099,,,3.1811232566833496
2,1149,,,2.9727189540863037
2,1169,0.2847000062465668,0.2844551205635071,
3,1199,,,2.940138578414917
3,1249,,,3.208390712738037
3,1299,,,2.9988529682159424
3,1349,,,2.8031389713287354
3,1399,,,2.7668044567108154
3,1449,,,2.762366533279419
3,1499,,,2.7525973320007324
3,1549,,,2.9115889072418213
3,1559,0.3806999921798706,0.3561698794364929,
4,1599,,,2.77994966506958
4,1649,,,2.9979426860809326
4,1699,,,2.7275686264038086
4,1749,,,2.805098295211792
4,1799,,,2.6429104804992676
4,1849,,,2.5372402667999268
4,1899,,,2.6003620624542236
4,1949,,,2.68503475189209
4,1949,0.42179998755455017,0.424198716878891,
5,1999,,,2.6096584796905518
5,2049,,,2.5037291049957275
5,2099,,,2.5291707515716553
5,2149,,,2.3428947925567627
5,2199,,,2.4894423484802246
5,2249,,,2.478170156478882
5,2299,,,2.415275812149048
5,2339,0.46549999713897705,0.47371795773506165,
6,2349,,,2.280449867248535
6,2399,,,2.258028745651245
6,2449,,,2.113309144973755
6,2499,,,2.1730117797851562
6,2549,,,2.1900362968444824
6,2599,,,2.305988311767578
6,2649,,,2.158670425415039
6,2699,,,2.2691948413848877
6,2729,0.4867999851703644,0.515785276889801,
7,2749,,,2.103498697280884
7,2799,,,2.141881227493286
7,2849,,,2.357374906539917
7,2899,,,2.158392906188965
7,2949,,,2.114781141281128
7,2999,,,2.0996546745300293
7,3049,,,2.1684505939483643
7,3099,,,2.074125051498413
7,3119,0.5273000001907349,0.5507211685180664,
8,3149,,,2.0461082458496094
8,3199,,,2.164327621459961
8,3249,,,2.0393075942993164
8,3299,,,2.2410104274749756
8,3349,,,2.22341251373291
8,3399,,,1.9733850955963135
8,3449,,,2.0098276138305664
8,3499,,,2.217819929122925
8,3509,0.5146999955177307,0.5796674489974976,
9,3549,,,1.6439423561096191
9,3599,,,1.8948454856872559
9,3649,,,1.8059724569320679
9,3699,,,1.869639277458191
9,3749,,,1.927240252494812
9,3799,,,2.0970840454101562
9,3849,,,1.7765631675720215
9,3899,,,2.1042733192443848
9,3899,0.5644999742507935,0.607892632484436,
10,3949,,,1.8772040605545044
10,3999,,,1.757983922958374
10,4049,,,1.7906378507614136
10,4099,,,1.8019057512283325
10,4149,,,1.6357946395874023
10,4199,,,2.031593084335327
10,4249,,,1.9131611585617065
10,4289,0.5256999731063843,0.6312500238418579,
11,4299,,,1.7491765022277832
11,4349,,,1.8007004261016846
11,4399,,,1.8709826469421387
11,4449,,,1.62444269657135
11,4499,,,1.5103906393051147
11,4549,,,1.7444171905517578
11,4599,,,1.7212822437286377
11,4649,,,1.893349528312683
11,4679,0.5558000206947327,0.6524639129638672,
12,4699,,,1.8500088453292847
12,4749,,,1.6641104221343994
12,4799,,,1.7376506328582764
12,4849,,,1.5286376476287842
12,4899,,,1.7670865058898926
12,4949,,,1.734011173248291
12,4999,,,1.8066222667694092
12,5049,,,1.7259373664855957
12,5069,0.5795000195503235,0.6744791865348816,
13,5099,,,1.521462321281433
13,5149,,,1.8769372701644897
13,5199,,,1.5496801137924194
13,5249,,,1.6677507162094116
13,5299,,,1.610909104347229
13,5349,,,1.5354524850845337
13,5399,,,1.7330845594406128
13,5449,,,1.9126313924789429
13,5459,0.5975000262260437,0.6884615421295166,
14,5499,,,1.672560214996338
14,5549,,,1.7007988691329956
14,5599,,,1.6866185665130615
14,5649,,,1.5718662738800049
14,5699,,,1.651962161064148
14,5749,,,1.6076492071151733
14,5799,,,1.5656136274337769
14,5849,,,1.6191306114196777
14,5849,0.6015999913215637,0.7083733677864075,
15,5899,,,1.5789878368377686
15,5949,,,1.501521110534668
15,5999,,,1.4496451616287231
15,6049,,,1.5599476099014282
15,6099,,,1.5333573818206787
15,6149,,,1.6013132333755493
15,6199,,,1.5735931396484375
15,6239,0.6015999913215637,0.7176682949066162,
16,6249,,,1.4573711156845093
16,6299,,,1.412813425064087
16,6349,,,1.6721179485321045
16,6399,,,1.4976980686187744
16,6449,,,1.7242344617843628
16,6499,,,1.611291766166687
16,6549,,,1.618822693824768
16,6599,,,1.6435105800628662
16,6629,0.6230000257492065,0.7376602292060852,
17,6649,,,1.3796228170394897
17,6699,,,1.5730544328689575
17,6749,,,1.446166753768921
17,6799,,,1.4297136068344116
17,6849,,,1.4329543113708496
17,6899,,,1.6911505460739136
17,6949,,,1.376895785331726
17,6999,,,1.5028494596481323
17,7019,0.6276999711990356,0.7478765845298767,
18,7049,,,1.3601480722427368
18,7099,,,1.2582316398620605
18,7149,,,1.4637417793273926
18,7199,,,1.417375087738037
18,7249,,,1.6115975379943848
18,7299,,,1.5595877170562744
18,7349,,,1.3222479820251465
18,7399,,,1.4414809942245483
18,7409,0.6266999840736389,0.7658453583717346,
19,7449,,,1.2589465379714966
19,7499,,,1.5108169317245483
19,7549,,,1.338046908378601
19,7599,,,1.5911321640014648
19,7649,,,1.4777756929397583
19,7699,,,1.3260375261306763
19,7749,,,1.339523434638977
19,7799,,,1.4560093879699707
19,7799,0.6319000124931335,0.7759615182876587,
20,7849,,,1.414047122001648
20,7899,,,1.2102762460708618
20,7949,,,1.467650055885315
20,7999,,,1.2634294033050537
20,8049,,,1.3969480991363525
20,8099,,,1.1851756572723389
20,8149,,,1.3512394428253174
20,8189,0.6338000297546387,0.7896233797073364,
21,8199,,,1.3664400577545166
21,8249,,,1.3118939399719238
21,8299,,,1.2191511392593384
21,8349,,,1.2298489809036255
21,8399,,,1.2675029039382935
21,8449,,,1.2875871658325195
21,8499,,,1.4294723272323608
21,8549,,,1.4146387577056885
21,8579,0.6496999859809875,0.7969751358032227,
22,8599,,,1.2350215911865234
22,8649,,,1.2671315670013428
22,8699,,,1.1892865896224976
22,8749,,,1.2566776275634766
22,8799,,,1.2452642917633057
22,8849,,,1.144876480102539
22,8899,,,1.4271445274353027
22,8949,,,1.437493085861206
22,8969,0.6495000123977661,0.8136418461799622,
23,8999,,,1.2783745527267456
23,9049,,,1.2943748235702515
23,9099,,,1.177430272102356
23,9149,,,1.256309986114502
23,9199,,,1.2015854120254517
23,9249,,,1.202501654624939
23,9299,,,1.2587121725082397
23,9349,,,1.4134458303451538
23,9359,0.6596999764442444,0.823437511920929,
24,9399,,,1.2394921779632568
24,9449,,,1.3563233613967896
24,9499,,,1.196594476699829
24,9549,,,1.1856482028961182
24,9599,,,1.0911552906036377
24,9649,,,1.3242512941360474
24,9699,,,1.1758484840393066
24,9749,,,1.290065884590149
24,9749,0.6575000286102295,0.828705906867981,
25,9799,,,1.1907360553741455
25,9849,,,1.139633059501648
25,9899,,,1.2106691598892212
25,9949,,,1.178435206413269
25,9999,,,1.2218546867370605
25,10049,,,1.0087344646453857
25,10099,,,1.2138742208480835
25,10139,0.6557000279426575,0.8381410241127014,
26,10149,,,1.0909528732299805
26,10199,,,1.47584867477417
26,10249,,,1.13050377368927
26,10299,,,1.0576850175857544
26,10349,,,1.1307384967803955
26,10399,,,1.2016559839248657
26,10449,,,1.0929336547851562
26,10499,,,1.223654866218567
26,10529,0.6571000218391418,0.8486979007720947,
27,10549,,,1.3153049945831299
27,10599,,,1.2685490846633911
27,10649,,,1.0630478858947754
27,10699,,,1.2724148035049438
27,10749,,,1.067652702331543
27,10799,,,1.2329550981521606
27,10849,,,1.2367674112319946
27,10899,,,1.1929646730422974
27,10919,0.6588000059127808,0.8536458611488342,
28,10949,,,0.9993121027946472
28,10999,,,1.1008113622665405
28,11049,,,1.1592662334442139
28,11099,,,1.0419872999191284
28,11149,,,1.1915777921676636
28,11199,,,1.138421654701233
28,11249,,,1.1499226093292236
28,11299,,,0.9972007870674133
28,11309,0.6625999808311462,0.864022433757782,
29,11349,,,1.0245164632797241
29,11399,,,1.0876402854919434
29,11449,,,1.255049705505371
29,11499,,,1.0823967456817627
29,11549,,,1.053031086921692
29,11599,,,1.2054976224899292
29,11649,,,1.0972398519515991
29,11699,,,1.1344664096832275
29,11699,0.6704000234603882,0.873317301273346,
30,11749,,,0.9647969007492065
30,11799,,,0.9327964186668396
30,11849,,,0.8875143527984619
30,11899,,,1.0454802513122559
30,11949,,,0.8607638478279114
30,11999,,,0.972802996635437
30,12049,,,0.973640501499176
30,12089,0.7181000113487244,0.9271634817123413,
31,12099,,,0.8852474689483643
31,12149,,,0.8804704546928406
31,12199,,,0.8825910687446594
31,12249,,,0.9526577591896057
31,12299,,,0.8583542108535767
31,12349,,,0.8941649794578552
31,12399,,,0.9156311750411987
31,12449,,,0.8631889820098877
31,12479,0.722100019454956,0.9429887533187866,
32,12499,,,0.8773341178894043
32,12549,,,0.922082781791687
32,12599,,,0.8464874625205994
32,12649,,,0.9832702875137329
32,12699,,,0.9519965052604675
32,12749,,,0.9515751600265503
32,12799,,,0.91081303358078
32,12849,,,0.9947161674499512
32,12869,0.7214000225067139,0.9493389129638672,
33,12899,,,0.8822455406188965
33,12949,,,0.8626154661178589
33,12999,,,0.8984287977218628
33,13049,,,0.7624725103378296
33,13099,,,1.0011566877365112
33,13149,,,0.8792533874511719
33,13199,,,0.9779380559921265
33,13249,,,0.9270400404930115
33,13259,0.7226999998092651,0.9522035121917725,
34,13299,,,0.8533589243888855
34,13349,,,0.8663944005966187
34,13399,,,0.945613443851471
34,13449,,,0.8338660597801208
34,13499,,,0.8859116435050964
34,13549,,,0.9171831607818604
34,13599,,,0.9205834865570068
34,13649,,,0.8830226063728333
34,13649,0.7226999998092651,0.9552484154701233,
35,13699,,,0.81488037109375
35,13749,,,0.9136402606964111
35,13799,,,0.8171818256378174
35,13849,,,0.847752034664154
35,13899,,,0.9074764251708984
35,13949,,,0.9148398041725159
35,13999,,,0.8404537439346313
35,14039,0.7222999930381775,0.9581530690193176,
36,14049,,,0.8896815776824951
36,14099,,,0.86446213722229
36,14149,,,0.8758761286735535
36,14199,,,0.9015180468559265
36,14249,,,0.8862711191177368
36,14299,,,0.8948320746421814
36,14349,,,0.8553137183189392
36,14399,,,0.7931334376335144
36,14429,0.7225000262260437,0.958673894405365,
37,14449,,,0.8661336898803711
37,14499,,,0.8248243927955627
37,14549,,,0.8297372460365295
37,14599,,,0.9309719204902649
37,14649,,,0.8526091575622559
37,14699,,,0.8703780174255371
37,14749,,,0.8196278810501099
37,14799,,,0.774590253829956
37,14819,0.7239000201225281,0.9612780213356018,
38,14849,,,0.883579671382904
38,14899,,,0.843387246131897
38,14949,,,1.0505826473236084
38,14999,,,0.8704311847686768
38,15049,,,0.899932324886322
38,15099,,,0.8916110992431641
38,15149,,,0.8963260650634766
38,15199,,,0.835429847240448
38,15209,0.7261999845504761,0.9631009697914124,
39,15249,,,0.7740277051925659
39,15299,,,0.8371461033821106
39,15349,,,0.9336779713630676
39,15399,,,0.9940508008003235
39,15449,,,0.8834056854248047
39,15499,,,0.8961568474769592
39,15549,,,0.9098411202430725
39,15599,,,0.8078374266624451
39,15599,0.7264999747276306,0.9638020992279053,
40,15649,,,0.747864842414856
40,15699,,,0.7822631001472473
40,15749,,,0.9857676029205322
40,15799,,,0.8832547068595886
40,15849,,,0.8651429414749146
40,15899,,,0.7699657678604126
40,15949,,,0.8542836904525757
40,15989,0.7235999703407288,0.964262843132019,
41,15999,,,0.8226851224899292
41,16049,,,0.8599193096160889
41,16099,,,0.7821084856987
41,16149,,,0.767289936542511
41,16199,,,0.8147246837615967
41,16249,,,0.8229478001594543
41,16299,,,0.8164318203926086
41,16349,,,0.7378159761428833
41,16379,0.7218000292778015,0.9656450152397156,
42,16399,,,0.8444483876228333
42,16449,,,0.8320522308349609
42,16499,,,0.8524918556213379
42,16549,,,0.8120679259300232
42,16599,,,0.8658483624458313
42,16649,,,0.7697544097900391
42,16699,,,0.7753174901008606
42,16749,,,0.9082744121551514
42,16769,0.7271000146865845,0.9675480723381042,
43,16799,,,0.8298117518424988
43,16849,,,0.7980333566665649
43,16899,,,0.8198482394218445
43,16949,,,0.7748141288757324
43,16999,,,0.9034707546234131
43,17049,,,0.7830902934074402
43,17099,,,0.8964280486106873
43,17149,,,0.7908982038497925
43,17159,0.7229999899864197,0.9681490659713745,
44,17199,,,0.8683673143386841
44,17249,,,0.816298246383667
44,17299,,,0.9168908596038818
44,17349,,,0.8376302719116211
