epoch,train_loss,step,val_acc,val_loss,train_acc,test_acc
16,1.1056182384490967,5199,,,,
16,1.076958417892456,5249,,,,
16,1.0621254444122314,5299,,,,
16,,5303,0.6414999961853027,1.157656192779541,,
16,,5303,,,0.6474609375,0.718500018119812
17,1.1774837970733643,5349,,,,
17,1.1776883602142334,5399,,,,
17,0.9046363830566406,5449,,,,
17,1.125635027885437,5499,,,,
17,1.092846393585205,5549,,,,
17,0.9219975471496582,5599,,,,
17,,5615,0.6488999724388123,1.1326220035552979,,
17,,5615,,,0.6568509340286255,0.7401000261306763
18,1.3549466133117676,5649,,,,
18,1.0409126281738281,5699,,,,
18,1.2386577129364014,5749,,,,
18,1.1468734741210938,5799,,,,
18,0.9715408086776733,5849,,,,
18,1.1243454217910767,5899,,,,
18,,5927,0.6524999737739563,1.1406759023666382,,
18,,5927,,,0.6698217391967773,0.7379000186920166
19,1.1088824272155762,5949,,,,
19,0.7995954155921936,5999,,,,
19,1.0175532102584839,6049,,,,
19,0.8648186922073364,6099,,,,
19,1.1244114637374878,6149,,,,
19,1.0146667957305908,6199,,,,
19,,6239,0.6690999865531921,1.0994573831558228,,
19,,6239,,,0.6793870329856873,0.7458000183105469
20,1.0174784660339355,6249,,,,
20,1.1263874769210815,6299,,,,
20,1.0249812602996826,6349,,,,
20,1.074858546257019,6399,,,,
20,0.9495562314987183,6449,,,,
20,1.1952147483825684,6499,,,,
20,1.1505357027053833,6549,,,,
20,,6551,0.66839998960495,1.0978718996047974,,
20,,6551,,,0.6899789571762085,0.7584999799728394
21,1.0772134065628052,6599,,,,
21,1.1865769624710083,6649,,,,
21,0.9202032685279846,6699,,,,
21,0.9776999354362488,6749,,,,
21,0.9507868885993958,6799,,,,
21,0.8847529888153076,6849,,,,
21,,6863,0.6771000027656555,1.081573247909546,,
21,,6863,,,0.6965144276618958,0.7678999900817871
22,1.0365478992462158,6899,,,,
22,0.9254620671272278,6949,,,,
22,0.9602645635604858,6999,,,,
22,1.1553093194961548,7049,,,,
22,1.063095211982727,7099,,,,
22,0.9023313522338867,7149,,,,
22,,7175,0.7041000127792358,1.028894305229187,,
22,,7175,,,0.7041516304016113,0.7979000210762024
23,0.9373509883880615,7199,,,,
23,0.9245811104774475,7249,,,,
23,0.9237572550773621,7299,,,,
23,1.177885890007019,7349,,,,
23,1.0673658847808838,7399,,,,
23,1.0340476036071777,7449,,,,
23,,7487,0.6754999756813049,1.0774145126342773,,
23,,7487,,,0.7106871008872986,0.7700999975204468
24,1.017291784286499,7499,,,,
24,0.955041766166687,7549,,,,
24,0.8894177675247192,7599,,,,
24,0.9028869867324829,7649,,,,
24,1.1633448600769043,7699,,,,
24,0.9310163259506226,7749,,,,
24,0.963082492351532,7799,,,,
24,,7799,0.7095999717712402,1.0111656188964844,,
24,,7799,,,0.7154697775840759,0.8008000254631042
25,,8111,0.7221999764442444,0.972981333732605,,
25,0.9615539908409119,8111,,,0.7252061367034912,0.8234000205993652
26,1.9934686422348022,8149,,,,
26,0.674657940864563,8199,,,,
26,0.4930140972137451,8249,,,,
26,0.47390055656433105,8299,,,,
26,0.25405341386795044,8349,,,,
26,,8350,0.6509000062942505,1.9542044401168823,,
26,,8350,,,0.7692207098007202,0.7443000078201294
27,0.29339247941970825,8399,,,,
27,0.11288249492645264,8449,,,,
27,0.23402772843837738,8499,,,,
27,0.30242815613746643,8549,,,,
27,,8559,0.6807000041007996,1.8411144018173218,,
27,,8559,,,0.9094647169113159,0.7818999886512756
28,0.26756390929222107,8599,,,,
28,0.24677637219429016,8649,,,,
28,0.20218457281589508,8699,,,,
28,0.35624417662620544,8749,,,,
28,,8778,0.6589999794960022,2.1816391944885254,,
28,,8778,,,0.9196988940238953,0.743399977684021
29,0.2882489264011383,8799,,,,
29,0.3589281439781189,8849,,,,
29,0.27851057052612305,8899,,,,
29,0.21640077233314514,8949,,,,
29,,8991,0.692799985408783,1.9804216623306274,,
29,,8991,,,0.9275968074798584,0.7788000106811523
30,0.14162474870681763,8999,,,,
30,0.1887848824262619,9049,,,,
30,0.1813172698020935,9099,,,,
30,0.21554677188396454,9149,,,,
30,0.18868136405944824,9199,,,,
30,,9211,0.6917999982833862,2.1036479473114014,,
30,,9211,,,0.9320312738418579,0.7749999761581421
31,0.175369992852211,9249,,,,
31,0.2453877031803131,9299,,,,
31,0.30777886509895325,9349,,,,
31,0.3497970998287201,9399,,,,
31,,9432,0.6899999976158142,1.9907517433166504,,
31,,9432,,,0.9302177429199219,0.7827000021934509
32,0.2135668396949768,9449,,,,
32,0.14103764295578003,9499,,,,
32,0.2020377665758133,9549,,,,
32,0.20269881188869476,9599,,,,
32,0.2967528700828552,9649,,,,
32,,9655,0.6952000260353088,2.0183284282684326,,
32,,9655,,,0.9359935522079468,0.79830002784729
33,0.2206166535615921,9699,,,,
33,0.16080553829669952,9749,,,,
33,0.1876479685306549,9799,,,,
33,0.193693608045578,9849,,,,
33,,9880,0.6969000101089478,2.12583065032959,,
33,,9880,,,0.9361110925674438,0.798799991607666
34,0.08947186172008514,9899,,,,
34,0.1535414308309555,9949,,,,
34,0.15717291831970215,9999,,,,
34,0.3536890745162964,10049,,,,
34,0.10153757035732269,10099,,,,
34,,10106,0.7044000029563904,2.0223686695098877,,
34,,10106,,,0.9392629861831665,0.801800012588501
35,0.10116865485906601,10149,,,,
35,0.23011627793312073,10199,,,,
35,0.22742541134357452,10249,,,,
35,0.26832959055900574,10299,,,,
35,,10335,0.722000002861023,1.975733757019043,,
35,,10335,,,0.9350436925888062,0.8233000040054321
36,0.17883886396884918,10349,,,,
36,0.15903745591640472,10399,,,,
36,0.18875336647033691,10449,,,,
36,0.25730085372924805,10499,,,,
36,0.15278947353363037,10549,,,,
36,,10568,0.7084000110626221,2.0499587059020996,,
36,,10568,,,0.9375,0.8055999875068665
37,0.1979052722454071,10599,,,,
37,0.15228626132011414,10649,,,,
37,0.17963699996471405,10699,,,,
37,0.24189876019954681,10749,,,,
37,0.08176849782466888,10799,,,,
37,,10799,0.7074999809265137,2.087965726852417,,
37,,10799,,,0.941592276096344,0.8101999759674072
38,0.22633066773414612,10849,,,,
38,0.10794949531555176,10899,,,,
38,0.1492249220609665,10949,,,,
38,0.2466740906238556,10999,,,,
38,,11030,0.7019000053405762,2.3387086391448975,,
38,,11030,,,0.9417951703071594,0.7914999723434448
39,0.11919877678155899,11049,,,,
39,0.178582102060318,11099,,,,
39,0.17639274895191193,11149,,,,
39,0.18825487792491913,11199,,,,
39,0.19603824615478516,11249,,,,
39,,11257,0.7204999923706055,2.006251335144043,,
39,,11257,,,0.9451748132705688,0.8252000212669373
40,0.10685492306947708,11299,,,,
40,0.1897740513086319,11349,,,,
40,0.2288368195295334,11399,,,,
40,0.11543504148721695,11449,,,,
40,,11490,0.7131999731063843,2.128258228302002,,
40,,11490,,,0.9452454447746277,0.824999988079071
41,0.07666987180709839,11499,,,,
41,0.2525483965873718,11549,,,,
41,0.1759735643863678,11599,,,,
41,0.11095067113637924,11649,,,,
41,0.18809646368026733,11699,,,,
41,,11722,0.7272999882698059,2.0276222229003906,,
41,,11722,,,0.9477034211158752,0.8389000296592712
42,0.1285960078239441,11749,,,,
42,0.21199828386306763,11799,,,,
42,0.11761558800935745,11849,,,,
42,0.245897114276886,11899,,,,
42,0.11184588074684143,11949,,,,
42,,11959,0.7213000059127808,1.9843300580978394,,
42,,11959,,,0.9447850584983826,0.8330000042915344
43,0.26337534189224243,11999,,,,
43,0.13909099996089935,12049,,,,
43,0.12398466467857361,12099,,,,
43,0.11552058160305023,12149,,,,
43,,12193,0.7193999886512756,1.962398648262024,,
43,,12193,,,0.9471487998962402,0.8328999876976013
44,0.13232219219207764,12199,,,,
44,0.12037812173366547,12249,,,,
44,0.2252732515335083,12299,,,,
44,0.20329023897647858,12349,,,,
44,0.2640611231327057,12399,,,,
44,,12428,0.7095000147819519,2.0835182666778564,,
44,,12428,,,0.9487034678459167,0.8206999897956848
45,0.11994049698114395,12449,,,,
45,0.1661752164363861,12499,,,,
45,0.08579821139574051,12549,,,,
45,0.0837259292602539,12599,,,,
45,0.14675119519233704,12649,,,,
45,,12660,0.7203999757766724,2.0202198028564453,,
45,,12660,,,0.9497238397598267,0.8240000009536743
46,0.12472277134656906,12699,,,,
46,0.10150068253278732,12749,,,,
46,0.16970187425613403,12799,,,,
46,0.137959823012352,12849,,,,
46,,12896,0.697700023651123,2.1305153369903564,,
46,,12896,,,0.951171875,0.8040000200271606
47,0.07723233103752136,12899,,,,
47,0.11920134723186493,12949,,,,
47,0.14987890422344208,12999,,,,
47,0.14737114310264587,13049,,,,
47,0.06666374951601028,13099,,,,
47,,13124,0.73089998960495,2.123136281967163,,
47,,13124,,,0.9552837014198303,0.8363999724388123
48,0.07783450186252594,13149,,,,
48,0.07920490950345993,13199,,,,
48,0.05314622074365616,13249,,,,
48,0.09697609394788742,13299,,,,
48,0.1945396512746811,13349,,,,
48,,13362,0.724399983882904,2.1085357666015625,,
48,,13362,,,0.9501378536224365,0.8271999955177307
49,0.15206068754196167,13399,,,,
49,0.13922998309135437,13449,,,,
49,0.1584310084581375,13499,,,,
49,0.1655842512845993,13549,,,,
49,,13598,0.7343000173568726,1.9013335704803467,,
49,,13598,,,0.9502780437469482,0.8496000170707703
50,0.08929439634084702,13599,,,,
50,0.13401871919631958,13649,,,,
50,0.11756152659654617,13699,,,,
50,0.20267798006534576,13749,,,,
50,0.09946908056735992,13799,,,,
50,,13838,0.7335000038146973,1.8599591255187988,,
50,,13838,,,0.949902355670929,0.8414999842643738
51,0.07898114621639252,13849,,,,
51,0.13841216266155243,13899,,,,
51,0.16049663722515106,13949,,,,
51,0.18191276490688324,13999,,,,
51,0.10354326665401459,14049,,,,
51,,14077,0.7172999978065491,1.934769868850708,,
51,,14077,,,0.9530269503593445,0.8205000162124634
52,0.10399499535560608,14099,,,,
52,0.19416917860507965,14149,,,,
52,0.19245381653308868,14199,,,,
52,0.1582518368959427,14249,,,,
52,0.1368727833032608,14299,,,,
52,,14312,0.7300999760627747,1.9150264263153076,,
52,,14312,,,0.9534242153167725,0.8310999870300293
53,0.09881909191608429,14349,,,,
53,0.16482718288898468,14399,,,,
53,0.24236543476581573,14449,,,,
53,0.18153157830238342,14499,,,,
53,0.2059078812599182,14549,,,,
53,,14550,0.7271999716758728,1.9404850006103516,,
53,,14550,,,0.9539127945899963,0.8359000086784363
54,0.20359118282794952,14599,,,,
54,0.07877470552921295,14649,,,,
54,0.10369367897510529,14699,,,,
54,0.1881231665611267,14749,,,,
54,,14789,0.7365999817848206,1.8641819953918457,,
54,,14789,,,0.9537787437438965,0.8409000039100647
55,0.11080462485551834,14799,,,,
55,0.29818251729011536,14849,,,,
55,0.15102790296077728,14899,,,,
55,0.15456216037273407,14949,,,,
55,0.17547202110290527,14999,,,,
55,,15030,0.7383000254631042,2.0184402465820312,,
55,,15030,,,0.951471745967865,0.848800003528595
56,0.133767768740654,15049,,,,
56,0.21143312752246857,15099,,,,
56,0.13181109726428986,15149,,,,
56,0.1738181859254837,15199,,,,
56,0.17555662989616394,15249,,,,
56,,15272,0.7279000282287598,1.8560839891433716,,
56,,15272,,,0.9555462002754211,0.8345000147819519
57,0.10609298944473267,15299,,,,
57,0.13555794954299927,15349,,,,
57,0.12192221730947495,15399,,,,
57,0.12759701907634735,15449,,,,
57,0.08043581247329712,15499,,,,
57,,15511,0.7350999712944031,1.8694894313812256,,
57,,15511,,,0.9561650156974792,0.8500000238418579
58,0.09326539188623428,15549,,,,
58,0.22501276433467865,15599,,,,
58,0.09133777022361755,15649,,,,
58,0.11709833145141602,15699,,,,
58,0.22806428372859955,15749,,,,
58,,15754,0.7425000071525574,1.7840462923049927,,
58,,15754,,,0.9519354701042175,0.8508999943733215
59,0.17963336408138275,15799,,,,
59,0.15147781372070312,15849,,,,
59,0.08640937507152557,15899,,,,
59,0.18023152649402618,15949,,,,
59,,15998,0.7228000164031982,2.02038311958313,,
59,,15998,,,0.9548860192298889,0.832099974155426
60,0.05509967356920242,15999,,,,
60,0.2632618844509125,16049,,,,
60,0.04123367741703987,16099,,,,
60,0.2029925137758255,16149,,,,
60,0.0957408919930458,16199,,,,
60,,16238,0.7372999787330627,1.9659894704818726,,
60,,16238,,,0.9533854126930237,0.8465999960899353
61,0.10449504107236862,16249,,,,
61,0.07925521582365036,16299,,,,
61,0.14248043298721313,16349,,,,
61,0.10676461458206177,16399,,,,
61,0.07444112747907639,16449,,,,
61,,16482,0.7300000190734863,1.9204994440078735,,
61,,16482,,,0.954789936542511,0.8349000215530396
62,0.11787232011556625,16499,,,,
62,0.12994055449962616,16549,,,,
62,0.12918400764465332,16599,,,,
62,0.13669505715370178,16649,,,,
62,0.1591879427433014,16699,,,,
62,,16723,0.7358999848365784,1.9386380910873413,,
62,,16723,,,0.9538705945014954,0.8525999784469604
63,0.14964312314987183,16749,,,,
63,0.14508359134197235,16799,,,,
63,0.09857096523046494,16849,,,,
63,0.16268287599086761,16899,,,,
63,0.1400570571422577,16949,,,,
63,,16968,0.7207000255584717,1.9998250007629395,,
63,,16968,,,0.9527742266654968,0.8179000020027161
64,0.04648594558238983,16999,,,,
64,0.23072855174541473,17049,,,,
64,0.12181029468774796,17099,,,,
64,0.03031500242650509,17149,,,,
64,0.09734351187944412,17199,,,,
64,,17207,0.7340999841690063,1.9671357870101929,,
64,,17207,,,0.9590415954589844,0.8375999927520752
65,0.1186828762292862,17249,,,,
65,0.16679635643959045,17299,,,,
65,0.2368863821029663,17349,,,,
65,0.18134884536266327,17399,,,,
65,0.19479238986968994,17449,,,,
65,,17451,0.7402999997138977,1.8815878629684448,,
65,,17451,,,0.9524526000022888,0.8518000245094299
66,0.18496385216712952,17499,,,,
66,0.10408572107553482,17549,,,,
66,0.03588463366031647,17599,,,,
66,0.1415759176015854,17649,,,,
66,,17696,0.7378000020980835,1.9379830360412598,,
66,,17696,,,0.9557716846466064,0.8435999751091003
67,0.12948660552501678,17699,,,,
67,0.08607466518878937,17749,,,,
67,0.10586493462324142,17799,,,,
67,0.08604275435209274,17849,,,,
67,0.25547653436660767,17899,,,,
67,,17939,0.7383000254631042,1.9403201341629028,,
67,,17939,,,0.9564364552497864,0.8435999751091003
68,0.1607566773891449,17949,,,,
68,0.08909883350133896,17999,,,,
68,0.13892598450183868,18049,,,,
68,0.1351979523897171,18099,,,,
68,0.19207529723644257,18149,,,,
68,,18182,0.7412999868392944,1.8753221035003662,,
68,,18182,,,0.9550861716270447,0.8504999876022339
69,0.054823338985443115,18199,,,,
69,0.07031029462814331,18249,,,,
69,0.14245709776878357,18299,,,,
69,0.10073328763246536,18349,,,,
69,0.14283695816993713,18399,,,,
69,,18429,0.7389000058174133,1.9009462594985962,,
69,,18429,,,0.9571103453636169,0.8510000109672546
70,0.06493012607097626,18449,,,,
70,0.1877552568912506,18499,,,,
70,0.15084341168403625,18549,,,,
70,0.11170443147420883,18599,,,,
70,0.19563935697078705,18649,,,,
70,,18675,0.7501000165939331,1.84940505027771,,
70,,18675,,,0.957317054271698,0.8526999950408936
71,0.09954801201820374,18699,,,,
71,0.16535870730876923,18749,,,,
71,0.21678754687309265,18799,,,,
71,0.08021434396505356,18849,,,,
71,0.16053931415081024,18899,,,,
71,,18924,0.7465999722480774,1.7740670442581177,,
71,,18924,,,0.9532818794250488,0.8532999753952026
72,0.07176146656274796,18949,,,,
72,0.11699925363063812,18999,,,,
72,0.1740737408399582,19049,,,,
72,0.11435586959123611,19099,,,,
72,0.10454683005809784,19149,,,,
72,,19172,0.7383999824523926,1.9684220552444458,,
72,,19172,,,0.9556451439857483,0.8442999720573425
73,0.1809079647064209,19199,,,,
73,0.1572500318288803,19249,,,,
73,0.05899450182914734,19299,,,,
73,0.031350161880254745,19349,,,,
73,0.148406982421875,19399,,,,
73,,19418,0.7473000288009644,1.818892240524292,,
73,,19418,,,0.9557291865348816,0.8489999771118164
74,0.11593678593635559,19449,,,,
74,0.11141906678676605,19499,,,,
74,0.13555274903774261,19549,,,,
74,0.11478445678949356,19599,,,,
74,0.2030583918094635,19649,,,,
74,,19666,0.7304999828338623,2.0598621368408203,,
74,,19666,,,0.9577558040618896,0.8307999968528748
75,0.11065095663070679,19699,,,,
75,0.17938703298568726,19749,,,,
75,0.11937366425991058,19799,,,,
75,0.2078731507062912,19849,,,,
75,0.12272045761346817,19899,,,,
75,,19908,0.7260000109672546,1.8606033325195312,,
75,,19908,,,0.9578060507774353,0.8330000042915344
76,0.13981539011001587,19949,,,,
76,0.12592698633670807,19999,,,,
76,0.11818472295999527,20049,,,,
76,0.10121661424636841,20099,,,,
76,0.17932641506195068,20149,,,,
76,,20150,0.7501999735832214,1.7945181131362915,,
76,,20150,,,0.9561273455619812,0.8618000149726868
77,0.06558571755886078,20199,,,,
77,0.12255755066871643,20249,,,,
77,0.15845303237438202,20299,,,,
77,0.10168397426605225,20349,,,,
77,0.18841780722141266,20399,,,,
77,,20400,0.7404999732971191,1.8821052312850952,,
77,,20400,,,0.9571250081062317,0.850600004196167
78,0.16275757551193237,20449,,,,
78,0.08718792349100113,20499,,,,
78,0.09892553836107254,20549,,,,
78,0.16311317682266235,20599,,,,
78,,20647,0.7462999820709229,1.8855711221694946,,
78,,20647,,,0.9589132070541382,0.8589000105857849
79,0.12000174075365067,20649,,,,
79,0.1394892930984497,20699,,,,
79,0.15360502898693085,20749,,,,
79,0.1632598489522934,20799,,,,
79,0.124496690928936,20849,,,,
79,,20896,0.7339000105857849,1.9415013790130615,,
79,,20896,,,0.9578313231468201,0.8409000039100647
80,0.09670504927635193,20899,,,,
80,0.07149485498666763,20949,,,,
80,0.12936188280582428,20999,,,,
80,0.1681765615940094,21049,,,,
80,0.11885732412338257,21099,,,,
80,,21141,0.7342000007629395,1.9821780920028687,,
80,,21141,,,0.960363507270813,0.8403000235557556
81,0.07748634368181229,21149,,,,
81,0.18327556550502777,21199,,,,
81,0.10329384356737137,21249,,,,
81,0.15671859681606293,21299,,,,
81,0.14144305884838104,21349,,,,
81,,21386,0.7447999715805054,1.935617208480835,,
81,,21386,,,0.9588648080825806,0.8475000262260437
82,0.09677392244338989,21399,,,,
82,0.05732345953583717,21449,,,,
82,0.10725729912519455,21499,,,,
82,0.08856680244207382,21549,,,,
82,0.08974086493253708,21599,,,,
82,,21635,0.7371000051498413,1.8604449033737183,,
82,,21635,,,0.9577685594558716,0.8406999707221985
83,0.04211759567260742,21649,,,,
83,0.08807151019573212,21699,,,,
83,0.11789201200008392,21749,,,,
83,0.2005455642938614,21799,,,,
83,0.17082858085632324,21849,,,,
83,,21882,0.7425000071525574,1.8192453384399414,,
83,,21882,,,0.95761638879776,0.842199981212616
84,0.05496034026145935,21899,,,,
84,0.10460016876459122,21949,,,,
84,0.10580485314130783,21999,,,,
84,0.060127321630716324,22049,,,,
84,0.06113465875387192,22099,,,,
84,,22129,0.7222999930381775,1.9907937049865723,,
84,,22129,,,0.9592927694320679,0.8302000164985657
85,0.2626723051071167,22149,,,,
85,0.03895147517323494,22199,,,,
85,0.0882006287574768,22249,,,,
85,0.09250049293041229,22299,,,,
85,0.05853664502501488,22349,,,,
85,,22371,0.7376999855041504,1.93265700340271,,
85,,22371,,,0.96074378490448,0.8489000201225281
86,0.043752286583185196,22399,,,,
86,0.10558707267045975,22449,,,,
86,0.16920390725135803,22499,,,,
86,0.13356703519821167,22549,,,,
86,0.1273375302553177,22599,,,,
86,,22618,0.7479000091552734,1.8215316534042358,,
86,,22618,,,0.9598304629325867,0.8543999791145325
87,0.1326596438884735,22649,,,,
87,0.07863738387823105,22699,,,,
87,0.1274033784866333,22749,,,,
87,0.15253065526485443,22799,,,,
87,0.069558285176754,22849,,,,
87,,22868,0.754800021648407,1.868698239326477,,
87,,22868,,,0.9595937728881836,0.8658000230789185
88,0.13874028623104095,22899,,,,
88,0.09758700430393219,22949,,,,
88,0.1262037307024002,22999,,,,
88,0.19804684817790985,23049,,,,
88,0.11404713243246078,23099,,,,
88,,23121,0.7461000084877014,1.880226969718933,,
88,,23121,,,0.9599184989929199,0.8517000079154968
89,0.130820170044899,23149,,,,
89,0.13685037195682526,23199,,,,
89,0.09065078943967819,23249,,,,
89,0.1497896909713745,23299,,,,
89,0.09572143107652664,23349,,,,
89,,23371,0.7559000253677368,1.8237512111663818,,
89,,23371,,,0.9592499732971191,0.8651000261306763
90,0.077266164124012,23399,,,,
90,0.12558168172836304,23449,,,,
90,0.0605023130774498,23499,,,,
90,0.08489900827407837,23549,,,,
90,0.15609189867973328,23599,,,,
90,,23624,0.7577999830245972,1.8857933282852173,,
90,,23624,,,0.960690438747406,0.8702999949455261
91,0.05908980220556259,23649,,,,
91,0.15723972022533417,23699,,,,
91,0.14099520444869995,23749,,,,
91,0.13659021258354187,23799,,,,
91,0.07508092373609543,23849,,,,
91,,23877,0.7432000041007996,1.9788398742675781,,
91,,23877,,,0.9584980010986328,0.8537999987602234
92,0.12113221734762192,23899,,,,
92,0.035663895308971405,23949,,,,
92,0.12132690101861954,23999,,,,
92,0.13157108426094055,24049,,,,
92,0.13101284205913544,24099,,,,
92,,24126,0.7537999749183655,1.8301621675491333,,
92,,24126,,,0.9621925354003906,0.8647000193595886
93,0.09406023472547531,24149,,,,
93,0.1778092086315155,24199,,,,
93,0.200661763548851,24249,,,,
93,0.09995155781507492,24299,,,,
93,0.08586689084768295,24349,,,,
93,,24378,0.7454000115394592,1.885758638381958,,
93,,24378,,,0.9587053656578064,0.8565000295639038
94,0.12859497964382172,24399,,,,
94,0.06727280467748642,24449,,,,
94,0.13407845795154572,24499,,,,
94,0.04053080454468727,24549,,,,
94,0.04693426564335823,24599,,,,
94,,24629,0.7591999769210815,1.7978659868240356,,
94,,24629,,,0.9616534113883972,0.8712999820709229
95,0.15604440867900848,24649,,,,
95,0.0863821879029274,24699,,,,
95,0.2237359583377838,24749,,,,
95,0.13436461985111237,24799,,,,
95,0.15545453131198883,24849,,,,
95,,24883,0.7407000064849854,1.833282232284546,,
95,,24883,,,0.9579232335090637,0.847100019454956
96,0.10054680705070496,24899,,,,
96,0.16688261926174164,24949,,,,
96,0.08278986066579819,24999,,,,
96,0.07456400990486145,25049,,,,
96,0.09922471642494202,25099,,,,
96,,25132,0.7419999837875366,1.889618158340454,,
96,,25132,,,0.9618473649024963,0.8500000238418579
97,0.09449654817581177,25149,,,,
97,0.13841909170150757,25199,,,,
97,0.11469762772321701,25249,,,,
97,0.11629009991884232,25299,,,,
97,0.11949176341295242,25349,,,,
