train_loss,epoch,step,val_loss,val_acc,test_acc
2.166537046432495,0,49,,,
1.871896505355835,0,99,,,
1.7941694259643555,0,149,,,
1.866346836090088,0,199,,,
1.7619619369506836,0,249,,,
2.0525004863739014,0,299,,,
,0,311,1.9815480709075928,0.37950000166893005,
,0,311,,,0.423799991607666
2.121591329574585,1,349,,,
2.0876877307891846,1,399,,,
1.9972351789474487,1,449,,,
1.8575893640518188,1,499,,,
2.044511556625366,1,549,,,
1.922979474067688,1,599,,,
,1,623,1.8559646606445312,0.4000999927520752,
,1,623,,,0.4480000138282776
1.6462814807891846,2,649,,,
1.8575105667114258,2,699,,,
1.8706011772155762,2,749,,,
1.6993464231491089,2,799,,,
1.8363242149353027,2,849,,,
1.7770816087722778,2,899,,,
,2,935,1.734389305114746,0.4307999908924103,
,2,935,,,0.4814999997615814
1.8154163360595703,3,949,,,
1.5064771175384521,3,999,,,
1.8901000022888184,3,1049,,,
1.5148625373840332,3,1099,,,
1.7920438051223755,3,1149,,,
1.352554440498352,3,1199,,,
,3,1247,1.6466984748840332,0.46320000290870667,
,3,1247,,,0.5174999833106995
1.768933892250061,4,1249,,,
1.7054846286773682,4,1299,,,
1.4695384502410889,4,1349,,,
1.6022934913635254,4,1399,,,
1.5816611051559448,4,1449,,,
1.7535792589187622,4,1499,,,
1.7422499656677246,4,1549,,,
,4,1559,1.471266508102417,0.5074999928474426,
,4,1559,,,0.5666999816894531
1.7143980264663696,5,1599,,,
1.6072134971618652,5,1649,,,
1.4753592014312744,5,1699,,,
1.4680184125900269,5,1749,,,
1.6719330549240112,5,1799,,,
1.6493263244628906,5,1849,,,
,5,1871,1.3995466232299805,0.5339999794960022,
,5,1871,,,0.6001999974250793
1.2885956764221191,6,1899,,,
1.2748966217041016,6,1949,,,
0.843357264995575,6,1999,,,
0.9699442386627197,6,2049,,,
1.0187819004058838,6,2099,,,
1.1403450965881348,6,2149,,,
,6,2183,2.053466796875,0.4300999939441681,
,6,2183,,,0.4805999994277954
1.3857684135437012,7,2199,,,
1.4902379512786865,7,2249,,,
1.3136509656906128,7,2299,,,
0.8679074048995972,7,2349,,,
1.3731184005737305,7,2399,,,
1.3885900974273682,7,2449,,,
,7,2495,1.922573208808899,0.46959999203681946,
,7,2495,,,0.5264999866485596
0.4056747555732727,8,2499,,,
1.072893738746643,8,2549,,,
1.274855136871338,8,2599,,,
1.537380337715149,8,2649,,,
0.736457347869873,8,2699,,,
1.5046114921569824,8,2749,,,
1.0238494873046875,8,2799,,,
,8,2807,1.4399397373199463,0.538100004196167,
,8,2807,,,0.5999000072479248
0.8261656165122986,9,2849,,,
0.6730440258979797,9,2899,,,
1.322624683380127,9,2949,,,
0.6471138000488281,9,2999,,,
0.8447602391242981,9,3049,,,
0.9988449811935425,9,3099,,,
,9,3119,1.4562898874282837,0.5346999764442444,
,9,3119,,,0.5939000248908997
1.3147766590118408,10,3149,,,
0.0815819501876831,10,3199,,,
0.42982280254364014,10,3249,,,
0.3834395408630371,10,3299,,,
0.3867926597595215,10,3349,,,
0.596306562423706,10,3399,,,
,10,3431,1.2975120544433594,0.5892000198364258,
,10,3431,,,0.6596999764442444
-0.21156394481658936,11,3449,,,
1.188417911529541,11,3499,,,
0.672470211982727,11,3549,,,
0.15419518947601318,11,3599,,,
1.2490397691726685,11,3649,,,
0.9251846075057983,11,3699,,,
,11,3743,1.2311375141143799,0.6201000213623047,
,11,3743,,,0.7013000249862671
0.6969914436340332,12,3749,,,
-0.032689690589904785,12,3799,,,
0.39880073070526123,12,3849,,,
1.0274765491485596,12,3899,,,
1.3646492958068848,12,3949,,,
1.1244689226150513,12,3999,,,
0.5611743927001953,12,4049,,,
,12,4055,1.2178887128829956,0.6330999732017517,
,12,4055,,,0.7215999960899353
0.8777201175689697,13,4099,,,
-0.008745551109313965,13,4149,,,
1.129522681236267,13,4199,,,
-0.27464568614959717,13,4249,,,
-0.11631786823272705,13,4299,,,
0.3080207109451294,13,4349,,,
,13,4367,1.2119208574295044,0.6450999975204468,
,13,4367,,,0.7336000204086304
-1.2486586570739746,14,4399,,,
1.0938783884048462,14,4449,,,
0.03438270092010498,14,4499,,,
0.8078951835632324,14,4549,,,
-0.4448716640472412,14,4599,,,
-1.1272716522216797,14,4649,,,
,14,4679,1.252097487449646,0.6455000042915344,
,14,4679,,,0.7351999878883362
0.26275360584259033,15,4699,,,
0.979190468788147,15,4749,,,
0.8413403034210205,15,4799,,,
0.2628786563873291,15,4849,,,
0.265209436416626,15,4899,,,
-1.3988277912139893,15,4949,,,
,15,4991,1.2672679424285889,0.6330000162124634,
,15,4991,,,0.7239999771118164
1.1933356523513794,16,4999,,,
0.38698697090148926,16,5049,,,
1.0259069204330444,16,5099,,,
-1.0472583770751953,16,5149,,,
0.24676299095153809,16,5199,,,
0.29608476161956787,16,5249,,,
0.2509514093399048,16,5299,,,
,16,5303,1.2622319459915161,0.6244000196456909,
,16,5303,,,0.7073000073432922
-0.16951048374176025,17,5349,,,
0.6708862781524658,17,5399,,,
0.9110839366912842,17,5449,,,
0.4992339611053467,17,5499,,,
1.1175411939620972,17,5549,,,
-0.04227769374847412,17,5599,,,
,17,5615,1.1688401699066162,0.6689000129699707,
,17,5615,,,0.7627999782562256
0.6221730709075928,18,5649,,,
-1.4710954427719116,18,5699,,,
0.4050865173339844,18,5749,,,
0.30525803565979004,18,5799,,,
-1.2262287139892578,18,5849,,,
-0.19962608814239502,18,5899,,,
,18,5927,1.1801918745040894,0.6722000241279602,
,18,5927,,,0.76910001039505
0.1841031312942505,19,5949,,,
0.6781282424926758,19,5999,,,
0.0040171146392822266,19,6049,,,
-1.602250576019287,19,6099,,,
1.008764624595642,19,6149,,,
0.8910712003707886,19,6199,,,
,19,6239,1.1572222709655762,0.6733999848365784,
,19,6239,,,0.7620000243186951
0.8121711015701294,20,6249,,,
0.8028801679611206,20,6299,,,
-1.501278042793274,20,6349,,,
-1.160585880279541,20,6399,,,
-1.3441962003707886,20,6449,,,
-0.8307530879974365,20,6499,,,
-1.0705506801605225,20,6549,,,
,20,6551,1.14406156539917,0.6764000058174133,
,20,6551,,,0.7803999781608582
0.6329894065856934,21,6599,,,
-1.3553519248962402,21,6649,,,
-0.11795830726623535,21,6699,,,
-0.14727544784545898,21,6749,,,
0.3563404083251953,21,6799,,,
0.6501989364624023,21,6849,,,
,21,6863,1.1486353874206543,0.6858999729156494,
,21,6863,,,0.7799000144004822
-0.5101733207702637,22,6899,,,
0.8670276403427124,22,6949,,,
0.9700109958648682,22,6999,,,
-2.8729591369628906,22,7049,,,
-1.1559531688690186,22,7099,,,
-0.8834443092346191,22,7149,,,
,22,7175,1.1529251337051392,0.6948999762535095,
,22,7175,,,0.7932999730110168
-3.0692408084869385,23,7199,,,
-1.9881078004837036,23,7249,,,
-1.9248344898223877,23,7299,,,
0.6087892055511475,23,7349,,,
0.8710579872131348,23,7399,,,
-1.2725638151168823,23,7449,,,
,23,7487,1.1456539630889893,0.7020000219345093,
,23,7487,,,0.8050000071525574
-0.33368122577667236,24,7499,,,
-0.35886240005493164,24,7549,,,
-1.5334742069244385,24,7599,,,
0.10894107818603516,24,7649,,,
-1.4605772495269775,24,7699,,,
-1.7985506057739258,24,7749,,,
-2.4883220195770264,24,7799,,,
,24,7799,1.1990253925323486,0.6877999901771545,
,24,7799,,,0.7892000079154968
0.7135649919509888,25,7849,,,
-0.14758992195129395,25,7899,,,
-3.1825337409973145,25,7949,,,
0.617173433303833,25,7999,,,
-0.7519694566726685,25,8049,,,
-1.7274913787841797,25,8099,,,
,25,8111,1.2109891176223755,0.6887999773025513,
,25,8111,,,0.7878999710083008
-3.4066760540008545,26,8149,,,
0.41645288467407227,26,8199,,,
-1.5697872638702393,26,8249,,,
-2.9776084423065186,26,8299,,,
0.784576416015625,26,8349,,,
-1.4364968538284302,26,8399,,,
,26,8423,1.2038226127624512,0.6990000009536743,
,26,8423,,,0.7976999878883362
-1.8955758810043335,27,8449,,,
0.2181999683380127,27,8499,,,
0.24617934226989746,27,8549,,,
-2.366457462310791,27,8599,,,
-0.8168416023254395,27,8649,,,
-2.6305935382843018,27,8699,,,
,27,8735,1.1726487874984741,0.7055000066757202,
,27,8735,,,0.8072999715805054
0.23980212211608887,28,8749,,,
0.878739595413208,28,8799,,,
-1.7148258686065674,28,8849,,,
-2.8993287086486816,28,8899,,,
-4.069253921508789,28,8949,,,
0.3434467315673828,28,8999,,,
,28,9047,1.174459457397461,0.7124999761581421,
,28,9047,,,0.8133999705314636
0.23552370071411133,29,9049,,,
-0.7740945816040039,29,9099,,,
-0.556898832321167,29,9149,,,
-1.6327638626098633,29,9199,,,
0.7761335372924805,29,9249,,,
-2.790390968322754,29,9299,,,
-0.6980054378509521,29,9349,,,
,29,9359,1.2429683208465576,0.699999988079071,
,29,9359,,,0.8036999702453613
-2.5567269325256348,30,9399,,,
-1.669752597808838,30,9449,,,
0.5207287073135376,30,9499,,,
-1.9360731840133667,30,9549,,,
-0.7275047302246094,30,9599,,,
0.2820932865142822,30,9649,,,
,30,9671,1.3064782619476318,0.685699999332428,
,30,9671,,,0.7943999767303467
-1.388648271560669,31,9699,,,
-0.9909260272979736,31,9749,,,
0.09315228462219238,31,9799,,,
-1.1568188667297363,31,9849,,,
0.4369497299194336,31,9899,,,
-1.5997081995010376,31,9949,,,
,31,9983,1.2172914743423462,0.7084000110626221,
,31,9983,,,0.8119000196456909
0.49852073192596436,32,9999,,,
-1.6911402940750122,32,10049,,,
0.4409160614013672,32,10099,,,
0.40874791145324707,32,10149,,,
-0.34322214126586914,32,10199,,,
-2.3662195205688477,32,10249,,,
,32,10295,1.1520206928253174,0.7225000262260437,
,32,10295,,,0.8345999717712402
-1.5143299102783203,33,10299,,,
-1.6806046962738037,33,10349,,,
0.1070396900177002,33,10399,,,
-2.478415012359619,33,10449,,,
-0.9012229442596436,33,10499,,,
-2.5477991104125977,33,10549,,,
-2.2990829944610596,33,10599,,,
,33,10607,1.1400545835494995,0.7267000079154968,
,33,10607,,,0.8353999853134155
0.5548503398895264,34,10649,,,
-4.785159111022949,34,10699,,,
-0.2636752128601074,34,10749,,,
-1.643677830696106,34,10799,,,
-1.2283258438110352,34,10849,,,
-3.0216939449310303,34,10899,,,
,34,10919,1.1848090887069702,0.7203999757766724,
,34,10919,,,0.8306999802589417
-0.30806875228881836,35,10949,,,
-2.57906436920166,35,10999,,,
0.34624481201171875,35,11049,,,
-4.5468597412109375,35,11099,,,
-1.6467604637145996,35,11149,,,
0.4560582637786865,35,11199,,,
,35,11231,1.2411351203918457,0.7204999923706055,
,35,11231,,,0.8323000073432922
-0.16168749332427979,36,11249,,,
-0.7366578578948975,36,11299,,,
-4.474305629730225,36,11349,,,
-2.543961763381958,36,11399,,,
-0.22885704040527344,36,11449,,,
-3.793138027191162,36,11499,,,
,36,11543,1.2787786722183228,0.7017999887466431,
,36,11543,,,0.8086000084877014
-1.9901890754699707,37,11549,,,
-1.2423501014709473,37,11599,,,
-1.6737487316131592,37,11649,,,
0.4149596691131592,37,11699,,,
-0.7042083740234375,37,11749,,,
-1.8541231155395508,37,11799,,,
0.3487604856491089,37,11849,,,
,37,11855,1.2311749458312988,0.7041000127792358,
,37,11855,,,0.8098999857902527
-0.20560646057128906,38,11899,,,
-3.6304025650024414,38,11949,,,
-0.5496859550476074,38,11999,,,
-3.0593395233154297,38,12049,,,
-3.2009694576263428,38,12099,,,
-1.752615213394165,38,12149,,,
,38,12167,1.2001709938049316,0.7168999910354614,
,38,12167,,,0.8278999924659729
0.2509009838104248,39,12199,,,
-5.421953201293945,39,12249,,,
-1.553558349609375,39,12299,,,
0.33700037002563477,39,12349,,,
-1.8374159336090088,39,12399,,,
-2.2461304664611816,39,12449,,,
,39,12479,1.1699014902114868,0.7190999984741211,
,39,12479,,,0.8312000036239624
-3.6727936267852783,40,12499,,,
-2.010664224624634,40,12549,,,
-1.4000635147094727,40,12599,,,
-0.12849950790405273,40,12649,,,
