epoch,train_loss,step,val_loss,val_acc,train_acc,test_acc
0,4.051671028137207,49,,,,
0,3.95444917678833,99,,,,
0,3.610785961151123,149,,,,
0,3.935377597808838,199,,,,
0,3.4076623916625977,249,,,,
0,3.724738597869873,299,,,,
0,,312,16.59474754333496,0.24690000712871552,,
0,,312,,,0.17537499964237213,0.2676028609275818
1,3.6096620559692383,349,,,,
1,3.858165740966797,399,,,,
1,3.381312370300293,449,,,,
1,3.6766111850738525,499,,,,
1,3.394949197769165,549,,,,
1,3.485234260559082,599,,,,
1,,625,3.135098934173584,0.32429999113082886,,
1,,625,,,0.2489749938249588,0.328125
2,3.3795793056488037,649,,,,
2,3.2629852294921875,699,,,,
2,3.172008514404297,749,,,,
2,3.4530341625213623,799,,,,
2,3.22636079788208,849,,,,
2,3.1057538986206055,899,,,,
2,,938,3.9071922302246094,0.3668999969959259,,
2,,938,,,0.33445000648498535,0.39596518874168396
3,3.0537219047546387,949,,,,
3,3.1716790199279785,999,,,,
3,3.08819842338562,1049,,,,
3,2.787580966949463,1099,,,,
3,2.85270094871521,1149,,,,
3,2.9898242950439453,1199,,,,
3,3.0367636680603027,1249,,,,
3,,1251,5.717044830322266,0.3894999921321869,,
3,,1251,,,0.3931249976158142,0.3913172483444214
4,3.001384735107422,1299,,,,
4,2.744931697845459,1349,,,,
4,3.2768139839172363,1399,,,,
4,2.775479793548584,1449,,,,
4,3.2166149616241455,1499,,,,
4,2.7390809059143066,1549,,,,
4,,1564,1.5396555662155151,0.4429999887943268,,
4,,1564,,,0.39434999227523804,0.4586629867553711
5,2.8577253818511963,1599,,,,
5,3.666964530944824,1649,,,,
5,3.3406405448913574,1699,,,,
5,3.0719332695007324,1749,,,,
5,3.3139278888702393,1799,,,,
5,2.9405291080474854,1849,,,,
5,,1877,1.7261933088302612,0.3889000117778778,,
5,,1877,,,0.3633500039577484,0.42850080132484436
6,2.591546058654785,1899,,,,
6,2.746551036834717,1949,,,,
6,2.5386314392089844,1999,,,,
6,2.853360652923584,2049,,,,
6,2.8404102325439453,2099,,,,
6,2.710470676422119,2149,,,,
6,,2190,2.0493149757385254,0.4772000014781952,,
6,,2190,,,0.44117501378059387,0.49001187086105347
7,2.5901288986206055,2199,,,,
7,2.716172695159912,2249,,,,
7,2.803454875946045,2299,,,,
7,2.6870646476745605,2349,,,,
7,2.191924571990967,2399,,,,
7,1.9749125242233276,2449,,,,
7,2.2929089069366455,2499,,,,
7,,2503,7.4056196212768555,0.5019999742507935,,
7,,2503,,,0.47907501459121704,0.5406447649002075
8,2.350780725479126,2549,,,,
8,2.275632858276367,2599,,,,
8,2.1026430130004883,2649,,,,
8,2.1008434295654297,2699,,,,
8,2.1603004932403564,2749,,,,
8,2.744826555252075,2799,,,,
8,,2816,1.6580826044082642,0.47940000891685486,,
8,,2816,,,0.5151000022888184,0.5113726258277893
9,2.0685904026031494,2849,,,,
9,2.407909393310547,2899,,,,
9,1.8822457790374756,2949,,,,
9,2.07496976852417,2999,,,,
9,2.2094039916992188,3049,,,,
9,2.144136905670166,3099,,,,
9,,3129,1.1830857992172241,0.5791000127792358,,
9,,3129,,,0.5392749905586243,0.5838607549667358
10,1.9571125507354736,3149,,,,
10,2.085902690887451,3199,,,,
10,1.9460387229919434,3249,,,,
10,1.8402379751205444,3299,,,,
10,2.0349555015563965,3349,,,,
10,1.7342584133148193,3399,,,,
10,,3442,1.187635064125061,0.5914000272750854,,
10,,3442,,,0.5803750157356262,0.6146162748336792
11,2.0489652156829834,3449,,,,
11,1.8441263437271118,3499,,,,
11,1.6456122398376465,3549,,,,
11,1.8602073192596436,3599,,,,
11,1.770519733428955,3649,,,,
11,1.6944613456726074,3699,,,,
11,1.6480580568313599,3749,,,,
11,,3755,1.0983754396438599,0.6191999912261963,,
11,,3755,,,0.5999000072479248,0.6340981125831604
12,1.8329766988754272,3799,,,,
12,1.5829633474349976,3849,,,,
12,1.4810054302215576,3899,,,,
12,1.7692526578903198,3949,,,,
12,1.772944450378418,3999,,,,
12,1.445235252380371,4049,,,,
12,,4068,1.0699578523635864,0.6330999732017517,,
12,,4068,,,0.6201249957084656,0.6475474834442139
13,1.454086184501648,4099,,,,
13,1.6740139722824097,4149,,,,
13,1.6011810302734375,4199,,,,
