epoch,step,train_loss1,train_loss2,val_acc1,val_acc2,train_acc2,train_acc1,test_acc
13,4199,0.0053191110491752625,0.005132773891091347,,,,,
13,4249,0.006919273640960455,0.007102981675416231,,,,,
13,4299,0.006212752312421799,0.006314967293292284,,,,,
13,4349,0.005332814529538155,0.00589511776342988,,,,,
13,4381,,,0.6373000144958496,0.6564000248908997,,,
13,4381,,,,,0.6630499958992004,0.6590750217437744,0.6644580960273743
14,4399,0.006962012033909559,0.0075724199414253235,,,,,
14,4449,0.0063236672431230545,0.006096073426306248,,,,,
14,4499,0.006289875600486994,0.005758902058005333,,,,,
14,4549,0.00388598651625216,0.004931425675749779,,,,,
14,4599,0.006547645665705204,0.005905400030314922,,,,,
14,4649,0.006605564616620541,0.0054894108325243,,,,,
14,4694,,,0.6704999804496765,0.6399999856948853,,,
14,4694,,,,,0.6693249940872192,0.6682000160217285,0.6871044039726257
15,4699,0.008030824363231659,0.0060921586118638515,,,,,
15,4749,0.0060226633213460445,0.0074470629915595055,,,,,
15,4799,0.007309282198548317,0.006518431007862091,,,,,
15,4849,0.004374819807708263,0.0040030223317444324,,,,,
15,4899,0.006027440540492535,0.00594609510153532,,,,,
15,4949,0.006700469180941582,0.00640980014577508,,,,,
15,4999,0.007374737411737442,0.0060670338571071625,,,,,
15,5007,,,0.6471999883651733,0.650600016117096,,,
15,5007,,,,,0.6759999990463257,0.6709250211715698,0.6668314933776855
16,5049,0.006623221095651388,0.007204405032098293,,,,,
16,5099,0.006407415494322777,0.005190594121813774,,,,,
16,5149,0.005305186379700899,0.0056039709597826,,,,,
16,5199,0.004917507991194725,0.005502908956259489,,,,,
16,5249,0.0029783768113702536,0.0030109661165624857,,,,,
16,5299,0.006186851300299168,0.005970683880150318,,,,,
16,5320,,,0.6827999949455261,0.6700000166893005,,,
16,5320,,,,,0.6824749708175659,0.6823499798774719,0.6951147317886353
17,5349,0.006638890597969294,0.008980614133179188,,,,,
17,5399,0.005774571094661951,0.005956307053565979,,,,,
17,5449,0.005111813545227051,0.00440178019925952,,,,,
17,5499,0.0052841100841760635,0.00586217176169157,,,,,
17,5549,0.0069060176610946655,0.006954079028218985,,,,,
17,5599,0.004644845612347126,0.005243073217570782,,,,,
17,5633,,,0.7027000188827515,0.6940000057220459,,,
17,5633,,,,,0.6871500015258789,0.6867250204086304,0.703125
18,5649,0.005643000360578299,0.005179156083613634,,,,,
18,5699,0.006607470568269491,0.006825089920312166,,,,,
18,5749,0.007016172166913748,0.0066384803503751755,,,,,
18,5799,0.004040068946778774,0.0038730802480131388,,,,,
18,5849,0.0050630415789783,0.004671527072787285,,,,,
18,5899,0.003983718808740377,0.004182831849902868,,,,,
18,5946,,,0.6816999912261963,0.6794999837875366,,,
18,5946,,,,,0.6933249831199646,0.6934499740600586,0.6945213675498962
19,5949,0.007295058108866215,0.005936624947935343,,,,,
19,5999,0.005311595741659403,0.005230448208749294,,,,,
19,6049,0.006052414420992136,0.006065286695957184,,,,,
19,6099,0.006842255126684904,0.008221717551350594,,,,,
19,6149,0.00514037674292922,0.00470495643094182,,,,,
19,6199,0.004927437752485275,0.00474936468526721,,,,,
19,6249,0.005041111726313829,0.004796999040991068,,,,,
19,6259,,,0.6801000237464905,0.6797000169754028,,,
19,6259,,,,,0.6934750080108643,0.6933000087738037,0.6923457384109497
20,6299,0.05383749678730965,0.05445379018783569,,,,,
20,6349,0.058812402188777924,0.058806709945201874,,,,,
20,6399,0.061646174639463425,0.05933782085776329,,,,,
20,6449,0.06166306883096695,0.06180176883935928,,,,,
20,6499,0.053999483585357666,0.05183134227991104,,,,,
20,6549,0.06237022206187248,0.06252478808164597,,,,,
20,6572,,,0.5541999936103821,0.5202999711036682,,,
20,6572,,,,,0.579800009727478,0.566224992275238,0.6042326092720032
21,6599,0.06427495181560516,0.062475863844156265,,,,,
21,6649,0.06119666248559952,0.06361914426088333,,,,,
21,6699,0.05310786888003349,0.05319530516862869,,,,,
21,6749,0.04550553485751152,0.042855799198150635,,,,,
21,6799,0.05469555780291557,0.051886774599552155,,,,,
21,6849,0.04833308979868889,0.04910026490688324,,,,,
21,6885,,,0.5791000127792358,0.5480999946594238,,,
21,6885,,,,,0.5930749773979187,0.5899749994277954,0.5953322649002075
22,6899,0.04790414497256279,0.04753793030977249,,,,,
22,6949,0.05311113968491554,0.05067124590277672,,,,,
22,6999,0.06085025146603584,0.05915061756968498,,,,,
22,7049,0.057558462023735046,0.05912356823682785,,,,,
22,7099,0.08348457515239716,0.08470719307661057,,,,,
22,7149,0.061129678040742874,0.06071675196290016,,,,,
22,7198,,,0.579800009727478,0.6136000156402588,,,
22,7198,,,,,0.598924994468689,0.59375,0.6119462251663208
23,7199,0.060385942459106445,0.05936668440699577,,,,,
23,7249,0.06364224851131439,0.06266516447067261,,,,,
23,7299,0.06526205688714981,0.06334950029850006,,,,,
23,7349,0.07091263681650162,0.06987697631120682,,,,,
23,7399,0.058506693691015244,0.060139816254377365,,,,,
23,7449,0.059278979897499084,0.061776235699653625,,,,,
23,7499,0.06444286555051804,0.0638132095336914,,,,,
23,7511,,,0.5741000175476074,0.5769000053405762,,,
23,7511,,,,,0.5978500247001648,0.5947250127792358,0.6325158476829529
24,7549,0.05985885113477707,0.05777954310178757,,,,,
24,7599,0.06709703803062439,0.06494063884019852,,,,,
24,7649,0.05654876306653023,0.05976610630750656,,,,,
24,7699,0.058274850249290466,0.06100260093808174,,,,,
24,7749,0.05245915800333023,0.05225485563278198,,,,,
24,7799,0.08188463002443314,0.07878828793764114,,,,,
24,7824,,,0.5644000172615051,0.6139000058174133,,,
24,7824,,,,,0.6092749834060669,0.609624981880188,0.604727029800415
25,7849,0.07021905481815338,0.0711708590388298,,,,,
25,7899,0.08817674219608307,0.08932307362556458,,,,,
25,7949,0.06861497461795807,0.06469377875328064,,,,,
25,7999,0.06296985596418381,0.06481721997261047,,,,,
25,8049,0.05217495188117027,0.05435311421751976,,,,,
25,8099,0.1067042276263237,0.10625199228525162,,,,,
25,8137,,,0.6068999767303467,0.6319000124931335,,,
25,8137,,,,,0.6153500080108643,0.6112499833106995,0.6353837251663208
26,8149,0.06499765068292618,0.06516364961862564,,,,,
26,8199,0.06570352613925934,0.06432676315307617,,,,,
26,8249,0.09571057558059692,0.0975971445441246,,,,,
26,8299,0.05520649626851082,0.053886495530605316,,,,,
26,8349,0.07341214269399643,0.07462602108716965,,,,,
26,8399,0.08264419436454773,0.08559274673461914,,,,,
26,8449,0.09047079086303711,0.09026634693145752,,,,,
26,8450,,,0.6139000058174133,0.6115000247955322,,,
26,8450,,,,,0.6158499717712402,0.6138250231742859,0.644679605960846
27,8499,0.05083950608968735,0.049931786954402924,,,,,
27,8549,0.07224380224943161,0.07240083813667297,,,,,
27,8599,0.07093635201454163,0.07088752090930939,,,,,
27,8649,0.11202274262905121,0.10832002013921738,,,,,
27,8699,0.0730845183134079,0.07511910796165466,,,,,
27,8749,0.05868743360042572,0.06121604144573212,,,,,
27,8763,,,0.6187999844551086,0.5728999972343445,,,
27,8763,,,,,0.6194750070571899,0.6169499754905701,0.6481408476829529
28,8799,0.0736798495054245,0.075338214635849,,,,,
28,8849,0.06231257691979408,0.06254009902477264,,,,,
28,8899,0.0621333122253418,0.06008858606219292,,,,,
28,8949,0.06458348035812378,0.06488089263439178,,,,,
28,8999,0.06279328465461731,0.06064996495842934,,,,,
28,9049,0.07738732546567917,0.07088018953800201,,,,,
28,9076,,,0.6330999732017517,0.6037999987602234,,,
28,9076,,,,,0.6214249730110168,0.6145750284194946,0.6486352682113647
29,9099,0.06604659557342529,0.06653045862913132,,,,,
29,9149,0.04922550171613693,0.05249568074941635,,,,,
29,9199,0.06583519279956818,0.06527020782232285,,,,,
29,9249,0.06888578087091446,0.06574826687574387,,,,,
29,9299,0.05733795091509819,0.0564492791891098,,,,,
29,9349,0.060043491423130035,0.05909239128232002,,,,,
29,9389,,,0.6129999756813049,0.5819000005722046,,,
29,9389,,,,,0.6222749948501587,0.6205499768257141,0.6436906456947327
30,9399,0.054131973534822464,0.05498037114739418,,,,,
30,9449,0.0709044560790062,0.07302296906709671,,,,,
30,9499,0.06664504110813141,0.06629273295402527,,,,,
30,9549,0.07582364231348038,0.07523124665021896,,,,,
30,9599,0.06267309188842773,0.06685400754213333,,,,,
30,9649,0.0648377314209938,0.06464977562427521,,,,,
30,9699,0.07264486700296402,0.07124978303909302,,,,,
30,9702,,,0.5702999830245972,0.6003000140190125,,,
30,9702,,,,,0.6173999905586243,0.6180499792098999,0.6137262582778931
31,9749,0.06606567651033401,0.0663665384054184,,,,,
31,9799,0.058844342827796936,0.06110416725277901,,,,,
31,9849,0.06631913781166077,0.065647192299366,,,,,
31,9899,0.0738859623670578,0.07406231760978699,,,,,
31,9949,0.07217701524496078,0.07515334337949753,,,,,
31,9999,0.06438231468200684,0.06343988329172134,,,,,
31,10015,,,0.6233000159263611,0.6370999813079834,,,
31,10015,,,,,0.6230999827384949,0.6214500069618225,0.6272745132446289
32,10049,0.06215436011552811,0.0634567141532898,,,,,
32,10099,0.06601254642009735,0.06514305621385574,,,,,
32,10149,0.06499610841274261,0.06635715067386627,,,,,
32,10199,0.06034688279032707,0.05822212994098663,,,,,
32,10249,0.07509098201990128,0.07696237415075302,,,,,
32,10299,0.07465969771146774,0.07584428787231445,,,,,
32,10328,,,0.597100019454956,0.6207000017166138,,,
32,10328,,,,,0.6207749843597412,0.6197749972343445,0.6300435066223145
33,10349,0.07420376688241959,0.07569494843482971,,,,,
33,10399,0.07645667344331741,0.07842517644166946,,,,,
33,10449,0.07444311678409576,0.07596109807491302,,,,,
33,10499,0.06802193075418472,0.06651537865400314,,,,,
33,10549,0.06720627844333649,0.07223480939865112,,,,,
33,10599,0.06041281297802925,0.05809266120195389,,,,,
33,10641,,,0.6018000245094299,0.5910000205039978,,,
33,10641,,,,,0.6281499862670898,0.6243749856948853,0.6158030033111572
34,10649,0.06642153859138489,0.06642772257328033,,,,,
34,10699,0.05532816797494888,0.05467014014720917,,,,,
34,10749,0.08775509893894196,0.08829100430011749,,,,,
34,10799,0.06401066482067108,0.06202024593949318,,,,,
34,10849,0.07623139023780823,0.07522308081388474,,,,,
34,10899,0.07195768505334854,0.06794217228889465,,,,,
34,10949,0.05889871343970299,0.0593072772026062,,,,,
34,10954,,,0.6593000292778015,0.5996999740600586,,,
34,10954,,,,,0.6254749894142151,0.6304000020027161,0.660304605960846
35,10999,0.057561058551073074,0.05444202572107315,,,,,
35,11049,0.06608022004365921,0.06459026783704758,,,,,
35,11099,0.06250131130218506,0.0666780099272728,,,,,
35,11149,0.06579753756523132,0.06973457336425781,,,,,
35,11199,0.06654301285743713,0.06848898530006409,,,,,
35,11249,0.06368599832057953,0.06792258471250534,,,,,
35,11267,,,0.6233999729156494,0.5960000157356262,,,
35,11267,,,,,0.6265249848365784,0.6256750226020813,0.6215387582778931
36,11299,0.07030884176492691,0.07525300234556198,,,,,
36,11349,0.06604298204183578,0.06509742140769958,,,,,
36,11399,0.07864361256361008,0.07830885797739029,,,,,
36,11449,0.06537209451198578,0.061579201370477676,,,,,
36,11499,0.05946999788284302,0.05784904211759567,,,,,
36,11549,0.070881187915802,0.06782643496990204,,,,,
36,11580,,,0.6309000253677368,0.5710999965667725,,,
36,11580,,,,,0.6287999749183655,0.6323000192642212,0.6439873576164246
37,11599,0.06054585427045822,0.059159114956855774,,,,,
37,11649,0.06628356873989105,0.06644101440906525,,,,,
37,11699,0.08058665692806244,0.07498012483119965,,,,,
37,11749,0.07664256542921066,0.07436688989400864,,,,,
37,11799,0.0651792511343956,0.06753623485565186,,,,,
37,11849,0.060171108692884445,0.05771075561642647,,,,,
37,11893,,,0.6029000282287598,0.6092000007629395,,,
37,11893,,,,,0.6294249892234802,0.6281750202178955,0.640031635761261
38,11899,0.05722200870513916,0.05783896520733833,,,,,
38,11949,0.05972152575850487,0.061105094850063324,,,,,
38,11999,0.07373744249343872,0.07493728399276733,,,,,
38,12049,0.06233854219317436,0.05891943722963333,,,,,
38,12099,0.07797318696975708,0.07687243074178696,,,,,
38,12149,0.058309826999902725,0.05731770768761635,,,,,
38,12199,0.055658791214227676,0.05699972063302994,,,,,
38,12206,,,0.620199978351593,0.6225000023841858,,,
38,12206,,,,,0.6310750246047974,0.6275249719619751,0.6313291192054749
39,12249,0.053837426006793976,0.05414256080985069,,,,,
39,12299,0.09355960041284561,0.09374992549419403,,,,,
39,12349,0.0677957534790039,0.06576614081859589,,,,,
39,12399,0.08462558686733246,0.08640275150537491,,,,,
39,12449,0.07932952046394348,0.08228084444999695,,,,,
39,12499,0.0553576834499836,0.05632905289530754,,,,,
39,12519,,,0.6355000138282776,0.5228000283241272,,,
39,12519,,,,,0.6248999834060669,0.6229749917984009,0.6312302350997925
40,12549,0.08765918016433716,0.08763425797224045,,,,,
40,12599,0.05892140418291092,0.06073319539427757,,,,,
40,12649,0.10502288490533829,0.10523805767297745,,,,,
40,12699,0.07509682327508926,0.0724305734038353,,,,,
40,12749,0.06808420270681381,0.06678973138332367,,,,,
40,12799,0.06967359036207199,0.06961320340633392,,,,,
40,12832,,,0.6295999884605408,0.6190999746322632,,,
40,12832,,,,,0.6283749938011169,0.6274499893188477,0.641218364238739
41,12849,0.08033938705921173,0.08274728059768677,,,,,
41,12899,0.0825180783867836,0.0827285647392273,,,,,
41,12949,0.0925779789686203,0.0890926644206047,,,,,
41,12999,0.05559670925140381,0.05748856067657471,,,,,
41,13049,0.08940472453832626,0.0907566249370575,,,,,
41,13099,0.07156014442443848,0.07211907207965851,,,,,
41,13145,,,0.583899974822998,0.6086000204086304,,,
41,13145,,,,,0.631725013256073,0.6327250003814697,0.6243077516555786
42,13149,0.06760208308696747,0.06939753890037537,,,,,
42,13199,0.09250333905220032,0.09398362785577774,,,,,
42,13249,0.06222112849354744,0.06292254477739334,,,,,
42,13299,0.07435234636068344,0.07370159775018692,,,,,
42,13349,0.060420382767915726,0.054754264652729034,,,,,
42,13399,0.07020008563995361,0.07007074356079102,,,,,
42,13449,0.07577969133853912,0.07782719284296036,,,,,
42,13458,,,0.5687000155448914,0.616100013256073,,,
42,13458,,,,,0.634850025177002,0.6339750289916992,0.6150118708610535
43,13499,0.07824723422527313,0.07788493484258652,,,,,
43,13549,0.0648990198969841,0.06668213754892349,,,,,
43,13599,0.08846153318881989,0.092783123254776,,,,,
43,13649,0.07465075701475143,0.0772169753909111,,,,,
43,13699,0.06647223234176636,0.062039826065301895,,,,,
43,13749,0.0728108361363411,0.07275529205799103,,,,,
43,13771,,,0.6092000007629395,0.6049000024795532,,,
43,13771,,,,,0.6357250213623047,0.6301000118255615,0.6552610993385315
44,13799,0.07617101073265076,0.07609665393829346,,,,,
44,13849,0.0678730458021164,0.06477546691894531,,,,,
44,13899,0.07131492346525192,0.06912752240896225,,,,,
44,13949,0.07347597181797028,0.07471077144145966,,,,,
44,13999,0.061774760484695435,0.06459131091833115,,,,,
44,14049,0.06720345467329025,0.06795776635408401,,,,,
44,14084,,,0.5877000093460083,0.6223000288009644,,,
44,14084,,,,,0.6367999911308289,0.6344249844551086,0.6173852682113647
45,14099,0.07302024215459824,0.07583432644605637,,,,,
45,14149,0.06627985090017319,0.06412431597709656,,,,,
45,14199,0.05980687960982323,0.059130456298589706,,,,,
45,14249,0.07299831509590149,0.07109720259904861,,,,,
45,14299,0.06903234869241714,0.06807234138250351,,,,,
45,14349,0.09068819135427475,0.09068846702575684,,,,,
45,14397,,,0.6401000022888184,0.6152999997138977,,,
45,14397,,,,,0.6334249973297119,0.6346250176429749,0.6547666192054749
46,14399,0.087094247341156,0.08625169098377228,,,,,
46,14449,0.07589389383792877,0.07454858720302582,,,,,
46,14499,0.0817154049873352,0.07863907516002655,,,,,
46,14549,0.07504864037036896,0.07322465628385544,,,,,
46,14599,0.09376183152198792,0.09043128788471222,,,,,
46,14649,0.07474050670862198,0.07456255704164505,,,,,
46,14699,0.06163987144827843,0.06272619217634201,,,,,
46,14710,,,0.607200026512146,0.6431999802589417,,,
46,14710,,,,,0.6357499957084656,0.6343500018119812,0.6337025165557861
47,14749,0.07351700961589813,0.07939692586660385,,,,,
47,14799,0.06426262110471725,0.06313451379537582,,,,,
47,14849,0.07766047865152359,0.07847083359956741,,,,,
47,14899,0.07796647399663925,0.081123486161232,,,,,
47,14949,0.07789921015501022,0.07363519817590714,,,,,
47,14999,0.079264335334301,0.07052880525588989,,,,,
47,15023,,,0.6193000078201294,0.5629000067710876,,,
47,15023,,,,,0.6328499913215637,0.6318749785423279,0.6116495132446289
48,15049,0.07897787541151047,0.08073755353689194,,,,,
48,15099,0.06847471743822098,0.064478300511837,,,,,
48,15149,0.06290542334318161,0.06354822963476181,,,,,
48,15199,0.06989804655313492,0.06612659990787506,,,,,
48,15249,0.08568417280912399,0.08917500078678131,,,,,
48,15299,0.0770796686410904,0.07354573905467987,,,,,
48,15336,,,0.5546000003814697,0.5806999802589417,,,
48,15336,,,,,0.6324750185012817,0.6336249709129333,0.6025514006614685
49,15349,0.06697794795036316,0.06615574657917023,,,,,
49,15399,0.06039607524871826,0.061486147344112396,,,,,
49,15449,0.06705272942781448,0.06888413429260254,,,,,
49,15499,0.07290305197238922,0.07298115640878677,,,,,
49,15549,0.08053697645664215,0.08078811317682266,,,,,
49,15599,0.06734418869018555,0.06656689941883087,,,,,
49,15649,0.16689521074295044,0.1636776179075241,,,,,
49,15649,,,0.6190999746322632,0.6347000002861023,,,
49,15649,,,,,0.6355249881744385,0.6298249959945679,0.6417128443717957
50,15699,0.0768955796957016,0.07561083137989044,,,,,
50,15749,0.06642414629459381,0.06787126511335373,,,,,
50,15799,0.0617106594145298,0.058815848082304,,,,,
50,15849,0.06253241002559662,0.06317920982837677,,,,,
50,15899,0.059547342360019684,0.056805577129125595,,,,,
50,15949,0.06330899149179459,0.06448347866535187,,,,,
50,15962,,,0.6599000096321106,0.5519000291824341,,,
50,15962,,,,,0.6339499950408936,0.6381750106811523,0.6401305198669434
51,15999,0.0887872725725174,0.08276649564504623,,,,,
51,16049,0.054206348955631256,0.05325279384851456,,,,,
51,16099,0.07602518796920776,0.07558205723762512,,,,,
51,16149,0.0772617757320404,0.07051581889390945,,,,,
51,16199,0.07410940527915955,0.07719146460294724,,,,,
51,16249,0.1007908508181572,0.08885328471660614,,,,,
51,16275,,,0.5551000237464905,0.5891000032424927,,,
51,16275,,,,,0.6362249851226807,0.6344249844551086,0.6084849834442139
52,16299,0.06859690696001053,0.06900820881128311,,,,,
52,16349,0.06118401885032654,0.06617463380098343,,,,,
52,16399,0.05639468505978584,0.05906093120574951,,,,,
52,16449,0.07716250419616699,0.07617857307195663,,,,,
52,16499,0.06863182038068771,0.06576111912727356,,,,,
52,16549,0.07237688452005386,0.0751478523015976,,,,,
52,16588,,,0.6021000146865845,0.628600001335144,,,
52,16588,,,,,0.6313750147819519,0.6314499974250793,0.6206487417221069
53,16599,0.06650388240814209,0.06568935513496399,,,,,
53,16649,0.0620076023042202,0.06027691438794136,,,,,
53,16699,0.0646798387169838,0.06672067940235138,,,,,
53,16749,0.07718405872583389,0.07461283355951309,,,,,
53,16799,0.09308724105358124,0.09468714892864227,,,,,
53,16849,0.08136439323425293,0.07857300341129303,,,,,
53,16899,0.08485794812440872,0.08033617585897446,,,,,
53,16901,,,0.632099986076355,0.6021000146865845,,,
53,16901,,,,,0.6348000168800354,0.6298750042915344,0.6442840099334717
54,16949,0.0810200572013855,0.08235280960798264,,,,,
54,16999,0.07327922433614731,0.07134734839200974,,,,,
54,17049,0.061838991940021515,0.061196476221084595,,,,,
54,17099,0.06786367297172546,0.07712887972593307,,,,,
54,17149,0.05785972997546196,0.05875560641288757,,,,,
54,17199,0.05986708402633667,0.05887117609381676,,,,,
54,17214,,,0.6220999956130981,0.621399998664856,,,
54,17214,,,,,0.6387749910354614,0.6348999738693237,0.6543710231781006
55,17249,0.06995727866888046,0.07155140489339828,,,,,
55,17299,0.05891665071249008,0.06066182628273964,,,,,
55,17349,0.07093861699104309,0.0770433247089386,,,,,
55,17399,0.10074344277381897,0.09985938668251038,,,,,
55,17449,0.06482915580272675,0.06523945182561874,,,,,
55,17499,0.06837344914674759,0.06570950150489807,,,,,
55,17527,,,0.6414999961853027,0.6485999822616577,,,
55,17527,,,,,0.6383249759674072,0.6384999752044678,0.6442840099334717
56,17549,0.08035261929035187,0.07844208925962448,,,,,
56,17599,0.05982010066509247,0.06419389694929123,,,,,
56,17649,0.06532330811023712,0.06511854380369186,,,,,
56,17699,0.06879531592130661,0.060622211545705795,,,,,
56,17749,0.08779915422201157,0.08258478343486786,,,,,
56,17799,0.0555340014398098,0.05817589536309242,,,,,
56,17840,,,0.6425999999046326,0.6068999767303467,,,
56,17840,,,,,0.6346250176429749,0.6351249814033508,0.6639636158943176
57,17849,0.09122386574745178,0.08703761547803879,,,,,
57,17899,0.06357942521572113,0.06233809515833855,,,,,
57,17949,0.07320429384708405,0.06799452006816864,,,,,
57,17999,0.06877084821462631,0.06988242268562317,,,,,
57,18049,0.06601031124591827,0.06715665757656097,,,,,
57,18099,0.06506012380123138,0.06444965302944183,,,,,
57,18149,0.07657815515995026,0.07337818294763565,,,,,
57,18153,,,0.6527000069618225,0.6183000206947327,,,
57,18153,,,,,0.6343250274658203,0.6343749761581421,0.6535798907279968
58,18199,0.06562481820583344,0.07062506675720215,,,,,
