epoch,step,train_loss,val_acc,val_loss,test_acc,train_acc
0,49,2.2758371829986572,,,,
0,99,1.912036657333374,,,,
0,149,1.8060805797576904,,,,
0,199,1.554805040359497,,,,
0,249,1.6012670993804932,,,,
0,299,1.6548033952713013,,,,
0,311,,0.4226999878883362,1.6131980419158936,,
0,311,,,,0.43670886754989624,0.34685495495796204
1,349,1.4184983968734741,,,,
1,399,1.458171010017395,,,,
1,449,1.3899449110031128,,,,
1,499,1.2952975034713745,,,,
1,549,1.4334142208099365,,,,
1,599,1.3546358346939087,,,,
1,623,,0.5631999969482422,1.2391891479492188,,
1,623,,,,0.5744659900665283,0.4907602071762085
2,649,1.2192199230194092,,,,
2,699,1.0355371236801147,,,,
2,749,1.326549768447876,,,,
2,799,1.2283779382705688,,,,
2,849,1.1173312664031982,,,,
2,899,1.3345108032226562,,,,
2,935,,0.6114000082015991,1.1682615280151367,,
2,935,,,,0.6272745132446289,0.5857872366905212
3,949,1.2847024202346802,,,,
3,999,0.8977835774421692,,,,
3,1049,1.155652642250061,,,,
3,1099,0.9076933860778809,,,,
3,1149,0.9606257677078247,,,,
3,1199,0.9456750750541687,,,,
3,1247,,0.6482999920845032,1.0813050270080566,,
3,1247,,,,0.6838409900665283,0.6527694463729858
4,1249,0.8794731497764587,,,,
4,1299,1.0061620473861694,,,,
4,1349,1.0363305807113647,,,,
4,1399,0.9575812816619873,,,,
4,1449,0.8940120935440063,,,,
4,1499,0.8566409945487976,,,,
4,1549,1.0022304058074951,,,,
4,1559,,0.7161999940872192,0.8817387819290161,,
4,1559,,,,0.7095530033111572,0.7069811820983887
5,1599,0.7037030458450317,,,,
5,1649,0.8012107014656067,,,,
5,1699,0.8773961663246155,,,,
5,1749,0.6834164261817932,,,,
5,1799,0.7398645877838135,,,,
5,1849,0.7808627486228943,,,,
5,1871,,0.7174000144004822,0.8851099610328674,,
5,1871,,,,0.7691851258277893,0.7437399625778198
6,1899,0.7279241681098938,,,,
6,1949,0.6940908432006836,,,,
6,1999,0.7590838670730591,,,,
6,2049,0.8360565900802612,,,,
6,2099,0.7175710797309875,,,,
6,2149,0.7624426484107971,,,,
6,2183,,0.7445999979972839,0.8163617253303528,,
6,2183,,,,0.7639438509941101,0.7668519616127014
7,2199,0.5780763030052185,,,,
7,2249,0.7250513434410095,,,,
7,2299,0.6843277215957642,,,,
7,2349,0.6760166883468628,,,,
7,2399,0.5946887731552124,,,,
7,2449,0.7371964454650879,,,,
7,2495,,0.7781999707221985,0.7175680994987488,,
7,2495,,,,0.7860957384109497,0.7928686141967773
8,2499,0.503527045249939,,,,
8,2549,0.6299315690994263,,,,
8,2599,0.5633792281150818,,,,
8,2649,0.5005831122398376,,,,
8,2699,0.5506659746170044,,,,
8,2749,0.454010546207428,,,,
8,2799,0.6325101852416992,,,,
8,2807,,0.7958999872207642,0.6785619854927063,,
8,2807,,,,0.8065664768218994,0.8109725713729858
9,2849,0.3664941191673279,,,,
9,2899,0.6409117579460144,,,,
9,2949,0.5157532691955566,,,,
9,2999,0.6507276892662048,,,,
9,3049,0.456709623336792,,,,
9,3099,0.5492125749588013,,,,
9,3119,,0.7986999750137329,0.6714774966239929,,
9,3119,,,,0.8131922483444214,0.8263722062110901
10,3149,0.9153791666030884,,,,
10,3199,0.7969765067100525,,,,
10,3249,0.8607195019721985,,,,
10,3299,0.6061499714851379,,,,
10,3349,0.7571314573287964,,,,
10,3399,0.7518035769462585,,,,
10,3431,,0.7218999862670898,0.8687872886657715,,
10,3431,,,,0.7660205960273743,0.7368289232254028
11,3449,0.6548119783401489,,,,
11,3499,0.785504937171936,,,,
11,3549,0.5787101984024048,,,,
11,3599,0.5529741048812866,,,,
11,3649,0.9400189518928528,,,,
11,3699,0.8477634191513062,,,,
11,3743,,0.7098000049591064,0.9185803532600403,,
11,3743,,,,0.7892602682113647,0.7620692849159241
12,3749,0.5270254015922546,,,,
12,3799,0.5897005200386047,,,,
12,3849,0.5589109659194946,,,,
12,3899,0.6808263063430786,,,,
12,3949,0.7564669847488403,,,,
12,3999,0.4819152355194092,,,,
12,4049,0.7807849645614624,,,,
12,4055,,0.7436000108718872,0.8446974754333496,,
12,4055,,,,0.7822389006614685,0.7798227071762085
13,4099,0.612633228302002,,,,
13,4149,0.5405965447425842,,,,
13,4199,0.5567507743835449,,,,
13,4249,0.6259639859199524,,,,
13,4299,0.6058687567710876,,,,
13,4349,0.5358591675758362,,,,
